id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2820743055,370,8,1,44,37,7efqk7uh63928il0yffxijnv7,1,40.9,94.5,2025-06-01T16:15:43.306Z,2025-06-01T16:15:43Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760459961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743069,371,5,1,44,38,7efqk7uh63928il0yffxijnv7,0,40.2,101.6,2025-06-01T16:15:43.926Z,2025-06-01T16:21:52Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760460043,347,,5760460041,56,Back,5760460073,233,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743063,404,5,1,44,38,8eab5wbcnttsiosd1o8c71gmk,1,59.8,-1.6,2025-06-01T16:15:43.926Z,2025-06-01T16:21:52Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5760460027,347,,5760460067,233,371,5760460025,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743105,405,1,1,44,42,8eab5wbcnttsiosd1o8c71gmk,1,60.9,0.0,2025-06-01T16:15:47.685Z,2025-06-01T16:15:50Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5760460269,140,56.0,5760460267,56,Right,5760460275,213,2.09,5760460265,107,,5760460271,141,11.1,5760460273,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743157,406,2,1,44,44,8eab5wbcnttsiosd1o8c71gmk,1,59.9,11.6,2025-06-01T16:15:50.037Z,2025-06-01T16:15:56Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5760460509,140,84.2,5760460533,56,Center,5760460531,1,,5760460529,7,9618hk1lq7i6see347k7plkyy,5760460511,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743255,408,70,1,45,0,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-01T16:16:06.472Z,2025-06-01T16:16:12Z,,,,,5760461029,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743443,373,1,1,45,28,7efqk7uh63928il0yffxijnv7,0,14.3,60.2,2025-06-01T16:16:33.928Z,2025-06-01T16:16:38Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5760462107,241,,5760462117,213,0.22,5760462103,5,,5760462115,212,55.0,5760462109,56,Center,5760462119,1,,5760462105,157,,5760462111,140,65.4,5760462113,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743469,409,44,1,45,32,8eab5wbcnttsiosd1o8c71gmk,1,37.2,19.6,2025-06-01T16:16:37.567Z,2025-06-01T16:21:38Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5760462243,56,Back,5760462263,233,374,5760462245,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743447,374,44,1,45,32,7efqk7uh63928il0yffxijnv7,0,62.8,80.4,2025-06-01T16:16:37.568Z,2025-06-01T16:21:38Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5760462139,286,,5760462137,56,Left,5760462289,233,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743485,410,1,1,45,32,8eab5wbcnttsiosd1o8c71gmk,0,41.5,15.6,2025-06-01T16:16:38.437Z,2025-06-01T16:21:03Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5760462309,3,,5760462315,141,15.9,5760462317,212,0.2,5760462311,56,Back,5760462313,140,41.5,5760462319,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743463,375,61,1,45,33,7efqk7uh63928il0yffxijnv7,1,65.4,77.9,2025-06-01T16:16:39.302Z,2025-06-01T16:21:04Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5760462219,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743481,376,61,1,45,34,7efqk7uh63928il0yffxijnv7,0,70.5,61.1,2025-06-01T16:16:40.083Z,2025-06-01T16:16:40Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5760462283,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743531,412,1,1,45,37,8eab5wbcnttsiosd1o8c71gmk,1,34.4,59.0,2025-06-01T16:16:42.749Z,2025-06-01T16:16:45Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5760462535,141,61.4,5760462553,4,,5760462529,155,,5760462539,213,0.04,5760462533,140,76.8,5760462531,56,Center,5760462537,212,44.5,5760462541,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743537,413,61,1,45,39,8eab5wbcnttsiosd1o8c71gmk,0,90.6,62.2,2025-06-01T16:16:45.549Z,2025-06-01T16:16:48Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5760462577,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743565,377,54,1,45,42,7efqk7uh63928il0yffxijnv7,1,8.0,33.0,2025-06-01T16:16:48.050Z,2025-06-01T16:16:48Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5760462747,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743641,378,27,1,45,57,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-06-01T16:17:02.688Z,2025-06-01T16:21:53Z,,,,,5760473881,233,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743707,414,27,1,45,57,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-01T16:17:02.688Z,2025-06-01T16:21:53Z,,,,,5760473919,233,378,5760463581,41,Injury,5760463583,53,9618hk1lq7i6see347k7plkyy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820744025,379,28,1,46,47,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-06-01T16:17:53.053Z,2025-06-01T16:17:55Z,,,,,5760465233,55,378,5760465249,233,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820744011,415,28,1,46,47,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-01T16:17:53.053Z,2025-06-01T16:17:55Z,,,,,5760465179,55,414,5760465257,233,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820744111,383,30,1,47,5,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-06-01T16:18:10.648Z,2025-06-01T16:18:10Z,,,,,5760465659,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820744115,417,30,1,47,5,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-01T16:18:10.648Z,2025-06-01T16:18:11Z,,,,,5760465673,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751807,386,32,2,45,0,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-06-01T16:36:32.247Z,2025-06-01T16:36:32Z,,,,,5760509603,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751815,419,32,2,45,0,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-01T16:36:32.247Z,2025-06-01T16:36:34Z,,,,,5760509619,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751839,387,1,2,45,0,7efqk7uh63928il0yffxijnv7,1,49.9,49.6,2025-06-01T16:36:32.489Z,2025-06-01T16:36:35Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5760509747,56,Back,5760509753,212,23.5,5760509751,141,60.6,5760509755,213,2.82,5760509749,140,28.7,5760509757,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751859,388,1,2,45,3,7efqk7uh63928il0yffxijnv7,0,30.3,58.1,2025-06-01T16:36:35.434Z,2025-06-01T16:36:38Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5760509879,213,5.40,5760509873,140,58.2,5760509871,56,Right,5760509875,141,5.8,5760509881,1,,5760509877,212,46.1,5760509869,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751871,420,8,2,45,7,8eab5wbcnttsiosd1o8c71gmk,1,30.4,89.4,2025-06-01T16:36:40.136Z,2025-06-01T16:37:52Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760509927,56,Back,5760513761,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751909,421,1,2,45,8,8eab5wbcnttsiosd1o8c71gmk,1,35.4,79.1,2025-06-01T16:36:40.999Z,2025-06-01T16:36:43Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5760510123,56,Back,5760510131,212,8.9,5760510127,141,75.4,5760510125,140,27.3,5760510135,213,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751961,423,1,2,45,11,8eab5wbcnttsiosd1o8c71gmk,1,30.2,64.2,2025-06-01T16:36:44.191Z,2025-06-01T16:36:47Z,9wpb7yiz7zdsb7bj70ornyfis,J. Kekarainen,,,5760510377,140,28.4,5760510383,213,4.60,5760510381,212,17.6,5760510379,141,38.5,5760510375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751983,424,1,2,45,15,8eab5wbcnttsiosd1o8c71gmk,1,29.8,36.3,2025-06-01T16:36:47.720Z,2025-06-01T16:36:51Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5760510571,213,6.08,5760510573,1,,5760510567,141,17.7,5760510565,140,87.2,5760510569,212,61.6,5760510561,155,,5760510563,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751985,425,3,2,45,18,8eab5wbcnttsiosd1o8c71gmk,0,88.2,17.6,2025-06-01T16:36:50.523Z,2025-06-01T16:41:12Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5760510709,233,389,5760510577,56,Right,5760510579,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751999,389,7,2,45,18,7efqk7uh63928il0yffxijnv7,1,11.8,82.4,2025-06-01T16:36:50.524Z,2025-06-01T16:41:12Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760510665,285,,5760510671,233,425,5760510663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752007,426,43,2,45,21,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-01T16:36:53.543Z,2025-06-01T16:38:10Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5760514631,144,83,5760511005,399,dtdqh03syykiv1cjstn2lhkvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752033,391,1,2,45,23,7efqk7uh63928il0yffxijnv7,0,2.0,96.6,2025-06-01T16:36:55.351Z,2025-06-01T16:36:57Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760510847,140,27.1,5760510853,213,5.88,5760510851,212,28.7,5760510855,1,,5760510849,141,80.0,5760510843,157,,5760510845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752067,428,1,2,45,26,8eab5wbcnttsiosd1o8c71gmk,1,70.7,14.0,2025-06-01T16:36:59.223Z,2025-06-01T16:37:01Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5760511049,140,68.8,5760511055,213,4.35,5760511053,212,5.7,5760511051,141,6.2,5760511047,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752125,429,1,2,45,28,8eab5wbcnttsiosd1o8c71gmk,1,65.4,6.7,2025-06-01T16:37:01.183Z,2025-06-01T16:37:07Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5760511345,56,Right,5760511347,140,50.3,5760511351,212,17.5,5760511353,213,2.70,5760511349,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752147,430,1,2,45,34,8eab5wbcnttsiosd1o8c71gmk,0,53.8,16.8,2025-06-01T16:37:06.983Z,2025-06-01T16:37:10Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5760511475,140,72.4,5760511479,141,77.2,5760511471,196,,5760511473,56,Center,5760511487,1,,5760511485,213,1.13,5760511469,155,,5760511483,212,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752203,392,1,2,45,37,7efqk7uh63928il0yffxijnv7,1,23.0,20.6,2025-06-01T16:37:09.973Z,2025-06-01T16:37:15Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760511767,213,1.34,5760511759,56,Back,5760511765,212,17.8,5760511757,3,,5760511761,140,26.9,5760511763,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752207,431,43,2,45,43,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-01T16:37:15.894Z,2025-06-01T16:37:51Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5760511841,399,80115v2kkgjym3ubywmkz654a,5760513703,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752215,394,1,2,45,43,7efqk7uh63928il0yffxijnv7,0,35.6,46.3,2025-06-01T16:37:16.034Z,2025-06-01T16:37:16Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5760511817,56,Back,5760511821,141,63.1,5760511823,212,18.9,5760511819,140,49.9,5760511825,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752229,432,1,2,45,45,8eab5wbcnttsiosd1o8c71gmk,0,46.5,35.4,2025-06-01T16:37:17.502Z,2025-06-01T16:37:17Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5760511909,140,47.2,5760511913,141,39.7,5760511921,213,1.32,5760511905,56,Back,5760511917,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752237,395,61,2,45,45,7efqk7uh63928il0yffxijnv7,1,44.3,55.7,2025-06-01T16:37:18.049Z,2025-06-01T16:37:18Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5760511963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752287,396,1,2,45,48,7efqk7uh63928il0yffxijnv7,1,46.3,67.3,2025-06-01T16:37:20.690Z,2025-06-01T16:37:23Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5760512253,212,21.3,5760512241,56,Back,5760512249,141,70.5,5760512255,213,3.04,5760512245,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752323,397,1,2,45,51,7efqk7uh63928il0yffxijnv7,1,26.1,70.5,2025-06-01T16:37:23.595Z,2025-06-01T16:37:27Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5760512493,213,3.80,5760512491,212,17.1,5760512485,56,Back,5760512489,141,55.2,5760512487,140,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752373,398,1,2,45,55,7efqk7uh63928il0yffxijnv7,1,12.5,50.0,2025-06-01T16:37:27.610Z,2025-06-01T16:37:32Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5760512769,140,18.5,5760512767,56,Back,5760512775,213,5.05,5760512771,141,23.3,5760512773,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752391,399,1,2,45,59,7efqk7uh63928il0yffxijnv7,0,21.4,20.7,2025-06-01T16:37:31.906Z,2025-06-01T16:37:33Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760512875,140,62.0,5760512879,212,44.3,5760512871,157,,5760512873,56,Center,5760512877,141,38.3,5760512881,213,0.27,5760512883,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752417,433,1,2,46,2,8eab5wbcnttsiosd1o8c71gmk,0,38.2,61.8,2025-06-01T16:37:34.648Z,2025-06-01T16:37:37Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760513045,56,Center,5760513049,141,53.0,5760513043,157,,5760513055,1,,5760513047,140,84.5,5760513051,212,49.0,5760513053,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752637,402,1,2,46,26,7efqk7uh63928il0yffxijnv7,0,15.2,30.0,2025-06-01T16:37:58.931Z,2025-06-01T16:38:02Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5760514255,1,,5760514253,213,6.11,5760514251,212,48.2,5760514247,140,60.4,5760514245,56,Right,5760514241,157,,5760514243,198,,5760514249,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752653,434,1,2,46,31,8eab5wbcnttsiosd1o8c71gmk,0,29.5,79.1,2025-06-01T16:38:03.743Z,2025-06-01T16:38:04Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760514359,140,45.8,5760514367,1,,5760514355,157,,5760514361,141,66.0,5760514363,212,19.3,5760514357,56,Back,5760514365,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752689,403,1,2,46,31,7efqk7uh63928il0yffxijnv7,1,57.2,31.3,2025-06-01T16:38:03.961Z,2025-06-01T16:38:08Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5760514545,213,3.39,5760514537,56,Back,5760514541,141,25.8,5760514543,212,15.3,5760514539,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752717,404,1,2,46,36,7efqk7uh63928il0yffxijnv7,1,46.7,20.6,2025-06-01T16:38:08.539Z,2025-06-01T16:38:10Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760514663,155,,5760514669,141,35.2,5760514665,56,Center,5760514667,140,70.5,5760514673,213,0.38,5760514671,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752725,405,1,2,46,37,7efqk7uh63928il0yffxijnv7,0,70.5,35.2,2025-06-01T16:38:09.991Z,2025-06-01T16:38:11Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5760514703,56,Center,5760514709,212,12.8,5760514707,141,52.7,5760514705,140,75.1,5760514711,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752769,436,1,2,46,42,8eab5wbcnttsiosd1o8c71gmk,0,28.9,44.9,2025-06-01T16:38:14.519Z,2025-06-01T16:38:15Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5760514971,212,32.0,5760514973,213,5.00,5760514965,56,Back,5760514967,140,37.6,5760514969,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752777,406,5,2,46,42,7efqk7uh63928il0yffxijnv7,1,60.7,100.6,2025-06-01T16:38:15.022Z,2025-06-01T16:38:18Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760515015,347,,5760515013,56,Left,5760515027,233,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752775,437,5,2,46,42,8eab5wbcnttsiosd1o8c71gmk,0,39.3,-0.6,2025-06-01T16:38:15.022Z,2025-06-01T16:41:09Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5760515039,233,406,5760514989,56,Back,5760514993,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752883,407,1,2,46,55,7efqk7uh63928il0yffxijnv7,1,61.4,100.0,2025-06-01T16:38:27.816Z,2025-06-01T16:38:33Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760515677,141,51.6,5760515683,1,,5760515681,213,4.13,5760515675,140,40.0,5760515679,212,40.6,5760515671,107,,5760515673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752941,408,1,2,47,0,7efqk7uh63928il0yffxijnv7,1,40.0,51.6,2025-06-01T16:38:32.846Z,2025-06-01T16:38:39Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760516031,141,3.5,5760516033,212,43.1,5760516027,56,Right,5760516029,140,66.7,5760516037,1,,5760516035,213,5.42,5760516025,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752991,409,1,2,47,6,7efqk7uh63928il0yffxijnv7,1,66.7,3.5,2025-06-01T16:38:39.220Z,2025-06-01T16:38:58Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5760516369,213,0.37,5760516363,140,87.1,5760516361,56,Right,5760516365,141,15.6,5760516367,212,22.9,5760516359,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820753001,410,1,2,47,12,7efqk7uh63928il0yffxijnv7,0,85.8,16.6,2025-06-01T16:38:44.281Z,2025-06-01T16:39:14Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760516425,141,22.1,5760516429,213,0.98,5760516421,56,Center,5760516423,140,88.2,5760516417,2,,5760516427,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820753015,438,61,2,47,14,8eab5wbcnttsiosd1o8c71gmk,1,10.1,80.0,2025-06-01T16:38:46.400Z,2025-06-01T16:39:03Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5760516483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820753185,440,1,2,47,22,8eab5wbcnttsiosd1o8c71gmk,1,11.0,59.6,2025-06-01T16:38:55.183Z,2025-06-01T16:39:03Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5760517431,56,Back,5760517433,140,13.8,5760517439,213,4.88,5760517429,123,,5760517435,141,34.3,5760517437,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820753193,441,1,2,47,31,8eab5wbcnttsiosd1o8c71gmk,1,20.1,36.0,2025-06-01T16:39:03.407Z,2025-06-01T16:39:04Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5760517471,213,2.55,5760517467,141,47.2,5760517465,140,9.4,5760517469,212,13.6,5760517463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820753243,442,1,2,47,32,8eab5wbcnttsiosd1o8c71gmk,1,9.4,47.2,2025-06-01T16:39:04.822Z,2025-06-01T16:39:12Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5760517727,213,0.96,5760517725,212,20.6,5760517719,56,Back,5760517723,141,72.1,5760517721,140,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820753253,443,1,2,47,39,8eab5wbcnttsiosd1o8c71gmk,1,29.4,66.6,2025-06-01T16:39:12.062Z,2025-06-01T16:39:13Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760517777,141,59.1,5760517781,213,5.79,5760517775,140,38.4,5760517773,56,Back,5760517779,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820753261,444,1,2,47,40,8eab5wbcnttsiosd1o8c71gmk,1,38.4,59.1,2025-06-01T16:39:13.190Z,2025-06-01T16:39:14Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5760517827,213,4.01,5760517823,141,39.4,5760517821,140,27.5,5760517819,56,Back,5760517851,156,,5760517825,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820753321,445,1,2,47,44,8eab5wbcnttsiosd1o8c71gmk,1,38.5,36.9,2025-06-01T16:39:16.974Z,2025-06-01T16:39:25Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5760518307,140,91.6,5760518315,1,,5760518309,141,99.0,5760518303,196,,5760518301,155,,5760518313,213,0.65,5760518311,212,69.9,5760518305,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820753325,446,61,2,47,52,8eab5wbcnttsiosd1o8c71gmk,0,91.6,99.2,2025-06-01T16:39:24.886Z,2025-06-01T16:39:25Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5760518319,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820753353,411,5,2,47,53,7efqk7uh63928il0yffxijnv7,1,7.4,-2.0,2025-06-01T16:39:25.542Z,2025-06-01T16:41:09Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760518477,233,447,5760518459,347,,5760518457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820753331,447,5,2,47,53,8eab5wbcnttsiosd1o8c71gmk,0,92.6,102.0,2025-06-01T16:39:25.542Z,2025-06-01T16:39:28Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5760518499,233,411,5760518351,347,,5760518347,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820753411,412,1,2,48,4,7efqk7uh63928il0yffxijnv7,0,9.0,0.0,2025-06-01T16:39:36.964Z,2025-06-01T16:40:12Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760518821,140,35.0,5760518823,141,6.6,5760518819,56,Back,5760518825,212,27.8,5760518827,213,0.19,5760518817,107,,5760519953,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820753447,448,1,2,48,8,8eab5wbcnttsiosd1o8c71gmk,0,68.1,92.0,2025-06-01T16:39:40.534Z,2025-06-01T16:39:42Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5760519067,141,83.3,5760519069,212,29.8,5760519063,56,Left,5760519061,3,,5760519071,213,6.08,5760519065,140,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
