id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2809459507,553,1,2,56,16,303582z192rnbr2x28o2t7u38,1,13.8,52.1,2025-05-03T15:16:13.171Z,2025-05-03T15:16:16Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5697959191,123,,5697959193,56,Back,5697959199,212,14.6,5697959195,140,21.5,5697959197,141,34.3,5697959201,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809459661,554,1,2,56,19,303582z192rnbr2x28o2t7u38,1,23.5,31.8,2025-05-03T15:16:15.631Z,2025-05-03T15:16:21Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5697960001,212,17.9,5697960003,213,5.63,5697959997,140,37.0,5697959995,56,Back,5697959999,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809459699,555,1,2,56,24,303582z192rnbr2x28o2t7u38,1,40.1,12.0,2025-05-03T15:16:20.961Z,2025-05-03T15:16:22Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5697960211,140,38.7,5697960209,56,Back,5697960215,212,5.6,5697960217,213,1.83,5697960213,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809459735,556,1,2,56,26,303582z192rnbr2x28o2t7u38,1,38.7,20.0,2025-05-03T15:16:22.306Z,2025-05-03T15:16:23Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5697960399,56,Back,5697960401,140,28.6,5697960403,141,17.6,5697960405,212,10.7,5697960407,213,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809459809,557,1,2,56,27,303582z192rnbr2x28o2t7u38,1,28.6,17.6,2025-05-03T15:16:23.331Z,2025-05-03T15:16:26Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5697960795,212,21.2,5697960797,213,1.89,5697960793,141,47.2,5697960791,140,22.2,5697960789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809459833,558,1,2,56,29,303582z192rnbr2x28o2t7u38,1,22.2,47.2,2025-05-03T15:16:26.105Z,2025-05-03T15:16:27Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5697960943,140,32.7,5697960949,212,11.0,5697960947,141,47.6,5697960953,213,0.02,5697960939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809459863,559,1,2,56,30,303582z192rnbr2x28o2t7u38,1,32.7,47.6,2025-05-03T15:16:27.097Z,2025-05-03T15:16:28Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5697961073,140,33.8,5697961077,212,5.3,5697961075,141,40.0,5697961079,213,4.93,5697961071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809459905,560,1,2,56,31,303582z192rnbr2x28o2t7u38,1,33.8,40.0,2025-05-03T15:16:28.108Z,2025-05-03T15:16:30Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5697961297,141,50.1,5697961299,212,13.0,5697961295,140,23.3,5697961293,56,Back,5697961301,213,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809459991,561,1,2,56,33,303582z192rnbr2x28o2t7u38,1,23.3,50.1,2025-05-03T15:16:29.624Z,2025-05-03T15:16:32Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5697961751,213,1.42,5697961749,212,15.3,5697961745,140,25.5,5697961747,141,72.4,5697961743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809460023,562,1,2,56,36,303582z192rnbr2x28o2t7u38,1,29.6,72.0,2025-05-03T15:16:32.408Z,2025-05-03T15:16:33Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,,5697961923,140,40.4,5697961927,141,57.2,5697961931,212,15.2,5697961935,213,5.56,5697961919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809460173,563,1,2,56,37,303582z192rnbr2x28o2t7u38,1,40.4,57.2,2025-05-03T15:16:33.408Z,2025-05-03T15:16:38Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5697962807,212,14.7,5697962805,141,54.2,5697962809,213,3.28,5697962803,140,26.5,5697962801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809460183,564,1,2,56,41,303582z192rnbr2x28o2t7u38,1,27.5,51.9,2025-05-03T15:16:38.259Z,2025-05-03T15:16:39Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5697962883,212,12.9,5697962865,56,Back,5697962869,140,28.1,5697962875,141,33.0,5697962893,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809460219,565,1,2,56,42,303582z192rnbr2x28o2t7u38,1,28.1,33.0,2025-05-03T15:16:39.120Z,2025-05-03T15:16:41Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5697963071,141,8.9,5697963073,212,17.3,5697963069,140,33.4,5697963067,56,Back,5697963075,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809460345,566,1,2,56,44,303582z192rnbr2x28o2t7u38,1,33.5,8.9,2025-05-03T15:16:40.591Z,2025-05-03T15:16:45Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5697963801,213,1.56,5697963793,56,Back,5697963795,140,33.7,5697963799,212,19.5,5697963797,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809460375,567,1,2,56,48,303582z192rnbr2x28o2t7u38,1,33.8,38.0,2025-05-03T15:16:44.988Z,2025-05-03T15:16:46Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5697963951,140,46.1,5697963949,56,Back,5697963957,212,19.7,5697963959,213,0.86,5697963955,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809460407,568,1,2,56,49,303582z192rnbr2x28o2t7u38,1,46.1,59.9,2025-05-03T15:16:45.926Z,2025-05-03T15:16:47Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5697964133,141,69.9,5697964135,212,15.3,5697964137,213,0.46,5697964129,56,Center,5697964131,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809460519,569,1,2,56,50,303582z192rnbr2x28o2t7u38,1,59.2,69.9,2025-05-03T15:16:47.120Z,2025-05-03T15:16:50Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5697964721,212,10.9,5697964717,140,48.9,5697964723,213,3.03,5697964715,56,Back,5697964719,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809460595,570,1,2,56,53,303582z192rnbr2x28o2t7u38,1,47.2,71.5,2025-05-03T15:16:49.697Z,2025-05-03T15:16:52Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5697965105,213,2.16,5697965099,141,86.6,5697965103,212,12.4,5697965093,140,40.6,5697965091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809460731,571,1,2,56,55,303582z192rnbr2x28o2t7u38,1,40.6,86.6,2025-05-03T15:16:51.814Z,2025-05-03T15:16:56Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,,5697965827,56,Back,5697965831,140,32.2,5697965833,141,53.0,5697965835,212,24.5,5697965837,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809460995,572,1,2,56,59,303582z192rnbr2x28o2t7u38,1,33.3,44.5,2025-05-03T15:16:55.706Z,2025-05-03T15:17:03Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5697967105,212,12.8,5697967107,213,1.06,5697967099,56,Back,5697967103,141,60.9,5697967101,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809461067,573,1,2,57,6,303582z192rnbr2x28o2t7u38,1,50.6,62.4,2025-05-03T15:17:03.032Z,2025-05-03T15:17:05Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5697967473,56,Back,5697967481,141,76.7,5697967477,140,42.4,5697967485,212,13.0,5697967489,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809461207,574,1,2,57,9,303582z192rnbr2x28o2t7u38,1,42.4,76.7,2025-05-03T15:17:05.489Z,2025-05-03T15:17:10Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,,5697968291,56,Left,5697968293,140,54.2,5697968295,141,92.1,5697968299,213,0.70,5697968297,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809461289,575,1,2,57,13,303582z192rnbr2x28o2t7u38,1,54.9,92.4,2025-05-03T15:17:09.791Z,2025-05-03T15:17:12Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5697968761,56,Back,5697968771,212,12.8,5697968763,140,43.7,5697968775,213,3.54,5697968765,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809461331,576,1,2,57,16,303582z192rnbr2x28o2t7u38,1,43.9,85.3,2025-05-03T15:17:12.414Z,2025-05-03T15:17:14Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,,5697968965,140,56.8,5697968969,141,94.4,5697968963,56,Left,5697968971,212,14.9,5697968985,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809461363,577,1,2,57,17,303582z192rnbr2x28o2t7u38,1,56.8,94.4,2025-05-03T15:17:13.517Z,2025-05-03T15:17:41Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5697969175,141,92.6,5697969179,213,5.86,5697969177,212,3.0,5697969173,140,59.4,5697969171,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809461481,578,1,2,57,18,303582z192rnbr2x28o2t7u38,1,59.4,92.6,2025-05-03T15:17:14.538Z,2025-05-03T15:17:19Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5697969771,56,Left,5697969779,213,4.03,5697969775,141,86.3,5697969777,212,5.5,5697969773,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809461571,579,1,2,57,22,303582z192rnbr2x28o2t7u38,1,62.9,87.2,2025-05-03T15:17:18.527Z,2025-05-03T15:17:21Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5697970217,212,6.0,5697970213,141,96.0,5697970223,213,1.54,5697970207,56,Left,5697970209,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809461669,580,1,2,57,25,303582z192rnbr2x28o2t7u38,1,62.7,94.5,2025-05-03T15:17:21.457Z,2025-05-03T15:17:24Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5697970705,140,55.2,5697970709,141,79.7,5697970715,212,12.8,5697970719,213,4.05,5697970703,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809461733,581,1,2,57,28,303582z192rnbr2x28o2t7u38,1,55.2,79.7,2025-05-03T15:17:24.301Z,2025-05-03T15:17:26Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,,5697971101,212,9.4,5697971099,141,66.0,5697971095,56,Center,5697971097,140,54.2,5697971103,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809461817,582,1,2,57,29,303582z192rnbr2x28o2t7u38,1,54.5,66.0,2025-05-03T15:17:26.202Z,2025-05-03T15:17:28Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5697971457,141,36.1,5697971459,212,20.4,5697971455,140,52.9,5697971461,213,4.63,5697971453,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809461885,583,1,2,57,32,303582z192rnbr2x28o2t7u38,0,53.8,38.2,2025-05-03T15:17:28.466Z,2025-05-03T15:17:30Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5697971821,212,37.0,5697971825,1,,5697971817,140,78.2,5697971823,213,5.48,5697971819,141,0.0,5697971815,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809461951,548,5,2,57,33,8eab5wbcnttsiosd1o8c71gmk,1,25.2,101.4,2025-05-03T15:17:30.239Z,2025-05-03T15:23:49Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5697972159,347,,5697972157,56,Back,5697972219,233,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809461895,584,5,2,57,33,303582z192rnbr2x28o2t7u38,0,74.8,-1.4,2025-05-03T15:17:30.239Z,2025-05-03T15:17:40Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5697972267,233,548,5697971899,347,,5697971897,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809462303,549,1,2,57,47,8eab5wbcnttsiosd1o8c71gmk,1,30.2,100.0,2025-05-03T15:17:43.793Z,2025-05-03T15:17:45Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5697974023,213,4.82,5697974021,212,8.8,5697974013,107,,5697974017,140,31.1,5697974019,141,89.0,5697974015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809462345,550,1,2,57,48,8eab5wbcnttsiosd1o8c71gmk,1,31.1,89.0,2025-05-03T15:17:45.041Z,2025-05-03T15:17:46Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5697974219,140,28.9,5697974223,141,96.2,5697974217,56,Back,5697974227,212,5.4,5697974231,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809462373,551,1,2,57,49,8eab5wbcnttsiosd1o8c71gmk,1,28.9,96.2,2025-05-03T15:17:45.969Z,2025-05-03T15:17:46Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5697974377,140,33.3,5697974381,212,4.8,5697974375,56,Back,5697974379,141,94.1,5697974383,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809462523,552,1,2,57,50,8eab5wbcnttsiosd1o8c71gmk,1,33.3,94.1,2025-05-03T15:17:46.738Z,2025-05-03T15:17:51Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5697975081,56,Back,5697975089,213,5.18,5697975085,141,82.3,5697975087,212,9.0,5697975083,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809462431,585,83,2,57,52,303582z192rnbr2x28o2t7u38,0,69.4,17.9,2025-05-03T15:17:48.356Z,2025-05-03T15:17:55Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5697975685,399,c1f7vp2u7fndbs1q67yhze1hw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809462627,553,1,2,57,55,8eab5wbcnttsiosd1o8c71gmk,1,34.0,79.6,2025-05-03T15:17:51.425Z,2025-05-03T15:17:54Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5697975457,141,63.1,5697975459,212,20.6,5697975447,56,Center,5697975465,213,5.71,5697975451,140,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809462651,554,1,2,57,57,8eab5wbcnttsiosd1o8c71gmk,1,50.6,62.8,2025-05-03T15:17:54.049Z,2025-05-03T15:20:37Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5697975559,56,Back,5697975651,156,,5697975565,141,58.3,5697975569,213,3.91,5697975567,212,4.4,5697975563,140,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809463973,561,1,2,57,58,8eab5wbcnttsiosd1o8c71gmk,1,54.3,42.5,2025-05-03T15:17:54.481Z,2025-05-03T15:19:16Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5697989525,213,5.43,5697989519,140,71.2,5697989523,212,27.1,5697989517,56,Right,5697989521,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809463995,562,3,2,58,3,8eab5wbcnttsiosd1o8c71gmk,0,80.9,23.1,2025-05-03T15:17:59.689Z,2025-05-03T15:24:03Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5697990735,56,Center,5697992451,233,586,5697991185,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809463013,586,7,2,58,3,303582z192rnbr2x28o2t7u38,1,19.1,76.9,2025-05-03T15:17:59.690Z,2025-05-03T15:24:03Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5697977383,285,,5697992397,233,562,5697977381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809463083,588,1,2,58,9,303582z192rnbr2x28o2t7u38,1,21.8,88.0,2025-05-03T15:18:05.687Z,2025-05-03T15:18:07Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5697977773,140,12.3,5697977777,212,13.3,5697977781,213,3.87,5697977775,141,75.0,5697977771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809463123,589,1,2,58,11,303582z192rnbr2x28o2t7u38,1,12.3,75.0,2025-05-03T15:18:07.455Z,2025-05-03T15:18:09Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5697977973,212,5.6,5697977969,140,11.2,5697977967,56,Back,5697977975,213,4.51,5697977971,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809463201,590,1,2,58,12,303582z192rnbr2x28o2t7u38,0,11.2,66.9,2025-05-03T15:18:08.635Z,2025-05-03T15:18:11Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,,5697978397,1,,5697978395,213,0.15,5697978389,140,48.8,5697978387,56,Back,5697978393,212,39.9,5697978381,157,,5697978391,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809463459,556,1,2,58,19,8eab5wbcnttsiosd1o8c71gmk,1,39.2,31.8,2025-05-03T15:18:15.501Z,2025-05-03T15:18:21Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5697979885,213,2.49,5697979873,56,Back,5697979877,141,47.2,5697979881,212,17.4,5697979875,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809463637,557,1,2,58,24,8eab5wbcnttsiosd1o8c71gmk,1,25.4,44.8,2025-05-03T15:18:21.041Z,2025-05-03T15:18:26Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5697980775,140,42.2,5697980779,141,25.2,5697980771,56,Back,5697980789,213,5.64,5697980783,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809463827,558,1,2,58,29,8eab5wbcnttsiosd1o8c71gmk,1,44.7,20.9,2025-05-03T15:18:26.114Z,2025-05-03T15:18:32Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5697981815,141,1.6,5697981817,212,13.2,5697981813,140,43.9,5697981821,213,4.65,5697981811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809470515,576,61,2,58,31,8eab5wbcnttsiosd1o8c71gmk,1,35.0,11.6,2025-05-03T15:18:28.052Z,2025-05-03T15:22:14Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5698016933,238,,5698016713,56,Back,5698017471,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809468885,566,5,2,58,32,8eab5wbcnttsiosd1o8c71gmk,0,42.2,-1.6,2025-05-03T15:18:28.658Z,2025-05-03T15:23:49Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5698027981,233,627,5698008073,56,Back,5698015969,189,,5698008075,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809472679,627,5,2,58,32,303582z192rnbr2x28o2t7u38,1,57.8,101.6,2025-05-03T15:18:28.658Z,2025-05-03T15:23:13Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5698027921,347,,5698028499,189,,5698027945,233,566,5698027919,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809463837,559,27,2,58,33,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-05-03T15:18:30.258Z,2025-05-03T15:23:32Z,,,,,5697982709,233,591,5698000639,53,9618hk1lq7i6see347k7plkyy,5698000637,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809463983,591,27,2,58,33,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-03T15:18:30.258Z,2025-05-03T15:20:01Z,,,,,5697982771,233,559,5697996357,53,7198rz1vtgazkeytaltke2noq,5697996355,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809467227,563,18,2,59,50,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-05-03T15:19:47.114Z,2025-05-03T15:20:24Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5697999165,41,,5697999169,59,20,5697999167,44,Forward,5697999295,55,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809467243,564,19,2,59,50,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-05-03T15:19:47.115Z,2025-05-03T15:20:24Z,91c1ud1vk02de6uexycm07ml0,T. Lahdensuo,,,5697999261,55,563,5697999253,59,14,5697999257,293,1,5697999255,292,8,5697999259,44,Forward,5697999251,145,11,5697999243,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809467555,565,28,2,60,20,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-05-03T15:20:16.484Z,2025-05-03T15:23:42Z,,,,,5698032797,233,592,5698000911,55,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809467163,592,28,2,60,20,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-03T15:20:16.484Z,2025-05-03T15:23:42Z,,,,,5698032827,233,565,5697998895,55,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809467487,593,18,2,60,31,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-03T15:20:27.492Z,2025-05-03T15:20:28Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5698000695,55,594,5698000507,41,,5698000515,59,8,5698000511,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809467495,594,19,2,60,31,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-03T15:20:27.493Z,2025-05-03T15:20:29Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5698000587,55,593,5698000571,59,15,5698000573,292,6,5698000569,145,8,5698000565,41,,5698000581,44,Midfielder,5698000577,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809468459,595,18,2,60,59,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-03T15:20:55.731Z,2025-05-03T15:20:57Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5698005873,55,596,5698005745,44,Forward,5698005747,59,7,5698005743,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809468469,596,19,2,60,59,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-03T15:20:55.732Z,2025-05-03T15:20:57Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5698005789,292,8,5698005785,59,99,5698005819,55,595,5698005817,44,Forward,5698005791,293,1,5698005773,42,,5698005779,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809469211,597,1,2,61,11,303582z192rnbr2x28o2t7u38,0,62.8,100.0,2025-05-03T15:21:07.800Z,2025-05-03T16:01:11Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5698009909,141,89.1,5698009907,140,80.0,5698009903,56,Left,5698029355,238,,5698009913,212,20.1,5698028903,107,,5698009915,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809469067,568,1,2,61,17,8eab5wbcnttsiosd1o8c71gmk,1,29.5,12.8,2025-05-03T15:21:13.331Z,2025-05-03T15:21:17Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5698009093,213,1.53,5698009087,140,30.8,5698009085,56,Back,5698009089,141,62.0,5698009095,1,,5698009091,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809469219,569,1,2,61,20,8eab5wbcnttsiosd1o8c71gmk,1,32.0,66.3,2025-05-03T15:21:17.089Z,2025-05-03T15:21:21Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5698009961,140,51.7,5698009959,56,Left,5698009975,213,0.75,5698009965,141,94.7,5698009973,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809469329,570,1,2,61,25,8eab5wbcnttsiosd1o8c71gmk,1,53.9,94.5,2025-05-03T15:21:21.617Z,2025-05-03T15:21:24Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5698010595,140,35.9,5698010599,212,23.3,5698010597,141,74.4,5698010601,213,3.77,5698010591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809469395,571,1,2,61,28,8eab5wbcnttsiosd1o8c71gmk,1,35.7,73.8,2025-05-03T15:21:24.305Z,2025-05-03T15:21:26Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5698010971,212,31.0,5698010977,213,4.59,5698010967,140,32.1,5698010969,141,28.5,5698010965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809469521,572,1,2,61,30,8eab5wbcnttsiosd1o8c71gmk,1,32.2,27.9,2025-05-03T15:21:26.321Z,2025-05-03T15:21:31Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5698011591,212,25.3,5698011585,56,Center,5698011589,141,23.0,5698011593,213,6.15,5698011587,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
