id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2817971563,426,4,2,50,30,5qxgilg61hlwxzfpdn2nhcayd,1,39.4,65.6,2025-05-23T16:11:10.193Z,2025-05-23T16:26:18Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,5744993959,56,Back,5744993961,152,,5744993963,265,,5744993957,13,,5744993977,233,480,5744993965,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971561,480,4,2,50,30,8sy0cxovuxo76tuoas3uo55xj,0,60.6,34.4,2025-05-23T16:11:10.194Z,2025-05-23T16:26:19Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5744993981,233,426,5744993969,56,Center,5744993971,152,,5744993973,265,,5744993975,285,,5744993967,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971615,427,1,2,50,50,5qxgilg61hlwxzfpdn2nhcayd,1,35.2,61.8,2025-05-23T16:11:30.317Z,2025-05-23T16:11:32Z,eexcxuea18xbokvkko1erdffu,M. Almén,,5744994265,213,4.36,5744994257,56,Back,5744994261,141,34.6,5744994263,212,19.7,5744994255,152,,5744994253,5,,5744994259,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971625,428,1,2,50,52,5qxgilg61hlwxzfpdn2nhcayd,1,29.3,31.5,2025-05-23T16:11:32.363Z,2025-05-23T16:11:36Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,5744994317,56,Back,5744994325,213,0.26,5744994319,140,46.1,5744994321,141,38.5,5744994323,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971649,429,1,2,50,56,5qxgilg61hlwxzfpdn2nhcayd,1,46.2,50.3,2025-05-23T16:11:35.972Z,2025-05-23T16:11:41Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,5744994427,141,95.4,5744994425,140,73.9,5744994423,56,Left,5744994421,155,,5744994429,212,42.3,5744994433,1,,5744994431,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971661,430,1,2,51,1,5qxgilg61hlwxzfpdn2nhcayd,1,85.2,86.9,2025-05-23T16:11:41.455Z,2025-05-23T16:11:44Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,5744994467,140,91.5,5744994469,141,79.6,5744994471,212,8.3,5744994473,213,5.64,5744994465,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971673,431,1,2,51,4,5qxgilg61hlwxzfpdn2nhcayd,0,89.1,82.6,2025-05-23T16:11:44.157Z,2025-05-23T16:11:46Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,5744994531,140,92.3,5744994533,141,43.7,5744994527,155,,5744994537,213,4.84,5744994529,56,Center,5744994535,212,26.7,5744994525,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971675,481,12,2,51,7,8sy0cxovuxo76tuoas3uo55xj,1,7.6,57.6,2025-05-23T16:11:47.518Z,2025-05-23T16:11:48Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,5744994573,15,,5744994565,213,0.46,5744994557,56,Back,5744994561,141,65.8,5744994563,212,12.4,5744994559,140,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971677,432,44,2,51,8,5qxgilg61hlwxzfpdn2nhcayd,1,81.6,35.6,2025-05-23T16:11:48.375Z,2025-05-23T17:05:54Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,5744994575,56,Center,5744994603,233,482,5744994577,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971679,482,44,2,51,8,8sy0cxovuxo76tuoas3uo55xj,0,18.4,64.4,2025-05-23T16:11:48.376Z,2025-05-23T17:05:55Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,5744994587,285,,5744994607,233,432,5744994585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971681,433,1,2,51,8,5qxgilg61hlwxzfpdn2nhcayd,1,80.6,37.7,2025-05-23T16:11:48.594Z,2025-05-23T16:11:50Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,5744994597,212,10.8,5744994589,3,,5744994599,213,0.09,5744994591,56,Center,5744994593,140,90.8,5744994595,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971683,434,1,2,51,10,5qxgilg61hlwxzfpdn2nhcayd,1,90.8,39.1,2025-05-23T16:11:50.078Z,2025-05-23T16:11:51Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,5744994617,212,4.7,5744994619,213,2.36,5744994611,56,Center,5744994613,140,87.6,5744994615,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971685,435,1,2,51,11,5qxgilg61hlwxzfpdn2nhcayd,1,82.8,47.3,2025-05-23T16:11:51.828Z,2025-05-23T16:12:02Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,1.0,5744994727,210,13,5744994627,140,78.2,5744994625,56,Center,5744994629,141,54.2,5744994729,154,,5744994633,213,2.37,5744994631,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971687,436,13,2,51,13,5qxgilg61hlwxzfpdn2nhcayd,1,78.3,54.0,2025-05-23T16:11:53.280Z,2025-05-23T16:12:08Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,5744994735,29,,5744994667,72,,5744994745,103,6.9,5744994733,73,,5744994739,55,435,5744994753,231,50.5,5744994751,230,99.1,5744994639,18,,5744994747,215,,5744994743,102,60.5,5744994637,22,5744994749,328,,5744994641,56,5744994737,154,,,,,Center,,,,,,,,,,
2817971689,437,5,2,51,14,5qxgilg61hlwxzfpdn2nhcayd,0,100.8,59.8,2025-05-23T16:11:54.749Z,2025-05-23T16:11:58Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,5744994673,233,483,5744994653,346,,5744994651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971691,483,5,2,51,14,8sy0cxovuxo76tuoas3uo55xj,1,-0.8,40.2,2025-05-23T16:11:54.749Z,2025-05-23T16:15:52Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,5744994661,346,,5744994663,233,437,5744994659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971731,484,1,2,51,34,8sy0cxovuxo76tuoas3uo55xj,1,4.2,46.7,2025-05-23T16:12:14.814Z,2025-05-23T16:12:50Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5744994907,141,15.0,5744995529,189,,5744994915,237,,5744994909,212,22.8,5744994903,56,Back,5744994901,124,,5744994911,213,5.04,5744994905,140,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971735,485,1,2,51,35,8sy0cxovuxo76tuoas3uo55xj,1,11.2,15.0,2025-05-23T16:12:15.477Z,2025-05-23T16:12:49Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,5744994927,212,14.4,5744994933,189,,5744994929,213,5.67,5744994923,140,22.4,5744994921,56,Back,5744994925,141,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971751,486,1,2,51,41,8sy0cxovuxo76tuoas3uo55xj,1,58.1,8.3,2025-05-23T16:12:21.262Z,2025-05-23T16:12:24Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5744995029,141,20.1,5744995033,213,0.57,5744995031,212,14.9,5744995027,140,70.1,5744995025,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971747,438,83,2,51,42,5qxgilg61hlwxzfpdn2nhcayd,0,30.2,84.1,2025-05-23T16:12:22.683Z,2025-05-23T16:12:29Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,5744995109,399,5wtugxjwq7fvbeqcak5j5l5nt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971759,487,1,2,51,44,8sy0cxovuxo76tuoas3uo55xj,1,69.7,19.5,2025-05-23T16:12:24.654Z,2025-05-23T16:12:28Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,5744995097,141,3.7,5744995101,213,5.75,5744995095,140,86.9,5744995099,212,21.0,5744995093,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971765,439,45,2,51,48,5qxgilg61hlwxzfpdn2nhcayd,0,12.1,95.2,2025-05-23T16:12:28.046Z,2025-05-23T17:06:05Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,5744995119,285,,5744995129,233,488,5744995117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971761,488,3,2,51,48,8sy0cxovuxo76tuoas3uo55xj,1,87.9,4.8,2025-05-23T16:12:28.046Z,2025-05-23T17:06:05Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5744995105,56,Right,5744995121,233,439,5744995107,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971771,489,1,2,51,49,8sy0cxovuxo76tuoas3uo55xj,1,87.2,4.6,2025-05-23T16:12:29.301Z,2025-05-23T16:12:31Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5744995147,140,81.1,5744995151,212,7.5,5744995153,213,2.60,5744995149,141,10.3,5744995145,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971767,440,83,2,51,49,5qxgilg61hlwxzfpdn2nhcayd,0,11.7,95.0,2025-05-23T16:12:29.918Z,2025-05-23T16:12:33Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,5744995205,399,5wtugxjwq7fvbeqcak5j5l5nt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971775,490,1,2,51,51,8sy0cxovuxo76tuoas3uo55xj,0,80.6,11.3,2025-05-23T16:12:31.182Z,2025-05-23T16:12:37Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,5744995179,212,3.9,5744995171,155,,5744995173,56,Right,5744995239,233,441,5744995177,141,17.0,5744995169,2,,5744995237,236,,5744995243,286,,5744995175,140,80.7,5744995181,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,
2817971781,441,12,2,51,51,5qxgilg61hlwxzfpdn2nhcayd,1,18.3,86.0,2025-05-23T16:12:31.282Z,2025-05-23T16:12:38Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,5744995259,233,490,5744995201,56,Back,5744995235,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971787,442,12,2,51,54,5qxgilg61hlwxzfpdn2nhcayd,1,20.1,77.8,2025-05-23T16:12:34.589Z,2025-05-23T16:12:37Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,5744995225,56,Back,5744995229,141,85.6,5744995233,213,0.89,5744995227,140,24.2,5744995231,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971793,491,1,2,51,57,8sy0cxovuxo76tuoas3uo55xj,0,87.5,13.2,2025-05-23T16:12:37.574Z,2025-05-23T16:12:39Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,5744995273,212,5.7,5744995271,141,21.5,5744995263,2,,5744995269,140,88.4,5744995275,213,1.40,5744995267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971795,443,61,2,51,58,5qxgilg61hlwxzfpdn2nhcayd,1,10.7,79.5,2025-05-23T16:12:38.666Z,2025-05-23T16:14:07Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,5744995279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971809,445,1,2,52,0,5qxgilg61hlwxzfpdn2nhcayd,1,13.2,73.8,2025-05-23T16:12:40.791Z,2025-05-23T16:12:42Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,5744995355,213,0.12,5744995353,212,13.0,5744995351,141,76.0,5744995347,56,Back,5744995349,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971817,446,1,2,52,2,5qxgilg61hlwxzfpdn2nhcayd,1,25.7,75.9,2025-05-23T16:12:42.009Z,2025-05-23T16:12:44Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,5744995387,140,34.2,5744995391,212,9.8,5744995393,213,5.86,5744995383,155,,5744995389,141,70.0,5744995385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971835,447,1,2,52,4,5qxgilg61hlwxzfpdn2nhcayd,1,34.9,70.5,2025-05-23T16:12:44.274Z,2025-05-23T16:12:52Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,5744995547,141,95.7,5744995553,1,,5744995551,213,0.39,5744995549,212,45.6,5744995543,56,Left,5744995545,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971841,448,1,2,52,12,5qxgilg61hlwxzfpdn2nhcayd,1,85.4,72.4,2025-05-23T16:12:52.819Z,2025-05-23T16:12:56Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,5744995587,56,Center,5744995589,140,81.1,5744995595,213,4.19,5744995591,141,60.9,5744995593,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971847,492,83,2,52,15,8sy0cxovuxo76tuoas3uo55xj,0,21.7,38.6,2025-05-23T16:12:55.118Z,2025-05-23T16:13:05Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5744995833,399,49br3gmn71y8pd5wqkfkvrbah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971843,449,61,2,52,15,5qxgilg61hlwxzfpdn2nhcayd,0,81.1,60.8,2025-05-23T16:12:55.928Z,2025-05-23T16:12:56Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,5744995601,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971855,493,12,2,52,18,8sy0cxovuxo76tuoas3uo55xj,1,13.1,38.7,2025-05-23T16:12:58.629Z,2025-05-23T16:13:08Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,5744995675,141,96.1,5744995679,213,1.09,5744995673,140,32.6,5744995671,56,Back,5744995677,212,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971857,494,43,2,52,19,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-23T16:12:59.342Z,2025-05-23T16:13:06Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,5744995865,144,5,5744995685,347,0,5744995683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971883,450,1,2,52,20,5qxgilg61hlwxzfpdn2nhcayd,1,68.0,2.2,2025-05-23T16:13:00.739Z,2025-05-23T16:13:05Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,5744995837,140,57.6,5744995843,213,2.38,5744995841,212,15.1,5744995835,56,Right,5744995839,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971905,451,1,2,52,26,5qxgilg61hlwxzfpdn2nhcayd,1,56.7,30.7,2025-05-23T16:13:05.988Z,2025-05-23T16:13:13Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,5744995991,212,38.1,5744995993,213,0.98,5744995995,1,,5744995987,140,76.9,5744995985,56,Center,5744995983,155,,5744995989,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971919,452,1,2,52,32,5qxgilg61hlwxzfpdn2nhcayd,1,77.1,59.9,2025-05-23T16:13:12.862Z,2025-05-23T16:13:16Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,5744996089,56,Center,5744996095,212,12.4,5744996097,213,1.16,5744996093,141,76.6,5744996091,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971923,453,1,2,52,36,5qxgilg61hlwxzfpdn2nhcayd,0,81.8,76.6,2025-05-23T16:13:16.829Z,2025-05-23T16:13:17Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,5744996105,2,,5744996113,141,49.4,5744996111,140,87.8,5744996115,212,19.5,5744996109,56,Center,5744996117,213,5.04,5744996107,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971931,495,12,2,52,38,8sy0cxovuxo76tuoas3uo55xj,1,13.5,50.9,2025-05-23T16:13:18.582Z,2025-05-23T16:13:35Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5744996157,140,25.1,5744996163,213,0.37,5744996161,212,13.1,5744996159,141,57.9,5744996155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971933,496,43,2,52,39,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-23T16:13:19.608Z,2025-05-23T16:13:26Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5744996175,212,16.0,5744996171,140,29.1,5744996173,141,51.9,5744996169,56,Back,5744996269,144,1,5744996177,213,0.14,5744996165,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971941,497,83,2,52,41,8sy0cxovuxo76tuoas3uo55xj,0,23.6,49.5,2025-05-23T16:13:21.637Z,2025-05-23T16:15:20Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,5744996289,399,5nhh1n77us1h2z5wvx7mt2gpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971939,454,1,2,52,42,5qxgilg61hlwxzfpdn2nhcayd,1,74.8,56.0,2025-05-23T16:13:22.562Z,2025-05-23T16:13:23Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,5744996199,56,Center,5744996205,212,6.6,5744996207,213,5.66,5744996203,141,50.3,5744996201,140,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971943,455,1,2,52,43,5qxgilg61hlwxzfpdn2nhcayd,1,80.0,50.3,2025-05-23T16:13:23.390Z,2025-05-23T16:15:27Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,5744996217,56,Center,5744996225,213,3.67,5744996221,141,43.7,5744996223,212,9.0,5744996219,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971953,456,1,2,52,45,5qxgilg61hlwxzfpdn2nhcayd,1,72.6,43.7,2025-05-23T16:13:25.093Z,2025-05-23T16:13:27Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,5744996275,140,58.8,5744996279,212,16.8,5744996273,56,Center,5744996277,141,31.3,5744996281,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971957,457,1,2,52,47,5qxgilg61hlwxzfpdn2nhcayd,1,58.8,31.3,2025-05-23T16:13:27.093Z,2025-05-23T16:13:28Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,5744996303,213,4.92,5744996301,212,15.4,5744996295,56,Right,5744996299,141,9.2,5744996297,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971963,458,1,2,52,50,5qxgilg61hlwxzfpdn2nhcayd,1,60.4,7.4,2025-05-23T16:13:30.451Z,2025-05-23T16:13:31Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,5744996363,212,6.9,5744996361,141,13.4,5744996357,56,Right,5744996365,213,2.51,5744996359,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971975,459,1,2,52,51,5qxgilg61hlwxzfpdn2nhcayd,1,52.9,15.5,2025-05-23T16:13:31.514Z,2025-05-23T16:13:35Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,5744996439,140,35.3,5744996443,141,43.4,5744996447,212,26.5,5744996451,213,2.34,5744996435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971977,460,1,2,52,54,5qxgilg61hlwxzfpdn2nhcayd,1,35.4,45.5,2025-05-23T16:13:34.810Z,2025-05-23T16:13:37Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,5744996473,212,12.3,5744996471,141,62.0,5744996475,213,1.16,5744996467,56,Back,5744996469,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971979,461,1,2,52,57,5qxgilg61hlwxzfpdn2nhcayd,1,44.6,70.6,2025-05-23T16:13:37.590Z,2025-05-23T16:13:40Z,eexcxuea18xbokvkko1erdffu,M. Almén,,5744996489,212,27.8,5744996483,56,Left,5744996485,140,66.1,5744996487,141,94.4,5744996491,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971985,462,1,2,53,0,5qxgilg61hlwxzfpdn2nhcayd,0,82.0,91.4,2025-05-23T16:13:40.261Z,2025-05-23T16:13:41Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,5744996537,213,5.39,5744996527,140,85.1,5744996523,155,,5744996521,2,,5744996529,141,85.4,5744996533,212,5.2,5744996525,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971993,498,61,2,53,2,8sy0cxovuxo76tuoas3uo55xj,1,11.1,14.6,2025-05-23T16:13:42.512Z,2025-05-23T16:13:46Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5744996555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971989,463,6,2,53,2,5qxgilg61hlwxzfpdn2nhcayd,1,95.2,88.4,2025-05-23T16:13:42.651Z,2025-05-23T16:16:11Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,5744996569,233,499,5744996543,73,,5744996541,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971995,499,6,2,53,2,8sy0cxovuxo76tuoas3uo55xj,0,4.8,11.6,2025-05-23T16:13:42.651Z,2025-05-23T16:16:11Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5744996565,56,Back,5744996573,233,463,5744996567,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817972051,464,1,2,53,29,5qxgilg61hlwxzfpdn2nhcayd,0,99.5,99.5,2025-05-23T16:14:09.309Z,2025-05-23T16:14:22Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,5744996893,6,,5744996891,2,,5744996899,56,Center,5744996907,213,4.55,5744996895,155,,5744996903,141,53.7,5744996901,140,94.7,5744996897,223,,5744996905,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817972059,500,12,2,53,31,8sy0cxovuxo76tuoas3uo55xj,1,3.4,46.0,2025-05-23T16:14:11.861Z,2025-05-23T16:16:04Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,5744996939,140,19.4,5744996937,56,Back,5744996941,141,21.8,5744996943,212,23.5,5744996949,15,,5744996945,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817972069,465,1,2,53,33,5qxgilg61hlwxzfpdn2nhcayd,1,77.3,68.8,2025-05-23T16:14:13.339Z,2025-05-23T16:14:18Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,5744996985,140,89.9,5744996989,212,21.3,5744996983,56,Left,5744996991,213,0.90,5744996987,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817972071,466,1,2,53,38,5qxgilg61hlwxzfpdn2nhcayd,0,96.8,80.0,2025-05-23T16:14:18.806Z,2025-05-23T16:14:19Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,5744996999,56,Center,5744997007,213,4.57,5744996995,2,,5744997005,212,9.2,5744997003,141,66.6,5744997001,140,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817972085,502,1,2,53,41,8sy0cxovuxo76tuoas3uo55xj,1,6.4,32.1,2025-05-23T16:14:21.333Z,2025-05-23T16:14:24Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,5744997089,140,12.7,5744997095,213,5.14,5744997087,56,Back,5744997093,212,16.0,5744997091,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817972101,503,1,2,53,44,8sy0cxovuxo76tuoas3uo55xj,0,12.9,10.4,2025-05-23T16:14:24.173Z,2025-05-23T16:14:27Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,5744997167,155,,5744997175,212,34.9,5744997169,56,Back,5744997179,1,,5744997173,141,50.3,5744997171,140,33.8,5744997177,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817972097,468,44,2,53,45,5qxgilg61hlwxzfpdn2nhcayd,1,66.7,50.2,2025-05-23T16:14:25.362Z,2025-05-23T16:15:09Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,5744997213,233,504,5744997147,56,Center,5744997149,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817972103,504,44,2,53,45,8sy0cxovuxo76tuoas3uo55xj,0,33.3,49.8,2025-05-23T16:14:25.363Z,2025-05-23T16:15:10Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,5744997221,233,468,5744997191,56,Back,5744997193,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817972089,467,8,2,53,45,5qxgilg61hlwxzfpdn2nhcayd,1,68.1,51.8,2025-05-23T16:14:25.425Z,2025-05-23T16:14:26Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,5744997111,56,Center,5744997113,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
