id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/15/value
2796296353,437,1,2,47,18,7efqk7uh63928il0yffxijnv7,1,91.9,89.4,2025-04-05T15:06:08.525Z,2025-04-05T15:06:11Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5625419037,141,84.2,5625419039,212,15.9,5625419041,213,3.37,5625419035,140,77.1,5625419033,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796296553,438,1,2,47,20,7efqk7uh63928il0yffxijnv7,1,76.9,84.2,2025-04-05T15:06:11.166Z,2025-04-05T15:06:24Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,1.0,,5625420097,140,62.8,5625421775,210,15,5625420095,56,Center,5625420099,141,66.4,5625420107,213,3.83,5625420103,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796296573,439,15,2,47,25,7efqk7uh63928il0yffxijnv7,1,70.5,54.0,2025-04-05T15:06:15.934Z,2025-04-05T15:06:34Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5625421909,215,,5625420247,18,,5625421907,103,17.1,5625420249,56,Center,5625421899,29,,5625420245,22,,5625421901,55,438,5625421911,146,98.8,5625423707,76,5625421951,233,5625421905,102,5625420747,20,,5625421913,147,50.5,,,,,,,,,,529,54.5,
2796296639,529,10,2,47,25,3ptum5fjcgw51mqui0gu6uuf4,1,2.8,48.7,2025-04-05T15:06:16.034Z,2025-04-05T15:06:26Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5625420537,182,,5625420533,173,,5625422057,233,439,5625420539,56,Back,5625420955,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796296949,440,6,2,47,31,7efqk7uh63928il0yffxijnv7,1,89.1,56.8,2025-04-05T15:06:21.583Z,2025-04-05T15:12:29Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5625422293,73,,5625422347,233,530,5625422279,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796296761,530,6,2,47,31,3ptum5fjcgw51mqui0gu6uuf4,0,10.9,43.2,2025-04-05T15:06:21.583Z,2025-04-05T15:06:31Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5625421155,73,,5625421153,56,Back,5625422403,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796298005,441,1,2,48,0,7efqk7uh63928il0yffxijnv7,0,99.5,99.5,2025-04-05T15:06:50.902Z,2025-04-05T15:06:53Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5625427499,1,,5625427491,140,95.3,5625427481,2,,5625427489,56,Center,5625427485,155,,5625427483,6,,5625427497,213,4.59,5625427487,223,,5625427493,141,5625427495,212,,,,,,,,,,,,,,,,,47.9,35.4,,
2796298153,531,12,2,48,6,3ptum5fjcgw51mqui0gu6uuf4,1,6.1,50.7,2025-04-05T15:06:56.807Z,2025-04-05T15:06:58Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5625428279,141,74.5,5625428283,213,2.00,5625428443,167,,5625428277,140,0.0,5625428281,212,17.8,5625428355,15,,5625428275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796298139,442,6,2,48,6,7efqk7uh63928il0yffxijnv7,1,98.4,31.1,2025-04-05T15:06:56.990Z,2025-04-05T15:12:29Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5625428511,56,Center,5625428877,233,532,5625428513,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796298179,532,6,2,48,6,3ptum5fjcgw51mqui0gu6uuf4,0,1.6,68.9,2025-04-05T15:06:56.990Z,2025-04-05T15:12:29Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5625428801,73,,5625428799,56,Back,5625428949,233,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796299407,443,1,2,48,33,7efqk7uh63928il0yffxijnv7,1,99.5,0.5,2025-04-05T15:07:24.055Z,2025-04-05T16:13:03Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,1.0,,5625434729,56,Center,5625434731,140,91.3,5625440493,154,,5625434727,224,,5625440491,210,13,5625434735,212,31.4,5625434733,141,44.9,5625434721,2,,5625434737,213,5625434725,155,5625434723,6,,,,,,,,,,,,,,,1.85,,,
2796299491,444,44,2,48,36,7efqk7uh63928il0yffxijnv7,1,90.4,45.3,2025-04-05T15:07:27.005Z,2025-04-05T16:14:47Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5625447465,233,533,5625435121,56,Center,5625435123,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796299217,533,44,2,48,36,3ptum5fjcgw51mqui0gu6uuf4,0,9.6,54.7,2025-04-05T15:07:27.006Z,2025-04-05T16:14:48Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5625447679,233,444,5625433737,56,Back,5625433739,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796299505,445,13,2,48,37,7efqk7uh63928il0yffxijnv7,1,91.5,43.0,2025-04-05T15:07:27.687Z,2025-04-05T16:13:06Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,1.0,,5625440647,154,,5625435201,17,,5625440009,328,,5625440649,55,443,5626101625,25,,5625440655,103,8.3,5625440653,102,62.9,5625435203,56,Center,5626101631,230,5626101629,153,5625440659,147,5625440645,29,,5625439997,15,,5625440657,146,95.6,5626101627,73,,5626101633,231,99.1,,53.4,49.3
2796299629,446,15,2,48,38,7efqk7uh63928il0yffxijnv7,1,96.2,55.4,2025-04-05T15:07:28.350Z,2025-04-05T16:13:43Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5626104627,29,,5625444697,146,98.9,5626104629,55,445,5625435821,56,Center,5626104645,328,,5625444699,147,51.8,5625444687,25,,5625444693,103,8.2,5626104625,78,5626104623,61,5626104639,214,5626104621,21,,5626102687,233,534,5625444691,102,51.3,,,,,,,,,
2796299323,534,10,2,48,38,3ptum5fjcgw51mqui0gu6uuf4,1,1.2,48.8,2025-04-05T15:07:28.450Z,2025-04-05T16:13:56Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5625434245,178,,5626103819,174,,5625434247,182,,5625434249,56,Back,5626102717,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796299595,535,4,2,48,46,3ptum5fjcgw51mqui0gu6uuf4,1,17.0,35.4,2025-04-05T15:07:36.511Z,2025-04-05T15:07:44Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5625436407,265,,5625436405,152,,5625436403,56,Back,5625436409,285,,5625436449,233,447,5625436401,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796299699,447,4,2,48,46,7efqk7uh63928il0yffxijnv7,0,83.0,64.6,2025-04-05T15:07:36.512Z,2025-04-05T15:07:45Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5625436363,13,,5625436573,233,535,5625436379,265,,5625436371,152,,5625436367,56,Center,5625436381,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796300533,536,1,2,49,5,3ptum5fjcgw51mqui0gu6uuf4,0,11.0,35.2,2025-04-05T15:07:55.463Z,2025-04-05T15:07:59Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5625440529,152,,5625440551,1,,5625440545,212,63.0,5625440549,213,6.06,5625440939,189,,5625440541,141,14.3,5625440537,140,69.5,5625440533,56,Right,5625440523,5,5625440525,157,,,,,,,,,,,,,,,,,,,,
2796300689,449,61,2,49,6,7efqk7uh63928il0yffxijnv7,1,35.7,95.3,2025-04-05T15:07:56.234Z,2025-04-05T15:09:07Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5625441331,56,Back,5625442599,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796300737,450,5,2,49,9,7efqk7uh63928il0yffxijnv7,0,37.2,101.8,2025-04-05T15:07:59.448Z,2025-04-05T15:10:19Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5625441573,56,Back,5625441575,347,,5625441759,233,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796300729,537,5,2,49,9,3ptum5fjcgw51mqui0gu6uuf4,1,62.8,-1.8,2025-04-05T15:07:59.448Z,2025-04-05T15:10:21Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5625441515,347,,5625441673,233,450,5625441513,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796300653,448,43,2,49,10,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-05T15:08:00.376Z,2025-04-05T15:08:05Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5625441207,285,0,5625442127,144,74,5625441205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796300811,538,1,2,49,11,3ptum5fjcgw51mqui0gu6uuf4,1,54.4,0.0,2025-04-05T15:08:01.287Z,2025-04-05T15:10:14Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5625441933,141,11.6,5625441935,212,22.3,5625441927,107,,5625441937,213,2.71,5625441939,1,,5625441929,56,Back,5625441931,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796300931,539,1,2,49,13,3ptum5fjcgw51mqui0gu6uuf4,1,34.4,11.0,2025-04-05T15:08:03.711Z,2025-04-05T15:08:06Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5625442525,140,20.7,5625442523,56,Back,5625442527,141,13.5,5625442531,213,3.02,5625442529,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796301039,540,1,2,49,16,3ptum5fjcgw51mqui0gu6uuf4,1,20.7,13.5,2025-04-05T15:08:06.758Z,2025-04-05T15:08:09Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5625443075,141,44.9,5625443087,213,2.03,5625443067,140,10.6,5625443059,56,Back,5625443083,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796301285,541,1,2,49,18,3ptum5fjcgw51mqui0gu6uuf4,1,12.1,46.3,2025-04-05T15:08:08.919Z,2025-04-05T15:08:15Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5625444333,141,68.4,5625444321,56,Back,5625444341,212,16.7,5625444329,140,19.0,5625444349,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796301483,542,1,2,49,24,3ptum5fjcgw51mqui0gu6uuf4,1,28.1,76.9,2025-04-05T15:08:14.951Z,2025-04-05T15:08:18Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5625445231,141,77.6,5625445229,140,44.0,5625445227,56,Back,5625445233,212,16.7,5625445235,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796301527,543,1,2,49,28,3ptum5fjcgw51mqui0gu6uuf4,1,44.0,77.6,2025-04-05T15:08:18.423Z,2025-04-05T15:08:19Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5625445475,140,34.5,5625445473,56,Back,5625445481,213,3.10,5625445541,156,,5625445477,141,78.2,5625445479,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796301671,544,1,2,49,30,3ptum5fjcgw51mqui0gu6uuf4,1,35.0,88.7,2025-04-05T15:08:20.615Z,2025-04-05T15:08:22Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5625446271,213,3.83,5625446269,212,12.8,5625446267,141,76.7,5625446263,56,Back,5625446265,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796301793,545,1,2,49,32,3ptum5fjcgw51mqui0gu6uuf4,1,27.0,75.3,2025-04-05T15:08:22.575Z,2025-04-05T15:08:25Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5625446907,140,24.0,5625446913,213,4.49,5625446905,56,Back,5625446911,212,14.0,5625446909,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796302029,546,1,2,49,34,3ptum5fjcgw51mqui0gu6uuf4,1,29.6,44.8,2025-04-05T15:08:25.094Z,2025-04-05T15:08:30Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5625448093,212,29.3,5625448087,56,Back,5625448089,140,47.9,5625448095,213,5.43,5625448091,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796302475,547,1,2,49,40,3ptum5fjcgw51mqui0gu6uuf4,1,60.1,22.5,2025-04-05T15:08:30.446Z,2025-04-05T15:08:39Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5625450363,141,11.1,5625450365,212,39.3,5625450367,213,6.08,5625450369,1,,5625450361,140,96.8,5625450359,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796302537,548,1,2,49,49,3ptum5fjcgw51mqui0gu6uuf4,0,90.4,10.1,2025-04-05T15:08:39.255Z,2025-04-05T15:08:40Z,46ums24te70jl5qclztg8xhwp,C. David,,,5625450615,155,,5625450613,2,,5625450627,141,19.2,5625450637,213,2.19,5625450619,56,Right,5625450621,140,86.2,5625450631,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796302589,451,61,2,49,51,7efqk7uh63928il0yffxijnv7,1,14.8,82.6,2025-04-05T15:08:41.608Z,2025-04-05T15:08:41Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5625450969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796302755,549,61,2,49,56,3ptum5fjcgw51mqui0gu6uuf4,0,60.7,11.6,2025-04-05T15:08:46.415Z,2025-04-05T15:08:46Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5625451941,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796302831,453,1,2,49,57,7efqk7uh63928il0yffxijnv7,0,36.9,92.6,2025-04-05T15:08:47.598Z,2025-04-05T15:08:48Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5625452305,56,Back,5625452315,212,4.3,5625452321,213,4.49,5625452311,141,86.5,5625452307,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303013,551,1,2,49,58,3ptum5fjcgw51mqui0gu6uuf4,1,66.1,10.4,2025-04-05T15:08:48.991Z,2025-04-05T15:08:53Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5625453343,141,4.7,5625453345,212,11.5,5625453335,56,Right,5625453341,140,76.4,5625453347,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303029,552,1,2,50,3,3ptum5fjcgw51mqui0gu6uuf4,0,74.4,10.6,2025-04-05T15:08:53.304Z,2025-04-05T15:08:53Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5625453403,155,,5625453413,213,1.35,5625453405,56,Center,5625453407,140,76.5,5625453409,141,25.3,5625453411,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303061,454,61,2,50,4,7efqk7uh63928il0yffxijnv7,1,29.5,76.7,2025-04-05T15:08:54.239Z,2025-04-05T15:08:54Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5625453571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303185,553,1,2,50,6,3ptum5fjcgw51mqui0gu6uuf4,1,62.8,36.1,2025-04-05T15:08:57.183Z,2025-04-05T15:08:58Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5625454343,213,5.05,5625454327,56,Right,5625454337,141,16.2,5625454339,212,14.3,5625454331,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303225,554,1,2,50,7,3ptum5fjcgw51mqui0gu6uuf4,1,66.2,16.7,2025-04-05T15:08:57.919Z,2025-04-05T15:08:59Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5625454543,141,23.4,5625454545,212,15.3,5625454541,140,52.3,5625454539,56,Center,5625454547,213,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303383,555,1,2,50,8,3ptum5fjcgw51mqui0gu6uuf4,1,52.9,25.6,2025-04-05T15:08:59.007Z,2025-04-05T15:09:02Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5625455339,212,23.9,5625455341,213,1.88,5625455337,141,59.1,5625455333,56,Back,5625455335,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303431,556,1,2,50,12,3ptum5fjcgw51mqui0gu6uuf4,1,54.5,65.8,2025-04-05T15:09:02.742Z,2025-04-05T15:09:04Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5625455627,56,Center,5625455631,141,68.1,5625455629,140,66.2,5625455635,213,0.13,5625455633,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303475,557,1,2,50,14,3ptum5fjcgw51mqui0gu6uuf4,1,63.6,66.7,2025-04-05T15:09:04.463Z,2025-04-05T15:09:05Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5625455869,213,0.53,5625455861,56,Center,5625455865,141,74.7,5625455863,140,72.5,5625455867,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303507,558,1,2,50,15,3ptum5fjcgw51mqui0gu6uuf4,1,72.5,74.7,2025-04-05T15:09:05.703Z,2025-04-05T15:09:07Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5625456075,212,5.2,5625456073,141,67.3,5625456077,213,4.96,5625456069,56,Center,5625456071,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303549,559,1,2,50,16,3ptum5fjcgw51mqui0gu6uuf4,1,75.7,66.7,2025-04-05T15:09:06.951Z,2025-04-05T15:09:08Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5625456319,213,0.36,5625456311,56,Center,5625456317,212,14.4,5625456315,141,74.2,5625456313,140,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303601,560,1,2,50,18,3ptum5fjcgw51mqui0gu6uuf4,1,88.1,71.2,2025-04-05T15:09:08.406Z,2025-04-05T15:09:09Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5625456627,140,88.2,5625456629,141,64.9,5625456631,212,4.3,5625456625,56,Center,5625456633,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303613,561,50,2,50,19,3ptum5fjcgw51mqui0gu6uuf4,1,87.4,63.2,2025-04-05T15:09:09.439Z,2025-04-05T16:14:20Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5625457905,233,455,5625456663,56,Center,5625456667,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303809,455,7,2,50,19,7efqk7uh63928il0yffxijnv7,1,12.6,36.8,2025-04-05T15:09:09.440Z,2025-04-05T16:14:20Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5625457781,233,561,5625457689,285,,5625457683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303879,456,12,2,50,24,7efqk7uh63928il0yffxijnv7,1,11.2,39.1,2025-04-05T15:09:14.526Z,2025-04-05T15:09:48Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5625458077,56,Back,5625458085,213,5.72,5625458083,212,31.8,5625458079,140,36.8,5625458081,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303819,562,83,2,50,24,3ptum5fjcgw51mqui0gu6uuf4,0,64.4,87.5,2025-04-05T15:09:14.663Z,2025-04-05T15:09:17Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5625458411,399,7x14tbg2brvxi5g9jdbovp8gk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303949,458,1,2,50,26,7efqk7uh63928il0yffxijnv7,0,36.9,14.1,2025-04-05T15:09:16.528Z,2025-04-05T16:14:03Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5625458439,212,3.2,5625458511,286,,5625458441,213,1.12,5625458507,233,563,5625458437,141,18.3,5625458505,236,,5625458433,56,Back,5625458435,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,
2796303891,563,74,2,50,26,3ptum5fjcgw51mqui0gu6uuf4,1,62.0,86.0,2025-04-05T15:09:16.529Z,2025-04-05T15:09:18Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5625458139,285,,5625458137,56,Left,5625458533,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796304239,565,1,2,50,28,3ptum5fjcgw51mqui0gu6uuf4,1,61.8,94.4,2025-04-05T15:09:19.071Z,2025-04-05T15:09:24Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5625459939,141,96.3,5625459935,140,79.1,5625459945,213,0.07,5625459943,212,18.2,5625459933,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796304251,566,50,2,50,33,3ptum5fjcgw51mqui0gu6uuf4,1,81.4,86.2,2025-04-05T15:09:23.905Z,2025-04-05T16:14:21Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5625461167,233,459,5625459993,56,Left,5625459995,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796304427,459,7,2,50,33,7efqk7uh63928il0yffxijnv7,1,18.6,13.8,2025-04-05T15:09:23.906Z,2025-04-05T16:14:20Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5625460911,285,,5625460909,56,Back,5625461053,233,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796304727,461,1,2,50,38,7efqk7uh63928il0yffxijnv7,1,6.9,16.4,2025-04-05T15:09:28.766Z,2025-04-05T15:09:35Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5625462355,212,46.5,5625462353,141,16.4,5625462357,213,0.00,5625462343,157,,5625462347,56,Right,5625462359,1,,5625462351,140,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796304741,462,4,2,50,44,7efqk7uh63928il0yffxijnv7,1,47.0,26.0,2025-04-05T15:09:35.006Z,2025-04-05T15:09:40Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5625462509,56,Back,5625462521,286,,5625462599,233,567,5625462517,265,,5625462503,13,,5625462515,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796304719,567,4,2,50,44,3ptum5fjcgw51mqui0gu6uuf4,0,53.0,74.0,2025-04-05T15:09:35.007Z,2025-04-05T15:09:40Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5625462681,233,462,5625462445,152,,5625462457,285,,5625462437,13,,5625462441,56,Center,5625462453,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796305685,463,1,2,51,7,7efqk7uh63928il0yffxijnv7,1,48.0,16.2,2025-04-05T15:09:57.247Z,2025-04-05T15:09:59Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5625467529,56,Back,5625467539,212,29.1,5625467537,141,52.4,5625467527,152,,5625467541,213,2.13,5625467525,5,,5625467615,189,,5625467533,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,
2796305757,464,1,2,51,9,7efqk7uh63928il0yffxijnv7,1,33.2,52.4,2025-04-05T15:09:59.638Z,2025-04-05T15:10:05Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5625467905,213,0.55,5625467901,212,18.1,5625467895,140,47.9,5625467893,56,Back,5625467897,141,66.3,5625469021,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796305833,465,1,2,51,10,7efqk7uh63928il0yffxijnv7,1,48.4,66.4,2025-04-05T15:10:00.630Z,2025-04-05T15:10:02Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5625468221,141,89.4,5625468219,140,42.2,5625468217,56,Back,5625468223,212,16.9,5625468225,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796305851,466,1,2,51,11,7efqk7uh63928il0yffxijnv7,0,41.2,90.5,2025-04-05T15:10:01.879Z,2025-04-05T15:10:02Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5625468289,212,55.5,5625468281,157,,5625468291,213,5.88,5625468293,1,,5625468287,141,58.4,5625468283,56,Center,5625468285,140,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796306167,569,1,2,51,16,3ptum5fjcgw51mqui0gu6uuf4,1,12.6,41.3,2025-04-05T15:10:06.200Z,2025-04-05T15:10:09Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5625470067,56,Back,5625470071,141,33.7,5625470069,140,16.8,5625470065,123,,5625470075,213,5.42,5625470073,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796306223,570,1,2,51,19,3ptum5fjcgw51mqui0gu6uuf4,1,22.5,33.9,2025-04-05T15:10:09.487Z,2025-04-05T15:10:11Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5625470401,140,34.1,5625470403,141,32.7,5625470405,212,12.2,5625470399,56,Back,5625470407,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796306377,571,1,2,51,20,3ptum5fjcgw51mqui0gu6uuf4,1,34.1,32.7,2025-04-05T15:10:10.943Z,2025-04-05T15:10:14Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5625471253,140,26.5,5625471255,141,33.6,5625471257,212,8.0,5625471259,213,3.07,5625471251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796306429,572,1,2,51,24,3ptum5fjcgw51mqui0gu6uuf4,1,25.7,33.3,2025-04-05T15:10:14.679Z,2025-04-05T15:10:16Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5625471561,212,22.1,5625471559,141,65.7,5625471557,140,24.3,5625471563,213,1.64,5625471555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
