id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value
2802988281,651,1,2,56,16,8eab5wbcnttsiosd1o8c71gmk,1,46.1,27.0,2025-04-19T13:17:27.473Z,2025-04-19T13:17:29Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5662349219,140,39.0,5662349225,213,3.94,5662349221,141,15.8,5662349223,212,10.7,5662349217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802988301,652,1,2,56,18,8eab5wbcnttsiosd1o8c71gmk,1,34.1,14.9,2025-04-19T13:17:29.729Z,2025-04-19T13:17:32Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5662349339,56,Back,5662349345,212,14.7,5662349341,140,26.0,5662349347,213,2.19,5662349343,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802988335,653,1,2,56,20,8eab5wbcnttsiosd1o8c71gmk,1,26.2,34.9,2025-04-19T13:17:32.001Z,2025-04-19T13:17:34Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5662349505,56,Back,5662349511,212,7.7,5662349507,140,33.0,5662349513,213,5.89,5662349509,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802988341,654,1,2,56,23,8eab5wbcnttsiosd1o8c71gmk,1,33.0,30.6,2025-04-19T13:17:34.224Z,2025-04-19T13:17:38Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5662349555,141,9.2,5662349593,156,,5662349557,212,16.1,5662349553,140,26.4,5662349551,56,Back,5662349559,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802988401,655,1,2,56,26,8eab5wbcnttsiosd1o8c71gmk,1,26.9,9.1,2025-04-19T13:17:37.857Z,2025-04-19T13:17:39Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5662349859,141,28.3,5662349853,155,,5662349863,213,0.42,5662349861,212,31.7,5662349855,56,Center,5662349857,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802988435,656,1,2,56,28,8eab5wbcnttsiosd1o8c71gmk,1,53.0,31.0,2025-04-19T13:17:39.456Z,2025-04-19T13:17:42Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5662350035,141,37.3,5662350031,56,Back,5662350037,212,8.9,5662350033,140,45.6,5662350061,213,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802988497,657,1,2,56,31,8eab5wbcnttsiosd1o8c71gmk,1,53.7,52.1,2025-04-19T13:17:42.513Z,2025-04-19T13:17:48Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5662350415,141,75.7,5662350423,213,1.44,5662350407,56,Center,5662350419,212,16.2,5662350411,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802988527,658,1,2,56,37,8eab5wbcnttsiosd1o8c71gmk,1,71.0,83.2,2025-04-19T13:17:48.337Z,2025-04-19T13:17:50Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5662350597,56,Left,5662350603,140,80.1,5662350611,212,12.0,5662350613,213,0.65,5662350607,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802988545,659,1,2,56,39,8eab5wbcnttsiosd1o8c71gmk,1,79.8,94.1,2025-04-19T13:17:50.209Z,2025-04-19T13:17:51Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5662350717,56,Left,5662350723,212,9.8,5662350721,141,89.9,5662350725,213,3.44,5662350719,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802988583,660,1,2,56,40,8eab5wbcnttsiosd1o8c71gmk,1,71.7,89.0,2025-04-19T13:17:51.537Z,2025-04-19T13:17:54Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5662350919,213,4.84,5662350911,56,Left,5662350913,140,72.5,5662350915,141,79.4,5662350917,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802988781,661,1,2,56,42,8eab5wbcnttsiosd1o8c71gmk,1,72.5,77.6,2025-04-19T13:17:54.017Z,2025-04-19T13:19:57Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,1.0,5662352077,141,66.9,5662354779,22,,5662352081,213,5.94,5662352075,140,91.9,5662360205,4,,5662352073,56,Center,5662354775,210,16,5662354777,154,,5662352079,212,21.6,,,,,,,,,,,,,,,,,,,,,,,
2802988785,662,16,2,56,48,8eab5wbcnttsiosd1o8c71gmk,1,90.6,62.8,2025-04-19T13:17:59.763Z,2025-04-19T13:19:58Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5662354813,76,,5662352097,22,,5662354843,328,,5662354851,374,2025-04-19 14:17:58.973,5662354837,103,7.0,5662354815,29,,5662354845,230,97.5,5662352101,56,Center,5662354811,20,,5662354825,55,661,5662354833,102,5662354819,154,,5662360065,17,5662354855,375,56:47.814,5662354847,231,,,,,,52.9,,55.8
2802989497,484,1,2,57,50,duspptyvnr5kpx2iko5gerhnz,1,50.1,50.0,2025-04-19T13:19:01.649Z,2025-04-19T13:19:15Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5662356887,189,,5662356153,140,32.1,5662356151,56,Back,5662356159,213,3.13,5662356155,141,50.4,5662356161,279,G,5662356157,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802989527,485,1,2,57,55,duspptyvnr5kpx2iko5gerhnz,1,31.8,50.3,2025-04-19T13:19:06.378Z,2025-04-19T13:19:08Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5662356361,1,,5662356355,141,24.3,5662356357,212,48.6,5662356359,213,5.91,5662356349,157,,5662356381,189,,5662356353,140,74.9,5662356351,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2802989581,486,1,2,57,59,duspptyvnr5kpx2iko5gerhnz,0,73.5,25.6,2025-04-19T13:19:10.967Z,2025-04-19T13:19:11Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,,5662356677,213,0.28,5662356669,140,90.8,5662356673,141,33.4,5662356675,212,18.9,5662356665,3,,5662356667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802989633,665,1,2,58,3,8eab5wbcnttsiosd1o8c71gmk,1,14.2,49.7,2025-04-19T13:19:14.737Z,2025-04-19T13:19:30Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5662356901,140,22.9,5662356903,141,21.1,5662356925,287,,5662356895,123,,5662356907,213,5.15,5662356899,56,Back,5662356905,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802989673,666,1,2,58,5,8eab5wbcnttsiosd1o8c71gmk,1,24.3,28.0,2025-04-19T13:19:17.089Z,2025-04-19T13:19:18Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5662357153,140,30.6,5662357151,56,Back,5662357159,213,0.57,5662357155,141,34.3,5662357157,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802989697,667,1,2,58,7,8eab5wbcnttsiosd1o8c71gmk,0,30.6,27.6,2025-04-19T13:19:18.753Z,2025-04-19T13:19:19Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5662357249,141,13.2,5662357247,140,33.8,5662357251,212,10.4,5662357253,213,5.04,5662357245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802989687,487,8,2,58,8,duspptyvnr5kpx2iko5gerhnz,1,75.9,92.1,2025-04-19T13:19:19.257Z,2025-04-19T13:19:19Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5662357209,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802989741,489,1,2,58,10,duspptyvnr5kpx2iko5gerhnz,0,90.5,77.2,2025-04-19T13:19:21.704Z,2025-04-19T13:19:22Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5662357479,140,92.7,5662357485,213,4.89,5662357481,141,57.9,5662357483,212,13.3,5662357477,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802989767,668,8,2,58,12,8eab5wbcnttsiosd1o8c71gmk,1,14.9,34.0,2025-04-19T13:19:23.970Z,2025-04-19T13:19:24Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5662357589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802989803,669,12,2,58,14,8eab5wbcnttsiosd1o8c71gmk,1,2.1,29.1,2025-04-19T13:19:25.425Z,2025-04-19T13:19:26Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5662357763,212,21.4,5662357761,141,0.0,5662357757,56,Back,5662357785,167,,5662357765,213,4.93,5662357759,140,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802989827,490,5,2,58,14,duspptyvnr5kpx2iko5gerhnz,1,93.4,101.6,2025-04-19T13:19:26.075Z,2025-04-19T13:51:07Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662357893,233,670,5662357887,347,,5662357885,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802989805,670,5,2,58,14,8eab5wbcnttsiosd1o8c71gmk,0,6.6,-1.6,2025-04-19T13:19:26.075Z,2025-04-19T13:19:29Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5662357769,56,Back,5662357771,347,,5662357915,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802989925,491,1,2,58,21,duspptyvnr5kpx2iko5gerhnz,1,93.4,100.0,2025-04-19T13:19:32.519Z,2025-04-19T13:19:35Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662358409,56,Left,5662358411,140,95.1,5662358413,141,85.1,5662358417,213,4.87,5662358407,107,,5662358415,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802989941,492,1,2,58,24,duspptyvnr5kpx2iko5gerhnz,1,95.4,84.5,2025-04-19T13:19:35.756Z,2025-04-19T13:19:36Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5662358457,56,Left,5662358463,212,8.1,5662358461,141,95.0,5662358459,140,91.7,5662358465,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802989953,493,1,2,58,25,duspptyvnr5kpx2iko5gerhnz,1,91.7,95.0,2025-04-19T13:19:36.664Z,2025-04-19T13:19:38Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662358543,212,8.1,5662358541,141,89.3,5662358539,140,84.9,5662358545,213,3.64,5662358537,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802989971,494,1,2,58,26,duspptyvnr5kpx2iko5gerhnz,1,85.4,88.9,2025-04-19T13:19:38.008Z,2025-04-19T13:19:40Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5662358679,213,5.06,5662358673,140,86.5,5662358671,56,Left,5662358677,212,3.4,5662358675,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802989975,495,50,2,58,28,duspptyvnr5kpx2iko5gerhnz,1,83.6,80.1,2025-04-19T13:19:40.104Z,2025-04-19T13:49:38Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662358699,56,Left,5662358951,233,671,5662358703,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802990011,671,7,2,58,28,8eab5wbcnttsiosd1o8c71gmk,1,16.4,19.9,2025-04-19T13:19:40.105Z,2025-04-19T13:49:37Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5662358903,233,495,5662358855,285,,5662358853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802990089,673,1,2,58,32,8eab5wbcnttsiosd1o8c71gmk,1,27.8,14.3,2025-04-19T13:19:43.217Z,2025-04-19T13:19:45Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5662359209,141,8.2,5662359205,56,Back,5662359211,212,6.2,5662359207,140,32.2,5662359213,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802990103,674,1,2,58,34,8eab5wbcnttsiosd1o8c71gmk,0,34.6,8.0,2025-04-19T13:19:45.794Z,2025-04-19T13:19:46Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5662359349,213,0.49,5662359345,141,23.3,5662359341,56,Center,5662359347,212,22.2,5662359343,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802990143,496,1,2,58,37,duspptyvnr5kpx2iko5gerhnz,1,54.3,72.3,2025-04-19T13:19:48.456Z,2025-04-19T13:19:50Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5662359593,212,38.3,5662359591,141,53.7,5662359585,56,Back,5662359589,140,19.9,5662359597,1,,5662359595,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802990267,498,1,2,58,41,duspptyvnr5kpx2iko5gerhnz,1,25.7,53.7,2025-04-19T13:19:52.423Z,2025-04-19T13:19:59Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5662360315,140,31.9,5662360317,141,33.9,5662360321,213,5.16,5662360319,212,15.0,5662360313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802990365,499,1,2,58,50,duspptyvnr5kpx2iko5gerhnz,0,39.7,27.1,2025-04-19T13:20:01.897Z,2025-04-19T13:20:03Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662360707,213,0.38,5662360699,56,Center,5662360705,212,57.8,5662360701,140,90.8,5662360703,141,58.7,5662360697,157,,5662360709,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802990543,677,1,2,59,5,8eab5wbcnttsiosd1o8c71gmk,1,7.6,46.4,2025-04-19T13:20:16.930Z,2025-04-19T13:20:18Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5662361683,155,,5662361697,1,,5662361689,141,75.6,5662361685,56,Back,5662361687,140,45.9,5662361691,212,44.8,5662361693,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802990567,678,1,2,59,7,8eab5wbcnttsiosd1o8c71gmk,1,45.9,75.6,2025-04-19T13:20:18.769Z,2025-04-19T13:21:22Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5662361827,212,14.8,5662361831,213,0.74,5662361819,56,Left,5662361821,140,56.3,5662361823,141,90.2,5662361817,168,,5662361815,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802990611,679,1,2,59,9,8eab5wbcnttsiosd1o8c71gmk,1,57.8,90.3,2025-04-19T13:20:20.434Z,2025-04-19T13:20:49Z,9618hk1lq7i6see347k7plkyy,M. Sarr,1.0,,5662362067,213,5.67,5662362065,212,17.7,5662362059,56,Center,5662363419,210,15,5662362061,140,71.6,5662362063,141,75.4,5662363421,154,,5662362057,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802990613,680,15,2,59,13,8eab5wbcnttsiosd1o8c71gmk,1,89.8,59.3,2025-04-19T13:20:24.450Z,2025-04-19T13:20:49Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5662363471,146,93.4,5662363501,233,500,5662363457,154,,5662362073,22,,5662363463,102,52.4,5662363459,55,679,5662363465,103,1.3,5662363451,72,,5662362075,17,,5662363473,147,57.0,5662363455,29,5662363453,76,,5662363467,214,5662362077,56,Center,,,,,,,,,,
2802990629,500,10,2,59,13,duspptyvnr5kpx2iko5gerhnz,1,3.5,45.7,2025-04-19T13:20:24.550Z,2025-04-19T13:20:58Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5662362129,173,,5662362135,56,Back,5662364223,183,,5662363661,233,680,5662364221,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802990673,501,6,2,59,14,duspptyvnr5kpx2iko5gerhnz,0,3.0,38.0,2025-04-19T13:20:25.890Z,2025-04-19T13:49:28Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5662362383,56,Back,5662362409,233,681,5662362385,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802990617,681,6,2,59,14,8eab5wbcnttsiosd1o8c71gmk,1,97.0,62.0,2025-04-19T13:20:25.890Z,2025-04-19T13:49:28Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5662362127,73,,5662362403,233,501,5662362125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802991219,682,1,2,60,3,8eab5wbcnttsiosd1o8c71gmk,1,99.5,99.5,2025-04-19T13:21:14.451Z,2025-04-19T13:21:19Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5662365537,155,,5662365545,141,31.2,5662365551,1,,5662365543,140,94.8,5662365539,223,,5662365535,6,,5662365547,212,46.7,5662365533,2,,5662365549,213,4.61,5662365541,56,Center,,,,,,,,,,,,,,,,,,,,
2802991235,683,1,2,60,7,8eab5wbcnttsiosd1o8c71gmk,0,96.4,30.1,2025-04-19T13:21:18.435Z,2025-04-19T13:21:20Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5662365633,155,,5662365637,140,93.2,5662365635,56,Center,5662365643,213,1.81,5662365641,212,14.0,5662365639,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802991263,502,61,2,60,10,duspptyvnr5kpx2iko5gerhnz,1,10.9,48.4,2025-04-19T13:21:21.240Z,2025-04-19T13:22:20Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5662365775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802991329,503,12,2,60,10,duspptyvnr5kpx2iko5gerhnz,1,16.7,47.0,2025-04-19T13:21:22.152Z,2025-04-19T13:21:27Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662366161,213,5.94,5662366155,140,67.9,5662366157,141,19.1,5662366153,56,Right,5662366159,212,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802991291,684,61,2,60,12,8eab5wbcnttsiosd1o8c71gmk,1,80.3,47.8,2025-04-19T13:21:23.576Z,2025-04-19T13:21:54Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5662365933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802991375,685,1,2,60,19,8eab5wbcnttsiosd1o8c71gmk,0,30.1,85.4,2025-04-19T13:21:30.548Z,2025-04-19T13:21:31Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5662366463,212,49.6,5662366455,56,Center,5662366461,141,75.1,5662366459,140,76.9,5662366467,1,,5662366465,213,6.14,5662366451,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802991389,504,12,2,60,20,duspptyvnr5kpx2iko5gerhnz,1,28.3,29.7,2025-04-19T13:21:31.912Z,2025-04-19T13:21:33Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662366527,140,39.2,5662366531,212,13.0,5662366533,213,5.79,5662366525,56,Back,5662366551,15,,5662366529,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802991427,686,50,2,60,24,8eab5wbcnttsiosd1o8c71gmk,1,69.8,88.2,2025-04-19T13:21:35.634Z,2025-04-19T13:21:40Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5662366759,286,,5662367009,233,505,5662366757,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802991447,505,7,2,60,24,duspptyvnr5kpx2iko5gerhnz,1,30.2,11.8,2025-04-19T13:21:35.635Z,2025-04-19T13:21:40Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5662366929,285,,5662366965,233,686,5662366927,56,Back,5662366925,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802991475,506,5,2,60,26,duspptyvnr5kpx2iko5gerhnz,0,29.8,-2.0,2025-04-19T13:21:37.316Z,2025-04-19T13:51:07Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5662367139,233,687,5662367129,347,,5662367127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802991455,687,5,2,60,26,8eab5wbcnttsiosd1o8c71gmk,1,70.2,102.0,2025-04-19T13:21:37.316Z,2025-04-19T13:21:41Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5662367135,233,506,5662366985,56,Left,5662366989,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802991669,507,18,2,60,43,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-19T13:21:54.248Z,2025-04-19T13:21:55Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5662368367,55,508,5662368305,44,Midfielder,5662368303,42,,5662368307,59,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802991677,508,19,2,60,43,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-19T13:21:54.249Z,2025-04-19T13:21:55Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5662368345,59,30,5662368347,292,10,5662368349,293,3,5662368339,42,,5662368351,44,Forward,5662368343,145,9,5662368353,55,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802991763,509,18,2,60,50,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-19T13:22:01.763Z,2025-04-19T13:22:02Z,di62c8bxsf1t8jrhzu47qb7u2,J. Lakkamäki,,,5662368827,42,,5662368835,59,3,5662368831,44,Defender,5662368877,55,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802991767,510,19,2,60,50,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-19T13:22:01.764Z,2025-04-19T13:22:03Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5662368859,145,2,5662368865,293,2,5662368867,44,Midfielder,5662368869,55,509,5662368855,42,,5662368861,59,6,5662368863,292,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802992089,688,1,2,61,9,8eab5wbcnttsiosd1o8c71gmk,1,77.2,100.0,2025-04-19T13:22:20.739Z,2025-04-19T13:24:39Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5662370439,140,85.6,5662370441,141,89.3,5662370443,212,12.3,5662370435,107,,5662370437,56,Left,5662370445,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802993241,703,1,2,61,10,8eab5wbcnttsiosd1o8c71gmk,0,75.1,86.9,2025-04-19T13:22:21.227Z,2025-04-19T13:24:00Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5662377869,213,1.90,5662377865,141,92.4,5662377863,140,73.9,5662377861,56,Left,5662377867,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802992107,511,43,2,61,11,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-19T13:22:23.049Z,2025-04-19T13:23:46Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5662370509,56,Back,5662377015,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802992153,512,1,2,61,14,duspptyvnr5kpx2iko5gerhnz,0,21.8,3.9,2025-04-19T13:22:25.176Z,2025-04-19T13:24:32Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5662380217,213,6.05,5662380215,212,4.1,5662370761,56,Back,5662380393,233,689,5662380391,236,,5662380213,141,2.5,5662380211,140,25.6,5662380397,286,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802992201,689,74,2,61,14,8eab5wbcnttsiosd1o8c71gmk,1,76.2,93.9,2025-04-19T13:22:25.177Z,2025-04-19T13:24:33Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5662380313,285,,5662380421,233,512,5662371057,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802992233,513,5,2,61,16,duspptyvnr5kpx2iko5gerhnz,1,19.4,-2.0,2025-04-19T13:22:28.137Z,2025-04-19T13:22:33Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662371241,56,Back,5662371243,347,,5662371271,233,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802992215,690,5,2,61,16,8eab5wbcnttsiosd1o8c71gmk,0,80.6,102.0,2025-04-19T13:22:28.137Z,2025-04-19T13:51:08Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5662371291,233,513,5662371149,347,,5662371147,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802992273,514,1,2,61,20,duspptyvnr5kpx2iko5gerhnz,1,17.4,0.0,2025-04-19T13:22:31.480Z,2025-04-19T13:22:34Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662371507,140,35.7,5662371505,56,Back,5662371503,107,,5662371511,212,20.0,5662371513,213,0.29,5662371509,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802992279,515,50,2,61,22,duspptyvnr5kpx2iko5gerhnz,1,34.6,3.6,2025-04-19T13:22:33.848Z,2025-04-19T13:22:40Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5662371537,56,Back,5662371541,286,,5662371645,233,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802992291,691,7,2,61,22,8eab5wbcnttsiosd1o8c71gmk,1,65.4,96.4,2025-04-19T13:22:33.849Z,2025-04-19T13:22:38Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5662371589,56,Left,5662371587,167,,5662371605,285,,5662371601,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802992407,516,5,2,61,24,duspptyvnr5kpx2iko5gerhnz,1,35.0,-2.0,2025-04-19T13:22:35.252Z,2025-04-19T13:51:08Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662372289,233,692,5662372283,347,,5662372281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
