id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2815784521,602,13,2,60,3,cy6zs39z79dcfbr4xzkp38z7q,1,91.2,52.7,2025-05-17T15:20:02.989Z,2025-05-17T15:20:29Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,5732873919,230,99.3,5732873901,74,,5732873907,55,601,5732873903,29,,5732873921,231,50,5732873915,214,,5732873905,154,,5732873913,103,77.8,5732873917,328,,5732873911,102,55.8,5732871219,22,,5732871223,56,5732873899,72,5732871221,17,,,,,,,,,Center,,,,,,,,,
2815784513,488,5,2,60,4,3ptum5fjcgw51mqui0gu6uuf4,1,-1.0,52.1,2025-05-17T15:20:03.489Z,2025-05-17T15:35:04Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,5732871183,56,Back,5732871185,346,,5732871297,233,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815784531,603,5,2,60,4,cy6zs39z79dcfbr4xzkp38z7q,0,101.0,47.9,2025-05-17T15:20:03.489Z,2025-05-17T15:35:05Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,5732871269,346,,5732871267,56,Center,5732871349,233,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815785233,489,1,2,60,30,3ptum5fjcgw51mqui0gu6uuf4,0,4.6,39.1,2025-05-17T15:20:29.929Z,2025-05-17T15:20:33Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,5732874587,213,5.89,5732874593,1,,5732874581,212,58.6,5732874575,141,5.8,5732874565,56,Right,5732874561,124,,5732874601,74,,5732874569,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815785275,604,8,2,60,35,cy6zs39z79dcfbr4xzkp38z7q,1,44.7,95.1,2025-05-17T15:20:35.135Z,2025-05-17T15:20:35Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732874799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815785323,490,1,2,60,36,3ptum5fjcgw51mqui0gu6uuf4,1,34.9,17.3,2025-05-17T15:20:35.609Z,2025-05-17T15:21:26Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,5732874999,141,26.1,5732874997,140,57.7,5732875003,213,0.24,5732874993,157,,5732875001,212,24.7,5732874995,56,Center,5732875005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815785349,491,61,2,60,38,3ptum5fjcgw51mqui0gu6uuf4,0,57.7,26.1,2025-05-17T15:20:37.954Z,2025-05-17T15:21:00Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,5732875127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815785371,492,43,2,60,39,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-17T15:20:38.727Z,2025-05-17T15:21:01Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,5732875213,212,17.0,5732875211,141,42.4,5732875207,56,Back,5732875209,140,39.1,5732877833,144,1,5732875215,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815789509,645,1,2,60,40,cy6zs39z79dcfbr4xzkp38z7q,1,45.0,66.0,2025-05-17T15:20:39.450Z,2025-05-17T15:24:32Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732897965,140,62.4,5732897969,212,18.3,5732897967,141,63.6,5732897963,56,Center,5732897971,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815785445,606,1,2,60,43,cy6zs39z79dcfbr4xzkp38z7q,0,65.1,76.6,2025-05-17T15:20:42.493Z,2025-05-17T15:24:44Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,5732875645,212,12.9,5732875641,140,77.4,5732875639,56,Center,5732875647,213,0.00,5732875643,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815785479,493,61,2,60,44,3ptum5fjcgw51mqui0gu6uuf4,1,21.6,20.7,2025-05-17T15:20:44.256Z,2025-05-17T15:20:45Z,b7594v117himyndjrpkval8us,E. Okereke,,5732875819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815785529,494,12,2,60,45,3ptum5fjcgw51mqui0gu6uuf4,1,12.7,32.4,2025-05-17T15:20:44.966Z,2025-05-17T15:20:47Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,5732876169,167,,5732876073,56,Back,5732876079,212,43.3,5732876077,141,0.0,5732876081,213,5.72,5732876075,140,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815785539,495,5,2,60,47,3ptum5fjcgw51mqui0gu6uuf4,0,49.6,-1.6,2025-05-17T15:20:47.224Z,2025-05-17T15:20:50Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,5732876315,233,607,5732876151,56,Back,5732876155,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815785547,607,5,2,60,47,cy6zs39z79dcfbr4xzkp38z7q,1,50.4,101.6,2025-05-17T15:20:47.224Z,2025-05-17T15:35:05Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,5732876205,233,495,5732876189,56,Left,5732876191,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815785753,608,1,2,60,50,cy6zs39z79dcfbr4xzkp38z7q,1,47.2,100.0,2025-05-17T15:20:50.288Z,2025-05-17T15:20:56Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732877365,140,37.4,5732877363,56,Back,5732877371,213,3.84,5732877361,107,,5732877367,141,89.0,5732877369,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815785871,609,1,2,60,57,cy6zs39z79dcfbr4xzkp38z7q,1,38.2,86.0,2025-05-17T15:20:56.506Z,2025-05-17T15:21:02Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732877923,56,Back,5732877931,213,4.59,5732877929,212,24.2,5732877927,141,50.7,5732877925,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815785929,610,1,2,61,3,cy6zs39z79dcfbr4xzkp38z7q,1,44.3,44.5,2025-05-17T15:21:02.488Z,2025-05-17T15:21:07Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5732878253,56,Center,5732878257,141,74.2,5732878259,212,22.2,5732878255,140,53.0,5732878261,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815785975,611,1,2,61,7,cy6zs39z79dcfbr4xzkp38z7q,1,53.6,75.4,2025-05-17T15:21:07.176Z,2025-05-17T15:21:09Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732878445,213,0.76,5732878437,140,67.3,5732878441,141,95.7,5732878433,56,Left,5732878443,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815786043,612,1,2,61,10,cy6zs39z79dcfbr4xzkp38z7q,1,67.8,95.6,2025-05-17T15:21:09.409Z,2025-05-17T15:21:12Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732878781,56,Left,5732878785,141,86.8,5732878787,212,7.8,5732878789,213,5.40,5732878783,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815786079,613,1,2,61,13,cy6zs39z79dcfbr4xzkp38z7q,1,78.9,89.1,2025-05-17T15:21:12.362Z,2025-05-17T15:21:14Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5732878937,56,Left,5732878945,140,87.8,5732878953,213,5.68,5732878949,141,79.7,5732878951,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815786093,614,1,2,61,15,cy6zs39z79dcfbr4xzkp38z7q,1,91.6,73.6,2025-05-17T15:21:14.799Z,2025-05-17T15:22:27Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,1.0,5732879035,213,4.50,5732880785,195,,5732880339,154,,5732880337,210,13,5732879027,56,Center,5732879029,140,88.5,5732879031,141,51.3,5732879033,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815786131,615,13,2,61,17,cy6zs39z79dcfbr4xzkp38z7q,1,88.3,53.9,2025-05-17T15:21:17.017Z,2025-05-17T15:22:28Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,5732886723,73,,5732879217,56,Center,5732879213,22,,5732879677,72,,5732880391,154,,5732880397,102,63.4,5732880393,55,614,5732880401,328,,5732880407,147,55.4,5732880411,231,49.5,5732880405,146,97.3,5732879215,17,5732880399,103,5732880389,29,5732886725,153,5732880409,230,8.3,,,99.0,,,,,,,,,,
2815786159,496,12,2,61,17,3ptum5fjcgw51mqui0gu6uuf4,1,1.4,43.2,2025-05-17T15:21:17.117Z,2025-05-17T15:22:39Z,b7594v117himyndjrpkval8us,E. Okereke,,5732885221,140,2.7,5732885227,213,1.41,5732885223,141,55.2,5732879379,56,Back,5732885225,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815786621,498,1,2,61,40,3ptum5fjcgw51mqui0gu6uuf4,0,15.1,28.8,2025-05-17T15:21:39.839Z,2025-05-17T15:21:42Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,5732881825,140,70.8,5732881833,1,,5732881823,56,Right,5732881829,212,59.9,5732881831,213,6.07,5732881827,141,10.0,5732881821,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815786651,616,1,2,61,43,cy6zs39z79dcfbr4xzkp38z7q,0,31.7,88.9,2025-05-17T15:21:43.068Z,2025-05-17T15:21:43Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732882011,212,16.6,5732882013,213,5.27,5732882005,56,Back,5732882003,3,,5732882009,141,68.2,5732882007,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815786729,499,1,2,61,46,3ptum5fjcgw51mqui0gu6uuf4,0,66.2,38.2,2025-05-17T15:21:45.784Z,2025-05-17T15:21:46Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,5732882309,56,Center,5732882307,3,,5732882313,141,28.8,5732882311,140,73.1,5732882315,212,9.7,5732882317,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815786923,618,1,2,61,48,cy6zs39z79dcfbr4xzkp38z7q,1,32.6,62.1,2025-05-17T15:21:48.192Z,2025-05-17T15:21:54Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,5732883293,140,52.0,5732883299,213,5.66,5732883297,212,25.2,5732883295,141,40.4,5732883291,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815787101,619,1,2,61,55,cy6zs39z79dcfbr4xzkp38z7q,1,64.0,35.7,2025-05-17T15:21:54.599Z,2025-05-17T15:22:03Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,5732884143,1,,5732884135,140,97.2,5732884141,213,5.75,5732884133,56,Right,5732884137,141,5.6,5732884139,212,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815787209,620,1,2,62,3,cy6zs39z79dcfbr4xzkp38z7q,1,91.0,4.9,2025-05-17T15:22:02.991Z,2025-05-17T15:22:08Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,5732884661,141,4.6,5732884663,212,15.8,5732884659,140,76.0,5732884657,56,Right,5732884665,213,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815787283,621,1,2,62,8,cy6zs39z79dcfbr4xzkp38z7q,1,76.0,8.9,2025-05-17T15:22:08.053Z,2025-05-17T15:22:11Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,5732885007,56,Right,5732885013,212,4.3,5732885009,140,77.2,5732885011,141,2.9,5732885015,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815787339,622,1,2,62,12,cy6zs39z79dcfbr4xzkp38z7q,1,75.7,4.7,2025-05-17T15:22:11.490Z,2025-05-17T15:22:14Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,5732885293,213,1.94,5732885287,141,15.8,5732885289,212,8.1,5732885281,56,Right,5732885283,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815787411,623,1,2,62,14,cy6zs39z79dcfbr4xzkp38z7q,1,70.6,18.3,2025-05-17T15:22:13.786Z,2025-05-17T15:22:17Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,5732885645,140,56.9,5732885651,213,2.47,5732885643,56,Center,5732885649,212,18.4,5732885647,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815787415,624,1,2,62,14,cy6zs39z79dcfbr4xzkp38z7q,0,60.1,27.2,2025-05-17T15:22:14.004Z,2025-05-17T15:57:52Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5732885673,212,19.1,5732885669,140,75.8,5732885667,56,Center,5732885671,141,41.5,5732885675,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815787439,500,8,2,62,16,3ptum5fjcgw51mqui0gu6uuf4,1,28.7,66.4,2025-05-17T15:22:15.702Z,2025-05-17T15:26:22Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,5732885783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815787461,625,1,2,62,20,cy6zs39z79dcfbr4xzkp38z7q,0,65.3,31.3,2025-05-17T15:22:19.769Z,2025-05-17T15:57:51Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5732885867,213,6.15,5732885861,141,31.2,5732885855,56,Center,5732903353,286,,5732903351,236,,5733022767,233,501,5732885863,212,0.5,5732885857,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815787467,501,74,2,62,20,3ptum5fjcgw51mqui0gu6uuf4,1,33.6,64.6,2025-05-17T15:22:19.770Z,2025-05-17T15:57:52Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,5732885899,285,,5732885897,56,Back,5733022797,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815787531,626,1,2,62,22,cy6zs39z79dcfbr4xzkp38z7q,1,55.8,32.1,2025-05-17T15:22:21.956Z,2025-05-17T15:22:23Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,5732886239,141,66.1,5732886237,140,53.2,5732886235,56,Center,5732886241,212,23.3,5732886243,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815787625,627,1,2,62,24,cy6zs39z79dcfbr4xzkp38z7q,1,53.3,66.0,2025-05-17T15:22:23.753Z,2025-05-17T15:22:28Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732886771,56,Back,5732886779,213,3.54,5732886777,212,27.8,5732886773,140,28.9,5732886775,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815787715,628,1,2,62,29,cy6zs39z79dcfbr4xzkp38z7q,1,30.5,50.1,2025-05-17T15:22:28.689Z,2025-05-17T15:26:13Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5732887207,213,4.76,5732887191,56,Back,5732887199,141,32.5,5732887203,212,12.0,5732887195,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815787929,629,1,2,62,39,cy6zs39z79dcfbr4xzkp38z7q,1,57.7,23.4,2025-05-17T15:22:38.749Z,2025-05-17T15:22:43Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,5732888113,140,49.0,5732888119,213,1.87,5732888117,212,31.0,5732888111,56,Back,5732888115,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815787987,630,1,2,62,43,cy6zs39z79dcfbr4xzkp38z7q,0,61.2,63.6,2025-05-17T15:22:42.889Z,2025-05-17T15:22:46Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732888421,140,71.1,5732888425,212,17.6,5732888427,213,5.35,5732888419,56,Center,5732888423,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815788049,632,61,2,62,44,cy6zs39z79dcfbr4xzkp38z7q,0,71.1,43.3,2025-05-17T15:22:44.216Z,2025-05-17T15:22:50Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,5732888713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815788009,502,44,2,62,46,3ptum5fjcgw51mqui0gu6uuf4,1,28.7,58.6,2025-05-17T15:22:45.387Z,2025-05-17T15:56:50Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,5732888483,56,Back,5732888485,285,,5732888675,233,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815788011,631,44,2,62,46,cy6zs39z79dcfbr4xzkp38z7q,0,71.3,41.4,2025-05-17T15:22:45.388Z,2025-05-17T15:56:51Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,5732888489,286,,5732888487,56,Center,5732888685,233,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815788023,503,1,2,62,46,3ptum5fjcgw51mqui0gu6uuf4,0,28.3,61.8,2025-05-17T15:22:46.239Z,2025-05-17T15:27:37Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,5732888575,141,62.6,5732888571,56,Back,5732888579,213,2.34,5732888577,212,0.8,5732888573,140,27.8,5732888569,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815792953,687,61,2,62,47,cy6zs39z79dcfbr4xzkp38z7q,1,75.9,35.0,2025-05-17T15:22:46.714Z,2025-05-17T15:28:01Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,5732914495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815788055,504,1,2,62,48,3ptum5fjcgw51mqui0gu6uuf4,1,26.2,59.7,2025-05-17T15:22:47.815Z,2025-05-17T15:22:49Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,5732888761,212,15.4,5732888755,56,Back,5732888763,213,5.21,5732888757,140,33.2,5732888759,141,39.8,5732888765,1,,5732888753,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815788059,505,43,2,62,49,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-17T15:22:49.273Z,2025-05-17T15:28:19Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,5732915773,144,44,5732888783,56,Back,5732888785,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815788085,506,61,2,62,50,3ptum5fjcgw51mqui0gu6uuf4,0,33.2,39.8,2025-05-17T15:22:49.360Z,2025-05-17T15:28:20Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,5732888895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815788161,633,1,2,62,52,cy6zs39z79dcfbr4xzkp38z7q,1,60.7,70.2,2025-05-17T15:22:52.038Z,2025-05-17T15:23:12Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5732889213,56,Left,5732889217,140,76.2,5732889225,213,0.66,5732889223,212,20.7,5732889209,3,,5732889221,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815788311,634,1,2,63,0,cy6zs39z79dcfbr4xzkp38z7q,1,84.3,85.3,2025-05-17T15:22:59.412Z,2025-05-17T15:23:01Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732889943,212,7.6,5732889939,140,77.1,5732889937,56,Left,5732889945,213,3.08,5732889941,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815788373,635,1,2,63,2,cy6zs39z79dcfbr4xzkp38z7q,0,74.3,80.8,2025-05-17T15:23:01.583Z,2025-05-17T15:23:05Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5732890309,56,Center,5732890307,155,,5732890315,212,34.7,5732890313,141,42.8,5732890305,2,,5732890311,140,96.4,5732890319,1,,5732890317,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815788805,508,1,2,63,22,3ptum5fjcgw51mqui0gu6uuf4,0,14.8,32.2,2025-05-17T15:23:21.623Z,2025-05-17T15:23:27Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,5732892515,213,6.10,5732892509,140,100.0,5732892501,199,,5732892511,141,8.3,5732892517,1,,5732892513,212,91.6,5732892505,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815789257,509,5,2,63,28,3ptum5fjcgw51mqui0gu6uuf4,0,100.6,8.5,2025-05-17T15:23:27.570Z,2025-05-17T15:35:05Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,5732894503,233,636,5732894465,56,Right,5732894467,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815788841,636,5,2,63,28,cy6zs39z79dcfbr4xzkp38z7q,1,-0.6,91.5,2025-05-17T15:23:27.570Z,2025-05-17T15:35:05Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5732892681,56,Back,5732894485,233,509,5732892683,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815789043,637,1,2,63,39,cy6zs39z79dcfbr4xzkp38z7q,1,5.0,63.0,2025-05-17T15:23:38.437Z,2025-05-17T15:23:41Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5732893591,189,,5732893565,140,14.0,5732893575,237,,5732893567,141,39.8,5732893569,212,18.4,5732893561,124,,5732893571,213,5.25,5732893563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815789163,638,1,2,63,43,cy6zs39z79dcfbr4xzkp38z7q,1,28.5,40.6,2025-05-17T15:23:42.578Z,2025-05-17T15:23:46Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5732894045,140,24.1,5732894047,141,68.8,5732894049,212,19.7,5732894043,56,Back,5732894051,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815789225,639,1,2,63,47,cy6zs39z79dcfbr4xzkp38z7q,1,27.6,71.2,2025-05-17T15:23:46.765Z,2025-05-17T15:23:49Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732894301,141,95.3,5732894293,56,Back,5732894297,140,36.8,5732894303,212,19.0,5732894305,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815789279,640,1,2,63,49,cy6zs39z79dcfbr4xzkp38z7q,1,38.9,88.6,2025-05-17T15:23:49.061Z,2025-05-17T15:23:52Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,5732894547,141,77.6,5732894549,212,15.0,5732894543,56,Back,5732894551,213,3.66,5732894545,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815789309,641,1,2,63,52,cy6zs39z79dcfbr4xzkp38z7q,1,29.9,69.9,2025-05-17T15:23:52.279Z,2025-05-17T15:23:54Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732894737,141,38.5,5732894741,213,4.72,5732894739,212,21.4,5732894735,140,30.1,5732894733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815789353,642,1,2,63,55,cy6zs39z79dcfbr4xzkp38z7q,1,31.5,38.8,2025-05-17T15:23:54.467Z,2025-05-17T15:23:57Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5732894983,141,17.7,5732894987,213,5.00,5732894981,140,35.6,5732894979,56,Back,5732894985,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815789425,643,1,2,63,58,cy6zs39z79dcfbr4xzkp38z7q,1,40.9,10.0,2025-05-17T15:23:57.468Z,2025-05-17T15:24:01Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,5732895319,141,1.9,5732895317,140,47.5,5732895323,213,5.61,5732895321,212,8.9,5732895315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815789503,644,1,2,64,2,cy6zs39z79dcfbr4xzkp38z7q,1,44.5,3.2,2025-05-17T15:24:01.529Z,2025-05-17T15:24:04Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,5732895503,56,Back,5732895507,141,22.5,5732895509,212,16.4,5732895511,213,2.21,5732895505,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815789583,646,1,2,64,9,cy6zs39z79dcfbr4xzkp38z7q,0,42.1,16.8,2025-05-17T15:24:08.621Z,2025-05-17T15:24:09Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5732895939,141,39.5,5732895945,1,,5732895937,140,85.4,5732895933,157,,5732895941,212,48.0,5732895935,56,Center,5732895943,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815789885,512,1,2,64,26,3ptum5fjcgw51mqui0gu6uuf4,0,22.4,31.9,2025-05-17T15:24:25.638Z,2025-05-17T15:24:29Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,5732897733,157,,5732897745,213,5.98,5732897737,56,Right,5732897739,140,67.0,5732897743,212,49.0,5732897741,141,10.6,5732897735,198,,5732897747,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
