id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2806175153,435,1,2,46,4,cy6zs39z79dcfbr4xzkp38z7q,1,52.2,13.1,2025-04-26T13:11:27.624Z,2025-04-26T13:13:18Z,5lx97p0c2ja9g4vjofjr2o5pl,J. Lehtonen,,,5679853273,213,2.60,5679853265,56,Back,5679853271,212,21.7,5679853269,141,29.7,5679853267,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806175205,436,1,2,46,10,cy6zs39z79dcfbr4xzkp38z7q,1,31.4,29.4,2025-04-26T13:11:33.639Z,2025-04-26T13:13:01Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5679853547,140,35.7,5679853549,141,11.4,5679853553,213,5.07,5679853551,212,13.0,5679853545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806175235,437,1,2,46,14,cy6zs39z79dcfbr4xzkp38z7q,1,35.7,11.4,2025-04-26T13:11:36.984Z,2025-04-26T13:13:27Z,5lx97p0c2ja9g4vjofjr2o5pl,J. Lehtonen,,,5679853719,155,,5679853735,213,0.44,5679853723,56,Center,5679853729,141,28.8,5679853731,212,27.9,5679853725,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806175265,438,1,2,46,16,cy6zs39z79dcfbr4xzkp38z7q,1,59.8,28.8,2025-04-26T13:11:39.495Z,2025-04-26T13:13:36Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5679853851,141,12.0,5679862179,155,,5679853855,212,14.6,5679853847,140,68.4,5679853843,56,Right,5679853857,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806175275,439,61,2,46,17,cy6zs39z79dcfbr4xzkp38z7q,0,73.4,18.7,2025-04-26T13:11:40.663Z,2025-04-26T13:13:58Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5679853911,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806175315,411,12,2,46,17,8eab5wbcnttsiosd1o8c71gmk,1,22.1,77.7,2025-04-26T13:11:40.664Z,2025-04-26T13:13:56Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5679854127,56,Back,5679864045,212,9.0,5679864043,141,87.1,5679864047,213,0.78,5679864041,140,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806175325,440,43,2,46,20,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-26T13:11:43.703Z,2025-04-26T13:14:12Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5679865349,144,61,5679854155,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806175347,441,83,2,46,21,cy6zs39z79dcfbr4xzkp38z7q,0,66.3,10.3,2025-04-26T13:11:44.232Z,2025-04-26T13:11:48Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5679854629,399,arxu3yjspsjmmobkj92c79ze2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806175369,413,3,2,46,22,8eab5wbcnttsiosd1o8c71gmk,0,40.0,91.2,2025-04-26T13:11:45.813Z,2025-04-26T13:16:49Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5679854381,56,Back,5679854383,286,,5679854573,233,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806175381,442,7,2,46,22,cy6zs39z79dcfbr4xzkp38z7q,1,60.0,8.8,2025-04-26T13:11:45.814Z,2025-04-26T13:16:49Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5679854451,285,,5679854449,56,Right,5679854531,233,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806175487,444,2,2,46,25,cy6zs39z79dcfbr4xzkp38z7q,1,68.8,12.8,2025-04-26T13:11:48.408Z,2025-04-26T13:11:54Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5679855005,141,23.7,5679855167,56,Center,5679855165,7,j4mqmt0lccgzq4nf87ljkoyy,5679855003,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806175463,414,55,2,46,25,8eab5wbcnttsiosd1o8c71gmk,1,23.5,67.3,2025-04-26T13:11:48.409Z,2025-04-26T13:15:17Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5679855093,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806175899,415,1,2,46,59,8eab5wbcnttsiosd1o8c71gmk,0,18.9,75.6,2025-04-26T13:12:22.012Z,2025-04-26T13:12:25Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5679857403,157,,5679857407,56,Left,5679857409,140,65.3,5679857415,213,0.22,5679857411,141,91.7,5679857401,5,,5679857405,241,,5679857417,1,,5679857413,212,,,,,,,,,,,,49.9,,,,,,,,,,,,,,,,,,,,,,,,
2806175921,445,1,2,47,2,cy6zs39z79dcfbr4xzkp38z7q,1,23.7,17.4,2025-04-26T13:12:25.671Z,2025-04-26T13:12:27Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5679857545,56,Back,5679857551,212,8.3,5679857549,141,18.8,5679857547,140,31.6,5679857543,3,,5679857553,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806175981,447,1,2,47,5,cy6zs39z79dcfbr4xzkp38z7q,1,31.9,14.4,2025-04-26T13:12:28.375Z,2025-04-26T13:12:31Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5679857831,212,11.6,5679857829,141,16.5,5679857827,140,42.9,5679857823,155,,5679857833,213,0.12,5679857825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176003,448,1,2,47,8,cy6zs39z79dcfbr4xzkp38z7q,1,42.0,15.3,2025-04-26T13:12:31.607Z,2025-04-26T13:12:33Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5679857963,213,2.49,5679857955,56,Back,5679857961,212,5.0,5679857959,141,19.8,5679857957,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176027,449,1,2,47,10,cy6zs39z79dcfbr4xzkp38z7q,1,38.2,19.8,2025-04-26T13:12:33.143Z,2025-04-26T13:12:34Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5679858087,213,5.75,5679858083,141,6.2,5679858079,56,Right,5679858077,155,,5679858081,140,53.1,5679858085,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176061,450,1,2,47,11,cy6zs39z79dcfbr4xzkp38z7q,1,53.1,6.2,2025-04-26T13:12:34.281Z,2025-04-26T13:12:37Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5679858295,140,60.5,5679858291,155,,5679858301,213,0.81,5679858297,141,18.3,5679858299,212,11.3,5679858293,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176079,451,1,2,47,14,cy6zs39z79dcfbr4xzkp38z7q,1,61.2,17.9,2025-04-26T13:12:37.159Z,2025-04-26T13:12:39Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5679858423,213,4.36,5679858417,140,59.3,5679858419,141,10.0,5679858421,212,5.7,5679858415,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176105,452,1,2,47,16,cy6zs39z79dcfbr4xzkp38z7q,0,60.7,10.0,2025-04-26T13:12:38.950Z,2025-04-26T13:12:40Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5679858555,140,73.2,5679858561,213,0.34,5679858559,212,13.9,5679858557,141,16.8,5679858553,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176129,416,12,2,47,16,8eab5wbcnttsiosd1o8c71gmk,1,27.0,83.9,2025-04-26T13:12:39.756Z,2025-04-26T13:14:32Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5679858721,56,Back,5679858725,141,75.4,5679858727,212,15.2,5679858723,140,40.4,5679858729,213,5.89,5679858837,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176179,453,1,2,47,19,cy6zs39z79dcfbr4xzkp38z7q,1,67.1,27.0,2025-04-26T13:12:42.391Z,2025-04-26T13:12:45Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5679858999,212,21.3,5679858997,141,49.1,5679858993,56,Center,5679858991,155,,5679859001,213,2.36,5679858995,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176215,454,1,2,47,22,cy6zs39z79dcfbr4xzkp38z7q,0,52.7,49.1,2025-04-26T13:12:45.831Z,2025-04-26T13:12:49Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5679859175,140,73.8,5679859181,213,6.06,5679859179,212,22.7,5679859173,56,Center,5679859177,141,41.6,5679859171,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176209,417,44,2,47,25,8eab5wbcnttsiosd1o8c71gmk,1,30.0,59.0,2025-04-26T13:12:48.027Z,2025-04-26T13:16:57Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5679859259,233,455,5679859143,285,,5679859141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176221,455,44,2,47,25,cy6zs39z79dcfbr4xzkp38z7q,0,70.0,41.0,2025-04-26T13:12:48.028Z,2025-04-26T13:16:57Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5679859197,286,,5679859283,233,417,5679859195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176245,418,1,2,47,25,8eab5wbcnttsiosd1o8c71gmk,0,36.4,59.9,2025-04-26T13:12:48.459Z,2025-04-26T13:12:51Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5679859313,213,4.92,5679859311,212,10.4,5679859305,56,Back,5679859303,3,,5679859309,141,44.9,5679859307,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176241,456,44,2,47,27,cy6zs39z79dcfbr4xzkp38z7q,1,61.9,52.0,2025-04-26T13:12:50.027Z,2025-04-26T13:16:57Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5679859293,286,,5679859291,56,Center,5679859397,233,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176249,419,44,2,47,27,8eab5wbcnttsiosd1o8c71gmk,0,38.1,48.0,2025-04-26T13:12:50.028Z,2025-04-26T13:16:57Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5679859335,56,Back,5679859417,233,456,5679859337,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176269,457,1,2,47,27,cy6zs39z79dcfbr4xzkp38z7q,1,62.5,47.0,2025-04-26T13:12:50.645Z,2025-04-26T13:12:52Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5679859479,140,70.1,5679859477,56,Center,5679859483,212,8.0,5679859485,213,0.08,5679859481,141,47.9,5679859475,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176273,458,1,2,47,29,cy6zs39z79dcfbr4xzkp38z7q,0,70.1,48.1,2025-04-26T13:12:52.328Z,2025-04-26T13:12:53Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5679859523,212,7.7,5679859527,1,,5679859517,56,Center,5679859519,140,73.4,5679859515,157,,5679859521,141,58.2,5679859525,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176307,420,1,2,47,31,8eab5wbcnttsiosd1o8c71gmk,0,34.2,32.2,2025-04-26T13:12:54.171Z,2025-04-26T13:12:55Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5679859695,141,50.9,5679859691,56,Back,5679859689,3,,5679859699,213,0.79,5679859693,140,46.2,5679859697,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176333,459,1,2,47,32,cy6zs39z79dcfbr4xzkp38z7q,0,57.6,52.1,2025-04-26T13:12:55.639Z,2025-04-26T13:12:57Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5679859863,141,48.1,5679859867,212,26.5,5679859871,213,6.18,5679859859,140,82.7,5679859853,155,,5679859855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176427,421,12,2,47,35,8eab5wbcnttsiosd1o8c71gmk,1,17.5,49.3,2025-04-26T13:12:58.491Z,2025-04-26T13:13:06Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5679860359,56,Back,5679860357,167,,5679860363,141,0.0,5679860367,213,5.35,5679860365,212,42.8,5679860361,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176447,422,5,2,47,41,8eab5wbcnttsiosd1o8c71gmk,0,43.2,-1.6,2025-04-26T13:13:04.216Z,2025-04-26T13:15:12Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5679860471,56,Back,5679860473,347,,5679860495,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176411,460,5,2,47,41,cy6zs39z79dcfbr4xzkp38z7q,1,56.8,101.6,2025-04-26T13:13:04.216Z,2025-04-26T13:13:13Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5679860249,347,,5679860247,56,Left,5679860479,233,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176517,461,1,2,47,46,cy6zs39z79dcfbr4xzkp38z7q,1,54.4,100.0,2025-04-26T13:13:09.687Z,2025-04-26T13:13:14Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5679860773,56,Back,5679860779,212,29.9,5679860777,141,90.8,5679860771,107,,5679860775,140,26.7,5679860781,213,3.38,5679860783,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176523,462,43,2,47,51,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-26T13:13:14.552Z,2025-04-26T13:13:19Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5679861219,144,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176527,463,4,2,47,52,cy6zs39z79dcfbr4xzkp38z7q,1,17.8,95.4,2025-04-26T13:13:15.175Z,2025-04-26T13:15:14Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5679861089,13,,5679861103,152,,5679861093,294,,5679861099,56,Back,5679861153,233,423,5679861105,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176545,423,4,2,47,52,8eab5wbcnttsiosd1o8c71gmk,0,82.2,4.6,2025-04-26T13:13:15.176Z,2025-04-26T13:15:14Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5679861183,233,463,5679861123,13,,5679861129,152,,5679861127,56,Right,5679861131,286,,5679861125,294,,5679861745,55,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806176617,424,17,2,47,59,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-04-26T13:13:22.588Z,2025-04-26T13:13:29Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5679861709,31,,5679861715,55,423,5679861711,392,,5679861713,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177227,464,1,2,48,37,cy6zs39z79dcfbr4xzkp38z7q,0,20.1,91.4,2025-04-26T13:14:00.536Z,2025-04-26T13:14:04Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5679864685,140,61.4,5679864691,213,6.01,5679864681,152,,5679864679,157,,5679864677,5,,5679864687,141,73.8,5679864689,212,45.0,5679864683,56,Center,5679864693,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177241,425,61,2,48,41,8eab5wbcnttsiosd1o8c71gmk,1,29.8,26.5,2025-04-26T13:14:04.891Z,2025-04-26T13:14:05Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5679864747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177363,426,12,2,48,44,8eab5wbcnttsiosd1o8c71gmk,1,26.3,21.8,2025-04-26T13:14:07.243Z,2025-04-26T13:14:12Z,d34pugygez0vtpx1t8p5bnq0a,S. Sipola,,,5679865377,213,5.79,5679865373,141,8.6,5679865369,56,Back,5679865371,140,42.3,5679865375,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177329,465,61,2,48,47,cy6zs39z79dcfbr4xzkp38z7q,1,62.5,85.1,2025-04-26T13:14:10.205Z,2025-04-26T13:14:10Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5679865207,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177357,466,44,2,48,48,cy6zs39z79dcfbr4xzkp38z7q,1,59.1,87.6,2025-04-26T13:14:11.687Z,2025-04-26T13:15:00Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5679865435,233,427,5679865327,56,Left,5679865329,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177373,427,44,2,48,48,8eab5wbcnttsiosd1o8c71gmk,0,40.9,12.4,2025-04-26T13:14:11.688Z,2025-04-26T13:15:00Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5679865493,233,466,5679865401,285,,5679865399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177379,467,1,2,48,49,cy6zs39z79dcfbr4xzkp38z7q,0,62.7,84.1,2025-04-26T13:14:12.167Z,2025-04-26T13:15:02Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5679865421,140,66.6,5679865425,212,4.3,5679865427,213,0.29,5679865423,141,85.9,5679865417,3,,5679865419,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806178301,482,44,2,48,50,cy6zs39z79dcfbr4xzkp38z7q,1,62.9,87.6,2025-04-26T13:14:12.948Z,2025-04-26T13:16:58Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5679875063,56,Left,5679875071,233,442,5679875065,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806178271,442,44,2,48,50,8eab5wbcnttsiosd1o8c71gmk,0,37.1,12.4,2025-04-26T13:14:12.949Z,2025-04-26T13:16:58Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5679873709,56,Back,5679873711,285,,5679875091,233,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806178305,483,1,2,48,50,cy6zs39z79dcfbr4xzkp38z7q,0,57.1,93.6,2025-04-26T13:14:13.272Z,2025-04-26T13:16:09Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5679875557,213,5.59,5679875553,141,82.2,5679875547,3,,5679875549,56,Left,5679875551,140,66.0,5679875555,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177427,428,1,2,48,51,8eab5wbcnttsiosd1o8c71gmk,0,43.6,16.2,2025-04-26T13:14:14.557Z,2025-04-26T13:14:16Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5679865701,213,0.04,5679865699,212,29.4,5679865697,141,17.9,5679865687,157,,5679865703,1,,5679865695,140,71.6,5679865691,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177483,468,1,2,48,54,cy6zs39z79dcfbr4xzkp38z7q,1,28.7,80.3,2025-04-26T13:14:17.817Z,2025-04-26T13:14:19Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5679866011,213,6.24,5679866005,140,38.3,5679866013,1,,5679866009,212,10.1,5679866007,141,79.6,5679866003,56,Back,5679866001,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177493,469,1,2,48,56,cy6zs39z79dcfbr4xzkp38z7q,0,38.3,79.6,2025-04-26T13:14:19.383Z,2025-04-26T13:14:19Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5679866065,213,0.24,5679866053,3,,5679866059,140,40.9,5679866057,56,Back,5679866063,212,2.8,5679866061,141,80.6,5679866055,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177489,429,43,2,48,56,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-04-26T13:14:19.563Z,2025-04-26T13:14:27Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5679866721,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177523,430,61,2,48,58,8eab5wbcnttsiosd1o8c71gmk,0,61.0,20.3,2025-04-26T13:14:21.307Z,2025-04-26T13:14:21Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5679866239,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177551,471,3,2,49,0,cy6zs39z79dcfbr4xzkp38z7q,0,52.7,74.4,2025-04-26T13:14:23.032Z,2025-04-26T13:16:50Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5679866367,56,Center,5679866369,286,,5679867045,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177655,431,7,2,49,0,8eab5wbcnttsiosd1o8c71gmk,1,47.3,25.6,2025-04-26T13:14:23.033Z,2025-04-26T13:16:50Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5679866967,285,,5679867025,233,471,5679866965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177599,472,1,2,49,1,cy6zs39z79dcfbr4xzkp38z7q,1,50.5,76.4,2025-04-26T13:14:24.359Z,2025-04-26T13:14:26Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5679866653,212,8.9,5679866649,140,47.3,5679866647,56,Back,5679866655,213,4.32,5679866651,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177645,473,1,2,49,3,cy6zs39z79dcfbr4xzkp38z7q,0,47.3,64.3,2025-04-26T13:14:26.550Z,2025-04-26T13:14:29Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5679866915,140,72.0,5679866909,155,,5679866925,213,6.12,5679866923,212,26.3,5679866913,56,Center,5679866919,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177681,432,44,2,49,5,8eab5wbcnttsiosd1o8c71gmk,1,28.8,38.8,2025-04-26T13:14:28.790Z,2025-04-26T13:14:33Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5679867099,233,474,5679867077,56,Back,5679867079,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177659,474,44,2,49,5,cy6zs39z79dcfbr4xzkp38z7q,0,71.2,61.2,2025-04-26T13:14:28.791Z,2025-04-26T13:14:32Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5679867109,233,432,5679866979,56,Center,5679866981,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177723,433,1,2,49,6,8eab5wbcnttsiosd1o8c71gmk,1,29.9,34.3,2025-04-26T13:14:29.703Z,2025-04-26T13:14:33Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5679867297,141,55.5,5679867299,212,15.9,5679867293,56,Back,5679867301,213,1.14,5679867291,3,,5679867295,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177729,434,1,2,49,7,8eab5wbcnttsiosd1o8c71gmk,1,36.2,55.5,2025-04-26T13:14:30.619Z,2025-04-26T13:14:34Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5679867341,141,73.0,5679867345,213,2.13,5679867411,156,,5679867343,212,14.0,5679867337,56,Back,5679867339,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806177777,436,1,2,49,11,8eab5wbcnttsiosd1o8c71gmk,1,30.1,75.7,2025-04-26T13:14:34.092Z,2025-04-26T13:14:36Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5679867665,56,Back,5679867673,213,0.68,5679867667,140,38.7,5679867669,141,86.5,5679867671,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
