id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2812484213,413,7,2,51,46,8sy0cxovuxo76tuoas3uo55xj,0,41.2,95.8,2025-05-10T13:11:48.965Z,2025-05-10T13:11:52Z,2c4lqno6q9hrin5ywos5rt9uc,U. Huhtamäki,,5714701367,233,620,5714701319,56,Back,5714701321,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812484227,621,61,2,51,47,1c7dv8ays675v9kp6a04sd8pq,1,56.5,4.6,2025-05-10T13:11:49.531Z,2025-05-10T13:12:02Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714701415,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812484269,414,5,2,51,47,8sy0cxovuxo76tuoas3uo55xj,1,40.7,101.8,2025-05-10T13:11:50.458Z,2025-05-10T13:11:54Z,2c4lqno6q9hrin5ywos5rt9uc,U. Huhtamäki,,5714701651,233,622,5714701617,347,,5714701615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812484249,622,5,2,51,47,1c7dv8ays675v9kp6a04sd8pq,0,59.3,-1.8,2025-05-10T13:11:50.458Z,2025-05-10T13:24:58Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714701501,347,,5714701499,56,Right,5714701727,233,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812484429,415,1,2,51,53,8sy0cxovuxo76tuoas3uo55xj,1,40.1,100.0,2025-05-10T13:11:56.425Z,2025-05-10T13:11:59Z,2c4lqno6q9hrin5ywos5rt9uc,U. Huhtamäki,,5714702473,212,8.0,5714702467,56,Back,5714702469,140,42.5,5714702475,213,5.03,5714702471,141,90.9,5714702465,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812484447,416,4,2,51,56,8sy0cxovuxo76tuoas3uo55xj,1,49.4,88.2,2025-05-10T13:11:58.888Z,2025-05-10T13:12:03Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,5714702617,13,,5714702625,152,,5714702621,56,Back,5714702629,265,,5714702681,233,623,5714702633,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812484435,623,4,2,51,56,1c7dv8ays675v9kp6a04sd8pq,0,50.6,11.8,2025-05-10T13:11:58.889Z,2025-05-10T13:12:04Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5714702573,56,Right,5714702581,265,,5714702569,13,,5714702577,152,,5714702723,233,416,5714702583,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812484559,417,1,2,51,57,8sy0cxovuxo76tuoas3uo55xj,1,48.0,82.9,2025-05-10T13:11:59.848Z,2025-05-10T13:12:04Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,5714703295,141,47.0,5714703293,140,44.4,5714703299,213,4.56,5714703287,5,,5714703289,152,,5714703297,212,24.7,5714703291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812484581,418,1,2,51,58,8sy0cxovuxo76tuoas3uo55xj,1,44.6,45.8,2025-05-10T13:12:01.096Z,2025-05-10T13:12:05Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,5714703409,213,5.64,5714703401,141,16.1,5714703397,56,Right,5714703411,1,,5714703399,140,70.1,5714703405,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812484613,419,1,2,52,2,8sy0cxovuxo76tuoas3uo55xj,1,70.2,21.3,2025-05-10T13:12:05.320Z,2025-05-10T13:12:07Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5714703621,56,Center,5714703625,140,70.9,5714703639,213,1.53,5714703629,141,48.1,5714703633,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812484689,420,1,2,52,4,8sy0cxovuxo76tuoas3uo55xj,1,70.3,45.1,2025-05-10T13:12:07.048Z,2025-05-10T13:12:10Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,5714704019,212,16.8,5714704021,213,4.91,5714704013,56,Right,5714704015,140,73.5,5714704017,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812484735,421,1,2,52,7,8sy0cxovuxo76tuoas3uo55xj,0,74.0,25.9,2025-05-10T13:12:10.104Z,2025-05-10T13:12:12Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,5714704193,2,,5714704205,213,0.89,5714704199,140,93.1,5714704197,56,Center,5714704201,141,62.1,5714704195,155,,5714704203,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812484799,422,15,2,52,11,8sy0cxovuxo76tuoas3uo55xj,1,90.7,62.1,2025-05-10T13:12:13.959Z,2025-05-10T13:12:44Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,5714708027,146,97.2,5714704567,56,Center,5714708015,103,19,5714708023,100,,5714704563,22,,5714708013,102,51.2,5714708031,147,54.5,5714708035,230,99.3,5714708009,78,5714704565,17,,,5714707625,82,5714708039,231,5714707611,20,,5714708019,458,,,54.3,5714708099,233,,,624,,,,,,,,,,,,
2812484805,624,10,2,52,11,1c7dv8ays675v9kp6a04sd8pq,1,2.8,45.5,2025-05-10T13:12:14.059Z,2025-05-10T13:12:44Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,5714704589,56,Back,5714708113,233,422,5714704587,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812484919,423,1,2,52,15,8sy0cxovuxo76tuoas3uo55xj,1,84.0,92.7,2025-05-10T13:12:17.816Z,2025-05-10T13:12:19Z,2c4lqno6q9hrin5ywos5rt9uc,U. Huhtamäki,,5714705217,141,83.8,5714705219,212,19.4,5714705213,56,Left,5714705221,213,3.46,5714705215,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812484943,424,1,2,52,17,8sy0cxovuxo76tuoas3uo55xj,1,66.4,83.8,2025-05-10T13:12:19.751Z,2025-05-10T13:12:22Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,5714705381,141,71.5,5714705379,140,67.0,5714705377,56,Center,5714705385,213,4.79,5714705383,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812484967,425,1,2,52,19,8sy0cxovuxo76tuoas3uo55xj,1,66.4,70.9,2025-05-10T13:12:22.089Z,2025-05-10T13:12:23Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,5714705507,141,83.2,5714705503,140,66.6,5714705501,56,Left,5714705515,213,1.55,5714705511,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812485031,426,1,2,52,21,8sy0cxovuxo76tuoas3uo55xj,1,66.3,85.4,2025-05-10T13:12:23.624Z,2025-05-10T13:12:27Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,5714705933,56,Center,5714705939,212,9.3,5714705937,141,78.8,5714705941,213,3.64,5714705935,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812485183,427,1,2,52,24,8sy0cxovuxo76tuoas3uo55xj,1,64.0,80.8,2025-05-10T13:12:27.016Z,2025-05-10T13:12:34Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,5714706735,140,74.8,5714706739,212,15.4,5714706733,56,Left,5714706741,213,0.75,5714706737,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812485227,428,1,2,52,31,8sy0cxovuxo76tuoas3uo55xj,0,79.5,94.4,2025-05-10T13:12:34.281Z,2025-05-10T13:12:36Z,2c4lqno6q9hrin5ywos5rt9uc,U. Huhtamäki,,5714706991,141,67.5,5714706985,56,Center,5714706981,155,,5714706979,2,,5714706995,213,5.38,5714706989,140,93.1,5714706993,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812485239,625,12,2,52,32,1c7dv8ays675v9kp6a04sd8pq,1,4.9,40.0,2025-05-10T13:12:34.642Z,2025-05-10T13:12:37Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714707053,212,28.6,5714707055,213,4.68,5714707047,56,Back,5714707117,167,,5714707049,140,4.1,5714707051,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812485341,429,5,2,52,33,8sy0cxovuxo76tuoas3uo55xj,1,90.6,102.0,2025-05-10T13:12:36.428Z,2025-05-10T13:24:59Z,2c4lqno6q9hrin5ywos5rt9uc,U. Huhtamäki,,5714707581,56,Left,5714707683,233,626,5714707583,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812485251,626,5,2,52,33,1c7dv8ays675v9kp6a04sd8pq,0,9.4,-2.0,2025-05-10T13:12:36.428Z,2025-05-10T13:24:59Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714707723,233,429,5714707101,347,,5714707099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812485619,430,1,2,52,44,8sy0cxovuxo76tuoas3uo55xj,0,85.9,100.0,2025-05-10T13:12:46.752Z,2025-05-10T13:26:14Z,2c4lqno6q9hrin5ywos5rt9uc,U. Huhtamäki,,5714709215,1,,5714709211,212,25.1,5714709597,189,,5714709205,56,Center,5714709213,213,5.43,5714709207,140,100.0,5714709209,141,74.0,5714709203,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812485683,431,5,2,52,46,8sy0cxovuxo76tuoas3uo55xj,0,101.2,77.9,2025-05-10T13:12:49.315Z,2025-05-10T13:26:20Z,2c4lqno6q9hrin5ywos5rt9uc,U. Huhtamäki,,5714709541,56,Center,5714709543,346,,5714798697,233,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812485803,628,5,2,52,46,1c7dv8ays675v9kp6a04sd8pq,1,-1.2,22.1,2025-05-10T13:12:49.315Z,2025-05-10T13:26:21Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,5714710173,346,,5714710171,56,Back,5714798663,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812485657,627,43,2,52,49,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-10T13:12:52.099Z,2025-05-10T13:26:17Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,5714709391,141,32.5,5714709461,15,0,5714709395,213,4.94,5714709389,140,9.8,5714709387,56,Back,5714806995,144,12,5714709393,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812485909,630,1,2,52,53,1c7dv8ays675v9kp6a04sd8pq,1,4.4,44.6,2025-05-10T13:12:55.946Z,2025-05-10T13:26:43Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5714710737,56,Back,5714808159,124,,5714710741,141,25.2,5714710745,213,5.20,5714710739,140,11.1,5714710743,212,15.0,5714808161,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812485917,631,1,2,52,55,1c7dv8ays675v9kp6a04sd8pq,1,10.5,24.8,2025-05-10T13:12:58.405Z,2025-05-10T13:26:57Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714810833,56,Back,5714810839,212,16.7,5714810837,141,48.7,5714810841,213,1.79,5714810835,140,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812485925,632,1,2,52,57,1c7dv8ays675v9kp6a04sd8pq,1,7.5,50.9,2025-05-10T13:12:59.588Z,2025-05-10T13:27:16Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5714813045,212,8.5,5714813039,56,Back,5714813041,140,15.5,5714813043,141,48.7,5714813047,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812485813,629,43,2,52,58,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-10T13:13:00.916Z,2025-05-10T13:13:13Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5714711697,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812485933,633,1,2,52,59,1c7dv8ays675v9kp6a04sd8pq,1,17.4,54.8,2025-05-10T13:13:01.746Z,2025-05-10T13:27:32Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5714814797,141,66.0,5714814799,212,14.6,5714814793,56,Back,5714814795,140,29.3,5714814801,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812485939,634,1,2,53,0,1c7dv8ays675v9kp6a04sd8pq,1,34.3,65.6,2025-05-10T13:13:02.907Z,2025-05-10T13:27:50Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,5714816053,213,3.55,5714816041,56,Back,5714816045,140,26.1,5714816051,212,9.4,5714816201,156,,5714816049,141,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812485941,635,1,2,53,2,1c7dv8ays675v9kp6a04sd8pq,0,26.8,54.2,2025-05-10T13:13:05.051Z,2025-05-10T13:28:07Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5714817569,140,48.4,5714817577,212,22.7,5714817565,56,Back,5714817573,141,52.1,5714817581,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486031,432,1,2,53,5,8sy0cxovuxo76tuoas3uo55xj,1,55.1,53.9,2025-05-10T13:13:08.440Z,2025-05-10T13:13:10Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5714711329,140,64.9,5714711327,56,Center,5714711337,213,0.20,5714711335,212,10.5,5714711331,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486087,433,1,2,53,7,8sy0cxovuxo76tuoas3uo55xj,1,64.0,55.7,2025-05-10T13:13:09.896Z,2025-05-10T13:13:13Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,5714711625,212,7.7,5714711623,141,47.5,5714711619,56,Center,5714711627,213,3.96,5714711621,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486111,435,1,2,53,9,8sy0cxovuxo76tuoas3uo55xj,1,60.7,46.0,2025-05-10T13:13:11.592Z,2025-05-10T13:28:47Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,5714711759,56,Center,5714711763,141,24.3,5714711765,212,18.3,5714711761,140,71.0,5714711767,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486133,436,1,2,53,11,8sy0cxovuxo76tuoas3uo55xj,0,71.6,24.6,2025-05-10T13:13:14.424Z,2025-05-10T13:13:15Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,5714711853,213,0.90,5714711847,140,88.5,5714711849,141,57.2,5714711845,56,Center,5714711851,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486255,639,12,2,53,13,1c7dv8ays675v9kp6a04sd8pq,1,10.8,46.7,2025-05-10T13:13:15.987Z,2025-05-10T13:13:21Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714712651,140,32.0,5714712657,212,22.3,5714712661,213,0.09,5714712649,56,Back,5714712655,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486223,437,83,2,53,17,8sy0cxovuxo76tuoas3uo55xj,0,58.7,64.5,2025-05-10T13:13:19.672Z,2025-05-10T13:13:23Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,5714712961,399,27tqgrgwe7bvct5ffmr0sqdey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486447,641,1,2,53,21,1c7dv8ays675v9kp6a04sd8pq,1,53.2,67.2,2025-05-10T13:13:23.554Z,2025-05-10T13:13:29Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,5714713773,140,74.3,5714713775,141,92.9,5714713779,213,0.67,5714713777,212,28.2,5714713771,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486463,642,3,2,53,27,1c7dv8ays675v9kp6a04sd8pq,0,87.6,92.2,2025-05-10T13:13:29.667Z,2025-05-10T13:13:34Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,5714714151,233,438,5714713855,286,,5714713853,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486483,438,7,2,53,27,8sy0cxovuxo76tuoas3uo55xj,1,12.4,7.8,2025-05-10T13:13:29.668Z,2025-05-10T13:13:33Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,5714714099,233,642,5714714039,56,Back,5714714043,285,,5714714035,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486549,439,5,2,53,28,8sy0cxovuxo76tuoas3uo55xj,0,12.5,-1.5,2025-05-10T13:13:31.097Z,2025-05-10T13:25:00Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,5714714401,347,,5714714399,56,Back,5714714481,233,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486511,643,5,2,53,28,1c7dv8ays675v9kp6a04sd8pq,1,87.5,101.5,2025-05-10T13:13:31.097Z,2025-05-10T13:25:00Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,5714714217,56,Left,5714714465,233,439,5714714219,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486681,644,1,2,53,33,1c7dv8ays675v9kp6a04sd8pq,1,88.0,100.0,2025-05-10T13:13:36.372Z,2025-05-10T13:13:39Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,5714715165,1,,5714715155,56,Left,5714715161,212,25.6,5714715159,141,87.4,5714715163,213,3.54,5714715153,107,,5714715157,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486725,645,1,2,53,36,1c7dv8ays675v9kp6a04sd8pq,1,65.5,87.4,2025-05-10T13:13:39.043Z,2025-05-10T13:13:41Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,5714715403,141,72.9,5714715407,213,4.07,5714715399,56,Center,5714715405,212,12.4,5714715401,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486781,646,1,2,53,38,1c7dv8ays675v9kp6a04sd8pq,1,58.4,72.9,2025-05-10T13:13:40.994Z,2025-05-10T13:13:43Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714715695,56,Center,5714715703,213,4.63,5714715699,141,54.9,5714715701,212,12.3,5714715697,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486797,647,1,2,53,40,1c7dv8ays675v9kp6a04sd8pq,1,57.4,54.9,2025-05-10T13:13:43.314Z,2025-05-10T13:13:44Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5714715789,212,10.6,5714715785,141,61.4,5714715777,56,Center,5714715791,213,0.43,5714715781,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486827,648,1,2,53,41,1c7dv8ays675v9kp6a04sd8pq,1,66.6,61.4,2025-05-10T13:13:44.099Z,2025-05-10T13:13:45Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5714715933,56,Center,5714715939,212,11.5,5714715937,141,70.2,5714715941,213,2.60,5714715935,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486865,649,1,2,53,42,1c7dv8ays675v9kp6a04sd8pq,1,57.2,70.2,2025-05-10T13:13:45.411Z,2025-05-10T13:13:46Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714716117,141,57.6,5714716107,56,Center,5714716113,140,54.1,5714716123,212,9.2,5714716127,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486929,650,1,2,53,43,1c7dv8ays675v9kp6a04sd8pq,1,54.1,57.6,2025-05-10T13:13:46.371Z,2025-05-10T13:13:49Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5714716421,56,Center,5714716425,141,57.9,5714716427,212,11.1,5714716429,213,0.02,5714716423,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812486963,651,1,2,53,46,1c7dv8ays675v9kp6a04sd8pq,1,56.0,50.4,2025-05-10T13:13:48.883Z,2025-05-10T13:13:50Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5714716677,140,56.1,5714716681,212,23.5,5714716679,141,15.8,5714716683,213,4.72,5714716675,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812487109,652,1,2,53,48,1c7dv8ays675v9kp6a04sd8pq,1,56.1,15.8,2025-05-10T13:13:50.627Z,2025-05-10T13:13:56Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714717477,140,66.1,5714717483,213,5.85,5714717481,212,11.6,5714717479,141,8.6,5714717475,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812487149,654,4,2,53,52,1c7dv8ays675v9kp6a04sd8pq,1,66.6,5.7,2025-05-10T13:13:54.920Z,2025-05-10T13:25:19Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,5714717947,56,Right,5714718329,233,440,5714717949,152,,5714717953,286,,5714723135,295,,5714717945,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812487075,440,4,2,53,52,8sy0cxovuxo76tuoas3uo55xj,0,33.4,94.3,2025-05-10T13:13:54.921Z,2025-05-10T13:25:19Z,2c4lqno6q9hrin5ywos5rt9uc,U. Huhtamäki,,5714718369,233,654,5714721887,55,441,5714717285,56,Back,5714718227,152,,5714717287,285,,5714720761,295,,5714718225,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812487141,653,43,2,53,52,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-10T13:13:54.921Z,2025-05-10T13:14:00Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,5714717717,56,Right,5714718153,144,3,5714717809,233,440,5714717719,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812487735,441,17,2,54,20,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-10T13:14:22.760Z,2025-05-10T13:14:30Z,2c4lqno6q9hrin5ywos5rt9uc,U. Huhtamäki,,5714721837,31,,5714721843,13,243,5714721845,55,440,5714721839,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812488249,655,1,2,54,42,1c7dv8ays675v9kp6a04sd8pq,0,66.6,4.7,2025-05-10T13:14:45.234Z,2025-05-10T13:29:26Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,5714723917,56,Center,5714723925,212,29.7,5714723921,140,83.8,5714723913,152,,5714723905,5,,5714723911,155,,5714723923,141,39.4,5714723901,2,,5714723927,213,,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812488377,442,12,2,54,43,8sy0cxovuxo76tuoas3uo55xj,1,11.5,61.5,2025-05-10T13:14:45.552Z,2025-05-10T13:32:42Z,2c4lqno6q9hrin5ywos5rt9uc,U. Huhtamäki,,5714724453,213,5.08,5714724441,56,Back,5714724523,15,,5714724447,141,36.0,5714724443,140,17.8,5714724449,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812507145,602,12,2,54,49,8sy0cxovuxo76tuoas3uo55xj,1,19.1,37.0,2025-05-10T13:14:51.552Z,2025-05-10T13:32:23Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,5714833457,140,20.7,5714840377,233,656,5714833463,213,0.08,5714833459,141,37.2,5714834217,397,,5714833461,212,1.7,5714833455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812488389,656,74,2,54,49,1c7dv8ays675v9kp6a04sd8pq,1,75.6,63.7,2025-05-10T13:14:51.553Z,2025-05-10T13:32:43Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714835525,397,,5714724493,56,Center,5714842127,233,602,5714835527,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812488437,657,1,2,54,50,1c7dv8ays675v9kp6a04sd8pq,1,76.5,53.2,2025-05-10T13:14:52.755Z,2025-05-10T13:32:05Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714724745,56,Back,5714724753,213,3.20,5714724751,212,31.2,5714724749,141,50.6,5714724747,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812488487,658,1,2,54,53,1c7dv8ays675v9kp6a04sd8pq,1,46.8,50.6,2025-05-10T13:14:55.556Z,2025-05-10T13:32:10Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,5714725049,213,0.56,5714725035,140,87.5,5714725031,56,Left,5714725029,157,,5714725045,212,50.5,5714725053,1,,5714725041,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
