id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2803122167,652,1,2,58,1,ea3yd0dgq6uy6pupkpn17j5xg,0,50.8,80.6,2025-04-19T15:15:31.550Z,2025-04-19T15:15:35Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5663041095,141,31.9,5663041101,213,5.52,5663041093,140,83.5,5663041099,212,47.7,5663041087,155,,5663041103,1,,5663041091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122241,458,1,2,58,6,3ptum5fjcgw51mqui0gu6uuf4,1,18.9,71.5,2025-04-19T15:15:36.600Z,2025-04-19T15:15:38Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5663041479,56,Back,5663041487,141,85.6,5663041483,140,26.9,5663041489,212,12.7,5663041477,3,,5663041493,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122291,460,1,2,58,8,3ptum5fjcgw51mqui0gu6uuf4,1,27.0,85.7,2025-04-19T15:15:38.903Z,2025-04-19T15:15:40Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5663041811,212,27.7,5663041789,155,,5663041813,213,5.45,5663041797,56,Back,5663041803,140,44.7,5663041807,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122311,461,1,2,58,9,3ptum5fjcgw51mqui0gu6uuf4,0,44.7,55.5,2025-04-19T15:15:39.910Z,2025-04-19T15:16:26Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5663041903,141,62.7,5663041907,213,2.19,5663041905,212,6.0,5663041899,56,Back,5663041901,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122337,653,8,2,58,11,ea3yd0dgq6uy6pupkpn17j5xg,1,55.5,37.7,2025-04-19T15:15:41.917Z,2025-04-19T15:16:27Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5663042035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122345,462,50,2,58,12,3ptum5fjcgw51mqui0gu6uuf4,1,43.2,64.0,2025-04-19T15:15:42.247Z,2025-04-19T15:52:23Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5663046907,286,,5663042079,56,Back,5663049857,233,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803123385,670,7,2,58,12,ea3yd0dgq6uy6pupkpn17j5xg,1,56.8,36.0,2025-04-19T15:15:42.248Z,2025-04-19T15:52:23Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5663049771,285,,5663049817,233,462,5663049769,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122381,655,1,2,58,13,ea3yd0dgq6uy6pupkpn17j5xg,1,56.8,34.5,2025-04-19T15:15:43.389Z,2025-04-19T15:15:44Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5663042279,56,Center,5663042283,141,44.6,5663042285,212,7.2,5663042287,213,1.25,5663042281,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122409,656,1,2,58,14,ea3yd0dgq6uy6pupkpn17j5xg,1,59.0,44.6,2025-04-19T15:15:44.461Z,2025-04-19T15:15:47Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5663042437,140,47.3,5663042441,212,15.0,5663042435,56,Back,5663042443,213,2.53,5663042439,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122463,657,1,2,58,16,ea3yd0dgq6uy6pupkpn17j5xg,1,50.9,54.6,2025-04-19T15:15:46.892Z,2025-04-19T15:15:50Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5663042773,213,5.29,5663042769,141,37.6,5663042771,212,13.8,5663042765,140,58.0,5663042763,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122529,658,1,2,58,21,ea3yd0dgq6uy6pupkpn17j5xg,1,61.1,35.2,2025-04-19T15:15:51.324Z,2025-04-19T15:15:54Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5663043149,212,13.3,5663043151,213,5.95,5663043147,141,28.8,5663043145,140,73.1,5663043143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122557,659,1,2,58,23,ea3yd0dgq6uy6pupkpn17j5xg,1,73.1,28.8,2025-04-19T15:15:53.917Z,2025-04-19T15:15:55Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5663043309,140,63.6,5663043311,141,10.7,5663043307,56,Right,5663043315,213,4.03,5663043313,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122585,660,1,2,58,25,ea3yd0dgq6uy6pupkpn17j5xg,1,66.3,12.0,2025-04-19T15:15:55.581Z,2025-04-19T15:15:57Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5663043449,213,1.91,5663043441,56,Center,5663043443,140,63.6,5663043447,212,8.6,5663043445,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122625,661,1,2,58,26,ea3yd0dgq6uy6pupkpn17j5xg,1,64.0,24.3,2025-04-19T15:15:56.765Z,2025-04-19T15:15:58Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5663043675,213,1.36,5663043673,212,9.7,5663043669,140,65.9,5663043667,56,Center,5663043671,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122685,662,1,2,58,27,ea3yd0dgq6uy6pupkpn17j5xg,1,65.9,38.2,2025-04-19T15:15:58.061Z,2025-04-19T15:16:02Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5663044015,140,64.3,5663044017,141,24.4,5663044013,56,Center,5663044021,212,9.5,5663044025,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122737,663,1,2,58,32,ea3yd0dgq6uy6pupkpn17j5xg,1,63.3,24.3,2025-04-19T15:16:02.589Z,2025-04-19T15:16:05Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5663044289,56,Center,5663044295,212,13.2,5663044297,213,6.27,5663044293,141,24.0,5663044291,140,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122819,664,1,2,58,34,ea3yd0dgq6uy6pupkpn17j5xg,1,77.1,19.7,2025-04-19T15:16:05.005Z,2025-04-19T15:16:09Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5663044719,141,22.1,5663044723,213,2.97,5663044715,56,Center,5663044717,140,68.0,5663044721,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122921,665,1,2,58,39,ea3yd0dgq6uy6pupkpn17j5xg,1,66.5,21.2,2025-04-19T15:16:09.693Z,2025-04-19T15:16:14Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5663045189,212,9.7,5663045179,56,Right,5663045187,141,10.3,5663045183,140,72.5,5663045191,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122949,666,1,2,58,44,ea3yd0dgq6uy6pupkpn17j5xg,1,72.4,21.6,2025-04-19T15:16:14.461Z,2025-04-19T15:16:15Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5663045349,140,70.4,5663045353,141,15.6,5663045357,213,4.24,5663045355,212,4.6,5663045345,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122999,667,1,2,58,45,ea3yd0dgq6uy6pupkpn17j5xg,1,70.4,15.6,2025-04-19T15:16:15.597Z,2025-04-19T15:16:18Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5663045643,140,77.0,5663045647,212,14.3,5663045645,141,34.0,5663045641,56,Center,5663045649,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803123035,668,3,2,58,48,ea3yd0dgq6uy6pupkpn17j5xg,0,77.1,33.0,2025-04-19T15:16:18.573Z,2025-04-19T15:16:21Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5663045873,286,,5663045919,211,,5663045871,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803123053,463,4,2,58,51,3ptum5fjcgw51mqui0gu6uuf4,1,19.6,65.2,2025-04-19T15:16:21.654Z,2025-04-19T15:16:47Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5663046109,265,,5663048493,233,669,5663046111,285,,5663046103,13,,5663046105,56,Back,5663046107,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803123097,669,4,2,58,51,ea3yd0dgq6uy6pupkpn17j5xg,0,80.4,34.8,2025-04-19T15:16:21.655Z,2025-04-19T15:17:02Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5663050805,55,672,5663046929,265,,5663048679,233,463,5663046923,13,,5663046927,152,,5663046925,56,Center,5663046931,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803123799,464,27,2,59,21,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-19T15:16:51.245Z,2025-04-19T15:17:00Z,,,,,5663050293,53,3xtbzw2dg5my9jn99xqh5gdpm,5663050445,233,671,5663050291,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803123731,671,27,2,59,21,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-19T15:16:51.245Z,2025-04-19T15:17:01Z,,,,,5663050501,233,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803123745,672,17,2,59,26,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-19T15:16:56.780Z,2025-04-19T15:17:02Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5663050729,13,243,5663050731,55,669,5663050727,392,,5663050725,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803124801,465,28,2,60,25,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-19T15:17:55.438Z,2025-04-19T15:17:56Z,,,,,5663055993,55,464,5663056079,233,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803124813,673,28,2,60,25,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-19T15:17:55.438Z,2025-04-19T15:17:56Z,,,,,5663056049,55,671,5663056099,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803125221,466,1,2,60,43,3ptum5fjcgw51mqui0gu6uuf4,0,20.7,68.4,2025-04-19T15:18:13.463Z,2025-04-19T15:18:17Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5663058109,56,Left,5663058119,1,,5663058101,157,,5663058097,5,,5663058111,140,72.7,5663058115,212,56.1,5663058117,213,0.23,5663058113,141,87.2,5663058105,152,,,,,,,,,,,,,,,,,,,,,,,,,
2803125249,674,4,2,60,48,ea3yd0dgq6uy6pupkpn17j5xg,1,27.4,19.4,2025-04-19T15:18:18.669Z,2025-04-19T15:18:26Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5663058649,294,,5663058671,233,468,5663058651,56,Back,5663058647,13,,5663058655,285,,5663058653,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803125283,468,4,2,60,48,3ptum5fjcgw51mqui0gu6uuf4,0,72.6,80.6,2025-04-19T15:18:18.670Z,2025-04-19T15:18:27Z,bboslspmgrlysvtol90dpfzzd,A. Muskwe,,,5663058721,233,674,5663058571,286,,5663058565,294,,5663058567,56,Left,5663058569,152,,5663058561,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803125259,467,43,2,60,49,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-19T15:18:19.301Z,2025-04-19T15:18:23Z,bboslspmgrlysvtol90dpfzzd,A. Muskwe,,,5663058689,144,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803125551,675,1,2,61,2,ea3yd0dgq6uy6pupkpn17j5xg,1,29.9,41.9,2025-04-19T15:18:32.542Z,2025-04-19T15:18:35Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5663059931,212,26.3,5663059927,140,42.8,5663059925,56,Back,5663059923,152,,5663059971,189,,5663059933,213,1.03,5663059929,141,75.1,5663059921,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803125637,676,1,2,61,6,ea3yd0dgq6uy6pupkpn17j5xg,1,60.1,76.9,2025-04-19T15:18:36.829Z,2025-04-19T15:18:39Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5663060381,141,86.8,5663060377,56,Left,5663060379,140,80.2,5663060383,212,22.2,5663060385,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803125699,677,1,2,61,9,ea3yd0dgq6uy6pupkpn17j5xg,0,87.5,97.4,2025-04-19T15:18:39.908Z,2025-04-19T15:18:42Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5663060721,212,5.0,5663060777,233,469,5663060713,155,,5663060773,236,,5663060715,56,Left,5663060717,140,88.6,5663060719,141,90.2,5663060711,2,,5663060723,213,4.94,5663060785,286,,,,,,,,,,,,,,,,,,,,,,
2803125651,469,12,2,61,9,3ptum5fjcgw51mqui0gu6uuf4,1,7.4,12.9,2025-04-19T15:18:40.008Z,2025-04-19T15:18:43Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5663060825,233,677,5663060453,56,Back,5663060451,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803125687,470,5,2,61,11,3ptum5fjcgw51mqui0gu6uuf4,0,10.4,-1.0,2025-04-19T15:18:41.608Z,2025-04-19T15:52:41Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5663061531,233,678,5663060657,347,,5663060655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803125821,678,5,2,61,11,ea3yd0dgq6uy6pupkpn17j5xg,1,89.6,101.0,2025-04-19T15:18:41.608Z,2025-04-19T15:52:40Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5663061467,233,470,5663061385,56,Left,5663061387,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803125851,679,1,2,61,17,ea3yd0dgq6uy6pupkpn17j5xg,1,88.3,100.0,2025-04-19T15:18:47.485Z,2025-04-19T15:18:49Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5663061591,141,86.5,5663061585,107,,5663061587,56,Left,5663061593,212,11.2,5663061595,213,4.27,5663061589,140,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803125865,680,1,2,61,18,ea3yd0dgq6uy6pupkpn17j5xg,1,83.7,86.5,2025-04-19T15:18:48.606Z,2025-04-19T15:18:50Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5663061689,213,1.34,5663061681,56,Left,5663061687,212,7.3,5663061685,141,96.9,5663061683,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803125913,681,1,2,61,19,ea3yd0dgq6uy6pupkpn17j5xg,1,85.3,96.9,2025-04-19T15:18:49.677Z,2025-04-19T15:18:52Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5663062017,212,17.6,5663062015,141,96.2,5663062013,140,68.5,5663062019,213,3.17,5663062011,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803125979,682,1,2,61,22,ea3yd0dgq6uy6pupkpn17j5xg,1,68.5,96.2,2025-04-19T15:18:52.478Z,2025-04-19T15:18:55Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5663062413,140,64.4,5663062417,212,15.0,5663062415,141,75.0,5663062419,213,4.42,5663062411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126013,683,1,2,61,25,ea3yd0dgq6uy6pupkpn17j5xg,1,65.9,70.0,2025-04-19T15:18:55.758Z,2025-04-19T15:18:58Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5663062609,141,43.6,5663062611,212,20.1,5663062605,56,Center,5663062607,140,74.5,5663062613,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126049,684,1,2,61,27,ea3yd0dgq6uy6pupkpn17j5xg,1,74.5,43.6,2025-04-19T15:18:58.158Z,2025-04-19T15:19:00Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5663062853,213,5.42,5663062845,56,Right,5663062847,140,89.6,5663062851,212,24.5,5663062849,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126065,685,1,2,61,30,ea3yd0dgq6uy6pupkpn17j5xg,0,93.3,15.6,2025-04-19T15:19:00.478Z,2025-04-19T15:19:02Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5663062985,213,1.67,5663062983,212,6.6,5663062979,140,92.7,5663062973,2,,5663062977,56,Center,5663062975,155,,5663062981,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126075,471,61,2,61,32,3ptum5fjcgw51mqui0gu6uuf4,1,9.6,85.0,2025-04-19T15:19:02.838Z,2025-04-19T15:19:03Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5663063033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126109,472,12,2,61,33,3ptum5fjcgw51mqui0gu6uuf4,1,9.2,58.2,2025-04-19T15:19:04.117Z,2025-04-19T15:19:05Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5663063209,213,5.03,5663063203,140,10.3,5663063207,212,3.7,5663063205,141,53.1,5663063201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126115,473,61,2,61,35,3ptum5fjcgw51mqui0gu6uuf4,0,10.3,53.1,2025-04-19T15:19:05.302Z,2025-04-19T15:20:02Z,b7594v117himyndjrpkval8us,E. Okereke,,,5663063231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126165,474,12,2,61,36,3ptum5fjcgw51mqui0gu6uuf4,1,8.8,41.2,2025-04-19T15:19:06.311Z,2025-04-19T15:20:15Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5663063493,141,79.4,5663063495,212,30.1,5663063497,213,1.04,5663063491,140,23.2,5663063489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126139,686,61,2,61,36,ea3yd0dgq6uy6pupkpn17j5xg,0,92.1,46.0,2025-04-19T15:19:06.429Z,2025-04-19T15:20:45Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5663063313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126217,687,44,2,61,39,ea3yd0dgq6uy6pupkpn17j5xg,1,78.1,21.6,2025-04-19T15:19:09.717Z,2025-04-19T15:19:12Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5663063811,56,Center,5663063813,286,,5663063841,233,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126199,475,44,2,61,39,3ptum5fjcgw51mqui0gu6uuf4,0,21.8,77.5,2025-04-19T15:19:09.718Z,2025-04-19T15:20:47Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5663063701,285,,5663063699,56,Back,5663063925,233,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126343,688,1,2,61,40,ea3yd0dgq6uy6pupkpn17j5xg,1,78.4,24.3,2025-04-19T15:19:10.702Z,2025-04-19T15:19:16Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5663064393,3,,5663064395,56,Center,5663064397,140,81.0,5663064399,141,33.6,5663064401,212,6.9,5663064403,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126369,689,1,2,61,45,ea3yd0dgq6uy6pupkpn17j5xg,0,95.1,18.5,2025-04-19T15:19:15.934Z,2025-04-19T15:19:17Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5663064501,140,80.9,5663064503,141,31.9,5663064507,213,2.59,5663064499,56,Center,5663064505,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126375,476,8,2,61,46,3ptum5fjcgw51mqui0gu6uuf4,1,18.8,74.7,2025-04-19T15:19:16.918Z,2025-04-19T15:21:06Z,bboslspmgrlysvtol90dpfzzd,A. Muskwe,,,5663064541,56,Back,5663064787,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126455,690,1,2,61,50,ea3yd0dgq6uy6pupkpn17j5xg,1,93.1,18.3,2025-04-19T15:19:20.249Z,2025-04-19T15:19:21Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5663064975,56,Center,5663064983,213,1.95,5663064977,140,88.4,5663064981,212,13.3,5663064979,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126497,691,1,2,61,51,ea3yd0dgq6uy6pupkpn17j5xg,1,88.4,36.4,2025-04-19T15:19:21.533Z,2025-04-19T15:59:31Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,1.0,,5663065309,212,10.4,5663065311,213,2.90,5663315619,154,,5663065303,56,Center,5663065307,141,40.0,5663065305,140,78.8,5663078627,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126515,692,15,2,61,53,ea3yd0dgq6uy6pupkpn17j5xg,1,79.7,44.0,2025-04-19T15:19:24.046Z,2025-04-19T15:59:31Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5663065393,22,,5663065395,18,,5663078271,82,,5663078661,231,50,5663078653,147,45.8,5663081715,72,,5663078645,102,48.8,5663078639,29,,5663315623,154,,5663078771,233,5663078651,146,87.6,5663065397,56,Center,5663081719,328,477,,5663078641,55,691,5663078657,230,100,5663081717,78,5663078647,103,19,
2803126507,477,10,2,61,53,3ptum5fjcgw51mqui0gu6uuf4,1,8.9,56.3,2025-04-19T15:19:24.146Z,2025-04-19T15:21:34Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5663065347,56,Back,5663065345,94,,5663078867,233,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126615,479,1,2,62,0,3ptum5fjcgw51mqui0gu6uuf4,0,22.2,86.5,2025-04-19T15:19:30.999Z,2025-04-19T15:19:31Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5663065947,157,,5663065955,212,53.7,5663065957,213,6.16,5663065953,141,77.0,5663065959,1,,5663065951,140,73.0,5663065949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126771,694,1,2,62,2,ea3yd0dgq6uy6pupkpn17j5xg,1,23.3,20.6,2025-04-19T15:19:32.542Z,2025-04-19T15:19:38Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5663066695,140,35.7,5663066697,141,13.4,5663066693,56,Back,5663066699,212,13.9,5663066701,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126789,695,1,2,62,7,ea3yd0dgq6uy6pupkpn17j5xg,1,45.9,11.4,2025-04-19T15:19:37.918Z,2025-04-19T15:19:39Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5663066805,56,Right,5663066813,212,16.1,5663066817,213,0.36,5663066809,140,60.3,5663066811,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126911,696,1,2,62,8,ea3yd0dgq6uy6pupkpn17j5xg,1,60.3,19.7,2025-04-19T15:19:39.038Z,2025-04-19T15:19:44Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5663067589,212,10.6,5663067593,213,2.33,5663067579,56,Center,5663067585,141,31.0,5663067583,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126991,697,1,2,62,14,ea3yd0dgq6uy6pupkpn17j5xg,1,57.5,29.8,2025-04-19T15:19:44.624Z,2025-04-19T15:19:48Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5663067985,56,Left,5663067987,140,66.7,5663067983,196,,5663067991,212,44.8,5663067995,1,,5663067993,213,1.35,5663067981,155,,5663067989,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803126995,698,61,2,62,17,ea3yd0dgq6uy6pupkpn17j5xg,0,66.7,94.1,2025-04-19T15:19:48.094Z,2025-04-19T15:19:49Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5663068031,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803127087,481,1,2,62,21,3ptum5fjcgw51mqui0gu6uuf4,1,32.1,19.4,2025-04-19T15:19:51.798Z,2025-04-19T15:19:53Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5663068663,213,0.47,5663068653,140,38.8,5663068657,212,7.9,5663068649,56,Back,5663068655,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803127193,482,1,2,62,22,3ptum5fjcgw51mqui0gu6uuf4,1,38.8,24.6,2025-04-19T15:19:52.759Z,2025-04-19T15:19:56Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5663069159,140,42.9,5663069157,56,Back,5663069161,141,14.7,5663069165,213,5.28,5663069163,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803127297,483,1,2,62,26,3ptum5fjcgw51mqui0gu6uuf4,1,53.8,10.6,2025-04-19T15:19:56.407Z,2025-04-19T15:20:02Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5663069765,141,8.2,5663069767,212,31.2,5663069763,140,83.5,5663069771,213,6.23,5663069761,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
