id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2823323687,429,1,2,48,28,duspptyvnr5kpx2iko5gerhnz,1,31.8,29.7,2025-06-18T19:09:50.243Z,2025-06-18T19:09:52Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,5774960049,213,1.01,5774960041,56,Back,5774960047,212,22.8,5774960045,141,58.1,5774960039,3,,5774960043,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323693,430,1,2,48,30,duspptyvnr5kpx2iko5gerhnz,1,43.6,62.1,2025-06-18T19:09:52.395Z,2025-06-18T19:09:53Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5774960069,3,,5774960073,140,57.1,5774960075,141,63.1,5774960079,213,0.05,5774960071,56,Center,5774960077,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323695,431,1,2,48,32,duspptyvnr5kpx2iko5gerhnz,1,57.1,63.1,2025-06-18T19:09:53.794Z,2025-06-18T19:09:55Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,5774960111,156,,5774960083,56,Back,5774960085,140,49.2,5774960091,213,3.42,5774960089,212,8.6,5774960087,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323719,433,1,2,48,35,duspptyvnr5kpx2iko5gerhnz,1,47.8,57.9,2025-06-18T19:09:57.306Z,2025-06-18T19:10:01Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5774960197,140,43.6,5774960199,141,84.8,5774960195,56,Back,5774960203,213,1.81,5774960201,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323731,434,1,2,48,39,duspptyvnr5kpx2iko5gerhnz,1,57.6,86.9,2025-06-18T19:10:01.098Z,2025-06-18T19:10:03Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5774960279,140,60.8,5774960281,141,96.5,5774960277,56,Left,5774960285,213,1.10,5774960283,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323735,435,1,2,48,41,duspptyvnr5kpx2iko5gerhnz,1,63.3,95.9,2025-06-18T19:10:03.378Z,2025-06-18T19:10:05Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5774960325,141,90.5,5774960321,56,Left,5774960327,212,9.2,5774960329,213,3.55,5774960323,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323747,436,1,2,48,43,duspptyvnr5kpx2iko5gerhnz,1,55.3,90.5,2025-06-18T19:10:05.426Z,2025-06-18T19:10:08Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5774960383,212,21.5,5774960379,140,35.2,5774960381,141,84.2,5774960377,56,Back,5774960385,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323765,437,1,2,48,46,duspptyvnr5kpx2iko5gerhnz,1,38.1,86.8,2025-06-18T19:10:08.314Z,2025-06-18T19:10:15Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5774960511,213,4.39,5774960503,56,Back,5774960505,140,31.7,5774960507,141,56.9,5774960509,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323785,438,1,2,48,53,duspptyvnr5kpx2iko5gerhnz,0,32.5,53.7,2025-06-18T19:10:14.939Z,2025-06-18T19:10:18Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,5774960603,212,53.9,5774960597,56,Left,5774960605,213,0.50,5774960599,140,77.5,5774960601,141,91.7,5774960607,1,,5774960595,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323789,431,1,2,48,57,3cbke8cbou2ms925872vk6dwx,1,26.2,8.5,2025-06-18T19:10:18.897Z,2025-06-18T19:10:20Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,5774960621,3,,5774960627,141,14.0,5774960629,212,5.7,5774960625,140,30.3,5774960631,213,0.72,5774960623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323799,432,1,2,48,58,3cbke8cbou2ms925872vk6dwx,0,30.3,14.0,2025-06-18T19:10:20.627Z,2025-06-18T19:10:22Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,5774960685,212,10.2,5774960675,3,,5774960677,168,,5774960687,213,6.21,5774960681,140,40.0,5774960679,56,Back,5774960683,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323815,439,1,2,49,0,duspptyvnr5kpx2iko5gerhnz,1,58.0,93.2,2025-06-18T19:10:22.651Z,2025-06-18T19:10:24Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5774960769,3,,5774960773,140,65.7,5774960779,213,5.92,5774960771,56,Left,5774960777,212,8.6,5774960775,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323821,440,1,2,49,2,duspptyvnr5kpx2iko5gerhnz,1,65.0,96.2,2025-06-18T19:10:24.572Z,2025-06-18T19:10:27Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5774960823,141,88.7,5774960819,56,Left,5774960825,212,5.8,5774960817,157,,5774960827,213,5.20,5774960821,140,67.6,5774960829,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323823,441,1,2,49,5,duspptyvnr5kpx2iko5gerhnz,0,67.6,88.7,2025-06-18T19:10:26.994Z,2025-06-18T19:10:28Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,5774960833,56,Center,5774960841,213,4.93,5774960837,141,75.4,5774960839,212,9.3,5774960835,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323829,433,61,2,49,7,3cbke8cbou2ms925872vk6dwx,0,24.2,32.5,2025-06-18T19:10:29.555Z,2025-06-18T19:10:29Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,5774960869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323837,442,1,2,49,7,duspptyvnr5kpx2iko5gerhnz,1,70.8,69.3,2025-06-18T19:10:29.762Z,2025-06-18T19:12:33Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,5774960897,56,Center,5774960905,213,4.89,5774960899,140,72.9,5774960901,141,51.5,5774960903,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323839,443,61,2,49,9,duspptyvnr5kpx2iko5gerhnz,1,71.9,63.3,2025-06-18T19:10:31.444Z,2025-06-18T19:10:50Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,5774960909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323851,444,1,2,49,11,duspptyvnr5kpx2iko5gerhnz,1,70.3,44.3,2025-06-18T19:10:33.586Z,2025-06-18T19:10:35Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,5774960965,213,1.85,5774960961,141,61.8,5774960957,56,Center,5774960959,140,67.1,5774960963,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323847,434,43,2,49,12,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-18T19:10:34.136Z,2025-06-18T19:13:01Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,5774960945,56,Back,5774964885,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323869,445,1,2,49,13,duspptyvnr5kpx2iko5gerhnz,1,67.1,61.8,2025-06-18T19:10:35.378Z,2025-06-18T19:10:39Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5774961085,213,1.05,5774961081,141,93.2,5774961077,56,Left,5774961079,140,78.8,5774961083,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323881,446,1,2,49,17,duspptyvnr5kpx2iko5gerhnz,1,78.5,91.8,2025-06-18T19:10:39.722Z,2025-06-18T19:10:42Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5774961173,140,90.2,5774961167,2,,5774961169,155,,5774961181,1,,5774961177,212,34.2,5774961171,56,Center,5774961179,213,5.08,5774961175,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323897,447,1,2,49,20,duspptyvnr5kpx2iko5gerhnz,1,89.4,27.4,2025-06-18T19:10:42.402Z,2025-06-18T19:13:28Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,1.0,5774961259,56,Center,5774961261,140,89.4,5774961257,3,,5774961267,213,1.57,5774965713,210,13,5774961265,212,12.4,5774965715,154,,5774961263,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323899,448,13,2,49,21,duspptyvnr5kpx2iko5gerhnz,1,92.1,45.6,2025-06-18T19:10:42.794Z,2025-06-18T20:26:05Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5774965723,29,,5774965725,154,,5774965719,15,,5774965721,73,,5774965727,55,447,5774963339,153,,5774964155,17,,5774965737,146,93.3,5774963219,22,,5774965741,230,5774965733,103,19.4,5774965739,147,99.3,48.6,5774965731,102,64.2,5774965743,231,5774963223,56,47.7,Center,5774965735,328,,,,
2823323891,435,61,2,49,23,3cbke8cbou2ms925872vk6dwx,1,8.5,47.3,2025-06-18T19:10:45.777Z,2025-06-18T19:10:45Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5774961231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323915,436,12,2,49,26,3cbke8cbou2ms925872vk6dwx,1,11.2,35.5,2025-06-18T19:10:48.625Z,2025-06-18T19:10:51Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,5774961361,56,Back,5774961367,212,8.6,5774961363,140,8.7,5774961369,213,1.88,5774961365,141,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323987,438,1,2,49,46,3cbke8cbou2ms925872vk6dwx,0,7.1,46.3,2025-06-18T19:11:07.970Z,2025-06-18T19:11:09Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,5774961795,189,,5774961775,140,71.0,5774961779,212,68.2,5774961781,213,6.10,5774961777,141,28.3,5774961771,199,,5774961783,1,,5774961773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324007,450,1,2,49,47,duspptyvnr5kpx2iko5gerhnz,1,36.9,78.2,2025-06-18T19:11:09.762Z,2025-06-18T19:11:11Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5774961893,212,19.7,5774961887,56,Center,5774961889,140,55.2,5774961891,141,72.1,5774961885,3,,5774961895,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324009,451,44,2,49,49,duspptyvnr5kpx2iko5gerhnz,1,53.0,67.7,2025-06-18T19:11:11.140Z,2025-06-18T19:52:13Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5774961899,56,Center,5774961901,286,,5774961921,233,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324011,439,44,2,49,49,3cbke8cbou2ms925872vk6dwx,0,47.0,32.3,2025-06-18T19:11:11.141Z,2025-06-18T19:52:13Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,5774961905,285,,5774961929,233,451,5774961903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324013,452,1,2,49,49,duspptyvnr5kpx2iko5gerhnz,0,55.2,72.1,2025-06-18T19:11:11.234Z,2025-06-18T19:11:11Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5774961913,140,63.5,5774961909,168,,5774961907,3,,5774961919,213,6.08,5774961911,56,Center,5774961917,212,8.9,5774961915,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324023,453,83,2,49,51,duspptyvnr5kpx2iko5gerhnz,0,62.8,72.6,2025-06-18T19:11:12.898Z,2025-06-18T19:14:39Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,5774963551,399,6q0g98fnbdx5sg52lazo2sqac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324027,440,1,2,49,52,3cbke8cbou2ms925872vk6dwx,0,33.5,32.5,2025-06-18T19:11:13.809Z,2025-06-18T19:11:14Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,5774961995,213,5.96,5774961987,56,Back,5774961991,141,26.8,5774961989,140,44.6,5774961993,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324045,454,1,2,49,53,duspptyvnr5kpx2iko5gerhnz,1,59.8,72.4,2025-06-18T19:11:15.578Z,2025-06-18T19:11:16Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5774962073,140,67.5,5774962077,212,13.5,5774962071,56,Left,5774962079,213,0.93,5774962075,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324075,456,1,2,50,2,duspptyvnr5kpx2iko5gerhnz,0,86.9,93.3,2025-06-18T19:11:24.074Z,2025-06-18T19:11:25Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5774962249,140,91.7,5774962255,213,5.01,5774962247,56,Center,5774962243,2,,5774962251,141,68.8,5774962253,212,17.4,5774962245,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324083,441,12,2,50,5,3cbke8cbou2ms925872vk6dwx,1,9.1,34.3,2025-06-18T19:11:26.786Z,2025-06-18T19:11:35Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,5774962309,213,6.13,5774962303,140,35.3,5774962307,212,27.8,5774962301,56,Back,5774962305,141,28.2,5774962311,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324095,457,1,2,50,5,duspptyvnr5kpx2iko5gerhnz,1,72.8,70.8,2025-06-18T19:11:27.737Z,2025-06-18T19:11:29Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5774962375,56,Left,5774962381,212,12.3,5774962377,140,67.4,5774962379,141,86.9,5774962383,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324111,458,1,2,50,8,duspptyvnr5kpx2iko5gerhnz,1,67.4,86.9,2025-06-18T19:11:29.818Z,2025-06-18T19:11:34Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5774962471,212,11.7,5774962469,141,97.2,5774962473,213,0.64,5774962467,140,76.3,5774962465,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324139,459,1,2,50,12,duspptyvnr5kpx2iko5gerhnz,1,84.2,93.3,2025-06-18T19:11:34.258Z,2025-06-18T19:11:47Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,1.0,5774962595,213,4.84,5774962585,155,,5774962927,154,,5774962589,140,88.2,5774962597,1,,5774962591,141,44.6,5774962925,210,15,5774962587,56,Center,5774962593,212,33.4,5774962583,2,,,,,,,,,,,,,,,,,,,,,,
2823324143,460,15,2,50,14,duspptyvnr5kpx2iko5gerhnz,1,87.8,42.7,2025-06-18T19:11:35.789Z,2025-06-18T19:11:47Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,5774962947,146,98.8,5774962937,154,,5774962813,15,,5774962607,22,,5774962933,80,,5774962949,147,50,5774962611,56,Center,5774962945,103,16.5,5774962817,328,,5774962943,102,5774962939,55,459,5774962609,17,46.8,,5774962935,29,,5774962953,233,,,442,,,,,,,
2823324125,442,10,2,50,14,3cbke8cbou2ms925872vk6dwx,1,2.7,50.6,2025-06-18T19:11:35.889Z,2025-06-18T19:11:47Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,5774962529,56,Back,5774962523,173,,5774962527,182,,5774962659,179,,5774962961,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324161,443,6,2,50,16,3cbke8cbou2ms925872vk6dwx,0,1.6,53.6,2025-06-18T19:11:38.699Z,2025-06-18T19:52:03Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,5774962713,73,,5774962711,56,Back,5774962729,233,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324149,461,6,2,50,16,duspptyvnr5kpx2iko5gerhnz,1,98.4,46.4,2025-06-18T19:11:38.699Z,2025-06-18T19:52:03Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,5774962719,233,443,5774962705,75,,5774962703,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324331,462,1,2,50,54,duspptyvnr5kpx2iko5gerhnz,1,99.5,0.5,2025-06-18T19:12:16.211Z,2025-06-18T19:16:16Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5774963707,155,,5774963717,212,27.1,5774963713,140,94.6,5774963705,6,,5774963709,223,,5774963719,213,1.76,5774963711,56,Center,5774963703,2,,5774963715,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,
2823325243,503,44,2,50,58,duspptyvnr5kpx2iko5gerhnz,1,92.5,31.4,2025-06-18T19:12:20.065Z,2025-06-18T19:52:13Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,5774969319,56,Center,5774969321,286,,5774969535,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324327,444,44,2,50,58,3cbke8cbou2ms925872vk6dwx,0,7.5,68.6,2025-06-18T19:12:20.066Z,2025-06-18T19:52:14Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,5774969505,233,503,5774963697,285,,5774963695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324335,463,1,2,50,58,duspptyvnr5kpx2iko5gerhnz,1,94.6,39.7,2025-06-18T19:12:20.412Z,2025-06-18T19:16:33Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,5774963749,212,22.6,5774963741,3,,5774963747,141,71.5,5774963743,56,Center,5774963751,213,1.87,5774963745,140,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324347,464,1,2,51,0,duspptyvnr5kpx2iko5gerhnz,1,88.2,71.5,2025-06-18T19:12:21.905Z,2025-06-18T19:12:33Z,ec7y1s97xpoab87z786zt0r56,M. Fall,1.0,5774963799,140,79.9,5774963801,141,62.3,5774963797,56,Center,5774963805,213,3.76,5774963803,212,10.7,5774964019,154,,5774964017,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324349,465,13,2,51,1,duspptyvnr5kpx2iko5gerhnz,1,79.9,62.3,2025-06-18T19:12:23.274Z,2025-06-18T19:12:34Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5774963943,25,,5774964067,230,99.1,5774964057,154,,5774963945,20,,5774964065,103,70.8,5774964055,29,,5774964059,55,464,5774964069,231,48.9,5774963819,18,,5774963821,56,5774964053,81,,5774964063,102,Center,39.2,,,,,,,,,,,,,,,
2823324353,445,5,2,51,2,3cbke8cbou2ms925872vk6dwx,1,-1.4,60.6,2025-06-18T19:12:23.903Z,2025-06-18T19:52:20Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,5774963851,56,Back,5774963883,233,466,5774963853,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324355,466,5,2,51,2,duspptyvnr5kpx2iko5gerhnz,0,101.4,39.4,2025-06-18T19:12:23.903Z,2025-06-18T19:52:20Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5774963865,56,Center,5774963887,233,445,5774963867,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324443,446,1,2,51,24,3cbke8cbou2ms925872vk6dwx,1,4.8,61.7,2025-06-18T19:12:45.970Z,2025-06-18T19:12:47Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5774964415,124,,5774964429,237,,5774964421,141,53.1,5774964417,56,Back,5774964425,213,4.68,5774964419,140,4.6,5774964423,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324457,447,1,2,51,25,3cbke8cbou2ms925872vk6dwx,0,4.6,53.1,2025-06-18T19:12:47.314Z,2025-06-18T19:12:50Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,5774964483,213,6.21,5774964473,157,,5774964475,56,Back,5774964485,1,,5774964477,140,45.8,5774964481,212,43.4,5774964479,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324459,467,44,2,51,28,duspptyvnr5kpx2iko5gerhnz,1,53.3,55.4,2025-06-18T19:12:49.809Z,2025-06-18T19:52:14Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5774964523,233,448,5774964489,56,Center,5774964491,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324461,448,44,2,51,28,3cbke8cbou2ms925872vk6dwx,0,46.7,44.6,2025-06-18T19:12:49.810Z,2025-06-18T19:52:14Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,5774964493,56,Back,5774964495,285,,5774964553,233,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324463,468,1,2,51,28,duspptyvnr5kpx2iko5gerhnz,0,51.7,62.4,2025-06-18T19:12:50.281Z,2025-06-18T19:12:52Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5774964507,213,0.27,5774964501,140,55.2,5774964497,3,,5774964505,212,3.8,5774964499,56,Center,5774964503,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324471,449,61,2,51,29,3cbke8cbou2ms925872vk6dwx,1,45.8,48.7,2025-06-18T19:12:51.507Z,2025-06-18T19:12:51Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,5774964557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324495,450,45,2,51,31,3cbke8cbou2ms925872vk6dwx,0,40.3,34.5,2025-06-18T19:12:53.041Z,2025-06-18T19:52:11Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,5774964645,56,Back,5774964653,233,470,5774964647,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324487,470,3,2,51,31,duspptyvnr5kpx2iko5gerhnz,1,59.7,65.5,2025-06-18T19:12:53.041Z,2025-06-18T19:52:11Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5774964649,233,450,5774964625,56,Center,5774964627,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324521,471,1,2,51,31,duspptyvnr5kpx2iko5gerhnz,1,64.4,71.5,2025-06-18T19:12:53.706Z,2025-06-18T19:16:56Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5774964783,212,19.0,5774964785,213,0.68,5774964781,141,89.1,5774964777,56,Left,5774971271,155,,5774964779,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324545,472,1,2,51,36,duspptyvnr5kpx2iko5gerhnz,0,90.7,87.3,2025-06-18T19:12:58.691Z,2025-06-18T19:13:10Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,5774964909,212,60.2,5774964903,56,Right,5774964901,155,,5774964907,141,0.0,5774965139,1,,5774964905,140,91.6,5774964899,2,,5774964911,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324539,451,43,2,51,38,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-18T19:13:00.354Z,2025-06-18T19:13:19Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,5774964865,56,Back,5774965369,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324575,452,5,2,51,47,3cbke8cbou2ms925872vk6dwx,1,8.8,101.6,2025-06-18T19:13:08.845Z,2025-06-18T19:52:21Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,5774965437,233,473,5774965109,347,,5774965107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324613,473,5,2,51,47,duspptyvnr5kpx2iko5gerhnz,0,91.2,-1.6,2025-06-18T19:13:08.845Z,2025-06-18T19:52:21Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,5774965337,56,Right,5774965457,233,452,5774965339,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324673,453,1,2,52,2,3cbke8cbou2ms925872vk6dwx,0,11.4,100.0,2025-06-18T19:13:24.721Z,2025-06-18T19:13:27Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,5774965685,212,24.4,5774965677,107,,5774965681,140,33.5,5774965687,213,5.97,5774965679,56,Back,5774965689,1,,5774965683,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324697,474,1,2,52,9,duspptyvnr5kpx2iko5gerhnz,0,70.5,5.9,2025-06-18T19:13:31.321Z,2025-06-18T19:13:32Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,5774965833,56,Right,5774965841,213,0.49,5774965831,3,,5774965837,141,12.6,5774965839,212,9.6,5774965835,140,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324701,475,50,2,52,11,duspptyvnr5kpx2iko5gerhnz,1,73.4,7.6,2025-06-18T19:13:33.075Z,2025-06-18T19:52:07Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5774971817,56,Right,5774972189,233,454,5774971819,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324737,454,7,2,52,11,3cbke8cbou2ms925872vk6dwx,0,26.6,92.4,2025-06-18T19:13:33.076Z,2025-06-18T19:52:07Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,5774972175,233,475,5774972173,285,,5774966025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324747,478,1,2,52,14,duspptyvnr5kpx2iko5gerhnz,1,37.0,17.1,2025-06-18T19:13:36.545Z,2025-06-18T19:13:38Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5774966055,56,Back,5774966061,212,24.6,5774966057,140,23.1,5774966059,141,46.3,5774966063,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
