id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/17/value
2796263681,390,1,1,43,31,ea3yd0dgq6uy6pupkpn17j5xg,0,66.4,5.8,2025-04-05T14:44:59.445Z,2025-04-05T14:45:01Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5625252077,56,Right,5625252097,212,17.3,5625252091,141,13.5,5625252085,140,82.1,5625252099,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796263965,329,1,1,43,33,8sy0cxovuxo76tuoas3uo55xj,0,13.3,93.5,2025-04-05T14:45:01.526Z,2025-04-05T14:45:07Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5625253579,213,0.05,5625253581,1,,5625253575,141,97.4,5625253577,212,49.5,5625253573,140,60.4,5625253571,56,Left,5625253569,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796264289,391,1,1,43,42,ea3yd0dgq6uy6pupkpn17j5xg,1,41.6,6.5,2025-04-05T14:45:11.013Z,2025-04-05T14:45:14Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5625255329,213,1.79,5625255325,141,53.7,5625255331,1,,5625255321,56,Back,5625255327,212,32.9,5625255323,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796264573,392,1,1,43,45,ea3yd0dgq6uy6pupkpn17j5xg,1,37.8,56.9,2025-04-05T14:45:14.100Z,2025-04-05T14:45:20Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5625256763,140,45.1,5625256761,56,Back,5625256765,141,76.6,5625256773,213,1.05,5625256769,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796264851,393,1,1,43,52,ea3yd0dgq6uy6pupkpn17j5xg,1,58.8,85.7,2025-04-05T14:45:20.597Z,2025-04-05T14:45:26Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5625258165,56,Center,5625258179,212,22.5,5625258169,140,75.1,5625258175,141,64.2,5625258183,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796264983,394,1,1,43,58,ea3yd0dgq6uy6pupkpn17j5xg,0,97.7,78.1,2025-04-05T14:45:26.229Z,2025-04-05T14:46:05Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5625258809,140,94.0,5625258813,212,17.2,5625258811,141,53.4,5625258805,155,,5625258807,56,Center,5625258803,2,,5625258815,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796264955,330,61,1,44,0,8sy0cxovuxo76tuoas3uo55xj,1,5.0,31.6,2025-04-05T14:45:28.556Z,2025-04-05T14:45:28Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5625258693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796265105,331,12,1,44,1,8sy0cxovuxo76tuoas3uo55xj,1,5.4,35.7,2025-04-05T14:45:29.750Z,2025-04-05T14:45:32Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5625259487,212,3.7,5625259481,141,30.3,5625259489,213,4.54,5625259471,56,Back,5625259477,140,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796265145,332,4,1,44,3,8sy0cxovuxo76tuoas3uo55xj,1,2.4,26.8,2025-04-05T14:45:31.652Z,2025-04-05T14:45:55Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5625263355,152,,5625259701,56,Back,5625259703,285,,5625264413,233,395,5625263353,294,,5625263351,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796265089,395,4,1,44,3,ea3yd0dgq6uy6pupkpn17j5xg,0,97.6,73.2,2025-04-05T14:45:31.653Z,2025-04-05T14:45:56Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5625264065,294,,5625259401,286,,5625264195,233,332,5625259399,56,Center,5625264063,13,,5625264067,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796265225,333,43,1,44,4,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-05T14:45:32.551Z,2025-04-05T14:45:46Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5625260283,15,0,5625260217,56,Back,5625260221,141,13.4,5625260223,212,13.8,5625260219,140,12.1,5625262643,144,12,5625260225,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796265925,396,43,1,44,6,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-05T14:45:34.277Z,2025-04-05T14:45:59Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5625264019,56,Left,5625265845,144,5,5625264021,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796266891,334,1,1,44,40,8sy0cxovuxo76tuoas3uo55xj,0,14.7,26.1,2025-04-05T14:46:08.679Z,2025-04-05T14:46:12Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5625268935,1,,5625268927,212,56.3,5625268921,141,33.6,5625268909,157,,5625268931,213,0.09,5625268903,5,,5625268913,56,Center,5625268917,140,68.1,5625268911,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796266929,397,44,1,44,43,ea3yd0dgq6uy6pupkpn17j5xg,1,31.4,68.8,2025-04-05T14:46:11.557Z,2025-04-05T14:54:23Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5625269355,233,335,5625269101,56,Back,5625269105,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796266905,335,44,1,44,43,8sy0cxovuxo76tuoas3uo55xj,0,68.6,31.2,2025-04-05T14:46:11.558Z,2025-04-05T14:46:14Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5625268969,56,Center,5625268971,286,,5625269481,233,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796267041,398,1,1,44,43,ea3yd0dgq6uy6pupkpn17j5xg,1,31.0,71.1,2025-04-05T14:46:11.886Z,2025-04-05T14:46:54Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5625269705,141,89.6,5625269711,1,,5625269697,3,,5625269701,56,Left,5625269703,140,59.8,5625269707,212,32.8,5625269709,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796267047,399,43,1,44,46,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-05T14:46:14.453Z,2025-04-05T14:46:22Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5625271479,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796267121,400,50,1,44,48,ea3yd0dgq6uy6pupkpn17j5xg,1,61.7,92.6,2025-04-05T14:46:16.197Z,2025-04-05T14:46:24Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5625270121,286,,5625270115,56,Left,5625270451,233,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796267147,336,7,1,44,48,8sy0cxovuxo76tuoas3uo55xj,1,38.3,7.4,2025-04-05T14:46:16.198Z,2025-04-05T14:46:20Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5625270413,233,400,5625270265,167,,5625270269,285,,5625270267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796267415,337,5,1,44,48,8sy0cxovuxo76tuoas3uo55xj,0,42.3,-1.8,2025-04-05T14:46:16.742Z,2025-04-05T14:46:31Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5625271669,56,Back,5625272555,233,401,5625271671,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796267519,401,5,1,44,48,ea3yd0dgq6uy6pupkpn17j5xg,1,57.7,101.8,2025-04-05T14:46:16.742Z,2025-04-05T15:13:47Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5625272211,347,,5625272209,56,Left,5625272481,233,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796267555,402,1,1,44,53,ea3yd0dgq6uy6pupkpn17j5xg,1,61.6,100.0,2025-04-05T14:46:21.300Z,2025-04-05T14:46:26Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5625272393,140,72.6,5625272389,107,,5625272391,56,Left,5625272397,212,16.2,5625272395,141,85.3,5625272399,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796267727,403,1,1,44,55,ea3yd0dgq6uy6pupkpn17j5xg,0,72.6,85.3,2025-04-05T14:46:23.492Z,2025-04-05T14:46:29Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5625273229,141,89.0,5625273233,213,0.31,5625273231,212,8.2,5625273225,56,Left,5625273227,140,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796267711,338,12,1,44,56,8sy0cxovuxo76tuoas3uo55xj,1,22.8,11.0,2025-04-05T14:46:24.982Z,2025-04-05T14:46:29Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5625273181,213,5.55,5625273167,56,Back,5625273179,212,7.1,5625273175,141,4.0,5625273173,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796267737,339,61,1,44,58,8sy0cxovuxo76tuoas3uo55xj,0,28.3,2.9,2025-04-05T14:46:26.950Z,2025-04-05T14:46:30Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5625273301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796267761,340,5,1,44,59,8sy0cxovuxo76tuoas3uo55xj,0,26.6,-1.4,2025-04-05T14:46:27.686Z,2025-04-05T15:13:48Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5625273459,347,,5625273455,56,Back,5625273843,233,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796267803,404,5,1,44,59,ea3yd0dgq6uy6pupkpn17j5xg,1,73.4,101.4,2025-04-05T14:46:27.686Z,2025-04-05T15:13:48Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5625273665,56,Left,5625273669,347,,5625273747,233,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796268915,345,70,1,45,0,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-05T14:46:28.271Z,2025-04-05T14:47:02Z,,,,,5625279317,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796268003,405,1,1,45,2,ea3yd0dgq6uy6pupkpn17j5xg,1,76.1,100.0,2025-04-05T14:46:31.140Z,2025-04-05T14:46:36Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5625274699,212,15.3,5625274701,213,5.68,5625274693,56,Left,5625274697,141,88.3,5625274691,107,,5625274695,140,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796268017,406,50,1,45,6,ea3yd0dgq6uy6pupkpn17j5xg,1,87.8,92.7,2025-04-05T14:46:34.437Z,2025-04-05T16:19:52Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5625275041,233,341,5625274783,286,,5625274781,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796267953,341,7,1,45,6,8sy0cxovuxo76tuoas3uo55xj,0,12.2,7.3,2025-04-05T14:46:34.438Z,2025-04-05T16:19:52Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5625274929,233,406,5625274463,285,,5625274459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796268033,342,83,1,45,8,8sy0cxovuxo76tuoas3uo55xj,0,12.5,3.1,2025-04-05T14:46:36.197Z,2025-04-05T14:46:43Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5625275915,399,ayl3txfejfa46xvwnzzd76vze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796268203,407,3,1,45,11,ea3yd0dgq6uy6pupkpn17j5xg,0,97.1,90.6,2025-04-05T14:46:39.589Z,2025-04-05T16:19:53Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5625275777,233,343,5625275681,286,,5625275679,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796268159,343,7,1,45,11,8sy0cxovuxo76tuoas3uo55xj,1,2.9,9.4,2025-04-05T14:46:39.590Z,2025-04-05T16:19:52Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5625275461,167,,5625275465,56,Back,5625275469,285,,5625275727,233,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796268177,344,6,1,45,12,8sy0cxovuxo76tuoas3uo55xj,0,2.8,9.9,2025-04-05T14:46:40.213Z,2025-04-05T15:16:42Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5625276281,233,408,5625275639,73,,5625275637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796268239,408,6,1,45,12,ea3yd0dgq6uy6pupkpn17j5xg,1,97.2,90.1,2025-04-05T14:46:40.213Z,2025-04-05T14:46:49Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5625276085,56,Left,5625276177,233,344,5625276087,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796269535,409,1,1,45,40,ea3yd0dgq6uy6pupkpn17j5xg,0,99.5,99.5,2025-04-05T14:47:08.614Z,2025-04-05T14:47:11Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5625282455,140,96.7,5625282449,155,,5625282457,141,47.6,5625282453,56,Center,5625282451,223,,5625282459,212,35.4,5625282445,2,,5625282447,6,,5625282463,1,5625282461,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796269591,346,12,1,45,44,8sy0cxovuxo76tuoas3uo55xj,1,6.6,53.7,2025-04-05T14:47:12.550Z,2025-04-05T14:47:14Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5625282747,212,9.5,5625282741,56,Back,5625282743,140,14.4,5625282745,141,60.9,5625282929,15,,5625282749,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796269697,347,12,1,45,45,8sy0cxovuxo76tuoas3uo55xj,1,14.4,61.1,2025-04-05T14:47:13.254Z,2025-04-05T14:50:52Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5625283249,56,Back,5625283255,212,20.6,5625283251,140,30.8,5625283299,15,,5625283257,213,0.58,5625283253,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796270003,410,1,1,45,47,ea3yd0dgq6uy6pupkpn17j5xg,1,63.7,12.5,2025-04-05T14:47:15.813Z,2025-04-05T14:47:26Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5625284959,56,Right,5625284965,212,8.3,5625284961,140,69.9,5625284967,213,0.67,5625284963,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796269919,348,83,1,45,54,8sy0cxovuxo76tuoas3uo55xj,0,17.3,67.6,2025-04-05T14:47:22.838Z,2025-04-05T14:47:26Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5625285077,399,93961wszqaocy96z45j4a232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796270017,411,50,1,45,56,ea3yd0dgq6uy6pupkpn17j5xg,1,85.0,32.2,2025-04-05T14:47:25.076Z,2025-04-05T14:47:29Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5625285043,286,,5625285041,56,Center,5625285301,233,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796270023,349,7,1,45,56,8sy0cxovuxo76tuoas3uo55xj,0,15.0,67.8,2025-04-05T14:47:25.077Z,2025-04-05T14:50:28Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5625285059,56,Back,5625285253,233,411,5625285061,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796275727,430,61,1,45,58,ea3yd0dgq6uy6pupkpn17j5xg,1,86.2,26.1,2025-04-05T14:47:26.185Z,2025-04-05T14:50:26Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5625313979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796270149,351,1,1,46,0,8sy0cxovuxo76tuoas3uo55xj,0,19.4,89.4,2025-04-05T14:47:28.712Z,2025-04-05T14:47:30Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5625285777,56,Back,5625285785,213,5.94,5625285783,212,23.6,5625285781,141,77.8,5625285779,140,40.6,5625285775,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796270437,413,1,1,46,3,ea3yd0dgq6uy6pupkpn17j5xg,1,57.0,21.3,2025-04-05T14:47:31.349Z,2025-04-05T14:47:37Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5625287183,141,6.7,5625287179,140,60.1,5625287175,56,Right,5625287205,213,5.03,5625287197,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796270631,414,1,1,46,8,ea3yd0dgq6uy6pupkpn17j5xg,1,67.6,4.0,2025-04-05T14:47:37.093Z,2025-04-05T14:47:42Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5625288175,56,Right,5625288181,212,7.4,5625288183,213,2.86,5625288179,141,7.0,5625288177,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796270753,415,1,1,46,14,ea3yd0dgq6uy6pupkpn17j5xg,1,58.5,9.7,2025-04-05T14:47:42.501Z,2025-04-05T14:47:46Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5625288789,213,1.79,5625288787,212,28.0,5625288783,140,52.7,5625288781,56,Center,5625288785,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796270947,416,1,1,46,18,ea3yd0dgq6uy6pupkpn17j5xg,1,54.0,55.2,2025-04-05T14:47:46.517Z,2025-04-05T14:47:52Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5625289729,213,1.00,5625289721,56,Left,5625289723,140,70.9,5625289727,212,32.8,5625289731,1,,5625289725,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796270961,352,45,1,46,23,8sy0cxovuxo76tuoas3uo55xj,0,9.2,8.3,2025-04-05T14:47:51.957Z,2025-04-05T14:47:54Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5625290175,233,417,5625289797,56,Back,5625289799,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796271007,417,3,1,46,23,ea3yd0dgq6uy6pupkpn17j5xg,1,90.6,92.0,2025-04-05T14:47:51.957Z,2025-04-05T14:47:54Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5625290139,233,352,5625289979,56,Left,5625289981,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796271091,418,1,1,46,25,ea3yd0dgq6uy6pupkpn17j5xg,1,94.3,86.8,2025-04-05T14:47:53.479Z,2025-04-05T14:47:56Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5625290495,140,87.6,5625290491,155,,5625290497,141,59.1,5625290493,56,Center,5625290489,2,,5625290499,212,20.1,5625290501,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796271101,419,61,1,46,27,ea3yd0dgq6uy6pupkpn17j5xg,0,86.8,58.5,2025-04-05T14:47:56.102Z,2025-04-05T14:47:56Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5625290551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796271233,353,12,1,46,28,8sy0cxovuxo76tuoas3uo55xj,1,12.9,46.7,2025-04-05T14:47:56.902Z,2025-04-05T14:48:00Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5625291275,212,21.9,5625291277,213,0.07,5625291269,56,Back,5625291273,141,48.8,5625291271,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796271203,420,1,1,46,29,ea3yd0dgq6uy6pupkpn17j5xg,0,66.5,49.1,2025-04-05T14:47:57.990Z,2025-04-05T14:48:00Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5625291151,213,0.22,5625291153,1,,5625291149,212,20.9,5625291143,56,Center,5625291141,157,,5625291147,141,55.7,5625291145,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796271309,354,12,1,46,32,8sy0cxovuxo76tuoas3uo55xj,1,14.6,45.5,2025-04-05T14:48:00.246Z,2025-04-05T14:48:03Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5625291681,56,Back,5625291687,212,13.6,5625291683,140,27.0,5625291685,141,51.3,5625291701,15,,5625291689,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796271289,421,15,1,46,33,ea3yd0dgq6uy6pupkpn17j5xg,1,70.8,46.6,2025-04-05T14:48:02.165Z,2025-04-05T14:49:45Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5625308251,215,,5625308253,458,,5625291595,56,Center,5625301817,20,,5625308261,230,99.7,5625308263,231,48.0,5625308249,103,19,5625308255,146,77.7,5625291593,18,5625291591,22,,5625301827,82,,5625308257,147,5625308351,233,355,5625308245,80,,5625308247,102,47.2,,,,,,,,,,46.8,,,
2796271353,355,10,1,46,34,8sy0cxovuxo76tuoas3uo55xj,1,22.3,53.3,2025-04-05T14:48:02.265Z,2025-04-05T14:49:46Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5625308417,233,421,5625291887,56,Back,5625291883,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796271521,422,1,1,46,38,ea3yd0dgq6uy6pupkpn17j5xg,1,48.6,25.3,2025-04-05T14:48:06.373Z,2025-04-05T14:48:09Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5625292691,213,2.64,5625292685,141,45.1,5625292681,140,25.0,5625292687,212,28.2,5625292679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796271623,423,1,1,46,41,ea3yd0dgq6uy6pupkpn17j5xg,1,25.0,45.1,2025-04-05T14:48:09.669Z,2025-04-05T14:48:13Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5625293229,213,0.95,5625293225,141,69.0,5625293227,212,20.0,5625293221,56,Back,5625293223,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796271685,424,1,1,46,44,ea3yd0dgq6uy6pupkpn17j5xg,1,39.0,72.0,2025-04-05T14:48:13.061Z,2025-04-05T14:48:14Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5625293463,140,54.7,5625293467,141,84.8,5625293471,212,18.6,5625293473,213,0.49,5625293459,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796271855,425,1,1,46,46,ea3yd0dgq6uy6pupkpn17j5xg,1,54.7,84.8,2025-04-05T14:48:14.421Z,2025-04-05T14:48:19Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5625294309,140,40.2,5625294313,212,18.1,5625294311,141,70.3,5625294315,213,3.72,5625294307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796271977,426,1,1,46,50,ea3yd0dgq6uy6pupkpn17j5xg,0,44.5,64.6,2025-04-05T14:48:18.727Z,2025-04-05T14:48:22Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5625294951,155,,5625294953,56,Right,5625294957,141,6.7,5625294955,140,75.2,5625294963,1,,5625294961,213,5.40,5625294959,212,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796272057,356,12,1,46,54,8sy0cxovuxo76tuoas3uo55xj,1,23.2,90.2,2025-04-05T14:48:22.847Z,2025-04-05T14:48:35Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5625295895,15,,5625295377,213,0.66,5625295373,212,12.1,5625295369,141,100.0,5625295363,56,Back,5625295367,140,32.3,5625295643,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796272117,357,5,1,46,55,8sy0cxovuxo76tuoas3uo55xj,0,32.2,101.3,2025-04-05T14:48:23.815Z,2025-04-05T15:13:48Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5625295951,233,427,5625295609,347,,5625295607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796272141,427,5,1,46,55,ea3yd0dgq6uy6pupkpn17j5xg,1,67.8,-1.3,2025-04-05T14:48:23.815Z,2025-04-05T15:13:48Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5625295757,347,,5625295931,233,357,5625295755,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796272353,428,1,1,46,58,ea3yd0dgq6uy6pupkpn17j5xg,1,68.1,0.0,2025-04-05T14:48:26.438Z,2025-04-05T14:48:33Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5625296869,56,Right,5625296877,213,2.38,5625296873,141,5.6,5625296871,140,63.1,5625296875,212,7.2,5625296867,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
