id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2814170063,444,44,2,45,58,ea3yd0dgq6uy6pupkpn17j5xg,1,52.2,87.6,2025-05-12T17:08:26.333Z,2025-05-12T18:10:21Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5723863913,233,361,5723863781,56,Left,5723863921,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170081,361,44,2,45,58,duspptyvnr5kpx2iko5gerhnz,0,47.8,12.4,2025-05-12T17:08:26.334Z,2025-05-12T18:10:22Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5723863929,233,444,5723863901,285,,5723863899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170079,445,1,2,45,59,ea3yd0dgq6uy6pupkpn17j5xg,0,48.8,87.7,2025-05-12T17:08:26.717Z,2025-05-12T17:08:27Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5723863885,56,Left,5723863889,141,92.7,5723863883,3,,5723863893,213,0.24,5723863887,140,61.9,5723863891,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170107,362,1,2,46,1,duspptyvnr5kpx2iko5gerhnz,0,44.8,7.6,2025-05-12T17:08:29.137Z,2025-05-12T17:08:31Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5723864059,140,82.0,5723864063,212,39.4,5723864061,141,15.5,5723864055,157,,5723864057,56,Right,5723864065,213,0.14,5723864067,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170185,447,1,2,46,6,ea3yd0dgq6uy6pupkpn17j5xg,1,12.5,89.0,2025-05-12T17:08:34.140Z,2025-05-12T17:08:39Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5723864441,212,23.0,5723864435,56,Back,5723864437,140,5.0,5723864439,141,57.2,5723864443,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170219,448,1,2,46,11,ea3yd0dgq6uy6pupkpn17j5xg,1,6.8,50.0,2025-05-12T17:08:39.405Z,2025-05-12T17:08:43Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5723864665,213,0.65,5723864657,56,Back,5723864661,141,74.1,5723864655,155,,5723864663,212,27.2,5723864659,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170229,449,1,2,46,15,ea3yd0dgq6uy6pupkpn17j5xg,1,31.5,74.5,2025-05-12T17:08:42.892Z,2025-05-12T17:08:43Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5723864717,212,6.8,5723864711,56,Back,5723864715,141,70.5,5723864719,213,3.56,5723864713,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170299,450,1,2,46,16,ea3yd0dgq6uy6pupkpn17j5xg,1,25.6,70.8,2025-05-12T17:08:43.788Z,2025-05-12T17:08:53Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5723865077,140,25.9,5723865075,56,Back,5723865083,213,1.53,5723865081,212,7.4,5723865079,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170301,451,50,2,46,22,ea3yd0dgq6uy6pupkpn17j5xg,1,62.2,88.1,2025-05-12T17:08:49.993Z,2025-05-12T18:10:34Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5723865161,233,363,5723865091,56,Left,5723865093,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170309,363,7,2,46,22,duspptyvnr5kpx2iko5gerhnz,0,37.8,11.9,2025-05-12T17:08:49.994Z,2025-05-12T18:10:34Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5723865143,285,,5723865141,56,Back,5723865157,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170315,452,61,2,46,23,ea3yd0dgq6uy6pupkpn17j5xg,1,65.6,88.9,2025-05-12T17:08:51.534Z,2025-05-12T17:12:44Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5723865165,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170317,364,61,2,46,25,duspptyvnr5kpx2iko5gerhnz,1,30.2,25.8,2025-05-12T17:08:52.682Z,2025-05-12T17:12:19Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5723865167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170331,366,1,2,46,29,duspptyvnr5kpx2iko5gerhnz,1,30.6,25.3,2025-05-12T17:08:56.634Z,2025-05-12T17:08:57Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5723865253,56,Back,5723865259,212,14.1,5723865257,141,12.0,5723865255,140,40.9,5723865261,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170349,367,1,2,46,29,duspptyvnr5kpx2iko5gerhnz,0,40.9,12.0,2025-05-12T17:08:57.418Z,2025-05-12T17:08:59Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723865379,212,26.6,5723865381,213,6.20,5723865373,56,Right,5723865375,140,66.2,5723865377,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170371,453,4,2,46,33,ea3yd0dgq6uy6pupkpn17j5xg,1,38.2,94.2,2025-05-12T17:09:01.467Z,2025-05-12T17:09:06Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5723865563,56,Back,5723865569,286,,5723865561,13,,5723865565,152,,5723865583,233,368,5723865567,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170365,368,4,2,46,33,duspptyvnr5kpx2iko5gerhnz,0,61.8,5.8,2025-05-12T17:09:01.468Z,2025-05-12T17:09:07Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5723865603,233,453,5723865541,285,,5723865537,152,,5723865539,265,,5723865533,13,,5723865535,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170523,454,1,2,46,51,ea3yd0dgq6uy6pupkpn17j5xg,1,44.5,95.3,2025-05-12T17:09:18.860Z,2025-05-12T17:09:22Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723866423,212,19.2,5723866419,140,27.9,5723866413,5,,5723866425,213,3.57,5723866421,141,83.5,5723866415,152,,5723866417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170543,455,1,2,46,54,ea3yd0dgq6uy6pupkpn17j5xg,1,27.9,83.5,2025-05-12T17:09:21.978Z,2025-05-12T17:09:25Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5723866571,140,27.0,5723866569,56,Back,5723866575,212,26.3,5723866577,213,4.68,5723866573,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170559,456,1,2,46,57,ea3yd0dgq6uy6pupkpn17j5xg,0,27.0,44.9,2025-05-12T17:09:24.988Z,2025-05-12T17:09:33Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5723866657,213,5.76,5723867019,157,,5723866651,140,61.9,5723866655,212,42.2,5723866659,1,,5723866649,56,Right,5723866653,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170599,369,1,2,47,0,duspptyvnr5kpx2iko5gerhnz,0,41.3,79.9,2025-05-12T17:09:27.732Z,2025-05-12T17:09:31Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5723866877,3,,5723866889,141,100.0,5723866881,56,Back,5723866899,213,1.19,5723866885,140,47.0,5723866893,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170603,370,5,2,47,3,duspptyvnr5kpx2iko5gerhnz,0,44.4,101.8,2025-05-12T17:09:31.135Z,2025-05-12T18:09:37Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5723866905,56,Back,5723867033,233,457,5723866907,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170627,457,5,2,47,3,ea3yd0dgq6uy6pupkpn17j5xg,1,55.6,-1.8,2025-05-12T17:09:31.135Z,2025-05-12T18:09:37Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5723867013,56,Right,5723867015,347,,5723867021,233,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170741,458,1,2,47,13,ea3yd0dgq6uy6pupkpn17j5xg,1,60.0,0.0,2025-05-12T17:09:41.308Z,2025-05-12T17:09:43Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5723867557,212,13.4,5723867559,213,1.23,5723867549,107,,5723867553,140,64.3,5723867551,56,Right,5723867555,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170781,459,1,2,47,15,ea3yd0dgq6uy6pupkpn17j5xg,0,63.4,20.4,2025-05-12T17:09:43.132Z,2025-05-12T17:09:46Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5723867729,213,0.09,5723867723,140,95.6,5723867719,155,,5723867731,1,,5723867725,141,25.0,5723867727,212,34.0,5723867721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170869,372,1,2,47,25,duspptyvnr5kpx2iko5gerhnz,1,8.6,63.0,2025-05-12T17:09:53.543Z,2025-05-12T17:09:55Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5723868265,141,43.7,5723868261,56,Back,5723868269,213,4.82,5723868263,140,9.9,5723868267,212,13.2,5723868259,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170891,373,1,2,47,27,duspptyvnr5kpx2iko5gerhnz,1,9.9,42.5,2025-05-12T17:09:55.524Z,2025-05-12T17:09:58Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5723868369,212,8.8,5723868363,56,Back,5723868371,213,1.80,5723868365,140,8.0,5723868367,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170903,374,1,2,47,30,duspptyvnr5kpx2iko5gerhnz,1,3.3,55.1,2025-05-12T17:09:58.059Z,2025-05-12T17:09:59Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5723868443,141,72.0,5723868439,56,Back,5723868447,213,1.42,5723868445,212,11.6,5723868441,140,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170927,375,1,2,47,32,duspptyvnr5kpx2iko5gerhnz,1,5.0,72.0,2025-05-12T17:09:59.731Z,2025-05-12T17:10:01Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5723868537,213,0.88,5723868529,56,Back,5723868535,212,18.5,5723868531,140,16.2,5723868533,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170951,376,1,2,47,34,duspptyvnr5kpx2iko5gerhnz,1,16.2,93.0,2025-05-12T17:10:01.666Z,2025-05-12T17:10:04Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5723868687,213,4.48,5723868679,141,85.7,5723868671,56,Back,5723868675,140,15.1,5723868683,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814170997,377,1,2,47,36,duspptyvnr5kpx2iko5gerhnz,1,15.1,85.7,2025-05-12T17:10:04Z,2025-05-12T17:10:08Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5723868951,140,63.2,5723868955,212,50.5,5723868949,56,Left,5723868959,1,,5723868953,141,84.5,5723868957,213,6.27,5723868947,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171053,378,1,2,47,40,duspptyvnr5kpx2iko5gerhnz,1,63.2,84.5,2025-05-12T17:10:08.053Z,2025-05-12T17:10:12Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5723869237,212,9.6,5723869231,56,Left,5723869235,141,93.0,5723869233,140,70.5,5723869239,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171101,379,1,2,47,44,duspptyvnr5kpx2iko5gerhnz,1,84.5,74.8,2025-05-12T17:10:11.891Z,2025-05-12T17:10:46Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,1.0,,5723871139,154,,5723869495,141,60.5,5723869491,56,Center,5723869493,140,80.3,5723869499,213,4.29,5723869497,212,10.7,5723871137,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171105,380,13,2,47,47,duspptyvnr5kpx2iko5gerhnz,1,85.9,55.4,2025-05-12T17:10:15.193Z,2025-05-12T17:10:47Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5723869509,22,,5723871149,55,379,5723871159,89,,5723871141,72,,5723869513,56,Center,5723871143,75,,5723871153,102,39.7,5723871155,103,6.9,5723871145,29,5723871163,230,98.4,,5723869511,17,,5723871165,231,50.5,5723871147,154,,5723871157,214,,,,,,,,,,,,,,,
2814171125,381,5,2,47,50,duspptyvnr5kpx2iko5gerhnz,0,101.2,41.0,2025-05-12T17:10:17.804Z,2025-05-12T18:09:38Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5723869583,56,Center,5723869653,233,460,5723869589,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171113,460,5,2,47,50,ea3yd0dgq6uy6pupkpn17j5xg,1,-1.2,59.0,2025-05-12T17:10:17.804Z,2025-05-12T18:09:37Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5723869621,233,381,5723869539,56,Back,5723869543,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171435,461,1,2,48,19,ea3yd0dgq6uy6pupkpn17j5xg,1,4.9,59.9,2025-05-12T17:10:46.924Z,2025-05-12T17:10:49Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5723871275,56,Back,5723871277,140,5.0,5723871283,213,4.72,5723871279,141,39.1,5723871281,212,14.1,5723871273,124,,5723871287,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171469,462,1,2,48,21,ea3yd0dgq6uy6pupkpn17j5xg,0,6.1,39.4,2025-05-12T17:10:49.165Z,2025-05-12T17:10:53Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5723871471,212,77.2,5723871463,157,,5723871469,141,78.1,5723871475,1,,5723871467,140,75.2,5723871465,56,Center,5723871473,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171517,383,1,2,48,26,duspptyvnr5kpx2iko5gerhnz,1,27.7,12.6,2025-05-12T17:10:54.417Z,2025-05-12T17:10:57Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5723871713,56,Back,5723871723,212,24.0,5723871717,140,14.9,5723871721,141,41.9,5723871725,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171561,384,1,2,48,30,duspptyvnr5kpx2iko5gerhnz,1,14.7,40.7,2025-05-12T17:10:57.670Z,2025-05-12T17:11:00Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5723871931,140,22.9,5723871937,213,0.91,5723871929,56,Back,5723871935,212,14.0,5723871933,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171603,385,1,2,48,33,duspptyvnr5kpx2iko5gerhnz,1,19.1,54.0,2025-05-12T17:11:00.742Z,2025-05-12T17:11:04Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5723872169,212,28.7,5723872163,56,Back,5723872171,213,1.22,5723872165,140,28.6,5723872167,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171617,386,1,2,48,36,duspptyvnr5kpx2iko5gerhnz,1,27.8,96.0,2025-05-12T17:11:04.091Z,2025-05-12T17:11:05Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5723872221,140,41.2,5723872227,213,5.87,5723872225,212,15.4,5723872219,56,Back,5723872223,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171621,387,1,2,48,37,duspptyvnr5kpx2iko5gerhnz,0,41.2,86.9,2025-05-12T17:11:05.362Z,2025-05-12T17:11:06Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5723872255,213,2.97,5723872247,56,Back,5723872251,141,88.0,5723872249,140,37.0,5723872253,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171669,464,1,2,48,40,ea3yd0dgq6uy6pupkpn17j5xg,1,65.8,13.7,2025-05-12T17:11:07.852Z,2025-05-12T17:11:10Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5723872483,140,72.5,5723872489,213,1.19,5723872487,212,18.8,5723872485,141,39.4,5723872481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171671,465,1,2,48,42,ea3yd0dgq6uy6pupkpn17j5xg,0,72.2,27.1,2025-05-12T17:11:10.332Z,2025-05-12T17:11:10Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5723872501,213,1.03,5723872493,56,Center,5723872499,212,17.0,5723872497,141,48.5,5723872495,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171695,388,50,2,48,44,duspptyvnr5kpx2iko5gerhnz,1,18.8,48.7,2025-05-12T17:11:12.475Z,2025-05-12T18:10:35Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5723874339,233,466,5723872655,56,Back,5723874265,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171705,466,7,2,48,44,ea3yd0dgq6uy6pupkpn17j5xg,0,81.2,51.3,2025-05-12T17:11:12.476Z,2025-05-12T18:10:34Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5723874061,286,,5723874287,233,388,5723874057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171755,390,1,2,48,49,duspptyvnr5kpx2iko5gerhnz,1,11.0,11.3,2025-05-12T17:11:16.688Z,2025-05-12T17:11:17Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723872977,213,1.92,5723872975,212,8.9,5723872969,56,Back,5723872971,140,8.1,5723872973,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171819,391,1,2,48,51,duspptyvnr5kpx2iko5gerhnz,1,7.3,18.2,2025-05-12T17:11:19.124Z,2025-05-12T17:11:21Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5723873247,140,5.4,5723873245,56,Back,5723873251,212,8.8,5723873253,213,4.48,5723873249,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171833,392,1,2,48,54,duspptyvnr5kpx2iko5gerhnz,0,5.6,5.6,2025-05-12T17:11:21.710Z,2025-05-12T17:11:23Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723873397,236,,5723873403,286,,5723873337,212,1.2,5723873339,213,5.86,5723873333,140,6.6,5723873335,141,4.9,5723873399,233,467,5723873331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171839,467,74,2,48,54,ea3yd0dgq6uy6pupkpn17j5xg,1,88.8,98.4,2025-05-12T17:11:21.711Z,2025-05-12T18:10:44Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5723873367,56,Left,5723873435,233,392,5723873369,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171867,393,5,2,48,56,duspptyvnr5kpx2iko5gerhnz,1,9.6,-1.8,2025-05-12T17:11:23.865Z,2025-05-12T17:11:28Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723873525,56,Back,5723873527,347,,5723873535,233,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814171857,468,5,2,48,56,ea3yd0dgq6uy6pupkpn17j5xg,0,90.4,101.8,2025-05-12T17:11:23.865Z,2025-05-12T18:09:38Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5723873477,347,,5723873563,233,393,5723873475,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814172027,394,1,2,49,8,duspptyvnr5kpx2iko5gerhnz,1,13.2,0.0,2025-05-12T17:11:36.158Z,2025-05-12T17:11:38Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5723874307,213,1.61,5723874297,107,,5723874305,212,10.5,5723874299,56,Back,5723874301,140,12.8,5723874303,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814172037,395,1,2,49,10,duspptyvnr5kpx2iko5gerhnz,1,12.8,14.0,2025-05-12T17:11:37.979Z,2025-05-12T17:12:05Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5723874367,140,9.6,5723874365,56,Back,5723875563,156,,5723874379,213,4.19,5723874371,141,5.5,5723875457,4,,5723874375,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814172065,396,1,2,49,12,duspptyvnr5kpx2iko5gerhnz,1,9.6,5.5,2025-05-12T17:11:40.148Z,2025-05-12T17:11:42Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5723874499,212,25.3,5723874487,157,,5723874495,140,30.6,5723874491,56,Back,5723874501,213,0.51,5723874497,141,23.6,5723874503,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814172077,397,61,2,49,14,duspptyvnr5kpx2iko5gerhnz,0,31.0,23.7,2025-05-12T17:11:42.517Z,2025-05-12T17:11:43Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5723874539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814172085,470,1,2,49,15,ea3yd0dgq6uy6pupkpn17j5xg,1,56.6,82.4,2025-05-12T17:11:42.796Z,2025-05-12T17:11:44Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5723874583,213,5.37,5723874577,140,63.1,5723874575,56,Center,5723874581,212,11.2,5723874579,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814172095,471,1,2,49,16,ea3yd0dgq6uy6pupkpn17j5xg,1,67.1,65.1,2025-05-12T17:11:44.268Z,2025-05-12T17:11:45Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5723874627,141,77.3,5723874631,213,1.85,5723874625,140,64.8,5723874629,212,8.6,5723874623,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814172101,472,1,2,49,17,ea3yd0dgq6uy6pupkpn17j5xg,1,64.8,77.3,2025-05-12T17:11:45.228Z,2025-05-12T17:11:46Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5723874639,140,75.3,5723874643,212,11.3,5723874641,141,81.1,5723874637,56,Left,5723874645,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814172129,473,1,2,49,18,ea3yd0dgq6uy6pupkpn17j5xg,1,75.3,81.1,2025-05-12T17:11:45.900Z,2025-05-12T17:11:48Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5723874767,56,Center,5723874773,212,15.0,5723874771,141,60.2,5723874769,140,70.6,5723874775,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814172153,474,1,2,49,20,ea3yd0dgq6uy6pupkpn17j5xg,1,72.6,62.4,2025-05-12T17:11:48.044Z,2025-05-12T17:11:50Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5723874867,212,27.4,5723874863,140,95.9,5723874869,213,0.47,5723874861,56,Left,5723874865,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814172331,475,1,2,49,22,ea3yd0dgq6uy6pupkpn17j5xg,1,94.8,80.9,2025-05-12T17:11:50.587Z,2025-05-12T17:12:33Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,1.0,5723875833,212,19.8,5723875827,56,Center,5723875835,213,4.56,5723877059,210,16,5723875831,141,52.2,5723875825,155,,5723877061,154,,5723875829,140,91.9,5723875823,2,5723877063,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814172333,476,16,2,49,25,ea3yd0dgq6uy6pupkpn17j5xg,1,94.4,48.2,2025-05-12T17:11:53.484Z,2025-05-12T17:12:33Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5723877083,214,,5723875841,22,,5723877075,55,475,5723877069,80,,5723877095,374,2025-05-12 18:11:53.124,5723877073,154,,5723877087,328,,5723877089,230,99.3,5723877081,103,5723877067,16,,15.2,5723877091,231,51.4,5723875845,56,Center,5723877071,29,,5723877079,102,5723877065,15,46.1,,5723877099,375,49:25.532,,,,,,,,
2814172809,398,1,2,50,35,duspptyvnr5kpx2iko5gerhnz,1,49.8,50.0,2025-05-12T17:13:03.196Z,2025-05-12T17:13:08Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5723878747,56,Back,5723878757,279,G,5723878755,213,3.63,5723878751,141,35.5,5723878753,212,20.9,5723878749,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814172831,399,1,2,50,40,duspptyvnr5kpx2iko5gerhnz,0,32.7,35.4,2025-05-12T17:13:08.234Z,2025-05-12T17:13:13Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5723878867,56,Right,5723878877,1,,5723878865,157,,5723878873,212,68.5,5723878871,141,0.0,5723878969,189,,5723878869,140,93.3,5723878875,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
