id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2805158257,342,1,1,44,17,3ptum5fjcgw51mqui0gu6uuf4,0,81.1,10.0,2025-04-23T15:43:50.095Z,2025-04-23T15:43:50Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5674205861,155,,5674205869,212,23.8,5674205859,2,,5674205871,213,1.21,5674205865,140,89.0,5674205867,141,42.8,5674205863,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158263,487,12,1,44,17,1c7dv8ays675v9kp6a04sd8pq,1,9.6,61.8,2025-04-23T15:43:50.637Z,2025-04-23T15:43:53Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5674205899,141,63.3,5674205903,213,0.05,5674205901,212,20.4,5674205909,15,,5674205895,56,Back,5674205897,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158291,489,1,1,44,21,1c7dv8ays675v9kp6a04sd8pq,1,31.3,57.3,2025-04-23T15:43:54.189Z,2025-04-23T15:43:56Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5674206077,213,3.70,5674206075,212,18.2,5674206073,141,43.1,5674206069,56,Back,5674206071,140,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158303,490,1,1,44,23,1c7dv8ays675v9kp6a04sd8pq,1,16.6,43.1,2025-04-23T15:43:56.381Z,2025-04-23T15:43:59Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5674206161,56,Back,5674206169,213,0.44,5674206163,140,31.5,5674206167,212,17.3,5674206165,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158321,491,1,1,44,26,1c7dv8ays675v9kp6a04sd8pq,1,31.5,50.0,2025-04-23T15:43:59.662Z,2025-04-23T15:44:02Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5674206275,141,15.6,5674206277,212,23.8,5674206273,140,27.3,5674206279,213,4.53,5674206271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158331,492,1,1,44,29,1c7dv8ays675v9kp6a04sd8pq,0,27.2,11.6,2025-04-23T15:44:02.526Z,2025-04-23T15:44:04Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5674206319,157,,5674206323,140,47.7,5674206327,212,22.0,5674206325,141,18.5,5674206331,1,,5674206329,213,0.21,5674206321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158345,344,1,1,44,32,3ptum5fjcgw51mqui0gu6uuf4,1,52.5,87.5,2025-04-23T15:44:05.519Z,2025-04-23T15:44:09Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5674206447,212,12.2,5674206445,141,90.2,5674206443,140,64.0,5674206449,213,0.15,5674206441,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158347,345,61,1,44,36,3ptum5fjcgw51mqui0gu6uuf4,1,67.6,90.9,2025-04-23T15:44:09.157Z,2025-04-23T15:44:09Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5674206453,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158379,346,1,1,44,37,3ptum5fjcgw51mqui0gu6uuf4,1,66.1,90.2,2025-04-23T15:44:10.174Z,2025-04-23T15:44:13Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5674206629,212,4.5,5674206623,56,Left,5674206627,141,83.8,5674206625,140,67.2,5674206631,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158383,347,61,1,44,41,3ptum5fjcgw51mqui0gu6uuf4,0,70.6,71.2,2025-04-23T15:44:13.854Z,2025-04-23T15:45:01Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5674206649,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158393,493,1,1,44,42,1c7dv8ays675v9kp6a04sd8pq,1,24.4,41.8,2025-04-23T15:44:14.876Z,2025-04-23T15:44:16Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5674206717,212,11.8,5674206713,140,29.2,5674206711,56,Back,5674206715,141,57.5,5674206719,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158415,495,1,1,44,43,1c7dv8ays675v9kp6a04sd8pq,1,29.2,57.5,2025-04-23T15:44:16.166Z,2025-04-23T15:44:19Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5674206817,141,51.9,5674206821,213,3.81,5674206815,140,24.6,5674206813,56,Back,5674206819,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158425,496,1,1,44,46,1c7dv8ays675v9kp6a04sd8pq,1,27.3,47.0,2025-04-23T15:44:19.229Z,2025-04-23T15:44:21Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5674206881,140,35.3,5674206887,213,5.04,5674206885,212,26.1,5674206883,141,10.6,5674206879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158453,497,1,1,44,48,1c7dv8ays675v9kp6a04sd8pq,1,34.4,10.1,2025-04-23T15:44:21.446Z,2025-04-23T15:44:26Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5674207055,141,14.1,5674207047,56,Back,5674207063,213,0.32,5674207057,212,8.5,5674207051,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158459,498,4,1,44,53,1c7dv8ays675v9kp6a04sd8pq,1,41.6,17.2,2025-04-23T15:44:26.127Z,2025-04-23T15:44:32Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5674207119,152,,5674207123,286,,5674207197,233,348,5674207305,294,,5674207115,13,,5674207117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158473,348,4,1,44,53,3ptum5fjcgw51mqui0gu6uuf4,0,58.4,82.8,2025-04-23T15:44:26.128Z,2025-04-23T15:44:33Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5674207205,233,498,5674207171,13,,5674207173,294,,5674207177,152,,5674207179,285,,5674207175,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158579,502,70,1,44,59,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-23T15:44:31.706Z,2025-04-23T15:44:46Z,,,,,5674207707,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158525,499,1,1,45,1,1c7dv8ays675v9kp6a04sd8pq,1,39.0,9.5,2025-04-23T15:44:34.669Z,2025-04-23T15:44:36Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5674207457,140,27.7,5674207453,152,,5674207451,5,,5674207463,213,2.46,5674207455,56,Back,5674207459,141,23.7,5674207461,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158541,500,1,1,45,3,1c7dv8ays675v9kp6a04sd8pq,1,28.3,23.6,2025-04-23T15:44:36.478Z,2025-04-23T15:44:39Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5674207521,140,24.5,5674207519,56,Back,5674207527,213,1.78,5674207523,141,50.9,5674207525,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158575,501,1,1,45,6,1c7dv8ays675v9kp6a04sd8pq,1,24.9,50.9,2025-04-23T15:44:39.342Z,2025-04-23T15:44:46Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5674207697,140,27.1,5674207703,213,1.26,5674207699,141,61.5,5674207701,212,7.6,5674207695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158567,349,30,1,45,12,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-23T15:44:45.232Z,2025-04-23T15:44:45Z,,,,,5674207671,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805158581,503,30,1,45,12,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-23T15:44:45.232Z,2025-04-23T15:44:47Z,,,,,5674207711,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161137,352,18,2,45,0,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-23T16:01:23.201Z,2025-04-23T16:01:24Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5674223877,42,,5674223881,59,33,5674223913,55,353,5674223879,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161141,353,19,2,45,0,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-23T16:01:23.202Z,2025-04-23T17:12:01Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5674433701,293,1,5674223899,42,,5674223903,145,3,5674223907,44,Defender,5674223905,59,35,5674223909,55,352,5674433699,292,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161219,354,32,2,45,0,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-23T16:01:39.120Z,2025-04-23T16:01:39Z,,,,,5674224321,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161223,511,32,2,45,0,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-23T16:01:39.120Z,2025-04-23T16:01:39Z,,,,,5674224327,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161229,512,1,2,45,0,1c7dv8ays675v9kp6a04sd8pq,1,49.9,49.9,2025-04-23T16:01:39.121Z,2025-04-23T16:01:42Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5674224355,213,3.55,5674224347,56,Back,5674224349,140,29.8,5674224351,141,36.6,5674224353,212,23.0,5674224357,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161231,513,1,2,45,2,1c7dv8ays675v9kp6a04sd8pq,0,29.8,36.6,2025-04-23T16:01:41.403Z,2025-04-23T16:11:58Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5674224393,213,5.82,5674224387,140,55.5,5674224385,56,Right,5674224391,212,30.1,5674224389,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161549,367,8,2,45,3,3ptum5fjcgw51mqui0gu6uuf4,1,43.7,81.8,2025-04-23T16:01:42.161Z,2025-04-23T16:12:26Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5674226333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805163317,408,40,2,45,5,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-23T16:01:44.933Z,2025-04-23T16:07:20Z,,,,,5674236613,130,5,5674236617,194,2lsv3xzudv78cddzsvl76zgx6,5674236609,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",5674236611,59,"32, 28, 35, 20, 30, 4, 10, 6, 7, 16, 18, 9, 21, 8, 26, 43, 80",5674236615,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5674236607,30,"cikb5rw9wtq5th334wj89dhey, 8tzmahdp1kkbot7nulpirqhh, 64pptq46unjnsxn6wc3avhtec, 36gi7l0qvkbru5w6v2nym00ve, b7594v117himyndjrpkval8us, 2lsv3xzudv78cddzsvl76zgx6, 1iyf79yql5sm8m6i8nwxntsve, 10qxrh1rh7uyhtm3scj8glqs, 46ums24te70jl5qclztg8xhwp, 4zizd9804wk2k5v0l7ph0u0kq, f5f9sfvtizyppg8kqtmp9y3ca, cnf3yzk0zcrlrfejwd2iebbpw, 1nysj6xb60fhhjhtle8pakbo4, u8remrfu8ug41xu71brhukmh, 10cno5ydqi7fif5ehw91ak26s, 8v9ms04dm6d99xb9lt5qdk74k, eklpacb4xe0yb13zxi642gys4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161237,355,4,2,45,7,3ptum5fjcgw51mqui0gu6uuf4,1,46.4,83.3,2025-04-23T16:01:46.210Z,2025-04-23T16:01:53Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5674224441,286,,5674224443,233,514,5674224437,56,Back,5674224433,13,,5674224439,152,,5674224435,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161235,514,4,2,45,7,1c7dv8ays675v9kp6a04sd8pq,0,53.6,16.7,2025-04-23T16:01:46.211Z,2025-04-23T16:01:53Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5674224581,295,,5674224419,13,,5674224427,285,,5674224423,152,,5674224453,233,355,5674224421,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161265,356,1,2,45,12,3ptum5fjcgw51mqui0gu6uuf4,1,44.9,81.7,2025-04-23T16:01:51.975Z,2025-04-23T16:01:54Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5674224635,141,73.8,5674224645,189,,5674224639,213,3.52,5674224627,5,,5674224629,152,,5674224633,140,32.1,5674224637,212,14.5,5674224631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161301,357,1,2,45,18,3ptum5fjcgw51mqui0gu6uuf4,1,32.2,70.3,2025-04-23T16:01:57.767Z,2025-04-23T16:02:01Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5674224865,140,54.9,5674224867,141,91.7,5674224863,56,Left,5674224869,212,27.9,5674224871,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161307,358,1,2,45,22,3ptum5fjcgw51mqui0gu6uuf4,1,55.3,92.4,2025-04-23T16:02:01.351Z,2025-04-23T16:02:02Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5674224901,141,83.0,5674224899,140,34.8,5674224903,212,22.5,5674224897,56,Back,5674224905,213,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161313,359,1,2,45,23,3ptum5fjcgw51mqui0gu6uuf4,1,35.7,82.4,2025-04-23T16:02:02.614Z,2025-04-23T16:02:03Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5674224929,140,40.8,5674224933,212,14.0,5674224931,141,63.3,5674224935,213,5.10,5674224927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161329,360,1,2,45,24,3ptum5fjcgw51mqui0gu6uuf4,1,41.3,64.5,2025-04-23T16:02:03.783Z,2025-04-23T16:02:07Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5674224995,212,21.4,5674224989,56,Back,5674224997,213,4.81,5674224993,141,33.1,5674224991,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161341,361,1,2,45,28,3ptum5fjcgw51mqui0gu6uuf4,1,45.0,30.4,2025-04-23T16:02:07.471Z,2025-04-23T16:02:10Z,b7594v117himyndjrpkval8us,E. Okereke,,,5674225073,213,6.22,5674225067,140,61.6,5674225071,212,17.5,5674225065,56,Center,5674225069,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161357,362,1,2,45,30,3ptum5fjcgw51mqui0gu6uuf4,1,62.3,22.5,2025-04-23T16:02:09.926Z,2025-04-23T16:13:30Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5674225175,140,66.8,5674225179,212,12.0,5674225173,56,Right,5674225177,141,6.2,5674225181,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161363,363,3,2,45,33,3ptum5fjcgw51mqui0gu6uuf4,1,69.8,21.4,2025-04-23T16:02:12.167Z,2025-04-23T17:43:56Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5674225225,233,515,5674225205,56,Center,5674225207,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161369,515,45,2,45,33,1c7dv8ays675v9kp6a04sd8pq,0,30.2,78.6,2025-04-23T16:02:12.167Z,2025-04-23T17:43:56Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5674225221,56,Back,5674225253,233,363,5674225223,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161391,364,1,2,45,34,3ptum5fjcgw51mqui0gu6uuf4,1,74.6,19.8,2025-04-23T16:02:13.639Z,2025-04-23T16:02:18Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5674225423,213,6.22,5674225411,140,89.8,5674225419,212,16.0,5674225407,56,Right,5674225415,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161411,365,1,2,45,39,3ptum5fjcgw51mqui0gu6uuf4,0,90.8,21.0,2025-04-23T16:02:18.313Z,2025-04-23T16:13:56Z,46ums24te70jl5qclztg8xhwp,C. David,,,5674225515,141,81.7,5674225507,155,,5674225519,213,1.33,5674225521,1,,5674225513,140,100.0,5674225517,212,42.5,5674225511,56,Left,5674225509,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161545,366,5,2,45,41,3ptum5fjcgw51mqui0gu6uuf4,0,100.7,79.7,2025-04-23T16:02:20.661Z,2025-04-23T17:42:32Z,46ums24te70jl5qclztg8xhwp,C. David,,,5674226339,233,516,5674226313,56,Left,5674226315,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161429,516,5,2,45,41,1c7dv8ays675v9kp6a04sd8pq,1,-0.7,20.3,2025-04-23T16:02:20.661Z,2025-04-23T17:42:32Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5674225641,56,Back,5674225643,346,,5674226335,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161657,517,1,2,46,16,1c7dv8ays675v9kp6a04sd8pq,0,5.5,62.9,2025-04-23T16:02:55.762Z,2025-04-23T16:03:00Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5674226897,213,0.22,5674226887,124,,5674226893,141,78.4,5674226891,140,50.7,5674226895,212,48.6,5674226903,74,,5674226889,56,Center,5674226899,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161655,368,44,2,46,20,3ptum5fjcgw51mqui0gu6uuf4,1,48.6,27.8,2025-04-23T16:02:59.862Z,2025-04-23T17:38:55Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5674226953,233,518,5674226881,56,Back,5674226883,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161661,518,44,2,46,20,1c7dv8ays675v9kp6a04sd8pq,0,51.4,72.2,2025-04-23T16:02:59.863Z,2025-04-23T17:38:55Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5674226967,233,368,5674226917,56,Center,5674226919,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161669,369,1,2,46,20,3ptum5fjcgw51mqui0gu6uuf4,0,47.5,38.0,2025-04-23T16:03:00.022Z,2025-04-23T16:03:01Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5674226947,141,47.0,5674226943,56,Center,5674226945,140,65.3,5674226941,3,,5674226949,212,19.7,5674226951,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161695,519,1,2,46,23,1c7dv8ays675v9kp6a04sd8pq,1,42.0,58.1,2025-04-23T16:03:03.059Z,2025-04-23T16:03:05Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5674227089,141,53.6,5674227085,56,Back,5674227091,212,8.2,5674227083,3,,5674227087,140,49.2,5674227093,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161701,520,1,2,46,26,1c7dv8ays675v9kp6a04sd8pq,1,48.1,54.3,2025-04-23T16:03:05.619Z,2025-04-23T16:03:07Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5674227119,141,60.8,5674227115,56,Center,5674227123,213,0.57,5674227121,212,8.2,5674227117,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161711,521,1,2,46,27,1c7dv8ays675v9kp6a04sd8pq,1,54.7,60.8,2025-04-23T16:03:06.963Z,2025-04-23T16:25:01Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5674227147,56,Center,5674227155,213,5.10,5674227151,141,49.4,5674227149,140,57.7,5674227153,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161707,370,43,2,46,28,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-23T16:03:07.513Z,2025-04-23T16:23:54Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5674279655,144,44,5674227139,56,Center,5674227141,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161723,522,1,2,46,28,1c7dv8ays675v9kp6a04sd8pq,1,57.7,49.4,2025-04-23T16:03:08.002Z,2025-04-23T16:25:13Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5674227215,141,20.7,5674227219,213,5.00,5674227213,140,63.1,5674227217,212,20.3,5674227211,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161713,371,43,2,46,28,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-23T16:03:08.015Z,2025-04-23T16:03:09Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5674227181,144,61,5674227159,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161729,523,1,2,46,32,1c7dv8ays675v9kp6a04sd8pq,0,68.6,17.7,2025-04-23T16:03:11.122Z,2025-04-23T16:03:15Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5674227251,155,,5674227249,2,,5674227257,141,55.2,5674227253,56,Center,5674227259,212,32.9,5674227261,213,0.89,5674227393,1,,5674227255,140,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161755,372,12,2,46,33,3ptum5fjcgw51mqui0gu6uuf4,1,8.1,41.0,2025-04-23T16:03:12.743Z,2025-04-23T16:03:16Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5674227399,140,14.1,5674227401,141,33.7,5674227405,212,8.0,5674227407,213,5.62,5674227397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161761,524,15,2,46,35,1c7dv8ays675v9kp6a04sd8pq,1,89.8,62.7,2025-04-23T16:03:15.043Z,2025-04-23T16:25:42Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5674227425,56,Center,5674284075,458,,5674227423,17,,5674284083,231,53.2,5674284071,102,46.5,5674284081,230,98.8,5674284077,146,93.8,5674284073,103,19,5674283459,82,,5674227421,22,,5674284069,80,,5674284079,147,5674283455,20,5674284103,233,373,,,,,,56.3,,,,,,,,,,,
2805161765,373,10,2,46,36,3ptum5fjcgw51mqui0gu6uuf4,1,6.2,43.7,2025-04-23T16:03:15.143Z,2025-04-23T16:25:42Z,b7594v117himyndjrpkval8us,E. Okereke,,,5674227439,94,,5674227441,56,Back,5674284107,233,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161777,374,1,2,46,38,3ptum5fjcgw51mqui0gu6uuf4,1,11.7,35.2,2025-04-23T16:03:17.159Z,2025-04-23T16:03:17Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5674227497,212,6.6,5674227493,140,7.4,5674227495,141,42.2,5674227491,56,Back,5674227499,213,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161795,375,12,2,46,38,3ptum5fjcgw51mqui0gu6uuf4,1,7.4,42.2,2025-04-23T16:03:17.847Z,2025-04-23T16:03:20Z,b7594v117himyndjrpkval8us,E. Okereke,,,5674227631,140,48.3,5674227629,56,Back,5674227637,213,5.86,5674227635,212,47.0,5674227633,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161793,525,1,2,46,40,1c7dv8ays675v9kp6a04sd8pq,0,68.3,94.2,2025-04-23T16:03:19.235Z,2025-04-23T16:03:19Z,6r9gyu0ks64c9z4kfsfjj105w,R. Tikkanen,,,5674227597,3,,5674227605,212,13.1,5674227601,140,74.8,5674227599,56,Center,5674227603,141,77.8,5674227607,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161861,377,1,2,46,43,3ptum5fjcgw51mqui0gu6uuf4,1,37.3,13.5,2025-04-23T16:03:22.855Z,2025-04-23T16:03:25Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5674227933,140,36.7,5674227937,212,1.9,5674227935,141,10.9,5674227931,56,Back,5674227941,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161865,378,61,2,46,46,3ptum5fjcgw51mqui0gu6uuf4,0,33.2,19.8,2025-04-23T16:03:25.722Z,2025-04-23T16:26:20Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5674227955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
