id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2806318765,444,6,2,47,42,7efqk7uh63928il0yffxijnv7,1,92.2,14.8,2025-04-26T15:05:23.691Z,2025-04-26T15:18:56Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5680600999,75,,5680601007,233,406,5680600995,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806319583,445,1,2,48,8,7efqk7uh63928il0yffxijnv7,0,99.5,0.5,2025-04-26T15:05:49.589Z,2025-04-26T15:05:54Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5680604967,2,,5680604975,155,,5680604983,140,86.9,5680604981,56,Center,5680604971,6,,5680604985,141,44.3,5680604991,1,,5680604977,224,,5680604989,213,1.99,5680604987,212,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806319573,407,44,2,48,10,8sy0cxovuxo76tuoas3uo55xj,1,11.8,57.3,2025-04-26T15:05:51.219Z,2025-04-26T15:19:06Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5680605527,233,446,5680604939,56,Back,5680604941,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806319591,446,44,2,48,10,7efqk7uh63928il0yffxijnv7,0,88.2,42.7,2025-04-26T15:05:51.220Z,2025-04-26T15:19:06Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5680605603,233,407,5680605053,286,,5680605051,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806319665,408,12,2,48,10,8sy0cxovuxo76tuoas3uo55xj,1,9.7,60.0,2025-04-26T15:05:51.403Z,2025-04-26T15:05:55Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5680605411,141,56.7,5680605413,212,20.9,5680605409,140,29.5,5680605475,15,,5680605407,56,Back,5680605415,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806319681,447,1,2,48,12,7efqk7uh63928il0yffxijnv7,0,66.2,42.8,2025-04-26T15:05:53.596Z,2025-04-26T15:05:55Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5680605495,213,5.08,5680605487,56,Center,5680605493,212,5.3,5680605491,141,35.5,5680605489,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806319833,410,1,2,48,17,8sy0cxovuxo76tuoas3uo55xj,1,35.0,65.2,2025-04-26T15:05:58.099Z,2025-04-26T15:06:02Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5680606253,213,0.45,5680606251,212,38.5,5680606245,56,Left,5680606255,1,,5680606247,140,68.1,5680606249,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806319879,411,1,2,48,21,8sy0cxovuxo76tuoas3uo55xj,0,70.0,83.5,2025-04-26T15:06:02.284Z,2025-04-26T15:06:04Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680606455,56,Center,5680606457,140,85.0,5680606461,212,28.4,5680606463,213,5.30,5680606459,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806319961,448,12,2,48,24,7efqk7uh63928il0yffxijnv7,1,14.4,51.0,2025-04-26T15:06:04.996Z,2025-04-26T15:06:07Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5680606837,140,18.2,5680606845,213,4.82,5680607053,167,,5680606841,141,0.0,5680606833,56,Back,5680606843,212,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806320007,412,5,2,48,25,8sy0cxovuxo76tuoas3uo55xj,1,78.4,101.8,2025-04-26T15:06:06.198Z,2025-04-26T16:04:34Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680607083,56,Left,5680607085,347,,5680607095,233,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806319983,449,5,2,48,25,7efqk7uh63928il0yffxijnv7,0,21.6,-1.8,2025-04-26T15:06:06.198Z,2025-04-26T15:06:09Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5680607163,233,412,5680606949,347,,5680606947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806320665,413,1,2,48,44,8sy0cxovuxo76tuoas3uo55xj,1,73.5,100.0,2025-04-26T15:06:25.221Z,2025-04-26T15:06:27Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5680610311,56,Center,5680610313,140,88.3,5680610309,107,,5680610325,1,,5680610315,141,68.7,5680610321,213,5.32,5680610319,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806320719,414,1,2,48,46,8sy0cxovuxo76tuoas3uo55xj,1,88.3,67.0,2025-04-26T15:06:27.009Z,2025-04-26T15:07:32Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,1.0,,5680621627,210,13,5680610557,56,Center,5680621631,154,,5680610565,213,3.12,5680610563,212,6.3,5680610559,140,82.3,5680610561,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806320729,415,13,2,48,47,8sy0cxovuxo76tuoas3uo55xj,1,82.4,66.9,2025-04-26T15:06:28.412Z,2025-04-26T15:07:33Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5680621697,215,,5680621703,328,,5680621719,230,97.6,5680621679,55,414,5680621689,102,1.8,5680621717,276,,5680621667,75,,5680618705,160,,5680618707,20,,5680621659,121,,5680621721,231,5680621715,147,3.2,50.4,5680610615,56,Center,5680621693,103,22.2,5680621671,29,,5680621673,154,,5680621709,391,,5680621711,153,5680610613,18,5680621713,146,92.4,
2806321211,416,5,2,48,49,8sy0cxovuxo76tuoas3uo55xj,0,89.3,-1.2,2025-04-26T15:06:30.161Z,2025-04-26T16:04:34Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5680613005,56,Right,5680613087,233,450,5680613007,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806320765,450,5,2,48,49,7efqk7uh63928il0yffxijnv7,1,10.7,101.2,2025-04-26T15:06:30.161Z,2025-04-26T16:04:34Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5680610771,56,Back,5680612915,347,,5680613043,233,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806321421,451,1,2,49,8,7efqk7uh63928il0yffxijnv7,1,8.4,100.0,2025-04-26T15:06:49.653Z,2025-04-26T15:10:42Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5680614171,56,Back,5680614175,140,24.7,5680614167,107,,5680614181,213,5.94,5680614179,212,18.2,5680614177,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806321495,417,43,2,49,12,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-26T15:06:53.392Z,2025-04-26T15:10:38Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680614577,56,Right,5680652677,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806321555,418,83,2,49,12,8sy0cxovuxo76tuoas3uo55xj,0,14.8,61.3,2025-04-26T15:06:53.873Z,2025-04-26T15:11:38Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5680615111,399,a3elaln9izarzlwqkwc4ynpey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806321561,452,1,2,49,13,7efqk7uh63928il0yffxijnv7,1,30.2,91.8,2025-04-26T15:06:54.036Z,2025-04-26T15:06:55Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5680614907,56,Back,5680614915,213,6.11,5680614909,140,38.2,5680614911,141,89.7,5680614913,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806321579,453,3,2,49,14,7efqk7uh63928il0yffxijnv7,0,42.5,85.9,2025-04-26T15:06:55.212Z,2025-04-26T15:06:56Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5680614997,56,Back,5680615001,286,,5680615081,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806321683,419,1,2,49,17,8sy0cxovuxo76tuoas3uo55xj,0,47.4,22.7,2025-04-26T15:06:58.366Z,2025-04-26T15:11:53Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5680615541,1,,5680615525,56,Center,5680615535,212,35.8,5680615523,157,,5680615527,140,79.2,5680615539,213,0.37,5680615529,141,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806321751,454,12,2,49,18,7efqk7uh63928il0yffxijnv7,1,20.8,64.9,2025-04-26T15:06:59.845Z,2025-04-26T15:07:08Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5680617103,15,,5680615885,56,Back,5680615887,140,30.5,5680615889,141,45.4,5680615893,213,5.37,5680615891,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806321919,421,3,2,49,22,8sy0cxovuxo76tuoas3uo55xj,1,71.8,58.0,2025-04-26T15:07:03.378Z,2025-04-26T15:18:57Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5680616659,286,,5680616657,56,Center,5680616729,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806321817,455,45,2,49,22,7efqk7uh63928il0yffxijnv7,0,28.2,42.0,2025-04-26T15:07:03.378Z,2025-04-26T15:18:58Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5680616195,56,Back,5680616197,285,,5680616803,233,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806321929,422,13,2,49,24,8sy0cxovuxo76tuoas3uo55xj,1,78.3,57.3,2025-04-26T15:07:05.219Z,2025-04-26T15:07:12Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5680617945,215,,5680617949,230,98.2,5680616695,56,Center,5680617951,231,49.8,5680617941,102,59.3,5680617943,103,15.3,5680617183,20,,5680616693,18,,5680616691,22,,5680617947,458,,5680617939,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806322033,423,5,2,49,25,8sy0cxovuxo76tuoas3uo55xj,0,101.3,60.4,2025-04-26T15:07:06.468Z,2025-04-26T16:04:35Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5680617135,346,,5680617301,233,456,5680617133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806321957,456,5,2,49,25,7efqk7uh63928il0yffxijnv7,1,-1.3,39.6,2025-04-26T15:07:06.468Z,2025-04-26T16:04:35Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5680616821,346,,5680616817,56,Back,5680617251,233,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806322901,457,1,2,49,47,7efqk7uh63928il0yffxijnv7,1,4.6,46.9,2025-04-26T15:07:28.013Z,2025-04-26T15:07:32Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5680621543,212,47.1,5680621531,56,Back,5680621551,1,,5680621535,140,47.1,5680621527,124,,5680621537,141,24.6,5680621547,213,5.96,5680621563,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806322911,458,44,2,49,51,7efqk7uh63928il0yffxijnv7,1,48.0,28.4,2025-04-26T15:07:32.124Z,2025-04-26T15:19:06Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5680621593,56,Back,5680622035,233,424,5680621595,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806322975,424,44,2,49,51,8sy0cxovuxo76tuoas3uo55xj,0,52.0,71.6,2025-04-26T15:07:32.125Z,2025-04-26T15:19:07Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5680621955,56,Center,5680621957,286,,5680622079,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806322941,459,1,2,49,51,7efqk7uh63928il0yffxijnv7,0,47.1,24.6,2025-04-26T15:07:32.220Z,2025-04-26T15:07:33Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5680621791,141,23.4,5680621793,212,7.1,5680621789,140,53.8,5680621787,56,Center,5680621795,213,6.17,5680621783,3,,5680621785,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806323051,425,44,2,49,52,8sy0cxovuxo76tuoas3uo55xj,1,45.6,74.2,2025-04-26T15:07:33.561Z,2025-04-26T15:19:07Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5680622437,233,460,5680622375,56,Back,5680622377,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806322957,460,44,2,49,52,7efqk7uh63928il0yffxijnv7,0,54.4,25.8,2025-04-26T15:07:33.562Z,2025-04-26T15:19:07Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5680621857,286,,5680621853,56,Center,5680622495,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806323149,426,1,2,49,53,8sy0cxovuxo76tuoas3uo55xj,0,44.6,70.3,2025-04-26T15:07:33.990Z,2025-04-26T15:12:39Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5680622911,56,Left,5680622913,140,59.9,5680622909,3,,5680622923,213,0.51,5680622921,212,18.4,5680622917,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806323119,461,4,2,49,58,7efqk7uh63928il0yffxijnv7,1,43.1,16.8,2025-04-26T15:07:39.236Z,2025-04-26T15:18:56Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5680622813,13,,5680622815,56,Back,5680622821,286,,5680622819,265,,5680622817,152,,5680623157,233,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806323161,427,4,2,49,58,8sy0cxovuxo76tuoas3uo55xj,0,56.9,83.2,2025-04-26T15:07:39.237Z,2025-04-26T15:18:56Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5680623079,265,,5680623071,56,Left,5680623069,13,,5680623075,152,,5680623209,233,461,5680623081,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806323961,462,1,2,50,24,7efqk7uh63928il0yffxijnv7,0,53.3,20.9,2025-04-26T15:08:05.429Z,2025-04-26T15:08:09Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5680627173,56,Center,5680627171,152,,5680627169,157,,5680627185,1,,5680627167,5,,5680627175,140,77.6,5680627183,213,0.85,5680627181,212,38.5,5680627179,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806325573,436,61,2,50,25,8sy0cxovuxo76tuoas3uo55xj,1,25.9,31.5,2025-04-26T15:08:06.629Z,2025-04-26T15:15:28Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680703573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806324027,463,61,2,50,27,7efqk7uh63928il0yffxijnv7,1,77.6,63.3,2025-04-26T15:08:08.733Z,2025-04-26T15:08:09Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5680627459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806324053,464,83,2,50,28,7efqk7uh63928il0yffxijnv7,0,74.8,62.3,2025-04-26T15:08:09.284Z,2025-04-26T15:16:18Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5680712471,399,ro21tqqaeslyebto6ukon5zo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806325451,431,1,2,50,31,8sy0cxovuxo76tuoas3uo55xj,1,28.6,39.5,2025-04-26T15:08:12.171Z,2025-04-26T15:16:26Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5680713975,212,21.1,5680713971,141,66.7,5680713957,56,Back,5680713977,213,1.07,5680713963,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806325457,432,1,2,50,32,8sy0cxovuxo76tuoas3uo55xj,0,33.3,64.8,2025-04-26T15:08:13.387Z,2025-04-26T15:16:55Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5680718891,213,5.62,5680718893,1,,5680718883,141,23.7,5680718879,140,67.7,5680718887,212,45.7,5680718873,56,Center,5680718869,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806325471,433,44,2,50,33,8sy0cxovuxo76tuoas3uo55xj,1,67.2,25.9,2025-04-26T15:08:14.012Z,2025-04-26T15:19:07Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5680740833,233,465,5680733783,286,,5680733781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806324197,465,44,2,50,33,7efqk7uh63928il0yffxijnv7,0,32.8,74.1,2025-04-26T15:08:14.013Z,2025-04-26T15:19:08Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5680628347,285,,5680740899,233,433,5680628343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806325489,434,1,2,50,34,8sy0cxovuxo76tuoas3uo55xj,0,68.0,21.5,2025-04-26T15:08:14.988Z,2025-04-26T15:18:54Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5680738129,141,23.1,5680738127,140,69.8,5680738123,3,,5680738133,213,0.52,5680738131,212,2.2,5680738125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806324213,466,61,2,50,35,7efqk7uh63928il0yffxijnv7,1,31.7,72.9,2025-04-26T15:08:16.332Z,2025-04-26T15:18:03Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5680628443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806324365,467,12,2,50,36,7efqk7uh63928il0yffxijnv7,1,33.0,48.8,2025-04-26T15:08:17.396Z,2025-04-26T15:08:19Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5680629207,213,0.97,5680629205,212,21.9,5680629199,56,Back,5680629201,140,44.7,5680629203,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806324377,468,43,2,50,38,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-26T15:08:19.293Z,2025-04-26T15:19:58Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5680750917,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806324395,469,1,2,50,38,7efqk7uh63928il0yffxijnv7,0,43.3,77.9,2025-04-26T15:08:19.765Z,2025-04-26T15:20:44Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5680629285,140,43.7,5680755073,286,,5680629283,56,Back,5680759715,233,435,5680755069,236,,5680629287,141,73.3,5680629291,213,4.85,5680629289,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806325561,435,74,2,50,38,8sy0cxovuxo76tuoas3uo55xj,1,62.7,27.2,2025-04-26T15:08:19.766Z,2025-04-26T15:28:13Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5680759529,285,,5680759513,56,Center,5680759835,233,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806325659,437,1,2,50,40,8sy0cxovuxo76tuoas3uo55xj,0,61.7,33.6,2025-04-26T15:08:21.651Z,2025-04-26T15:26:21Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680816861,212,3.8,5680816851,56,Center,5680816863,213,0.41,5680816859,141,35.8,5680816855,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806324439,470,61,2,50,41,7efqk7uh63928il0yffxijnv7,1,43.7,71.5,2025-04-26T15:08:22.341Z,2025-04-26T15:26:09Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5680629499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806325663,438,1,2,50,42,8sy0cxovuxo76tuoas3uo55xj,0,58.5,32.1,2025-04-26T15:08:23.798Z,2025-04-26T15:27:27Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680823061,141,31.1,5680823053,3,,5680823059,140,73.4,5680823067,213,6.24,5680823065,212,15.7,5680823055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806324601,472,50,2,50,44,7efqk7uh63928il0yffxijnv7,1,56.6,82.8,2025-04-26T15:08:25.785Z,2025-04-26T15:30:37Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5680852843,233,428,5680630269,286,,5680630267,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806324963,428,7,2,50,44,8sy0cxovuxo76tuoas3uo55xj,1,43.4,17.2,2025-04-26T15:08:25.786Z,2025-04-26T15:30:37Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5680853609,233,472,5680632229,285,,5680632227,56,Back,5680632225,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806324819,473,1,2,50,46,7efqk7uh63928il0yffxijnv7,1,43.1,79.3,2025-04-26T15:08:27.616Z,2025-04-26T15:08:31Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5680631547,56,Left,5680631559,141,91.5,5680631563,212,16.6,5680631553,140,56.8,5680631569,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806324853,475,43,2,50,52,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-26T15:08:33.021Z,2025-04-26T15:30:14Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5680850739,144,5,5680631691,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806324829,474,50,2,50,52,7efqk7uh63928il0yffxijnv7,1,61.4,85.5,2025-04-26T15:08:33.059Z,2025-04-26T15:30:36Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5680853553,233,586,5680631603,286,,5680631601,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806364477,586,7,2,50,52,8sy0cxovuxo76tuoas3uo55xj,1,38.6,14.5,2025-04-26T15:08:33.060Z,2025-04-26T15:30:37Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680844927,56,Back,5680853661,233,474,5680844929,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806325073,429,43,2,50,52,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-26T15:08:33.305Z,2025-04-26T15:30:12Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680632835,233,475,5680632739,56,Back,5680850393,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806327021,481,43,2,50,53,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-26T15:08:34.243Z,2025-04-26T15:30:18Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5680649253,107,0,5680642429,56,Left,5680642439,213,4.36,5680642435,212,4.9,5680851299,144,1,5680656807,189,0,5680642431,140,60.6,5680642433,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806325859,439,27,2,50,54,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-26T15:08:35.078Z,2025-04-26T15:30:57Z,,,,,5680847409,41,Injury,5680847411,53,9bd4vf4tdzfipobqzp2r7gbft,5680644217,233,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806327095,482,27,2,50,54,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-26T15:08:35.078Z,2025-04-26T15:30:55Z,,,,,5680644173,233,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806325911,440,28,2,51,24,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-26T15:09:05.258Z,2025-04-26T15:31:15Z,,,,,5680636843,55,439,5680859421,233,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806327181,483,28,2,51,24,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-26T15:09:05.258Z,2025-04-26T15:31:15Z,,,,,5680643281,55,482,5680859375,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806326145,442,1,2,51,28,8sy0cxovuxo76tuoas3uo55xj,0,36.6,7.0,2025-04-26T15:09:09.040Z,2025-04-26T15:31:51Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5680864703,141,9.9,5680864705,212,13.0,5680864693,56,Back,5680864699,140,24.4,5680864707,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
