id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2823323477,317,1,2,48,21,5qxgilg61hlwxzfpdn2nhcayd,1,60.5,88.6,2025-06-18T19:08:53.912Z,2025-06-18T19:08:55Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5774958711,213,0.05,5774958705,140,74.7,5774958703,56,Left,5774958707,141,89.6,5774958709,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323501,318,1,2,48,23,5qxgilg61hlwxzfpdn2nhcayd,1,74.7,89.6,2025-06-18T19:08:55.655Z,2025-06-18T19:08:59Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5774958865,141,80.2,5774958861,56,Left,5774958867,212,6.5,5774958863,140,73.7,5774958869,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323503,319,4,2,48,25,5qxgilg61hlwxzfpdn2nhcayd,1,73.4,86.6,2025-06-18T19:08:57.832Z,2025-06-18T19:09:04Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5774958919,13,,5774958923,56,Left,5774958927,286,,5774958921,294,,5774958925,152,,5774958933,233,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323489,550,4,2,48,25,303582z192rnbr2x28o2t7u38,0,26.6,13.4,2025-06-18T19:08:57.833Z,2025-06-18T19:09:03Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5774958879,294,,5774958881,56,Back,5774958885,285,,5774958877,13,,5774958883,152,,5774958943,233,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323611,320,1,2,48,54,5qxgilg61hlwxzfpdn2nhcayd,0,73.5,83.5,2025-06-18T19:09:26.345Z,2025-06-18T19:09:29Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5774959563,141,35.7,5774959557,152,,5774959553,5,,5774959567,213,5.44,5774959561,140,100.0,5774959555,155,,5774959565,212,43.4,5774959551,2,,5774959559,56,5774959569,1,,,,,,,,,,,,,,,,,,Center,,,,,,,,
2823323621,321,5,2,48,57,5qxgilg61hlwxzfpdn2nhcayd,0,100.9,36.1,2025-06-18T19:09:29.758Z,2025-06-18T19:13:24Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5774959609,56,Center,5774959621,233,551,5774959611,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323613,551,5,2,48,57,303582z192rnbr2x28o2t7u38,1,-0.9,63.9,2025-06-18T19:09:29.758Z,2025-06-18T19:13:24Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5774959573,346,,5774959571,56,Back,5774959617,233,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323629,552,1,2,49,4,303582z192rnbr2x28o2t7u38,1,1.2,57.5,2025-06-18T19:09:36.424Z,2025-06-18T19:09:37Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5774959679,141,75.7,5774959677,140,10.5,5774959681,212,15.8,5774959673,124,,5774959687,237,,5774959675,56,Back,5774959683,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323655,553,1,2,49,5,303582z192rnbr2x28o2t7u38,1,10.5,75.7,2025-06-18T19:09:37.768Z,2025-06-18T19:09:43Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5774959791,213,0.79,5774959787,141,94.1,5774959783,56,Back,5774959785,140,22.2,5774959789,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323673,554,1,2,49,10,303582z192rnbr2x28o2t7u38,1,34.1,90.8,2025-06-18T19:09:43.128Z,2025-06-18T19:09:47Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774959931,213,3.75,5774959925,140,21.2,5774959927,141,77.0,5774959923,56,Back,5774959929,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323683,555,1,2,49,15,303582z192rnbr2x28o2t7u38,1,25.9,80.0,2025-06-18T19:09:47.688Z,2025-06-18T19:09:50Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5774960021,213,0.75,5774960013,56,Back,5774960017,141,98.4,5774960015,140,38.7,5774960019,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323697,556,2,2,49,18,303582z192rnbr2x28o2t7u38,1,38.1,93.6,2025-06-18T19:09:50.680Z,2025-06-18T19:10:01Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774960097,56,Center,5774960207,7,5j2hy92q8f17nppznxrp8kxxx,5774960101,141,70.0,5774960099,140,68.2,5774960107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323699,557,43,2,49,22,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-06-18T19:09:54.793Z,2025-06-18T19:10:03Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5774960113,56,Center,5774960263,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323761,323,1,2,49,40,5qxgilg61hlwxzfpdn2nhcayd,1,29.0,23.6,2025-06-18T19:10:12.384Z,2025-06-18T19:10:14Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5774960475,56,Back,5774960483,213,2.28,5774960471,5,,5774960477,140,17.6,5774960473,241,,5774960481,212,18.5,5774960479,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323779,324,1,2,49,42,5qxgilg61hlwxzfpdn2nhcayd,1,17.6,44.8,2025-06-18T19:10:14.464Z,2025-06-18T19:10:17Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5774960563,141,14.7,5774960567,213,4.96,5774960561,140,22.5,5774960565,212,21.1,5774960559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323805,325,1,2,49,45,5qxgilg61hlwxzfpdn2nhcayd,1,22.9,12.9,2025-06-18T19:10:17.583Z,2025-06-18T19:10:22Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5774960693,155,,5774960697,140,78.3,5774960695,56,Right,5774960699,141,7.7,5774960703,213,6.22,5774960705,1,,5774960701,212,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323813,326,1,2,49,50,5qxgilg61hlwxzfpdn2nhcayd,1,78.3,7.7,2025-06-18T19:10:22.800Z,2025-06-18T19:11:34Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5774960763,212,8.5,5774960757,56,Right,5774960765,213,3.26,5774960761,141,6.2,5774960759,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323827,327,1,2,49,53,5qxgilg61hlwxzfpdn2nhcayd,1,70.0,7.0,2025-06-18T19:10:25.584Z,2025-06-18T19:10:28Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5774960865,213,2.29,5774960861,141,20.7,5774960857,56,Right,5774960863,212,12.3,5774960859,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323833,328,1,2,49,56,5qxgilg61hlwxzfpdn2nhcayd,1,62.8,27.0,2025-06-18T19:10:28.512Z,2025-06-18T19:10:31Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5774960891,213,2.11,5774960889,212,21.9,5774960887,141,54.6,5774960883,56,Center,5774960885,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323845,329,1,2,49,59,5qxgilg61hlwxzfpdn2nhcayd,1,52.6,58.7,2025-06-18T19:10:31.152Z,2025-06-18T19:10:33Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5774960933,56,Left,5774960937,141,93.5,5774960941,213,1.13,5774960935,140,63.3,5774960939,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323873,330,1,2,50,1,5qxgilg61hlwxzfpdn2nhcayd,1,63.5,93.5,2025-06-18T19:10:33.592Z,2025-06-18T19:10:40Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5774961115,141,93.0,5774961111,56,Left,5774961117,212,15.4,5774961113,140,78.2,5774961119,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323879,331,1,2,50,8,5qxgilg61hlwxzfpdn2nhcayd,0,81.6,91.1,2025-06-18T19:10:40.224Z,2025-06-18T19:10:42Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5774961155,155,,5774961161,141,49.3,5774961165,213,5.18,5774961163,212,31.8,5774961157,56,Center,5774961153,2,,5774961159,140,95.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323905,559,1,2,50,11,303582z192rnbr2x28o2t7u38,1,8.6,47.9,2025-06-18T19:10:43.336Z,2025-06-18T19:10:48Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5774961301,212,15.8,5774961303,213,0.84,5774961299,141,65.2,5774961295,56,Back,5774961293,123,,5774961297,140,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323929,560,1,2,50,16,303582z192rnbr2x28o2t7u38,1,26.0,79.0,2025-06-18T19:10:48.439Z,2025-06-18T19:10:54Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5774961423,212,10.6,5774961419,140,17.9,5774961421,141,88.4,5774961425,213,2.50,5774961417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323957,561,1,2,50,22,303582z192rnbr2x28o2t7u38,1,15.8,82.4,2025-06-18T19:10:54.328Z,2025-06-18T19:11:01Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774961571,212,16.9,5774961569,141,66.3,5774961573,213,3.84,5774961567,140,3.5,5774961565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323967,562,1,2,50,29,303582z192rnbr2x28o2t7u38,1,13.6,51.2,2025-06-18T19:11:01.178Z,2025-06-18T19:11:04Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5774961639,212,12.7,5774961637,141,35.2,5774961633,56,Back,5774961635,140,19.9,5774961641,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323977,563,1,2,50,32,303582z192rnbr2x28o2t7u38,1,22.9,29.8,2025-06-18T19:11:04.136Z,2025-06-18T19:11:06Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5774961709,213,5.11,5774961707,212,16.3,5774961703,140,28.9,5774961705,141,7.7,5774961701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823323997,564,1,2,50,34,303582z192rnbr2x28o2t7u38,1,30.9,8.3,2025-06-18T19:11:06.583Z,2025-06-18T19:11:10Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5774961829,141,25.2,5774961833,213,1.16,5774961831,212,12.5,5774961825,56,Back,5774961827,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324025,565,1,2,50,38,303582z192rnbr2x28o2t7u38,1,28.5,15.5,2025-06-18T19:11:10.312Z,2025-06-18T19:11:14Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5774961979,141,39.2,5774961981,212,26.7,5774961977,140,8.2,5774961983,213,2.49,5774961975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324049,566,1,2,50,42,303582z192rnbr2x28o2t7u38,1,8.2,39.2,2025-06-18T19:11:14.151Z,2025-06-18T19:11:16Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5774962103,213,1.00,5774962099,141,69.1,5774962101,212,24.1,5774962095,56,Back,5774962097,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324089,567,1,2,50,44,303582z192rnbr2x28o2t7u38,1,25.3,69.4,2025-06-18T19:11:16.536Z,2025-06-18T19:11:28Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5774962345,213,0.66,5774962341,141,95.3,5774962337,56,Back,5774962343,212,28.5,5774962339,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324091,568,1,2,50,55,303582z192rnbr2x28o2t7u38,1,75.6,99.2,2025-06-18T19:11:28.007Z,2025-06-18T19:11:29Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5774962353,141,98.9,5774962357,213,3.18,5774962351,140,70.2,5774962355,212,5.7,5774962349,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324097,569,1,2,50,57,303582z192rnbr2x28o2t7u38,1,69.0,96.9,2025-06-18T19:11:29.416Z,2025-06-18T19:11:31Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774962399,213,0.17,5774962397,212,6.0,5774962393,140,74.6,5774962395,141,98.4,5774962391,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324123,570,1,2,50,59,303582z192rnbr2x28o2t7u38,1,74.1,98.3,2025-06-18T19:11:31.464Z,2025-06-18T19:11:36Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5774962507,56,Left,5774962513,212,11.3,5774962515,213,3.40,5774962511,141,94.1,5774962509,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324127,571,3,2,51,3,303582z192rnbr2x28o2t7u38,0,69.4,94.0,2025-06-18T19:11:35.992Z,2025-06-18T19:11:42Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5774962537,286,,5774962535,56,Left,5774962687,233,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324153,332,7,2,51,3,5qxgilg61hlwxzfpdn2nhcayd,1,30.6,6.0,2025-06-18T19:11:35.993Z,2025-06-18T19:11:41Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5774962649,285,,5774962647,56,Back,5774962665,233,571,5774962645,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324183,333,5,2,51,5,5qxgilg61hlwxzfpdn2nhcayd,0,31.2,-1.8,2025-06-18T19:11:37.319Z,2025-06-18T19:13:25Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5774962807,347,,5774962835,233,572,5774962805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324141,572,5,2,51,5,303582z192rnbr2x28o2t7u38,1,68.8,101.8,2025-06-18T19:11:37.319Z,2025-06-18T19:13:25Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5774962605,347,,5774962603,56,Left,5774962809,233,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324191,573,1,2,51,9,303582z192rnbr2x28o2t7u38,1,65.6,100.0,2025-06-18T19:11:41.256Z,2025-06-18T19:11:44Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5774962859,212,7.2,5774962853,56,Left,5774962857,141,93.5,5774962851,107,,5774962861,213,3.98,5774962855,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324215,574,1,2,51,12,303582z192rnbr2x28o2t7u38,1,57.4,72.3,2025-06-18T19:11:44.872Z,2025-06-18T19:11:49Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5774963029,212,17.9,5774963025,140,52.6,5774963023,56,Center,5774963027,141,47.0,5774963031,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324219,575,1,2,51,17,303582z192rnbr2x28o2t7u38,1,52.1,33.3,2025-06-18T19:11:49.368Z,2025-06-18T19:11:53Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5774963059,213,5.10,5774963051,56,Right,5774963055,141,8.3,5774963053,140,58.8,5774963057,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324233,576,1,2,51,21,303582z192rnbr2x28o2t7u38,1,51.2,18.0,2025-06-18T19:11:53.512Z,2025-06-18T19:11:56Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5774963127,212,23.9,5774963123,140,28.7,5774963125,141,23.1,5774963121,56,Back,5774963129,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324235,577,1,2,51,24,303582z192rnbr2x28o2t7u38,1,28.7,23.1,2025-06-18T19:11:56.888Z,2025-06-18T19:11:58Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5774963133,56,Back,5774963137,141,46.3,5774963141,213,2.32,5774963135,140,14.8,5774963139,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324249,578,1,2,51,26,303582z192rnbr2x28o2t7u38,1,14.8,46.3,2025-06-18T19:11:58.168Z,2025-06-18T19:12:01Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5774963239,213,1.12,5774963233,140,23.9,5774963237,212,21.7,5774963231,56,Back,5774963235,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324273,579,1,2,51,28,303582z192rnbr2x28o2t7u38,1,25.3,76.4,2025-06-18T19:12:01.113Z,2025-06-18T19:12:06Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5774963397,141,64.6,5774963393,56,Back,5774963401,213,5.43,5774963395,140,32.0,5774963399,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324289,580,1,2,51,34,303582z192rnbr2x28o2t7u38,1,36.8,59.4,2025-06-18T19:12:06.440Z,2025-06-18T19:12:11Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774963487,140,35.1,5774963493,213,1.66,5774963485,56,Back,5774963491,212,19.7,5774963489,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324305,581,1,2,51,39,303582z192rnbr2x28o2t7u38,0,37.1,86.5,2025-06-18T19:12:11.897Z,2025-06-18T19:12:14Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5774963597,213,5.70,5774963593,141,20.0,5774963587,196,,5774963595,212,81.5,5774963591,140,100.0,5774963585,155,,5774963599,1,,5774963589,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324309,334,5,2,51,42,5qxgilg61hlwxzfpdn2nhcayd,1,-1.4,79.5,2025-06-18T19:12:14.488Z,2025-06-18T19:13:25Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5774963613,56,Back,5774963615,346,,5774963727,233,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324333,582,5,2,51,42,303582z192rnbr2x28o2t7u38,0,101.4,20.5,2025-06-18T19:12:14.488Z,2025-06-18T19:13:26Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5774963723,56,Right,5774963725,346,,5774963737,233,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324381,335,1,2,51,57,5qxgilg61hlwxzfpdn2nhcayd,1,4.5,53.0,2025-06-18T19:12:29.696Z,2025-06-18T19:12:34Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5774964045,212,10.2,5774964051,237,,5774964041,140,7.9,5774964047,213,1.21,5774964037,124,,5774964043,141,67.0,5774964039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324391,336,1,2,52,2,5qxgilg61hlwxzfpdn2nhcayd,1,19.9,76.3,2025-06-18T19:12:34.177Z,2025-06-18T19:12:37Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5774964127,213,1.47,5774964123,141,94.7,5774964119,56,Back,5774964125,212,12.6,5774964121,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324401,337,1,2,52,4,5qxgilg61hlwxzfpdn2nhcayd,0,20.9,94.8,2025-06-18T19:12:37.049Z,2025-06-18T19:12:39Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5774964177,140,60.4,5774964185,1,,5774964173,155,,5774964181,212,41.8,5774964175,56,Left,5774964183,213,6.15,5774964179,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324413,583,1,2,52,6,303582z192rnbr2x28o2t7u38,0,32.4,12.3,2025-06-18T19:12:38.823Z,2025-06-18T19:12:41Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5774964271,212,28.0,5774964269,141,22.8,5774964273,213,0.26,5774964267,140,58.2,5774964263,3,,5774964265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324423,338,1,2,52,10,5qxgilg61hlwxzfpdn2nhcayd,0,39.1,80.0,2025-06-18T19:12:42.136Z,2025-06-18T19:12:42Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5774964325,56,Back,5774964327,140,43.6,5774964323,3,,5774964329,141,73.5,5774964333,213,5.53,5774964331,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324427,584,8,2,52,11,303582z192rnbr2x28o2t7u38,1,58.1,40.4,2025-06-18T19:12:43.495Z,2025-06-18T19:12:43Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5774964349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324439,586,1,2,52,12,303582z192rnbr2x28o2t7u38,0,64.8,43.7,2025-06-18T19:12:44.904Z,2025-06-18T19:12:46Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5774964389,56,Center,5774964395,212,6.6,5774964391,140,64.1,5774964397,213,1.68,5774964393,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324445,339,8,2,52,15,5qxgilg61hlwxzfpdn2nhcayd,1,33.4,43.4,2025-06-18T19:12:47.401Z,2025-06-18T19:12:47Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5774964431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324519,341,1,2,52,18,5qxgilg61hlwxzfpdn2nhcayd,1,43.1,48.2,2025-06-18T19:12:50.401Z,2025-06-18T19:12:58Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5774964771,212,30.9,5774964773,213,5.39,5774964769,141,12.8,5774964767,140,61.6,5774964765,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324509,587,83,2,52,23,303582z192rnbr2x28o2t7u38,0,11.1,81.5,2025-06-18T19:12:55.536Z,2025-06-18T19:13:09Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774965123,399,2kbiramhoa1b8k51wtfk5raei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324525,342,61,2,52,24,5qxgilg61hlwxzfpdn2nhcayd,0,92.9,16.4,2025-06-18T19:12:56.491Z,2025-06-18T19:13:06Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5774964793,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324535,343,5,2,52,25,5qxgilg61hlwxzfpdn2nhcayd,0,100.6,18.2,2025-06-18T19:12:58.088Z,2025-06-18T19:13:26Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5774964867,233,588,5774964847,346,,5774964845,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324517,588,5,2,52,25,303582z192rnbr2x28o2t7u38,1,-0.6,81.8,2025-06-18T19:12:58.088Z,2025-06-18T19:13:26Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774964861,233,343,5774964763,346,,5774964761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324603,589,1,2,52,41,303582z192rnbr2x28o2t7u38,1,5.0,63.0,2025-06-18T19:13:13.224Z,2025-06-18T19:13:15Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5774965283,56,Back,5774965287,141,81.1,5774965281,124,,5774965285,140,26.3,5774965289,212,25.5,5774965297,189,,5774965295,237,,5774965291,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324625,590,1,2,52,43,303582z192rnbr2x28o2t7u38,1,34.2,86.9,2025-06-18T19:13:15.176Z,2025-06-18T19:13:20Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5774965409,56,Back,5774965415,212,12.7,5774965411,140,43.8,5774965417,213,0.66,5774965413,141,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324651,591,1,2,52,48,303582z192rnbr2x28o2t7u38,1,63.0,93.9,2025-06-18T19:13:20.264Z,2025-06-18T19:13:24Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774965557,213,0.35,5774965553,141,96.3,5774965555,212,4.8,5774965551,140,67.3,5774965549,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324661,592,1,2,52,51,303582z192rnbr2x28o2t7u38,1,70.7,79.0,2025-06-18T19:13:24.087Z,2025-06-18T19:13:25Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5774965609,141,92.3,5774965611,212,10.1,5774965605,56,Left,5774965613,213,2.03,5774965607,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823324667,593,1,2,52,53,303582z192rnbr2x28o2t7u38,1,66.4,92.4,2025-06-18T19:13:25.342Z,2025-06-18T19:13:26Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5774965649,213,0.33,5774965641,56,Left,5774965645,141,96.9,5774965643,140,75.0,5774965647,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
