id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2803111677,459,7,2,46,32,5qxgilg61hlwxzfpdn2nhcayd,1,59.6,79.2,2025-04-19T15:07:37.199Z,2025-04-19T15:51:03Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5662993331,285,,5662993389,233,413,5662993327,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803111687,460,61,2,46,33,5qxgilg61hlwxzfpdn2nhcayd,1,68.9,57.3,2025-04-19T15:07:38.005Z,2025-04-19T15:10:03Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5662995229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803114053,427,61,2,46,33,cy6zs39z79dcfbr4xzkp38z7q,1,35.8,47.2,2025-04-19T15:07:38.693Z,2025-04-19T15:09:55Z,33va022bhya45v496wz8usn6y,O. Kemppainen,,,5663001469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803111695,461,1,2,46,36,5qxgilg61hlwxzfpdn2nhcayd,1,66.5,56.2,2025-04-19T15:07:41.165Z,2025-04-19T15:09:12Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5662996195,56,Back,5662996201,212,21.1,5662996203,213,2.67,5662996197,140,48.6,5662996199,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803111789,463,1,2,46,37,5qxgilg61hlwxzfpdn2nhcayd,1,53.0,74.4,2025-04-19T15:07:42.813Z,2025-04-19T15:07:44Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5662985929,56,Back,5662985935,212,14.1,5662985931,140,40.6,5662985933,141,66.3,5662985937,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803111897,464,1,2,46,39,5qxgilg61hlwxzfpdn2nhcayd,1,40.5,59.0,2025-04-19T15:07:44.812Z,2025-04-19T15:07:50Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5662986461,140,43.8,5662986465,212,22.6,5662986467,213,4.87,5662986459,56,Back,5662986463,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803111947,465,1,2,46,45,5qxgilg61hlwxzfpdn2nhcayd,1,63.9,7.3,2025-04-19T15:07:50.749Z,2025-04-19T15:07:53Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5662986727,213,2.32,5662986723,141,22.2,5662986721,140,54.9,5662986725,212,13.9,5662986719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803112029,466,1,2,46,47,5qxgilg61hlwxzfpdn2nhcayd,1,55.5,24.4,2025-04-19T15:07:52.909Z,2025-04-19T15:07:56Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5662987109,141,57.8,5662987113,213,1.88,5662987107,140,48.6,5662987105,56,Back,5662987111,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803112091,467,1,2,46,50,5qxgilg61hlwxzfpdn2nhcayd,1,47.9,59.7,2025-04-19T15:07:55.885Z,2025-04-19T15:07:58Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5662987403,56,Left,5662987409,212,28.7,5662987405,140,62.8,5662987407,141,95.0,5662987411,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803112113,468,1,2,46,52,5qxgilg61hlwxzfpdn2nhcayd,0,62.8,95.0,2025-04-19T15:07:57.725Z,2025-04-19T15:08:01Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5662987551,213,5.89,5662987547,141,92.1,5662987945,236,,5662987549,212,5.1,5662987955,286,,5662987541,56,Left,5662987545,140,67.3,5662987947,233,414,,,,,,,,,,,,,,,,,,,,,,,,,,
2803112185,414,74,2,46,52,cy6zs39z79dcfbr4xzkp38z7q,1,36.9,6.5,2025-04-19T15:07:57.726Z,2025-04-19T15:51:01Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,,5662987995,233,468,5662987861,285,,5662987859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803112219,415,5,2,46,55,cy6zs39z79dcfbr4xzkp38z7q,0,39.1,-1.4,2025-04-19T15:08:00.372Z,2025-04-19T15:50:39Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,,5662988189,233,469,5662988041,347,,5662988039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803112145,469,5,2,46,55,5qxgilg61hlwxzfpdn2nhcayd,1,60.9,101.4,2025-04-19T15:08:00.372Z,2025-04-19T15:09:14Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5662987643,347,,5662988099,233,415,5662987639,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803112407,470,1,2,46,57,5qxgilg61hlwxzfpdn2nhcayd,1,66.3,100.0,2025-04-19T15:08:02.764Z,2025-04-19T15:08:07Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5662988801,107,,5662988811,212,15.8,5662988807,140,74.6,5662988813,213,5.30,5662988809,141,82.0,5662988803,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803112451,471,1,2,47,2,5qxgilg61hlwxzfpdn2nhcayd,1,67.9,82.7,2025-04-19T15:08:07.741Z,2025-04-19T15:08:09Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5662988981,212,10.1,5662988977,140,61.5,5662988979,141,71.7,5662988975,56,Center,5662988983,213,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803112567,472,1,2,47,4,5qxgilg61hlwxzfpdn2nhcayd,1,61.2,71.4,2025-04-19T15:08:09.437Z,2025-04-19T15:08:14Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5662989529,212,32.0,5662989525,141,32.5,5662989535,213,4.12,5662989521,140,44.1,5662989517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803112675,473,1,2,47,9,5qxgilg61hlwxzfpdn2nhcayd,1,56.0,28.6,2025-04-19T15:08:14.397Z,2025-04-19T15:08:19Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5662990157,212,11.6,5662990159,213,1.33,5662990153,140,58.6,5662990151,56,Center,5662990155,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803112779,474,1,2,47,14,5qxgilg61hlwxzfpdn2nhcayd,1,61.7,22.5,2025-04-19T15:08:19.229Z,2025-04-19T15:08:24Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5662990715,212,30.6,5662990711,140,88.6,5662990713,141,5.3,5662990709,56,Right,5662990717,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803112805,475,1,2,47,19,5qxgilg61hlwxzfpdn2nhcayd,0,94.9,14.0,2025-04-19T15:08:24.653Z,2025-04-19T15:08:26Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5662990833,213,1.86,5662990825,56,Right,5662990899,286,,5662990891,233,416,5662990829,141,17.7,5662990889,236,,5662990827,140,94.2,5662990831,212,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2803112793,416,74,2,47,19,cy6zs39z79dcfbr4xzkp38z7q,1,9.4,86.9,2025-04-19T15:08:24.654Z,2025-04-19T15:08:26Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5662990755,56,Back,5662990933,233,475,5662990757,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803112873,418,1,2,47,22,cy6zs39z79dcfbr4xzkp38z7q,0,11.8,95.4,2025-04-19T15:08:27.373Z,2025-04-19T15:08:28Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5662991161,141,90.5,5662991157,56,Back,5662991171,213,5.66,5662991159,140,16.2,5662991165,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803112899,476,61,2,47,24,5qxgilg61hlwxzfpdn2nhcayd,1,85.7,9.8,2025-04-19T15:08:29.204Z,2025-04-19T15:08:29Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5662991265,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803113027,478,1,2,47,27,5qxgilg61hlwxzfpdn2nhcayd,1,86.4,31.3,2025-04-19T15:08:32.829Z,2025-04-19T15:08:43Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,1.0,,5662991889,141,41.6,5662991887,140,77.2,5662991891,212,11.9,5662991885,56,Center,5662991893,213,2.51,5662992821,154,,5662992819,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803113035,479,13,2,47,29,5qxgilg61hlwxzfpdn2nhcayd,1,77.2,41.6,2025-04-19T15:08:34.909Z,2025-04-19T15:08:43Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5662992865,55,478,5662992871,103,4.2,5662992863,154,,5662992879,230,98.9,5662991947,56,Center,5662991943,22,,5662992861,29,,5662992869,102,41.3,5662992189,72,5662992859,84,,5662992885,231,50,5662991945,18,,,,,,,,,,,,,,,,
2803113219,421,5,2,47,31,cy6zs39z79dcfbr4xzkp38z7q,1,-1.2,54.0,2025-04-19T15:08:36.253Z,2025-04-19T15:50:39Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5662992949,346,,5662996897,233,480,5662992947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803113041,480,5,2,47,31,5qxgilg61hlwxzfpdn2nhcayd,0,101.2,46.0,2025-04-19T15:08:36.253Z,2025-04-19T15:50:39Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5662991967,56,Center,5662996903,233,421,5662991969,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803113059,419,43,2,47,31,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-19T15:08:36.814Z,2025-04-19T15:08:42Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5662992055,3,0,5662992623,144,1,5662992065,212,0,5662992061,140,0.0,5662992059,56,Back,5662992063,141,60.0,5662992057,168,0,5662992067,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,
2803113065,420,43,2,47,32,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-19T15:08:37.277Z,2025-04-19T15:08:41Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5662992563,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803113627,422,1,2,47,55,cy6zs39z79dcfbr4xzkp38z7q,0,5.0,50.0,2025-04-19T15:09:00.158Z,2025-04-19T15:09:03Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5662995107,140,56.3,5662995103,56,Center,5662995109,141,65.8,5662995119,74,,5662995113,213,0.20,5662995111,212,54.9,5662995099,124,,5662995115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803113653,481,44,2,47,57,5qxgilg61hlwxzfpdn2nhcayd,1,43.2,32.9,2025-04-19T15:09:02.733Z,2025-04-19T15:51:07Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5662995271,285,,5662995343,233,423,5662995269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803113641,423,44,2,47,57,cy6zs39z79dcfbr4xzkp38z7q,0,56.8,67.1,2025-04-19T15:09:02.734Z,2025-04-19T15:51:07Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5662995177,56,Center,5662995367,233,481,5662995179,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803113683,482,1,2,47,58,5qxgilg61hlwxzfpdn2nhcayd,0,42.2,30.6,2025-04-19T15:09:03.597Z,2025-04-19T15:09:05Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5662995429,141,11.0,5662995425,56,Right,5662995423,3,,5662995433,213,5.68,5662995431,212,23.6,5662995427,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803113833,424,1,2,48,2,cy6zs39z79dcfbr4xzkp38z7q,1,41.6,92.4,2025-04-19T15:09:07.949Z,2025-04-19T15:09:13Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5662996295,141,91.2,5662996291,56,Back,5662996299,213,3.19,5662996293,140,25.3,5662996297,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803113907,425,1,2,48,8,cy6zs39z79dcfbr4xzkp38z7q,1,24.6,89.6,2025-04-19T15:09:13.133Z,2025-04-19T15:09:17Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5662996729,141,57.0,5662996727,140,9.3,5662996731,212,27.4,5662996725,56,Back,5662996733,213,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803113961,426,1,2,48,12,cy6zs39z79dcfbr4xzkp38z7q,0,9.4,45.5,2025-04-19T15:09:17.456Z,2025-04-19T15:09:19Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5662997039,212,50.1,5662997041,213,0.26,5662997043,1,,5662997035,141,64.6,5662997029,140,55.5,5662997023,56,Center,5662997015,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803114043,483,1,2,48,16,5qxgilg61hlwxzfpdn2nhcayd,1,46.0,27.4,2025-04-19T15:09:20.989Z,2025-04-19T15:09:23Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5662997543,141,34.3,5662997535,3,,5662997547,213,0.30,5662997545,212,15.9,5662997539,56,Center,5662997541,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803114085,485,1,2,48,18,5qxgilg61hlwxzfpdn2nhcayd,1,52.9,40.4,2025-04-19T15:09:23.837Z,2025-04-19T15:09:25Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5662997707,141,20.1,5662997711,213,3.91,5662997705,140,39.4,5662997709,212,19.8,5662997703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803114135,486,1,2,48,19,5qxgilg61hlwxzfpdn2nhcayd,1,39.4,20.1,2025-04-19T15:09:24.925Z,2025-04-19T15:09:27Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5662998017,56,Right,5662998021,141,17.0,5662998019,140,53.0,5662998025,213,6.14,5662998023,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803114287,487,1,2,48,22,5qxgilg61hlwxzfpdn2nhcayd,1,47.0,13.7,2025-04-19T15:09:27.454Z,2025-04-19T15:09:33Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5662998843,56,Back,5662998849,212,20.4,5662998845,140,27.8,5662998847,141,18.6,5662998851,213,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803114365,488,1,2,48,28,5qxgilg61hlwxzfpdn2nhcayd,1,27.9,17.7,2025-04-19T15:09:33.741Z,2025-04-19T15:09:36Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5662999211,141,5.8,5662999207,140,40.5,5662999213,212,15.5,5662999215,213,5.73,5662999205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803114493,489,1,2,48,31,5qxgilg61hlwxzfpdn2nhcayd,1,40.8,5.8,2025-04-19T15:09:36.305Z,2025-04-19T15:09:41Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5662999821,56,Back,5662999827,212,19.3,5662999825,141,29.2,5662999829,213,2.17,5662999823,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803114541,490,1,2,48,36,5qxgilg61hlwxzfpdn2nhcayd,1,39.6,34.3,2025-04-19T15:09:41.053Z,2025-04-19T15:09:43Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5663000095,213,1.72,5663000093,212,24.4,5663000089,140,36.1,5663000091,141,69.7,5663000087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803114641,491,1,2,48,38,5qxgilg61hlwxzfpdn2nhcayd,1,36.1,69.7,2025-04-19T15:09:43.421Z,2025-04-19T15:09:48Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5663000619,141,86.9,5663000617,140,46.0,5663000621,212,15.6,5663000623,213,0.84,5663000615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803114689,492,1,2,48,43,5qxgilg61hlwxzfpdn2nhcayd,1,59.6,85.9,2025-04-19T15:09:48.542Z,2025-04-19T15:09:51Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5663000869,140,43.5,5663000873,212,20.1,5663000875,213,3.71,5663000871,141,70.0,5663000867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803114861,493,1,2,48,46,5qxgilg61hlwxzfpdn2nhcayd,1,43.5,65.8,2025-04-19T15:09:51.197Z,2025-04-19T15:09:57Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5663001711,212,28.3,5663001705,56,Back,5663001707,140,49.0,5663001713,213,4.92,5663001709,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803115085,494,1,2,48,52,5qxgilg61hlwxzfpdn2nhcayd,0,63.0,10.7,2025-04-19T15:09:57.678Z,2025-04-19T15:10:06Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5663002761,1,,5663002751,140,93.6,5663002755,212,32.2,5663002749,56,Right,5663002757,213,0.04,5663002753,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803115009,428,8,2,48,58,cy6zs39z79dcfbr4xzkp38z7q,1,9.9,81.4,2025-04-19T15:10:03.438Z,2025-04-19T15:10:03Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5663002407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803115123,495,61,2,49,0,5qxgilg61hlwxzfpdn2nhcayd,1,96.5,13.4,2025-04-19T15:10:05.055Z,2025-04-19T15:10:17Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5663002943,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803115111,429,5,2,49,3,cy6zs39z79dcfbr4xzkp38z7q,1,-1.8,79.3,2025-04-19T15:10:08.604Z,2025-04-19T15:50:39Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5663003047,233,496,5663002869,56,Back,5663002871,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803115139,496,5,2,49,3,5qxgilg61hlwxzfpdn2nhcayd,0,101.8,20.7,2025-04-19T15:10:08.604Z,2025-04-19T15:10:14Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5663003005,346,,5663003071,233,429,5663003001,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803115763,430,1,2,49,25,cy6zs39z79dcfbr4xzkp38z7q,1,4.8,50.3,2025-04-19T15:10:30.589Z,2025-04-19T15:10:37Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5663006173,212,15.2,5663006179,237,,5663006163,124,,5663006169,140,7.3,5663006167,56,Back,5663006175,213,4.89,5663006171,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803115743,497,83,2,49,31,5qxgilg61hlwxzfpdn2nhcayd,0,76.4,77.6,2025-04-19T15:10:36.188Z,2025-04-19T15:10:43Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5663006829,399,9p03mfw1a51fwu8fklock97je,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803115885,431,1,2,49,32,cy6zs39z79dcfbr4xzkp38z7q,1,20.4,15.0,2025-04-19T15:10:36.989Z,2025-04-19T15:10:42Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5663006715,56,Back,5663006725,213,0.45,5663006719,141,29.4,5663006717,140,39.9,5663006721,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803115901,432,4,2,49,36,cy6zs39z79dcfbr4xzkp38z7q,1,37.7,27.7,2025-04-19T15:10:41.870Z,2025-04-19T15:50:51Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5663006911,286,,5663007121,233,498,5663006905,294,,5663006907,56,Back,5663006903,13,,5663006909,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803115895,498,4,2,49,36,5qxgilg61hlwxzfpdn2nhcayd,0,62.3,72.3,2025-04-19T15:10:41.871Z,2025-04-19T15:50:52Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5663007153,233,432,5663007029,13,,5663007035,152,,5663007031,294,,5663007033,56,Center,5663007037,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116393,433,1,2,49,55,cy6zs39z79dcfbr4xzkp38z7q,1,41.7,36.6,2025-04-19T15:11:00.877Z,2025-04-19T15:11:05Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5663009487,141,95.9,5663009491,213,1.46,5663009489,212,40.6,5663009483,56,Back,5663009481,152,,5663009485,140,45.9,5663009479,5,,5663009493,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116447,434,1,2,50,0,cy6zs39z79dcfbr4xzkp38z7q,1,45.3,95.4,2025-04-19T15:11:05.309Z,2025-04-19T15:13:22Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5663009851,213,4.11,5663009847,141,77.3,5663009845,140,37.2,5663009849,212,15.0,5663009843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116509,435,1,2,50,3,cy6zs39z79dcfbr4xzkp38z7q,1,36.2,74.4,2025-04-19T15:11:08.590Z,2025-04-19T15:11:11Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5663010209,56,Center,5663010213,141,76.9,5663010217,213,0.09,5663010215,212,18.0,5663010211,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116463,499,83,2,50,4,5qxgilg61hlwxzfpdn2nhcayd,0,48.2,16.1,2025-04-19T15:11:09.644Z,2025-04-19T15:11:32Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5663010459,399,cn6gncw8nbyds83xx6cxbzrpw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116533,436,1,2,50,6,cy6zs39z79dcfbr4xzkp38z7q,1,44.2,69.6,2025-04-19T15:11:11.709Z,2025-04-19T15:11:37Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5663010337,212,16.6,5663010331,56,Back,5663010339,213,4.86,5663010333,140,46.6,5663010335,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116551,437,1,2,50,7,cy6zs39z79dcfbr4xzkp38z7q,1,46.6,45.4,2025-04-19T15:11:12.814Z,2025-04-19T15:11:15Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5663010407,213,4.66,5663010403,141,26.4,5663010401,140,46.0,5663010399,56,Back,5663010405,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116543,500,83,2,50,8,5qxgilg61hlwxzfpdn2nhcayd,0,54.2,54.6,2025-04-19T15:11:13.116Z,2025-04-19T15:11:19Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5663011101,399,33va022bhya45v496wz8usn6y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116659,438,1,2,50,11,cy6zs39z79dcfbr4xzkp38z7q,1,56.4,15.5,2025-04-19T15:11:16.750Z,2025-04-19T15:11:18Z,33va022bhya45v496wz8usn6y,O. Kemppainen,,,5663010965,56,Right,5663010969,140,71.5,5663010973,212,18.1,5663010975,213,5.78,5663010971,141,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116685,439,61,2,50,13,cy6zs39z79dcfbr4xzkp38z7q,0,71.5,2.6,2025-04-19T15:11:18.678Z,2025-04-19T15:11:24Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,,5663011143,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116723,440,5,2,50,14,cy6zs39z79dcfbr4xzkp38z7q,0,78.4,-1.6,2025-04-19T15:11:19.677Z,2025-04-19T15:50:40Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,,5663011329,56,Right,5663011425,233,501,5663011331,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116699,501,5,2,50,14,5qxgilg61hlwxzfpdn2nhcayd,1,21.6,101.6,2025-04-19T15:11:19.677Z,2025-04-19T15:50:40Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5663011387,233,440,5663011213,347,,5663011209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803117019,502,1,2,50,25,5qxgilg61hlwxzfpdn2nhcayd,1,23.0,100.0,2025-04-19T15:11:30.333Z,2025-04-19T15:11:33Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5663012891,56,Back,5663012901,1,,5663012895,141,93.6,5663012889,107,,5663012897,212,22.6,5663012899,213,6.03,5663012893,140,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803117057,503,1,2,50,28,5qxgilg61hlwxzfpdn2nhcayd,1,43.8,93.6,2025-04-19T15:11:33.501Z,2025-04-19T15:11:35Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5663013081,140,38.2,5663013079,56,Back,5663013085,212,11.0,5663013087,213,4.15,5663013083,141,79.9,5663013133,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803117221,504,1,2,50,30,5qxgilg61hlwxzfpdn2nhcayd,1,42.1,81.5,2025-04-19T15:11:35.612Z,2025-04-19T15:11:41Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5663014041,212,29.9,5663014039,141,99.0,5663014037,140,68.2,5663014035,56,Left,5663014043,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
