id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2799624089,634,1,2,56,57,2rdnn9p03qrmmv34tyx1nahpa,1,68.1,21.3,2025-04-12T12:49:10.824Z,2025-04-12T12:49:12Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5643787131,140,78.0,5643787135,212,12.9,5643787133,141,10.1,5643787129,56,Right,5643787137,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799624121,635,1,2,56,58,2rdnn9p03qrmmv34tyx1nahpa,1,77.8,11.3,2025-04-12T12:49:12.200Z,2025-04-12T12:49:14Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643787305,140,74.6,5643787309,212,6.2,5643787311,213,2.15,5643787303,56,Right,5643787307,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799624135,636,1,2,57,0,2rdnn9p03qrmmv34tyx1nahpa,1,72.1,21.5,2025-04-12T12:49:14.056Z,2025-04-12T12:50:18Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5643787363,212,8.6,5643787359,140,79.8,5643787361,141,17.4,5643787357,56,Right,5643787365,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799624163,638,1,2,57,2,2rdnn9p03qrmmv34tyx1nahpa,1,68.8,40.0,2025-04-12T12:49:15.640Z,2025-04-12T12:49:16Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5643787509,212,12.0,5643787505,140,77.7,5643787503,56,Center,5643787507,141,51.0,5643787511,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799624193,639,1,2,57,3,2rdnn9p03qrmmv34tyx1nahpa,1,77.7,51.0,2025-04-12T12:49:16.730Z,2025-04-12T12:49:18Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5643787643,140,76.0,5643787645,141,30.3,5643787649,213,4.59,5643787641,56,Center,5643787647,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799624205,640,1,2,57,5,2rdnn9p03qrmmv34tyx1nahpa,0,76.0,30.3,2025-04-12T12:49:18.555Z,2025-04-12T12:49:20Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5643787703,140,78.9,5643787755,286,,5643787749,236,,5643787751,233,446,5643787699,56,Center,5643787707,141,34.2,5643787711,212,4.0,5643787713,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799624189,446,74,2,57,5,7efqk7uh63928il0yffxijnv7,1,26.1,64.2,2025-04-12T12:49:18.556Z,2025-04-12T12:49:20Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5643787799,233,640,5643787633,56,Back,5643787635,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799624309,642,1,2,57,10,2rdnn9p03qrmmv34tyx1nahpa,1,68.5,40.1,2025-04-12T12:49:24.232Z,2025-04-12T12:49:25Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5643788363,213,5.22,5643788351,56,Right,5643788357,141,19.4,5643788353,140,76.0,5643788361,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799624321,643,1,2,57,12,2rdnn9p03qrmmv34tyx1nahpa,1,76.0,19.4,2025-04-12T12:49:25.312Z,2025-04-12T12:49:26Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643788459,140,72.8,5643788463,212,9.5,5643788465,213,1.93,5643788461,141,32.4,5643788457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799624379,644,1,2,57,12,2rdnn9p03qrmmv34tyx1nahpa,1,72.8,32.4,2025-04-12T12:49:26.280Z,2025-04-12T12:52:05Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5643788837,212,16.7,5643788833,140,85.1,5643788831,56,Right,5643788835,141,16.8,5643788839,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799624417,645,1,2,57,16,2rdnn9p03qrmmv34tyx1nahpa,1,75.4,19.7,2025-04-12T12:49:29.760Z,2025-04-12T12:49:31Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5643788995,56,Right,5643789001,212,15.7,5643788999,141,11.0,5643788997,140,89.3,5643789003,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799624477,646,1,2,57,18,2rdnn9p03qrmmv34tyx1nahpa,1,89.5,11.3,2025-04-12T12:49:31.577Z,2025-04-12T12:49:34Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643789335,213,0.66,5643789331,141,20.6,5643789325,56,Right,5643789329,140,97.2,5643789333,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799624521,647,1,2,57,21,2rdnn9p03qrmmv34tyx1nahpa,1,95.4,20.0,2025-04-12T12:49:34.451Z,2025-04-12T12:49:36Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5643789495,213,4.20,5643789487,56,Right,5643789491,141,12.8,5643789489,140,92.8,5643789493,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799624551,648,1,2,57,23,2rdnn9p03qrmmv34tyx1nahpa,1,85.5,14.1,2025-04-12T12:49:36.392Z,2025-04-12T12:49:38Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643789661,140,76.3,5643789665,212,14.3,5643789663,141,29.7,5643789659,56,Center,5643789667,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799624659,447,4,2,57,32,7efqk7uh63928il0yffxijnv7,1,18.4,66.4,2025-04-12T12:49:46.030Z,2025-04-12T12:49:54Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5643790547,13,,5643790937,294,,5643790587,233,649,5643790555,285,,5643790549,56,Back,5643790551,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799624653,649,4,2,57,32,2rdnn9p03qrmmv34tyx1nahpa,0,81.6,33.6,2025-04-12T12:49:46.031Z,2025-04-12T12:50:12Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643790235,56,Center,5643791125,294,,5643790233,13,,5643790627,233,447,5643790237,152,,5643790241,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799625245,448,1,2,58,6,7efqk7uh63928il0yffxijnv7,1,13.2,64.6,2025-04-12T12:50:19.548Z,2025-04-12T12:50:24Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5643793481,1,,5643793467,140,62.2,5643793457,152,,5643793479,213,0.05,5643793475,212,51.5,5643793471,141,68.1,5643793449,5,,5643793453,157,,5643793461,56,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799625251,449,44,2,58,10,7efqk7uh63928il0yffxijnv7,1,74.3,62.2,2025-04-12T12:50:23.311Z,2025-04-12T13:36:58Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5643793497,56,Center,5643793561,233,650,5643793499,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799625231,650,44,2,58,10,2rdnn9p03qrmmv34tyx1nahpa,0,25.7,37.8,2025-04-12T12:50:23.312Z,2025-04-12T13:36:58Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643793395,56,Back,5643793587,233,449,5643793397,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799625275,450,1,2,58,10,7efqk7uh63928il0yffxijnv7,0,66.0,59.3,2025-04-12T12:50:23.797Z,2025-04-12T13:00:01Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5643793655,168,,5643793659,56,Center,5643793663,140,76.5,5643793669,213,5.93,5643793665,141,53.3,5643793653,3,,5643793667,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799625291,652,1,2,58,13,2rdnn9p03qrmmv34tyx1nahpa,0,20.1,44.9,2025-04-12T12:50:26.713Z,2025-04-12T12:50:28Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643793711,212,35.8,5643793707,140,53.9,5643793713,213,0.13,5643793703,157,,5643793709,141,51.6,5643793717,1,,5643793705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799625321,451,1,2,58,16,7efqk7uh63928il0yffxijnv7,1,42.5,53.3,2025-04-12T12:50:29.357Z,2025-04-12T12:50:31Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5643793871,213,3.64,5643793865,140,19.4,5643793869,212,27.6,5643793863,56,Back,5643793867,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799625381,453,1,2,58,18,7efqk7uh63928il0yffxijnv7,1,22.2,34.8,2025-04-12T12:50:31.390Z,2025-04-12T12:50:34Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5643794181,213,6.00,5643794173,56,Right,5643794179,212,38.1,5643794175,140,57.1,5643794183,1,,5643794171,157,,5643794177,141,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799625387,454,44,2,58,21,7efqk7uh63928il0yffxijnv7,1,60.8,20.4,2025-04-12T12:50:34.542Z,2025-04-12T13:36:58Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5643794207,286,,5643794393,233,653,5643794205,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799625411,653,44,2,58,21,2rdnn9p03qrmmv34tyx1nahpa,0,39.2,79.6,2025-04-12T12:50:34.543Z,2025-04-12T13:36:59Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5643794375,285,,5643794421,233,454,5643794373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799625389,455,1,2,58,21,7efqk7uh63928il0yffxijnv7,0,55.8,17.9,2025-04-12T12:50:34.958Z,2025-04-12T12:50:35Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5643794227,140,66.1,5643794225,56,Center,5643794229,141,29.2,5643794221,3,,5643794233,213,0.62,5643794223,168,,5643794231,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799625423,456,83,2,58,24,7efqk7uh63928il0yffxijnv7,0,57.9,24.3,2025-04-12T12:50:37.342Z,2025-04-12T12:50:45Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5643794539,399,74od0bd25ox7cv2sfmebf72s5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799625475,457,83,2,58,26,7efqk7uh63928il0yffxijnv7,0,47.3,15.3,2025-04-12T12:50:40.125Z,2025-04-12T12:50:46Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5643795015,399,74od0bd25ox7cv2sfmebf72s5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799625503,655,4,2,58,28,2rdnn9p03qrmmv34tyx1nahpa,1,44.8,80.8,2025-04-12T12:50:41.707Z,2025-04-12T12:50:46Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5643794903,56,Back,5643794905,152,,5643794909,286,,5643794901,13,,5643794935,233,458,5643794907,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799625501,458,4,2,58,28,7efqk7uh63928il0yffxijnv7,0,55.2,19.2,2025-04-12T12:50:41.708Z,2025-04-12T12:50:45Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5643794881,265,,5643794883,285,,5643794955,233,655,5643794875,13,,5643794879,152,,5643794877,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799626007,656,18,2,59,7,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-12T12:51:21.039Z,2025-04-12T12:51:21Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5643797683,59,19,5643797679,42,,5643797749,55,657,5643797681,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799626013,657,19,2,59,7,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-12T12:51:21.040Z,2025-04-12T13:00:21Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5643836065,293,1,5643797717,55,656,5643836061,292,8,5643797713,59,30,5643797715,44,Forward,5643797707,42,,5643797711,145,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799626269,658,18,2,59,25,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-12T12:51:38.968Z,2025-04-12T12:51:39Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5643799043,59,9,5643799039,42,,5643799041,44,Forward,5643799107,55,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799626273,659,19,2,59,25,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-12T12:51:38.969Z,2025-04-12T13:00:12Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5643835413,293,3,5643799087,44,Forward,5643835411,292,9,5643799083,145,9,5643799079,42,,5643799089,55,658,5643799085,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799626531,660,18,2,59,45,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-12T12:51:58.351Z,2025-04-12T12:59:55Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5643800427,44,Midfielder,5643800497,55,661,5643800429,59,7,5643800425,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799626541,661,19,2,59,45,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-12T12:51:58.352Z,2025-04-12T13:38:02Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5643800473,44,Forward,5643800471,59,15,5643800475,55,660,5643835045,293,1,5643800465,42,,5643800469,145,11,5643835043,292,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799626695,662,1,2,59,56,2rdnn9p03qrmmv34tyx1nahpa,1,37.4,82.6,2025-04-12T12:52:09.768Z,2025-04-12T12:52:10Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643801297,140,31.1,5643801291,5,,5643801295,56,Back,5643801299,141,72.7,5643801303,213,3.94,5643801293,152,,5643801301,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799626713,663,1,2,59,57,2rdnn9p03qrmmv34tyx1nahpa,1,31.1,72.7,2025-04-12T12:52:10.447Z,2025-04-12T12:52:11Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643801427,140,39.9,5643801435,212,11.2,5643801441,213,0.61,5643801429,141,82.1,5643801425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799626773,664,1,2,59,57,2rdnn9p03qrmmv34tyx1nahpa,1,39.9,82.1,2025-04-12T12:52:11.263Z,2025-04-12T12:52:14Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643801779,213,3.86,5643801775,141,70.9,5643801771,56,Back,5643801777,212,11.6,5643801773,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799626817,665,1,2,60,1,2rdnn9p03qrmmv34tyx1nahpa,1,31.6,70.9,2025-04-12T12:52:14.335Z,2025-04-12T12:52:17Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643802027,141,46.6,5643802031,213,4.59,5643802023,56,Back,5643802025,140,29.7,5643802029,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799626835,666,1,2,60,3,2rdnn9p03qrmmv34tyx1nahpa,1,32.1,36.4,2025-04-12T12:52:16.879Z,2025-04-12T12:52:18Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643802111,56,Back,5643802115,141,52.4,5643802119,213,1.57,5643802113,140,32.1,5643802117,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799626865,667,1,2,60,4,2rdnn9p03qrmmv34tyx1nahpa,1,34.1,50.6,2025-04-12T12:52:18.224Z,2025-04-12T12:52:20Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643802243,141,36.7,5643802245,212,9.5,5643802241,140,34.1,5643802247,213,4.71,5643802239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799626927,668,1,2,60,7,2rdnn9p03qrmmv34tyx1nahpa,1,34.9,36.4,2025-04-12T12:52:20.639Z,2025-04-12T12:52:25Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643802511,212,32.8,5643802507,140,61.5,5643802515,1,,5643802513,213,5.73,5643802509,141,11.1,5643802505,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799626929,669,61,2,60,11,2rdnn9p03qrmmv34tyx1nahpa,0,61.5,11.1,2025-04-12T12:52:25.055Z,2025-04-12T12:52:25Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5643802521,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799626969,459,5,2,60,13,7efqk7uh63928il0yffxijnv7,1,21.2,102.0,2025-04-12T12:52:26.327Z,2025-04-12T13:37:06Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5643802691,56,Back,5643802693,347,,5643802715,233,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799626957,670,5,2,60,13,2rdnn9p03qrmmv34tyx1nahpa,0,78.8,-2.0,2025-04-12T12:52:26.327Z,2025-04-12T12:52:30Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5643802659,347,,5643802657,56,Right,5643802749,233,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799627073,460,1,2,60,16,7efqk7uh63928il0yffxijnv7,1,25.3,100.0,2025-04-12T12:52:30.221Z,2025-04-12T12:52:32Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5643803293,213,3.70,5643803285,56,Back,5643803289,141,93.5,5643803291,212,10.9,5643803287,140,16.5,5643803283,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799627101,461,1,2,60,19,7efqk7uh63928il0yffxijnv7,1,16.5,93.5,2025-04-12T12:52:32.621Z,2025-04-12T12:52:34Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5643803467,213,4.01,5643803459,140,2.1,5643803463,141,67.3,5643803465,212,23.4,5643803453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799627139,462,1,2,60,21,7efqk7uh63928il0yffxijnv7,0,2.1,67.3,2025-04-12T12:52:34.652Z,2025-04-12T12:52:37Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5643803631,56,Back,5643803639,213,0.31,5643803635,141,85.9,5643803633,140,39.7,5643803629,157,,5643803637,212,41.5,5643803641,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799627175,671,1,2,60,26,2rdnn9p03qrmmv34tyx1nahpa,1,63.0,24.2,2025-04-12T12:52:39.401Z,2025-04-12T12:53:03Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643805665,213,1.36,5643805661,141,31.5,5643803757,56,Center,5643805659,140,64.0,5643805663,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799627209,673,1,2,60,27,2rdnn9p03qrmmv34tyx1nahpa,0,63.0,38.2,2025-04-12T12:52:41.127Z,2025-04-12T12:52:42Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5643803957,56,Center,5643803961,141,63.1,5643803965,213,1.56,5643803963,212,16.9,5643803959,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799627225,463,1,2,60,29,7efqk7uh63928il0yffxijnv7,1,33.9,38.2,2025-04-12T12:52:42.604Z,2025-04-12T12:52:43Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5643804057,212,10.6,5643804053,140,29.9,5643804051,56,Back,5643804059,213,1.98,5643804055,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799627265,465,1,2,60,30,7efqk7uh63928il0yffxijnv7,1,30.6,52.4,2025-04-12T12:52:43.708Z,2025-04-12T12:52:45Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5643804247,213,0.93,5643804235,140,36.3,5643804243,212,10.0,5643804239,141,64.2,5643804231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799627289,466,1,2,60,31,7efqk7uh63928il0yffxijnv7,1,37.0,65.5,2025-04-12T12:52:45.196Z,2025-04-12T12:52:47Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5643804373,141,57.8,5643804375,212,11.7,5643804371,140,47.0,5643804377,213,5.82,5643804369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799627339,467,1,2,60,34,7efqk7uh63928il0yffxijnv7,1,54.1,62.9,2025-04-12T12:52:47.324Z,2025-04-12T12:52:51Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5643804661,56,Left,5643804677,213,0.92,5643804663,140,65.7,5643804673,212,20.0,5643804667,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799627363,468,1,2,60,38,7efqk7uh63928il0yffxijnv7,0,76.1,86.3,2025-04-12T12:52:51.485Z,2025-04-12T12:52:52Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5643804795,56,Center,5643804799,141,78.8,5643804803,213,5.89,5643804801,212,13.2,5643804797,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799627413,674,12,2,60,42,2rdnn9p03qrmmv34tyx1nahpa,1,10.3,19.2,2025-04-12T12:52:55.879Z,2025-04-12T12:52:57Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643805069,213,4.59,5643805065,141,0.0,5643805061,56,Back,5643805085,167,,5643805067,212,13.7,5643805063,140,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799627445,469,5,2,60,43,7efqk7uh63928il0yffxijnv7,1,91.9,101.2,2025-04-12T12:52:56.817Z,2025-04-12T13:37:07Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5643805239,56,Left,5643805267,233,675,5643805241,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799627417,675,5,2,60,43,2rdnn9p03qrmmv34tyx1nahpa,0,8.1,-1.2,2025-04-12T12:52:56.817Z,2025-04-12T12:53:01Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643805079,347,,5643805301,233,469,5643805077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799627741,470,1,2,61,3,7efqk7uh63928il0yffxijnv7,0,92.0,100.0,2025-04-12T12:53:16.412Z,2025-04-12T12:53:40Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5643806939,56,Center,5643806935,107,,5643806959,213,4.90,5643806955,212,20.4,5643806949,141,71.1,5643806943,140,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799627747,471,43,2,61,5,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-12T12:53:18.578Z,2025-04-12T12:53:43Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5643806969,346,0,5643808661,144,5,5643806967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799627769,676,12,2,61,6,2rdnn9p03qrmmv34tyx1nahpa,1,6.6,31.0,2025-04-12T12:53:19.806Z,2025-04-12T12:53:32Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5643807063,141,16.5,5643807059,56,Back,5643807061,140,16.4,5643807069,213,5.52,5643807067,212,14.3,5643807101,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799627871,472,1,2,61,9,7efqk7uh63928il0yffxijnv7,1,79.1,64.6,2025-04-12T12:53:23.244Z,2025-04-12T12:53:26Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5643807629,56,Left,5643807633,141,85.7,5643807635,212,15.8,5643807631,140,85.3,5643807637,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799627875,473,1,2,61,12,7efqk7uh63928il0yffxijnv7,0,86.0,85.9,2025-04-12T12:53:26.044Z,2025-04-12T12:56:36Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5643807679,2,,5643807683,56,Center,5643807693,213,4.89,5643807681,155,,5643807685,140,90.6,5643807689,212,26.8,5643807687,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799629761,717,61,2,61,12,2rdnn9p03qrmmv34tyx1nahpa,1,12.2,45.8,2025-04-12T12:53:26.233Z,2025-04-12T12:55:58Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643818485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799629611,482,61,2,61,14,7efqk7uh63928il0yffxijnv7,1,88.2,53.2,2025-04-12T12:53:28.208Z,2025-04-12T12:56:25Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5643820253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
