id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId
2803116363,523,1,2,50,37,2rdnn9p03qrmmv34tyx1nahpa,1,45.7,40.9,2025-04-19T15:10:58.598Z,2025-04-19T15:11:04Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5663009355,212,25.7,5663009351,141,78.7,5663009343,56,Back,5663009347,140,45.4,5663009359,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116403,524,1,2,50,43,2rdnn9p03qrmmv34tyx1nahpa,1,56.0,84.8,2025-04-19T15:11:04.117Z,2025-04-19T15:11:06Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5663009569,56,Left,5663009573,141,95.0,5663009575,212,12.9,5663009571,140,66.4,5663009577,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116443,525,1,2,50,45,2rdnn9p03qrmmv34tyx1nahpa,1,66.4,95.0,2025-04-19T15:11:06.325Z,2025-04-19T15:11:08Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5663009829,56,Left,5663009833,141,91.2,5663009835,212,9.3,5663009831,140,57.9,5663009837,213,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116483,526,1,2,50,48,2rdnn9p03qrmmv34tyx1nahpa,1,57.8,90.2,2025-04-19T15:11:08.741Z,2025-04-19T15:11:10Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5663010077,213,4.32,5663010075,212,10.0,5663010071,140,54.2,5663010073,141,76.6,5663010069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116523,527,1,2,50,49,2rdnn9p03qrmmv34tyx1nahpa,1,53.9,72.9,2025-04-19T15:11:10.277Z,2025-04-19T15:11:12Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5663010299,212,20.2,5663010295,141,44.6,5663010301,213,5.01,5663010289,56,Center,5663010293,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116569,528,1,2,50,51,2rdnn9p03qrmmv34tyx1nahpa,1,59.2,43.1,2025-04-19T15:11:12.477Z,2025-04-19T15:11:14Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5663010507,56,Center,5663010509,140,71.3,5663010515,213,5.88,5663010513,212,13.8,5663010511,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116665,529,1,2,50,53,2rdnn9p03qrmmv34tyx1nahpa,1,72.2,35.4,2025-04-19T15:11:14.510Z,2025-04-19T15:11:18Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5663011001,213,5.63,5663010997,141,19.1,5663010993,56,Right,5663010999,212,18.3,5663010995,140,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116689,530,1,2,50,58,2rdnn9p03qrmmv34tyx1nahpa,0,86.8,26.8,2025-04-19T15:11:18.749Z,2025-04-19T15:11:19Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5663011165,213,1.36,5663011163,212,20.5,5663011161,141,56.3,5663011159,140,90.9,5663011157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116919,439,1,2,51,1,8sy0cxovuxo76tuoas3uo55xj,1,11.1,38.8,2025-04-19T15:11:22.465Z,2025-04-19T15:11:29Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5663012389,213,5.41,5663012385,141,18.0,5663012381,56,Back,5663012383,140,22.5,5663012379,123,,5663012387,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803116935,440,1,2,51,7,8sy0cxovuxo76tuoas3uo55xj,1,26.5,5.2,2025-04-19T15:11:28.074Z,2025-04-19T15:11:41Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5663012457,213,0.80,5663012451,140,30.1,5663012455,212,5.4,5663012453,141,10.9,5663012449,56,Back,5663013719,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803117109,441,1,2,51,8,8sy0cxovuxo76tuoas3uo55xj,1,30.2,11.0,2025-04-19T15:11:28.650Z,2025-04-19T15:11:56Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5663013375,56,Back,5663013379,141,4.3,5663013381,212,10.2,5663013377,140,38.9,5663013383,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803117033,531,83,2,51,13,2rdnn9p03qrmmv34tyx1nahpa,0,55.4,90.2,2025-04-19T15:11:33.926Z,2025-04-19T15:14:11Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5663013509,399,4m7qbjhm8zl0z7px053siv6j9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803117115,442,4,2,51,15,8sy0cxovuxo76tuoas3uo55xj,1,40.0,7.4,2025-04-19T15:11:36.390Z,2025-04-19T15:53:24Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5663013485,295,,5663013483,13,,5663013525,233,532,5663013487,56,Back,5663013489,152,,5663013539,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803117091,532,4,2,51,15,2rdnn9p03qrmmv34tyx1nahpa,0,60.0,92.6,2025-04-19T15:11:36.391Z,2025-04-19T15:53:24Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5663013499,13,,5663013585,233,442,5663013503,56,Left,5663013505,152,,5663013501,295,,5663013507,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803117383,443,1,2,51,24,8sy0cxovuxo76tuoas3uo55xj,1,31.8,2.9,2025-04-19T15:11:44.707Z,2025-04-19T15:11:49Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5663014911,141,4.3,5663014915,213,0.02,5663014903,155,,5663014907,56,Right,5663014917,1,,5663014913,212,40.6,5663014909,140,70.5,5663014905,152,,5663014901,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803117395,444,61,2,51,28,8sy0cxovuxo76tuoas3uo55xj,0,72.5,4.0,2025-04-19T15:11:48.740Z,2025-04-19T15:11:49Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5663014975,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803117413,445,5,2,51,29,8sy0cxovuxo76tuoas3uo55xj,0,87.0,-1.4,2025-04-19T15:11:50.162Z,2025-04-19T15:11:58Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5663015099,347,,5663015097,56,Right,5663015715,233,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803117519,533,5,2,51,29,2rdnn9p03qrmmv34tyx1nahpa,1,13.0,101.4,2025-04-19T15:11:50.162Z,2025-04-19T15:12:01Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5663015651,347,,5663015649,56,Back,5663015683,233,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803117987,534,1,2,51,51,2rdnn9p03qrmmv34tyx1nahpa,1,10.9,100.0,2025-04-19T15:12:12.262Z,2025-04-19T15:12:20Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5663018159,141,82.1,5663018163,213,5.13,5663018513,189,,5663018155,56,Back,5663018161,212,14.2,5663018153,107,,5663018157,140,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803118059,535,1,2,51,54,2rdnn9p03qrmmv34tyx1nahpa,1,16.4,81.2,2025-04-19T15:12:15.325Z,2025-04-19T15:12:19Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5663018615,213,4.88,5663018611,141,36.3,5663018613,212,31.0,5663018609,140,21.3,5663018607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803118259,536,1,2,52,2,2rdnn9p03qrmmv34tyx1nahpa,1,57.6,32.7,2025-04-19T15:12:23.366Z,2025-04-19T15:59:49Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,1.0,,5663021605,210,15,5663019597,212,26.2,5663019595,141,24.4,5663019593,140,82.0,5663019591,56,Center,5663019599,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803118267,537,15,2,52,7,2rdnn9p03qrmmv34tyx1nahpa,1,83.1,33.8,2025-04-19T15:12:27.918Z,2025-04-19T15:59:49Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5663316799,63,,5663021663,230,98.0,5663316801,215,,5663021649,55,536,5663021103,82,,5663316797,72,,5663021645,29,,5663021695,233,446,5663021653,102,49.4,5663021667,231,50.2,5663021643,78,,5663021655,103,5663019635,56,5663019631,22,,5663021661,147,35.4,5663021657,146,85.6,,,Center,,,,,13.9,,
2803118297,446,10,2,52,7,8sy0cxovuxo76tuoas3uo55xj,1,15.0,61.6,2025-04-19T15:12:28.018Z,2025-04-19T15:12:44Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5663021743,233,537,5663019789,56,Back,5663019787,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803118459,448,1,2,52,11,8sy0cxovuxo76tuoas3uo55xj,1,35.2,53.3,2025-04-19T15:12:32.306Z,2025-04-19T15:12:42Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5663020605,140,45.8,5663020609,212,11.4,5663020607,141,56.7,5663020603,56,Back,5663020611,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803118473,449,4,2,52,14,8sy0cxovuxo76tuoas3uo55xj,1,49.4,58.8,2025-04-19T15:12:35.027Z,2025-04-19T15:53:25Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5663020695,286,,5663020691,152,,5663020687,56,Back,5663020693,265,,5663020857,233,538,5663020685,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803118465,538,4,2,52,14,2rdnn9p03qrmmv34tyx1nahpa,0,50.6,41.2,2025-04-19T15:12:35.028Z,2025-04-19T15:53:26Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5663020819,265,,5663020815,56,Center,5663020813,13,,5663020821,285,,5663020817,152,,5663020887,233,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803119205,450,1,2,52,47,8sy0cxovuxo76tuoas3uo55xj,1,46.2,56.9,2025-04-19T15:13:08.019Z,2025-04-19T15:13:09Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5663024635,56,Back,5663024631,5,,5663024639,141,37.3,5663024641,212,13.3,5663024633,152,,5663024637,140,45.6,5663024643,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803119243,451,1,2,52,49,8sy0cxovuxo76tuoas3uo55xj,1,47.7,23.7,2025-04-19T15:13:09.683Z,2025-04-19T15:13:12Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5663024891,213,4.74,5663024883,56,Back,5663024887,141,4.9,5663024889,212,12.8,5663024885,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803119283,452,1,2,52,51,8sy0cxovuxo76tuoas3uo55xj,1,43.7,4.9,2025-04-19T15:13:12.194Z,2025-04-19T15:13:14Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5663025111,213,2.61,5663025103,56,Back,5663025107,141,20.4,5663025109,212,20.8,5663025105,140,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803119351,453,1,2,52,53,8sy0cxovuxo76tuoas3uo55xj,1,25.7,21.5,2025-04-19T15:13:14.067Z,2025-04-19T15:13:17Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5663025485,212,12.5,5663025483,141,32.2,5663025481,140,35.4,5663025479,56,Back,5663025487,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803119385,454,1,2,52,56,8sy0cxovuxo76tuoas3uo55xj,0,36.4,24.1,2025-04-19T15:13:17.347Z,2025-04-19T15:13:18Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5663025627,140,57.0,5663025623,56,Right,5663025637,212,24.1,5663025633,141,8.6,5663025639,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803119441,540,1,2,53,0,2rdnn9p03qrmmv34tyx1nahpa,1,50.7,85.9,2025-04-19T15:13:20.637Z,2025-04-19T15:13:21Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5663025989,212,10.5,5663025985,140,52.8,5663025991,213,4.92,5663025983,56,Center,5663025987,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803119537,541,1,2,53,0,2rdnn9p03qrmmv34tyx1nahpa,1,52.8,70.8,2025-04-19T15:13:21.589Z,2025-04-19T15:13:26Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5663026551,213,5.30,5663026547,141,62.3,5663026543,56,Center,5663026545,140,56.5,5663026549,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803119599,455,83,2,53,5,8sy0cxovuxo76tuoas3uo55xj,0,30.5,34.6,2025-04-19T15:13:25.875Z,2025-04-19T15:14:41Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5663027149,399,a30y638aa4uo6vudqgrcjvpat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803119565,542,1,2,53,6,2rdnn9p03qrmmv34tyx1nahpa,1,58.8,62.0,2025-04-19T15:13:26.625Z,2025-04-19T15:13:28Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5663026721,212,5.5,5663026725,213,2.02,5663026707,56,Center,5663026715,141,69.3,5663026711,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803119619,543,1,2,53,7,2rdnn9p03qrmmv34tyx1nahpa,1,56.7,69.4,2025-04-19T15:13:27.878Z,2025-04-19T15:13:31Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5663026995,141,98.6,5663026993,140,65.2,5663026991,56,Left,5663026997,212,21.8,5663026999,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803119805,544,1,2,53,12,2rdnn9p03qrmmv34tyx1nahpa,1,70.1,90.2,2025-04-19T15:13:33.165Z,2025-04-19T15:13:47Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,1.0,,5663028037,141,79.0,5663028033,56,Left,5663028039,212,8.7,5663028041,213,4.20,5663029059,210,15,5663028035,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803119813,545,15,2,53,17,2rdnn9p03qrmmv34tyx1nahpa,1,70.6,73.4,2025-04-19T15:13:37.790Z,2025-04-19T16:00:28Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5663029107,146,99.5,5663029181,233,456,5663028073,56,Center,5663029093,76,,5663029105,215,,5663029101,102,54.2,5663029109,147,54.0,5663028641,20,,5663028071,18,,5663029095,29,,5663029103,103,6.3,5663028067,22,5663029097,55,,,,,,,,,,,,544,,,,,,,
2803119797,456,10,2,53,17,8sy0cxovuxo76tuoas3uo55xj,1,1.0,48.4,2025-04-19T15:13:37.890Z,2025-04-19T15:13:48Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5663029235,233,545,5663027997,56,Back,5663027995,182,,5663027991,173,,5663028229,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803119897,457,6,2,53,18,8sy0cxovuxo76tuoas3uo55xj,0,12.2,40.2,2025-04-19T15:13:38.691Z,2025-04-19T15:53:29Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5663028619,73,,5663028709,233,546,5663028617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803119831,546,6,2,53,18,2rdnn9p03qrmmv34tyx1nahpa,1,87.8,59.8,2025-04-19T15:13:38.691Z,2025-04-19T15:53:28Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5663028281,73,,5663028279,56,Center,5663028683,233,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803120655,547,1,2,53,56,2rdnn9p03qrmmv34tyx1nahpa,0,99.5,99.5,2025-04-19T15:14:17.527Z,2025-04-19T15:14:19Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5663032479,1,,5663032467,223,,5663032463,6,,5663032475,212,39.1,5663032471,140,90.6,5663032465,155,,5663032461,2,,5663032469,56,Center,5663032473,141,43.7,5663032477,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,
2803120669,458,12,2,53,59,8sy0cxovuxo76tuoas3uo55xj,1,4.2,50.6,2025-04-19T15:14:20.532Z,2025-04-19T15:14:27Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5663032559,141,85.7,5663032581,15,,5663032563,213,1.53,5663032555,56,Back,5663032561,212,23.9,5663032557,140,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803120763,548,1,2,54,3,2rdnn9p03qrmmv34tyx1nahpa,1,92.9,16.8,2025-04-19T15:14:23.998Z,2025-04-19T15:20:05Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,1.0,,5663033101,2,,5663033105,56,Center,5663033113,213,1.80,5663033109,141,46.4,5663070069,154,,5663033107,140,88.4,5663070067,210,15,5663033103,155,,5663033111,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803120779,549,15,2,54,6,2rdnn9p03qrmmv34tyx1nahpa,1,88.4,46.0,2025-04-19T15:14:27.374Z,2025-04-19T16:02:00Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5663070127,108,,5663070133,146,89.4,5663326175,25,,5663033183,56,Center,5663070113,29,,5663034151,82,,5663070125,103,19,5663070129,328,,5663070115,154,,5663070123,102,52.5,5663070137,230,99.0,5663070119,55,5663070183,233,5663070135,147,46.6,5663070139,231,49.6,5663070111,76,,5663034147,20,459,,5663033181,17,,548,,
2803120769,459,10,2,54,6,8sy0cxovuxo76tuoas3uo55xj,1,10.6,53.4,2025-04-19T15:14:27.474Z,2025-04-19T15:20:12Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5663033141,94,,5663033143,56,Back,5663070249,233,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803120819,460,12,2,54,8,8sy0cxovuxo76tuoas3uo55xj,1,8.5,76.9,2025-04-19T15:14:29.252Z,2025-04-19T15:14:31Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5663033433,56,Back,5663033435,140,21.6,5663033503,167,,5663033439,141,100.0,5663033443,212,21.4,5663033447,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803120825,461,5,2,54,10,8sy0cxovuxo76tuoas3uo55xj,0,24.4,101.4,2025-04-19T15:14:30.884Z,2025-04-19T15:14:36Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5663033495,56,Back,5663033497,347,,5663033765,233,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803120855,550,5,2,54,10,2rdnn9p03qrmmv34tyx1nahpa,1,75.6,-1.4,2025-04-19T15:14:30.884Z,2025-04-19T15:19:48Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5663033675,56,Right,5663033719,233,461,5663033677,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803121171,551,1,2,54,26,2rdnn9p03qrmmv34tyx1nahpa,1,71.4,0.0,2025-04-19T15:14:47.542Z,2025-04-19T15:14:49Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5663035593,212,15.4,5663035589,140,76.1,5663035585,107,,5663035595,213,1.25,5663035591,141,19.8,5663035587,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803121211,552,1,2,54,28,2rdnn9p03qrmmv34tyx1nahpa,1,76.1,20.1,2025-04-19T15:14:48.837Z,2025-04-19T15:14:51Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5663035777,140,70.5,5663035783,213,4.05,5663035775,56,Right,5663035781,212,9.6,5663035779,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803121249,553,1,2,54,30,2rdnn9p03qrmmv34tyx1nahpa,1,69.0,14.9,2025-04-19T15:14:50.957Z,2025-04-19T15:14:53Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5663036039,140,40.0,5663036047,1,,5663036045,213,2.71,5663036043,212,33.5,5663036041,141,35.4,5663036033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803121383,554,1,2,54,32,2rdnn9p03qrmmv34tyx1nahpa,1,42.1,38.5,2025-04-19T15:14:53.429Z,2025-04-19T15:14:59Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5663036877,213,1.23,5663036875,212,20.9,5663036873,141,67.5,5663036871,140,48.7,5663036869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803121477,555,1,2,54,39,2rdnn9p03qrmmv34tyx1nahpa,1,57.2,72.1,2025-04-19T15:14:59.629Z,2025-04-19T15:15:04Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5663037401,212,14.0,5663037395,56,Left,5663037399,141,92.3,5663037403,213,1.37,5663037397,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803121513,556,1,2,54,43,2rdnn9p03qrmmv34tyx1nahpa,1,64.7,85.1,2025-04-19T15:15:04.221Z,2025-04-19T15:15:05Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5663037607,140,65.8,5663037611,212,18.1,5663037605,56,Center,5663037609,141,58.5,5663037613,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803121567,557,1,2,54,45,2rdnn9p03qrmmv34tyx1nahpa,1,65.6,58.4,2025-04-19T15:15:05.709Z,2025-04-19T15:15:07Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5663037865,140,66.5,5663037869,212,5.1,5663037863,56,Center,5663037867,141,65.7,5663037871,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803121601,558,1,2,54,46,2rdnn9p03qrmmv34tyx1nahpa,1,66.5,65.7,2025-04-19T15:15:07.422Z,2025-04-19T15:52:47Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5663038073,56,Center,5663038077,141,49.0,5663038075,140,71.5,5663038081,213,5.15,5663038079,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803121615,559,43,2,54,48,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-19T15:15:08.959Z,2025-04-19T15:15:51Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5663038135,286,0,5663038133,56,Center,5663042889,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803121623,560,1,2,54,48,2rdnn9p03qrmmv34tyx1nahpa,1,71.5,49.0,2025-04-19T15:15:08.970Z,2025-04-19T15:15:11Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5663038157,168,,5663038161,140,80.2,5663038165,212,9.1,5663038163,141,48.5,5663038167,213,6.25,5663038159,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803121683,561,1,2,54,50,2rdnn9p03qrmmv34tyx1nahpa,1,83.3,49.3,2025-04-19T15:15:11.181Z,2025-04-19T15:15:12Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5663038473,212,19.5,5663038475,213,5.51,5663038471,141,29.2,5663038469,140,96.6,5663038467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803121709,562,1,2,54,50,2rdnn9p03qrmmv34tyx1nahpa,0,95.2,28.6,2025-04-19T15:15:11.494Z,2025-04-19T15:15:36Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5663038647,213,2.33,5663038643,141,41.3,5663038645,212,11.9,5663038641,140,87.4,5663038639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803121761,462,12,2,54,51,8sy0cxovuxo76tuoas3uo55xj,1,11.4,48.8,2025-04-19T15:15:12.532Z,2025-04-19T15:15:37Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5663038881,141,58.8,5663038885,213,2.52,5663038883,212,11.7,5663038879,140,2.3,5663038877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803122153,563,16,2,54,52,2rdnn9p03qrmmv34tyx1nahpa,1,96.7,38.3,2025-04-19T15:15:13.462Z,2025-04-19T15:17:05Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5663043365,230,99.5,5663042245,20,,5663044745,108,,5663042247,60,,5663043367,231,46.4,5663050255,80,,5663043351,103,13.3,5663044747,328,,5663040987,22,,5663043349,102,46.9,5663043353,214,,5663040991,56,5663043363,458,5663042251,374,2025-04-19 16:15:12.941,5663042255,375,54:52.317,,,,,,,,,,,Center,,
2803123089,463,1,2,56,1,8sy0cxovuxo76tuoas3uo55xj,1,50.1,49.9,2025-04-19T15:16:22.597Z,2025-04-19T15:20:58Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5663046197,140,46.1,5663072633,189,,5663046205,279,G,5663046201,212,4.2,5663046195,56,Back,5663046199,141,49.9,5663046203,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
