id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2807853623,520,1,2,53,40,5qxgilg61hlwxzfpdn2nhcayd,1,30.8,33.9,2025-04-28T17:15:01.797Z,2025-04-28T17:15:07Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5688976337,141,7.1,5688976341,212,47.2,5688976335,140,72.3,5688976329,155,,5688976331,56,Right,5688976347,1,,5688976345,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853659,521,1,2,53,45,5qxgilg61hlwxzfpdn2nhcayd,1,88.0,25.3,2025-04-28T17:15:07.101Z,2025-04-28T17:15:19Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,1.0,,5688976977,154,,5688976575,141,44.3,5688976577,212,12.9,5688976975,210,13,5688976579,213,1.58,5688976573,140,87.9,5688976571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853661,522,13,2,53,46,5qxgilg61hlwxzfpdn2nhcayd,1,89.9,35.4,2025-04-28T17:15:08.173Z,2025-04-28T17:15:36Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5688977011,231,47.1,5688977005,102,47.4,5688977001,55,521,5688976993,121,,5688976997,29,,5688977007,103,76.4,5688976675,20,,5688976589,22,,5688976593,56,5688977009,230,5688976591,63,5688976999,154,5688977927,74,,,,,,,,Center,98.6,,,,,,,,,,,
2807853879,471,5,2,53,49,ea3yd0dgq6uy6pupkpn17j5xg,1,-0.8,59.2,2025-04-28T17:15:10.434Z,2025-04-28T17:55:22Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5688977899,233,523,5688977891,346,,5688977889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853669,523,5,2,53,49,5qxgilg61hlwxzfpdn2nhcayd,0,100.8,40.8,2025-04-28T17:15:10.434Z,2025-04-28T17:55:23Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5688976625,346,,5688976623,56,Center,5688977919,233,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853903,472,1,2,54,14,ea3yd0dgq6uy6pupkpn17j5xg,1,5.3,62.3,2025-04-28T17:15:35.937Z,2025-04-28T17:15:37Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5688978019,141,51.3,5688978013,56,Back,5688978027,213,4.39,5688978011,124,,5688978033,237,,5688978017,140,2.9,5688978023,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853939,473,1,2,54,16,ea3yd0dgq6uy6pupkpn17j5xg,1,2.9,51.3,2025-04-28T17:15:37.859Z,2025-04-28T17:15:42Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5688978209,140,8.0,5688978215,213,4.99,5688978211,141,23.6,5688978213,212,19.6,5688978207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853965,474,1,2,54,20,ea3yd0dgq6uy6pupkpn17j5xg,1,11.8,16.1,2025-04-28T17:15:42.002Z,2025-04-28T17:15:44Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5688978351,141,33.9,5688978349,140,40.4,5688978353,212,32.4,5688978345,155,,5688978357,1,,5688978347,56,Back,5688978355,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853981,475,1,2,54,22,ea3yd0dgq6uy6pupkpn17j5xg,1,40.4,33.9,2025-04-28T17:15:44.322Z,2025-04-28T17:15:46Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5688978443,213,2.89,5688978435,56,Back,5688978441,212,6.1,5688978437,140,34.8,5688978439,141,36.1,5688978467,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854021,476,1,2,54,25,ea3yd0dgq6uy6pupkpn17j5xg,1,35.8,38.3,2025-04-28T17:15:46.467Z,2025-04-28T17:15:49Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5688978697,141,77.8,5688978695,140,42.4,5688978699,212,27.7,5688978693,56,Back,5688978701,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854031,477,1,2,54,28,ea3yd0dgq6uy6pupkpn17j5xg,0,42.9,79.7,2025-04-28T17:15:49.812Z,2025-04-28T17:15:51Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5688978755,140,73.0,5688978757,141,27.9,5688978759,212,47.3,5688978753,56,Center,5688978761,213,5.44,5688978751,155,,5688978763,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854047,524,12,2,54,30,5qxgilg61hlwxzfpdn2nhcayd,1,27.0,72.4,2025-04-28T17:15:52.284Z,2025-04-28T17:15:53Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5688978845,15,,5688978823,140,46.5,5688978829,213,6.23,5688978825,141,70.9,5688978821,56,Back,5688978827,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854059,525,3,2,54,32,5qxgilg61hlwxzfpdn2nhcayd,0,47.8,70.2,2025-04-28T17:15:54.115Z,2025-04-28T17:17:34Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5688978909,56,Back,5688978911,286,,5688978959,233,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854063,478,7,2,54,32,ea3yd0dgq6uy6pupkpn17j5xg,1,52.2,29.8,2025-04-28T17:15:54.116Z,2025-04-28T17:17:35Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5688978927,56,Center,5688978945,233,525,5688978929,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854111,479,3,2,54,37,ea3yd0dgq6uy6pupkpn17j5xg,1,31.3,6.2,2025-04-28T17:15:58.962Z,2025-04-28T17:17:39Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5688979179,285,,5688979177,56,Back,5688979349,233,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854097,526,45,2,54,37,5qxgilg61hlwxzfpdn2nhcayd,0,68.7,93.8,2025-04-28T17:15:58.962Z,2025-04-28T17:17:39Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5688979357,286,,5688979145,56,Left,5688979353,233,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854115,480,43,2,54,39,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-28T17:16:00.419Z,2025-04-28T17:16:08Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5688979607,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854147,481,1,2,54,39,ea3yd0dgq6uy6pupkpn17j5xg,1,23.7,13.8,2025-04-28T17:16:00.738Z,2025-04-28T17:16:04Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5688979377,212,22.2,5688979375,141,46.4,5688979371,56,Back,5688979379,213,1.59,5688979373,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854153,482,1,2,54,42,ea3yd0dgq6uy6pupkpn17j5xg,1,22.9,49.7,2025-04-28T17:16:03.874Z,2025-04-28T17:16:05Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5688979419,213,6.20,5688979413,140,36.7,5688979411,56,Back,5688979415,141,47.9,5688979417,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854159,483,1,2,54,43,ea3yd0dgq6uy6pupkpn17j5xg,1,36.7,47.9,2025-04-28T17:16:05.011Z,2025-04-28T17:16:06Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5688979457,212,14.4,5688979455,141,46.0,5688979451,56,Back,5688979459,213,3.23,5688979453,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854181,484,1,2,54,44,ea3yd0dgq6uy6pupkpn17j5xg,1,23.0,46.0,2025-04-28T17:16:06.034Z,2025-04-28T17:16:08Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5688979587,141,11.4,5688979589,212,23.7,5688979583,56,Back,5688979585,140,25.9,5688979591,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854201,485,1,2,54,46,ea3yd0dgq6uy6pupkpn17j5xg,1,26.2,10.0,2025-04-28T17:16:08.210Z,2025-04-28T17:16:09Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5688979687,56,Back,5688979693,212,12.9,5688979691,141,17.3,5688979695,213,0.40,5688979689,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854221,486,1,2,54,48,ea3yd0dgq6uy6pupkpn17j5xg,1,37.5,17.3,2025-04-28T17:16:09.826Z,2025-04-28T17:16:12Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5688979823,141,2.0,5688979821,140,43.6,5688979825,212,12.2,5688979819,56,Back,5688979827,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854245,487,1,2,54,51,ea3yd0dgq6uy6pupkpn17j5xg,1,53.4,2.6,2025-04-28T17:16:12.785Z,2025-04-28T17:16:18Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5688980005,212,27.4,5688980007,213,0.10,5688980003,141,6.5,5688980001,140,79.4,5688979999,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854299,488,1,2,54,56,ea3yd0dgq6uy6pupkpn17j5xg,0,87.6,10.0,2025-04-28T17:16:18.101Z,2025-04-28T17:16:24Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5688980359,2,,5688980361,155,,5688980363,56,Center,5688980369,212,48.9,5688980367,141,78.8,5688980371,213,1.27,5688980365,140,100.0,5688980373,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854393,489,5,2,55,0,ea3yd0dgq6uy6pupkpn17j5xg,0,101.4,79.4,2025-04-28T17:16:22.144Z,2025-04-28T17:55:23Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5688980913,56,Left,5688980927,233,527,5688980915,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854295,527,5,2,55,0,5qxgilg61hlwxzfpdn2nhcayd,1,-1.4,20.6,2025-04-28T17:16:22.144Z,2025-04-28T17:55:23Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5688980921,233,489,5688980339,56,Back,5688980341,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854447,528,1,2,55,14,5qxgilg61hlwxzfpdn2nhcayd,1,3.3,47.0,2025-04-28T17:16:36.301Z,2025-04-28T17:16:40Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5688981191,141,73.9,5688981185,124,,5688981199,237,,5688981193,212,20.7,5688981187,56,Back,5688981189,140,12.5,5688981195,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854487,529,1,2,55,18,5qxgilg61hlwxzfpdn2nhcayd,0,13.8,76.9,2025-04-28T17:16:40.043Z,2025-04-28T17:16:42Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5688981381,212,22.6,5688981375,56,Back,5688981379,141,78.4,5688981383,213,0.05,5688981377,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854499,490,8,2,55,21,ea3yd0dgq6uy6pupkpn17j5xg,1,63.1,28.8,2025-04-28T17:16:43.252Z,2025-04-28T17:17:30Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5688981415,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854531,491,1,2,55,23,ea3yd0dgq6uy6pupkpn17j5xg,1,60.1,14.6,2025-04-28T17:16:45.299Z,2025-04-28T17:16:46Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5688981583,56,Right,5688981589,212,17.2,5688981585,140,76.4,5688981591,213,6.17,5688981587,141,11.7,5688981581,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854551,492,1,2,55,24,ea3yd0dgq6uy6pupkpn17j5xg,1,76.4,11.7,2025-04-28T17:16:46.243Z,2025-04-28T17:18:32Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5688981755,213,2.06,5688981747,56,Center,5688981749,140,72.8,5688986725,3,,5688981751,141,22.1,5688981753,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854621,493,4,2,55,26,ea3yd0dgq6uy6pupkpn17j5xg,1,69.0,23.5,2025-04-28T17:16:47.634Z,2025-04-28T17:17:38Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5688983649,152,,5688983651,265,,5688983653,286,,5688982103,56,Center,5688984163,233,531,5688983647,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854861,531,4,2,55,26,5qxgilg61hlwxzfpdn2nhcayd,0,31.0,76.5,2025-04-28T17:16:47.635Z,2025-04-28T17:17:46Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5688983479,56,Back,5688983481,152,,5688983477,13,,5688983485,285,,5688983483,265,,5688984197,233,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854593,530,43,2,55,29,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-04-28T17:16:51.212Z,2025-04-28T17:16:59Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5688982015,152,0,5688982009,13,0,5688982023,285,0,5688982403,144,4,5688982019,265,0,5688982011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854943,494,1,2,56,6,ea3yd0dgq6uy6pupkpn17j5xg,1,65.8,30.0,2025-04-28T17:17:27.939Z,2025-04-28T17:17:30Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5688983995,141,6.8,5688983997,212,20.3,5688983989,152,,5688983993,140,78.0,5688983999,213,5.39,5688983987,5,,5688983991,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854955,495,1,2,56,8,ea3yd0dgq6uy6pupkpn17j5xg,0,83.4,4.3,2025-04-28T17:17:30.339Z,2025-04-28T17:17:31Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5688984059,141,18.8,5688984055,56,Right,5688984061,212,20.9,5688984057,140,100.0,5688984063,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855141,496,5,2,56,9,ea3yd0dgq6uy6pupkpn17j5xg,0,101.0,21.0,2025-04-28T17:17:30.886Z,2025-04-28T17:55:24Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5688985181,233,532,5688985145,56,Right,5688985147,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854951,532,5,2,56,9,5qxgilg61hlwxzfpdn2nhcayd,1,-1.0,79.0,2025-04-28T17:17:30.886Z,2025-04-28T17:55:23Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5688984049,346,,5688984047,56,Back,5688985165,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855107,533,1,2,56,30,5qxgilg61hlwxzfpdn2nhcayd,1,4.8,42.5,2025-04-28T17:17:52.045Z,2025-04-28T17:17:55Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5688984991,141,76.6,5688984985,124,,5688984993,212,23.8,5688984999,237,,5688984987,56,Back,5688984989,140,9.7,5688984995,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855129,534,1,2,56,33,5qxgilg61hlwxzfpdn2nhcayd,1,10.0,82.0,2025-04-28T17:17:54.964Z,2025-04-28T17:17:57Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5688985085,213,0.68,5688985079,140,21.5,5688985083,212,15.6,5688985077,56,Back,5688985081,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855139,535,1,2,56,36,5qxgilg61hlwxzfpdn2nhcayd,0,21.5,96.5,2025-04-28T17:17:57.443Z,2025-04-28T17:17:59Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5688985135,140,48.2,5688985133,56,Back,5688985139,212,31.6,5688985141,213,5.80,5688985137,141,75.0,5688985131,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855143,497,8,2,56,38,ea3yd0dgq6uy6pupkpn17j5xg,1,52.6,18.3,2025-04-28T17:17:59.412Z,2025-04-28T17:17:59Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5688985149,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855155,498,1,2,56,39,ea3yd0dgq6uy6pupkpn17j5xg,1,57.1,15.0,2025-04-28T17:18:00.648Z,2025-04-28T17:18:01Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5688985203,56,Center,5688985209,212,10.8,5688985205,140,62.8,5688985211,213,0.98,5688985207,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855169,499,1,2,56,40,ea3yd0dgq6uy6pupkpn17j5xg,1,62.8,28.2,2025-04-28T17:18:01.587Z,2025-04-28T17:18:03Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5688985265,140,54.5,5688985263,56,Center,5688985269,212,9.3,5688985271,213,2.80,5688985267,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855195,536,83,2,56,41,5qxgilg61hlwxzfpdn2nhcayd,0,48.9,70.6,2025-04-28T17:18:03.109Z,2025-04-28T17:19:05Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5688985563,399,f2qohaex1g5tvz10leo2ia6s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855203,501,1,2,56,42,ea3yd0dgq6uy6pupkpn17j5xg,1,54.6,32.8,2025-04-28T17:18:03.730Z,2025-04-28T17:18:06Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5688985435,213,3.46,5688985429,140,31.5,5688985431,141,20.9,5688985427,56,Back,5688985433,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855221,502,1,2,56,45,ea3yd0dgq6uy6pupkpn17j5xg,1,31.5,20.9,2025-04-28T17:18:06.380Z,2025-04-28T17:18:09Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5688985539,140,12.2,5688985545,213,2.48,5688985541,141,43.9,5688985537,56,Back,5688985543,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855277,503,1,2,56,49,ea3yd0dgq6uy6pupkpn17j5xg,1,12.2,43.7,2025-04-28T17:18:10.435Z,2025-04-28T17:18:14Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5688985863,155,,5688985869,141,4.0,5688985875,1,,5688985865,56,Back,5688985873,213,5.66,5688985867,140,48.2,5688985871,212,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855319,504,1,2,56,52,ea3yd0dgq6uy6pupkpn17j5xg,0,48.9,5.2,2025-04-28T17:18:14.259Z,2025-04-28T17:19:23Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5688986073,212,16.8,5688986075,213,6.02,5688986063,3,,5688986069,140,64.4,5688986065,168,,5688986071,141,0.0,5688986067,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855321,505,43,2,56,54,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-28T17:18:15.707Z,2025-04-28T17:19:18Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5688988821,144,61,5688986079,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855313,537,56,2,56,55,5qxgilg61hlwxzfpdn2nhcayd,1,29.3,96.6,2025-04-28T17:18:17.244Z,2025-04-28T17:18:17Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5688986027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855339,506,5,2,56,58,ea3yd0dgq6uy6pupkpn17j5xg,0,67.8,-1.2,2025-04-28T17:18:20.275Z,2025-04-28T17:18:25Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5688986175,56,Right,5688986179,347,,5688986287,233,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855347,538,5,2,56,58,5qxgilg61hlwxzfpdn2nhcayd,1,32.2,101.2,2025-04-28T17:18:20.275Z,2025-04-28T17:55:24Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5688986277,233,506,5688986247,347,,5688986243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855377,539,1,2,57,4,5qxgilg61hlwxzfpdn2nhcayd,1,32.1,100.0,2025-04-28T17:18:25.859Z,2025-04-28T17:18:27Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5688986437,107,,5688986441,140,29.8,5688986449,213,4.22,5688986443,141,94.1,5688986439,56,Back,5688986445,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855385,540,1,2,57,5,5qxgilg61hlwxzfpdn2nhcayd,1,29.8,94.1,2025-04-28T17:18:26.908Z,2025-04-28T17:18:28Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5688986527,141,97.2,5688986531,213,0.84,5688986525,140,31.6,5688986523,56,Back,5688986529,212,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855405,541,1,2,57,7,5qxgilg61hlwxzfpdn2nhcayd,1,30.3,97.1,2025-04-28T17:18:28.675Z,2025-04-28T17:18:30Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5688986623,140,20.7,5688986629,213,3.22,5688986625,141,96.0,5688986621,56,Back,5688986627,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855427,542,1,2,57,8,5qxgilg61hlwxzfpdn2nhcayd,1,20.7,96.0,2025-04-28T17:18:29.956Z,2025-04-28T17:18:34Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5688986765,212,31.5,5688986767,213,4.25,5688986763,141,54.6,5688986761,140,7.3,5688986759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855491,543,1,2,57,12,5qxgilg61hlwxzfpdn2nhcayd,1,8.0,51.3,2025-04-28T17:18:33.915Z,2025-04-28T17:18:43Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5688987069,213,5.52,5688987063,140,20.5,5688987065,141,32.7,5688987067,212,18.2,5688987061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855525,544,1,2,57,22,5qxgilg61hlwxzfpdn2nhcayd,1,59.9,17.3,2025-04-28T17:18:43.772Z,2025-04-28T17:18:47Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5688987245,141,25.9,5688987247,212,8.9,5688987249,213,0.72,5688987243,140,66.3,5688987241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855573,545,1,2,57,25,5qxgilg61hlwxzfpdn2nhcayd,1,66.4,30.6,2025-04-28T17:18:47.243Z,2025-04-28T17:18:51Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5688987499,56,Back,5688987505,212,24.6,5688987507,213,2.54,5688987503,141,51.2,5688987501,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855595,546,1,2,57,29,5qxgilg61hlwxzfpdn2nhcayd,1,51.2,54.9,2025-04-28T17:18:51.146Z,2025-04-28T17:18:53Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5688987631,213,1.27,5688987627,141,94.4,5688987623,56,Left,5688987629,212,28.1,5688987625,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855609,547,1,2,57,32,5qxgilg61hlwxzfpdn2nhcayd,1,61.2,83.8,2025-04-28T17:18:53.483Z,2025-04-28T17:18:55Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5688987727,212,12.8,5688987721,56,Center,5688987723,140,71.1,5688987729,213,5.66,5688987725,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855623,548,61,2,57,33,5qxgilg61hlwxzfpdn2nhcayd,0,71.1,72.6,2025-04-28T17:18:54.668Z,2025-04-28T17:19:27Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5688987793,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855651,508,1,2,57,35,ea3yd0dgq6uy6pupkpn17j5xg,1,5.7,28.2,2025-04-28T17:18:57.075Z,2025-04-28T17:18:59Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5688987957,141,5.6,5688987965,213,5.37,5688987953,140,17.0,5688987961,212,19.4,5688987949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855671,509,1,2,57,38,ea3yd0dgq6uy6pupkpn17j5xg,1,12.0,8.5,2025-04-28T17:18:59.555Z,2025-04-28T17:19:02Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5688988059,213,1.31,5688988053,140,14.0,5688988055,141,20.0,5688988057,212,8.1,5688988051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807855679,510,1,2,57,40,ea3yd0dgq6uy6pupkpn17j5xg,1,14.0,20.0,2025-04-28T17:19:01.955Z,2025-04-28T17:19:03Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5688988111,141,9.5,5688988119,213,5.67,5688988107,140,23.7,5688988123,1,,5688988103,56,Back,5688988115,212,12.4,5688988101,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
