id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2818346397,354,10,1,46,11,3ptum5fjcgw51mqui0gu6uuf4,1,12.5,42.6,2025-05-24T16:47:25.570Z,2025-05-24T16:48:48Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5747068737,94,,5747075835,233,513,5747068739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818346467,514,1,1,46,13,303582z192rnbr2x28o2t7u38,1,77.1,40.3,2025-05-24T16:47:27.997Z,2025-05-24T16:47:30Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5747069093,140,85.6,5747069097,212,15.3,5747069091,56,Center,5747069099,213,5.34,5747069095,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818346521,515,1,1,46,15,303582z192rnbr2x28o2t7u38,0,85.9,21.8,2025-05-24T16:47:29.997Z,2025-05-24T16:49:11Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5747069445,212,26.9,5747069439,56,Center,5747069437,155,,5747069441,140,95.6,5747069435,2,,5747069443,141,58.4,5747069447,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818346533,355,44,1,46,19,3ptum5fjcgw51mqui0gu6uuf4,1,6.7,41.0,2025-05-24T16:47:33.748Z,2025-05-24T16:53:16Z,b7594v117himyndjrpkval8us,E. Okereke,,,5747069497,56,Back,5747069501,285,,5747069593,233,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818346527,516,44,1,46,19,303582z192rnbr2x28o2t7u38,0,93.3,59.0,2025-05-24T16:47:33.749Z,2025-05-24T16:53:17Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5747069477,56,Center,5747069579,233,355,5747069481,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818348277,359,12,1,46,20,3ptum5fjcgw51mqui0gu6uuf4,1,6.0,40.4,2025-05-24T16:47:34.254Z,2025-05-24T16:53:14Z,b7594v117himyndjrpkval8us,E. Okereke,,,5747079213,212,5.6,5747079205,15,,5747079211,141,32.4,5747079209,140,7.1,5747079215,213,4.92,5747079207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818346541,517,61,1,46,20,303582z192rnbr2x28o2t7u38,1,95.6,58.4,2025-05-24T16:47:34.846Z,2025-05-24T16:49:10Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5747069557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818346607,357,30,1,46,25,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-24T16:47:39.575Z,2025-05-24T16:47:40Z,,,,,5747069877,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818346601,518,30,1,46,25,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-24T16:47:39.575Z,2025-05-24T16:47:39Z,,,,,5747069861,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359187,362,32,2,45,0,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-24T17:05:14.816Z,2025-05-24T17:05:14Z,,,,,5747141077,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359193,520,32,2,45,0,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-24T17:05:14.816Z,2025-05-24T17:05:17Z,,,,,5747141103,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359219,521,1,2,45,0,303582z192rnbr2x28o2t7u38,1,50.2,50.3,2025-05-24T17:05:14.817Z,2025-05-24T17:05:17Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5747141215,141,41.6,5747141219,212,14.3,5747141211,56,Back,5747141227,279,S,5747141223,213,3.57,5747141213,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359291,522,1,2,45,2,303582z192rnbr2x28o2t7u38,1,37.8,41.6,2025-05-24T17:05:17.718Z,2025-05-24T17:05:23Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5747141613,56,Back,5747141625,213,2.18,5747141621,212,9.8,5747141617,141,53.4,5747141615,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359359,523,1,2,45,8,303582z192rnbr2x28o2t7u38,1,33.6,72.3,2025-05-24T17:05:23.494Z,2025-05-24T17:05:25Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5747141849,213,2.49,5747141841,56,Back,5747141845,141,79.9,5747141843,140,27.2,5747141847,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359395,524,1,2,45,10,303582z192rnbr2x28o2t7u38,1,26.3,79.3,2025-05-24T17:05:25.509Z,2025-05-24T17:05:28Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5747142053,141,31.5,5747142057,213,4.54,5747142059,1,,5747142051,140,20.8,5747142055,212,33.0,5747142049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359437,525,1,2,45,13,303582z192rnbr2x28o2t7u38,1,19.6,31.5,2025-05-24T17:05:28.038Z,2025-05-24T17:05:31Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5747142287,212,14.0,5747142283,140,9.6,5747142281,56,Back,5747142289,213,2.42,5747142285,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359457,526,1,2,45,16,303582z192rnbr2x28o2t7u38,0,10.1,42.7,2025-05-24T17:05:31.094Z,2025-05-24T17:05:36Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5747142391,212,38.0,5747142387,140,32.4,5747142389,141,0.0,5747142393,213,5.38,5747142395,1,,5747142547,155,,5747142385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359489,363,5,2,45,17,3ptum5fjcgw51mqui0gu6uuf4,1,69.0,101.6,2025-05-24T17:05:32.156Z,2025-05-24T17:19:31Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5747142559,56,Left,5747142561,347,,5747142593,233,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359463,527,5,2,45,17,303582z192rnbr2x28o2t7u38,0,31.0,-1.6,2025-05-24T17:05:32.156Z,2025-05-24T17:05:37Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5747142425,347,,5747142603,233,363,5747142423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359527,364,1,2,45,21,3ptum5fjcgw51mqui0gu6uuf4,0,71.2,100.0,2025-05-24T17:05:36.095Z,2025-05-24T17:05:37Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5747142773,107,,5747142777,140,83.0,5747142783,213,5.69,5747142775,56,Left,5747142779,141,89.7,5747142781,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359553,528,8,2,45,24,303582z192rnbr2x28o2t7u38,1,13.1,7.1,2025-05-24T17:05:38.870Z,2025-05-24T17:05:39Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5747142895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359579,365,61,2,45,24,3ptum5fjcgw51mqui0gu6uuf4,0,79.9,84.8,2025-05-24T17:05:39.535Z,2025-05-24T17:07:26Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5747142983,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359625,531,1,2,45,27,303582z192rnbr2x28o2t7u38,0,26.5,1.9,2025-05-24T17:05:41.846Z,2025-05-24T17:07:47Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5747150857,286,,5747143585,1,,5747150853,233,366,5747143235,141,2.3,5747150851,236,,5747143233,140,29.2,5747143237,212,2.8,5747143231,56,Back,5747143239,213,5747143583,157,,,,,,,,,,0.10,,,,,,,,,,,,,
2818359635,366,74,2,45,27,3ptum5fjcgw51mqui0gu6uuf4,1,77.9,88.1,2025-05-24T17:05:41.847Z,2025-05-24T17:23:09Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5747143295,285,,5747155823,233,531,5747143293,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359571,529,43,2,45,28,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-24T17:05:43.638Z,2025-05-24T17:08:14Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5747143343,236,0,5747142955,213,0.00,5747155793,144,1,5747142953,212,2.1,5747142951,141,13.1,5747143345,233,366,5747142947,56,Back,5747143351,286,0,5747142949,140,,,,,,,,,,,,17.0,,,,,,,,,,,,,
2818359657,367,5,2,45,29,3ptum5fjcgw51mqui0gu6uuf4,0,71.4,101.3,2025-05-24T17:05:44.342Z,2025-05-24T17:19:31Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5747143427,56,Left,5747143429,347,,5747143499,233,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359645,532,5,2,45,29,303582z192rnbr2x28o2t7u38,1,28.6,-1.3,2025-05-24T17:05:44.342Z,2025-05-24T17:19:31Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5747143379,56,Back,5747143453,233,367,5747143381,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359833,533,1,2,45,43,303582z192rnbr2x28o2t7u38,1,29.5,0.0,2025-05-24T17:05:57.958Z,2025-05-24T17:05:59Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5747144295,141,8.8,5747144303,213,2.48,5747144287,56,Back,5747144283,107,,5747144291,140,20.8,5747144299,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359853,534,1,2,45,44,303582z192rnbr2x28o2t7u38,1,20.8,8.8,2025-05-24T17:05:59.174Z,2025-05-24T17:06:00Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5747144379,56,Back,5747144381,140,27.4,5747144387,213,6.09,5747144383,141,6.8,5747144385,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359875,535,1,2,45,45,303582z192rnbr2x28o2t7u38,1,27.4,6.8,2025-05-24T17:06:00.102Z,2025-05-24T17:06:01Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5747144565,212,9.1,5747144559,56,Back,5747144561,140,19.9,5747144563,141,13.5,5747144567,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359919,536,1,2,45,46,303582z192rnbr2x28o2t7u38,1,19.9,13.5,2025-05-24T17:06:01.334Z,2025-05-24T17:06:05Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5747144851,140,13.1,5747144853,141,40.4,5747144857,213,1.94,5747144849,56,Back,5747144855,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359983,537,1,2,45,50,303582z192rnbr2x28o2t7u38,1,13.3,45.8,2025-05-24T17:06:05.270Z,2025-05-24T17:06:10Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5747145321,213,1.22,5747145317,212,26.7,5747145311,141,82.7,5747145303,56,Back,5747145307,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359989,538,50,2,45,55,303582z192rnbr2x28o2t7u38,1,23.6,85.2,2025-05-24T17:06:10.167Z,2025-05-24T18:02:06Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5747145341,56,Back,5747145547,233,368,5747145343,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360009,368,7,2,45,55,3ptum5fjcgw51mqui0gu6uuf4,1,76.4,14.8,2025-05-24T17:06:10.168Z,2025-05-24T18:02:05Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5747145467,56,Right,5747145469,286,,5747145531,233,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360039,369,1,2,45,57,3ptum5fjcgw51mqui0gu6uuf4,1,73.9,13.5,2025-05-24T17:06:12.160Z,2025-05-24T17:06:13Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5747145639,213,1.89,5747145631,56,Center,5747145633,140,71.2,5747145637,212,9.1,5747145635,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360051,371,1,2,45,58,3ptum5fjcgw51mqui0gu6uuf4,1,71.2,26.2,2025-05-24T17:06:13.663Z,2025-05-24T17:06:14Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5747145705,141,14.0,5747145707,212,9.2,5747145703,140,67.4,5747145701,56,Right,5747145709,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360079,372,1,2,45,59,3ptum5fjcgw51mqui0gu6uuf4,1,67.4,14.0,2025-05-24T17:06:14.464Z,2025-05-24T17:06:15Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5747145875,213,5.93,5747145853,141,7.7,5747145857,212,12.5,5747145847,56,Right,5747145849,140,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360153,373,1,2,46,0,3ptum5fjcgw51mqui0gu6uuf4,1,75.5,10.0,2025-05-24T17:06:15.455Z,2025-05-24T17:06:20Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5747146291,140,70.2,5747146293,141,24.7,5747146289,56,Center,5747146297,213,2.08,5747146295,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360155,374,1,2,46,5,3ptum5fjcgw51mqui0gu6uuf4,0,73.5,32.5,2025-05-24T17:06:20.320Z,2025-05-24T17:22:01Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5747146467,286,,5747146315,141,31.9,5747146313,140,71.8,5747146317,212,1.8,5747146459,233,539,5747146457,236,,5747146319,213,3.37,5747146311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360173,539,74,2,46,5,303582z192rnbr2x28o2t7u38,1,26.3,66.9,2025-05-24T17:06:20.321Z,2025-05-24T17:23:09Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5747146443,56,Back,5747146491,233,374,5747146445,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360271,541,1,2,46,11,303582z192rnbr2x28o2t7u38,1,2.4,96.5,2025-05-24T17:06:26.470Z,2025-05-24T17:06:28Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5747146953,140,9.8,5747146957,212,7.8,5747146951,56,Back,5747146959,213,6.19,5747146955,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360279,542,1,2,46,13,303582z192rnbr2x28o2t7u38,0,8.8,94.7,2025-05-24T17:06:28.102Z,2025-05-24T17:06:29Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5747147041,213,5.89,5747147035,140,10.2,5747147077,236,,5747147083,286,,5747147043,1,,5747147079,233,375,5747147031,157,,5747147039,212,1.6,5747147033,56,5747147037,141,93.8,,,,,,,,,Back,,,,,,,,,,,,,
2818360281,375,74,2,46,13,3ptum5fjcgw51mqui0gu6uuf4,1,86.1,16.5,2025-05-24T17:06:28.103Z,2025-05-24T17:23:10Z,b7594v117himyndjrpkval8us,E. Okereke,,,5747147057,285,,5747147101,233,542,5747147055,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360325,543,1,2,46,17,303582z192rnbr2x28o2t7u38,1,14.8,64.8,2025-05-24T17:06:32.198Z,2025-05-24T17:06:34Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5747147315,3,,5747147325,213,3.08,5747147319,140,10.6,5747147323,212,4.4,5747147317,56,Back,5747147321,141,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360329,544,12,2,46,19,303582z192rnbr2x28o2t7u38,1,9.3,65.5,2025-05-24T17:06:34.038Z,2025-05-24T17:06:39Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5747147359,213,0.00,5747147351,56,Back,5747147357,212,0.2,5747147353,140,9.5,5747147807,233,376,5747147805,397,,5747147355,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360347,376,74,2,46,19,3ptum5fjcgw51mqui0gu6uuf4,1,89.0,39.5,2025-05-24T17:06:34.039Z,2025-05-24T17:06:39Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5747147427,285,,5747147841,233,544,5747147503,397,,5747147425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360429,546,1,2,46,25,303582z192rnbr2x28o2t7u38,1,15.3,50.6,2025-05-24T17:06:39.846Z,2025-05-24T17:06:41Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5747147903,140,45.0,5747147907,212,37.2,5747147901,56,Back,5747147909,213,0.57,5747147911,1,,5747147905,141,80.3,5747147917,287,,5747147899,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360457,547,61,2,46,26,303582z192rnbr2x28o2t7u38,0,56.2,83.2,2025-05-24T17:06:41.470Z,2025-05-24T17:22:58Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5747148053,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360467,377,1,2,46,28,3ptum5fjcgw51mqui0gu6uuf4,0,42.2,21.3,2025-05-24T17:06:42.943Z,2025-05-24T17:06:43Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5747148117,141,33.7,5747148121,213,0.24,5747148113,56,Center,5747148123,1,,5747148119,212,36.0,5747148115,140,75.5,5747148111,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360511,548,1,2,46,31,303582z192rnbr2x28o2t7u38,1,26.4,74.7,2025-05-24T17:06:46.055Z,2025-05-24T17:06:47Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5747148435,212,8.7,5747148433,141,86.5,5747148437,213,1.17,5747148431,140,29.6,5747148429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360545,549,1,2,46,33,303582z192rnbr2x28o2t7u38,1,29.7,86.5,2025-05-24T17:06:47.830Z,2025-05-24T17:06:50Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5747148673,56,Back,5747148677,141,82.4,5747148675,140,34.2,5747148679,212,5.5,5747148681,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360563,550,1,2,46,35,303582z192rnbr2x28o2t7u38,1,31.9,83.9,2025-05-24T17:06:50.744Z,2025-05-24T17:06:52Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5747148759,56,Back,5747148767,141,82.3,5747148773,213,3.36,5747148763,140,27.2,5747148771,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360593,551,1,2,46,37,303582z192rnbr2x28o2t7u38,1,27.2,82.3,2025-05-24T17:06:52.662Z,2025-05-24T17:06:55Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5747148947,141,84.8,5747148943,140,29.4,5747148953,213,0.63,5747148951,212,2.9,5747148939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360641,552,1,2,46,40,303582z192rnbr2x28o2t7u38,1,30.5,75.7,2025-05-24T17:06:55.047Z,2025-05-24T17:06:58Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5747149247,56,Back,5747149249,140,35.4,5747149257,213,5.02,5747149253,212,17.2,5747149251,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360705,553,1,2,46,43,303582z192rnbr2x28o2t7u38,1,38.3,40.3,2025-05-24T17:06:58.566Z,2025-05-24T17:07:02Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5747149613,141,6.5,5747149617,213,5.51,5747149619,1,,5747149611,140,60.6,5747149609,56,Right,5747149615,212,32.8,5747149607,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360745,554,44,2,46,46,303582z192rnbr2x28o2t7u38,1,59.1,12.6,2025-05-24T17:07:00.911Z,2025-05-24T17:23:09Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5747149865,233,378,5747149841,286,,5747149839,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360693,378,44,2,46,46,3ptum5fjcgw51mqui0gu6uuf4,0,40.9,87.4,2025-05-24T17:07:00.912Z,2025-05-24T17:23:09Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5747149541,285,,5747149539,56,Back,5747149883,233,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360749,555,61,2,46,46,303582z192rnbr2x28o2t7u38,0,58.1,21.8,2025-05-24T17:07:01.710Z,2025-05-24T17:08:27Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5747149859,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360791,380,1,2,46,51,3ptum5fjcgw51mqui0gu6uuf4,0,52.2,79.0,2025-05-24T17:07:06.623Z,2025-05-24T17:07:07Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5747150077,56,Center,5747150083,212,16.6,5747150079,140,68.0,5747150081,141,78.2,5747150085,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818360869,557,1,2,46,53,303582z192rnbr2x28o2t7u38,1,33.3,25.5,2025-05-24T17:07:08.758Z,2025-05-24T17:07:13Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5747150577,141,33.1,5747150573,56,Back,5747150581,213,0.66,5747150579,212,8.4,5747150575,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818361001,558,1,2,46,58,303582z192rnbr2x28o2t7u38,1,47.2,43.7,2025-05-24T17:07:12.983Z,2025-05-24T17:07:20Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5747151179,141,64.9,5747151181,212,19.9,5747151183,213,0.81,5747151177,140,60.3,5747151175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818361025,559,1,2,47,5,303582z192rnbr2x28o2t7u38,1,73.6,49.4,2025-05-24T17:07:20.646Z,2025-05-24T17:07:23Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5747151367,140,69.2,5747151363,56,Center,5747151371,141,57.6,5747151379,213,2.26,5747151375,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818361079,560,1,2,47,8,303582z192rnbr2x28o2t7u38,1,69.5,62.4,2025-05-24T17:07:22.983Z,2025-05-24T17:07:27Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5747151725,212,16.9,5747151729,213,0.98,5747151721,141,83.0,5747151717,56,Left,5747151719,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818361137,561,1,2,47,12,303582z192rnbr2x28o2t7u38,1,81.1,83.2,2025-05-24T17:07:27.030Z,2025-05-24T17:07:31Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5747152077,141,78.2,5747152083,213,3.67,5747152073,140,75.5,5747152081,212,6.8,5747152069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818361161,562,1,2,47,16,303582z192rnbr2x28o2t7u38,1,74.8,77.0,2025-05-24T17:07:30.887Z,2025-05-24T17:07:33Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5747152229,141,90.8,5747152231,212,13.0,5747152233,213,0.81,5747152227,140,83.3,5747152225,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818361195,563,1,2,47,18,303582z192rnbr2x28o2t7u38,1,83.3,90.8,2025-05-24T17:07:33.174Z,2025-05-24T17:07:35Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5747152421,141,81.8,5747152425,213,4.66,5747152417,56,Left,5747152423,212,6.1,5747152419,140,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818361211,564,1,2,47,20,303582z192rnbr2x28o2t7u38,1,83.4,83.0,2025-05-24T17:07:35.399Z,2025-05-24T17:07:36Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5747152515,212,3.1,5747152509,56,Left,5747152511,140,80.6,5747152513,141,81.8,5747152517,213,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818361229,565,1,2,47,21,303582z192rnbr2x28o2t7u38,1,80.1,82.0,2025-05-24T17:07:36.551Z,2025-05-24T17:07:38Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5747152647,56,Left,5747152653,212,2.9,5747152651,141,85.9,5747152655,213,1.13,5747152649,140,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818361241,566,1,2,47,23,303582z192rnbr2x28o2t7u38,1,81.3,85.9,2025-05-24T17:07:38.599Z,2025-05-24T17:07:41Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5747152765,56,Center,5747152773,213,5.22,5747152767,140,87.2,5747152769,141,69.7,5747152771,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818361269,567,1,2,47,25,303582z192rnbr2x28o2t7u38,0,89.7,69.7,2025-05-24T17:07:39.904Z,2025-05-24T17:10:09Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5747152899,212,14.2,5747152895,140,92.5,5747152901,213,4.92,5747152893,56,Center,5747152897,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
