id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2813548765,442,61,1,44,31,303582z192rnbr2x28o2t7u38,0,97.4,26.5,2025-05-11T13:45:15.869Z,2025-05-11T13:45:16Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720449715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813548793,406,5,1,44,32,7efqk7uh63928il0yffxijnv7,1,-1.2,60.0,2025-05-11T13:45:16.489Z,2025-05-11T13:47:36Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5720449995,233,443,5720449829,56,Back,5720449831,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813548815,443,5,1,44,32,303582z192rnbr2x28o2t7u38,0,101.2,40.0,2025-05-11T13:45:16.489Z,2025-05-11T13:47:36Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720450071,233,406,5720449943,346,,5720449941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550721,423,70,1,45,0,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-05-11T13:45:44.029Z,2025-05-11T13:46:53Z,,,,,5720459739,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549463,407,1,1,45,0,7efqk7uh63928il0yffxijnv7,1,4.3,58.2,2025-05-11T13:45:44.857Z,2025-05-11T13:45:51Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5720453419,141,95.7,5720453417,140,51.6,5720453431,1,,5720453423,212,55.8,5720453437,74,,5720453407,124,,5720453411,56,Left,5720453427,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549473,408,61,1,45,2,7efqk7uh63928il0yffxijnv7,1,51.6,95.7,2025-05-11T13:45:46.673Z,2025-05-11T13:45:56Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720453467,56,Left,5720453513,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549491,409,5,1,45,8,7efqk7uh63928il0yffxijnv7,0,47.4,101.2,2025-05-11T13:45:52.585Z,2025-05-11T13:45:55Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720453713,233,444,5720453575,56,Back,5720453577,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549505,444,5,1,45,8,303582z192rnbr2x28o2t7u38,1,52.6,-1.2,2025-05-11T13:45:52.585Z,2025-05-11T13:47:36Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720453649,347,,5720453647,56,Right,5720453695,233,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549633,445,1,1,45,12,303582z192rnbr2x28o2t7u38,0,56.8,0.0,2025-05-11T13:45:56.155Z,2025-05-11T13:46:00Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720454309,140,77.1,5720454307,56,Right,5720454313,212,22.2,5720454305,107,,5720454311,141,7.3,5720454315,213,0.29,5720454317,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549743,410,12,1,45,17,7efqk7uh63928il0yffxijnv7,1,26.1,90.6,2025-05-11T13:46:01.112Z,2025-05-11T13:46:04Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5720454803,212,2.7,5720454791,56,Back,5720454795,140,23.6,5720454805,213,3.40,5720454799,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549703,446,61,1,45,18,303582z192rnbr2x28o2t7u38,0,76.7,6.7,2025-05-11T13:46:02.940Z,2025-05-11T13:46:03Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5720454589,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549751,411,1,1,45,20,7efqk7uh63928il0yffxijnv7,0,29.2,91.4,2025-05-11T13:46:04.650Z,2025-05-11T13:46:05Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720454841,140,26.7,5720454843,141,84.5,5720454839,56,Back,5720454847,213,4.20,5720454845,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549803,447,61,1,45,22,303582z192rnbr2x28o2t7u38,0,71.7,11.4,2025-05-11T13:46:06.748Z,2025-05-11T13:47:48Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720455127,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549815,412,12,1,45,23,7efqk7uh63928il0yffxijnv7,1,18.4,76.3,2025-05-11T13:46:07.625Z,2025-05-11T13:47:53Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5720465577,140,32.9,5720465587,213,0.72,5720465579,141,95.9,5720455163,56,Back,5720465583,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549975,414,1,1,45,26,7efqk7uh63928il0yffxijnv7,1,38.2,95.0,2025-05-11T13:46:10.748Z,2025-05-11T13:46:13Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720455939,140,65.3,5720455945,213,5.98,5720455935,56,Left,5720455943,212,29.8,5720455941,141,82.0,5720455931,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549991,415,61,1,45,29,7efqk7uh63928il0yffxijnv7,0,64.9,83.2,2025-05-11T13:46:13.545Z,2025-05-11T13:46:14Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5720455997,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550045,448,1,1,45,31,303582z192rnbr2x28o2t7u38,0,31.6,10.3,2025-05-11T13:46:15.437Z,2025-05-11T13:46:17Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5720456301,3,,5720456309,212,11.3,5720456307,141,0.0,5720456311,213,5.45,5720456305,140,38.8,5720456303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550079,416,5,1,45,33,7efqk7uh63928il0yffxijnv7,1,58.2,101.8,2025-05-11T13:46:17.642Z,2025-05-11T13:47:37Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5720456533,233,449,5720456495,347,,5720456493,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550053,449,5,1,45,33,303582z192rnbr2x28o2t7u38,0,41.8,-1.8,2025-05-11T13:46:17.642Z,2025-05-11T13:46:21Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5720456577,233,416,5720456365,347,,5720456363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550215,417,1,1,45,36,7efqk7uh63928il0yffxijnv7,1,56.3,100.0,2025-05-11T13:46:20.697Z,2025-05-11T13:46:26Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720457189,1,,5720457185,213,6.09,5720457171,107,,5720457183,212,22.6,5720457177,140,77.4,5720457175,56,Left,5720457181,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813552339,425,3,1,45,40,7efqk7uh63928il0yffxijnv7,1,71.2,93.4,2025-05-11T13:46:24.029Z,2025-05-11T13:48:27Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5720468589,286,,5720468587,56,Left,5720468599,233,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813552269,457,45,1,45,40,303582z192rnbr2x28o2t7u38,0,28.8,6.6,2025-05-11T13:46:24.029Z,2025-05-11T13:48:28Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720468609,233,425,5720468207,56,Back,5720468209,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550241,418,3,1,45,42,7efqk7uh63928il0yffxijnv7,0,79.2,89.4,2025-05-11T13:46:26.217Z,2025-05-11T13:46:44Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5720457437,233,450,5720457339,286,,5720457337,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550229,450,7,1,45,42,303582z192rnbr2x28o2t7u38,0,20.8,10.6,2025-05-11T13:46:26.218Z,2025-05-11T13:48:42Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5720457291,285,,5720457287,56,Back,5720457403,233,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813552565,426,61,1,45,43,7efqk7uh63928il0yffxijnv7,1,72.7,89.9,2025-05-11T13:46:27.029Z,2025-05-11T13:48:45Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5720469797,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550299,451,1,1,45,45,303582z192rnbr2x28o2t7u38,1,28.9,12.8,2025-05-11T13:46:29.404Z,2025-05-11T13:46:31Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5720457725,212,11.9,5720457727,213,5.82,5720457719,56,Back,5720457723,141,5.0,5720457721,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550365,453,1,1,45,49,303582z192rnbr2x28o2t7u38,1,55.9,6.1,2025-05-11T13:46:33.596Z,2025-05-11T13:46:34Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5720458033,140,61.8,5720458039,213,0.91,5720458035,141,17.9,5720458037,212,10.1,5720458031,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550375,454,61,1,45,50,303582z192rnbr2x28o2t7u38,1,62.0,13.3,2025-05-11T13:46:34.619Z,2025-05-11T13:49:06Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5720458065,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550423,455,1,1,45,52,303582z192rnbr2x28o2t7u38,0,63.7,9.1,2025-05-11T13:46:36.171Z,2025-05-11T13:46:36Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5720458269,213,1.17,5720458265,141,31.0,5720458267,212,16.2,5720458263,140,69.7,5720458261,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550491,420,1,1,45,55,7efqk7uh63928il0yffxijnv7,1,35.8,67.0,2025-05-11T13:46:39.593Z,2025-05-11T13:46:40Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5720458617,56,Back,5720458619,140,37.7,5720458623,212,2.7,5720458621,141,64.3,5720458625,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550513,421,1,1,45,56,7efqk7uh63928il0yffxijnv7,1,38.0,63.1,2025-05-11T13:46:40.473Z,2025-05-11T13:46:41Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5720458713,56,Back,5720458727,213,2.08,5720458719,141,67.5,5720458723,212,3.4,5720458715,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550715,422,1,1,45,57,7efqk7uh63928il0yffxijnv7,1,36.2,67.0,2025-05-11T13:46:41.355Z,2025-05-11T13:46:53Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5720459709,56,Back,5720459713,141,26.7,5720459707,155,,5720459711,140,46.3,5720459715,212,29.4,5720459717,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550725,424,30,1,46,5,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-05-11T13:46:49.509Z,2025-05-11T13:46:54Z,,,,,5720459759,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550655,456,30,1,46,5,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-11T13:46:49.509Z,2025-05-11T13:46:49Z,,,,,5720459415,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563929,458,18,2,45,0,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-11T14:04:22.017Z,2025-05-11T14:04:22Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5720531209,59,15,5720531207,44,Midfielder,5720531205,42,,5720531287,55,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563933,459,19,2,45,0,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-11T14:04:22.018Z,2025-05-11T14:04:23Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5720531243,292,7,5720531249,55,458,5720531239,145,4,5720531247,44,Midfielder,5720531245,293,4,5720531235,42,,5720531241,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564205,427,32,2,45,0,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-05-11T14:04:43.431Z,2025-05-11T14:05:17Z,,,,,5720532927,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564199,460,32,2,45,0,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-11T14:04:43.431Z,2025-05-11T14:04:43Z,,,,,5720532895,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564295,428,1,2,45,0,7efqk7uh63928il0yffxijnv7,1,49.9,50.0,2025-05-11T14:04:43.432Z,2025-05-11T14:05:16Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5720533369,141,52.5,5720533371,212,19.4,5720533373,213,3.05,5720533367,140,31.5,5720533365,56,Back,5720533375,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564349,429,1,2,45,5,7efqk7uh63928il0yffxijnv7,1,35.9,37.4,2025-05-11T14:04:48.591Z,2025-05-11T14:05:16Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5720533675,212,12.6,5720533677,213,5.95,5720533673,141,31.3,5720533671,140,47.2,5720533669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564369,430,1,2,45,10,7efqk7uh63928il0yffxijnv7,0,72.2,6.1,2025-05-11T14:04:54.031Z,2025-05-11T14:05:19Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5720533799,2,,5720533807,141,38.5,5720533805,140,88.6,5720533811,213,0.91,5720533809,212,28.0,5720533803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564559,461,12,2,45,13,303582z192rnbr2x28o2t7u38,1,12.8,67.0,2025-05-11T14:04:56.526Z,2025-05-11T14:05:10Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5720534759,140,42.1,5720534765,213,0.02,5720534757,56,Back,5720534761,141,67.8,5720534763,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564465,431,1,2,45,16,7efqk7uh63928il0yffxijnv7,1,57.7,36.4,2025-05-11T14:04:59.967Z,2025-05-11T14:05:16Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5720534273,56,Center,5720534281,213,6.05,5720534277,141,31.2,5720534275,140,72.1,5720534279,212,15.5,5720534271,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564485,432,1,2,45,19,7efqk7uh63928il0yffxijnv7,1,73.0,26.2,2025-05-11T14:05:03.360Z,2025-05-11T14:05:15Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5720534399,140,69.7,5720534401,141,27.3,5720534397,56,Center,5720534403,212,3.5,5720534405,213,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564525,433,1,2,45,21,7efqk7uh63928il0yffxijnv7,1,69.7,25.5,2025-05-11T14:05:05.008Z,2025-05-11T14:05:15Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5720534543,155,,5720534545,56,Right,5720534547,140,77.2,5720534553,213,5.48,5720534549,141,13.4,5720534551,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564539,434,1,2,45,24,7efqk7uh63928il0yffxijnv7,0,77.2,13.4,2025-05-11T14:05:07.807Z,2025-05-11T14:05:15Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5720534685,213,0.63,5720534683,212,22.2,5720534633,141,32.7,5720534629,56,Center,5720534631,140,94.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564673,463,1,2,45,28,303582z192rnbr2x28o2t7u38,1,6.2,64.5,2025-05-11T14:05:11.902Z,2025-05-11T14:05:19Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5720535357,123,,5720535361,56,Back,5720535369,212,28.9,5720535371,213,0.76,5720535367,141,93.8,5720535365,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564679,464,61,2,45,35,303582z192rnbr2x28o2t7u38,0,43.7,91.5,2025-05-11T14:05:19.181Z,2025-05-11T14:05:19Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5720535395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564829,436,1,2,45,41,7efqk7uh63928il0yffxijnv7,1,36.8,4.3,2025-05-11T14:05:24.703Z,2025-05-11T14:05:29Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5720536155,213,2.19,5720536153,212,15.9,5720536149,140,28.0,5720536151,141,23.4,5720536147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564877,437,1,2,45,45,7efqk7uh63928il0yffxijnv7,1,30.1,33.9,2025-05-11T14:05:29.215Z,2025-05-11T14:05:32Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5720536379,56,Back,5720536387,213,1.70,5720536385,212,31.9,5720536381,140,26.3,5720536383,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564921,438,1,2,45,49,7efqk7uh63928il0yffxijnv7,1,31.2,96.9,2025-05-11T14:05:32.576Z,2025-05-11T14:05:34Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5720536595,212,24.9,5720536597,213,6.14,5720536589,56,Left,5720536593,141,91.7,5720536591,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564927,439,61,2,45,50,7efqk7uh63928il0yffxijnv7,0,55.1,92.0,2025-05-11T14:05:34.384Z,2025-05-11T14:05:34Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720536623,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564939,440,5,2,45,51,7efqk7uh63928il0yffxijnv7,0,58.6,101.2,2025-05-11T14:05:35.007Z,2025-05-11T14:05:38Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720536669,56,Left,5720536747,233,465,5720536675,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564943,465,5,2,45,51,303582z192rnbr2x28o2t7u38,1,41.4,-1.2,2025-05-11T14:05:35.007Z,2025-05-11T14:12:39Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5720536695,347,,5720536737,233,440,5720536693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565159,466,1,2,46,5,303582z192rnbr2x28o2t7u38,0,53.9,0.0,2025-05-11T14:05:49.214Z,2025-05-11T14:05:51Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720537969,56,Right,5720537971,140,76.7,5720537973,141,7.4,5720537967,107,,5720537979,1,,5720537977,213,0.26,5720537975,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565195,441,1,2,46,8,7efqk7uh63928il0yffxijnv7,1,28.8,94.1,2025-05-11T14:05:52.160Z,2025-05-11T14:05:54Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5720538191,140,32.9,5720538205,213,6.07,5720538187,56,Back,5720538201,212,4.4,5720538183,3,,5720538195,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565193,467,83,2,46,10,303582z192rnbr2x28o2t7u38,0,74.1,9.8,2025-05-11T14:05:54.110Z,2025-05-11T14:05:55Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5720538253,399,4y7niu1b8drpeccb84s2e9wwl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565243,443,1,2,46,12,7efqk7uh63928il0yffxijnv7,0,33.5,95.1,2025-05-11T14:05:55.824Z,2025-05-11T14:05:57Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720538445,141,84.1,5720538435,56,Back,5720538447,212,8.2,5720538449,213,5.13,5720538439,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565249,468,8,2,46,14,303582z192rnbr2x28o2t7u38,1,71.4,19.8,2025-05-11T14:05:57.570Z,2025-05-11T14:06:37Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5720538467,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565283,470,1,2,46,15,303582z192rnbr2x28o2t7u38,0,72.3,15.6,2025-05-11T14:05:58.990Z,2025-05-11T14:06:38Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5720538647,56,Center,5720538653,212,6.6,5720538649,140,73.4,5720538651,141,25.2,5720538655,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565305,471,43,2,46,17,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-11T14:06:01.156Z,2025-05-11T14:07:50Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5720538775,56,Center,5720546779,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565313,444,61,2,46,18,7efqk7uh63928il0yffxijnv7,1,34.2,78.5,2025-05-11T14:06:01.793Z,2025-05-11T14:07:54Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5720538809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565379,446,1,2,46,19,7efqk7uh63928il0yffxijnv7,0,27.1,74.4,2025-05-11T14:06:03.360Z,2025-05-11T14:08:02Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5720539153,141,83.0,5720539149,56,Back,5720539151,140,23.1,5720539155,212,7.2,5720539157,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565355,472,3,2,46,20,303582z192rnbr2x28o2t7u38,0,74.8,18.2,2025-05-11T14:06:04.190Z,2025-05-11T14:06:41Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5720539053,286,,5720539241,233,447,5720539051,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565383,447,7,2,46,20,7efqk7uh63928il0yffxijnv7,0,25.2,81.8,2025-05-11T14:06:04.191Z,2025-05-11T14:08:18Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5720539175,56,Back,5720539177,285,,5720539205,233,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565459,473,61,2,46,27,303582z192rnbr2x28o2t7u38,1,91.5,15.8,2025-05-11T14:06:10.974Z,2025-05-11T14:06:13Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5720539681,189,,5720539563,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565645,452,44,2,46,30,7efqk7uh63928il0yffxijnv7,1,7.0,58.0,2025-05-11T14:06:14.393Z,2025-05-11T14:09:21Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5720540597,56,Back,5720540599,285,,5720540609,233,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565503,474,44,2,46,30,303582z192rnbr2x28o2t7u38,0,93.0,42.0,2025-05-11T14:06:14.394Z,2025-05-11T14:06:28Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5720539759,56,Center,5720539761,286,,5720540629,233,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565505,448,12,2,46,31,7efqk7uh63928il0yffxijnv7,1,7.1,53.6,2025-05-11T14:06:14.933Z,2025-05-11T14:09:29Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5720539789,189,,5720553743,141,67.1,5720553745,212,9.5,5720553747,213,1.83,5720539767,56,Back,5720553855,15,,5720553741,140,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565569,449,12,2,46,32,7efqk7uh63928il0yffxijnv7,1,2.8,70.6,2025-05-11T14:06:16.288Z,2025-05-11T14:06:20Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5720540181,213,0.33,5720540173,56,Back,5720540175,140,24.9,5720540177,141,82.1,5720540179,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565553,475,1,2,46,34,303582z192rnbr2x28o2t7u38,1,69.5,25.5,2025-05-11T14:06:17.790Z,2025-05-11T14:06:19Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5720540087,140,88.4,5720540091,141,30.0,5720540085,56,Center,5720540099,213,0.15,5720540083,3,,5720540097,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
