id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2815752029,399,3,1,49,53,2rdnn9p03qrmmv34tyx1nahpa,1,51.8,58.6,2025-05-17T14:51:07.022Z,2025-05-17T14:51:09Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5732715639,56,Center,5732715641,286,,5732715665,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815752025,431,45,1,49,53,8eab5wbcnttsiosd1o8c71gmk,0,48.2,41.4,2025-05-17T14:51:07.022Z,2025-05-17T14:51:10Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5732715633,56,Back,5732715705,233,399,5732715635,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815752157,400,1,1,49,55,2rdnn9p03qrmmv34tyx1nahpa,1,55.8,60.0,2025-05-17T14:51:08.430Z,2025-05-17T14:51:15Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5732716215,56,Left,5732716227,213,0.79,5732716225,212,34.7,5732716223,141,96.2,5732716229,1,,5732716219,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815752229,401,1,1,50,2,2rdnn9p03qrmmv34tyx1nahpa,1,79.7,93.6,2025-05-17T14:51:15.502Z,2025-05-17T14:51:20Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5732716581,141,92.3,5732716577,56,Left,5732716579,140,72.3,5732716583,212,7.8,5732716585,213,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815752243,402,1,1,50,7,2rdnn9p03qrmmv34tyx1nahpa,0,84.0,92.7,2025-05-17T14:51:20.239Z,2025-05-17T14:51:22Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5732716701,213,5.02,5732716741,236,,5732716695,140,85.2,5732716743,233,432,5732716747,286,,5732716693,56,Left,5732716689,2,,5732716697,141,86.8,5732716699,212,4.2,5732716691,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815752247,432,12,1,50,7,8eab5wbcnttsiosd1o8c71gmk,1,10.1,10.0,2025-05-17T14:51:20.339Z,2025-05-17T14:51:22Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5732716721,56,Back,5732716719,185,,5732716763,233,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815752323,433,12,1,50,10,8eab5wbcnttsiosd1o8c71gmk,1,5.9,26.2,2025-05-17T14:51:23.458Z,2025-05-17T14:51:28Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5732717115,213,0.23,5732717109,140,46.7,5732717111,141,41.0,5732717113,212,44.0,5732717107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815752355,403,1,1,50,16,2rdnn9p03qrmmv34tyx1nahpa,1,53.7,60.9,2025-05-17T14:51:29.343Z,2025-05-17T14:51:30Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732717299,141,68.4,5732717301,212,13.3,5732717303,213,0.39,5732717297,140,65.4,5732717295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815752365,404,1,1,50,17,2rdnn9p03qrmmv34tyx1nahpa,1,65.4,68.4,2025-05-17T14:51:30.318Z,2025-05-17T14:51:31Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5732717349,56,Center,5732717353,141,58.1,5732717351,140,56.9,5732717357,213,3.81,5732717355,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815752409,405,1,1,50,17,2rdnn9p03qrmmv34tyx1nahpa,1,56.9,58.1,2025-05-17T14:51:31.039Z,2025-05-17T14:51:33Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732717557,56,Center,5732717561,141,66.7,5732717563,212,15.1,5732717559,140,70.2,5732717565,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815752471,406,1,1,50,20,2rdnn9p03qrmmv34tyx1nahpa,1,70.6,63.1,2025-05-17T14:51:33.086Z,2025-05-17T14:51:36Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5732717807,56,Center,5732717813,212,18.3,5732717817,213,4.33,5732717811,141,38.2,5732717809,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815752525,407,1,1,50,23,2rdnn9p03qrmmv34tyx1nahpa,1,64.1,38.2,2025-05-17T14:51:36.335Z,2025-05-17T14:51:39Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732718111,213,5.54,5732718109,212,24.9,5732718099,56,Right,5732718107,141,13.4,5732718105,140,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815752609,408,1,1,50,26,2rdnn9p03qrmmv34tyx1nahpa,1,82.4,11.0,2025-05-17T14:51:39.230Z,2025-05-17T14:51:44Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5732718543,140,94.0,5732718539,155,,5732718547,212,21.6,5732718545,141,37.3,5732718549,213,0.97,5732718537,2,,5732718541,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815753507,414,61,1,50,27,2rdnn9p03qrmmv34tyx1nahpa,0,95.0,32.5,2025-05-17T14:51:40.070Z,2025-05-17T14:52:36Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732722487,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815752615,409,43,1,50,31,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-17T14:51:44.224Z,2025-05-17T14:52:12Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732718569,56,Center,5732720719,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815752639,434,4,1,50,32,8eab5wbcnttsiosd1o8c71gmk,1,4.1,67.6,2025-05-17T14:51:45.783Z,2025-05-17T14:54:54Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5732720005,13,,5732720007,295,,5732718693,56,Back,5732720419,233,412,5732720011,285,,5732720009,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815752911,412,4,1,50,32,2rdnn9p03qrmmv34tyx1nahpa,0,95.9,32.4,2025-05-17T14:51:45.784Z,2025-05-17T14:54:54Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732720049,286,,5732720041,13,,5732720437,233,434,5732720043,295,,5732720045,56,Center,5732720047,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815752675,410,43,1,50,33,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-17T14:51:46.400Z,2025-05-17T14:52:05Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732718881,346,0,5732720219,144,5,5732718879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815752671,435,43,1,50,34,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-05-17T14:51:47.140Z,2025-05-17T14:52:02Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5732720061,144,5,5732718859,56,Back,5732718861,346,0,5732718909,233,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815753155,413,30,1,51,3,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-17T14:52:16.389Z,2025-05-17T14:52:17Z,,,,,5732721033,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815753145,436,30,1,51,3,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-05-17T14:52:16.389Z,2025-05-17T14:52:16Z,,,,,5732721009,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815771713,416,32,2,45,0,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-17T15:10:16.702Z,2025-05-17T15:10:16Z,,,,,5732807805,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815771721,437,32,2,45,0,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-05-17T15:10:16.702Z,2025-05-17T15:10:20Z,,,,,5732807859,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815771767,417,1,2,45,0,2rdnn9p03qrmmv34tyx1nahpa,1,49.0,49.9,2025-05-17T15:10:16.703Z,2025-05-17T15:10:49Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5732808111,141,45.1,5732808109,140,25.9,5732808121,279,S,5732808105,56,Back,5732808117,213,3.28,5732808115,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815771791,418,1,2,45,1,2rdnn9p03qrmmv34tyx1nahpa,1,25.9,45.1,2025-05-17T15:10:18.378Z,2025-05-17T15:10:21Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732808329,1,,5732808319,56,Left,5732808321,140,68.8,5732808323,141,86.6,5732808325,212,53.2,5732808327,213,0.56,5732808317,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815771809,419,44,2,45,3,2rdnn9p03qrmmv34tyx1nahpa,1,69.6,91.9,2025-05-17T15:10:20.470Z,2025-05-17T16:06:11Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5732808605,233,438,5732808415,286,,5732808409,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815771843,438,44,2,45,3,8eab5wbcnttsiosd1o8c71gmk,0,30.4,8.1,2025-05-17T15:10:20.471Z,2025-05-17T16:06:11Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5732808555,285,,5732808621,233,419,5732808553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815771849,420,1,2,45,4,2rdnn9p03qrmmv34tyx1nahpa,1,68.8,86.6,2025-05-17T15:10:20.933Z,2025-05-17T15:10:23Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5732808581,213,4.87,5732808569,3,,5732808577,212,17.6,5732808575,141,61.1,5732808571,56,Center,5732808573,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815771891,421,1,2,45,6,2rdnn9p03qrmmv34tyx1nahpa,1,71.5,61.1,2025-05-17T15:10:23.237Z,2025-05-17T15:10:25Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5732808749,212,16.9,5732808743,56,Center,5732808745,140,55.9,5732808747,141,67.3,5732808751,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815771911,422,1,2,45,8,2rdnn9p03qrmmv34tyx1nahpa,1,55.9,67.3,2025-05-17T15:10:25.157Z,2025-05-17T15:10:26Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5732808813,212,13.6,5732808807,56,Back,5732808815,213,2.25,5732808809,140,47.8,5732808811,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815771963,423,1,2,45,9,2rdnn9p03qrmmv34tyx1nahpa,1,47.8,82.9,2025-05-17T15:10:26.277Z,2025-05-17T15:10:28Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5732809097,141,52.4,5732809101,212,26.6,5732809093,140,32.0,5732809105,213,4.04,5732809087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772055,424,1,2,45,11,2rdnn9p03qrmmv34tyx1nahpa,1,31.9,51.9,2025-05-17T15:10:28.309Z,2025-05-17T15:10:32Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732809497,213,4.92,5732809495,212,21.7,5732809489,56,Back,5732809491,140,36.2,5732809493,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772121,425,1,2,45,15,2rdnn9p03qrmmv34tyx1nahpa,1,36.0,21.2,2025-05-17T15:10:32.229Z,2025-05-17T15:10:34Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732809873,213,2.58,5732809865,140,14.0,5732809867,141,42.5,5732809863,56,Back,5732809869,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772183,426,1,2,45,17,2rdnn9p03qrmmv34tyx1nahpa,1,14.0,42.5,2025-05-17T15:10:34.645Z,2025-05-17T15:10:37Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5732810211,140,19.0,5732810209,56,Back,5732810215,212,13.7,5732810217,213,1.18,5732810213,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772253,427,1,2,45,20,2rdnn9p03qrmmv34tyx1nahpa,1,19.3,62.9,2025-05-17T15:10:37.157Z,2025-05-17T15:10:40Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732810575,212,14.1,5732810577,213,1.63,5732810571,140,18.5,5732810569,56,Back,5732810573,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772357,428,1,2,45,23,2rdnn9p03qrmmv34tyx1nahpa,0,19.4,81.2,2025-05-17T15:10:39.959Z,2025-05-17T15:10:44Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5732811079,213,5.88,5732811073,140,53.0,5732811071,56,Center,5732811075,141,59.3,5732811077,212,38.3,5732811069,155,,5732811081,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772363,439,44,2,45,27,8eab5wbcnttsiosd1o8c71gmk,1,47.4,43.0,2025-05-17T15:10:43.865Z,2025-05-17T16:06:11Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5732811251,233,429,5732811113,56,Back,5732811115,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772369,429,44,2,45,27,2rdnn9p03qrmmv34tyx1nahpa,0,52.6,57.0,2025-05-17T15:10:43.866Z,2025-05-17T16:06:12Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5732811159,56,Center,5732811281,233,439,5732811161,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772413,440,1,2,45,27,8eab5wbcnttsiosd1o8c71gmk,0,48.6,45.7,2025-05-17T15:10:44.184Z,2025-05-17T15:10:46Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5732811337,141,47.0,5732811335,140,68.2,5732811341,213,0.04,5732811333,56,Center,5732811331,3,,5732811339,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772461,430,1,2,45,31,2rdnn9p03qrmmv34tyx1nahpa,0,37.5,56.0,2025-05-17T15:10:47.797Z,2025-05-17T15:10:48Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5732811547,213,6.02,5732811545,212,13.9,5732811539,56,Center,5732811543,141,50.7,5732811541,140,50.3,5732811537,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772481,441,1,2,45,32,8eab5wbcnttsiosd1o8c71gmk,0,51.4,55.8,2025-05-17T15:10:48.809Z,2025-05-17T15:10:49Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5732811653,56,Center,5732811657,141,77.5,5732811655,140,73.7,5732811661,213,0.56,5732811663,1,,5732811659,212,27.7,5732811651,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772653,431,1,2,45,35,2rdnn9p03qrmmv34tyx1nahpa,1,28.1,24.3,2025-05-17T15:10:51.990Z,2025-05-17T15:10:55Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732812517,212,17.6,5732812505,3,,5732812507,56,Back,5732812513,141,11.1,5732812509,140,42.5,5732812519,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772689,432,1,2,45,38,2rdnn9p03qrmmv34tyx1nahpa,1,52.6,5.0,2025-05-17T15:10:55.685Z,2025-05-17T15:10:57Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5732812661,56,Back,5732812667,212,21.6,5732812665,141,35.2,5732812669,213,1.89,5732812663,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772751,433,1,2,45,40,2rdnn9p03qrmmv34tyx1nahpa,1,46.2,35.2,2025-05-17T15:10:57.525Z,2025-05-17T15:11:00Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5732812963,212,21.3,5732812959,140,42.9,5732812965,213,1.73,5732812957,56,Back,5732812961,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772827,434,1,2,45,43,2rdnn9p03qrmmv34tyx1nahpa,1,44.5,66.4,2025-05-17T15:11:00.470Z,2025-05-17T15:11:03Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5732813343,141,54.2,5732813339,56,Center,5732813347,213,5.78,5732813345,212,17.2,5732813341,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772911,435,1,2,45,46,2rdnn9p03qrmmv34tyx1nahpa,1,59.4,54.3,2025-05-17T15:11:03.205Z,2025-05-17T15:11:05Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5732813677,140,74.8,5732813693,213,0.33,5732813683,141,62.4,5732813671,56,Center,5732813687,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772941,436,3,2,45,49,2rdnn9p03qrmmv34tyx1nahpa,1,71.5,71.8,2025-05-17T15:11:05.798Z,2025-05-17T16:06:01Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5732813871,286,,5732813869,56,Center,5732813955,233,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772947,442,45,2,45,49,8eab5wbcnttsiosd1o8c71gmk,0,28.5,28.2,2025-05-17T15:11:05.798Z,2025-05-17T16:06:01Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5732813889,56,Back,5732813979,233,436,5732813893,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772977,437,1,2,45,50,2rdnn9p03qrmmv34tyx1nahpa,1,74.4,61.4,2025-05-17T15:11:07.157Z,2025-05-17T15:11:08Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5732814037,140,78.2,5732814035,56,Center,5732814041,212,4.0,5732814043,213,0.05,5732814039,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773021,438,1,2,45,52,2rdnn9p03qrmmv34tyx1nahpa,1,78.1,61.7,2025-05-17T15:11:08.837Z,2025-05-17T15:11:11Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5732814261,213,0.93,5732814257,141,85.6,5732814255,140,89.6,5732814253,56,Left,5732814259,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773071,439,1,2,45,54,2rdnn9p03qrmmv34tyx1nahpa,1,89.7,85.6,2025-05-17T15:11:11.461Z,2025-05-17T15:11:14Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5732814499,56,Center,5732814503,141,76.7,5732814507,213,3.42,5732814505,212,21.7,5732814501,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773129,440,1,2,45,57,2rdnn9p03qrmmv34tyx1nahpa,1,69.9,76.7,2025-05-17T15:11:13.877Z,2025-05-17T15:11:16Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5732814725,140,84.9,5732814731,212,17.2,5732814729,141,86.9,5732814735,213,0.41,5732814721,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773185,441,1,2,45,59,2rdnn9p03qrmmv34tyx1nahpa,0,84.9,85.9,2025-05-17T15:11:16.534Z,2025-05-17T15:11:19Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5732814977,56,Center,5732814985,213,4.18,5732814981,141,78.8,5732814983,212,5.6,5732814979,140,82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773325,444,1,2,46,6,8eab5wbcnttsiosd1o8c71gmk,1,32.6,17.6,2025-05-17T15:11:22.729Z,2025-05-17T15:11:25Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5732815585,56,Back,5732815593,213,0.65,5732815587,140,46.3,5732815589,141,33.6,5732815591,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773419,445,1,2,46,8,8eab5wbcnttsiosd1o8c71gmk,1,54.3,27.3,2025-05-17T15:11:25.480Z,2025-05-17T15:11:28Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5732815989,213,3.03,5732815977,56,Back,5732815983,140,36.4,5732815987,212,18.9,5732815985,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773443,442,45,2,46,11,2rdnn9p03qrmmv34tyx1nahpa,0,58.3,66.8,2025-05-17T15:11:28.040Z,2025-05-17T16:06:02Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5732816235,233,446,5732816119,56,Center,5732816121,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773449,446,3,2,46,11,8eab5wbcnttsiosd1o8c71gmk,1,41.7,33.2,2025-05-17T15:11:28.040Z,2025-05-17T16:06:02Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5732816189,233,442,5732816161,286,,5732816159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773485,447,1,2,46,12,8eab5wbcnttsiosd1o8c71gmk,1,39.4,32.7,2025-05-17T15:11:29.368Z,2025-05-17T15:11:31Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5732816353,141,49.1,5732816349,56,Back,5732816357,213,1.63,5732816355,212,11.2,5732816351,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773531,448,1,2,46,14,8eab5wbcnttsiosd1o8c71gmk,1,38.8,49.1,2025-05-17T15:11:30.984Z,2025-05-17T15:11:33Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5732816617,141,57.2,5732816615,140,43.5,5732816613,56,Back,5732816621,213,0.84,5732816619,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773651,449,1,2,46,16,8eab5wbcnttsiosd1o8c71gmk,1,44.7,48.4,2025-05-17T15:11:33.433Z,2025-05-17T15:11:38Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5732817213,155,,5732817227,213,5.64,5732817217,140,75.2,5732817225,212,39.9,5732817215,56,Right,5732817219,141,13.4,5732817229,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773751,450,1,2,46,21,8eab5wbcnttsiosd1o8c71gmk,1,77.3,18.8,2025-05-17T15:11:37.912Z,2025-05-17T15:11:41Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5732817709,213,1.64,5732817701,56,Center,5732817703,140,76.2,5732817707,212,17.4,5732817705,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773799,451,1,2,46,25,8eab5wbcnttsiosd1o8c71gmk,1,75.5,46.3,2025-05-17T15:11:41.753Z,2025-05-17T15:11:43Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5732817843,56,Center,5732817849,212,14.1,5732817851,213,1.90,5732817845,140,71.2,5732817847,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773857,452,1,2,46,26,8eab5wbcnttsiosd1o8c71gmk,1,72.3,71.1,2025-05-17T15:11:43.464Z,2025-05-17T15:11:46Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5732818129,212,13.8,5732818131,213,0.92,5732818125,140,80.3,5732818127,141,87.2,5732818123,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773879,453,1,2,46,29,8eab5wbcnttsiosd1o8c71gmk,1,84.4,87.5,2025-05-17T15:11:46.632Z,2025-05-17T15:11:48Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5732818219,56,Center,5732818221,140,86.9,5732818223,141,69.7,5732818227,213,4.93,5732818225,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773909,454,1,2,46,31,8eab5wbcnttsiosd1o8c71gmk,1,86.9,69.7,2025-05-17T15:11:47.912Z,2025-05-17T15:11:49Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5732818361,56,Center,5732818365,141,73.9,5732818367,212,10.6,5732818371,213,2.87,5732818363,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773955,455,1,2,46,32,8eab5wbcnttsiosd1o8c71gmk,1,77.1,72.0,2025-05-17T15:11:49.449Z,2025-05-17T15:11:51Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5732818611,141,60.2,5732818609,140,72.7,5732818613,212,9.3,5732818607,56,Center,5732818615,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
