id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2815772439,488,1,2,48,11,303582z192rnbr2x28o2t7u38,1,25.3,51.3,2025-05-17T15:10:42.376Z,2025-05-17T15:10:47Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5732811449,140,32.6,5732811447,56,Back,5732811455,213,5.18,5732811453,212,17.1,5732811451,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772463,357,45,2,48,16,8sy0cxovuxo76tuoas3uo55xj,0,64.9,64.5,2025-05-17T15:10:47.344Z,2025-05-17T15:23:10Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5732811771,233,489,5732811553,56,Center,5732811555,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772459,489,3,2,48,16,303582z192rnbr2x28o2t7u38,1,35.1,35.5,2025-05-17T15:10:47.344Z,2025-05-17T15:23:10Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5732811713,286,,5732811523,56,Back,5732811705,233,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772605,490,1,2,48,16,303582z192rnbr2x28o2t7u38,1,33.9,41.9,2025-05-17T15:10:47.906Z,2025-05-17T15:10:54Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5732812295,141,86.8,5732812293,140,33.8,5732812291,56,Back,5732812297,212,30.5,5732812299,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772805,491,1,2,48,22,303582z192rnbr2x28o2t7u38,1,49.3,74.5,2025-05-17T15:10:53.889Z,2025-05-17T15:11:02Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5732813193,213,4.12,5732813189,141,62.0,5732813185,56,Back,5732813191,212,10.2,5732813187,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772909,492,1,2,48,31,303582z192rnbr2x28o2t7u38,1,47.9,49.9,2025-05-17T15:11:02.309Z,2025-05-17T15:11:05Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5732813669,140,58.3,5732813673,141,86.6,5732813675,212,27.2,5732813679,213,1.16,5732813667,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815772951,493,1,2,48,34,303582z192rnbr2x28o2t7u38,1,56.0,80.0,2025-05-17T15:11:05.824Z,2025-05-17T15:11:07Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5732813919,213,5.42,5732813915,141,68.4,5732813911,56,Center,5732813917,212,10.4,5732813913,140,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773007,494,1,2,48,35,303582z192rnbr2x28o2t7u38,1,62.5,68.2,2025-05-17T15:11:07.027Z,2025-05-17T15:11:11Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5732814197,213,0.55,5732814189,56,Left,5732814195,212,19.6,5732814193,141,83.3,5732814191,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773019,495,1,2,48,39,303582z192rnbr2x28o2t7u38,0,76.4,68.5,2025-05-17T15:11:10.932Z,2025-05-17T15:11:13Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5732814249,212,3.2,5732814395,236,,5732814245,140,79.2,5732814415,233,358,5732814251,213,0.37,5732814243,56,Center,5732814419,286,,5732814247,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773033,358,74,2,48,39,8sy0cxovuxo76tuoas3uo55xj,1,18.7,33.4,2025-05-17T15:11:10.933Z,2025-05-17T15:23:16Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5732814439,233,495,5732814315,56,Back,5732814317,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773227,496,83,2,48,50,303582z192rnbr2x28o2t7u38,0,79.9,95.3,2025-05-17T15:11:21.870Z,2025-05-17T15:11:23Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732815303,399,ro21tqqaeslyebto6ukon5zo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773243,361,61,2,48,51,8sy0cxovuxo76tuoas3uo55xj,0,13.2,6.7,2025-05-17T15:11:22.305Z,2025-05-17T15:11:22Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5732815211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773255,362,5,2,48,51,8sy0cxovuxo76tuoas3uo55xj,0,18.2,-1.6,2025-05-17T15:11:22.849Z,2025-05-17T15:11:28Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5732815275,56,Back,5732815469,233,497,5732815279,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773283,497,5,2,48,51,303582z192rnbr2x28o2t7u38,1,81.8,101.6,2025-05-17T15:11:22.849Z,2025-05-17T16:06:55Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732815433,233,362,5732815385,56,Left,5732815387,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773435,498,1,2,48,53,303582z192rnbr2x28o2t7u38,1,76.7,100.0,2025-05-17T15:11:24.764Z,2025-05-17T15:11:28Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732816069,141,92.9,5732816065,56,Left,5732816075,213,3.53,5732816071,212,16.1,5732816067,140,62.5,5732816063,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773471,499,1,2,48,56,303582z192rnbr2x28o2t7u38,1,62.5,94.4,2025-05-17T15:11:27.122Z,2025-05-17T15:11:30Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5732816299,56,Center,5732816301,140,60.0,5732816305,212,10.9,5732816303,141,78.8,5732816307,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773537,500,1,2,48,59,303582z192rnbr2x28o2t7u38,1,60.0,78.8,2025-05-17T15:11:30.309Z,2025-05-17T15:11:33Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5732816659,212,22.8,5732816655,140,80.3,5732816661,213,0.37,5732816653,56,Left,5732816657,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773551,501,4,2,49,2,303582z192rnbr2x28o2t7u38,1,81.6,93.2,2025-05-17T15:11:33.730Z,2025-05-17T15:23:05Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732816949,13,,5732816957,286,,5732816953,56,Left,5732817479,233,363,5732816951,295,,5732816955,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773619,363,4,2,49,2,8sy0cxovuxo76tuoas3uo55xj,0,18.4,6.8,2025-05-17T15:11:33.731Z,2025-05-17T15:23:05Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5732817439,285,,5732817431,13,,5732817435,56,Back,5732817507,233,501,5732817437,152,,5732817433,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815773983,502,1,2,49,18,303582z192rnbr2x28o2t7u38,1,80.5,92.0,2025-05-17T15:11:49.695Z,2025-05-17T15:11:53Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5732818765,5,,5732818769,56,Left,5732818773,141,83.8,5732818777,213,5.84,5732818767,152,,5732818775,212,12.9,5732818771,140,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815774095,503,1,2,49,21,303582z192rnbr2x28o2t7u38,1,85.9,80.0,2025-05-17T15:11:52.804Z,2025-05-17T15:11:57Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732819315,141,82.1,5732819311,56,Left,5732819319,213,0.17,5732819313,140,93.9,5732819317,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815774131,504,1,2,49,26,303582z192rnbr2x28o2t7u38,1,93.7,84.2,2025-05-17T15:11:57.568Z,2025-05-17T15:11:59Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5732819495,141,75.0,5732819491,56,Center,5732819499,213,3.63,5732819497,212,13.2,5732819493,140,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815774217,505,1,2,49,27,303582z192rnbr2x28o2t7u38,1,82.6,75.0,2025-05-17T15:11:58.662Z,2025-05-17T15:12:19Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,1.0,,5732819933,212,8.0,5732820843,210,13,5732819927,56,Center,5732819929,140,90.2,5732821783,154,,5732819935,213,0.06,5732819931,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815774233,506,13,2,49,31,303582z192rnbr2x28o2t7u38,1,88.6,72.3,2025-05-17T15:12:02.083Z,2025-05-17T15:12:19Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732820895,81,,5732820907,230,98.9,5732820899,55,505,5732820897,29,,5732820421,20,,5732820905,103,52.8,5732820909,231,51.3,5732819987,56,Center,5732820903,102,39.5,5732820419,24,5732819985,64,,5732821829,154,,,,,,,,,,,,,,,,,,,,,,
2815774223,364,5,2,49,31,8sy0cxovuxo76tuoas3uo55xj,1,-0.7,61.6,2025-05-17T15:12:02.178Z,2025-05-17T16:06:55Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5732819957,346,,5732819955,56,Back,5732820163,233,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815774265,507,5,2,49,31,303582z192rnbr2x28o2t7u38,0,100.7,38.4,2025-05-17T15:12:02.178Z,2025-05-17T16:06:56Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732820213,233,364,5732820107,56,Center,5732820109,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815774751,365,1,2,49,52,8sy0cxovuxo76tuoas3uo55xj,0,4.5,51.5,2025-05-17T15:12:23.602Z,2025-05-17T15:12:27Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5732822435,141,87.2,5732822431,56,Back,5732822429,124,,5732822441,1,,5732822439,213,0.56,5732822437,212,45.9,5732822433,140,41.6,5732822443,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815774849,508,1,2,49,57,303582z192rnbr2x28o2t7u38,1,55.1,9.4,2025-05-17T15:12:28.503Z,2025-05-17T15:12:31Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5732822819,212,25.5,5732822815,140,79.4,5732822811,3,,5732822813,56,Right,5732822817,141,8.9,5732822821,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815774885,366,45,2,50,2,8sy0cxovuxo76tuoas3uo55xj,0,10.9,88.3,2025-05-17T15:12:33.328Z,2025-05-17T15:23:11Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5732822995,56,Back,5732822999,285,,5732823221,233,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815774923,510,3,2,50,2,303582z192rnbr2x28o2t7u38,1,89.1,11.7,2025-05-17T15:12:33.328Z,2025-05-17T15:23:10Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5732823189,286,,5732823213,233,366,5732823185,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815774957,511,1,2,50,4,303582z192rnbr2x28o2t7u38,1,95.0,17.3,2025-05-17T15:12:35.470Z,2025-05-17T15:12:37Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5732823337,140,93.0,5732823333,155,,5732823343,213,1.66,5732823335,56,Center,5732823331,2,,5732823341,212,23.8,5732823339,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815774959,512,43,2,50,6,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-17T15:12:37.110Z,2025-05-17T15:13:14Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732823361,56,Center,5732823357,22,0,5732827035,144,39,5732823359,17,0,5732823375,250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815775069,367,4,2,50,11,8sy0cxovuxo76tuoas3uo55xj,1,9.5,46.2,2025-05-17T15:12:42.277Z,2025-05-17T15:13:51Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5732824475,152,,5732824471,13,,5732824481,285,,5732829521,294,,5732824473,56,Back,5732827863,233,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815775321,513,4,2,50,11,303582z192rnbr2x28o2t7u38,0,90.5,53.8,2025-05-17T15:12:42.278Z,2025-05-17T15:13:53Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732825189,152,,5732825193,286,,5732829839,294,,5732825185,13,,5732825187,56,Center,5732827907,233,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815775655,368,1,2,50,36,8sy0cxovuxo76tuoas3uo55xj,0,10.7,44.0,2025-05-17T15:13:07.361Z,2025-05-17T15:13:11Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5732826757,213,5.99,5732826753,141,25.6,5732826745,157,,5732826749,56,Center,5732826751,140,50.7,5732826755,212,43.8,5732826747,152,,5732826743,5,,5732826759,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815775663,514,1,2,50,40,303582z192rnbr2x28o2t7u38,0,53.3,63.6,2025-05-17T15:13:11.196Z,2025-05-17T15:13:12Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732826795,3,,5732826807,141,63.1,5732826817,213,6.27,5732826797,56,Center,5732826813,212,21.6,5732826801,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815775715,369,1,2,50,41,8sy0cxovuxo76tuoas3uo55xj,0,34.1,26.8,2025-05-17T15:13:12.816Z,2025-05-17T15:13:15Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5732827067,3,,5732827079,1,,5732827077,213,0.40,5732827075,212,32.1,5732827073,141,45.4,5732827071,140,62.2,5732827069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815775751,515,44,2,50,44,303582z192rnbr2x28o2t7u38,1,36.1,52.6,2025-05-17T15:13:15.976Z,2025-05-17T15:23:13Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5732827259,233,370,5732827215,56,Back,5732827217,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815775759,370,44,2,50,44,8sy0cxovuxo76tuoas3uo55xj,0,63.9,47.4,2025-05-17T15:13:15.977Z,2025-05-17T15:23:13Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5732827241,286,,5732827239,56,Center,5732827295,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815775791,516,1,2,50,45,303582z192rnbr2x28o2t7u38,1,32.6,50.9,2025-05-17T15:13:16.273Z,2025-05-17T15:14:29Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5732827403,3,,5732827407,56,Back,5732827421,213,0.21,5732827417,212,15.5,5732827409,140,47.0,5732827413,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815775925,518,1,2,50,46,303582z192rnbr2x28o2t7u38,1,47.0,55.7,2025-05-17T15:13:17.929Z,2025-05-17T15:13:23Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5732828039,56,Center,5732828047,213,5.04,5732828043,141,25.8,5732828045,212,21.5,5732828041,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776021,519,1,2,50,51,303582z192rnbr2x28o2t7u38,1,69.5,16.1,2025-05-17T15:13:22.803Z,2025-05-17T15:13:26Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5732828529,213,3.66,5732828527,212,13.7,5732828525,141,6.1,5732828521,56,Right,5732828523,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776125,520,1,2,50,54,303582z192rnbr2x28o2t7u38,1,58.3,12.6,2025-05-17T15:13:25.880Z,2025-05-17T15:13:30Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5732829103,212,10.1,5732829093,56,Center,5732829107,213,2.19,5732829095,140,52.7,5732829099,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776213,521,1,2,50,58,303582z192rnbr2x28o2t7u38,1,53.5,28.3,2025-05-17T15:13:30.004Z,2025-05-17T15:14:58Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5732829477,56,Center,5732829487,1,,5732829485,213,1.26,5732829483,212,34.2,5732829479,140,63.5,5732829481,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776295,522,1,2,51,4,303582z192rnbr2x28o2t7u38,1,56.6,81.4,2025-05-17T15:13:35.362Z,2025-05-17T15:13:37Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732829947,213,5.70,5732829943,212,20.6,5732829939,141,64.8,5732829931,56,Center,5732829935,140,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776343,524,1,2,51,5,303582z192rnbr2x28o2t7u38,0,76.9,60.9,2025-05-17T15:13:36.471Z,2025-05-17T15:13:52Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5732830137,213,4.64,5732830131,140,76.5,5732830135,212,5.6,5732830133,141,52.7,5732830129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776311,372,83,2,51,5,8sy0cxovuxo76tuoas3uo55xj,0,23.3,25.3,2025-05-17T15:13:36.560Z,2025-05-17T15:14:04Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5732830173,399,7198rz1vtgazkeytaltke2noq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776303,371,83,2,51,5,8sy0cxovuxo76tuoas3uo55xj,0,23.3,25.3,2025-05-17T15:13:36.680Z,2025-05-17T15:13:51Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5732830263,399,7198rz1vtgazkeytaltke2noq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776339,373,45,2,51,6,8sy0cxovuxo76tuoas3uo55xj,0,24.9,28.8,2025-05-17T15:13:37.643Z,2025-05-17T15:23:11Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5732830127,285,,5732830125,56,Back,5732830313,233,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776329,523,3,2,51,6,303582z192rnbr2x28o2t7u38,1,75.1,71.2,2025-05-17T15:13:37.643Z,2025-05-17T15:23:11Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5732830093,286,,5732830091,56,Center,5732830281,233,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776383,374,8,2,51,10,8sy0cxovuxo76tuoas3uo55xj,1,25.3,44.8,2025-05-17T15:13:41.489Z,2025-05-17T15:13:42Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5732830365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776423,375,1,2,51,11,8sy0cxovuxo76tuoas3uo55xj,0,29.6,59.6,2025-05-17T15:13:43.041Z,2025-05-17T15:13:43Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5732830549,56,Back,5732830557,213,5.11,5732830553,141,40.4,5732830555,212,14.2,5732830551,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776461,525,8,2,51,14,303582z192rnbr2x28o2t7u38,1,63.8,74.7,2025-05-17T15:13:45.141Z,2025-05-17T15:13:45Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5732830699,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776527,526,1,2,51,15,303582z192rnbr2x28o2t7u38,1,63.8,74.7,2025-05-17T15:13:46.094Z,2025-05-17T15:13:47Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5732831061,212,14.1,5732831057,140,75.2,5732831059,141,85.6,5732831063,213,0.55,5732831055,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776611,527,1,2,51,16,303582z192rnbr2x28o2t7u38,1,72.4,84.8,2025-05-17T15:13:47.532Z,2025-05-17T15:13:51Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5732831455,213,0.69,5732831451,141,92.7,5732831453,212,8.4,5732831447,56,Left,5732831449,140,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776667,376,45,2,51,20,8sy0cxovuxo76tuoas3uo55xj,0,8.2,18.0,2025-05-17T15:13:51.374Z,2025-05-17T15:23:11Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5732831693,56,Back,5732831695,285,,5732831755,233,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776661,528,3,2,51,20,303582z192rnbr2x28o2t7u38,1,91.8,82.0,2025-05-17T15:13:51.374Z,2025-05-17T15:23:11Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732831669,286,,5732831667,56,Left,5732831731,233,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776737,529,1,2,51,22,303582z192rnbr2x28o2t7u38,1,95.6,70.5,2025-05-17T15:13:53.593Z,2025-05-17T16:12:33Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,1.0,,5732832019,56,Center,5732833753,210,15,5733075795,154,,5732832025,212,19.2,5732832023,141,43.6,5732832021,140,90.0,5732832027,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776743,530,15,2,51,26,303582z192rnbr2x28o2t7u38,1,91.5,30.1,2025-05-17T15:13:57.248Z,2025-05-17T16:12:33Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5732833801,103,11.4,5732833805,147,42.8,5732833089,20,,5732833791,80,,5732833795,55,529,5733075823,63,,5732833799,102,46.2,5732833793,29,,5733075825,154,,5732832045,56,5732832041,22,,5732833897,233,377,5732833803,146,98.4,,,,,,,,,,,,,Center,,,,,
2815776747,377,10,2,51,26,8sy0cxovuxo76tuoas3uo55xj,1,3.1,55.7,2025-05-17T15:13:57.348Z,2025-05-17T15:14:18Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5732832073,56,Back,5732832071,182,,5732832069,178,,5732833939,233,530,5732832067,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776979,378,5,2,51,29,8sy0cxovuxo76tuoas3uo55xj,0,10.0,101.5,2025-05-17T15:14:00.560Z,2025-05-17T16:06:56Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5732833271,347,,5732833477,233,531,5732833269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815776789,531,5,2,51,29,303582z192rnbr2x28o2t7u38,1,90.0,-1.5,2025-05-17T15:14:00.560Z,2025-05-17T16:06:56Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5732832285,347,,5732832283,56,Right,5732833449,233,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815777153,532,1,2,51,47,303582z192rnbr2x28o2t7u38,1,77.2,0.0,2025-05-17T15:14:18.869Z,2025-05-17T15:14:20Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5732834099,141,6.8,5732834159,189,,5732834103,213,0.42,5732834095,56,Right,5732834097,140,89.5,5732834101,212,14.1,5732834093,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815777143,379,83,2,51,48,8sy0cxovuxo76tuoas3uo55xj,0,10.7,92.7,2025-05-17T15:14:19.506Z,2025-05-17T15:14:25Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5732834699,399,19xsgxk4g4gf1ickmbc92uzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815777205,533,50,2,51,49,303582z192rnbr2x28o2t7u38,1,92.0,5.2,2025-05-17T15:14:20.432Z,2025-05-17T15:23:09Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5732834349,56,Right,5732834361,233,380,5732834351,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815777175,380,7,2,51,49,8sy0cxovuxo76tuoas3uo55xj,1,8.0,94.8,2025-05-17T15:14:20.433Z,2025-05-17T15:23:09Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5732834227,285,,5732834225,56,Back,5732834355,233,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815777189,381,1,2,51,49,8sy0cxovuxo76tuoas3uo55xj,0,6.6,95.3,2025-05-17T15:14:20.992Z,2025-05-17T15:14:23Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5732834301,141,95.1,5732834305,213,6.24,5732834487,236,,5732834299,140,9.3,5732834303,212,2.8,5732834297,56,Back,5732834503,286,,5732834493,233,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
