id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/11/value,qualifier/15/value,qualifier/16/value
2817843437,492,50,2,51,30,bd4qakf7j0wwie8wke9km7uj8,1,69.1,40.2,2025-05-22T18:11:13.088Z,2025-05-22T19:20:10Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5744277037,286,,5744277035,56,Center,5744277119,233,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843453,551,7,2,51,31,ajtb177oqwawkdwbqhldmq6mx,1,30.9,59.8,2025-05-22T18:11:13.089Z,2025-05-23T16:06:23Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5744277105,285,,5744989883,384,,5744989885,178,,5744277103,56,Back,5744277113,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843463,553,1,2,51,33,ajtb177oqwawkdwbqhldmq6mx,1,25.1,30.3,2025-05-22T18:11:15.400Z,2025-05-22T19:19:27Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744277151,141,46.9,5744277147,56,Back,5744277153,212,12.0,5744277155,213,1.22,5744277149,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843465,554,1,2,51,34,ajtb177oqwawkdwbqhldmq6mx,1,29.1,46.9,2025-05-22T18:11:16.280Z,2025-05-22T19:23:15Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5744277161,140,23.5,5744277167,213,2.77,5744277159,56,Back,5744277163,141,50.3,5744277165,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843477,555,1,2,51,35,ajtb177oqwawkdwbqhldmq6mx,1,27.4,69.7,2025-05-22T18:11:17.816Z,2025-05-22T19:19:26Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744277255,141,46.6,5744277257,212,22.5,5744277259,213,3.91,5744277253,140,12.0,5744277251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843489,556,1,2,51,39,ajtb177oqwawkdwbqhldmq6mx,1,12.5,44.9,2025-05-22T18:11:21.631Z,2025-05-22T19:24:02Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5744277317,141,90.8,5744277321,213,1.45,5744277315,140,16.2,5744277313,56,Back,5744277319,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843537,557,1,2,51,47,ajtb177oqwawkdwbqhldmq6mx,1,31.2,89.0,2025-05-22T18:11:29.928Z,2025-05-22T18:11:37Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744277529,56,Back,5744277533,141,77.2,5744277535,212,10.9,5744277531,140,24.2,5744277537,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843547,558,1,2,51,54,ajtb177oqwawkdwbqhldmq6mx,1,29.1,66.3,2025-05-22T18:11:36.919Z,2025-05-22T18:11:38Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744277605,141,42.1,5744277607,212,16.6,5744277609,213,4.59,5744277601,56,Back,5744277603,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843559,559,1,2,51,56,ajtb177oqwawkdwbqhldmq6mx,1,29.2,38.3,2025-05-22T18:11:38.167Z,2025-05-22T18:11:42Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744277665,141,14.1,5744277669,213,5.73,5744277663,140,54.6,5744277667,212,31.3,5744277661,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843569,560,1,2,52,0,ajtb177oqwawkdwbqhldmq6mx,1,54.9,17.4,2025-05-22T18:11:42.520Z,2025-05-22T18:11:43Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5744277735,141,33.3,5744277739,213,1.71,5744277737,212,10.9,5744277731,56,Center,5744277733,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843589,561,1,2,52,1,ajtb177oqwawkdwbqhldmq6mx,1,53.5,33.3,2025-05-22T18:11:43.560Z,2025-05-22T18:11:48Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5744277845,56,Center,5744277849,141,22.4,5744277847,140,60.0,5744277851,212,10.1,5744277853,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843613,562,1,2,52,5,ajtb177oqwawkdwbqhldmq6mx,1,69.5,28.3,2025-05-22T18:11:48.039Z,2025-05-22T18:11:51Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5744277963,213,2.39,5744277961,212,23.1,5744277959,141,51.5,5744277957,140,53.4,5744277955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843627,563,1,2,52,8,ajtb177oqwawkdwbqhldmq6mx,1,54.2,47.5,2025-05-22T18:11:50.872Z,2025-05-22T18:11:52Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744278029,141,41.5,5744278033,213,5.83,5744278025,56,Center,5744278031,212,9.3,5744278027,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843631,564,1,2,52,10,ajtb177oqwawkdwbqhldmq6mx,1,62.2,41.5,2025-05-22T18:11:52.575Z,2025-05-22T18:11:54Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5744278067,212,15.5,5744278061,56,Back,5744278063,140,47.5,5744278069,213,3.24,5744278065,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843633,565,1,2,52,11,ajtb177oqwawkdwbqhldmq6mx,1,47.5,39.1,2025-05-22T18:11:53.911Z,2025-05-22T18:11:56Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744278097,141,20.4,5744278101,213,5.45,5744278095,140,58.6,5744278099,212,17.2,5744278093,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843651,566,1,2,52,14,ajtb177oqwawkdwbqhldmq6mx,1,58.6,20.3,2025-05-22T18:11:56.152Z,2025-05-22T18:11:59Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5744278201,213,1.36,5744278197,141,30.9,5744278199,212,7.4,5744278193,56,Center,5744278195,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843647,494,83,2,52,16,bd4qakf7j0wwie8wke9km7uj8,0,39.4,77.0,2025-05-22T18:11:58.424Z,2025-05-22T18:12:03Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5744278267,399,86mx27krl6c613x6e3t9g3cic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843661,567,1,2,52,17,ajtb177oqwawkdwbqhldmq6mx,1,56.2,31.8,2025-05-22T18:11:59.455Z,2025-05-22T18:12:02Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5744278257,212,7.2,5744278259,213,0.81,5744278253,140,60.9,5744278251,56,Center,5744278255,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843667,568,4,2,52,20,ajtb177oqwawkdwbqhldmq6mx,1,61.4,36.3,2025-05-22T18:12:02.296Z,2025-05-22T18:37:56Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744278317,56,Center,5744278321,265,,5744278319,152,,5744278315,13,,5744278323,286,,5744278329,233,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843663,495,4,2,52,20,bd4qakf7j0wwie8wke9km7uj8,0,38.6,63.7,2025-05-22T18:12:02.297Z,2025-05-22T18:12:09Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5744278339,233,568,5744278305,152,,5744278309,285,,5744278303,56,Back,5744278301,13,,5744278307,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843727,569,1,2,52,28,ajtb177oqwawkdwbqhldmq6mx,0,52.7,37.7,2025-05-22T18:12:10.169Z,2025-05-22T19:19:24Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744278603,56,Center,5744278609,212,20.9,5744278597,5,,5744278605,140,70.9,5744278607,141,50.0,5744278601,152,,5744278599,155,,5744278611,213,0.41,5744323341,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971089,834,83,2,52,32,bd4qakf7j0wwie8wke9km7uj8,1,13.9,35.2,2025-05-22T18:12:14.950Z,2025-05-23T16:07:56Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5744991207,399,eyvv6b94feknnp1uew6n0ytat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817853835,894,50,2,52,33,ajtb177oqwawkdwbqhldmq6mx,1,86.8,63.9,2025-05-22T18:12:15.527Z,2025-05-23T16:08:07Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5744337553,233,496,5744336837,286,,5744336835,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843741,496,7,2,52,33,bd4qakf7j0wwie8wke9km7uj8,1,13.2,36.1,2025-05-22T18:12:15.528Z,2025-05-23T16:08:18Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5744337397,285,,5744278669,56,Back,5744337545,233,894,5744991593,178,,5744991591,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843771,497,12,2,52,35,bd4qakf7j0wwie8wke9km7uj8,1,12.8,36.9,2025-05-22T18:12:17.414Z,2025-05-22T18:12:22Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5744278859,140,28.4,5744278857,56,Back,5744278863,212,18.5,5744278861,141,49.6,5744278865,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843757,570,1,2,52,36,ajtb177oqwawkdwbqhldmq6mx,1,69.7,47.9,2025-05-22T18:12:18.271Z,2025-05-23T16:08:27Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744278741,56,Center,5744991637,140,71.2,5744991639,141,56.6,5744991641,212,6.1,5744991643,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843769,571,1,2,52,37,ajtb177oqwawkdwbqhldmq6mx,0,66.0,52.1,2025-05-22T18:12:19.431Z,2025-05-22T19:19:34Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5744278815,155,,5744278817,56,Center,5744278819,140,91.0,5744278825,213,5.91,5744278821,141,37.0,5744278823,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843775,498,52,2,52,40,bd4qakf7j0wwie8wke9km7uj8,1,8.8,72.4,2025-05-22T18:12:22.695Z,2025-05-23T16:08:34Z,emakjdiju8z2peey3ytjahz6y,A. Jensen,,,5744991761,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843787,499,1,2,52,45,bd4qakf7j0wwie8wke9km7uj8,1,13.5,51.2,2025-05-22T18:12:27.576Z,2025-05-22T18:12:32Z,emakjdiju8z2peey3ytjahz6y,A. Jensen,,,5744279019,123,,5744279029,213,4.79,5744279023,140,14.9,5744279025,141,24.0,5744279027,212,18.6,5744279021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843793,500,1,2,52,50,bd4qakf7j0wwie8wke9km7uj8,1,20.9,22.4,2025-05-22T18:12:32.639Z,2025-05-22T18:12:36Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5744279059,140,13.0,5744279061,141,46.1,5744279057,56,Back,5744279065,213,2.05,5744279063,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843805,501,1,2,52,53,bd4qakf7j0wwie8wke9km7uj8,1,13.6,50.3,2025-05-22T18:12:35.999Z,2025-05-22T18:12:39Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5744279143,213,1.57,5744279141,212,24.2,5744279137,140,13.6,5744279139,141,85.9,5744279135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843819,502,1,2,52,56,bd4qakf7j0wwie8wke9km7uj8,0,13.6,86.0,2025-05-22T18:12:38.600Z,2025-05-22T18:12:41Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5744279233,157,,5744279239,141,78.1,5744279235,56,Center,5744279245,1,,5744279243,213,6.20,5744279237,140,72.2,5744279241,212,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843825,572,1,2,52,59,ajtb177oqwawkdwbqhldmq6mx,1,26.0,4.0,2025-05-22T18:12:41.702Z,2025-05-22T18:12:43Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744279297,141,19.8,5744279291,3,,5744279301,213,1.45,5744279295,140,27.2,5744279299,212,10.8,5744279293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843827,573,61,2,53,1,ajtb177oqwawkdwbqhldmq6mx,0,27.2,19.7,2025-05-22T18:12:43.686Z,2025-05-22T18:12:44Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744279305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843865,503,1,2,53,5,bd4qakf7j0wwie8wke9km7uj8,1,64.4,83.9,2025-05-22T18:12:47.223Z,2025-05-22T18:12:52Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5744279519,213,0.16,5744279511,56,Left,5744279517,212,21.2,5744279513,140,84.3,5744279515,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843879,505,1,2,53,11,bd4qakf7j0wwie8wke9km7uj8,1,88.0,76.1,2025-05-22T18:12:53.375Z,2025-05-22T18:12:56Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5744279585,213,0.76,5744279583,212,11.7,5744279577,56,Left,5744279581,141,88.0,5744279579,140,96.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843887,506,1,2,53,14,bd4qakf7j0wwie8wke9km7uj8,0,97.2,75.7,2025-05-22T18:12:56.151Z,2025-05-22T18:12:57Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5744279625,212,14.1,5744279627,213,4.48,5744279623,141,55.5,5744279621,140,94.1,5744279619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843895,574,12,2,53,15,ajtb177oqwawkdwbqhldmq6mx,1,15.5,30.7,2025-05-22T18:12:58.022Z,2025-05-22T18:13:00Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744279703,213,6.09,5744279701,212,11.8,5744279695,56,Back,5744279697,140,26.5,5744279699,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843905,575,1,2,53,18,ajtb177oqwawkdwbqhldmq6mx,1,16.8,56.6,2025-05-22T18:13:00.751Z,2025-05-22T19:23:51Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5744279743,141,41.9,5744279745,212,10.1,5744279739,56,Back,5744279747,213,4.60,5744279741,140,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843945,577,1,2,53,25,ajtb177oqwawkdwbqhldmq6mx,1,40.1,23.6,2025-05-22T18:13:07.983Z,2025-05-22T18:13:09Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5744280003,141,37.9,5744280005,212,11.3,5744279999,56,Back,5744280001,140,34.6,5744280007,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843959,578,1,2,53,27,ajtb177oqwawkdwbqhldmq6mx,1,35.4,34.9,2025-05-22T18:13:09.638Z,2025-05-22T18:13:15Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5744280121,212,34.9,5744280117,140,54.7,5744280125,1,,5744280123,213,0.95,5744280115,56,Center,5744280119,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843965,579,1,2,53,33,ajtb177oqwawkdwbqhldmq6mx,1,70.8,68.2,2025-05-22T18:13:15.198Z,2025-05-22T18:13:16Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744280157,56,Left,5744280163,212,21.1,5744280165,213,0.83,5744280159,140,84.4,5744280161,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843977,580,1,2,53,34,ajtb177oqwawkdwbqhldmq6mx,1,84.4,91.1,2025-05-22T18:13:16.670Z,2025-05-23T16:09:37Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5744992701,72,,5744280221,213,4.76,5744992697,225,,5744280217,141,56.6,5744280209,2,,5744280215,140,85.5,5744992699,386,,5744280213,56,Center,5744280219,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843979,581,61,2,53,37,ajtb177oqwawkdwbqhldmq6mx,0,85.4,56.4,2025-05-22T18:13:19.454Z,2025-05-22T19:19:37Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5744280225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971437,1065,83,2,53,40,ajtb177oqwawkdwbqhldmq6mx,1,86.1,64.8,2025-05-22T18:13:22.951Z,2025-05-23T16:10:22Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5744993267,399,aejgqvdw1jftxaa538kaa15w4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817843997,508,61,2,53,41,bd4qakf7j0wwie8wke9km7uj8,0,21.5,56.9,2025-05-22T18:13:23.630Z,2025-05-22T18:13:23Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5744280327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844013,583,1,2,53,44,ajtb177oqwawkdwbqhldmq6mx,1,74.5,28.6,2025-05-22T18:13:26.287Z,2025-05-22T18:13:27Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5744280409,140,74.1,5744280413,212,9.7,5744280415,213,1.61,5744280407,56,Center,5744280411,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844031,584,1,2,53,45,ajtb177oqwawkdwbqhldmq6mx,1,74.1,42.4,2025-05-22T18:13:27.479Z,2025-05-23T16:10:43Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5744280501,56,Center,5744280509,213,4.84,5744280507,212,6.9,5744280503,140,74.9,5744280505,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844033,585,3,2,53,48,ajtb177oqwawkdwbqhldmq6mx,0,75.4,35.4,2025-05-22T18:13:30.158Z,2025-05-23T16:11:05Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5744993873,465,,5744280557,233,509,5744280529,56,Center,5744280531,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844035,509,7,2,53,48,bd4qakf7j0wwie8wke9km7uj8,1,24.6,64.6,2025-05-22T18:13:30.159Z,2025-05-23T16:11:08Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5744993919,178,,5744280533,56,Back,5744280535,285,,5744993917,383,,5744280551,233,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844071,511,1,2,53,50,bd4qakf7j0wwie8wke9km7uj8,1,25.4,51.0,2025-05-22T18:13:32.966Z,2025-05-22T18:13:39Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5744280763,140,21.9,5744280769,213,4.57,5744280765,141,13.1,5744280761,56,Back,5744280767,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844075,512,1,2,53,53,bd4qakf7j0wwie8wke9km7uj8,0,21.7,11.6,2025-05-22T18:13:36.007Z,2025-05-22T18:13:40Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5744280795,212,21.6,5744280799,1,,5744280793,141,10.9,5744280787,157,,5744280791,140,42.3,5744280797,213,6.26,5744280789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844081,586,1,2,53,56,ajtb177oqwawkdwbqhldmq6mx,1,54.6,79.6,2025-05-22T18:13:38.302Z,2025-05-22T18:13:41Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744280825,141,84.1,5744280829,213,0.28,5744280823,140,64.9,5744280827,212,11.2,5744280821,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844095,588,1,2,53,59,ajtb177oqwawkdwbqhldmq6mx,1,64.1,82.7,2025-05-22T18:13:41.591Z,2025-05-22T18:13:43Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5744280889,213,4.19,5744280883,140,54.7,5744280887,212,19.7,5744280881,56,Center,5744280885,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844115,589,1,2,54,1,ajtb177oqwawkdwbqhldmq6mx,1,54.7,57.6,2025-05-22T18:13:43.302Z,2025-05-22T18:13:47Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744280985,56,Center,5744280987,140,66.0,5744280989,141,52.8,5744280993,213,6.01,5744280991,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844119,590,50,2,54,4,ajtb177oqwawkdwbqhldmq6mx,1,68.0,56.2,2025-05-22T18:13:46.822Z,2025-05-22T19:20:12Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5744281119,233,513,5744280999,56,Center,5744281001,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844141,513,7,2,54,4,bd4qakf7j0wwie8wke9km7uj8,0,32.0,43.8,2025-05-22T18:13:46.823Z,2025-05-23T16:12:22Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5744281113,233,590,5744995001,383,,5744281105,56,Back,5744995003,178,,5744281107,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817971727,1066,61,2,54,4,ajtb177oqwawkdwbqhldmq6mx,1,67.5,52.4,2025-05-22T18:13:46.855Z,2025-05-23T16:12:13Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5744994881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844153,515,1,2,54,8,bd4qakf7j0wwie8wke9km7uj8,1,31.3,39.5,2025-05-22T18:13:50.302Z,2025-05-22T18:13:52Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5744281165,141,27.9,5744281169,213,5.92,5744281163,140,50.9,5744281161,56,Center,5744281167,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844159,516,1,2,54,9,bd4qakf7j0wwie8wke9km7uj8,1,50.9,27.9,2025-05-22T18:13:51.422Z,2025-05-22T18:13:54Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5744281219,213,3.83,5744281217,212,11.7,5744281213,140,42.3,5744281211,56,Back,5744281215,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844171,517,1,2,54,11,bd4qakf7j0wwie8wke9km7uj8,1,56.1,14.1,2025-05-22T18:13:53.990Z,2025-05-22T18:14:01Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5744281361,213,6.04,5744281359,212,25.3,5744281353,56,Right,5744281355,140,79.5,5744281357,141,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844177,518,1,2,54,19,bd4qakf7j0wwie8wke9km7uj8,0,93.3,23.7,2025-05-22T18:14:01.616Z,2025-05-23T16:12:39Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5744995277,224,,5744281397,56,Center,5744281405,213,1.41,5744281403,212,16.9,5744281399,140,95.8,5744281393,2,,5744281395,155,,5744995281,20,,5744281401,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844193,591,8,2,54,24,ajtb177oqwawkdwbqhldmq6mx,1,9.5,54.9,2025-05-22T18:14:06.630Z,2025-05-23T16:12:46Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744281485,56,Back,5744995423,385,,5744995381,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844213,593,1,2,54,27,ajtb177oqwawkdwbqhldmq6mx,1,20.5,6.7,2025-05-22T18:14:09.662Z,2025-05-22T19:23:35Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744281583,212,13.8,5744281585,213,2.16,5744281577,56,Back,5744281581,141,23.6,5744281579,140,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844217,594,1,2,54,29,ajtb177oqwawkdwbqhldmq6mx,0,13.0,23.6,2025-05-22T18:14:11.974Z,2025-05-22T19:23:33Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744281611,213,5.77,5744281605,140,18.9,5744281607,141,18.5,5744281609,212,7.1,5744281603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844243,520,1,2,54,31,bd4qakf7j0wwie8wke9km7uj8,1,77.8,82.7,2025-05-22T18:14:13.119Z,2025-05-22T18:14:16Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5744281747,213,3.52,5744281741,140,61.8,5744281739,56,Center,5744281745,212,18.1,5744281743,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817844247,595,83,2,54,33,ajtb177oqwawkdwbqhldmq6mx,0,32.3,24.3,2025-05-22T18:14:15.096Z,2025-05-23T16:13:36Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5744996215,399,duvhbifjh37mvlm46akiy431m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
