id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value
2797180943,530,1,2,51,57,f1h34qp5zbfl489q8vnkhiq9s,1,87.5,85.0,2025-04-06T13:09:30.847Z,2025-04-06T13:09:33Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5630189591,212,16.6,5630189585,56,Center,5630189587,140,75.1,5630189589,141,69.9,5630189593,213,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797181047,531,1,2,51,59,f1h34qp5zbfl489q8vnkhiq9s,1,74.3,68.5,2025-04-06T13:09:33.325Z,2025-04-06T13:09:39Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5630190219,56,Left,5630190223,141,91.5,5630190227,213,0.81,5630190225,212,21.7,5630190221,140,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797181067,532,1,2,52,5,f1h34qp5zbfl489q8vnkhiq9s,0,95.2,74.2,2025-04-06T13:09:39.190Z,2025-04-06T13:09:41Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5630190339,212,3.8,5630190473,233,478,5630190337,141,69.1,5630190335,140,96.6,5630190341,213,5.11,5630190477,286,,5630190333,56,Center,5630190471,236,,5630190327,2,,,,,,,,,,,,,,,,,,,,,,,,,
2797181089,478,12,2,52,5,b8oqgvx1ijeyn6y1cn6929ix4,1,1.5,25.5,2025-04-06T13:09:39.290Z,2025-04-06T13:09:41Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5630190449,56,Back,5630190447,185,,5630190505,233,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797181103,479,6,2,52,7,b8oqgvx1ijeyn6y1cn6929ix4,0,0.4,29.1,2025-04-06T13:09:41.301Z,2025-04-06T14:04:05Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5630190723,233,533,5630190663,73,,5630190661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797181107,533,6,2,52,7,f1h34qp5zbfl489q8vnkhiq9s,1,99.6,70.9,2025-04-06T13:09:41.301Z,2025-04-06T14:04:05Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5630190675,233,479,5630190587,73,,5630190585,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797182109,534,1,2,52,56,f1h34qp5zbfl489q8vnkhiq9s,0,99.5,99.5,2025-04-06T13:10:29.548Z,2025-04-06T13:10:32Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5630196031,141,55.4,5630196019,2,,5630196023,155,,5630196035,213,4.62,5630196027,56,Center,5630196029,140,96.9,5630196021,6,,5630196033,212,30.1,5630196025,224,,,,,,,,,,,,,,,,,,,,,,,,,
2797182173,481,1,2,53,0,b8oqgvx1ijeyn6y1cn6929ix4,0,13.0,51.5,2025-04-06T13:10:34.522Z,2025-04-06T13:10:37Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5630196331,212,34.6,5630196327,140,37.5,5630196323,123,,5630196543,1,,5630196329,141,85.6,5630196403,287,,5630196333,213,0.73,5630196325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797182317,535,8,2,53,2,f1h34qp5zbfl489q8vnkhiq9s,1,62.0,16.8,2025-04-06T13:10:36.030Z,2025-04-06T14:04:45Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5630197099,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797182681,482,5,2,53,5,b8oqgvx1ijeyn6y1cn6929ix4,1,30.2,101.4,2025-04-06T13:10:38.850Z,2025-04-06T14:03:38Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5630199011,233,536,5630198985,56,Back,5630198987,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797182369,536,5,2,53,5,f1h34qp5zbfl489q8vnkhiq9s,0,69.8,-1.4,2025-04-06T13:10:38.850Z,2025-04-06T14:03:38Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5630197341,347,,5630199089,233,482,5630197339,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797182713,483,1,2,53,27,b8oqgvx1ijeyn6y1cn6929ix4,0,35.4,100.0,2025-04-06T13:11:00.898Z,2025-04-06T13:11:02Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5630199155,107,,5630199167,1,,5630199159,140,56.5,5630199165,213,5.90,5630199161,141,88.9,5630199185,189,,5630199157,56,Left,5630199163,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797182755,537,1,2,53,29,f1h34qp5zbfl489q8vnkhiq9s,1,42.3,16.8,2025-04-06T13:11:02.773Z,2025-04-06T13:11:04Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5630199345,56,Right,5630199351,212,22.9,5630199349,141,17.0,5630199353,213,0.01,5630199347,140,64.1,5630199343,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797182763,538,1,2,53,30,f1h34qp5zbfl489q8vnkhiq9s,0,63.0,16.7,2025-04-06T13:11:04.516Z,2025-04-06T13:11:05Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5630199397,213,6.09,5630199391,140,83.6,5630199395,212,22.0,5630199393,141,10.6,5630199389,56,Right,5630199387,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797182811,484,1,2,53,31,b8oqgvx1ijeyn6y1cn6929ix4,0,26.7,92.7,2025-04-06T13:11:04.884Z,2025-04-06T13:11:07Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5630199729,1,,5630199709,56,Back,5630199713,141,100.0,5630199707,157,,5630199711,140,49.3,5630199715,212,24.4,5630199719,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797182817,485,5,2,53,33,b8oqgvx1ijeyn6y1cn6929ix4,0,49.8,101.5,2025-04-06T13:11:07.337Z,2025-04-06T14:03:39Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5630199739,56,Back,5630200965,233,539,5630199741,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797183017,539,5,2,53,33,f1h34qp5zbfl489q8vnkhiq9s,1,50.2,-1.5,2025-04-06T13:11:07.337Z,2025-04-06T14:03:39Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5630200897,233,485,5630200827,347,,5630200825,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797183077,540,1,2,53,42,f1h34qp5zbfl489q8vnkhiq9s,1,56.2,0.0,2025-04-06T13:11:15.948Z,2025-04-06T13:11:18Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5630201161,56,Right,5630201165,141,10.6,5630201159,107,,5630201167,212,11.9,5630201163,140,64.1,5630201169,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797183139,541,1,2,53,43,f1h34qp5zbfl489q8vnkhiq9s,1,63.8,11.7,2025-04-06T13:11:17.164Z,2025-04-06T13:11:33Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5630201453,141,5.2,5630201457,213,4.13,5630201449,56,Right,5630201455,212,5.3,5630201451,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797183147,542,4,2,53,47,f1h34qp5zbfl489q8vnkhiq9s,1,59.6,7.8,2025-04-06T13:11:20.596Z,2025-04-06T13:11:28Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5630201539,286,,5630201537,265,,5630201535,152,,5630201531,13,,5630202165,233,486,5630201533,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797183225,486,4,2,53,47,b8oqgvx1ijeyn6y1cn6929ix4,0,40.4,92.2,2025-04-06T13:11:20.597Z,2025-04-06T13:23:41Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5630202123,56,Back,5630202409,233,542,5630202129,285,,5630202127,265,,5630202125,152,,5630202121,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797184015,543,1,2,54,27,f1h34qp5zbfl489q8vnkhiq9s,0,63.9,8.9,2025-04-06T13:12:01.115Z,2025-04-06T13:12:04Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5630206211,2,,5630206215,155,,5630206217,152,,5630206223,141,59.3,5630206219,56,Center,5630206225,212,42.9,5630206221,140,88.4,5630206229,1,,5630206213,5,5630206227,213,0.93,,,,,,,,,,,,,,,,,,,,,,
2797184041,487,12,2,54,30,b8oqgvx1ijeyn6y1cn6929ix4,1,8.5,42.1,2025-04-06T13:12:04.067Z,2025-04-06T13:12:06Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5630206355,213,4.59,5630206351,212,29.6,5630206345,140,5.2,5630206347,141,0.0,5630206343,56,Back,5630206395,15,,5630206463,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797184057,488,5,2,54,31,b8oqgvx1ijeyn6y1cn6929ix4,0,8.8,-1.0,2025-04-06T13:12:05.463Z,2025-04-06T14:03:40Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5630206445,347,,5630206441,56,Back,5630208513,233,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797184453,544,5,2,54,31,f1h34qp5zbfl489q8vnkhiq9s,1,91.2,101.0,2025-04-06T13:12:05.463Z,2025-04-06T14:03:39Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5630208459,347,,5630208457,56,Left,5630208493,233,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797184571,545,1,2,54,52,f1h34qp5zbfl489q8vnkhiq9s,0,87.9,100.0,2025-04-06T13:12:26.170Z,2025-04-06T13:12:33Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5630209101,107,,5630209105,140,92.4,5630209107,141,61.7,5630209113,1,,5630209109,212,27.3,5630209111,213,4.89,5630209103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797184515,489,44,2,54,55,b8oqgvx1ijeyn6y1cn6929ix4,1,8.0,38.3,2025-04-06T13:12:28.850Z,2025-04-06T14:04:23Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5630208781,56,Back,5630208785,285,,5630209273,233,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797184583,546,44,2,54,55,f1h34qp5zbfl489q8vnkhiq9s,0,92.0,61.7,2025-04-06T13:12:28.851Z,2025-04-06T14:04:23Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5630209161,56,Center,5630209165,286,,5630209283,233,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797184521,490,12,2,54,55,b8oqgvx1ijeyn6y1cn6929ix4,1,8.7,38.3,2025-04-06T13:12:29.082Z,2025-04-06T13:12:30Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5630208821,15,,5630208805,140,0.0,5630208895,167,,5630208807,141,30.1,5630208809,212,11.2,5630208811,213,3.67,5630208803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797184527,491,6,2,54,56,b8oqgvx1ijeyn6y1cn6929ix4,0,1.6,32.2,2025-04-06T13:12:30.405Z,2025-04-06T13:12:38Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5630209551,233,547,5630209053,56,Back,5630209055,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797184629,547,6,2,54,56,f1h34qp5zbfl489q8vnkhiq9s,1,98.4,67.8,2025-04-06T13:12:30.405Z,2025-04-06T14:04:05Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5630209493,233,491,5630209441,73,,5630209439,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185377,548,1,2,55,35,f1h34qp5zbfl489q8vnkhiq9s,1,99.5,99.5,2025-04-06T13:13:08.890Z,2025-04-06T13:13:26Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,1.0,,5630213585,155,,5630213589,224,,5630213593,140,83.4,5630215055,210,13,5630213591,56,Center,5630213601,1,,5630215057,154,,5630213581,6,,5630213577,2,5630213595,141,50.9,5630213599,213,4.24,5630213597,212,,,,,,,,,,,,37.1,,,,,
2797185385,549,13,2,55,39,f1h34qp5zbfl489q8vnkhiq9s,1,81.8,51.5,2025-04-06T13:13:13.187Z,2025-04-06T14:21:30Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5630213653,18,,5630215131,231,50.7,5630215121,55,548,5630215115,83,,5630214273,72,,5630215119,154,,5630215117,29,,5630214271,25,,5630215125,102,5630215127,103,23.6,5630215129,230,98.8,5630213655,56,,,,,,,,,,,58.0,Center,,,,,
2797185707,492,5,2,55,40,b8oqgvx1ijeyn6y1cn6929ix4,1,-1.1,44.4,2025-04-06T13:13:13.611Z,2025-04-06T14:03:40Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5630215375,56,Back,5630215463,233,550,5630215377,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185465,550,5,2,55,40,f1h34qp5zbfl489q8vnkhiq9s,0,101.1,55.6,2025-04-06T13:13:13.611Z,2025-04-06T14:03:40Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5630214063,346,,5630214061,56,Center,5630215495,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185785,493,1,2,55,57,b8oqgvx1ijeyn6y1cn6929ix4,1,2.5,39.2,2025-04-06T13:13:30.761Z,2025-04-06T13:25:53Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5630215673,141,48.8,5630215677,213,1.57,5630215669,56,Back,5630215675,212,6.5,5630215671,140,2.5,5630215665,124,,5630215681,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185807,494,1,2,55,58,b8oqgvx1ijeyn6y1cn6929ix4,1,2.5,48.8,2025-04-06T13:13:31.801Z,2025-04-06T13:13:33Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5630215767,140,1.9,5630215773,213,4.67,5630215769,141,27.4,5630215771,212,14.6,5630215765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185821,495,1,2,55,58,b8oqgvx1ijeyn6y1cn6929ix4,0,1.9,27.4,2025-04-06T13:13:31.810Z,2025-04-06T13:27:17Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5630215831,140,10.4,5630215829,56,Back,5630215835,212,9.7,5630215837,213,0.40,5630215833,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797200931,603,51,2,55,58,b8oqgvx1ijeyn6y1cn6929ix4,1,15.6,32.7,2025-04-06T13:13:32.479Z,2025-04-06T13:27:18Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5630297553,170,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797185899,551,8,2,55,59,f1h34qp5zbfl489q8vnkhiq9s,1,94.5,63.1,2025-04-06T13:13:33.210Z,2025-04-06T13:14:33Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,1.0,5630216229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797186507,552,16,2,56,0,f1h34qp5zbfl489q8vnkhiq9s,1,92.7,53.0,2025-04-06T13:13:34.280Z,2025-04-06T14:22:32Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5630221955,230,95.4,5630219949,375,56:00.262,5630221941,55,551,5630221951,214,,5630219577,17,,5630219579,56,Center,5630305069,468,603,5630221925,78,,5630221953,328,5630219945,374,2025-04-06 14:13:33.804,5630221931,29,,5630221947,102,5630221949,103,2.5,5630221957,231,5630221935,154,,5630219575,22,,50.8,51.8,5630219941,20,,
2797187155,496,1,2,57,4,b8oqgvx1ijeyn6y1cn6929ix4,1,50.3,50.1,2025-04-06T13:14:38.129Z,2025-04-06T13:14:40Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5630223137,279,G,5630223131,141,48.2,5630223135,213,3.26,5630223133,212,11.4,5630223127,56,Back,5630223129,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187177,497,1,2,57,6,b8oqgvx1ijeyn6y1cn6929ix4,1,39.5,48.2,2025-04-06T13:14:39.554Z,2025-04-06T13:14:43Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5630223253,212,17.9,5630223247,56,Back,5630223249,140,27.5,5630223255,213,3.93,5630223251,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187207,498,1,2,57,9,b8oqgvx1ijeyn6y1cn6929ix4,1,28.4,27.9,2025-04-06T13:14:42.938Z,2025-04-06T13:14:44Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5630223403,212,29.4,5630223399,140,29.1,5630223397,56,Back,5630223405,213,1.55,5630223401,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187269,499,1,2,57,10,b8oqgvx1ijeyn6y1cn6929ix4,1,29.1,71.1,2025-04-06T13:14:44.209Z,2025-04-06T13:14:47Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5630223721,140,18.4,5630223725,212,12.4,5630223719,56,Back,5630223723,141,63.3,5630223727,213,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187379,500,1,2,57,13,b8oqgvx1ijeyn6y1cn6929ix4,1,16.0,69.6,2025-04-06T13:14:47.195Z,2025-04-06T13:14:53Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5630224385,212,51.3,5630224381,140,64.8,5630224379,56,Center,5630224389,1,,5630224377,157,,5630224387,213,0.03,5630224383,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187409,501,1,2,57,19,b8oqgvx1ijeyn6y1cn6929ix4,1,62.8,68.2,2025-04-06T13:14:53.073Z,2025-04-06T13:14:54Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5630224549,56,Center,5630224557,213,4.00,5630224553,141,59.6,5630224555,212,7.7,5630224551,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187527,502,1,2,57,20,b8oqgvx1ijeyn6y1cn6929ix4,1,58.0,59.6,2025-04-06T13:14:54.313Z,2025-04-06T13:14:59Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5630225189,213,4.92,5630225187,212,37.4,5630225185,141,5.8,5630225181,56,Right,5630225183,140,65.4,5630225191,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187579,503,1,2,57,26,b8oqgvx1ijeyn6y1cn6929ix4,1,69.0,15.9,2025-04-06T13:14:59.609Z,2025-04-06T13:15:01Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5630225479,213,1.42,5630225477,212,18.7,5630225473,140,71.7,5630225475,141,43.1,5630225471,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187685,504,1,2,57,28,b8oqgvx1ijeyn6y1cn6929ix4,1,71.7,43.1,2025-04-06T13:15:01.682Z,2025-04-06T13:15:07Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5630226031,56,Center,5630226035,141,32.5,5630226033,140,71.7,5630226037,212,7.2,5630226039,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187623,553,83,2,57,30,f1h34qp5zbfl489q8vnkhiq9s,0,29.6,70.0,2025-04-06T13:15:03.557Z,2025-04-06T13:15:12Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5630226507,399,ekx0wotp433tuaw4g93nybjmc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187709,505,1,2,57,33,b8oqgvx1ijeyn6y1cn6929ix4,1,68.2,27.4,2025-04-06T13:15:06.841Z,2025-04-06T13:15:08Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5630226155,213,3.21,5630226151,141,25.9,5630226147,56,Center,5630226149,140,54.9,5630226153,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187745,506,1,2,57,34,b8oqgvx1ijeyn6y1cn6929ix4,1,54.5,25.8,2025-04-06T13:15:08.490Z,2025-04-06T13:15:10Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5630226355,56,Right,5630226357,140,65.0,5630226361,212,16.1,5630226359,141,8.6,5630226363,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187757,507,1,2,57,37,b8oqgvx1ijeyn6y1cn6929ix4,1,65.0,8.6,2025-04-06T13:15:10.802Z,2025-04-06T13:15:11Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5630226453,213,2.32,5630226451,212,8.6,5630226445,56,Right,5630226449,141,17.9,5630226447,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187799,508,1,2,57,38,b8oqgvx1ijeyn6y1cn6929ix4,1,63.5,16.4,2025-04-06T13:15:12.505Z,2025-04-06T13:15:14Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5630226747,212,12.6,5630226749,213,3.16,5630226741,56,Right,5630226745,141,16.1,5630226743,140,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187893,509,1,2,57,40,b8oqgvx1ijeyn6y1cn6929ix4,1,51.5,16.1,2025-04-06T13:15:13.954Z,2025-04-06T13:15:18Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5630227271,56,Right,5630227275,141,3.4,5630227277,212,13.0,5630227273,140,60.7,5630227279,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187859,554,83,2,57,42,f1h34qp5zbfl489q8vnkhiq9s,0,41.0,88.6,2025-04-06T13:15:16.487Z,2025-04-06T13:15:22Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5630227773,399,ekx0wotp433tuaw4g93nybjmc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187975,510,1,2,57,45,b8oqgvx1ijeyn6y1cn6929ix4,1,67.5,24.0,2025-04-06T13:15:18.625Z,2025-04-06T13:27:44Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,1.0,,5630227731,141,32.4,5630227737,212,10.0,5630227739,213,0.61,5630227721,56,Center,5630227725,140,75.3,5630307781,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188009,511,13,2,57,47,b8oqgvx1ijeyn6y1cn6929ix4,1,77.6,28.0,2025-04-06T13:15:21.113Z,2025-04-06T13:27:45Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5630307821,103,11.1,5630307411,20,,5630307813,29,,5630307811,73,,5630227949,56,Center,5630227947,18,,5630227945,22,,5630307823,215,,5630307831,231,5630307825,146,94.9,5630307829,230,98.2,5630307827,147,5630307415,153,,5630307815,55,5630307819,102,77.5,,,47.8,91.7,510,,,,
2797188091,512,1,2,57,54,b8oqgvx1ijeyn6y1cn6929ix4,1,94.4,90.0,2025-04-06T13:15:28.281Z,2025-04-06T13:15:29Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5630228463,212,10.8,5630228461,141,88.3,5630228457,56,Left,5630228459,140,84.2,5630228465,213,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188103,513,1,2,57,56,b8oqgvx1ijeyn6y1cn6929ix4,0,84.2,88.3,2025-04-06T13:15:29.769Z,2025-04-06T13:15:30Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5630228559,212,28.8,5630228541,56,Center,5630228535,155,,5630228531,2,,5630228545,140,92.2,5630228551,141,47.8,5630228563,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188135,555,12,2,57,57,f1h34qp5zbfl489q8vnkhiq9s,1,8.5,47.0,2025-04-06T13:15:31.534Z,2025-04-06T14:04:33Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5630228713,213,5.44,5630228709,141,13.1,5630228707,140,27.9,5630228705,56,Back,5630228711,212,30.8,5630228759,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188233,557,3,2,58,3,f1h34qp5zbfl489q8vnkhiq9s,0,38.4,14.1,2025-04-06T13:15:37.535Z,2025-04-06T14:27:56Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5630229269,286,,5630229551,233,514,5630229267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188279,514,7,2,58,3,b8oqgvx1ijeyn6y1cn6929ix4,1,61.6,85.9,2025-04-06T13:15:37.536Z,2025-04-06T14:27:56Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5630229423,285,,5630229515,233,557,5630229421,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188325,558,83,2,58,7,f1h34qp5zbfl489q8vnkhiq9s,0,48.8,11.4,2025-04-06T13:15:40.686Z,2025-04-06T13:15:44Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5630229961,399,4zpmxlmdfa5wx79cr0q14pfx1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188377,516,1,2,58,8,b8oqgvx1ijeyn6y1cn6929ix4,1,52.9,81.7,2025-04-06T13:15:42.033Z,2025-04-06T13:15:45Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5630229913,212,17.8,5630229909,140,39.4,5630229905,56,Back,5630229911,141,65.8,5630229915,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
