id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2738594731,406,5,2,46,28,8cfkisxf1fkxdqtt6tx1tup48,1,-1.1,65.5,2024-10-25T18:02:21.487Z,2024-10-25T19:24:44Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5310996179,56,Back,5310996217,233,443,5310996181,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738594159,443,5,2,46,28,b8oqgvx1ijeyn6y1cn6929ix4,0,101.1,34.5,2024-10-25T18:02:21.487Z,2024-10-25T19:24:44Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5310993175,56,Center,5310996267,233,406,5310993177,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738594805,407,1,2,46,57,8cfkisxf1fkxdqtt6tx1tup48,1,4.7,53.9,2024-10-25T18:02:50.527Z,2024-10-25T18:02:53Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5310996579,140,71.2,5310996587,1,,5310996575,124,,5310996591,74,,5310996585,213,0.17,5310996577,56,Center,5310996581,141,71.7,5310996583,212,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2738594843,408,1,2,47,0,8cfkisxf1fkxdqtt6tx1tup48,1,71.2,71.4,2024-10-25T18:02:53.646Z,2024-10-27T16:14:14Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5310996777,212,8.6,5319544301,156,,5310996779,213,4.01,5310996773,140,65.9,5310996771,56,Center,5310996775,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738594875,409,1,2,47,2,8cfkisxf1fkxdqtt6tx1tup48,0,65.2,63.3,2024-10-25T18:02:55.247Z,2024-10-25T18:02:57Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5310996919,140,89.4,5310996925,213,0.48,5310996913,155,,5310996923,212,28.6,5310996921,141,82.7,5310996917,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738594919,444,1,2,47,5,b8oqgvx1ijeyn6y1cn6929ix4,0,9.3,13.1,2024-10-25T18:02:58.573Z,2024-10-25T19:13:56Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5310997245,140,20.1,5310997249,212,11.4,5310997243,56,Back,5310997247,141,15.2,5310997251,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738594959,410,61,2,47,7,8cfkisxf1fkxdqtt6tx1tup48,1,85.3,88.3,2024-10-25T18:03:00.118Z,2024-10-27T16:14:43Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5310997443,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738612155,551,1,2,47,7,b8oqgvx1ijeyn6y1cn6929ix4,0,17.7,17.8,2024-10-25T18:03:00.223Z,2024-10-25T19:13:52Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5311459643,212,4.9,5311459641,141,17.6,5311459637,56,Back,5311459645,213,6.26,5311459639,140,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738594975,411,1,2,47,8,8cfkisxf1fkxdqtt6tx1tup48,1,79.6,75.6,2024-10-25T18:03:01.782Z,2024-10-25T18:03:02Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5310997533,56,Left,5310997537,141,86.8,5310997531,3,,5310997539,212,7.7,5310997535,140,78.5,5310997541,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595031,412,1,2,47,9,8cfkisxf1fkxdqtt6tx1tup48,0,78.5,86.8,2024-10-25T18:03:02.647Z,2024-10-25T18:03:05Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5310997839,212,16.4,5310997837,141,65.8,5310997833,56,Center,5310997841,213,4.20,5310997835,140,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595069,446,1,2,47,13,b8oqgvx1ijeyn6y1cn6929ix4,1,33.5,36.9,2024-10-25T18:03:06.149Z,2024-10-25T18:03:07Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5310998047,213,4.00,5310998037,140,28.9,5310998035,56,Back,5310998041,141,28.6,5310998043,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595107,413,45,2,47,14,8cfkisxf1fkxdqtt6tx1tup48,0,69.4,67.4,2024-10-25T18:03:07.349Z,2024-10-28T01:05:17Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5310998371,233,447,5310998245,56,Center,5310998247,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595091,447,3,2,47,14,b8oqgvx1ijeyn6y1cn6929ix4,1,30.6,32.6,2024-10-25T18:03:07.349Z,2024-10-28T01:05:16Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5310998277,233,413,5310998167,285,,5319551161,465,,5310998165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595143,448,1,2,47,15,b8oqgvx1ijeyn6y1cn6929ix4,1,31.1,30.0,2024-10-25T18:03:08.493Z,2024-10-25T18:03:10Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5310998419,56,Back,5310998425,212,19.1,5310998427,213,0.61,5310998423,141,46.0,5310998421,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595337,449,1,2,47,16,b8oqgvx1ijeyn6y1cn6929ix4,1,46.0,47.5,2024-10-25T18:03:09.909Z,2024-10-25T18:03:31Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,1.0,,5310999455,140,69.5,5311000499,210,15,5310999453,56,Left,5310999459,212,36.1,5310999457,141,86.3,5310999463,1,,5310999461,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595351,450,15,2,47,26,b8oqgvx1ijeyn6y1cn6929ix4,1,88.1,70.5,2024-10-25T18:03:19.198Z,2024-10-27T16:16:17Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5310999531,56,Center,5311000555,29,,5319560089,23,,5311000563,103,30.4,5311000561,102,50.9,5311000005,72,,5311000565,215,,5311000567,146,98.5,5311000589,233,414,5311000557,55,5311000569,147,54.9,5311807423,79,,449,5310999529,64,,,,,,,,,,,,
2738595343,414,10,2,47,26,8cfkisxf1fkxdqtt6tx1tup48,1,1.9,47.8,2024-10-25T18:03:19.298Z,2024-10-27T16:16:11Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5311000073,233,450,5310999497,56,Back,5310999493,178,,5310999495,182,,5319559301,378,,5319559283,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595365,415,52,2,47,28,8cfkisxf1fkxdqtt6tx1tup48,1,2.3,45.2,2024-10-25T18:03:20.998Z,2024-10-27T16:17:42Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5319569287,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595715,416,1,2,47,43,8cfkisxf1fkxdqtt6tx1tup48,1,4.3,46.0,2024-10-25T18:03:36.887Z,2024-10-25T18:03:39Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5311001481,1,,5311001477,212,55.8,5311001475,141,67.8,5311001469,199,,5311001479,213,0.27,5311001471,56,Center,5311001473,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595721,451,4,2,47,45,b8oqgvx1ijeyn6y1cn6929ix4,1,43.8,31.8,2024-10-25T18:03:38.861Z,2024-10-25T18:03:43Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5311001803,56,Back,5311001801,295,,5311001799,13,,5311001805,152,,5311001869,233,417,5311001807,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595723,417,4,2,47,45,8cfkisxf1fkxdqtt6tx1tup48,0,56.2,68.2,2024-10-25T18:03:38.862Z,2024-10-25T18:03:44Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5311001723,13,,5311001729,152,,5311001887,233,451,5311001725,295,,5311001727,56,Center,5311001731,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595831,452,1,2,47,49,b8oqgvx1ijeyn6y1cn6929ix4,1,43.3,28.8,2024-10-25T18:03:42.445Z,2024-10-25T18:19:06Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5311002109,140,55.0,5311002103,152,,5311002115,213,0.20,5311002111,141,32.5,5311002113,212,12.5,5311002107,56,Center,5311002099,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595849,453,1,2,47,50,b8oqgvx1ijeyn6y1cn6929ix4,1,57.5,35.7,2024-10-25T18:03:43.854Z,2024-10-25T19:12:32Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5311002199,140,54.6,5311002201,141,53.0,5311002203,212,12.2,5311002197,56,Center,5311002205,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595885,454,1,2,47,52,b8oqgvx1ijeyn6y1cn6929ix4,1,54.6,53.0,2024-10-25T18:03:45.476Z,2024-10-25T18:03:46Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5311002359,213,5.31,5311002351,56,Center,5311002353,140,64.4,5311002355,141,30.9,5311002357,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595949,455,1,2,47,53,b8oqgvx1ijeyn6y1cn6929ix4,1,64.4,30.9,2024-10-25T18:03:46.668Z,2024-10-25T18:03:49Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5311002727,212,14.4,5311002725,141,51.0,5311002721,56,Center,5311002723,140,68.8,5311002729,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595977,456,2,2,47,56,b8oqgvx1ijeyn6y1cn6929ix4,1,69.8,48.9,2024-10-25T18:03:49.268Z,2024-10-27T16:18:40Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5311003291,56,Center,5311003287,7,dyzzo6n83rg4fpvmqqa69moes,5311002891,140,81.6,5311002893,141,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595991,418,43,2,47,58,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-10-25T18:03:51.006Z,2024-10-25T18:03:57Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5311003511,144,8,5311002953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596729,420,1,2,48,25,8cfkisxf1fkxdqtt6tx1tup48,1,17.7,61.8,2024-10-25T18:04:17.975Z,2024-10-25T18:04:24Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5311006965,141,63.7,5311006963,140,65.7,5311006961,56,Center,5311006971,1,,5311006949,5,,5311006969,213,0.03,5311006955,241,,5311006967,212,50.4,5311006953,157,,,,,,,,,,,,,,,,,,,,,,,,
2738596749,457,4,2,48,31,b8oqgvx1ijeyn6y1cn6929ix4,1,23.3,34.4,2024-10-25T18:04:24.734Z,2024-10-27T16:19:28Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5311007097,152,,5311007565,233,421,5311007103,285,,5311007091,13,,5319582065,294,,5311007095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596757,421,4,2,48,31,8cfkisxf1fkxdqtt6tx1tup48,0,76.7,65.6,2024-10-25T18:04:24.735Z,2024-10-27T16:19:24Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5311007503,13,,5311007509,152,,5311007513,286,,5311007507,56,Center,5319581705,294,,5311007617,233,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597379,458,1,2,49,0,b8oqgvx1ijeyn6y1cn6929ix4,1,22.5,32.8,2024-10-25T18:04:53.188Z,2024-10-25T18:04:55Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5311010607,212,11.1,5311010599,152,,5311010609,213,1.78,5311010597,5,,5311010603,140,20.3,5311010601,56,Back,5311010605,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597429,459,1,2,49,2,b8oqgvx1ijeyn6y1cn6929ix4,1,21.3,48.1,2024-10-25T18:04:55.099Z,2024-10-25T18:04:57Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5311010879,140,19.8,5311010883,212,11.3,5311010881,141,31.6,5311010877,56,Back,5311010885,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597537,460,1,2,49,4,b8oqgvx1ijeyn6y1cn6929ix4,1,19.9,31.6,2024-10-25T18:04:57.499Z,2024-10-25T18:05:02Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5311011521,213,1.87,5311011517,141,50.3,5311011513,140,16.2,5311011511,56,Back,5311011519,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597601,461,1,2,49,9,b8oqgvx1ijeyn6y1cn6929ix4,0,18.1,48.2,2024-10-25T18:05:02.308Z,2024-10-25T18:05:06Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5311011833,213,6.27,5311011817,157,,5311011835,1,,5311011819,56,Center,5311011825,141,47.5,5311011821,140,67.5,5311011829,212,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597625,422,44,2,49,12,8cfkisxf1fkxdqtt6tx1tup48,1,31.8,56.2,2024-10-25T18:05:05.051Z,2024-10-25T19:28:17Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5311011929,56,Back,5311011933,285,,5311012065,233,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597619,462,44,2,49,12,b8oqgvx1ijeyn6y1cn6929ix4,0,68.2,43.8,2024-10-25T18:05:05.052Z,2024-10-25T19:28:18Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5311011895,286,,5311012095,233,422,5311011891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597641,423,1,2,49,13,8cfkisxf1fkxdqtt6tx1tup48,0,30.8,62.3,2024-10-25T18:05:05.926Z,2024-10-25T18:05:06Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5311012021,212,12.6,5311012023,213,5.56,5311012015,56,Back,5311012019,141,50.1,5311012017,140,39.8,5311012013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597687,463,1,2,49,14,b8oqgvx1ijeyn6y1cn6929ix4,1,68.4,48.7,2024-10-25T18:05:06.995Z,2024-10-25T18:05:09Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5311012265,141,68.1,5311012269,213,1.37,5311012263,140,70.9,5311012261,56,Center,5311012267,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597735,464,1,2,49,16,b8oqgvx1ijeyn6y1cn6929ix4,1,78.0,67.9,2024-10-25T18:05:09.483Z,2024-10-25T18:05:12Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5311012593,56,Center,5311012597,141,50.9,5311012599,212,12.3,5311012601,213,5.05,5311012595,140,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597813,465,1,2,49,19,b8oqgvx1ijeyn6y1cn6929ix4,1,73.9,59.0,2024-10-25T18:05:12.564Z,2024-10-25T18:05:15Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5311012979,56,Left,5311012985,212,19.8,5311012981,140,63.9,5311012983,141,83.6,5311012987,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597847,466,1,2,49,22,b8oqgvx1ijeyn6y1cn6929ix4,1,63.6,83.3,2024-10-25T18:05:15.675Z,2024-10-25T18:05:17Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5311013219,213,0.51,5311013213,140,69.7,5311013217,212,7.3,5311013211,56,Left,5311013215,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597919,467,1,2,49,24,b8oqgvx1ijeyn6y1cn6929ix4,1,69.7,88.6,2024-10-25T18:05:17.635Z,2024-10-25T18:05:20Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5311013579,213,3.94,5311013571,56,Center,5311013577,212,9.8,5311013573,140,63.2,5311013575,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738598007,468,1,2,49,27,b8oqgvx1ijeyn6y1cn6929ix4,1,63.3,78.1,2024-10-25T18:05:20.107Z,2024-10-25T18:05:23Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5311014005,213,6.19,5311013995,155,,5311013999,140,86.9,5311014003,212,24.9,5311014001,141,74.7,5311013997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738598037,469,1,2,49,30,b8oqgvx1ijeyn6y1cn6929ix4,1,90.4,87.5,2024-10-25T18:05:23.706Z,2024-10-25T18:14:48Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5311014179,213,2.63,5311014173,140,82.4,5311014177,212,9.7,5311014171,56,Left,5311014175,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738598071,470,1,2,49,32,b8oqgvx1ijeyn6y1cn6929ix4,1,82.4,94.5,2024-10-25T18:05:25.091Z,2024-10-25T18:14:46Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5311014353,141,86.5,5311014351,140,80.6,5311014355,212,5.8,5311014349,56,Left,5311014357,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738598127,471,1,2,49,34,b8oqgvx1ijeyn6y1cn6929ix4,1,76.7,89.0,2024-10-25T18:05:27.163Z,2024-10-25T18:14:44Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5311014613,56,Left,5311014619,141,87.5,5311014625,213,3.26,5311014623,212,8.9,5311014617,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738598173,472,1,2,49,38,b8oqgvx1ijeyn6y1cn6929ix4,1,67.1,84.7,2024-10-25T18:05:31.203Z,2024-10-25T18:14:45Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5311014907,141,67.3,5311014903,140,67.9,5311014899,56,Center,5311014913,212,11.9,5311014917,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738598193,473,1,2,49,38,b8oqgvx1ijeyn6y1cn6929ix4,1,67.9,67.3,2024-10-25T18:05:31.858Z,2024-10-25T18:05:32Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5311015021,141,78.4,5311015023,212,7.9,5311015025,213,1.29,5311015019,140,70.0,5311015017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738598275,474,1,2,49,39,b8oqgvx1ijeyn6y1cn6929ix4,1,70.0,78.4,2024-10-25T18:05:32.499Z,2024-10-25T18:05:35Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5311015409,56,Left,5311015415,212,10.2,5311015411,140,76.9,5311015413,141,89.0,5311015417,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738598341,475,1,2,49,42,b8oqgvx1ijeyn6y1cn6929ix4,1,79.3,88.9,2024-10-25T18:05:35.283Z,2024-10-25T18:05:38Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5311015745,141,70.2,5311015743,140,98.1,5311015741,56,Center,5311015749,213,5.71,5311015747,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738598355,476,1,2,49,44,b8oqgvx1ijeyn6y1cn6929ix4,0,98.3,70.6,2024-10-25T18:05:36.963Z,2024-10-27T18:56:17Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5311015823,140,100.0,5311015827,212,7.3,5311015821,56,Center,5311015829,213,5.06,5311015825,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738598643,425,56,2,49,44,8cfkisxf1fkxdqtt6tx1tup48,1,3.4,32.4,2024-10-25T18:05:37.334Z,2024-10-27T16:25:34Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5311017487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738598639,424,5,2,49,45,8cfkisxf1fkxdqtt6tx1tup48,1,-0.8,40.8,2024-10-25T18:05:38.623Z,2024-10-25T19:24:45Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5311017459,346,,5311017521,233,477,5311017455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738598363,477,5,2,49,45,b8oqgvx1ijeyn6y1cn6929ix4,0,100.8,59.2,2024-10-25T18:05:38.623Z,2024-10-25T19:24:45Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5311015877,346,,5311017575,233,424,5311015875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738598943,426,1,2,50,10,8cfkisxf1fkxdqtt6tx1tup48,1,4.6,55.8,2024-10-25T18:06:03.702Z,2024-10-25T18:06:09Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5311019137,1,,5311019125,124,,5311019129,140,31.4,5311019133,212,33.3,5311019131,141,29.7,5311019141,237,,5311019127,56,Back,5311019135,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,
2738598983,427,1,2,50,16,8cfkisxf1fkxdqtt6tx1tup48,1,36.2,35.1,2024-10-25T18:06:09.421Z,2024-10-25T18:06:11Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5311019365,141,47.5,5311019369,213,2.72,5311019361,140,18.5,5311019357,56,Back,5311019367,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738599083,428,1,2,50,18,8cfkisxf1fkxdqtt6tx1tup48,1,18.5,47.5,2024-10-25T18:06:11.773Z,2024-10-25T18:06:16Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5311019999,212,55.1,5311020005,1,,5311019993,56,Center,5311019997,141,60.5,5311019989,157,,5311020003,213,0.16,5311019995,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738599109,429,61,2,50,23,8cfkisxf1fkxdqtt6tx1tup48,0,70.3,60.5,2024-10-25T18:06:16.733Z,2024-10-25T18:06:17Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5311020079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738599189,430,83,2,50,25,8cfkisxf1fkxdqtt6tx1tup48,0,72.8,71.5,2024-10-25T18:06:17.965Z,2024-10-25T18:20:59Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5311124733,399,4uuqid6t4nspn0wspyltz3bx0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738599165,478,61,2,50,26,b8oqgvx1ijeyn6y1cn6929ix4,0,35.4,29.2,2024-10-25T18:06:19.593Z,2024-10-25T19:11:43Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5311020285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738619975,573,1,2,50,27,8cfkisxf1fkxdqtt6tx1tup48,1,68.5,83.6,2024-10-25T18:06:20.514Z,2024-10-25T18:22:35Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5311135043,56,Left,5311135049,212,8.5,5311135045,140,63.7,5311135051,213,2.21,5311135047,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738599291,432,1,2,50,28,8cfkisxf1fkxdqtt6tx1tup48,0,63.7,87.2,2024-10-25T18:06:21.569Z,2024-10-25T18:06:27Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5311020855,213,6.20,5311020911,233,479,5311020851,141,86.3,5311020905,236,,5311020847,56,Left,5311020853,212,7.4,5311020919,286,,5311020849,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2738599201,479,74,2,50,28,b8oqgvx1ijeyn6y1cn6929ix4,1,35.0,11.1,2024-10-25T18:06:21.570Z,2024-10-25T18:06:26Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5311021005,233,432,5311020421,285,,5311020419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738599369,433,5,2,50,29,8cfkisxf1fkxdqtt6tx1tup48,1,57.0,101.6,2024-10-25T18:06:22.291Z,2024-10-25T19:24:45Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5311021273,347,,5311021271,56,Left,5311021383,233,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738599215,480,5,2,50,29,b8oqgvx1ijeyn6y1cn6929ix4,0,43.0,-1.6,2024-10-25T18:06:22.291Z,2024-10-25T19:24:46Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5311020471,56,Back,5311020473,347,,5311021415,233,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738599279,431,43,2,50,32,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-10-25T18:06:25.045Z,2024-10-25T18:22:59Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5311020767,140,63.7,5311137645,144,1,5311020765,56,Left,5311020769,141,87.2,5311020773,213,2.83,5311020771,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738599421,434,1,2,50,37,8cfkisxf1fkxdqtt6tx1tup48,1,55.0,100.0,2024-10-25T18:06:30.214Z,2024-10-25T18:06:31Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5311021555,212,15.7,5311021551,140,64.3,5311021547,107,,5311021553,141,83.8,5311021549,56,Left,5311021557,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
