id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2782105127,418,1,2,45,36,ajtb177oqwawkdwbqhldmq6mx,0,11.2,43.3,2025-03-01T14:10:04.068Z,2025-03-01T14:10:09Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5547611241,213,6.03,5547611231,157,,5547611239,212,52.3,5547611237,141,24.3,5547611243,1,,5547611233,56,Center,5547611235,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105123,445,44,2,45,40,b8oqgvx1ijeyn6y1cn6929ix4,1,40.5,77.5,2025-03-01T14:10:08.252Z,2025-03-01T15:13:31Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5547611411,233,419,5547611223,56,Back,5547611225,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105139,419,44,2,45,40,ajtb177oqwawkdwbqhldmq6mx,0,59.5,22.5,2025-03-01T14:10:08.253Z,2025-03-01T15:13:31Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5547611309,286,,5547611307,56,Center,5547611483,233,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105237,446,1,2,45,41,b8oqgvx1ijeyn6y1cn6929ix4,1,40.5,80.5,2025-03-01T14:10:08.651Z,2025-03-01T14:10:13Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5547611779,140,59.2,5547611777,56,Left,5547611785,213,0.00,5547611781,141,80.6,5547611775,3,,5547611783,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105249,447,44,2,45,44,b8oqgvx1ijeyn6y1cn6929ix4,1,60.0,78.8,2025-03-01T14:10:11.786Z,2025-03-01T15:13:31Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5547611849,56,Center,5547611853,286,,5547611875,233,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105217,420,44,2,45,44,ajtb177oqwawkdwbqhldmq6mx,0,40.0,21.2,2025-03-01T14:10:11.787Z,2025-03-01T15:13:32Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5547611895,233,447,5547611699,285,,5547611697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105279,448,1,2,45,44,b8oqgvx1ijeyn6y1cn6929ix4,0,59.9,81.1,2025-03-01T14:10:12.349Z,2025-03-01T15:24:36Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5547611983,141,100.0,5547611981,140,62.5,5547611987,213,1.38,5547611985,212,14.5,5547611979,56,Left,5547611977,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105305,421,5,2,45,45,ajtb177oqwawkdwbqhldmq6mx,1,37.6,-1.8,2025-03-01T14:10:13.308Z,2025-03-01T15:41:26Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5547612123,56,Back,5547612159,233,449,5547612125,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105285,449,5,2,45,45,b8oqgvx1ijeyn6y1cn6929ix4,0,62.4,101.8,2025-03-01T14:10:13.308Z,2025-03-01T15:41:26Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5547612027,347,,5547612025,56,Left,5547612197,233,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105347,422,1,2,45,48,ajtb177oqwawkdwbqhldmq6mx,1,37.8,0.0,2025-03-01T14:10:16.147Z,2025-03-01T14:10:18Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5547612363,213,2.53,5547612351,107,,5547612355,140,28.7,5547612357,141,8.3,5547612359,212,11.7,5547612353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105441,423,43,2,45,50,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-03-01T14:10:17.995Z,2025-03-01T14:10:27Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5547613159,144,1,5547612921,212,6.8,5547612913,56,Back,5547612923,213,5.85,5547612917,141,3.8,5547612915,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105445,424,4,2,45,56,ajtb177oqwawkdwbqhldmq6mx,1,32.0,8.6,2025-03-01T14:10:24.011Z,2025-03-01T15:13:01Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5547612981,13,,5547612985,152,,5547612987,265,,5547613091,233,450,5547612989,285,,5547612983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105455,450,4,2,45,56,b8oqgvx1ijeyn6y1cn6929ix4,0,68.0,91.4,2025-03-01T14:10:24.012Z,2025-03-01T15:18:13Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5547613059,265,,5547613057,152,,5547613119,233,424,5547613061,286,,5547613053,13,,5547613055,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105507,425,1,2,46,1,ajtb177oqwawkdwbqhldmq6mx,0,29.4,11.0,2025-03-01T14:10:28.555Z,2025-03-01T14:10:29Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5547613319,213,0.04,5547613317,212,41.4,5547613309,140,68.8,5547613313,141,13.4,5547613305,56,Right,5547613293,5,,5547613301,152,,5547613297,157,,5547613321,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105515,451,61,2,46,2,b8oqgvx1ijeyn6y1cn6929ix4,1,31.8,84.5,2025-03-01T14:10:30.174Z,2025-03-01T14:10:30Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5547613355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105583,453,1,2,46,4,b8oqgvx1ijeyn6y1cn6929ix4,1,31.9,82.0,2025-03-01T14:10:31.795Z,2025-03-01T14:10:33Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5547613711,212,26.3,5547613707,140,25.5,5547613709,141,44.6,5547613713,213,4.45,5547613705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105653,454,1,2,46,5,b8oqgvx1ijeyn6y1cn6929ix4,1,25.6,44.3,2025-03-01T14:10:33.059Z,2025-03-01T14:10:36Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5547614029,141,70.0,5547614027,140,17.9,5547614033,212,19.3,5547614025,56,Back,5547614037,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105657,455,1,2,46,8,b8oqgvx1ijeyn6y1cn6929ix4,0,15.1,71.4,2025-03-01T14:10:35.987Z,2025-03-01T14:10:38Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5547614069,212,4.5,5547614065,140,19.2,5547614061,157,,5547614075,1,,5547614239,233,426,5547614063,56,Back,5547614067,141,73.3,5547614235,236,,5547614245,286,5547614073,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,
2782105683,426,74,2,46,8,ajtb177oqwawkdwbqhldmq6mx,1,83.2,24.9,2025-03-01T14:10:35.988Z,2025-03-01T15:41:56Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5547614187,285,,5547614185,56,Center,5547614283,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105713,427,5,2,46,11,ajtb177oqwawkdwbqhldmq6mx,0,73.8,-1.5,2025-03-01T14:10:38.970Z,2025-03-01T15:41:27Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5547615321,233,456,5547614327,347,,5547614323,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105887,456,5,2,46,11,b8oqgvx1ijeyn6y1cn6929ix4,1,26.2,101.5,2025-03-01T14:10:38.970Z,2025-03-01T15:41:26Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5547615293,233,427,5547615251,347,,5547615249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105927,457,1,2,46,23,b8oqgvx1ijeyn6y1cn6929ix4,0,25.6,100.0,2025-03-01T14:10:51.387Z,2025-03-01T14:10:55Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5547615493,141,92.4,5547615489,56,Back,5547615487,107,,5547615497,213,5.96,5547615495,212,20.7,5547615491,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105947,428,44,2,46,26,ajtb177oqwawkdwbqhldmq6mx,1,56.6,6.4,2025-03-01T14:10:54.186Z,2025-03-01T15:13:32Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5547615621,286,,5547615629,233,458,5547615619,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105929,458,44,2,46,26,b8oqgvx1ijeyn6y1cn6929ix4,0,43.4,93.6,2025-03-01T14:10:54.187Z,2025-03-01T15:13:33Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5547615511,56,Back,5547615679,233,428,5547615513,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105965,429,1,2,46,26,ajtb177oqwawkdwbqhldmq6mx,0,58.3,4.3,2025-03-01T14:10:54.194Z,2025-03-01T15:30:32Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5547615759,212,6.5,5547615749,56,Right,5547615751,140,52.9,5547615747,3,,5547615757,141,9.1,5547615761,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782105937,459,61,2,46,27,b8oqgvx1ijeyn6y1cn6929ix4,1,44.4,92.4,2025-03-01T14:10:55.384Z,2025-03-01T14:10:55Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5547615573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782106087,460,1,2,46,32,b8oqgvx1ijeyn6y1cn6929ix4,1,71.5,80.6,2025-03-01T14:10:59.787Z,2025-03-01T14:11:05Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5547616525,141,90.5,5547616521,56,Left,5547616529,213,0.47,5547616527,212,14.8,5547616523,140,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782106093,461,1,2,46,38,b8oqgvx1ijeyn6y1cn6929ix4,0,96.5,82.7,2025-03-01T14:11:05.580Z,2025-03-01T14:11:07Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5547616707,233,430,5547616565,213,4.53,5547616563,212,2.3,5547616705,236,,5547616711,286,,5547616561,141,79.4,5547616553,2,,5547616557,56,Left,5547616559,140,,,,,,,,,,,,,,,,,,,,,,96.1,,,,,,
2782106109,430,12,2,46,38,ajtb177oqwawkdwbqhldmq6mx,1,3.6,19.5,2025-03-01T14:11:05.680Z,2025-03-01T14:11:08Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5547616643,185,,5547616649,56,Back,5547616739,233,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782106117,431,6,2,46,39,ajtb177oqwawkdwbqhldmq6mx,0,3.8,20.0,2025-03-01T14:11:06.987Z,2025-03-01T14:11:11Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5547616817,56,Back,5547616819,73,,5547616909,233,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782106139,462,6,2,46,39,b8oqgvx1ijeyn6y1cn6929ix4,1,96.2,80.0,2025-03-01T14:11:06.987Z,2025-03-01T15:13:07Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5547616855,56,Left,5547616857,73,,5547616877,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782106747,463,1,2,47,11,b8oqgvx1ijeyn6y1cn6929ix4,1,99.5,99.5,2025-03-01T14:11:39.012Z,2025-03-01T14:11:55Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,1.0,,5547620523,6,,5547620527,223,,5547621757,210,13,5547620533,141,45.8,5547620537,213,4.63,5547620521,2,,5547620531,140,96.6,5547620535,212,36.6,5547620529,56,5547620525,155,,5547621759,154,,5547620539,1,,,,,,,,,,,,,,Center,,,,,,
2782106755,464,13,2,47,15,b8oqgvx1ijeyn6y1cn6929ix4,1,93.4,45.6,2025-03-01T14:11:42.915Z,2025-03-01T15:29:07Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5547620563,56,Center,5547621795,102,45.7,5547621799,230,98.8,5547621783,29,,5547621785,154,,5547621801,231,48.7,5547621789,55,463,5547621797,103,72.2,5547621225,15,5547621239,328,,5547621781,74,,5547621219,25,,5547621229,17,,,,,,,,,,,,,,,,,
2782106953,432,5,2,47,16,ajtb177oqwawkdwbqhldmq6mx,1,-1.2,56.6,2025-03-01T14:11:43.955Z,2025-03-01T15:41:27Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5547621733,56,Back,5547621737,346,,5547621837,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782106765,465,5,2,47,16,b8oqgvx1ijeyn6y1cn6929ix4,0,101.2,43.4,2025-03-01T14:11:43.955Z,2025-03-01T15:41:27Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5547620623,56,Center,5547620629,346,,5547621867,233,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782106991,433,1,2,47,27,ajtb177oqwawkdwbqhldmq6mx,1,4.2,59.7,2025-03-01T14:11:54.625Z,2025-03-01T14:11:56Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547621945,141,51.2,5547621949,213,5.27,5547621939,124,,5547621947,212,6.8,5547621943,140,7.6,5547621953,237,,5547621941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782107037,434,1,2,47,29,ajtb177oqwawkdwbqhldmq6mx,1,7.6,51.3,2025-03-01T14:11:56.561Z,2025-03-01T14:11:59Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5547622203,141,46.0,5547622207,213,6.02,5547622205,212,13.8,5547622199,56,Back,5547622201,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782107077,435,1,2,47,31,ajtb177oqwawkdwbqhldmq6mx,1,19.5,44.5,2025-03-01T14:11:59.081Z,2025-03-01T14:12:01Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5547622461,56,Back,5547622465,141,20.0,5547622469,213,4.50,5547622467,212,17.1,5547622463,140,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782107121,436,1,2,47,33,ajtb177oqwawkdwbqhldmq6mx,0,17.8,5.2,2025-03-01T14:12:01.139Z,2025-03-01T14:12:04Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5547622679,56,Back,5547622677,157,,5547622681,140,46.8,5547622685,212,31.4,5547622683,141,16.5,5547622689,1,,5547622687,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782107243,466,1,2,47,36,b8oqgvx1ijeyn6y1cn6929ix4,1,51.3,81.7,2025-03-01T14:12:04.362Z,2025-03-01T14:12:09Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5547623299,3,,5547623301,56,Center,5547623303,140,62.8,5547623307,212,13.3,5547623309,213,5.86,5547623305,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782200029,914,1,2,47,40,b8oqgvx1ijeyn6y1cn6929ix4,0,61.9,51.3,2025-03-01T14:12:07.462Z,2025-03-01T15:17:49Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5548103369,233,437,5548103367,236,,5548103311,213,4.39,5548103305,140,60.9,5548103373,286,,5548103309,212,3.4,5548103307,141,46.6,5548103303,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782107267,437,74,2,47,40,ajtb177oqwawkdwbqhldmq6mx,1,32.7,51.9,2025-03-01T14:12:07.463Z,2025-03-01T15:17:50Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5548103409,233,914,5547623421,285,,5547623419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782107313,438,1,2,47,44,ajtb177oqwawkdwbqhldmq6mx,1,29.4,50.7,2025-03-01T14:12:11.513Z,2025-03-01T14:12:12Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547623627,213,5.06,5547623619,56,Back,5547623623,141,35.4,5547623625,212,11.1,5547623621,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782107353,440,1,2,47,45,ajtb177oqwawkdwbqhldmq6mx,0,33.0,35.4,2025-03-01T14:12:12.497Z,2025-03-01T14:12:14Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5547623837,141,20.3,5547623841,213,5.58,5547623839,212,15.9,5547623833,56,Back,5547623835,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782107373,470,8,2,47,47,b8oqgvx1ijeyn6y1cn6929ix4,1,58.2,83.8,2025-03-01T14:12:15.195Z,2025-03-01T14:12:15Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5547623949,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782107441,472,1,2,47,48,b8oqgvx1ijeyn6y1cn6929ix4,1,63.1,88.4,2025-03-01T14:12:16.427Z,2025-03-01T14:12:18Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5547624323,212,6.3,5547624317,56,Left,5547624319,140,65.1,5547624321,141,79.6,5547624325,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782107451,473,1,2,47,50,b8oqgvx1ijeyn6y1cn6929ix4,0,65.1,79.6,2025-03-01T14:12:17.995Z,2025-03-01T15:17:03Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5547624355,213,0.23,5547624345,56,Left,5547624353,212,25.7,5547624347,140,88.9,5547624349,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782107513,441,12,2,47,53,ajtb177oqwawkdwbqhldmq6mx,1,17.1,11.1,2025-03-01T14:12:20.571Z,2025-03-01T14:12:22Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5547624749,167,,5547624691,212,20.6,5547624693,213,5.84,5547624683,56,Back,5547624687,140,34.8,5547624689,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782107515,442,5,2,47,54,ajtb177oqwawkdwbqhldmq6mx,0,35.8,-1.8,2025-03-01T14:12:21.546Z,2025-03-01T15:41:28Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5547624697,56,Back,5547624699,347,,5547627021,233,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782107885,474,5,2,47,54,b8oqgvx1ijeyn6y1cn6929ix4,1,64.2,101.8,2025-03-01T14:12:21.546Z,2025-03-01T15:41:28Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5547626855,56,Left,5547626893,233,442,5547626857,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782108155,475,1,2,48,14,b8oqgvx1ijeyn6y1cn6929ix4,1,63.3,100.0,2025-03-01T14:12:41.906Z,2025-03-01T14:12:53Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5547628115,212,39.0,5547628113,141,75.9,5547628107,107,,5547628119,1,,5547628117,213,5.82,5547628109,56,Center,5547628111,140,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782108163,476,61,2,48,18,b8oqgvx1ijeyn6y1cn6929ix4,0,96.5,75.9,2025-03-01T14:12:45.819Z,2025-03-01T14:12:55Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5547628147,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782108217,445,1,2,48,23,ajtb177oqwawkdwbqhldmq6mx,1,6.7,24.9,2025-03-01T14:12:51.313Z,2025-03-01T14:12:57Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547628511,213,4.85,5547628507,141,7.7,5547628501,56,Back,5547628509,212,11.8,5547628505,140,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782108261,446,1,2,48,29,ajtb177oqwawkdwbqhldmq6mx,1,8.2,7.7,2025-03-01T14:12:56.881Z,2025-03-01T14:12:58Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5547628755,213,0.46,5547628733,157,,5547628753,212,36.2,5547628757,1,,5547628747,140,39.1,5547628739,56,Back,5547628751,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782108271,447,61,2,48,31,ajtb177oqwawkdwbqhldmq6mx,0,39.1,31.5,2025-03-01T14:12:58.761Z,2025-03-01T14:12:59Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5547628785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782108397,478,44,2,48,31,b8oqgvx1ijeyn6y1cn6929ix4,1,59.6,69.8,2025-03-01T14:12:59.392Z,2025-03-01T15:16:55Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5547629321,56,Center,5547629417,233,448,5547629323,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782108279,448,44,2,48,31,ajtb177oqwawkdwbqhldmq6mx,0,40.4,30.2,2025-03-01T14:12:59.393Z,2025-03-01T14:13:10Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5547629447,233,478,5547628831,56,Back,5547628833,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782108251,477,1,2,48,32,b8oqgvx1ijeyn6y1cn6929ix4,0,58.0,71.8,2025-03-01T14:13:00.250Z,2025-03-01T14:13:32Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5547628695,141,70.8,5547628693,140,59.3,5547628697,212,1.5,5547628689,3,,5547628699,213,5.82,5547628691,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782108367,449,61,2,48,35,ajtb177oqwawkdwbqhldmq6mx,1,40.3,24.8,2025-03-01T14:13:02.994Z,2025-03-01T15:09:51Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5548005137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782108387,451,61,2,48,35,ajtb177oqwawkdwbqhldmq6mx,1,40.3,20.7,2025-03-01T14:13:03.354Z,2025-03-01T15:09:54Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5548009987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782108449,452,83,2,48,39,ajtb177oqwawkdwbqhldmq6mx,0,57.4,6.2,2025-03-01T14:13:06.985Z,2025-03-01T14:13:11Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5547630025,399,4zpmxlmdfa5wx79cr0q14pfx1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782108527,482,1,2,48,39,b8oqgvx1ijeyn6y1cn6929ix4,1,43.5,90.6,2025-03-01T14:13:07.394Z,2025-03-01T14:13:10Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5547629897,140,33.6,5547629899,141,83.6,5547629901,212,11.4,5547629903,213,3.57,5547629895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782108543,483,1,2,48,41,b8oqgvx1ijeyn6y1cn6929ix4,1,33.6,83.6,2025-03-01T14:13:08.539Z,2025-03-01T14:13:11Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5547629985,213,3.79,5547629979,140,15.3,5547629977,56,Back,5547629983,212,24.1,5547629981,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782108637,484,1,2,48,44,b8oqgvx1ijeyn6y1cn6929ix4,1,14.4,60.5,2025-03-01T14:13:11.859Z,2025-03-01T14:13:16Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5547630551,141,60.6,5547630553,212,6.6,5547630547,56,Back,5547630549,140,20.7,5547630555,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782108649,485,1,2,48,48,b8oqgvx1ijeyn6y1cn6929ix4,1,20.7,60.6,2025-03-01T14:13:16.177Z,2025-03-01T15:16:57Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5547630613,212,26.1,5547630609,140,14.0,5547630607,56,Back,5547630615,213,4.44,5547630679,156,,5547630611,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782108729,486,1,2,48,51,b8oqgvx1ijeyn6y1cn6929ix4,0,14.0,23.6,2025-03-01T14:13:18.875Z,2025-03-01T15:16:58Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5547631053,56,Right,5547631061,213,5.97,5547631059,212,53.5,5547631057,141,0.0,5547631055,140,62.4,5547631063,1,,5547631051,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782108757,453,5,2,48,52,ajtb177oqwawkdwbqhldmq6mx,1,37.0,101.2,2025-03-01T14:13:20.122Z,2025-03-01T15:41:29Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5547631213,56,Back,5547631315,233,487,5547631215,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
