id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2726866397,379,1,1,44,30,7gkglopz9cjsysn2u6sbhuvc5,1,48.3,88.7,2024-09-28T12:44:16.238Z,2024-09-28T12:44:17Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5246884311,212,6.6,5246884307,140,53.7,5246884313,213,5.75,5246884305,56,Left,5246884303,168,,5246884309,141,83.8,5246884301,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726866411,380,61,1,44,31,7gkglopz9cjsysn2u6sbhuvc5,0,53.7,83.8,2024-09-28T12:44:17.638Z,2024-09-28T12:48:28Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5246884389,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726866417,441,61,1,44,32,8gxd9ry2580pu1b1dd5ny9ymy,1,55.4,14.7,2024-09-28T12:44:18.333Z,2024-09-28T12:48:08Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5246884423,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726866505,443,1,1,44,34,8gxd9ry2580pu1b1dd5ny9ymy,1,46.8,18.9,2024-09-28T12:44:20.087Z,2024-09-28T12:44:22Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5246884809,140,46.0,5246884815,212,18.1,5246884807,56,Back,5246884813,141,45.5,5246884819,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726866541,444,1,1,44,36,8gxd9ry2580pu1b1dd5ny9ymy,1,46.3,45.7,2024-09-28T12:44:22.006Z,2024-09-28T12:48:31Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5246885019,56,Center,5246885023,141,43.0,5246885021,140,63.6,5246885027,213,6.18,5246885025,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726866509,381,83,1,44,36,7gkglopz9cjsysn2u6sbhuvc5,0,41.9,66.3,2024-09-28T12:44:22.166Z,2024-09-28T12:44:25Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5246885225,399,dm6xpphbyyooqriwaambi7njd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726866551,445,3,1,44,38,8gxd9ry2580pu1b1dd5ny9ymy,0,62.0,48.2,2024-09-28T12:44:23.846Z,2024-09-28T12:44:31Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5246885469,233,382,5246885099,56,Center,5246885101,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726866603,382,7,1,44,38,7gkglopz9cjsysn2u6sbhuvc5,0,38.0,51.8,2024-09-28T12:44:23.847Z,2024-09-28T12:48:46Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5246885525,233,445,5246885395,56,Back,5246885397,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726866679,446,1,1,44,39,8gxd9ry2580pu1b1dd5ny9ymy,1,56.6,46.1,2024-09-28T12:44:25.454Z,2024-09-28T12:44:30Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5246885759,212,26.1,5246885753,56,Back,5246885761,213,2.26,5246885757,141,75.7,5246885755,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726866933,447,1,1,44,49,8gxd9ry2580pu1b1dd5ny9ymy,1,49.4,87.5,2024-09-28T12:44:35.286Z,2024-09-28T12:44:41Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5246886999,141,75.6,5246887003,213,3.58,5246886997,140,32.9,5246887001,212,19.1,5246886995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726866969,448,1,1,44,55,8gxd9ry2580pu1b1dd5ny9ymy,0,41.9,63.0,2024-09-28T12:44:41.399Z,2024-09-28T12:44:43Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5246887159,56,Center,5246887163,141,70.6,5246887167,213,0.27,5246887161,140,59.9,5246887165,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726866979,383,8,1,44,58,7gkglopz9cjsysn2u6sbhuvc5,1,46.1,26.1,2024-09-28T12:44:43.839Z,2024-09-28T12:44:44Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5246887193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726868491,393,70,1,44,59,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-28T12:44:44.718Z,2024-09-28T12:45:56Z,,,,,5246894841,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726867127,449,1,1,44,59,8gxd9ry2580pu1b1dd5ny9ymy,1,40.1,89.0,2024-09-28T12:44:45.469Z,2024-09-28T12:44:52Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5246888017,141,73.5,5246888019,212,11.3,5246888013,56,Back,5246888015,140,36.1,5246888021,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726867167,450,1,1,45,6,8gxd9ry2580pu1b1dd5ny9ymy,0,37.8,67.9,2024-09-28T12:44:52.638Z,2024-09-28T12:44:55Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5246888231,155,,5246888241,213,6.03,5246888243,1,,5246888239,212,40.4,5246888233,56,Center,5246888235,140,75.0,5246888237,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726867285,385,1,1,45,10,7gkglopz9cjsysn2u6sbhuvc5,1,25.7,66.3,2024-09-28T12:44:56.710Z,2024-09-28T12:45:02Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5246888865,141,56.1,5246888861,56,Back,5246888867,212,16.3,5246888869,213,3.58,5246888863,140,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726867303,386,1,1,45,16,7gkglopz9cjsysn2u6sbhuvc5,1,11.0,53.3,2024-09-28T12:45:02.279Z,2024-09-28T12:45:04Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5246888971,141,65.1,5246888969,140,58.2,5246888973,212,50.2,5246888975,213,0.16,5246888965,155,,5246888977,1,,5246888967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726867311,387,1,1,45,18,7gkglopz9cjsysn2u6sbhuvc5,1,58.2,65.1,2024-09-28T12:45:04.054Z,2024-09-28T12:45:05Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5246889027,141,69.4,5246889025,140,45.0,5246889023,56,Back,5246889093,156,,5246889029,212,14.2,5246889031,213,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726867413,388,1,1,45,20,7gkglopz9cjsysn2u6sbhuvc5,0,43.2,69.7,2024-09-28T12:45:06.702Z,2024-09-28T12:45:09Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5246889499,56,Back,5246889501,140,29.4,5246889505,212,26.3,5246889507,213,2.15,5246889503,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726867425,389,5,1,45,23,7gkglopz9cjsysn2u6sbhuvc5,0,27.3,102.0,2024-09-28T12:45:09.027Z,2024-09-28T14:20:07Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5246890501,233,451,5246889545,56,Back,5246889547,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726867599,451,5,1,45,23,8gxd9ry2580pu1b1dd5ny9ymy,1,72.7,-2.0,2024-09-28T12:45:09.027Z,2024-09-28T14:20:06Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5246890401,347,,5246890399,56,Right,5246890437,233,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726867637,452,1,1,45,32,8gxd9ry2580pu1b1dd5ny9ymy,1,73.1,0.0,2024-09-28T12:45:18.366Z,2024-09-28T12:45:20Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5246890667,56,Right,5246890673,212,8.3,5246890669,140,75.7,5246890665,107,,5246890675,213,1.24,5246890671,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726867655,453,1,1,45,34,8gxd9ry2580pu1b1dd5ny9ymy,1,75.7,10.0,2024-09-28T12:45:20.326Z,2024-09-28T12:45:21Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5246890717,141,2.8,5246890719,212,5.5,5246890759,156,,5246890711,56,Right,5246890721,213,4.25,5246890715,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726867717,454,1,1,45,36,8gxd9ry2580pu1b1dd5ny9ymy,1,73.0,3.4,2024-09-28T12:45:22.118Z,2024-09-28T12:45:23Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5246890985,56,Right,5246890991,212,8.7,5246890989,141,5.9,5246890987,140,81.1,5246890983,155,,5246890993,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726867729,455,1,1,45,37,8gxd9ry2580pu1b1dd5ny9ymy,0,83.9,6.2,2024-09-28T12:45:23.334Z,2024-09-28T12:46:31Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5246891035,56,Right,5246898161,213,1.63,5246898155,140,83.6,5246898159,212,5.2,5246898157,141,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726867863,391,1,1,45,42,7gkglopz9cjsysn2u6sbhuvc5,1,12.5,90.9,2024-09-28T12:45:28.110Z,2024-09-28T12:47:25Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5246891687,213,6.00,5246891685,212,11.6,5246891683,141,86.2,5246891679,56,Back,5246891681,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726867937,456,83,1,45,43,8gxd9ry2580pu1b1dd5ny9ymy,0,86.5,7.8,2024-09-28T12:45:28.902Z,2024-09-28T14:33:16Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5247709061,399,7j35sfip0xb51mpa91wzikrh0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726870387,395,1,1,45,44,7gkglopz9cjsysn2u6sbhuvc5,0,29.5,82.3,2024-09-28T12:45:29.718Z,2024-09-28T12:47:35Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5246904627,212,5.7,5246904629,213,1.89,5246904623,140,27.8,5246904625,141,90.3,5246904621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726867947,457,8,1,45,47,8gxd9ry2580pu1b1dd5ny9ymy,1,76.5,10.1,2024-09-28T12:45:33.087Z,2024-09-28T12:47:30Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5246904055,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726867955,458,1,1,45,47,8gxd9ry2580pu1b1dd5ny9ymy,1,78.9,5.4,2024-09-28T12:45:33.480Z,2024-09-28T12:47:39Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5246905125,213,2.63,5246905121,141,12.3,5246905123,212,9.6,5246905119,140,70.9,5246905117,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726868047,459,1,1,45,49,8gxd9ry2580pu1b1dd5ny9ymy,1,82.0,15.0,2024-09-28T12:45:35.558Z,2024-09-28T12:45:37Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5246892525,212,6.4,5246892521,140,82.2,5246892519,56,Right,5246892527,213,4.75,5246892523,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726868089,460,1,1,45,51,8gxd9ry2580pu1b1dd5ny9ymy,1,81.9,6.7,2024-09-28T12:45:37.517Z,2024-09-28T12:45:39Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5246892705,212,11.8,5246892707,213,1.51,5246892701,140,82.6,5246892699,56,Center,5246892703,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726868153,461,1,1,45,53,8gxd9ry2580pu1b1dd5ny9ymy,1,81.5,22.4,2024-09-28T12:45:38.845Z,2024-09-28T12:45:41Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5246893023,141,7.3,5246893019,140,75.0,5246893027,212,12.3,5246893029,213,4.13,5246893015,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726868245,462,1,1,45,55,8gxd9ry2580pu1b1dd5ny9ymy,1,78.3,7.4,2024-09-28T12:45:41.510Z,2024-09-28T12:45:46Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5246893541,212,8.8,5246893543,213,6.28,5246893537,140,86.7,5246893539,141,7.3,5246893533,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726868275,463,1,1,46,0,8gxd9ry2580pu1b1dd5ny9ymy,0,82.9,6.4,2024-09-28T12:45:45.855Z,2024-09-28T12:45:47Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5246893665,140,90.3,5246893669,141,18.6,5246893673,212,11.4,5246893677,213,0.82,5246893659,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726868483,392,12,1,46,2,7gkglopz9cjsysn2u6sbhuvc5,1,14.1,85.1,2024-09-28T12:45:47.974Z,2024-09-28T12:45:56Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5246894795,140,55.0,5246894801,213,0.07,5246894793,56,Left,5246894797,141,89.7,5246894799,212,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726868501,394,30,1,46,7,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-28T12:45:52.880Z,2024-09-28T12:45:57Z,,,,,5246894889,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726868437,464,30,1,46,7,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-28T12:45:52.880Z,2024-09-28T12:45:57Z,,,,,5246894517,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726883943,490,18,2,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-28T12:59:54.815Z,2024-09-28T13:02:19Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5246977247,55,491,5246977175,42,,5246977179,59,30,5246977177,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726883953,491,19,2,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-28T12:59:54.816Z,2024-09-28T13:02:19Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5246977219,59,28,5246977217,145,2,5246977227,55,490,5246977223,293,2,5246977213,42,,5246977225,44,Defender,5246977221,292,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726881817,400,32,2,45,0,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-28T13:00:04.815Z,2024-09-28T13:00:05Z,,,,,5246965571,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726881893,470,32,2,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-28T13:00:04.815Z,2024-09-28T13:00:10Z,,,,,5246965995,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726881845,401,1,2,45,0,7gkglopz9cjsysn2u6sbhuvc5,1,49.7,49.9,2024-09-28T13:00:04.816Z,2024-09-28T13:00:06Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5246965727,213,2.73,5246965725,212,12.9,5246965723,141,57.5,5246965729,279,S,5246965719,56,Back,5246965721,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726881867,402,1,2,45,1,7gkglopz9cjsysn2u6sbhuvc5,1,38.4,57.5,2024-09-28T13:00:06.551Z,2024-09-28T13:00:09Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5246965861,141,48.1,5246965865,213,3.69,5246965863,212,12.2,5246965857,56,Back,5246965859,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726881923,403,1,2,45,4,7gkglopz9cjsysn2u6sbhuvc5,1,28.0,52.1,2024-09-28T13:00:08.846Z,2024-09-28T13:00:13Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5246966175,140,8.7,5246966173,56,Back,5246966177,141,43.0,5246966179,212,21.2,5246966181,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726881991,404,1,2,45,8,7gkglopz9cjsysn2u6sbhuvc5,1,11.7,38.2,2024-09-28T13:00:13.319Z,2024-09-28T13:00:18Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5246966547,212,32.4,5246966551,1,,5246966545,141,8.9,5246966549,213,5.62,5246966543,140,36.0,5246966539,155,,5246966541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726881997,405,61,2,45,13,7gkglopz9cjsysn2u6sbhuvc5,0,36.0,8.9,2024-09-28T13:00:17.909Z,2024-09-28T13:00:18Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5246966569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882097,472,1,2,45,13,8gxd9ry2580pu1b1dd5ny9ymy,1,65.8,90.5,2024-09-28T13:00:18.178Z,2024-09-28T13:00:23Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5246967043,212,4.4,5246967037,56,Left,5246967039,140,64.8,5246967045,213,4.47,5246967041,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882009,406,83,2,45,14,7gkglopz9cjsysn2u6sbhuvc5,0,32.7,14.0,2024-09-28T13:00:19.374Z,2024-09-28T13:00:25Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5246967111,399,6dzg820946z4848whaa6ny2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882111,473,1,2,45,19,8gxd9ry2580pu1b1dd5ny9ymy,0,95.1,71.5,2024-09-28T13:00:23.817Z,2024-09-28T13:00:25Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5246967095,141,57.5,5246967091,56,Center,5246967093,140,94.6,5246967099,213,4.66,5246967097,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882123,407,12,2,45,19,7gkglopz9cjsysn2u6sbhuvc5,1,9.9,37.3,2024-09-28T13:00:24.109Z,2024-09-28T13:00:24Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5246967123,140,16.9,5246967127,212,9.6,5246967129,213,5.59,5246967125,141,28.3,5246967121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882179,474,1,2,45,20,8gxd9ry2580pu1b1dd5ny9ymy,1,87.5,63.4,2024-09-28T13:00:25.578Z,2024-09-28T13:00:28Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5246967449,141,74.7,5246967447,140,85.4,5246967451,212,8.0,5246967453,213,1.85,5246967445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882187,475,1,2,45,23,8gxd9ry2580pu1b1dd5ny9ymy,0,88.9,74.8,2024-09-28T13:00:28.097Z,2024-09-28T13:00:28Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5246967517,213,4.81,5246967513,212,8.3,5246967505,56,Center,5246967509,141,62.6,5246967507,140,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882257,408,12,2,45,24,7gkglopz9cjsysn2u6sbhuvc5,1,9.4,40.3,2024-09-28T13:00:29.581Z,2024-09-28T13:00:33Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5246967951,212,19.1,5246967949,141,31.5,5246967947,140,26.7,5246967945,56,Back,5246967953,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882275,409,1,2,45,28,7gkglopz9cjsysn2u6sbhuvc5,1,26.9,31.5,2024-09-28T13:00:33.469Z,2024-09-28T13:00:34Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5246968035,212,6.7,5246968031,140,31.0,5246968039,213,0.88,5246968033,141,39.1,5246968029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882345,411,1,2,45,29,7gkglopz9cjsysn2u6sbhuvc5,1,31.0,39.1,2024-09-28T13:00:34.733Z,2024-09-28T13:00:38Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5246968445,141,15.0,5246968441,56,Right,5246968449,213,5.70,5246968447,212,29.6,5246968443,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882359,412,3,2,45,33,7gkglopz9cjsysn2u6sbhuvc5,0,61.7,11.6,2024-09-28T13:00:38.549Z,2024-09-28T13:01:18Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5246968495,56,Right,5246968823,233,476,5246968497,286,,5246970045,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882413,476,7,2,45,33,8gxd9ry2580pu1b1dd5ny9ymy,0,38.3,88.4,2024-09-28T13:00:38.550Z,2024-09-28T13:00:45Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5246968781,56,Back,5246968805,233,412,5246968783,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882551,413,61,2,45,49,7gkglopz9cjsysn2u6sbhuvc5,1,57.9,8.5,2024-09-28T13:00:53.822Z,2024-09-28T13:00:59Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5246969553,56,Right,5246969753,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882561,414,5,2,45,50,7gkglopz9cjsysn2u6sbhuvc5,0,70.4,-2.0,2024-09-28T13:00:54.890Z,2024-09-28T14:20:07Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5246971407,233,477,5246969623,347,,5246969621,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882853,477,5,2,45,50,8gxd9ry2580pu1b1dd5ny9ymy,1,29.6,102.0,2024-09-28T13:00:54.890Z,2024-09-28T14:20:07Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5246971335,347,,5246971331,56,Back,5246971373,233,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882907,478,1,2,46,13,8gxd9ry2580pu1b1dd5ny9ymy,0,14.8,100.0,2024-09-28T13:01:18.720Z,2024-09-28T13:01:22Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5246971641,213,6.06,5246971635,140,33.6,5246971631,107,,5246971633,56,Back,5246971637,141,95.3,5246971639,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882935,415,44,2,46,17,7gkglopz9cjsysn2u6sbhuvc5,1,64.2,9.8,2024-09-28T13:01:21.896Z,2024-09-28T14:19:29Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5246971733,56,Right,5246971851,233,479,5246971735,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882923,479,44,2,46,17,8gxd9ry2580pu1b1dd5ny9ymy,0,35.8,90.2,2024-09-28T13:01:21.897Z,2024-09-28T14:19:29Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5246971903,233,415,5246971689,285,,5246971687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882977,416,1,2,46,17,7gkglopz9cjsysn2u6sbhuvc5,1,60.6,18.0,2024-09-28T13:01:22.541Z,2024-09-28T13:01:24Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5246971925,56,Center,5246971931,212,9.5,5246971927,140,66.7,5246971929,141,28.3,5246971933,213,0.83,5246971923,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726882985,417,61,2,46,18,7gkglopz9cjsysn2u6sbhuvc5,0,66.7,28.3,2024-09-28T13:01:23.708Z,2024-09-28T13:01:25Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5246971957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726883049,480,1,2,46,21,8gxd9ry2580pu1b1dd5ny9ymy,1,31.3,70.5,2024-09-28T13:01:26.008Z,2024-09-28T13:01:29Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5246972285,56,Back,5246972291,212,20.2,5246972293,213,4.59,5246972287,140,29.0,5246972289,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726883109,481,1,2,46,24,8gxd9ry2580pu1b1dd5ny9ymy,0,44.5,32.7,2024-09-28T13:01:29.416Z,2024-09-28T13:19:25Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5246972611,140,77.2,5246972619,1,,5246972613,141,27.6,5246972615,212,34.5,5246972609,56,Center,5246972617,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
