id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2742579363,480,44,2,53,14,bd4qakf7j0wwie8wke9km7uj8,0,66.0,62.2,2024-11-02T13:12:43.421Z,2024-11-02T14:33:54Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5332791033,233,504,5332791003,56,Center,5332791005,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742579461,505,1,2,53,15,b8oqgvx1ijeyn6y1cn6929ix4,0,35.2,40.4,2024-11-02T13:12:43.849Z,2024-11-02T14:19:41Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5332791481,56,Right,5332791491,1,,5332791485,141,18.6,5332791483,140,90.5,5332791489,213,6.03,5332791479,157,,5332791487,212,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742579593,482,1,2,53,30,bd4qakf7j0wwie8wke9km7uj8,0,21.5,88.1,2024-11-02T13:12:58.636Z,2024-11-02T13:13:00Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332792173,1,,5332792169,212,52.4,5332792163,140,69.4,5332792167,141,66.4,5332792161,56,Center,5332792159,157,,5332792171,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742579589,506,8,2,53,31,b8oqgvx1ijeyn6y1cn6929ix4,1,38.4,24.7,2024-11-02T13:12:59.936Z,2024-11-02T13:13:00Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5332792187,15,,5332792141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742579699,483,1,2,53,33,bd4qakf7j0wwie8wke9km7uj8,1,44.9,56.1,2024-11-02T13:13:02.370Z,2024-11-02T13:13:06Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5332792781,213,4.91,5332792775,140,49.4,5332792779,212,23.9,5332792777,141,21.6,5332792773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742579773,484,1,2,53,38,bd4qakf7j0wwie8wke9km7uj8,1,54.1,32.7,2024-11-02T13:13:06.651Z,2024-11-02T13:13:11Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5332793203,1,,5332793201,213,1.73,5332793197,141,95.0,5332793191,196,,5332793189,155,,5332793199,212,42.9,5332793193,56,Back,5332793195,140,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742579815,485,1,2,53,43,bd4qakf7j0wwie8wke9km7uj8,1,50.3,92.4,2024-11-02T13:13:11.570Z,2024-11-02T13:13:13Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5332793385,56,Back,5332793387,140,36.6,5332793397,213,3.86,5332793389,141,73.9,5332793391,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742579857,486,1,2,53,45,bd4qakf7j0wwie8wke9km7uj8,1,36.6,73.9,2024-11-02T13:13:13.602Z,2024-11-02T13:13:15Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332793605,140,46.0,5332793613,213,5.30,5332793609,141,51.9,5332793601,56,Back,5332793611,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742579909,487,1,2,53,47,bd4qakf7j0wwie8wke9km7uj8,1,46.0,51.9,2024-11-02T13:13:15.739Z,2024-11-02T13:13:19Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5332793871,140,46.0,5332793879,213,4.71,5332793873,141,27.1,5332793869,56,Back,5332793875,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742579947,488,1,2,53,50,bd4qakf7j0wwie8wke9km7uj8,1,47.2,28.9,2024-11-02T13:13:19.434Z,2024-11-02T13:13:22Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5332794087,212,13.4,5332794081,56,Back,5332794085,141,38.2,5332794089,213,2.65,5332794083,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580033,489,1,2,53,53,bd4qakf7j0wwie8wke9km7uj8,1,35.9,38.2,2024-11-02T13:13:22.083Z,2024-11-02T13:13:27Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5332794567,1,,5332794557,56,Back,5332794565,213,1.49,5332794563,212,36.5,5332794559,140,38.8,5332794561,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580081,490,1,2,53,58,bd4qakf7j0wwie8wke9km7uj8,0,42.9,92.7,2024-11-02T13:13:27.274Z,2024-11-02T13:13:32Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332794807,212,48.5,5332794805,141,62.7,5332794809,213,5.85,5332794803,140,84.8,5332794811,1,,5332794801,56,Center,5332794799,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580117,508,1,2,54,4,b8oqgvx1ijeyn6y1cn6929ix4,1,14.2,40.4,2024-11-02T13:13:33.401Z,2024-11-02T13:13:42Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5332795011,56,Back,5332795059,287,,5332795015,141,76.6,5332795019,213,1.13,5332795013,140,25.4,5332795009,123,,5332795017,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580289,509,1,2,54,13,b8oqgvx1ijeyn6y1cn6929ix4,1,54.7,89.6,2024-11-02T13:13:41.920Z,2024-11-02T13:13:47Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5332795939,140,42.3,5332795945,213,3.54,5332795943,212,14.1,5332795937,56,Back,5332795941,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580335,510,1,2,54,18,b8oqgvx1ijeyn6y1cn6929ix4,1,43.6,72.7,2024-11-02T13:13:46.905Z,2024-11-02T13:13:49Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5332796219,213,4.39,5332796217,212,16.6,5332796213,140,38.6,5332796215,141,49.6,5332796211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580379,511,1,2,54,21,b8oqgvx1ijeyn6y1cn6929ix4,1,38.4,49.1,2024-11-02T13:13:49.777Z,2024-11-02T13:13:52Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5332796481,213,4.74,5332796477,141,24.4,5332796479,212,16.8,5332796473,56,Back,5332796475,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580435,512,1,2,54,23,b8oqgvx1ijeyn6y1cn6929ix4,1,36.2,21.8,2024-11-02T13:13:52.352Z,2024-11-02T13:13:55Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5332796767,212,18.9,5332796759,140,50.2,5332796755,56,Right,5332796763,141,4.3,5332796769,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580507,513,1,2,54,27,b8oqgvx1ijeyn6y1cn6929ix4,1,50.3,4.1,2024-11-02T13:13:55.769Z,2024-11-02T13:14:00Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5332797185,212,21.3,5332797183,141,8.5,5332797179,56,Right,5332797181,140,70.4,5332797187,213,0.14,5332797177,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580513,514,1,2,54,30,b8oqgvx1ijeyn6y1cn6929ix4,0,73.1,12.8,2024-11-02T13:13:59.384Z,2024-11-02T14:19:18Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5332797201,56,Right,5332797203,140,74.3,5332797209,213,1.32,5332797207,212,5.1,5332797205,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580541,491,1,2,54,31,bd4qakf7j0wwie8wke9km7uj8,1,31.7,85.0,2024-11-02T13:14:00.338Z,2024-11-02T13:14:02Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332797341,213,0.62,5332797337,141,92.4,5332797339,212,8.6,5332797333,56,Back,5332797335,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580587,493,1,2,54,34,bd4qakf7j0wwie8wke9km7uj8,1,34.0,93.3,2024-11-02T13:14:02.802Z,2024-11-02T13:14:04Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5332797531,140,43.9,5332797533,141,95.6,5332797535,212,10.5,5332797529,56,Back,5332797537,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580617,494,1,2,54,35,bd4qakf7j0wwie8wke9km7uj8,1,45.1,96.6,2024-11-02T13:14:04.370Z,2024-11-02T13:14:06Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5332797721,213,3.31,5332797715,140,38.2,5332797717,141,94.8,5332797719,212,7.3,5332797713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580665,495,1,2,54,38,bd4qakf7j0wwie8wke9km7uj8,1,43.3,92.4,2024-11-02T13:14:06.683Z,2024-11-02T13:14:09Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5332797981,140,50.3,5332797979,56,Left,5332797985,212,7.7,5332797983,141,95.7,5332797987,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580769,496,1,2,54,40,bd4qakf7j0wwie8wke9km7uj8,1,55.7,96.9,2024-11-02T13:14:08.866Z,2024-11-02T13:14:15Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5332798567,213,5.02,5332798565,212,12.9,5332798563,141,78.8,5332798561,140,59.4,5332798559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580745,515,83,2,54,45,b8oqgvx1ijeyn6y1cn6929ix4,0,44.6,35.5,2024-11-02T13:14:13.585Z,2024-11-02T13:14:20Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5332798901,399,cf6zq49y8v1ekw07e7yi3uac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580781,497,1,2,54,46,bd4qakf7j0wwie8wke9km7uj8,1,60.4,38.9,2024-11-02T13:14:15.410Z,2024-11-02T13:14:16Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5332798631,56,Center,5332798641,213,4.36,5332798635,140,58.5,5332798637,141,30.9,5332798639,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580821,498,43,2,54,47,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-11-02T13:14:16.314Z,2024-11-02T13:14:20Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5332798827,212,0,5332798929,144,1,5332798823,140,61.1,5332798829,213,0.00,5332798825,141,30.4,5332798821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580863,499,1,2,54,51,bd4qakf7j0wwie8wke9km7uj8,1,60.7,30.1,2024-11-02T13:14:20.498Z,2024-11-02T13:14:21Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5332799025,141,4.3,5332799035,213,5.22,5332799021,140,70.1,5332799017,56,Right,5332799031,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742580927,500,1,2,54,52,bd4qakf7j0wwie8wke9km7uj8,1,70.1,4.3,2024-11-02T13:14:21.442Z,2024-11-02T13:14:24Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5332799343,140,63.5,5332799349,213,1.87,5332799347,212,23.4,5332799345,141,37.1,5332799341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742581053,501,1,2,54,55,bd4qakf7j0wwie8wke9km7uj8,1,63.5,37.1,2024-11-02T13:14:24.402Z,2024-11-02T13:14:30Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5332799871,213,1.40,5332799867,141,79.9,5332799865,140,68.3,5332799869,212,29.5,5332799863,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742581075,502,1,2,55,2,bd4qakf7j0wwie8wke9km7uj8,1,69.8,82.7,2024-11-02T13:14:30.538Z,2024-11-02T13:14:31Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5332799959,140,56.8,5332799961,141,72.7,5332799965,213,3.60,5332799963,212,15.2,5332799957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742581113,503,1,2,55,2,bd4qakf7j0wwie8wke9km7uj8,1,56.8,72.7,2024-11-02T13:14:31.242Z,2024-11-02T13:14:33Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332800171,141,55.4,5332800173,212,11.9,5332800175,213,4.56,5332800167,56,Center,5332800169,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742581155,504,1,2,55,4,bd4qakf7j0wwie8wke9km7uj8,1,55.3,55.8,2024-11-02T13:14:32.883Z,2024-11-02T13:14:35Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5332800387,56,Back,5332800403,213,4.28,5332800399,212,23.6,5332800395,141,24.3,5332800391,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742581263,505,1,2,55,6,bd4qakf7j0wwie8wke9km7uj8,1,45.9,21.6,2024-11-02T13:14:35.434Z,2024-11-02T13:14:40Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5332800967,212,32.3,5332800971,1,,5332800965,141,22.7,5332800963,140,76.7,5332800969,213,0.02,5332800961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742581275,506,61,2,55,11,bd4qakf7j0wwie8wke9km7uj8,0,76.7,22.7,2024-11-02T13:14:39.913Z,2024-11-02T13:22:13Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5332801013,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742581321,517,1,2,55,12,b8oqgvx1ijeyn6y1cn6929ix4,1,35.6,72.7,2024-11-02T13:14:40.889Z,2024-11-02T13:14:43Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5332801287,212,13.2,5332801281,56,Back,5332801285,141,91.7,5332801283,140,38.1,5332801289,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742581333,518,1,2,55,14,b8oqgvx1ijeyn6y1cn6929ix4,0,35.2,89.1,2024-11-02T13:14:43.217Z,2024-11-02T13:14:44Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5332801325,56,Back,5332801329,140,46.7,5332801333,141,68.8,5332801339,213,5.43,5332801337,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742581471,508,1,2,55,16,bd4qakf7j0wwie8wke9km7uj8,1,58.8,37.3,2024-11-02T13:14:45.386Z,2024-11-02T15:04:22Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,1.0,,5332802075,155,,5332802079,56,Left,5332802757,210,13,5332802085,141,92.4,5332802091,213,1.12,5332802081,140,75.9,5332802097,1,,5332802087,212,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742581489,509,3,2,55,22,bd4qakf7j0wwie8wke9km7uj8,1,73.4,71.3,2024-11-02T13:14:50.810Z,2024-11-02T14:17:53Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5332802199,286,,5332802197,56,Center,5332802263,233,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742581461,519,45,2,55,22,b8oqgvx1ijeyn6y1cn6929ix4,0,26.6,28.7,2024-11-02T13:14:50.810Z,2024-11-02T14:17:53Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5332802007,285,,5332802005,56,Back,5332802267,233,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742581497,510,13,2,55,23,bd4qakf7j0wwie8wke9km7uj8,1,78.5,67.8,2024-11-02T13:14:51.786Z,2024-11-02T15:04:22Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5332802243,56,Center,5332802825,230,97.2,5332802821,215,,5332802819,103,68.1,5332802817,102,47.1,5332802235,22,,5332802363,20,,5332802809,29,,5332802813,55,5332802827,231,50.7,5332802239,18,,5332802807,74,,,,508,,,,,,,,,,,,,,,
2742581513,511,5,2,55,24,bd4qakf7j0wwie8wke9km7uj8,0,100.9,43.1,2024-11-02T13:14:52.930Z,2024-11-02T14:18:45Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5332802313,56,Center,5333069129,233,520,5332802315,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742581499,520,5,2,55,24,b8oqgvx1ijeyn6y1cn6929ix4,1,-0.9,56.9,2024-11-02T13:14:52.930Z,2024-11-02T14:18:45Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5332802253,56,Back,5333069097,233,511,5333068739,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742581839,521,18,2,55,47,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-02T13:15:15.612Z,2024-11-02T13:15:16Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5332804075,42,,5332804163,55,522,5332804077,44,Defender,5332804079,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742581847,522,19,2,55,47,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-02T13:15:15.613Z,2024-11-02T13:15:16Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5332804117,292,3,5332804123,55,521,5332804119,293,1,5332804109,42,,5332804113,145,6,5332804115,59,32,5332804121,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742582073,523,18,2,56,5,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-02T13:15:33.828Z,2024-11-02T13:15:35Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5332805279,59,33,5332805397,55,524,5332805277,44,Midfielder,5332805275,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742582085,524,19,2,56,5,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-02T13:15:33.829Z,2024-11-02T13:15:38Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5332805705,293,5,5332805795,292,6,5332805361,59,18,5332805359,145,7,5332805355,42,,5332805365,55,523,5332805363,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742582261,525,1,2,56,12,b8oqgvx1ijeyn6y1cn6929ix4,1,5.0,40.3,2024-11-02T13:15:41.257Z,2024-11-02T14:18:37Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5332806145,212,9.5,5332806143,141,54.2,5333071795,124,,5332806141,140,5.7,5332806147,213,1.49,5333071797,237,,5332806139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742582355,526,1,2,56,14,b8oqgvx1ijeyn6y1cn6929ix4,1,7.4,56.9,2024-11-02T13:15:42.712Z,2024-11-02T13:15:51Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5332806651,213,4.99,5332806645,140,10.3,5332806649,212,11.2,5332806647,141,41.0,5332806643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742582447,527,1,2,56,22,b8oqgvx1ijeyn6y1cn6929ix4,1,31.9,39.2,2024-11-02T13:15:51.480Z,2024-11-02T13:15:55Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5332807107,212,35.8,5332807087,155,,5332807103,141,68.1,5332807109,213,0.58,5332807111,1,,5332807099,140,60.4,5332807093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742582463,528,61,2,56,26,b8oqgvx1ijeyn6y1cn6929ix4,1,63.4,68.1,2024-11-02T13:15:55.442Z,2024-11-02T13:15:55Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5332807169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742582537,529,1,2,56,27,b8oqgvx1ijeyn6y1cn6929ix4,1,61.2,68.4,2024-11-02T13:15:56.353Z,2024-11-02T13:16:00Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5332807497,56,Left,5332807499,140,67.4,5332807501,141,88.1,5332807505,213,1.12,5332807503,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742582547,530,1,2,56,31,b8oqgvx1ijeyn6y1cn6929ix4,0,87.9,91.5,2024-11-02T13:15:59.873Z,2024-11-02T13:16:00Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5332807583,213,4.65,5332807579,141,67.6,5332807577,140,87.0,5332807573,155,,5332807575,56,Center,5332807581,212,16.3,5332807571,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742582553,512,12,2,56,31,bd4qakf7j0wwie8wke9km7uj8,1,14.4,27.3,2024-11-02T13:16:00.257Z,2024-11-02T13:16:15Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5332807599,140,18.7,5332807605,213,5.01,5332807603,212,15.4,5332807619,15,,5332807601,141,5.6,5332807597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742582593,531,1,2,56,33,b8oqgvx1ijeyn6y1cn6929ix4,1,87.5,91.7,2024-11-02T13:16:02.385Z,2024-11-02T13:16:03Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5332807807,56,Left,5332807815,213,3.32,5332807813,212,12.1,5332807809,140,76.2,5332807811,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742582637,532,1,2,56,34,b8oqgvx1ijeyn6y1cn6929ix4,1,76.7,88.7,2024-11-02T13:16:03.481Z,2024-11-02T13:16:06Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5332808031,56,Left,5332808039,213,3.20,5332808037,212,16.3,5332808033,140,61.2,5332808035,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742582691,533,1,2,56,37,b8oqgvx1ijeyn6y1cn6929ix4,1,61.2,87.2,2024-11-02T13:16:05.808Z,2024-11-02T13:16:07Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5332808305,212,15.5,5332808303,141,95.0,5332808301,140,75.1,5332808307,213,0.35,5332808299,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742582737,534,1,2,56,39,b8oqgvx1ijeyn6y1cn6929ix4,1,75.1,95.0,2024-11-02T13:16:07.705Z,2024-11-02T13:16:09Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5332808515,140,70.0,5332808519,212,11.7,5332808517,141,79.7,5332808513,56,Left,5332808521,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742582789,535,1,2,56,41,b8oqgvx1ijeyn6y1cn6929ix4,1,70.0,79.7,2024-11-02T13:16:09.737Z,2024-11-02T13:16:12Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5332808791,212,19.9,5332808789,141,50.4,5332808793,213,4.67,5332808785,56,Center,5332808787,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742582793,536,61,2,56,43,b8oqgvx1ijeyn6y1cn6929ix4,0,69.2,50.4,2024-11-02T13:16:12.529Z,2024-11-02T13:16:13Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5332808809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742582897,514,61,2,56,50,bd4qakf7j0wwie8wke9km7uj8,0,64.6,94.4,2024-11-02T13:16:19.193Z,2024-11-02T13:16:19Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5332809361,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742582985,538,1,2,56,51,b8oqgvx1ijeyn6y1cn6929ix4,1,31.0,7.1,2024-11-02T13:16:20.153Z,2024-11-02T13:16:25Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5332809851,213,1.11,5332809845,140,34.0,5332809843,56,Back,5332809849,212,7.1,5332809847,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742583009,539,1,2,56,56,b8oqgvx1ijeyn6y1cn6929ix4,1,38.1,18.3,2024-11-02T13:16:25.337Z,2024-11-02T13:16:27Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5332809939,56,Back,5332809947,141,5.2,5332809951,212,8.9,5332809953,213,4.67,5332809943,140,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742583035,540,1,2,56,58,b8oqgvx1ijeyn6y1cn6929ix4,1,37.7,5.3,2024-11-02T13:16:26.873Z,2024-11-02T13:16:28Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5332810091,141,18.3,5332810095,213,1.24,5332810093,212,9.3,5332810089,140,40.6,5332810087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742583141,541,1,2,57,0,b8oqgvx1ijeyn6y1cn6929ix4,1,40.5,18.6,2024-11-02T13:16:28.665Z,2024-11-02T13:16:35Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5332810603,213,2.14,5332810595,56,Back,5332810601,212,19.3,5332810599,141,42.5,5332810597,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742583213,542,1,2,57,6,b8oqgvx1ijeyn6y1cn6929ix4,1,41.3,56.0,2024-11-02T13:16:34.753Z,2024-11-02T13:16:38Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5332810855,56,Back,5332810861,212,13.9,5332810857,140,37.4,5332810859,141,75.6,5332810863,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
