id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2787840977,421,1,1,41,7,6wwwud48qahpwrfxs20334qk5,1,67.7,89.3,2025-03-14T18:41:54.430Z,2025-03-14T18:41:56Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5579087099,56,Center,5579087107,213,5.71,5579087105,212,22.8,5579087103,141,71.1,5579087101,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787840995,422,1,1,41,9,6wwwud48qahpwrfxs20334qk5,0,87.5,70.0,2025-03-14T18:41:56.198Z,2025-03-14T18:47:20Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5579087211,140,87.2,5579087213,141,54.6,5579087215,212,10.5,5579087217,213,4.68,5579087209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841009,364,61,1,41,11,7gkglopz9cjsysn2u6sbhuvc5,1,13.4,41.8,2025-03-14T18:41:58.251Z,2025-03-14T18:48:52Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5579087291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841029,423,61,1,41,12,6wwwud48qahpwrfxs20334qk5,1,87.2,54.6,2025-03-14T18:41:59.358Z,2025-03-14T18:47:22Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,1.0,,5579087377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841049,424,15,1,41,13,6wwwud48qahpwrfxs20334qk5,1,89.8,59.7,2025-03-14T18:42:00.277Z,2025-03-14T20:35:30Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5579104873,103,19,5579087481,22,,5579104887,231,53.6,5579793763,76,,5579087483,17,,5579104871,102,53.1,5579104865,29,,5579104867,55,423,5579104941,233,365,5579104875,328,,5579104883,230,5579104877,146,5579089305,20,96.4,90.8,,5579087485,56,Center,5579104879,147,59.0,5579089309,82,,,,
2787841041,365,10,1,41,13,7gkglopz9cjsysn2u6sbhuvc5,1,8.8,42.4,2025-03-14T18:42:00.377Z,2025-03-14T18:48:45Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5579104967,233,424,5579087443,94,,5579087449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841089,367,1,1,41,16,7gkglopz9cjsysn2u6sbhuvc5,0,26.4,43.0,2025-03-14T18:42:03.354Z,2025-03-14T18:42:04Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5579087717,56,Center,5579087719,140,54.9,5579087725,213,6.06,5579087723,212,30.7,5579087721,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841125,425,1,1,41,18,6wwwud48qahpwrfxs20334qk5,1,51.3,72.0,2025-03-14T18:42:05.350Z,2025-03-14T18:42:07Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5579087903,140,59.6,5579087905,141,86.0,5579087899,157,,5579087907,212,12.9,5579087911,1,,5579087901,56,Left,5579087909,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841147,427,1,1,41,20,6wwwud48qahpwrfxs20334qk5,1,58.8,83.9,2025-03-14T18:42:07.350Z,2025-03-14T18:42:11Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5579088033,213,4.46,5579088029,141,64.9,5579088025,56,Center,5579088031,212,13.3,5579088027,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841171,428,1,1,41,24,6wwwud48qahpwrfxs20334qk5,1,64.0,66.3,2025-03-14T18:42:11.389Z,2025-03-14T18:42:14Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5579088217,213,1.78,5579088213,141,88.6,5579088211,140,60.9,5579088215,212,15.5,5579088209,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841215,429,1,1,41,27,6wwwud48qahpwrfxs20334qk5,1,64.9,89.0,2025-03-14T18:42:13.925Z,2025-03-14T18:42:18Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5579088481,141,97.8,5579088479,140,72.0,5579088483,212,9.6,5579088485,213,0.68,5579088477,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841243,430,1,1,41,31,6wwwud48qahpwrfxs20334qk5,1,72.0,94.2,2025-03-14T18:42:18.117Z,2025-03-14T18:42:20Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5579088619,141,77.3,5579088623,213,4.39,5579088617,140,68.3,5579088615,56,Center,5579088621,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841287,431,1,1,41,34,6wwwud48qahpwrfxs20334qk5,1,68.2,73.8,2025-03-14T18:42:20.726Z,2025-03-14T18:42:24Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5579088849,140,65.4,5579088855,213,4.56,5579088853,212,19.7,5579088851,141,45.1,5579088847,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841303,432,1,1,41,38,6wwwud48qahpwrfxs20334qk5,0,64.4,46.3,2025-03-14T18:42:24.606Z,2025-03-14T18:42:26Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5579088961,213,0.43,5579088951,155,,5579088959,212,29.3,5579088955,140,89.8,5579088953,56,Center,5579088957,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841325,368,12,1,41,40,7gkglopz9cjsysn2u6sbhuvc5,1,10.7,40.3,2025-03-14T18:42:26.761Z,2025-03-14T18:42:28Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5579089095,213,6.18,5579089089,140,28.6,5579089091,141,37.3,5579089093,212,18.9,5579089087,56,Back,5579089099,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841391,369,4,1,41,43,7gkglopz9cjsysn2u6sbhuvc5,1,26.4,37.6,2025-03-14T18:42:29.948Z,2025-03-14T20:19:15Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5579089519,152,,5579600925,233,433,5579089517,56,Back,5579089521,285,,5579089513,13,,5579089515,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841343,433,4,1,41,43,6wwwud48qahpwrfxs20334qk5,0,73.6,62.4,2025-03-14T18:42:29.949Z,2025-03-14T20:21:45Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5579089209,56,Center,5579089215,286,,5579600953,233,369,5579089207,13,,5579089211,152,,5579697965,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841763,370,1,1,42,21,7gkglopz9cjsysn2u6sbhuvc5,1,28.4,33.3,2025-03-14T18:43:07.538Z,2025-03-14T18:43:16Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5579091615,140,27.9,5579091613,56,Back,5579091609,5,,5579091619,141,60.0,5579091625,213,1.60,5579091623,212,18.2,5579091611,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841811,371,1,1,42,30,7gkglopz9cjsysn2u6sbhuvc5,1,31.0,64.6,2025-03-14T18:43:16.609Z,2025-03-14T18:43:20Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5579091875,213,0.64,5579091871,141,88.7,5579091873,212,27.5,5579091867,56,Left,5579091869,140,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841821,372,1,1,42,33,7gkglopz9cjsysn2u6sbhuvc5,0,54.5,87.5,2025-03-14T18:43:20.257Z,2025-03-14T18:43:21Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5579091919,141,82.1,5579091917,140,70.9,5579091923,213,6.07,5579091921,212,17.6,5579091915,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841847,434,8,1,42,35,6wwwud48qahpwrfxs20334qk5,1,24.8,12.9,2025-03-14T18:43:22.292Z,2025-03-14T18:43:28Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5579092039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841871,373,1,1,42,36,7gkglopz9cjsysn2u6sbhuvc5,1,61.7,83.0,2025-03-14T18:43:22.985Z,2025-03-14T18:43:25Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5579092143,140,63.6,5579092145,141,71.8,5579092147,212,7.9,5579092139,3,,5579092141,56,Center,5579092149,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841895,374,1,1,42,38,7gkglopz9cjsysn2u6sbhuvc5,1,61.2,72.6,2025-03-14T18:43:25.097Z,2025-03-14T18:43:27Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,,5579092257,140,57.5,5579092255,56,Left,5579092263,212,6.9,5579092265,213,2.17,5579092259,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841919,375,1,1,42,40,7gkglopz9cjsysn2u6sbhuvc5,1,57.0,83.2,2025-03-14T18:43:26.897Z,2025-03-14T18:43:30Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5579092383,141,74.7,5579092381,140,38.0,5579092385,212,20.8,5579092387,213,3.42,5579092379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841955,376,1,1,42,43,7gkglopz9cjsysn2u6sbhuvc5,1,38.0,74.7,2025-03-14T18:43:30.154Z,2025-03-14T18:43:33Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5579092557,213,0.10,5579092553,141,82.4,5579092547,157,,5579092555,212,53.4,5579092559,1,,5579092551,140,88.6,5579092549,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842027,377,1,1,42,46,7gkglopz9cjsysn2u6sbhuvc5,1,88.3,82.6,2025-03-14T18:43:33.329Z,2025-03-14T18:43:38Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5579092863,140,84.6,5579092861,56,Left,5579092865,141,88.9,5579092869,213,2.31,5579092867,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842031,378,3,1,42,51,7gkglopz9cjsysn2u6sbhuvc5,0,92.4,84.6,2025-03-14T18:43:38.257Z,2025-03-14T18:43:46Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5579092891,56,Left,5579092893,286,,5579092999,233,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842045,435,7,1,42,51,6wwwud48qahpwrfxs20334qk5,0,7.6,15.4,2025-03-14T18:43:38.258Z,2025-03-14T18:43:43Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579092941,285,,5579092939,56,Back,5579092993,233,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842037,379,61,1,42,53,7gkglopz9cjsysn2u6sbhuvc5,1,92.2,85.6,2025-03-14T18:43:39.625Z,2025-03-14T18:48:10Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5579092919,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842067,380,45,1,42,54,7gkglopz9cjsysn2u6sbhuvc5,0,91.2,86.2,2025-03-14T18:43:41.329Z,2025-03-14T18:43:50Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5579093019,56,Left,5579093305,233,437,5579093023,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842105,437,3,1,42,54,6wwwud48qahpwrfxs20334qk5,1,8.8,13.8,2025-03-14T18:43:41.329Z,2025-03-14T18:43:48Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579093269,233,380,5579093223,56,Back,5579093225,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842115,438,3,1,42,57,6wwwud48qahpwrfxs20334qk5,0,16.4,10.4,2025-03-14T18:43:43.710Z,2025-03-14T18:43:51Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579093373,233,381,5579093257,56,Back,5579093259,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842137,381,7,1,42,57,7gkglopz9cjsysn2u6sbhuvc5,0,83.6,89.6,2025-03-14T18:43:43.711Z,2025-03-14T18:48:22Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5579093343,286,,5579093341,56,Left,5579093353,233,438,5579093339,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842157,439,61,1,42,59,6wwwud48qahpwrfxs20334qk5,1,16.3,2.8,2025-03-14T18:43:45.607Z,2025-03-14T18:43:49Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579093439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842173,382,5,1,42,59,7gkglopz9cjsysn2u6sbhuvc5,1,80.6,101.4,2025-03-14T18:43:46.381Z,2025-03-14T20:19:56Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5579093487,56,Left,5579093489,347,,5579093555,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842159,440,5,1,42,59,6wwwud48qahpwrfxs20334qk5,0,19.4,-1.4,2025-03-14T18:43:46.381Z,2025-03-14T18:43:54Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579093463,56,Back,5579093465,347,,5579093575,233,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842273,383,1,1,43,13,7gkglopz9cjsysn2u6sbhuvc5,0,83.7,100.0,2025-03-14T18:44:00.218Z,2025-03-14T18:44:02Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5579094071,140,85.5,5579094073,141,77.3,5579094075,212,16.7,5579094077,213,4.83,5579094069,56,Center,5579094067,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842279,441,8,1,43,16,6wwwud48qahpwrfxs20334qk5,1,10.5,22.4,2025-03-14T18:44:02.989Z,2025-03-14T18:44:03Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5579094113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842301,442,1,1,43,17,6wwwud48qahpwrfxs20334qk5,1,7.8,9.2,2025-03-14T18:44:04.101Z,2025-03-14T18:45:52Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579094235,157,,5579094237,56,Back,5579094239,140,22.2,5579094243,212,15.4,5579094241,141,13.2,5579094245,213,0.18,5579094247,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842309,443,61,1,43,18,6wwwud48qahpwrfxs20334qk5,0,22.1,14.6,2025-03-14T18:44:05.373Z,2025-03-14T18:44:05Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5579094271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842325,384,13,1,43,20,7gkglopz9cjsysn2u6sbhuvc5,1,78.8,60.6,2025-03-14T18:44:07.193Z,2025-03-14T21:13:52Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5579094363,18,,5579991355,215,,5579094813,328,,5579094361,22,,5579094811,103,15.3,5579094641,20,,5579094365,56,Center,5579094809,102,34.6,5579094817,230,97.5,5579094815,458,,5579094807,75,5579094819,231,,,,49.8,,,,,,,,,,,,,
2787842341,385,5,1,43,21,7gkglopz9cjsysn2u6sbhuvc5,0,101.0,40.8,2025-03-14T18:44:07.517Z,2025-03-14T20:19:57Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5579094525,233,444,5579094463,56,Center,5579094465,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842333,444,5,1,43,21,6wwwud48qahpwrfxs20334qk5,1,-1.0,59.2,2025-03-14T18:44:07.517Z,2025-03-14T20:19:57Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5579094419,56,Back,5579094491,233,385,5579094423,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842641,445,1,1,43,51,6wwwud48qahpwrfxs20334qk5,1,3.8,43.1,2025-03-14T18:44:38.316Z,2025-03-14T18:44:42Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5579095975,237,,5579095969,213,0.66,5579095959,124,,5579095961,56,Back,5579095971,1,,5579095967,212,36.7,5579095963,140,31.5,5579095965,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842689,446,1,1,43,55,6wwwud48qahpwrfxs20334qk5,1,34.1,83.3,2025-03-14T18:44:42.196Z,2025-03-14T18:44:46Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5579096205,1,,5579096201,212,35.5,5579096203,213,0.19,5579096197,140,67.3,5579096199,141,92.9,5579096195,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842697,447,61,1,44,0,6wwwud48qahpwrfxs20334qk5,0,66.2,93.3,2025-03-14T18:44:46.517Z,2025-03-14T18:44:47Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5579096249,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842731,387,1,1,44,2,7gkglopz9cjsysn2u6sbhuvc5,1,27.1,14.6,2025-03-14T18:44:48.864Z,2025-03-14T18:44:51Z,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,5579096439,141,34.2,5579096437,140,14.2,5579096435,56,Back,5579096441,212,19.0,5579096443,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842775,388,1,1,44,4,7gkglopz9cjsysn2u6sbhuvc5,0,12.3,32.8,2025-03-14T18:44:51.186Z,2025-03-14T18:44:56Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5579096697,212,50.8,5579096693,140,58.9,5579096689,157,,5579096695,141,12.5,5579096699,213,6.01,5579096691,56,Right,5579096701,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842819,448,1,1,44,10,6wwwud48qahpwrfxs20334qk5,1,37.7,76.4,2025-03-14T18:44:57.196Z,2025-03-14T18:45:00Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5579096941,3,,5579096949,212,9.8,5579096951,213,5.75,5579096943,56,Back,5579096945,140,45.7,5579096947,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842873,450,1,1,44,17,6wwwud48qahpwrfxs20334qk5,0,44.1,50.0,2025-03-14T18:45:04.284Z,2025-03-14T18:45:05Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5579097221,140,71.9,5579097233,1,,5579097217,155,,5579097231,213,0.59,5579097223,141,78.8,5579097219,56,Center,5579097227,212,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842895,389,12,1,44,20,7gkglopz9cjsysn2u6sbhuvc5,1,31.8,30.4,2025-03-14T18:45:06.530Z,2025-03-14T18:45:08Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5579097385,213,0.37,5579097383,212,19.4,5579097381,141,40.7,5579097379,140,49.0,5579097377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842909,391,1,1,44,21,7gkglopz9cjsysn2u6sbhuvc5,1,49.0,40.7,2025-03-14T18:45:08.241Z,2025-03-14T18:45:09Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,,5579097439,56,Back,5579097443,141,50.0,5579097441,140,43.8,5579097445,212,8.4,5579097447,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842957,392,1,1,44,22,7gkglopz9cjsysn2u6sbhuvc5,1,43.8,50.0,2025-03-14T18:45:09.425Z,2025-03-14T18:45:15Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5579097679,141,75.0,5579097677,140,55.0,5579097683,213,0.97,5579097681,212,20.7,5579097675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842979,393,1,1,44,29,7gkglopz9cjsysn2u6sbhuvc5,1,59.4,84.8,2025-03-14T18:45:15.521Z,2025-03-14T18:45:18Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5579097829,213,3.51,5579097821,56,Back,5579097827,212,12.1,5579097825,141,78.4,5579097823,140,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787843011,394,1,1,44,31,7gkglopz9cjsysn2u6sbhuvc5,1,48.6,78.4,2025-03-14T18:45:17.961Z,2025-03-14T18:45:22Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5579098047,213,4.09,5579098045,212,10.9,5579098043,141,65.4,5579098041,140,42.5,5579098039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787843047,395,1,1,44,35,7gkglopz9cjsysn2u6sbhuvc5,1,47.3,50.4,2025-03-14T18:45:22.161Z,2025-03-14T18:45:24Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5579098217,140,46.6,5579098215,56,Back,5579098221,212,14.8,5579098219,141,28.6,5579098223,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787843067,396,1,1,44,38,7gkglopz9cjsysn2u6sbhuvc5,1,48.9,26.5,2025-03-14T18:45:24.633Z,2025-03-14T18:45:28Z,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,5579098323,212,20.9,5579098325,213,5.62,5579098319,140,64.6,5579098321,141,7.7,5579098317,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787843113,397,1,1,44,41,7gkglopz9cjsysn2u6sbhuvc5,1,63.4,8.6,2025-03-14T18:45:28.089Z,2025-03-14T18:45:33Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5579098535,140,73.9,5579098533,56,Right,5579098537,141,10.6,5579098539,212,11.1,5579098543,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787843131,398,1,1,44,46,7gkglopz9cjsysn2u6sbhuvc5,0,83.7,11.0,2025-03-14T18:45:32.945Z,2025-03-14T18:45:35Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5579098651,141,48.7,5579098649,140,93.8,5579098645,155,,5579098643,2,,5579098653,212,27.7,5579098647,56,Center,5579098655,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787843217,452,1,1,44,52,6wwwud48qahpwrfxs20334qk5,0,19.4,40.1,2025-03-14T18:45:39.052Z,2025-03-14T18:45:42Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579099057,1,,5579099045,155,,5579099055,213,0.01,5579099047,56,Center,5579099053,212,60.2,5579099049,140,76.7,5579099051,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787843219,399,49,1,44,56,7gkglopz9cjsysn2u6sbhuvc5,1,26.6,56.6,2025-03-14T18:45:43.249Z,2025-03-14T18:45:47Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5579099127,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787843417,455,70,1,44,59,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-03-14T18:45:45.999Z,2025-03-14T18:46:04Z,,,,,5579100181,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787843347,400,1,1,45,3,7gkglopz9cjsysn2u6sbhuvc5,1,30.0,46.7,2025-03-14T18:45:49.969Z,2025-03-14T18:45:54Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5579099793,212,15.8,5579099787,56,Back,5579099791,141,23.6,5579099789,140,31.1,5579099795,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787843367,401,1,1,45,7,7gkglopz9cjsysn2u6sbhuvc5,1,34.9,22.2,2025-03-14T18:45:54.090Z,2025-03-14T18:45:55Z,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,5579099877,140,54.3,5579099885,213,5.95,5579099881,141,12.0,5579099883,212,21.5,5579099875,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787843371,402,1,1,45,8,7gkglopz9cjsysn2u6sbhuvc5,0,54.3,12.0,2025-03-14T18:45:55.352Z,2025-03-14T18:45:58Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5579099911,56,Right,5579100027,236,,5579099919,213,6.23,5579099915,141,11.3,5579100033,286,,5579099913,140,62.6,5579099917,212,8.7,5579100029,233,453,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787843385,453,74,1,45,8,6wwwud48qahpwrfxs20334qk5,1,39.3,95.7,2025-03-14T18:45:55.353Z,2025-03-14T20:20:29Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5579100075,233,402,5579100011,56,Back,5579100013,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787843457,403,5,1,45,11,7gkglopz9cjsysn2u6sbhuvc5,1,61.9,-0.9,2025-03-14T18:45:57.942Z,2025-03-14T20:19:57Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5579100463,233,454,5579100395,347,,5579100393,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787843397,454,5,1,45,11,6wwwud48qahpwrfxs20334qk5,0,38.1,100.9,2025-03-14T18:45:57.942Z,2025-03-14T20:19:58Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5579100083,56,Back,5579100085,347,,5579100491,233,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787843497,404,1,1,45,18,7gkglopz9cjsysn2u6sbhuvc5,1,60.3,0.0,2025-03-14T18:46:04.985Z,2025-03-14T18:46:08Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5579100691,212,13.9,5579100687,140,48.2,5579100685,56,Back,5579100683,107,,5579100693,213,2.72,5579100689,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
