id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2720107627,477,44,2,51,16,a9vw7ikerpr4cuweeeka5aneg,1,64.3,21.1,2024-09-14T16:08:56.419Z,2024-09-14T16:59:13Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209860077,233,427,5209859853,56,Right,5209859855,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720107637,427,44,2,51,16,dbl7ir1qugqz8nvp1vzn8im50,0,35.7,78.9,2024-09-14T16:08:56.420Z,2024-09-14T16:59:14Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5209859923,56,Back,5209860163,233,477,5209859925,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720107691,478,1,2,51,16,a9vw7ikerpr4cuweeeka5aneg,1,60.9,20.8,2024-09-14T16:08:56.732Z,2024-09-14T16:09:00Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209860267,56,Right,5209860271,140,67.7,5209860263,3,,5209860277,213,5.70,5209860275,212,8.5,5209860273,141,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720107695,479,44,2,51,18,a9vw7ikerpr4cuweeeka5aneg,1,72.4,21.2,2024-09-14T16:08:58.993Z,2024-09-14T16:09:05Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5209860289,56,Center,5209860343,233,428,5209860291,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720107685,428,44,2,51,18,dbl7ir1qugqz8nvp1vzn8im50,0,27.6,78.8,2024-09-14T16:08:58.994Z,2024-09-14T16:09:05Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5209860369,233,479,5209860197,56,Back,5209860225,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720107795,480,1,2,51,19,a9vw7ikerpr4cuweeeka5aneg,0,67.7,13.9,2024-09-14T16:08:59.620Z,2024-09-14T16:09:05Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5209860895,212,2.7,5209860887,3,,5209860891,140,68.1,5209860893,141,17.8,5209860889,56,Right,5209860897,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720107765,429,50,2,51,23,dbl7ir1qugqz8nvp1vzn8im50,1,27.7,79.6,2024-09-14T16:09:03.155Z,2024-09-14T16:57:26Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5209860685,285,,5209860683,56,Back,5209861147,233,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720107819,481,7,2,51,23,a9vw7ikerpr4cuweeeka5aneg,1,72.3,20.4,2024-09-14T16:09:03.156Z,2024-09-14T16:57:26Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5209861103,233,429,5209861039,56,Right,5209861107,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720107885,483,1,2,51,27,a9vw7ikerpr4cuweeeka5aneg,1,60.3,23.8,2024-09-14T16:09:07.667Z,2024-09-14T16:09:10Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5209861331,213,3.01,5209861329,212,20.2,5209861327,141,27.8,5209861325,140,41.2,5209861323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720107925,484,1,2,51,29,a9vw7ikerpr4cuweeeka5aneg,1,41.2,27.8,2024-09-14T16:09:09.780Z,2024-09-14T16:09:12Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5209861583,56,Back,5209861589,212,25.5,5209861585,140,19.9,5209861587,141,45.8,5209861591,213,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720107985,485,1,2,51,32,a9vw7ikerpr4cuweeeka5aneg,1,19.9,45.8,2024-09-14T16:09:12.563Z,2024-09-14T16:09:16Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5209861929,141,51.3,5209861931,212,9.1,5209861927,140,27.8,5209861933,213,0.42,5209861925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720108045,486,1,2,51,36,a9vw7ikerpr4cuweeeka5aneg,1,28.0,52.5,2024-09-14T16:09:16.083Z,2024-09-14T16:09:20Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5209862289,140,34.4,5209862293,212,14.4,5209862287,56,Back,5209862291,141,33.8,5209862295,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720108067,487,1,2,51,39,a9vw7ikerpr4cuweeeka5aneg,1,32.4,28.3,2024-09-14T16:09:19.835Z,2024-09-14T16:09:21Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5209862399,141,13.0,5209862395,56,Back,5209862397,140,31.6,5209862403,213,4.63,5209862401,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720108103,488,1,2,51,41,a9vw7ikerpr4cuweeeka5aneg,1,31.6,13.0,2024-09-14T16:09:21.107Z,2024-09-14T16:09:23Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209862607,141,27.1,5209862611,213,2.13,5209862603,56,Back,5209862609,212,11.3,5209862605,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720108177,489,1,2,51,43,a9vw7ikerpr4cuweeeka5aneg,1,25.9,28.7,2024-09-14T16:09:23.307Z,2024-09-14T16:09:27Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5209863027,141,45.4,5209863025,140,7.0,5209863023,56,Back,5209863031,213,2.62,5209863029,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720108213,490,1,2,51,47,a9vw7ikerpr4cuweeeka5aneg,1,10.0,39.8,2024-09-14T16:09:27.651Z,2024-09-14T16:09:30Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5209863223,212,25.7,5209863219,140,21.9,5209863225,213,5.22,5209863221,141,6.7,5209863217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720108257,491,1,2,51,50,a9vw7ikerpr4cuweeeka5aneg,1,21.9,6.7,2024-09-14T16:09:30.179Z,2024-09-14T16:09:33Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209863527,141,31.9,5209863525,140,4.4,5209863523,56,Back,5209863531,213,2.39,5209863529,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720108319,492,1,2,51,53,a9vw7ikerpr4cuweeeka5aneg,1,4.4,31.9,2024-09-14T16:09:33.611Z,2024-09-14T16:09:37Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5209863847,56,Back,5209863853,212,22.0,5209863855,213,5.37,5209863851,141,6.2,5209863849,140,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720108421,493,1,2,51,57,a9vw7ikerpr4cuweeeka5aneg,1,17.2,6.2,2024-09-14T16:09:37.419Z,2024-09-14T16:09:45Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209864333,141,7.6,5209864313,56,Back,5209864321,140,26.5,5209864341,212,9.8,5209864357,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720108539,494,1,2,52,4,a9vw7ikerpr4cuweeeka5aneg,1,60.2,17.8,2024-09-14T16:09:44.835Z,2024-09-14T16:09:55Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5209865091,1,,5209865049,56,Left,5209865089,213,1.55,5209865087,212,44.2,5209865033,155,,5209865057,140,61.1,5209865043,196,,5209865085,141,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720108559,495,1,2,52,12,a9vw7ikerpr4cuweeeka5aneg,1,76.1,87.2,2024-09-14T16:09:52.331Z,2024-09-14T16:09:55Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5209865163,213,4.33,5209865157,141,76.7,5209865153,56,Center,5209865155,140,73.4,5209865161,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720108577,496,1,2,52,13,a9vw7ikerpr4cuweeeka5aneg,1,73.4,76.7,2024-09-14T16:09:53.291Z,2024-09-14T16:09:56Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5209865239,56,Center,5209865247,213,5.19,5209865241,140,78.5,5209865245,212,11.6,5209865243,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720108597,497,1,2,52,15,a9vw7ikerpr4cuweeeka5aneg,0,77.3,61.4,2024-09-14T16:09:55.115Z,2024-09-14T16:09:58Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5209865335,56,Center,5209865503,233,430,5209865499,236,,5209865337,140,80.9,5209865345,212,3.9,5209865509,286,,5209865351,213,6.07,5209865341,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720108609,430,74,2,52,15,dbl7ir1qugqz8nvp1vzn8im50,1,20.0,36.4,2024-09-14T16:09:55.116Z,2024-09-14T16:52:48Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5209865397,56,Back,5209865567,233,497,5209865399,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720108891,498,1,2,52,19,a9vw7ikerpr4cuweeeka5aneg,1,68.6,26.2,2024-09-14T16:09:59.411Z,2024-09-14T16:10:10Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5209867089,141,12.4,5209867085,56,Right,5209867091,212,15.8,5209867087,140,80.7,5209867093,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720108903,499,50,2,52,29,a9vw7ikerpr4cuweeeka5aneg,1,76.7,5.4,2024-09-14T16:10:09.337Z,2024-09-14T16:57:27Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5209867273,233,431,5209867149,286,,5209867147,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720108885,431,7,2,52,29,dbl7ir1qugqz8nvp1vzn8im50,1,23.3,94.6,2024-09-14T16:10:09.338Z,2024-09-14T16:57:27Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5209867045,167,,5209867207,233,499,5209867051,285,,5209867047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720108901,432,5,2,52,30,dbl7ir1qugqz8nvp1vzn8im50,0,27.8,101.8,2024-09-14T16:10:10.220Z,2024-09-14T17:02:04Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5209867495,233,500,5209867123,347,,5209867121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720108955,500,5,2,52,30,a9vw7ikerpr4cuweeeka5aneg,1,72.2,-1.8,2024-09-14T16:10:10.220Z,2024-09-14T17:02:03Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5209867441,233,432,5209867421,56,Right,5209867425,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720109029,501,1,2,52,33,a9vw7ikerpr4cuweeeka5aneg,1,71.3,0.0,2024-09-14T16:10:13.179Z,2024-09-14T16:10:17Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5209867831,141,14.6,5209867829,140,70.2,5209867827,56,Right,5209867825,107,,5209867835,213,1.67,5209867833,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720109009,433,45,2,52,36,dbl7ir1qugqz8nvp1vzn8im50,0,24.8,81.5,2024-09-14T16:10:16.083Z,2024-09-14T16:52:41Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5209867717,56,Back,5209868079,233,502,5209867725,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720109071,502,3,2,52,36,a9vw7ikerpr4cuweeeka5aneg,1,75.2,18.5,2024-09-14T16:10:16.083Z,2024-09-14T16:52:41Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5209867981,286,,5209868021,233,433,5209867979,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720109097,503,1,2,52,37,a9vw7ikerpr4cuweeeka5aneg,0,89.4,2.3,2024-09-14T16:10:17.947Z,2024-09-14T16:10:20Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5209868133,212,1.1,5209868123,140,89.9,5209868161,236,,5209868127,141,3.7,5209868137,213,1.07,5209868163,233,434,5209868121,56,Right,5209868167,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720109075,434,74,2,52,37,dbl7ir1qugqz8nvp1vzn8im50,1,8.2,91.8,2024-09-14T16:10:17.948Z,2024-09-14T16:10:21Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5209868005,56,Back,5209868209,233,503,5209868007,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720109089,435,5,2,52,38,dbl7ir1qugqz8nvp1vzn8im50,0,16.3,101.7,2024-09-14T16:10:18.836Z,2024-09-14T17:02:04Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5209868087,56,Back,5209869005,233,504,5209868089,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720109249,504,5,2,52,38,a9vw7ikerpr4cuweeeka5aneg,1,83.7,-1.7000000000000002,2024-09-14T16:10:18.836Z,2024-09-14T17:02:04Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5209868907,347,,5209868905,56,Right,5209868955,233,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720109399,505,1,2,52,46,a9vw7ikerpr4cuweeeka5aneg,1,86.2,0.0,2024-09-14T16:10:26.131Z,2024-09-14T16:10:32Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5209869625,107,,5209869635,141,3.5,5209869637,212,6.3,5209869627,56,Right,5209869631,140,91.3,5209869639,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720109407,506,61,2,52,49,a9vw7ikerpr4cuweeeka5aneg,0,91.3,3.5,2024-09-14T16:10:29.539Z,2024-09-14T17:03:33Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5209869687,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720109363,436,1,2,52,49,dbl7ir1qugqz8nvp1vzn8im50,0,7.9,86.2,2024-09-14T16:10:29.572Z,2024-09-14T16:10:31Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5209869487,140,28.8,5209869491,212,23.0,5209869493,213,5.98,5209869489,141,76.1,5209869485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720109491,507,1,2,52,54,a9vw7ikerpr4cuweeeka5aneg,1,63.5,35.0,2024-09-14T16:10:34.627Z,2024-09-14T16:10:37Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5209870205,141,11.0,5209870203,140,59.4,5209870207,212,16.9,5209870201,56,Right,5209870209,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720109541,508,1,2,52,56,a9vw7ikerpr4cuweeeka5aneg,1,59.4,11.0,2024-09-14T16:10:36.955Z,2024-09-14T16:10:39Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209870465,213,0.97,5209870463,212,12.1,5209870459,141,25.7,5209870449,56,Center,5209870455,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720109813,509,1,2,52,59,a9vw7ikerpr4cuweeeka5aneg,1,65.9,25.7,2024-09-14T16:10:39.099Z,2024-09-14T16:10:51Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5209871705,212,21.7,5209871701,140,86.0,5209871703,141,33.1,5209871699,56,Center,5209871707,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720109817,510,4,2,53,1,a9vw7ikerpr4cuweeeka5aneg,1,86.2,38.6,2024-09-14T16:10:41.755Z,2024-09-14T16:58:40Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5209872217,286,,5209872213,152,,5209872215,265,,5209872209,13,,5209880409,348,6k7khwtkxpem9z17bl5rrf2p6,5209872207,9,,5210114431,233,437,5209872211,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720109645,437,4,2,53,1,dbl7ir1qugqz8nvp1vzn8im50,0,13.8,61.4,2024-09-14T16:10:41.756Z,2024-09-14T16:58:41Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5209872009,152,,5209870815,56,Back,5209872005,9,,5209872011,265,,5210114437,233,510,5209872007,13,,5209870817,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720110703,438,58,2,54,7,dbl7ir1qugqz8nvp1vzn8im50,0,0.0,0.0,2024-09-14T16:11:47.122Z,2024-09-14T16:12:07Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5209876761,75,,5209876755,9,,5209876757,186,,5209876759,179,,5209876763,56,Back,5209878633,233,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720110925,511,16,2,54,7,a9vw7ikerpr4cuweeeka5aneg,1,88.5,50.0,2024-09-14T16:11:47.122Z,2024-09-14T16:12:18Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5209879637,353,438,5209879457,78,,5209879475,282,2289,5209878525,374,2024-09-14 17:11:46.398,5209878519,20,,5209879463,390,502432,5209879473,281,cl4xl80n4gew1ox03r3ooshrd,5209879467,230,99.0,5209878051,9,,5209879465,458,,5209878057,214,,5209878529,375,5209879461,103,8.2,5209878055,56,5209879459,102,48.5,54:06.390,5209879479,472,510,Center,5209879469,231,50.5,5209878053,17,5209879471,280,PENALTY_WON
2720111489,439,1,2,54,48,dbl7ir1qugqz8nvp1vzn8im50,1,49.8,49.9,2024-09-14T16:12:28.324Z,2024-09-14T16:12:36Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5209881069,56,Back,5209881073,141,54.3,5209881075,212,14.9,5209881077,213,2.94,5209881079,279,G,5209881071,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720111503,440,1,2,54,56,dbl7ir1qugqz8nvp1vzn8im50,1,34.7,54.6,2024-09-14T16:12:36.052Z,2024-09-14T16:13:55Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5209881185,212,26.7,5209881183,141,40.3,5209881187,213,3.51,5209881181,140,11.0,5209881225,189,,5209881179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720111523,441,1,2,54,58,dbl7ir1qugqz8nvp1vzn8im50,0,11.0,40.3,2024-09-14T16:12:38.556Z,2024-09-14T16:12:41Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5209881359,212,65.1,5209881363,1,,5209881351,157,,5209881353,56,Right,5209881361,213,5.98,5209881355,140,70.1,5209881357,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720111527,512,44,2,55,0,a9vw7ikerpr4cuweeeka5aneg,1,31.6,90.6,2024-09-14T16:12:40.570Z,2024-09-14T16:59:14Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5209881485,233,442,5209881383,56,Back,5209881385,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720111531,442,44,2,55,0,dbl7ir1qugqz8nvp1vzn8im50,0,68.4,9.4,2024-09-14T16:12:40.571Z,2024-09-14T16:59:14Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5209881501,233,512,5209881399,286,,5209881395,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720111535,513,1,2,55,0,a9vw7ikerpr4cuweeeka5aneg,0,33.3,92.7,2024-09-14T16:12:40.811Z,2024-09-14T16:12:41Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5209881413,3,,5209881415,56,Back,5209881421,212,5.1,5209881417,140,38.2,5209881423,213,6.27,5209881419,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720111567,443,1,2,55,3,dbl7ir1qugqz8nvp1vzn8im50,0,60.7,12.0,2024-09-14T16:12:43.028Z,2024-09-14T16:12:43Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5209881649,140,72.7,5209881647,56,Center,5209881653,212,19.0,5209881651,141,33.0,5209881655,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720111597,514,1,2,55,3,a9vw7ikerpr4cuweeeka5aneg,0,22.6,78.6,2024-09-14T16:12:43.907Z,2024-09-14T16:12:45Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5209881827,1,,5209881823,212,17.5,5209881819,140,36.2,5209881825,213,5.67,5209881817,56,Back,5209881815,157,,5209881821,141,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720111659,444,1,2,55,6,dbl7ir1qugqz8nvp1vzn8im50,1,64.7,41.6,2024-09-14T16:12:46.060Z,2024-09-14T16:12:48Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5209882223,141,57.3,5209882219,140,72.6,5209882227,212,13.5,5209882215,56,Center,5209882209,3,,5209882231,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720111665,445,1,2,55,8,dbl7ir1qugqz8nvp1vzn8im50,0,68.0,56.4,2024-09-14T16:12:48.684Z,2024-09-14T16:12:49Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5209882283,140,74.5,5209882289,213,5.18,5209882285,141,36.3,5209882281,56,Center,5209882287,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720111749,515,1,2,55,9,a9vw7ikerpr4cuweeeka5aneg,0,22.2,66.5,2024-09-14T16:12:49.731Z,2024-09-14T16:12:54Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5209882759,157,,5209882763,140,37.7,5209882771,1,,5209882765,141,59.7,5209882767,212,16.9,5209882769,213,6.01,5209882761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720111845,516,1,2,55,16,a9vw7ikerpr4cuweeeka5aneg,1,30.9,68.9,2024-09-14T16:12:56.954Z,2024-09-14T16:12:59Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5209883287,213,0.94,5209883279,56,Back,5209883285,212,6.6,5209883281,140,34.6,5209883283,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720111813,446,83,2,55,17,dbl7ir1qugqz8nvp1vzn8im50,0,57.7,45.1,2024-09-14T16:12:57.189Z,2024-09-14T16:13:01Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5209883429,399,cl4xl80n4gew1ox03r3ooshrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720111871,518,1,2,55,19,a9vw7ikerpr4cuweeeka5aneg,1,34.6,76.7,2024-09-14T16:12:59.634Z,2024-09-14T16:13:00Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5209883411,141,44.2,5209883403,56,Center,5209883415,212,27.7,5209883419,213,5.36,5209883407,140,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720111921,519,3,2,55,20,a9vw7ikerpr4cuweeeka5aneg,0,52.4,45.0,2024-09-14T16:13:00.772Z,2024-09-14T16:57:28Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5209883625,56,Center,5209883631,286,,5209883681,233,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720111887,447,7,2,55,20,dbl7ir1qugqz8nvp1vzn8im50,1,47.6,55.0,2024-09-14T16:13:00.773Z,2024-09-14T16:57:28Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5209883655,233,519,5209883495,56,Back,5209883497,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720111991,449,1,2,55,22,dbl7ir1qugqz8nvp1vzn8im50,1,45.9,53.9,2024-09-14T16:13:02.549Z,2024-09-14T16:13:08Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5209884087,140,48.5,5209884099,213,1.38,5209884093,141,75.1,5209884083,56,Back,5209884097,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720112133,450,1,2,55,28,dbl7ir1qugqz8nvp1vzn8im50,1,64.3,84.5,2024-09-14T16:13:08.597Z,2024-09-14T16:13:18Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5209884907,141,14.4,5209884911,213,5.26,5209884903,56,Right,5209884905,140,91.7,5209884909,212,55.7,5209884913,1,,5209884901,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720112155,451,1,2,55,38,dbl7ir1qugqz8nvp1vzn8im50,1,91.9,19.1,2024-09-14T16:13:18.549Z,2024-09-14T16:13:19Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5209885031,212,11.2,5209885029,141,4.0,5209885027,140,87.6,5209885025,56,Right,5209885033,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
