id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2709265081,558,1,2,51,13,a9vw7ikerpr4cuweeeka5aneg,1,60.2,23.5,2024-08-16T18:08:14.166Z,2024-08-16T18:08:18Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5150285803,141,20.2,5150285809,1,,5150285807,213,3.21,5150285799,56,Back,5150285801,140,28.4,5150285805,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709265129,559,1,2,51,17,a9vw7ikerpr4cuweeeka5aneg,1,28.4,20.2,2024-08-16T18:08:18.357Z,2024-08-16T18:08:21Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150286107,213,6.04,5150286099,56,Back,5150286103,141,15.2,5150286105,212,14.2,5150286101,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709265167,560,1,2,51,20,a9vw7ikerpr4cuweeeka5aneg,1,44.4,13.7,2024-08-16T18:08:21.646Z,2024-08-16T18:08:25Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5150286315,56,Right,5150286317,140,61.5,5150286319,141,7.4,5150286321,212,18.5,5150286323,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709265191,561,1,2,51,23,a9vw7ikerpr4cuweeeka5aneg,0,61.5,7.4,2024-08-16T18:08:24.910Z,2024-08-16T18:08:26Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5150286455,140,69.3,5150286457,141,20.0,5150286459,212,11.9,5150286461,213,0.81,5150286453,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709265223,473,8,2,51,26,b8oqgvx1ijeyn6y1cn6929ix4,1,35.4,70.2,2024-08-16T18:08:27.704Z,2024-08-16T18:08:27Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5150286611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709265273,475,1,2,51,28,b8oqgvx1ijeyn6y1cn6929ix4,1,38.3,75.6,2024-08-16T18:08:29.091Z,2024-08-16T18:08:31Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5150286871,141,50.6,5150286873,212,17.2,5150286875,213,4.57,5150286867,140,35.9,5150286863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709265307,476,1,2,51,30,b8oqgvx1ijeyn6y1cn6929ix4,1,38.3,42.8,2024-08-16T18:08:31.200Z,2024-08-16T18:08:32Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5150287073,213,4.03,5150287065,56,Back,5150287071,212,8.3,5150287067,140,33.3,5150287069,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709265365,477,1,2,51,31,b8oqgvx1ijeyn6y1cn6929ix4,1,34.8,32.2,2024-08-16T18:08:32.552Z,2024-08-16T18:08:35Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5150287301,56,Back,5150287311,212,22.6,5150287303,140,48.5,5150287307,141,6.5,5150287317,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709265403,478,1,2,51,34,b8oqgvx1ijeyn6y1cn6929ix4,1,48.4,5.6,2024-08-16T18:08:35.496Z,2024-08-16T18:08:37Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5150287465,56,Back,5150287479,213,2.09,5150287469,140,43.2,5150287477,212,11.0,5150287473,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709265453,479,1,2,51,36,b8oqgvx1ijeyn6y1cn6929ix4,1,43.2,19.7,2024-08-16T18:08:37.216Z,2024-08-16T18:08:40Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5150287743,212,10.3,5150287739,140,47.1,5150287741,141,5.8,5150287735,56,Back,5150287745,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709265489,480,1,2,51,38,b8oqgvx1ijeyn6y1cn6929ix4,1,47.1,5.8,2024-08-16T18:08:39.081Z,2024-08-16T18:08:42Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5150287987,213,2.57,5150287979,56,Back,5150287983,141,16.8,5150287985,212,13.8,5150287981,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709265547,481,1,2,51,40,b8oqgvx1ijeyn6y1cn6929ix4,1,36.0,18.6,2024-08-16T18:08:41.856Z,2024-08-16T18:08:46Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5150288285,56,Back,5150288291,212,16.3,5150288289,141,42.1,5150288287,140,32.9,5150288293,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709265623,482,1,2,51,44,b8oqgvx1ijeyn6y1cn6929ix4,1,33.4,42.8,2024-08-16T18:08:45.840Z,2024-08-16T18:08:49Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5150288615,140,33.2,5150288619,141,66.7,5150288627,213,1.58,5150288611,56,Back,5150288623,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709265673,483,1,2,51,48,b8oqgvx1ijeyn6y1cn6929ix4,0,34.2,68.8,2024-08-16T18:08:49.401Z,2024-08-16T18:08:52Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5150288977,157,,5150288979,56,Left,5150288985,212,41.7,5150288983,141,89.3,5150288987,213,0.34,5150288989,1,,5150288981,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709265709,562,1,2,51,51,a9vw7ikerpr4cuweeeka5aneg,1,22.1,18.8,2024-08-16T18:08:52.733Z,2024-08-16T18:08:54Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150289205,212,12.4,5150289201,141,12.2,5150289209,213,5.91,5150289197,140,33.1,5150289193,56,Back,5150289187,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709265793,564,1,2,51,54,a9vw7ikerpr4cuweeeka5aneg,1,33.2,12.2,2024-08-16T18:08:55.357Z,2024-08-16T18:08:59Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5150289689,141,26.8,5150289687,140,38.9,5150289693,213,1.03,5150289685,56,Back,5150289691,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709265825,565,1,2,51,58,a9vw7ikerpr4cuweeeka5aneg,1,38.5,24.7,2024-08-16T18:08:59.365Z,2024-08-16T18:09:01Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5150289891,212,2.8,5150289885,56,Back,5150289893,213,0.47,5150289887,140,40.9,5150289889,141,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709265919,566,1,2,52,0,a9vw7ikerpr4cuweeeka5aneg,1,40.9,26.6,2024-08-16T18:09:01.517Z,2024-08-16T18:09:05Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5150290295,213,2.19,5150290291,141,50.7,5150290287,56,Back,5150290293,212,20.1,5150290289,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709265981,567,1,2,52,3,a9vw7ikerpr4cuweeeka5aneg,1,29.8,50.7,2024-08-16T18:09:04.829Z,2024-08-16T18:09:08Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5150290647,213,1.05,5150290643,141,79.4,5150290645,212,22.5,5150290639,56,Back,5150290641,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266073,568,1,2,52,6,a9vw7ikerpr4cuweeeka5aneg,0,40.4,79.4,2024-08-16T18:09:07.909Z,2024-08-16T18:09:19Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5150291105,56,Left,5150291115,1,,5150291111,212,35.4,5150291109,141,85.8,5150291107,140,73.9,5150291113,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266083,569,43,2,52,11,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-16T18:09:12.790Z,2024-08-16T18:09:17Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5150291173,56,Left,5150291545,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266115,485,1,2,52,12,b8oqgvx1ijeyn6y1cn6929ix4,1,23.6,16.2,2024-08-16T18:09:13.584Z,2024-08-16T18:09:15Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5150291345,141,28.8,5150291347,212,10.6,5150291349,213,2.20,5150291343,140,17.6,5150291341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266203,487,1,2,52,14,b8oqgvx1ijeyn6y1cn6929ix4,1,17.6,28.8,2024-08-16T18:09:15.903Z,2024-08-16T18:09:19Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5150291829,213,2.19,5150291827,212,18.6,5150291823,140,7.3,5150291825,141,51.0,5150291821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266267,488,1,2,52,18,b8oqgvx1ijeyn6y1cn6929ix4,1,12.9,58.2,2024-08-16T18:09:19.687Z,2024-08-16T18:09:23Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5150292177,141,78.1,5150292179,212,52.1,5150292173,56,Center,5150292171,157,,5150292183,1,,5150292175,140,60.8,5150292181,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266285,489,44,2,52,22,b8oqgvx1ijeyn6y1cn6929ix4,1,58.6,85.4,2024-08-16T18:09:23.687Z,2024-08-16T19:08:28Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5150292331,233,570,5150292265,56,Left,5150292267,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266269,570,44,2,52,22,a9vw7ikerpr4cuweeeka5aneg,0,41.4,14.6,2024-08-16T18:09:23.688Z,2024-08-16T19:08:29Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150292197,56,Back,5150292361,233,489,5150292199,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266305,490,1,2,52,22,b8oqgvx1ijeyn6y1cn6929ix4,0,60.8,78.1,2024-08-16T18:09:23.792Z,2024-08-16T19:05:07Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5150292405,140,75.8,5150292411,213,6.07,5150292401,3,,5150292409,212,16.1,5150292407,141,73.2,5150292403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266333,571,1,2,52,25,a9vw7ikerpr4cuweeeka5aneg,1,25.2,29.3,2024-08-16T18:09:26.605Z,2024-08-16T18:09:28Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5150292605,140,8.5,5150292611,212,20.2,5150292607,141,43.9,5150292603,56,Back,5150292613,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266363,573,1,2,52,27,a9vw7ikerpr4cuweeeka5aneg,1,8.5,43.9,2024-08-16T18:09:28.686Z,2024-08-16T18:09:30Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5150292755,140,18.6,5150292757,141,38.6,5150292759,212,11.2,5150292761,213,5.96,5150292753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266387,574,1,2,52,29,a9vw7ikerpr4cuweeeka5aneg,1,20.5,41.0,2024-08-16T18:09:30.341Z,2024-08-16T18:09:32Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5150292861,140,22.1,5150292865,212,15.4,5150292859,56,Back,5150292863,141,63.5,5150292867,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266427,575,1,2,52,31,a9vw7ikerpr4cuweeeka5aneg,1,22.1,63.5,2024-08-16T18:09:32.078Z,2024-08-16T18:09:34Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5150293123,213,3.73,5150293115,141,45.1,5150293121,212,22.4,5150293107,140,4.4,5150293099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266489,576,1,2,52,33,a9vw7ikerpr4cuweeeka5aneg,1,4.4,45.1,2024-08-16T18:09:34.029Z,2024-08-16T18:09:37Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5150293531,140,15.8,5150293535,212,26.2,5150293529,56,Back,5150293533,141,10.9,5150293537,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266523,577,1,2,52,36,a9vw7ikerpr4cuweeeka5aneg,0,15.8,10.9,2024-08-16T18:09:37.765Z,2024-08-16T18:09:39Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150293705,56,Back,5150293721,213,6.04,5150293713,141,7.9,5150293709,140,23.8,5150293717,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266549,491,8,2,52,39,b8oqgvx1ijeyn6y1cn6929ix4,1,69.6,95.7,2024-08-16T18:09:40.935Z,2024-08-16T18:09:43Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5150293871,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266577,492,5,2,52,41,b8oqgvx1ijeyn6y1cn6929ix4,0,72.3,101.5,2024-08-16T18:09:42.015Z,2024-08-16T18:23:21Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5150293991,347,,5150294923,233,578,5150293989,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266729,578,5,2,52,41,a9vw7ikerpr4cuweeeka5aneg,1,27.7,-1.5,2024-08-16T18:09:42.015Z,2024-08-16T19:03:12Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5150294871,347,,5150294869,56,Back,5150294899,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266745,579,1,2,52,51,a9vw7ikerpr4cuweeeka5aneg,1,25.0,0.0,2024-08-16T18:09:52.093Z,2024-08-16T18:09:53Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5150294975,213,1.01,5150294967,56,Back,5150294969,140,31.7,5150294965,107,,5150294971,141,15.4,5150294973,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266753,580,1,2,52,52,a9vw7ikerpr4cuweeeka5aneg,1,31.7,15.4,2024-08-16T18:09:53.125Z,2024-08-16T18:09:54Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5150295025,56,Back,5150295031,212,7.7,5150295029,141,9.8,5150295027,140,38.1,5150295033,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266837,581,1,2,52,53,a9vw7ikerpr4cuweeeka5aneg,1,33.4,11.3,2024-08-16T18:09:54.997Z,2024-08-16T18:09:58Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5150295483,141,19.1,5150295487,213,0.38,5150295481,140,45.9,5150295479,56,Back,5150295485,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266835,493,43,2,52,57,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-16T18:09:58.111Z,2024-08-16T18:10:02Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5150295961,144,83,5150295765,399,3epwf56ozg73hueacwmckk0r9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266841,582,4,2,52,57,a9vw7ikerpr4cuweeeka5aneg,1,44.0,15.8,2024-08-16T18:09:58.213Z,2024-08-16T19:13:00Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5150295557,13,,5150295561,56,Back,5150295569,265,,5150609663,233,494,5150295565,152,,5150295573,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266865,494,4,2,52,57,b8oqgvx1ijeyn6y1cn6929ix4,0,56.0,84.2,2024-08-16T18:09:58.214Z,2024-08-16T19:13:17Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5150609635,233,582,5150295745,265,,5150295731,13,,5150295747,285,,5150295741,152,,5150295737,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267059,583,1,2,53,6,a9vw7ikerpr4cuweeeka5aneg,1,43.0,16.9,2024-08-16T18:10:07.301Z,2024-08-16T18:10:12Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5150296679,140,41.2,5150296673,152,,5150296685,213,1.62,5150296669,5,,5150296687,1,,5150296683,212,35.1,5150296675,56,Back,5150296681,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267115,584,1,2,53,10,a9vw7ikerpr4cuweeeka5aneg,1,45.8,67.8,2024-08-16T18:10:11.044Z,2024-08-16T18:10:14Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5150296975,141,91.2,5150296977,212,20.5,5150296979,213,0.89,5150296973,140,58.1,5150296971,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267143,585,1,2,53,13,a9vw7ikerpr4cuweeeka5aneg,0,57.0,85.7,2024-08-16T18:10:14.660Z,2024-08-16T18:10:16Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5150297143,141,49.1,5150297147,213,5.32,5150297141,140,73.5,5150297145,212,30.3,5150297139,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267217,496,1,2,53,17,b8oqgvx1ijeyn6y1cn6929ix4,1,31.9,66.9,2024-08-16T18:10:18.334Z,2024-08-16T18:10:20Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5150297505,56,Back,5150297511,212,11.4,5150297507,140,38.8,5150297509,141,54.0,5150297513,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267221,497,1,2,53,19,b8oqgvx1ijeyn6y1cn6929ix4,0,38.8,54.0,2024-08-16T18:10:20.478Z,2024-08-16T18:10:21Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5150297523,56,Left,5150297527,141,82.9,5150297529,212,24.0,5150297531,213,0.96,5150297525,140,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267267,587,1,2,53,22,a9vw7ikerpr4cuweeeka5aneg,1,64.9,28.3,2024-08-16T18:10:23.149Z,2024-08-16T18:10:24Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150297781,212,17.4,5150297775,56,Right,5150297783,213,5.52,5150297779,141,10.6,5150297777,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267283,588,1,2,53,23,a9vw7ikerpr4cuweeeka5aneg,0,76.9,10.6,2024-08-16T18:10:24.797Z,2024-08-16T18:10:26Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5150297891,212,14.4,5150297885,140,79.8,5150297883,56,Center,5150297893,213,1.36,5150297889,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267319,498,1,2,53,27,b8oqgvx1ijeyn6y1cn6929ix4,1,18.2,64.6,2024-08-16T18:10:28.479Z,2024-08-16T18:12:41Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5150311443,212,25.5,5150311447,213,5.47,5150311441,141,37.4,5150311439,140,34.9,5150311455,1,,5150311437,56,Back,5150311435,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267423,500,1,2,53,30,b8oqgvx1ijeyn6y1cn6929ix4,1,36.7,34.6,2024-08-16T18:10:31.542Z,2024-08-16T18:10:34Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5150298691,140,46.1,5150298687,56,Back,5150298699,213,5.21,5150298697,212,20.8,5150298695,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267431,501,61,2,53,33,b8oqgvx1ijeyn6y1cn6929ix4,0,46.1,7.6,2024-08-16T18:10:34.279Z,2024-08-16T18:10:34Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5150298721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267453,589,4,2,53,35,a9vw7ikerpr4cuweeeka5aneg,1,59.0,89.2,2024-08-16T18:10:36.532Z,2024-08-16T18:11:00Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5150300905,295,,5150299005,56,Left,5150299011,286,,5150299553,233,502,5150299003,13,,5150299007,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267465,502,4,2,53,35,b8oqgvx1ijeyn6y1cn6929ix4,0,41.0,10.8,2024-08-16T18:10:36.533Z,2024-08-16T19:13:17Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5150298983,152,,5150300325,295,,5150298981,56,Back,5150299593,233,589,5150299493,285,,5150298979,13,,5150610947,55,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267485,503,17,2,53,39,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-16T18:10:40.894Z,2024-08-16T19:13:17Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5150299349,31,,5150299353,13,243,5150299355,55,502,5150300221,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268013,590,1,2,54,10,a9vw7ikerpr4cuweeeka5aneg,1,59.0,87.2,2024-08-16T18:11:11.780Z,2024-08-16T19:12:49Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5150302377,56,Back,5150302379,140,47.3,5150302373,5,,5150302385,213,4.06,5150302383,212,20.2,5150302375,152,,5150302381,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268033,591,1,2,54,12,a9vw7ikerpr4cuweeeka5aneg,1,47.3,63.6,2024-08-16T18:11:13.020Z,2024-08-16T18:11:14Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5150302477,56,Center,5150302479,140,57.7,5150302485,213,5.08,5150302483,212,30.5,5150302481,141,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268053,592,1,2,54,13,a9vw7ikerpr4cuweeeka5aneg,1,57.7,21.7,2024-08-16T18:11:14.140Z,2024-08-16T18:11:15Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150302581,140,63.4,5150302587,213,0.53,5150302583,141,26.8,5150302585,212,6.9,5150302579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268091,593,1,2,54,14,a9vw7ikerpr4cuweeeka5aneg,1,63.4,26.8,2024-08-16T18:11:15.212Z,2024-08-16T18:11:17Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5150302809,56,Right,5150302817,213,4.55,5150302813,141,16.6,5150302815,212,7.0,5150302811,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268111,594,1,2,54,16,a9vw7ikerpr4cuweeeka5aneg,1,62.3,16.6,2024-08-16T18:11:17.108Z,2024-08-16T18:11:18Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5150302891,56,Back,5150302895,141,19.3,5150302893,140,41.6,5150302899,213,3.06,5150302897,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268163,595,1,2,54,16,a9vw7ikerpr4cuweeeka5aneg,1,41.6,19.3,2024-08-16T18:11:17.900Z,2024-08-16T18:11:20Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150303195,141,60.9,5150303191,140,39.0,5150303199,213,1.67,5150303197,212,28.4,5150303189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268181,596,1,2,54,19,a9vw7ikerpr4cuweeeka5aneg,1,39.0,60.9,2024-08-16T18:11:20.732Z,2024-08-16T18:11:22Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5150303283,141,89.7,5150303287,213,0.80,5150303281,140,57.1,5150303279,56,Left,5150303285,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268269,597,1,2,54,20,a9vw7ikerpr4cuweeeka5aneg,1,58.0,90.5,2024-08-16T18:11:22.014Z,2024-08-16T18:11:27Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5150303845,140,59.8,5150303851,213,5.24,5150303847,141,85.7,5150303849,212,3.8,5150303843,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268281,598,61,2,54,26,a9vw7ikerpr4cuweeeka5aneg,1,58.9,85.8,2024-08-16T18:11:27.286Z,2024-08-16T18:11:27Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5150303897,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268285,504,8,2,54,26,b8oqgvx1ijeyn6y1cn6929ix4,1,46.0,16.1,2024-08-16T18:11:27.678Z,2024-08-16T18:11:28Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5150303911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268573,505,5,2,54,28,b8oqgvx1ijeyn6y1cn6929ix4,1,44.5,-1.5,2024-08-16T18:11:29.406Z,2024-08-16T19:03:12Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5150305521,56,Back,5150305523,347,,5150305617,233,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268321,599,5,2,54,28,a9vw7ikerpr4cuweeeka5aneg,0,55.5,101.5,2024-08-16T18:11:29.406Z,2024-08-16T19:03:13Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5150304111,56,Left,5150304113,347,,5150305667,233,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
