id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2711324531,434,1,1,40,44,ajtb177oqwawkdwbqhldmq6mx,1,45.1,30.6,2024-08-20T17:11:25.058Z,2024-08-20T17:11:34Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161667307,56,Back,5161667309,140,38.2,5161667311,141,69.1,5161667315,213,1.84,5161667313,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324533,435,1,1,40,53,ajtb177oqwawkdwbqhldmq6mx,0,58.2,69.3,2024-08-20T17:11:34.187Z,2024-08-20T17:11:35Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5161667347,56,Center,5161667353,212,12.1,5161667351,141,63.4,5161667355,213,5.95,5161667349,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324541,342,43,1,40,56,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-08-20T17:11:37.255Z,2024-08-20T17:23:26Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5161667379,56,Back,5161674217,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324543,436,1,1,40,56,ajtb177oqwawkdwbqhldmq6mx,0,64.7,64.8,2024-08-20T17:11:37.331Z,2024-08-20T17:11:38Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161667383,3,,5161667385,56,Center,5161667387,140,62.6,5161667389,141,45.4,5161667393,213,4.55,5161667391,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324551,344,1,1,40,59,8cfkisxf1fkxdqtt6tx1tup48,0,38.5,58.1,2024-08-20T17:11:39.712Z,2024-08-20T17:23:33Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5161667429,140,48.8,5161667431,141,52.7,5161667435,213,5.96,5161667427,56,Back,5161667433,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324547,437,43,1,41,0,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-20T17:11:40.739Z,2024-08-20T17:25:26Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161667421,56,Center,5161675187,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324553,438,4,1,41,1,ajtb177oqwawkdwbqhldmq6mx,1,54.4,47.4,2024-08-20T17:11:41.731Z,2024-08-20T17:35:29Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161667451,265,,5161667453,286,,5161667447,56,Center,5161667445,13,,5161667449,152,,5161667547,233,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324555,345,4,1,41,1,8cfkisxf1fkxdqtt6tx1tup48,0,45.6,52.6,2024-08-20T17:11:41.732Z,2024-08-20T17:35:30Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5161667523,152,,5161667519,13,,5161667525,265,,5161667521,56,Back,5161667527,285,,5161667553,233,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324583,439,1,1,41,18,ajtb177oqwawkdwbqhldmq6mx,1,53.3,46.7,2024-08-20T17:11:59.051Z,2024-08-20T17:12:00Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161667655,213,3.05,5161667651,141,48.8,5161667653,212,16.0,5161667647,56,Back,5161667645,152,,5161667643,5,,5161667649,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324589,440,1,1,41,19,ajtb177oqwawkdwbqhldmq6mx,1,38.1,48.8,2024-08-20T17:11:59.835Z,2024-08-20T17:12:01Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161667687,213,1.20,5161667681,140,47.1,5161667685,212,26.4,5161667679,56,Back,5161667683,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324593,441,1,1,41,21,ajtb177oqwawkdwbqhldmq6mx,1,47.1,85.0,2024-08-20T17:12:01.579Z,2024-08-20T17:12:02Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5161667717,212,13.8,5161667719,213,5.67,5161667713,140,57.8,5161667715,141,73.3,5161667711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324595,442,1,1,41,22,ajtb177oqwawkdwbqhldmq6mx,1,57.8,73.3,2024-08-20T17:12:02.610Z,2024-08-20T17:12:03Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161667737,141,85.3,5161667735,140,44.0,5161667733,56,Back,5161667741,213,2.63,5161667739,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324597,443,1,1,41,23,ajtb177oqwawkdwbqhldmq6mx,1,44.0,85.3,2024-08-20T17:12:03.763Z,2024-08-20T17:12:05Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5161667749,140,66.1,5161667747,56,Left,5161667753,212,23.2,5161667755,213,6.23,5161667751,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324599,444,1,1,41,24,ajtb177oqwawkdwbqhldmq6mx,1,66.1,83.5,2024-08-20T17:12:05.434Z,2024-08-20T17:12:06Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5161667763,140,56.4,5161667769,213,3.84,5161667765,141,70.9,5161667761,56,Center,5161667767,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324601,445,1,1,41,26,ajtb177oqwawkdwbqhldmq6mx,0,56.4,70.9,2024-08-20T17:12:06.586Z,2024-08-20T17:12:07Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161667777,141,70.0,5161667775,140,74.7,5161667781,213,6.25,5161667773,56,Center,5161667779,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324603,346,8,1,41,28,8cfkisxf1fkxdqtt6tx1tup48,1,27.5,21.2,2024-08-20T17:12:08.712Z,2024-08-20T17:12:08Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5161667783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324607,348,1,1,41,29,8cfkisxf1fkxdqtt6tx1tup48,1,27.5,21.2,2024-08-20T17:12:09.543Z,2024-08-20T17:12:12Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5161667797,213,0.89,5161667789,56,Back,5161667793,141,34.5,5161667795,212,11.7,5161667791,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324615,349,1,1,41,31,8cfkisxf1fkxdqtt6tx1tup48,0,37.7,36.0,2024-08-20T17:12:12.078Z,2024-08-20T17:24:38Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5161667829,140,32.0,5161667833,212,9.7,5161667831,141,24.7,5161667835,213,4.05,5161667827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324613,446,8,1,41,35,ajtb177oqwawkdwbqhldmq6mx,1,60.8,77.5,2024-08-20T17:12:16.370Z,2024-08-20T19:12:44Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5161667821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324621,350,1,1,41,38,8cfkisxf1fkxdqtt6tx1tup48,0,31.2,35.8,2024-08-20T17:12:18.775Z,2024-08-20T17:12:20Z,69h930ebovyl7rut5dz4r2iok,M. Khan,,,5161667863,140,70.2,5161667861,56,Center,5161667865,141,32.5,5161667867,212,41.0,5161667869,213,6.23,5161667859,155,,5161667871,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324623,447,1,1,41,39,ajtb177oqwawkdwbqhldmq6mx,1,19.6,69.9,2024-08-20T17:12:20.330Z,2024-08-20T19:12:43Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161667875,56,Back,5161667877,140,32.9,5161667883,213,0.15,5161667881,212,14.1,5161667879,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324631,449,1,1,41,41,ajtb177oqwawkdwbqhldmq6mx,1,32.9,73.0,2024-08-20T17:12:21.986Z,2024-08-20T17:12:25Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161667921,141,88.7,5161667925,213,1.76,5161667919,140,31.0,5161667923,212,10.9,5161667917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324635,450,1,1,41,45,ajtb177oqwawkdwbqhldmq6mx,1,34.0,87.2,2024-08-20T17:12:26.170Z,2024-08-20T17:12:27Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5161667955,56,Back,5161667957,140,34.1,5161667963,213,4.72,5161667961,212,11.2,5161667959,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324649,451,1,1,41,46,ajtb177oqwawkdwbqhldmq6mx,1,34.1,70.8,2024-08-20T17:12:27.137Z,2024-08-20T17:12:33Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161667999,56,Back,5161668007,213,4.79,5161668005,212,22.6,5161668001,140,35.8,5161668003,141,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324655,452,1,1,41,52,ajtb177oqwawkdwbqhldmq6mx,0,32.9,34.0,2024-08-20T17:12:33.026Z,2024-08-20T17:12:37Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161668043,212,58.0,5161668041,141,16.7,5161668045,213,6.08,5161668039,140,87.0,5161668047,1,,5161668037,56,Right,5161668035,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324659,351,1,1,41,58,8cfkisxf1fkxdqtt6tx1tup48,1,8.2,82.6,2024-08-20T17:12:38.599Z,2024-08-20T17:22:31Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5161668059,141,85.9,5161668065,1,,5161668061,212,28.0,5161668063,213,0.08,5161668057,140,34.8,5161668055,56,Back,5161668053,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324661,352,3,1,42,0,8cfkisxf1fkxdqtt6tx1tup48,0,33.4,82.2,2024-08-20T17:12:41.270Z,2024-08-20T17:35:39Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5161668079,56,Back,5161681145,286,,5161668119,233,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324667,453,7,1,42,0,ajtb177oqwawkdwbqhldmq6mx,1,66.6,17.8,2024-08-20T17:12:41.271Z,2024-08-20T17:35:39Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161668111,56,Right,5161668141,285,,5161668115,233,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324671,454,1,1,42,1,ajtb177oqwawkdwbqhldmq6mx,1,67.5,11.6,2024-08-20T17:12:42.475Z,2024-08-20T17:12:44Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5161668147,141,12.5,5161668151,213,0.09,5161668143,56,Right,5161668145,140,73.9,5161668149,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324675,456,1,1,42,3,ajtb177oqwawkdwbqhldmq6mx,1,73.9,12.5,2024-08-20T17:12:43.746Z,2024-08-20T19:14:20Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5161668159,141,0.8,5161668155,56,Right,5161668157,140,83.7,5161668163,213,5.63,5161668161,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324677,457,1,1,42,5,ajtb177oqwawkdwbqhldmq6mx,1,83.7,3.5,2024-08-20T17:12:45.634Z,2024-08-20T17:12:47Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161668175,212,11.0,5161668171,140,73.2,5161668173,141,3.5,5161668169,56,Right,5161668177,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324679,458,1,1,42,6,ajtb177oqwawkdwbqhldmq6mx,0,73.2,3.5,2024-08-20T17:12:47.186Z,2024-08-20T19:12:38Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5161668183,56,Center,5161668189,212,28.3,5161668185,140,85.4,5161668181,155,,5161668187,141,40.6,5161668191,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711325631,415,8,1,42,9,8cfkisxf1fkxdqtt6tx1tup48,1,19.6,61.8,2024-08-20T17:12:49.523Z,2024-08-20T17:22:18Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5161673635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324691,353,1,1,42,10,8cfkisxf1fkxdqtt6tx1tup48,1,11.1,84.2,2024-08-20T17:12:50.792Z,2024-08-20T17:22:20Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5161668267,212,34.6,5161668265,141,85.4,5161668261,56,Back,5161668263,140,44.0,5161668271,1,,5161668259,157,,5161668269,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324693,354,1,1,42,12,8cfkisxf1fkxdqtt6tx1tup48,0,44.0,85.4,2024-08-20T17:12:53.414Z,2024-08-20T17:12:55Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5161668277,3,,5161668287,213,5.38,5161668279,56,Back,5161668281,140,47.2,5161668285,212,5.4,5161668283,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324695,459,1,1,42,14,ajtb177oqwawkdwbqhldmq6mx,1,65.5,23.4,2024-08-20T17:12:55.034Z,2024-08-20T17:12:56Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5161668299,213,0.76,5161668295,141,31.6,5161668291,56,Center,5161668293,140,71.1,5161668297,212,8.1,5161668289,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324697,460,1,1,42,16,ajtb177oqwawkdwbqhldmq6mx,0,71.1,31.6,2024-08-20T17:12:56.698Z,2024-08-20T17:12:59Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161668307,141,0.0,5161668311,213,4.85,5161668303,56,Right,5161668309,212,21.8,5161668305,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324703,355,5,1,42,16,8cfkisxf1fkxdqtt6tx1tup48,1,26.9,100.5,2024-08-20T17:12:57.416Z,2024-08-20T18:27:40Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5161668347,347,,5161668345,56,Back,5161668377,233,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324701,461,5,1,42,16,ajtb177oqwawkdwbqhldmq6mx,0,73.1,-0.5,2024-08-20T17:12:57.416Z,2024-08-20T18:27:40Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161668335,347,,5161668383,233,355,5161668333,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324723,356,1,1,42,33,8cfkisxf1fkxdqtt6tx1tup48,1,28.9,100.0,2024-08-20T17:13:14.014Z,2024-08-20T17:13:15Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5161668497,107,,5161668507,213,5.53,5161668505,212,10.9,5161668499,56,Back,5161668501,140,36.5,5161668503,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324729,357,1,1,42,34,8cfkisxf1fkxdqtt6tx1tup48,1,36.5,91.1,2024-08-20T17:13:14.934Z,2024-08-20T17:13:17Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5161668539,140,21.7,5161668545,213,3.21,5161668541,141,89.6,5161668543,212,15.6,5161668537,56,Back,5161668549,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324739,358,1,1,42,36,8cfkisxf1fkxdqtt6tx1tup48,0,21.7,89.6,2024-08-20T17:13:17.494Z,2024-08-20T17:13:22Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5161668623,212,61.2,5161668607,157,,5161668613,140,79.2,5161668631,1,,5161668627,213,6.12,5161668609,56,Center,5161668617,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324755,463,1,1,42,44,ajtb177oqwawkdwbqhldmq6mx,1,21.8,24.4,2024-08-20T17:13:24.545Z,2024-08-20T17:13:28Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5161668691,213,1.27,5161668689,212,26.7,5161668687,141,61.8,5161668685,140,29.4,5161668683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324759,464,1,1,42,48,ajtb177oqwawkdwbqhldmq6mx,1,33.9,61.4,2024-08-20T17:13:28.608Z,2024-08-20T17:13:30Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5161668729,212,15.6,5161668721,140,35.1,5161668725,141,38.6,5161668733,213,4.79,5161668717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324763,465,1,1,42,50,ajtb177oqwawkdwbqhldmq6mx,1,31.9,35.8,2024-08-20T17:13:30.793Z,2024-08-20T17:13:33Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161668749,212,25.4,5161668745,140,47.9,5161668743,56,Back,5161668751,213,5.43,5161668747,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324765,466,1,1,42,52,ajtb177oqwawkdwbqhldmq6mx,1,47.9,7.7,2024-08-20T17:13:32.865Z,2024-08-20T17:13:35Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5161668767,213,2.46,5161668761,140,36.7,5161668765,212,15.1,5161668763,141,21.6,5161668759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324769,467,1,1,42,54,ajtb177oqwawkdwbqhldmq6mx,1,36.7,21.6,2024-08-20T17:13:35.033Z,2024-08-20T17:13:36Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161668787,140,29.2,5161668785,56,Back,5161668791,212,15.5,5161668793,213,2.10,5161668789,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324775,468,1,1,42,55,ajtb177oqwawkdwbqhldmq6mx,1,29.2,41.3,2024-08-20T17:13:36.129Z,2024-08-20T17:13:42Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161668813,141,75.3,5161668811,140,40.7,5161668815,212,26.1,5161668817,213,1.09,5161668809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324777,469,1,1,43,1,ajtb177oqwawkdwbqhldmq6mx,1,47.1,66.9,2024-08-20T17:13:41.929Z,2024-08-20T17:13:44Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5161668827,212,14.4,5161668823,140,46.4,5161668829,213,4.66,5161668821,56,Back,5161668825,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324785,470,1,1,43,4,ajtb177oqwawkdwbqhldmq6mx,0,47.5,42.8,2024-08-20T17:13:45.170Z,2024-08-20T17:13:48Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161668893,141,72.7,5161668891,140,83.8,5161668895,212,43.2,5161668889,56,Center,5161668897,213,0.49,5161668899,1,,5161668887,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324789,359,1,1,43,7,8cfkisxf1fkxdqtt6tx1tup48,0,14.4,25.8,2024-08-20T17:13:47.583Z,2024-08-20T17:13:49Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5161668917,3,,5161668927,213,6.18,5161668919,56,Back,5161668921,140,32.6,5161668925,212,19.2,5161668923,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324795,471,1,1,43,11,ajtb177oqwawkdwbqhldmq6mx,1,67.6,92.0,2024-08-20T17:13:51.888Z,2024-08-20T17:13:55Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5161668963,212,13.2,5161668957,56,Center,5161668961,141,77.8,5161668965,213,3.96,5161668959,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324799,472,1,1,43,14,ajtb177oqwawkdwbqhldmq6mx,1,61.7,79.1,2024-08-20T17:13:55.329Z,2024-08-20T17:13:57Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161668999,213,4.24,5161668993,140,57.2,5161668991,56,Center,5161668995,141,65.5,5161668997,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324803,473,1,1,43,16,ajtb177oqwawkdwbqhldmq6mx,1,57.2,65.5,2024-08-20T17:13:57.376Z,2024-08-20T17:13:59Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161669023,140,54.6,5161669029,213,4.47,5161669021,56,Center,5161669025,141,49.3,5161669027,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324809,474,1,1,43,18,ajtb177oqwawkdwbqhldmq6mx,1,54.6,49.3,2024-08-20T17:13:59.504Z,2024-08-20T17:14:02Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161669049,56,Center,5161669057,213,1.15,5161669055,212,16.7,5161669051,140,61.1,5161669053,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324817,475,1,1,43,21,ajtb177oqwawkdwbqhldmq6mx,1,61.0,71.4,2024-08-20T17:14:01.944Z,2024-08-20T17:14:07Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161669107,140,76.8,5161669105,56,Left,5161669113,213,0.70,5161669111,212,21.7,5161669109,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324823,476,1,1,43,26,ajtb177oqwawkdwbqhldmq6mx,1,76.7,91.8,2024-08-20T17:14:07.153Z,2024-08-20T17:14:10Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5161669147,141,80.0,5161669151,213,3.53,5161669143,56,Left,5161669145,140,57.8,5161669149,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324831,477,1,1,43,29,ajtb177oqwawkdwbqhldmq6mx,1,62.0,75.3,2024-08-20T17:14:09.937Z,2024-08-20T17:14:15Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161669183,141,49.1,5161669179,56,Center,5161669185,212,17.9,5161669181,140,60.3,5161669187,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324835,478,1,1,43,35,ajtb177oqwawkdwbqhldmq6mx,1,69.4,36.7,2024-08-20T17:14:15.649Z,2024-08-20T17:14:17Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161669211,212,11.6,5161669213,213,4.67,5161669209,141,19.7,5161669207,140,68.9,5161669205,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324837,479,1,1,43,37,ajtb177oqwawkdwbqhldmq6mx,1,68.7,20.3,2024-08-20T17:14:17.528Z,2024-08-20T17:14:20Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5161669227,213,2.43,5161669219,56,Center,5161669225,212,16.6,5161669221,140,56.7,5161669223,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324845,480,1,1,43,40,ajtb177oqwawkdwbqhldmq6mx,1,56.7,36.3,2024-08-20T17:14:20.712Z,2024-08-20T17:14:26Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161669253,140,52.3,5161669259,213,1.79,5161669255,141,67.0,5161669251,56,Center,5161669257,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324863,481,1,1,43,45,ajtb177oqwawkdwbqhldmq6mx,1,53.7,66.6,2024-08-20T17:14:26.424Z,2024-08-20T17:14:29Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5161669337,56,Center,5161669343,212,20.7,5161669341,141,61.1,5161669345,213,6.10,5161669339,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324865,482,1,1,43,48,ajtb177oqwawkdwbqhldmq6mx,1,73.1,61.1,2024-08-20T17:14:29.520Z,2024-08-20T17:14:33Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5161669357,212,21.0,5161669351,56,Center,5161669355,141,67.6,5161669353,140,53.5,5161669369,156,,5161669359,213,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324869,483,1,1,43,52,ajtb177oqwawkdwbqhldmq6mx,1,56.2,65.8,2024-08-20T17:14:33.224Z,2024-08-20T17:14:36Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5161669387,140,47.1,5161669385,56,Back,5161669391,212,13.0,5161669393,213,3.89,5161669389,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324871,484,1,1,43,56,ajtb177oqwawkdwbqhldmq6mx,0,47.1,52.8,2024-08-20T17:14:36.640Z,2024-08-20T17:14:37Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161669407,212,26.2,5161669401,56,Center,5161669405,141,27.6,5161669403,140,66.0,5161669409,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
