id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/15/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2787855675,453,1,2,48,33,a9vw7ikerpr4cuweeeka5aneg,1,64.7,65.5,2025-03-14T19:05:54.094Z,2025-03-14T19:05:55Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5579165341,212,6.1,5579165337,140,70.1,5579165339,141,62.1,5579165335,56,Center,5579165343,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787855819,454,1,2,48,35,a9vw7ikerpr4cuweeeka5aneg,1,69.5,61.7,2025-03-14T19:05:55.599Z,2025-03-14T19:06:00Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5579166153,212,18.9,5579166147,56,Center,5579166149,140,53.2,5579166151,141,49.9,5579166155,213,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787855915,455,1,2,48,40,a9vw7ikerpr4cuweeeka5aneg,1,64.2,41.0,2025-03-14T19:06:00.479Z,2025-03-14T19:06:04Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5579166659,140,86.7,5579166665,213,0.93,5579166657,56,Left,5579166661,141,87.8,5579166655,155,,5579166663,212,39.6,5579166667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787855977,456,1,2,48,43,a9vw7ikerpr4cuweeeka5aneg,1,89.7,88.7,2025-03-14T19:06:04.110Z,2025-03-14T19:06:06Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5579166943,140,84.9,5579166947,212,6.4,5579166941,56,Left,5579166945,141,83.0,5579166949,213,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856001,457,1,2,48,45,a9vw7ikerpr4cuweeeka5aneg,0,85.0,84.2,2025-03-14T19:06:05.551Z,2025-03-14T19:23:59Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5579167069,141,73.3,5579167065,56,Center,5579167073,213,4.75,5579167071,212,7.4,5579167067,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860395,458,61,2,48,46,f1h34qp5zbfl489q8vnkhiq9s,1,9.4,21.9,2025-03-14T19:06:06.293Z,2025-03-14T21:43:28Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5579190893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856053,458,1,2,48,47,a9vw7ikerpr4cuweeeka5aneg,1,84.8,72.9,2025-03-14T19:06:07.854Z,2025-03-14T19:06:38Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,1.0,,5579167359,140,92.6,5579167361,141,66.7,5579167357,56,Center,5579167365,213,5.81,5579171017,154,,5579167363,212,9.2,5579171015,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856065,459,15,2,48,49,a9vw7ikerpr4cuweeeka5aneg,1,93.4,68.3,2025-03-14T19:06:09.311Z,2025-03-14T20:53:39Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5579171047,102,50.3,5579171037,78,,5579171041,154,,5579171051,146,97.8,5579167417,22,,5579915475,328,,5579171043,55,458,5579171053,147,56.9,5579167985,20,,5579167421,56,5579171049,103,3.2,Center,5579167419,64,,5579171039,29,,5579171127,233,,,,,,,423,,,,,,
2787856079,423,10,2,48,49,f1h34qp5zbfl489q8vnkhiq9s,1,2.1,47.3,2025-03-14T19:06:09.411Z,2025-03-14T19:06:39Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5579170205,174,,5579171203,233,459,5579167481,56,Back,5579167475,182,,5579170207,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856485,424,12,2,48,52,f1h34qp5zbfl489q8vnkhiq9s,1,5.6,42.8,2025-03-14T19:06:12.863Z,2025-03-14T21:43:31Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5579169689,56,Right,5579169693,141,11.6,5579169697,213,5.88,5579169695,212,54.3,5579169691,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856307,460,1,2,48,57,a9vw7ikerpr4cuweeeka5aneg,1,49.0,77.9,2025-03-14T19:06:18.127Z,2025-03-14T19:06:19Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5579168625,141,76.7,5579168629,213,6.24,5579168621,56,Center,5579168627,212,17.8,5579168623,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856417,461,1,2,48,59,a9vw7ikerpr4cuweeeka5aneg,1,65.9,76.7,2025-03-14T19:06:19.278Z,2025-03-14T19:06:24Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5579169301,213,4.72,5579169297,141,61.1,5579169293,56,Center,5579169299,212,10.6,5579169295,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787864955,485,83,2,49,2,f1h34qp5zbfl489q8vnkhiq9s,0,31.5,14.9,2025-03-14T19:06:23.152Z,2025-03-14T21:43:33Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5579224669,399,6k7khwtkxpem9z17bl5rrf2p6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856459,462,61,2,49,4,a9vw7ikerpr4cuweeeka5aneg,0,68.5,72.3,2025-03-14T19:06:24.470Z,2025-03-14T19:06:29Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5579169515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856515,425,5,2,49,6,f1h34qp5zbfl489q8vnkhiq9s,1,20.8,-1.2,2025-03-14T19:06:26.741Z,2025-03-14T20:25:00Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5579169955,233,463,5579169855,347,,5579169851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856467,463,5,2,49,6,a9vw7ikerpr4cuweeeka5aneg,0,79.2,101.2,2025-03-14T19:06:26.741Z,2025-03-14T20:25:00Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5579169561,56,Left,5579170021,233,425,5579169563,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856881,426,1,2,49,17,f1h34qp5zbfl489q8vnkhiq9s,1,22.2,0.0,2025-03-14T19:06:37.351Z,2025-03-14T19:06:44Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5579171955,141,6.1,5579171951,56,Right,5579171957,212,38.2,5579171953,140,58.2,5579171961,1,,5579171959,213,0.14,5579171949,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856893,427,61,2,49,24,f1h34qp5zbfl489q8vnkhiq9s,0,61.9,8.3,2025-03-14T19:06:44.415Z,2025-03-14T19:06:44Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5579172041,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856933,428,83,2,49,26,f1h34qp5zbfl489q8vnkhiq9s,0,61.9,8.9,2025-03-14T19:06:46.384Z,2025-03-14T19:06:48Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5579172437,399,4i0jiisff5k1efcgf27skpqfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856959,464,1,2,49,26,a9vw7ikerpr4cuweeeka5aneg,0,29.9,80.5,2025-03-14T19:06:46.574Z,2025-03-14T19:06:47Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5579172391,141,75.0,5579172395,213,5.81,5579172385,56,Back,5579172389,140,36.8,5579172393,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857049,429,1,2,49,28,f1h34qp5zbfl489q8vnkhiq9s,1,59.3,15.3,2025-03-14T19:06:48.784Z,2025-03-14T19:06:51Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5579172807,56,Right,5579172819,212,3.6,5579172815,141,10.4,5579172823,213,4.35,5579172811,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857145,430,1,2,49,30,f1h34qp5zbfl489q8vnkhiq9s,1,58.2,9.5,2025-03-14T19:06:50.873Z,2025-03-14T19:06:54Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5579173303,56,Back,5579173307,141,58.7,5579173309,212,35.6,5579173313,1,,5579173311,213,1.92,5579173305,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857289,431,1,2,49,33,f1h34qp5zbfl489q8vnkhiq9s,1,50.2,59.9,2025-03-14T19:06:53.928Z,2025-03-14T19:07:00Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5579174065,56,Left,5579174069,141,87.4,5579174073,213,0.85,5579174067,140,65.9,5579174071,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857381,432,1,2,49,40,f1h34qp5zbfl489q8vnkhiq9s,1,62.3,87.2,2025-03-14T19:07:00.655Z,2025-03-14T19:07:04Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5579174597,141,84.1,5579174593,56,Back,5579174599,212,23.0,5579174601,213,3.23,5579174595,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857531,433,1,2,49,44,f1h34qp5zbfl489q8vnkhiq9s,1,40.6,84.4,2025-03-14T19:07:04.264Z,2025-03-14T19:07:10Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5579175379,56,Back,5579175387,213,4.17,5579175383,141,62.1,5579175385,212,17.8,5579175381,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857597,434,1,2,49,49,f1h34qp5zbfl489q8vnkhiq9s,1,34.7,44.6,2025-03-14T19:07:09.824Z,2025-03-14T19:07:13Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5579175777,56,Back,5579175779,140,33.4,5579175783,212,20.4,5579175785,213,1.64,5579175781,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857687,435,1,2,49,53,f1h34qp5zbfl489q8vnkhiq9s,1,34.0,79.9,2025-03-14T19:07:13.231Z,2025-03-14T19:07:17Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5579176269,213,4.56,5579176267,212,27.6,5579176263,140,30.1,5579176265,141,39.8,5579176261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857767,436,1,2,49,57,f1h34qp5zbfl489q8vnkhiq9s,1,33.6,32.2,2025-03-14T19:07:17.783Z,2025-03-14T19:07:22Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5579176695,141,96.5,5579176691,56,Left,5579176701,1,,5579176689,196,,5579176693,140,66.4,5579176697,212,55.7,5579176687,155,,5579176699,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857809,437,1,2,50,1,f1h34qp5zbfl489q8vnkhiq9s,0,66.4,96.5,2025-03-14T19:07:21.864Z,2025-03-14T19:07:24Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5579176931,141,92.4,5579176929,140,82.0,5579176925,3,,5579176935,213,6.11,5579176933,212,16.6,5579176927,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857905,465,1,2,50,4,a9vw7ikerpr4cuweeeka5aneg,0,14.9,12.3,2025-03-14T19:07:25.103Z,2025-03-14T19:07:28Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5579177477,56,Back,5579177487,1,,5579177483,212,29.5,5579177479,140,42.9,5579177481,141,16.2,5579177485,213,0.09,5579177475,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858019,438,1,2,50,10,f1h34qp5zbfl489q8vnkhiq9s,1,61.7,86.5,2025-03-14T19:07:30.391Z,2025-03-14T19:07:33Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5579178081,141,95.0,5579178085,213,1.30,5579178083,212,6.0,5579178079,140,63.2,5579178077,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858089,439,1,2,50,12,f1h34qp5zbfl489q8vnkhiq9s,0,63.2,95.1,2025-03-14T19:07:33.201Z,2025-03-14T19:07:36Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5579178463,141,88.4,5579178467,213,6.17,5579178469,1,,5579178459,56,Left,5579178461,140,100.0,5579178465,212,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858105,440,5,2,50,16,f1h34qp5zbfl489q8vnkhiq9s,0,101.0,84.9,2025-03-14T19:07:36.680Z,2025-03-14T20:25:01Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5579178539,346,,5579178537,56,Left,5579180711,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858477,466,5,2,50,16,a9vw7ikerpr4cuweeeka5aneg,1,-1.0,15.1,2025-03-14T19:07:36.680Z,2025-03-14T20:25:00Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5579180551,346,,5579180547,56,Back,5579180651,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858679,467,1,2,50,38,a9vw7ikerpr4cuweeeka5aneg,0,3.8,44.3,2025-03-14T19:07:59.063Z,2025-03-14T19:08:03Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5579181607,213,6.04,5579181603,141,22.2,5579181613,74,,5579181609,1,,5579181597,124,,5579181605,212,61.7,5579181601,140,60.8,5579181599,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858667,441,44,2,50,41,f1h34qp5zbfl489q8vnkhiq9s,1,40.4,72.0,2025-03-14T19:08:01.992Z,2025-03-14T20:25:52Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5579181529,56,Back,5579181531,285,,5579181867,233,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858685,468,44,2,50,41,a9vw7ikerpr4cuweeeka5aneg,0,59.6,28.0,2025-03-14T19:08:01.993Z,2025-03-14T20:25:53Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5579181893,233,441,5579181639,286,,5579181635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858697,442,1,2,50,42,f1h34qp5zbfl489q8vnkhiq9s,1,42.4,62.4,2025-03-14T19:08:02.240Z,2025-03-14T19:08:04Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5579181747,141,78.1,5579181743,56,Center,5579181745,140,58.8,5579181749,212,20.3,5579181751,213,0.55,5579181741,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858733,444,1,2,50,44,f1h34qp5zbfl489q8vnkhiq9s,0,58.8,78.1,2025-03-14T19:08:04.232Z,2025-03-14T19:08:06Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5579181977,140,66.3,5579181981,212,9.8,5579181983,213,5.65,5579181979,141,69.6,5579181975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858793,470,1,2,50,48,a9vw7ikerpr4cuweeeka5aneg,0,21.9,12.0,2025-03-14T19:08:08.447Z,2025-03-14T19:08:09Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5579182341,141,10.7,5579182337,56,Right,5579182345,213,6.26,5579182339,140,57.1,5579182343,212,37.0,5579182347,1,,5579182335,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858925,445,12,2,50,51,f1h34qp5zbfl489q8vnkhiq9s,1,38.1,91.4,2025-03-14T19:08:11.352Z,2025-03-14T19:08:15Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5579183053,141,86.5,5579183057,213,5.84,5579183049,56,Back,5579183055,212,7.7,5579183051,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858933,446,4,2,50,55,f1h34qp5zbfl489q8vnkhiq9s,1,46.5,86.8,2025-03-14T19:08:15.432Z,2025-03-14T19:46:09Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5579183311,152,,5579183521,233,471,5579183307,295,,5579183313,286,,5579183309,56,Back,5579183305,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858943,471,4,2,50,55,a9vw7ikerpr4cuweeeka5aneg,0,53.5,13.2,2025-03-14T19:08:15.433Z,2025-03-14T19:46:29Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5579183467,152,,5579183471,285,,5579183567,233,446,5579183461,295,,5579183457,13,,5579183465,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859301,447,1,2,51,9,f1h34qp5zbfl489q8vnkhiq9s,1,44.1,92.6,2025-03-14T19:08:29.352Z,2025-03-14T19:08:31Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5579184985,152,,5579184991,141,84.5,5579185051,189,,5579184995,213,3.81,5579184989,140,37.5,5579184993,212,8.9,5579184987,56,Back,5579184983,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859367,448,1,2,51,11,f1h34qp5zbfl489q8vnkhiq9s,1,37.2,84.1,2025-03-14T19:08:31.688Z,2025-03-14T19:08:33Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5579185299,212,28.8,5579185295,140,30.5,5579185297,141,43.0,5579185293,56,Back,5579185301,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859485,449,1,2,51,12,f1h34qp5zbfl489q8vnkhiq9s,1,30.5,43.0,2025-03-14T19:08:32.984Z,2025-03-14T19:08:36Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5579185969,141,77.3,5579185965,56,Back,5579185973,213,1.58,5579185967,140,30.4,5579185971,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859587,450,1,2,51,16,f1h34qp5zbfl489q8vnkhiq9s,1,32.4,81.7,2025-03-14T19:08:36.432Z,2025-03-14T19:08:40Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5579186489,212,21.3,5579186485,140,15.8,5579186491,213,3.75,5579186483,56,Back,5579186487,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859687,451,1,2,51,19,f1h34qp5zbfl489q8vnkhiq9s,1,19.1,64.3,2025-03-14T19:08:39.945Z,2025-03-14T19:08:44Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5579186955,212,20.5,5579186951,140,23.8,5579186957,213,4.96,5579186953,141,35.1,5579186949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859767,452,1,2,51,24,f1h34qp5zbfl489q8vnkhiq9s,1,24.6,35.1,2025-03-14T19:08:44.385Z,2025-03-14T19:08:48Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5579187399,56,Back,5579187403,141,53.7,5579187407,212,17.9,5579187401,140,12.5,5579187411,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859859,453,1,2,51,27,f1h34qp5zbfl489q8vnkhiq9s,1,15.8,50.9,2025-03-14T19:08:48.159Z,2025-03-14T19:08:52Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5579187883,140,21.6,5579187887,141,35.2,5579187895,213,5.23,5579187891,212,12.3,5579187881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859891,454,1,2,51,31,f1h34qp5zbfl489q8vnkhiq9s,0,26.0,26.5,2025-03-14T19:08:52Z,2025-03-14T19:08:53Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5579188079,140,67.7,5579188083,212,43.9,5579188087,1,,5579188077,56,Center,5579188075,155,,5579188085,213,0.07,5579188081,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859997,472,1,2,51,34,a9vw7ikerpr4cuweeeka5aneg,1,29.4,55.2,2025-03-14T19:08:54.711Z,2025-03-14T19:08:58Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5579188689,1,,5579188677,157,,5579188679,56,Center,5579188687,213,5.85,5579188683,141,37.0,5579188685,212,29.6,5579188681,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860175,474,1,2,51,37,a9vw7ikerpr4cuweeeka5aneg,1,55.4,37.1,2025-03-14T19:08:58.207Z,2025-03-14T19:09:05Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5579189665,56,Right,5579189669,141,17.1,5579189673,213,5.04,5579189667,140,59.8,5579189671,212,14.4,5579189663,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860185,475,61,2,51,44,a9vw7ikerpr4cuweeeka5aneg,0,81.1,14.3,2025-03-14T19:09:05.006Z,2025-03-14T19:09:05Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5579189701,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860231,455,12,2,51,45,f1h34qp5zbfl489q8vnkhiq9s,1,11.2,76.1,2025-03-14T19:09:05.497Z,2025-03-14T19:09:07Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5579189949,212,18.7,5579189941,141,64.5,5579189935,140,27.3,5579189929,56,Back,5579189953,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860267,457,1,2,51,47,f1h34qp5zbfl489q8vnkhiq9s,0,26.6,71.2,2025-03-14T19:09:07.265Z,2025-03-14T19:09:08Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5579190113,213,5.89,5579190107,212,21.9,5579190089,56,Back,5579190103,141,58.8,5579190097,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860355,477,1,2,51,49,a9vw7ikerpr4cuweeeka5aneg,1,55.6,38.0,2025-03-14T19:09:09.966Z,2025-03-14T19:09:13Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5579190687,140,60.6,5579190691,212,13.6,5579190693,213,5.11,5579190685,56,Right,5579190689,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860377,478,1,2,51,52,a9vw7ikerpr4cuweeeka5aneg,1,60.6,18.8,2025-03-14T19:09:12.717Z,2025-03-14T19:09:14Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5579190815,212,6.7,5579190811,140,60.7,5579190809,56,Center,5579190813,141,28.6,5579190817,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860437,479,1,2,51,53,a9vw7ikerpr4cuweeeka5aneg,1,59.6,28.6,2025-03-14T19:09:13.917Z,2025-03-14T19:09:17Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5579191091,140,46.0,5579191095,212,17.1,5579191097,213,2.56,5579191093,141,42.4,5579191089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860509,480,1,2,51,57,a9vw7ikerpr4cuweeeka5aneg,1,44.4,45.7,2025-03-14T19:09:17.221Z,2025-03-14T19:09:21Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5579191599,141,77.3,5579191601,212,21.8,5579191595,140,40.9,5579191593,56,Back,5579191603,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860537,481,1,2,52,1,a9vw7ikerpr4cuweeeka5aneg,1,37.7,86.5,2025-03-14T19:09:21.446Z,2025-03-14T19:09:23Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5579191779,140,69.4,5579191787,1,,5579191783,212,33.5,5579191777,56,Left,5579191775,155,,5579191785,213,6.17,5579191781,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860549,482,1,2,52,3,a9vw7ikerpr4cuweeeka5aneg,1,70.1,79.1,2025-03-14T19:09:23.517Z,2025-03-14T21:44:04Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5579191851,212,9.9,5579191845,56,Center,5579191853,213,3.41,5579191847,140,61.0,5579191891,156,,5579191849,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860683,483,1,2,52,5,a9vw7ikerpr4cuweeeka5aneg,1,59.3,73.2,2025-03-14T19:09:25.637Z,2025-03-14T19:09:31Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5579192575,140,76.9,5579192579,212,20.0,5579192573,56,Center,5579192581,213,5.89,5579192577,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860701,484,1,2,52,10,a9vw7ikerpr4cuweeeka5aneg,1,87.4,68.5,2025-03-14T19:09:30.919Z,2025-03-14T19:09:31Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5579192637,56,Center,5579192641,140,82.9,5579192651,213,4.19,5579192645,141,56.4,5579192649,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860755,485,1,2,52,11,a9vw7ikerpr4cuweeeka5aneg,0,82.9,56.4,2025-03-14T19:09:31.798Z,2025-03-14T19:09:34Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5579192931,212,11.5,5579192925,140,92.8,5579192935,213,0.44,5579192923,56,Center,5579192927,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860793,459,1,2,52,14,f1h34qp5zbfl489q8vnkhiq9s,1,4.3,34.0,2025-03-14T19:09:34.353Z,2025-03-14T19:09:35Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5579193115,213,1.60,5579193111,141,45.8,5579193109,140,4.1,5579193113,212,8.0,5579193107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
