id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value
2701861207,496,1,2,48,46,7gkglopz9cjsysn2u6sbhuvc5,1,42.3,43.7,2024-07-19T18:05:50.694Z,2024-07-19T18:05:51Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109185155,213,5.86,5109185153,212,13.2,5109185151,141,35.8,5109185147,56,Center,5109185149,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861221,497,1,2,48,47,7gkglopz9cjsysn2u6sbhuvc5,1,53.8,35.8,2024-07-19T18:05:51.575Z,2024-07-19T18:10:52Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5109185205,141,44.9,5109185209,213,2.70,5109185207,212,14.5,5109185201,56,Back,5109185203,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861241,498,1,2,48,48,7gkglopz9cjsysn2u6sbhuvc5,1,41.3,44.9,2024-07-19T18:05:52.655Z,2024-07-19T18:10:53Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109185315,212,17.3,5109185321,213,4.54,5109185299,56,Back,5109185303,140,38.5,5109185309,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861253,499,1,2,48,52,7gkglopz9cjsysn2u6sbhuvc5,1,38.4,19.7,2024-07-19T18:05:56.654Z,2024-07-19T18:05:57Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5109185395,56,Right,5109185399,141,2.5,5109185397,140,54.7,5109185403,213,5.68,5109185401,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861259,500,1,2,48,53,7gkglopz9cjsysn2u6sbhuvc5,1,54.5,3.2,2024-07-19T18:05:57.876Z,2024-07-19T18:05:59Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5109185439,56,Back,5109185441,140,42.6,5109185447,213,2.32,5109185443,141,23.1,5109185445,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861293,501,1,2,48,55,7gkglopz9cjsysn2u6sbhuvc5,1,42.5,23.0,2024-07-19T18:05:59.189Z,2024-07-19T18:06:02Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5109185603,212,23.2,5109185605,213,1.74,5109185599,140,38.7,5109185597,56,Back,5109185601,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861349,502,1,2,49,1,7gkglopz9cjsysn2u6sbhuvc5,1,46.7,49.0,2024-07-19T18:06:05.798Z,2024-07-19T18:06:08Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109185913,140,54.0,5109185915,141,56.7,5109185919,213,0.60,5109185917,212,9.3,5109185911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861371,503,1,2,49,4,7gkglopz9cjsysn2u6sbhuvc5,1,56.0,62.7,2024-07-19T18:06:08.614Z,2024-07-19T18:06:11Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5109186011,140,42.3,5109186017,213,3.40,5109186009,56,Back,5109186015,212,14.9,5109186013,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861415,504,1,2,49,7,7gkglopz9cjsysn2u6sbhuvc5,1,43.1,56.7,2024-07-19T18:06:11.037Z,2024-07-19T18:06:15Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109186213,140,42.9,5109186217,141,32.2,5109186219,212,16.7,5109186211,56,Back,5109186223,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861425,505,1,2,49,11,7gkglopz9cjsysn2u6sbhuvc5,1,58.7,30.1,2024-07-19T18:06:15.432Z,2024-07-19T18:06:19Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5109186313,140,73.9,5109186321,1,,5109186315,141,95.3,5109186311,56,Left,5109186319,213,1.23,5109186317,212,47.1,5109186309,196,,5109186307,155,,,,,,,,,,,,,,,,,,,,,,,,,
2701861441,506,1,2,49,15,7gkglopz9cjsysn2u6sbhuvc5,0,73.8,95.3,2024-07-19T18:06:19.262Z,2024-07-19T18:06:21Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5109186379,213,5.13,5109186377,212,12.5,5109186371,56,Center,5109186373,140,78.6,5109186369,155,,5109186375,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861443,431,1,2,49,17,bd4qakf7j0wwie8wke9km7uj8,0,22.7,23.3,2024-07-19T18:06:20.961Z,2024-07-19T18:06:21Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109186391,212,7.3,5109186389,141,20.3,5109186387,140,29.4,5109186383,3,,5109186385,56,Back,5109186393,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861445,507,1,2,49,17,7gkglopz9cjsysn2u6sbhuvc5,0,71.6,85.9,2024-07-19T18:06:21.711Z,2024-07-19T18:06:22Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5109186399,3,,5109186407,212,10.0,5109186409,213,5.71,5109186401,56,Center,5109186403,140,79.6,5109186405,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861451,432,1,2,49,18,bd4qakf7j0wwie8wke9km7uj8,0,26.0,18.3,2024-07-19T18:06:22.655Z,2024-07-19T18:06:23Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109186433,141,15.5,5109186437,213,5.87,5109186431,140,30.1,5109186429,56,Back,5109186435,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861461,508,1,2,49,20,7gkglopz9cjsysn2u6sbhuvc5,1,77.7,88.0,2024-07-19T18:06:24.534Z,2024-07-19T18:06:28Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5109186489,56,Left,5109186497,213,0.99,5109186491,140,80.3,5109186493,141,94.1,5109186495,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861503,509,1,2,49,24,7gkglopz9cjsysn2u6sbhuvc5,0,78.5,93.8,2024-07-19T18:06:28.061Z,2024-07-19T18:06:39Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5109186741,140,100.0,5109186749,1,,5109186747,213,5.22,5109186739,56,Center,5109186737,155,,5109186745,212,47.6,5109186743,141,32.7,5109186735,2,,,,,,,,,,,,,,,,,,,,,,,,,
2701861473,433,5,2,49,25,bd4qakf7j0wwie8wke9km7uj8,1,-0.8,66.6,2024-07-19T18:06:29.471Z,2024-07-19T18:06:33Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109186763,233,510,5109186565,346,,5109186563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861507,510,5,2,49,25,7gkglopz9cjsysn2u6sbhuvc5,0,100.8,33.4,2024-07-19T18:06:29.471Z,2024-07-19T18:11:45Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5109186757,346,,5109186797,233,433,5109186755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861611,434,1,2,49,41,bd4qakf7j0wwie8wke9km7uj8,1,5.4,50.1,2024-07-19T18:06:45.534Z,2024-07-19T18:06:49Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5109187337,141,27.1,5109187331,124,,5109187339,212,17.7,5109187341,213,5.20,5109187335,140,13.3,5109187333,56,Back,5109187345,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861631,435,1,2,49,45,bd4qakf7j0wwie8wke9km7uj8,1,19.9,18.9,2024-07-19T18:06:49.103Z,2024-07-19T18:06:52Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109187473,140,32.4,5109187475,141,4.9,5109187479,213,5.66,5109187471,56,Back,5109187477,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861663,436,1,2,49,48,bd4qakf7j0wwie8wke9km7uj8,1,32.7,4.9,2024-07-19T18:06:52.015Z,2024-07-19T18:06:55Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5109187623,56,Back,5109187633,213,0.44,5109187625,140,39.3,5109187629,212,7.7,5109187627,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861687,437,1,2,49,51,bd4qakf7j0wwie8wke9km7uj8,0,47.3,9.4,2024-07-19T18:06:55.583Z,2024-07-19T18:06:58Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5109187785,56,Center,5109187793,213,0.60,5109187795,1,,5109187783,155,,5109187787,140,87.1,5109187789,141,51.3,5109187791,212,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861721,513,1,2,49,57,7gkglopz9cjsysn2u6sbhuvc5,1,13.5,51.2,2024-07-19T18:07:01.246Z,2024-07-19T18:07:03Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5109187981,141,62.4,5109187975,123,,5109187985,213,0.71,5109187979,140,22.0,5109187977,56,Back,5109187983,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861769,514,1,2,49,59,7gkglopz9cjsysn2u6sbhuvc5,1,23.2,62.3,2024-07-19T18:07:03.467Z,2024-07-19T18:07:07Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109188183,56,Back,5109188185,140,33.8,5109188191,213,0.24,5109188187,141,66.3,5109188189,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861801,515,1,2,50,3,7gkglopz9cjsysn2u6sbhuvc5,1,35.6,65.5,2024-07-19T18:07:07.578Z,2024-07-19T18:07:10Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5109188403,140,55.1,5109188405,141,84.7,5109188407,212,24.3,5109188409,213,0.57,5109188401,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861831,516,1,2,50,6,7gkglopz9cjsysn2u6sbhuvc5,1,55.1,84.7,2024-07-19T18:07:10.374Z,2024-07-19T18:07:13Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5109188605,141,74.5,5109188609,213,3.60,5109188607,212,15.8,5109188601,56,Back,5109188603,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861863,517,1,2,50,9,7gkglopz9cjsysn2u6sbhuvc5,1,41.6,74.7,2024-07-19T18:07:13.409Z,2024-07-19T18:07:16Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5109188779,140,38.0,5109188777,56,Back,5109188783,212,12.1,5109188785,213,4.39,5109188781,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861895,518,1,2,50,12,7gkglopz9cjsysn2u6sbhuvc5,1,38.3,57.8,2024-07-19T18:07:16.786Z,2024-07-19T18:07:21Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109188949,56,Back,5109188957,213,5.52,5109188951,140,47.7,5109188953,141,44.0,5109188955,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861945,519,1,2,50,17,7gkglopz9cjsysn2u6sbhuvc5,1,60.9,37.4,2024-07-19T18:07:20.908Z,2024-07-19T18:07:27Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5109189265,1,,5109189255,56,Left,5109189253,155,,5109189263,213,1.17,5109189257,140,76.7,5109189259,141,95.7,5109189261,212,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861959,520,1,2,50,23,7gkglopz9cjsysn2u6sbhuvc5,1,82.6,87.7,2024-07-19T18:07:27.374Z,2024-07-19T18:07:29Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5109189327,141,80.0,5109189329,212,5.4,5109189331,213,4.99,5109189325,140,84.0,5109189323,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861971,521,1,2,50,25,7gkglopz9cjsysn2u6sbhuvc5,0,84.0,79.9,2024-07-19T18:07:29.230Z,2024-07-19T18:08:24Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5109189383,212,9.1,5109189379,140,75.5,5109189377,56,Center,5109189385,213,3.32,5109189381,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862019,439,1,2,50,30,bd4qakf7j0wwie8wke9km7uj8,1,32.1,16.7,2024-07-19T18:07:34.814Z,2024-07-19T18:07:35Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5109189631,141,9.1,5109189635,213,5.30,5109189629,140,35.4,5109189627,56,Back,5109189633,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862065,440,1,2,50,31,bd4qakf7j0wwie8wke9km7uj8,1,35.6,9.1,2024-07-19T18:07:35.807Z,2024-07-19T18:07:41Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5109189875,56,Right,5109189883,213,0.10,5109189877,140,51.8,5109189879,141,11.7,5109189881,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862051,522,83,2,50,35,7gkglopz9cjsysn2u6sbhuvc5,0,33.2,89.6,2024-07-19T18:07:39.182Z,2024-07-19T18:08:26Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109191533,399,7pnxa8wzxx5qxevcckxdd62tx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862079,441,1,2,50,37,bd4qakf7j0wwie8wke9km7uj8,1,52.8,9.5,2024-07-19T18:07:41.038Z,2024-07-19T18:07:41Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5109189941,212,2.2,5109189937,140,52.8,5109189939,141,12.8,5109189933,56,Right,5109189943,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862101,442,1,2,50,37,bd4qakf7j0wwie8wke9km7uj8,1,52.8,12.8,2024-07-19T18:07:41.728Z,2024-07-19T18:07:46Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5109190115,212,13.2,5109190107,56,Right,5109190109,140,64.4,5109190119,213,0.40,5109190111,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862113,443,1,2,50,42,bd4qakf7j0wwie8wke9km7uj8,1,68.8,38.5,2024-07-19T18:07:46.175Z,2024-07-19T18:07:48Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5109190153,140,75.9,5109190161,1,,5109190157,212,33.0,5109190159,213,1.34,5109190151,56,Left,5109190155,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862179,444,1,2,50,44,bd4qakf7j0wwie8wke9km7uj8,1,75.9,85.7,2024-07-19T18:07:48.607Z,2024-07-19T18:07:56Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5109190575,141,90.2,5109190579,213,0.45,5109190577,212,7.0,5109190571,56,Left,5109190573,140,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862185,445,1,2,50,52,bd4qakf7j0wwie8wke9km7uj8,0,96.6,72.3,2024-07-19T18:07:56.846Z,2024-07-19T18:07:57Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5109190613,213,3.76,5109190611,212,4.9,5109190609,141,68.1,5109190607,140,92.8,5109190605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862207,524,1,2,50,54,7gkglopz9cjsysn2u6sbhuvc5,1,14.1,28.9,2024-07-19T18:07:58.230Z,2024-07-19T18:08:00Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5109190709,140,8.8,5109190707,56,Back,5109190711,141,16.5,5109190713,212,10.1,5109190715,213,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862213,525,1,2,50,56,7gkglopz9cjsysn2u6sbhuvc5,0,9.7,16.1,2024-07-19T18:08:00.694Z,2024-07-19T18:08:02Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5109190751,213,5.71,5109190743,56,Back,5109190749,212,22.1,5109190747,141,0.0,5109190745,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862225,446,5,2,50,58,bd4qakf7j0wwie8wke9km7uj8,1,74.2,101.5,2024-07-19T18:08:01.958Z,2024-07-19T18:11:45Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5109190805,56,Left,5109190807,347,,5109190809,233,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862217,526,5,2,50,58,7gkglopz9cjsysn2u6sbhuvc5,0,25.8,-1.5,2024-07-19T18:08:01.958Z,2024-07-19T18:08:04Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5109190765,56,Back,5109190767,347,,5109190813,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862281,447,1,2,51,6,bd4qakf7j0wwie8wke9km7uj8,1,75.9,100.0,2024-07-19T18:08:10.462Z,2024-07-19T18:08:15Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5109191129,56,Left,5109191127,107,,5109191135,212,13.7,5109191133,141,83.5,5109191137,213,4.28,5109191131,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862289,448,1,2,51,11,bd4qakf7j0wwie8wke9km7uj8,0,72.5,89.6,2024-07-19T18:08:15.791Z,2024-07-19T18:08:16Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5109191179,212,16.2,5109191177,141,67.6,5109191171,155,,5109191175,140,78.4,5109191181,213,5.10,5109191173,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862317,528,1,2,51,14,7gkglopz9cjsysn2u6sbhuvc5,1,27.5,24.3,2024-07-19T18:08:18.806Z,2024-07-19T18:08:22Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5109191369,213,6.23,5109191367,212,12.6,5109191361,56,Back,5109191365,141,23.3,5109191363,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862319,529,4,2,51,18,7gkglopz9cjsysn2u6sbhuvc5,1,35.2,22.5,2024-07-19T18:08:21.893Z,2024-07-19T18:08:23Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5109191381,265,,5109191377,56,Back,5109191379,152,,5109191439,233,449,5109191383,286,,5109191375,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862321,449,4,2,51,18,bd4qakf7j0wwie8wke9km7uj8,0,64.8,77.5,2024-07-19T18:08:21.894Z,2024-07-19T18:08:23Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5109191409,56,Center,5109191447,285,,5109191417,265,,5109191443,233,529,5109191413,152,,5109191405,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862443,530,1,2,51,38,7gkglopz9cjsysn2u6sbhuvc5,1,33.3,25.5,2024-07-19T18:08:42.573Z,2024-07-19T18:08:43Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5109192063,213,6.13,5109192053,152,,5109192055,56,Back,5109192061,212,10.7,5109192059,141,23.1,5109192051,5,,5109192057,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862489,531,1,2,51,39,7gkglopz9cjsysn2u6sbhuvc5,1,42.9,23.6,2024-07-19T18:08:43.653Z,2024-07-19T18:08:51Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5109192313,212,10.9,5109192315,213,2.89,5109192309,140,32.8,5109192307,56,Back,5109192311,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862493,532,1,2,51,47,7gkglopz9cjsysn2u6sbhuvc5,1,36.4,26.4,2024-07-19T18:08:51.181Z,2024-07-19T18:08:52Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5109192333,212,18.3,5109192323,56,Back,5109192329,141,2.5,5109192335,213,5.19,5109192325,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862499,533,1,2,51,48,7gkglopz9cjsysn2u6sbhuvc5,0,43.7,4.1,2024-07-19T18:08:52.866Z,2024-07-19T18:08:55Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5109192463,286,,5109192363,56,Back,5109192371,213,6.26,5109192365,140,46.1,5109192369,212,2.5,5109192367,141,4.0,5109192457,236,,5109192459,233,450,,,,,,,,,,,,,,,,,,,,,,,,
2701862505,450,74,2,51,48,bd4qakf7j0wwie8wke9km7uj8,1,57.5,96.8,2024-07-19T18:08:52.867Z,2024-07-19T18:11:42Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5109192407,285,,5109192405,56,Left,5109192483,233,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862515,451,5,2,51,51,bd4qakf7j0wwie8wke9km7uj8,0,47.4,101.4,2024-07-19T18:08:55.125Z,2024-07-19T18:11:46Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5109192449,56,Back,5109192515,233,534,5109192451,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862529,534,5,2,51,51,7gkglopz9cjsysn2u6sbhuvc5,1,52.6,-1.4,2024-07-19T18:08:55.125Z,2024-07-19T18:08:56Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5109192503,56,Right,5109192505,347,,5109192507,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862565,535,1,2,51,58,7gkglopz9cjsysn2u6sbhuvc5,1,61.4,0.0,2024-07-19T18:09:02.226Z,2024-07-19T18:09:05Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5109192735,140,68.4,5109192733,56,Right,5109192739,212,12.1,5109192737,141,12.3,5109192731,107,,5109192741,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862585,536,1,2,52,1,7gkglopz9cjsysn2u6sbhuvc5,1,62.3,20.9,2024-07-19T18:09:05.269Z,2024-07-19T18:09:09Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5109192833,141,41.8,5109192829,56,Back,5109192835,212,26.0,5109192831,140,41.6,5109192837,213,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862601,537,1,2,52,5,7gkglopz9cjsysn2u6sbhuvc5,0,41.6,41.8,2024-07-19T18:09:08.949Z,2024-07-19T18:09:11Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109192935,56,Left,5109192943,213,0.99,5109192933,155,,5109192945,1,,5109192939,141,94.5,5109192937,140,64.0,5109192941,212,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862627,453,1,2,52,8,bd4qakf7j0wwie8wke9km7uj8,1,37.1,6.4,2024-07-19T18:09:12.318Z,2024-07-19T18:09:15Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5109193095,213,2.52,5109193093,212,18.1,5109193091,141,21.9,5109193087,56,Back,5109193089,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862651,454,1,2,52,11,bd4qakf7j0wwie8wke9km7uj8,1,22.4,15.2,2024-07-19T18:09:15.582Z,2024-07-19T18:09:17Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109193189,56,Back,5109193197,213,5.19,5109193191,140,24.7,5109193193,141,8.3,5109193195,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862657,455,1,2,52,13,bd4qakf7j0wwie8wke9km7uj8,0,24.4,9.8,2024-07-19T18:09:17.823Z,2024-07-19T18:09:18Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5109193247,213,0.41,5109193241,140,34.7,5109193245,212,11.8,5109193243,141,16.7,5109193239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862707,539,1,2,52,19,7gkglopz9cjsysn2u6sbhuvc5,1,59.8,73.8,2024-07-19T18:09:23.405Z,2024-07-19T18:09:26Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5109193473,213,1.17,5109193471,212,18.1,5109193467,140,66.6,5109193469,141,98.3,5109193465,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862731,540,1,2,52,22,7gkglopz9cjsysn2u6sbhuvc5,0,66.7,97.7,2024-07-19T18:09:25.941Z,2024-07-19T18:09:29Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5109193573,140,100.0,5109193581,1,,5109193575,141,81.4,5109193579,213,5.98,5109193577,212,37.2,5109193571,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862737,456,5,2,52,25,bd4qakf7j0wwie8wke9km7uj8,1,-0.4,19.0,2024-07-19T18:09:29.588Z,2024-07-19T18:11:46Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5109193621,233,541,5109193605,56,Back,5109193607,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862735,541,5,2,52,25,7gkglopz9cjsysn2u6sbhuvc5,0,100.4,81.0,2024-07-19T18:09:29.588Z,2024-07-19T18:09:31Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5109193593,56,Left,5109193595,346,,5109193633,233,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862877,457,1,2,52,44,bd4qakf7j0wwie8wke9km7uj8,1,4.7,45.4,2024-07-19T18:09:48.862Z,2024-07-19T18:09:52Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5109194387,56,Back,5109194389,140,15.7,5109194399,237,,5109194391,141,20.9,5109194385,124,,5109194393,212,20.3,5109194395,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862887,458,1,2,52,48,bd4qakf7j0wwie8wke9km7uj8,1,17.8,15.0,2024-07-19T18:09:51.934Z,2024-07-19T18:09:54Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109194453,141,4.9,5109194455,212,11.6,5109194449,56,Back,5109194457,213,5.65,5109194451,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701862899,459,1,2,52,50,bd4qakf7j0wwie8wke9km7uj8,0,28.4,5.6,2024-07-19T18:09:54.206Z,2024-07-19T18:09:55Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5109194517,140,27.3,5109194519,141,45.2,5109194523,213,1.61,5109194515,56,Back,5109194521,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
