id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2711924107,420,5,1,43,9,aqtkb4mgrz8c6iqfufj6qjbv9,0,60.0,-1.6,2024-08-23T17:43:44.354Z,2024-08-23T18:59:14Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5165055221,56,Right,5165055223,347,,5165055797,233,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924255,417,1,1,43,23,ajtb177oqwawkdwbqhldmq6mx,1,42.8,100.0,2024-08-23T17:43:58.451Z,2024-08-23T17:44:03Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5165055965,56,Back,5165055971,212,25.1,5165055975,1,,5165055963,107,,5165055969,141,71.1,5165055967,140,29.8,5165055973,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924265,418,4,1,43,29,ajtb177oqwawkdwbqhldmq6mx,1,34.0,64.5,2024-08-23T17:44:03.491Z,2024-08-23T18:59:42Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165056019,56,Back,5165056021,152,,5165056017,13,,5165056249,286,,5165056213,233,421,5165056023,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924293,421,4,1,43,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,66.0,35.5,2024-08-23T17:44:03.492Z,2024-08-23T18:59:42Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5165400933,285,,5165056173,56,Center,5165056177,265,,5165056221,233,418,5165056175,152,,5165056171,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924313,422,17,1,43,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-23T17:44:10.353Z,2024-08-23T17:44:17Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5165056265,392,,5165056263,31,,5165056267,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924587,419,1,1,44,4,ajtb177oqwawkdwbqhldmq6mx,1,32.5,70.5,2024-08-23T17:44:39.276Z,2024-08-23T17:44:43Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5165057525,140,29.1,5165057519,5,,5165057521,152,,5165057523,56,Back,5165057529,212,11.1,5165057527,141,55.1,5165057531,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924593,420,1,1,44,9,ajtb177oqwawkdwbqhldmq6mx,0,29.8,51.2,2024-08-23T17:44:43.620Z,2024-08-23T17:44:44Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165057589,213,0.05,5165057585,141,51.8,5165057583,140,38.0,5165057581,56,Back,5165057587,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925507,438,61,1,44,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.9,56.1,2024-08-23T17:44:44.937Z,2024-08-23T17:46:37Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5165062419,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924609,423,1,1,44,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.3,62.3,2024-08-23T17:44:46.402Z,2024-08-23T17:48:55Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5165057665,56,Back,5165057671,141,35.2,5165057675,212,21.6,5165057677,213,5.26,5165057669,140,47.0,5165057663,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924613,424,1,1,44,12,aqtkb4mgrz8c6iqfufj6qjbv9,0,47.0,35.2,2024-08-23T17:44:47.210Z,2024-08-23T17:44:47Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5165057705,141,35.2,5165057701,56,Center,5165057699,3,,5165057709,213,0.00,5165057703,140,61.5,5165057707,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924641,421,2,1,44,13,ajtb177oqwawkdwbqhldmq6mx,1,33.8,61.4,2024-08-23T17:44:48.365Z,2024-08-23T17:44:53Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5165057861,141,55.5,5165057911,7,4a0jmv6qmwn01iuqp1mhnyzth,5165057859,140,69.7,5165057913,1,,5165057915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924801,426,1,1,44,36,aqtkb4mgrz8c6iqfufj6qjbv9,0,23.7,41.3,2024-08-23T17:45:10.994Z,2024-08-23T17:45:15Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5165058753,1,,5165058749,212,57.9,5165058743,56,Center,5165058747,141,30.3,5165058737,5,,5165058745,140,78.4,5165058739,157,,5165058751,213,6.15,5165058741,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924795,422,44,1,44,39,ajtb177oqwawkdwbqhldmq6mx,1,24.2,73.4,2024-08-23T17:45:13.700Z,2024-08-23T17:50:49Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5165058727,285,,5165058817,233,427,5165058725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924807,427,44,1,44,39,aqtkb4mgrz8c6iqfufj6qjbv9,0,75.8,26.6,2024-08-23T17:45:13.701Z,2024-08-23T17:51:11Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5165058767,286,,5165058831,233,422,5165058765,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924823,423,1,1,44,39,ajtb177oqwawkdwbqhldmq6mx,0,26.9,77.0,2024-08-23T17:45:14.309Z,2024-08-23T17:45:17Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5165058859,141,100.0,5165058855,56,Back,5165058853,3,,5165058863,213,1.06,5165058861,212,19.5,5165058857,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924831,424,5,1,44,42,ajtb177oqwawkdwbqhldmq6mx,0,35.2,102.0,2024-08-23T17:45:16.593Z,2024-08-23T18:59:15Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5165058909,347,,5165058907,56,Back,5165059007,233,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924837,428,5,1,44,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.8,-2.0,2024-08-23T17:45:16.593Z,2024-08-23T18:59:15Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5165058961,233,424,5165058929,347,,5165058927,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924917,429,1,1,44,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.1,0.0,2024-08-23T17:45:22.521Z,2024-08-23T17:45:27Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,5165059423,107,,5165059429,141,7.1,5165059427,140,70.9,5165059431,212,6.9,5165059433,213,1.13,5165059425,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924897,425,83,1,44,50,ajtb177oqwawkdwbqhldmq6mx,1,27.8,89.9,2024-08-23T17:45:24.524Z,2024-08-23T17:51:45Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5165073557,399,1fjkjzsei9slx2t4zhsqdkve1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924921,430,1,1,44,51,aqtkb4mgrz8c6iqfufj6qjbv9,0,66.0,22.9,2024-08-23T17:45:25.523Z,2024-08-23T17:48:41Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5165066735,141,13.9,5165066739,213,4.01,5165059451,56,Right,5165066731,140,61.1,5165066737,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711924995,427,1,1,44,57,ajtb177oqwawkdwbqhldmq6mx,1,44.7,58.5,2024-08-23T17:45:31.996Z,2024-08-23T17:45:36Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,5165059829,212,34.8,5165059823,56,Right,5165059831,213,5.09,5165059827,141,10.9,5165059833,1,,5165059825,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925699,439,70,1,45,0,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-23T17:45:34.921Z,2024-08-23T17:47:22Z,,,,5165063477,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925027,428,1,1,45,1,ajtb177oqwawkdwbqhldmq6mx,1,57.0,10.7,2024-08-23T17:45:36.300Z,2024-08-23T17:45:39Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5165060025,141,32.7,5165060029,213,1.82,5165060023,140,53.4,5165060021,56,Center,5165060027,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925069,429,1,1,45,5,ajtb177oqwawkdwbqhldmq6mx,1,53.1,32.2,2024-08-23T17:45:39.644Z,2024-08-23T17:45:43Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5165060211,56,Left,5165060209,196,,5165060215,141,95.1,5165060207,155,,5165060217,212,48.5,5165060213,140,74.9,5165060221,1,,5165060219,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925101,430,1,1,45,8,ajtb177oqwawkdwbqhldmq6mx,1,76.8,96.5,2024-08-23T17:45:42.941Z,2024-08-23T17:45:48Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5165060347,140,94.1,5165060349,141,80.6,5165060353,213,5.75,5165060351,212,21.1,5165060345,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925121,431,1,1,45,13,ajtb177oqwawkdwbqhldmq6mx,0,96.2,76.3,2024-08-23T17:45:48.205Z,2024-08-23T17:45:50Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5165060417,155,,5165060425,212,25.3,5165060423,141,39.2,5165060427,213,4.65,5165060419,56,Center,5165060421,140,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925119,431,43,1,45,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-23T17:45:50.018Z,2024-08-23T17:48:00Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5165060401,56,Back,5165065783,144,12,5165060405,141,88.7,5165060407,212,33.4,5165060431,15,0,5165060403,140,12.0,5165060409,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925153,433,1,1,45,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,12.1,88.9,2024-08-23T17:45:52.949Z,2024-08-23T17:45:53Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5165060579,140,4.9,5165060585,212,11.5,5165060587,213,4.00,5165060575,56,Back,5165060583,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925207,434,1,1,45,19,aqtkb4mgrz8c6iqfufj6qjbv9,0,4.9,76.1,2024-08-23T17:45:53.706Z,2024-08-23T17:48:48Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5165060867,141,50.7,5165060861,157,,5165060873,1,,5165060865,140,37.4,5165060869,212,38.2,5165060863,56,Back,5165060871,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925209,435,43,1,45,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-23T17:45:58.106Z,2024-08-23T17:48:46Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5165060881,56,Back,5165060883,285,0,5165067367,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925213,436,43,1,45,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-23T17:45:58.209Z,2024-08-23T17:48:45Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5165060891,168,0,5165067305,144,1,5165060895,140,41.0,5165060903,213,5.56,5165060897,141,45.8,5165060899,212,5.0,5165060893,56,Back,5165060889,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925267,433,1,1,45,26,ajtb177oqwawkdwbqhldmq6mx,1,52.9,66.6,2024-08-23T17:46:01.453Z,2024-08-23T17:46:03Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5165061157,56,Left,5165061161,141,94.5,5165061165,213,1.22,5165061163,212,20.2,5165061159,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925275,434,1,1,45,29,ajtb177oqwawkdwbqhldmq6mx,1,59.5,94.5,2024-08-23T17:46:03.493Z,2024-08-23T17:46:04Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5165061187,212,13.9,5165061189,213,0.07,5165061183,140,72.7,5165061181,56,Left,5165061185,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925287,435,1,1,45,30,ajtb177oqwawkdwbqhldmq6mx,1,72.7,95.9,2024-08-23T17:46:04.597Z,2024-08-23T17:46:05Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5165061251,212,14.1,5165061245,56,Left,5165061247,140,61.8,5165061253,213,3.76,5165061249,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925305,436,1,1,45,31,ajtb177oqwawkdwbqhldmq6mx,1,61.8,83.8,2024-08-23T17:46:05.501Z,2024-08-23T17:46:07Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5165061337,140,78.1,5165061339,141,78.8,5165061341,212,17.4,5165061343,213,6.09,5165061335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925335,437,4,1,45,31,ajtb177oqwawkdwbqhldmq6mx,1,78.5,79.3,2024-08-23T17:46:06.490Z,2024-08-23T18:59:43Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5165070907,233,442,5165062145,265,,5165061449,56,Left,5165062141,13,,5165062143,152,,5165062147,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711927069,442,4,1,45,32,aqtkb4mgrz8c6iqfufj6qjbv9,0,21.5,20.7,2024-08-23T17:46:06.491Z,2024-08-23T18:59:43Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5165070797,56,Back,5165070803,285,,5165070799,152,,5165070801,265,,5165070915,233,437,5165070795,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925339,438,43,1,45,36,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-23T17:46:10.661Z,2024-08-23T17:46:17Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,5165061475,64,0,5165061473,22,0,5165061769,144,39,5165061477,56,Center,5165061483,250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925357,437,43,1,45,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-23T17:46:13.482Z,2024-08-23T17:46:17Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5165061771,144,10,5165061595,56,Back,5165061593,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925749,440,15,1,46,37,ajtb177oqwawkdwbqhldmq6mx,1,81.5,76.7,2024-08-23T17:47:11.565Z,2024-08-23T17:47:17Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5165063927,233,439,5165063915,146,98.8,5165063907,78,,5165063909,102,51.5,5165063911,103,8.9,5165063777,20,,5165063913,458,,5165063917,147,53.4,5165063693,56,5165063689,26,,5165063691,18,,,,,,,,,,,,,,,Center,,,,,,,,
2711925765,439,10,1,46,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,2.6,47.6,2024-08-23T17:47:11.665Z,2024-08-23T17:51:34Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5165063745,173,,5165063751,56,Back,5165063749,182,,5165063747,178,,5165063855,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925889,441,30,1,46,45,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-23T17:47:20.120Z,2024-08-23T17:47:32Z,,,,5165064389,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711925903,441,30,1,46,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-23T17:47:20.120Z,2024-08-23T17:47:33Z,,,,5165064469,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711932527,446,32,2,45,0,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-23T18:02:10.932Z,2024-08-23T18:02:11Z,,,,5165097855,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711932541,446,32,2,45,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-23T18:02:10.932Z,2024-08-23T18:02:11Z,,,,5165097921,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711932585,447,1,2,45,0,ajtb177oqwawkdwbqhldmq6mx,1,49.9,49.7,2024-08-23T18:02:10.933Z,2024-08-23T18:02:14Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,5165098121,56,Back,5165098139,213,3.19,5165098125,140,32.2,5165098143,279,S,5165098135,212,18.6,5165098129,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711932653,448,1,2,45,3,ajtb177oqwawkdwbqhldmq6mx,1,32.2,48.5,2024-08-23T18:02:14.323Z,2024-08-23T18:02:17Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5165098529,213,1.92,5165098525,141,73.0,5165098523,140,26.4,5165098527,212,17.7,5165098521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711932691,449,1,2,45,6,ajtb177oqwawkdwbqhldmq6mx,1,26.4,73.0,2024-08-23T18:02:17.635Z,2024-08-23T18:02:19Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5165098721,141,42.7,5165098719,140,13.1,5165098717,56,Back,5165098723,212,24.9,5165098725,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711932719,450,1,2,45,8,ajtb177oqwawkdwbqhldmq6mx,1,13.1,42.7,2024-08-23T18:02:19.731Z,2024-08-23T18:02:21Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,5165098887,212,16.2,5165098883,140,23.9,5165098889,213,5.49,5165098881,56,Back,5165098885,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711932797,451,1,2,45,10,ajtb177oqwawkdwbqhldmq6mx,1,24.0,25.5,2024-08-23T18:02:21.443Z,2024-08-23T18:02:26Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165099261,140,11.9,5165099265,212,19.7,5165099267,213,2.27,5165099259,56,Back,5165099263,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711932821,452,1,2,45,15,ajtb177oqwawkdwbqhldmq6mx,1,15.0,45.7,2024-08-23T18:02:26.283Z,2024-08-23T18:02:28Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,5165099413,212,14.7,5165099415,213,5.36,5165099407,56,Back,5165099409,140,23.5,5165099411,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711932925,453,1,2,45,17,ajtb177oqwawkdwbqhldmq6mx,1,23.5,28.5,2024-08-23T18:02:28.051Z,2024-08-23T18:02:35Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165100001,141,49.7,5165099999,140,13.9,5165099997,56,Back,5165100003,212,17.6,5165100005,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711932993,454,1,2,45,24,ajtb177oqwawkdwbqhldmq6mx,1,14.4,51.5,2024-08-23T18:02:35.155Z,2024-08-23T18:02:38Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,5165100331,1,,5165100327,212,44.5,5165100329,213,5.45,5165100323,140,43.0,5165100321,56,Back,5165100317,155,,5165100325,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711933025,455,1,2,45,27,ajtb177oqwawkdwbqhldmq6mx,1,43.0,3.2,2024-08-23T18:02:38.571Z,2024-08-23T18:02:40Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5165100501,212,14.9,5165100495,56,Right,5165100497,140,56.7,5165100499,141,8.9,5165100493,3,,5165100503,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711933083,456,1,2,45,29,ajtb177oqwawkdwbqhldmq6mx,0,49.0,4.9,2024-08-23T18:02:40.251Z,2024-08-23T18:05:21Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,5165100813,56,Back,5165100821,141,7.2,5165100817,140,41.6,5165100825,212,7.9,5165100829,213,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711933067,447,50,2,45,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.4,86.5,2024-08-23T18:02:41.523Z,2024-08-23T19:03:14Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5165100713,56,Left,5165411033,233,457,5165410993,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711933095,457,7,2,45,30,ajtb177oqwawkdwbqhldmq6mx,0,46.4,13.4,2024-08-23T18:02:41.524Z,2024-08-23T19:03:16Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5165410899,285,,5165411013,233,447,5165100881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711936721,481,61,2,45,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.8,92.2,2024-08-23T18:02:43.023Z,2024-08-23T18:06:52Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5165122069,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711937549,483,1,2,45,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.4,91.0,2024-08-23T18:02:43.383Z,2024-08-23T18:09:08Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5165136455,141,72.6,5165136451,140,38.9,5165136459,213,4.43,5165136457,212,13.0,5165136447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711933111,448,61,2,45,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.4,77.0,2024-08-23T18:02:44.189Z,2024-08-23T18:06:46Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5165124565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711933125,449,1,2,45,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.3,91.2,2024-08-23T18:02:44.292Z,2024-08-23T18:10:04Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5165101011,141,94.4,5165101009,140,57.6,5165101013,212,26.7,5165101015,213,0.08,5165101007,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711933167,450,43,2,45,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-23T18:02:45.372Z,2024-08-23T18:10:49Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5165101197,141,80.5,5165101199,212,19.4,5165101193,56,Left,5165148703,144,1,5165101195,140,52.6,5165101201,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711933205,451,1,2,45,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.8,94.6,2024-08-23T18:02:46.805Z,2024-08-23T18:10:47Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5165101441,213,3.09,5165101433,141,95.9,5165101437,212,18.4,5165101429,140,42.3,5165101427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711933213,452,61,2,45,36,aqtkb4mgrz8c6iqfufj6qjbv9,0,45.7,84.4,2024-08-23T18:02:47.844Z,2024-08-23T18:11:07Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5165101483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711933229,458,1,2,45,37,ajtb177oqwawkdwbqhldmq6mx,1,38.2,9.4,2024-08-23T18:02:48.739Z,2024-08-23T18:02:50Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5165101561,213,1.24,5165101557,141,21.5,5165101559,212,8.7,5165101553,56,Back,5165101555,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711933259,459,1,2,45,38,ajtb177oqwawkdwbqhldmq6mx,0,40.9,21.5,2024-08-23T18:02:49.915Z,2024-08-23T18:02:51Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5165101717,141,5.3,5165101719,212,13.5,5165101721,213,5.33,5165101713,56,Back,5165101715,140,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711933339,453,8,2,45,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,51.4,67.9,2024-08-23T18:02:53.613Z,2024-08-23T18:12:38Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5165102077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711933351,454,1,2,45,44,aqtkb4mgrz8c6iqfufj6qjbv9,0,66.5,71.6,2024-08-23T18:02:55.604Z,2024-08-23T18:14:46Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5165102149,213,3.70,5165102145,141,59.5,5165102143,140,54.0,5165102141,56,Center,5165102147,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
