id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2807169515,519,1,2,56,31,6wwwud48qahpwrfxs20334qk5,0,32.8,29.1,2025-04-27T14:18:05.004Z,2025-04-27T14:18:07Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5685184893,213,0.40,5685184889,141,58.1,5685184885,56,Center,5685184895,1,,5685184883,155,,5685184887,140,77.1,5685184891,212,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807169581,515,1,2,56,34,f1h34qp5zbfl489q8vnkhiq9s,0,24.5,38.8,2025-04-27T14:18:08.434Z,2025-04-27T14:18:09Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5685185185,140,34.6,5685185181,3,,5685185183,56,Back,5685185189,212,13.8,5685185191,213,0.70,5685185187,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807169605,520,8,2,56,36,6wwwud48qahpwrfxs20334qk5,1,58.0,53.1,2025-04-27T14:18:09.861Z,2025-04-27T14:18:10Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,5685185265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807169735,516,1,2,56,38,f1h34qp5zbfl489q8vnkhiq9s,0,16.5,64.0,2025-04-27T14:18:12.435Z,2025-04-27T14:18:14Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,5685185975,212,27.5,5685185969,56,Back,5685185971,140,39.7,5685185973,141,82.9,5685185967,157,,5685185979,1,,5685185977,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807169765,521,61,2,56,42,6wwwud48qahpwrfxs20334qk5,1,59.6,33.1,2025-04-27T14:18:15.637Z,2025-04-27T14:18:15Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,5685186161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807170001,522,1,2,56,46,6wwwud48qahpwrfxs20334qk5,1,55.8,17.0,2025-04-27T14:18:20.116Z,2025-04-27T14:18:26Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5685187557,140,51.9,5685187563,213,2.10,5685187555,56,Center,5685187559,141,27.3,5685187561,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807170041,523,1,2,56,52,6wwwud48qahpwrfxs20334qk5,1,55.2,27.7,2025-04-27T14:18:26.172Z,2025-04-27T14:18:28Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,5685187767,140,62.6,5685187773,213,0.03,5685187765,56,Center,5685187771,212,7.8,5685187769,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807170171,524,1,2,56,54,6wwwud48qahpwrfxs20334qk5,1,70.4,29.8,2025-04-27T14:18:28.396Z,2025-04-27T14:18:33Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,5685188473,56,Center,5685188475,140,70.9,5685188477,141,48.4,5685188479,212,12.7,5685188481,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807170175,525,4,2,56,57,6wwwud48qahpwrfxs20334qk5,1,75.8,45.8,2025-04-27T14:18:31.281Z,2025-04-27T14:18:38Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,5685188543,265,,5685188541,152,,5685188545,286,,5685188613,233,517,5685188539,56,Center,5685188537,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807170123,517,4,2,56,57,f1h34qp5zbfl489q8vnkhiq9s,0,24.2,54.2,2025-04-27T14:18:31.282Z,2025-04-27T14:18:47Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5685188341,13,,5685188345,152,,5685188343,56,Back,5685188741,233,525,5685188349,285,,5685190389,55,518,5685188347,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807170293,518,17,2,57,3,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-27T14:18:37.219Z,2025-04-27T14:18:47Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5685190321,393,,5685190319,31,,5685190325,55,517,5685190323,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807171935,527,18,2,58,10,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-04-27T14:19:43.647Z,2025-04-27T14:19:44Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,5685198543,44,Forward,5685198647,55,528,5685198545,59,16,5685198541,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807171939,528,19,2,58,10,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-04-27T14:19:43.648Z,2025-04-27T14:19:45Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,5685198585,44,Forward,5685198579,292,9,5685198581,293,3,5685198575,59,9,5685198571,145,9,5685198559,42,,5685198587,55,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807172229,529,18,2,58,21,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-04-27T14:19:55.044Z,2025-04-27T14:19:56Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,5685200189,55,530,5685200067,59,10,5685200063,44,Midfielder,5685200059,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807172237,530,19,2,58,21,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-04-27T14:19:55.045Z,2025-04-27T14:19:56Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,5685200129,293,4,5685200119,42,,5685200137,55,529,5685200127,292,7,5685200125,59,21,5685200123,145,11,5685200133,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807172999,531,15,2,58,53,6wwwud48qahpwrfxs20334qk5,1,77.0,40.0,2025-04-27T14:20:27.046Z,2025-04-27T14:21:02Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,5685209771,233,519,5685204655,18,,5685209721,78,,5685209731,458,,5685204653,26,,5685209739,230,97.5,5685209737,147,43.0,5685209727,103,19,5685204657,56,5685209183,82,,5685209733,146,83.4,5685209723,102,5685209179,72,,Center,5685209741,231,49.6,,,,,,,,,,,,50.6,,,,,,
2807173113,519,10,2,58,53,f1h34qp5zbfl489q8vnkhiq9s,1,16.6,57.0,2025-04-27T14:20:27.146Z,2025-04-27T15:23:06Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5685209809,233,531,5685205427,239,,5685205353,56,Back,5685205351,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173129,532,1,2,58,56,6wwwud48qahpwrfxs20334qk5,1,70.9,57.0,2025-04-27T14:20:30.094Z,2025-04-27T14:20:32Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,5685205471,140,80.1,5685205475,212,20.8,5685205467,56,Left,5685205473,141,84.1,5685205477,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173145,533,1,2,58,58,6wwwud48qahpwrfxs20334qk5,0,80.1,84.1,2025-04-27T14:20:32.438Z,2025-04-27T18:40:26Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,5685205595,213,5.19,5685205591,212,27.1,5685205587,141,48.7,5685205573,2,,5685205581,56,Center,5685205585,140,91.9,5685205577,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173257,520,12,2,59,2,f1h34qp5zbfl489q8vnkhiq9s,1,6.3,64.8,2025-04-27T14:20:35.700Z,2025-04-27T14:45:24Z,6hmsrr08cllpl4iumu92zskbt,L. From,,5685206205,212,15.2,5685206201,140,20.8,5685206203,141,65.8,5685206207,213,0.04,5685206199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173207,534,3,2,59,2,6wwwud48qahpwrfxs20334qk5,0,83.9,37.6,2025-04-27T14:20:36.045Z,2025-04-27T20:24:23Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,5685205897,56,Center,5685205899,286,,5685206423,233,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173283,521,7,2,59,2,f1h34qp5zbfl489q8vnkhiq9s,1,16.1,62.4,2025-04-27T14:20:36.046Z,2025-04-27T20:24:22Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,5685206329,56,Back,5685206385,233,534,5685206331,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173239,535,61,2,59,4,6wwwud48qahpwrfxs20334qk5,1,82.9,37.6,2025-04-27T14:20:37.446Z,2025-04-27T14:20:37Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,5685206065,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173331,522,1,2,59,5,f1h34qp5zbfl489q8vnkhiq9s,1,11.7,60.8,2025-04-27T14:20:38.963Z,2025-04-27T14:46:25Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5685206609,212,17.2,5685206605,140,21.8,5685206611,213,5.38,5685206603,56,Back,5685206607,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173393,523,1,2,59,7,f1h34qp5zbfl489q8vnkhiq9s,1,21.8,40.9,2025-04-27T14:20:40.756Z,2025-04-27T14:20:43Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5685206997,140,24.0,5685207005,212,3.0,5685207001,141,43.6,5685207007,213,0.67,5685206995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173403,524,61,2,59,9,f1h34qp5zbfl489q8vnkhiq9s,1,24.0,43.6,2025-04-27T14:20:42.983Z,2025-04-27T14:46:57Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5685207045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173631,536,12,2,59,9,6wwwud48qahpwrfxs20334qk5,1,64.1,39.2,2025-04-27T14:20:43.118Z,2025-04-27T14:20:52Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5685208377,56,Center,5685208387,212,22.5,5685208383,140,59.9,5685208385,141,71.7,5685208389,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173433,525,43,2,59,10,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-27T14:20:44.293Z,2025-04-27T14:47:03Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,5685413591,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173483,526,43,2,59,10,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-27T14:20:44.371Z,2025-04-27T14:49:26Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,5685207531,56,Center,5685207535,141,24.1,5685431451,144,1,5685207533,140,54.6,5685207539,213,5.56,5685207537,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173727,527,1,2,59,16,f1h34qp5zbfl489q8vnkhiq9s,0,80.1,52.5,2025-04-27T14:20:49.836Z,2025-04-27T19:03:03Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5685208821,140,100.0,5685208819,56,Center,5685208825,212,25.2,5685208823,141,35.8,5685208827,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173795,528,5,2,59,18,f1h34qp5zbfl489q8vnkhiq9s,0,101.4,36.6,2025-04-27T14:20:52.390Z,2025-04-27T21:02:57Z,6hmsrr08cllpl4iumu92zskbt,L. From,,5685209341,233,537,5685209263,346,,5685209261,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173669,537,5,2,59,18,6wwwud48qahpwrfxs20334qk5,1,-1.4,63.4,2025-04-27T14:20:52.390Z,2025-04-27T21:02:56Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5685208553,346,,5685209311,233,528,5685208551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174011,538,1,2,59,34,6wwwud48qahpwrfxs20334qk5,1,4.6,54.5,2025-04-27T14:21:08.198Z,2025-04-27T14:21:09Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,5685210699,237,,5685210685,124,,5685210695,213,0.48,5685210687,56,Back,5685210691,141,66.4,5685210693,212,17.4,5685210689,140,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174059,539,1,2,59,35,6wwwud48qahpwrfxs20334qk5,1,19.3,66.4,2025-04-27T14:21:09.174Z,2025-04-27T14:21:11Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5685210985,56,Back,5685210989,141,35.2,5685210993,213,4.76,5685210991,212,21.2,5685210987,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174099,540,1,2,59,38,6wwwud48qahpwrfxs20334qk5,1,22.7,36.4,2025-04-27T14:21:11.768Z,2025-04-27T14:21:13Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5685211241,141,14.1,5685211245,213,5.00,5685211237,56,Back,5685211239,140,27.0,5685211243,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174209,541,1,2,59,40,6wwwud48qahpwrfxs20334qk5,1,28.1,12.6,2025-04-27T14:21:13.606Z,2025-04-27T14:21:18Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5685211907,140,24.0,5685211909,141,31.6,5685211911,212,13.6,5685211905,56,Back,5685211913,213,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174355,542,1,2,59,44,6wwwud48qahpwrfxs20334qk5,1,23.9,32.2,2025-04-27T14:21:17.958Z,2025-04-27T14:21:23Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5685212737,213,6.26,5685212729,141,30.3,5685212719,155,,5685212733,212,63.7,5685212723,56,Center,5685212741,1,,5685212725,140,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174471,543,1,2,59,50,6wwwud48qahpwrfxs20334qk5,1,91.8,16.5,2025-04-27T14:21:23.710Z,2025-04-27T14:21:27Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,5685213413,140,85.5,5685213417,212,8.7,5685213411,56,Right,5685213415,141,8.2,5685213419,213,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174555,544,1,2,59,53,6wwwud48qahpwrfxs20334qk5,1,85.4,8.0,2025-04-27T14:21:27.319Z,2025-04-27T14:21:30Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,5685213839,213,2.95,5685213835,141,11.7,5685213831,56,Right,5685213833,140,73.0,5685213837,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174579,545,1,2,59,57,6wwwud48qahpwrfxs20334qk5,1,77.6,10.0,2025-04-27T14:21:30.638Z,2025-04-27T14:21:32Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5685213959,213,0.63,5685213955,141,19.4,5685213951,56,Right,5685213953,140,85.9,5685213957,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174629,546,1,2,59,58,6wwwud48qahpwrfxs20334qk5,0,85.1,17.3,2025-04-27T14:21:31.790Z,2025-04-27T14:21:33Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,5685214229,56,Center,5685214235,212,21.2,5685214231,140,74.1,5685214237,213,2.15,5685214233,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174657,547,83,2,60,0,6wwwud48qahpwrfxs20334qk5,0,74.1,43.4,2025-04-27T14:21:33.742Z,2025-04-27T18:48:30Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,5686714603,399,7wo1hk736v1xhovvu2t2trw89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174697,530,1,2,60,1,f1h34qp5zbfl489q8vnkhiq9s,0,21.8,65.7,2025-04-27T14:21:34.492Z,2025-04-27T14:21:36Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5685214613,56,Back,5685214617,141,72.1,5685214621,213,0.84,5685214615,140,25.5,5685214619,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174687,548,8,2,60,2,6wwwud48qahpwrfxs20334qk5,1,72.1,42.1,2025-04-27T14:21:35.903Z,2025-04-27T14:21:36Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,5685214569,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174815,549,1,2,60,5,6wwwud48qahpwrfxs20334qk5,1,70.0,41.0,2025-04-27T14:21:38.646Z,2025-04-27T14:21:40Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,5685215301,56,Right,5685215309,213,5.56,5685215305,141,16.1,5685215307,212,25.6,5685215303,140,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174849,551,1,2,60,7,6wwwud48qahpwrfxs20334qk5,0,88.3,16.1,2025-04-27T14:21:40.926Z,2025-04-27T14:21:45Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,5685215463,155,,5685215461,2,,5685215465,56,Center,5685215473,213,1.42,5685215467,140,92.3,5685215469,141,55.5,5685215471,212,27.1,5685216041,233,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174947,531,41,2,60,9,f1h34qp5zbfl489q8vnkhiq9s,1,4.7,49.7,2025-04-27T14:21:43.301Z,2025-04-27T14:21:46Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,5685215943,212,36.7,5685215939,140,14.6,5685216087,233,551,5685215941,141,0.0,5685215945,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174959,532,5,2,60,11,f1h34qp5zbfl489q8vnkhiq9s,0,16.4,-2.0,2025-04-27T14:21:44.897Z,2025-04-27T21:02:58Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,5685450997,233,552,5685215999,56,Back,5685216001,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176067,552,5,2,60,11,6wwwud48qahpwrfxs20334qk5,1,83.6,102.0,2025-04-27T14:21:44.897Z,2025-04-27T21:02:57Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,5685450961,233,532,5685222461,56,Left,5685222463,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807175871,533,18,2,60,48,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-27T14:22:22.434Z,2025-04-27T14:22:23Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5685221377,42,,5685221379,44,Midfielder,5685221511,55,534,5685221381,59,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807175877,534,19,2,60,48,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-27T14:22:22.435Z,2025-04-27T20:44:07Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,5685221427,292,6,5685221409,42,,5685221439,44,Midfielder,5685221433,293,5,5685221443,55,533,5685221415,145,11,5685221421,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176101,535,18,2,61,0,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-27T14:22:33.785Z,2025-04-27T14:22:34Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5685222769,55,536,5685222685,59,10,5685222675,42,,5685222681,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176109,536,19,2,61,0,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-27T14:22:33.786Z,2025-04-27T20:44:04Z,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,5685222749,292,6,5685222739,42,,5685222747,59,6,5685222753,44,Midfielder,5685222743,145,8,5685222751,293,4,5685222755,55,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176453,553,1,2,61,15,6wwwud48qahpwrfxs20334qk5,0,83.3,100.0,2025-04-27T14:22:48.807Z,2025-04-27T14:22:51Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5685224673,107,,5685224675,56,Center,5685224683,213,4.95,5685224677,140,90.1,5685224679,141,57.9,5685224685,1,,5685224681,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176493,537,12,2,61,20,f1h34qp5zbfl489q8vnkhiq9s,1,8.5,30.9,2025-04-27T14:22:53.477Z,2025-04-27T14:22:57Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,5685224973,56,Back,5685224975,140,27.4,5685225081,15,,5685224977,141,12.0,5685224979,212,23.6,5685224981,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176521,554,1,2,61,20,6wwwud48qahpwrfxs20334qk5,0,73.9,82.7,2025-04-27T14:22:54.367Z,2025-04-27T14:22:58Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,5685225583,236,,5685225139,141,84.2,5685225137,140,76.2,5685225585,233,538,5685225135,56,Left,5685225143,213,0.40,5685225141,212,2.6,5685225593,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176597,538,74,2,61,20,f1h34qp5zbfl489q8vnkhiq9s,1,27.4,12.0,2025-04-27T14:22:54.368Z,2025-04-27T15:08:24Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5685225531,56,Back,5685225665,233,554,5685225533,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176613,539,5,2,61,24,f1h34qp5zbfl489q8vnkhiq9s,0,29.0,-1.9,2025-04-27T14:22:57.800Z,2025-04-27T21:02:58Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5685227341,233,555,5685225625,347,,5685225623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176867,555,5,2,61,24,6wwwud48qahpwrfxs20334qk5,1,71.0,101.9,2025-04-27T14:22:57.800Z,2025-04-27T14:52:18Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,5685227173,56,Left,5685227275,233,539,5685227175,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176951,556,1,2,61,36,6wwwud48qahpwrfxs20334qk5,1,70.8,100.0,2025-04-27T14:23:10.207Z,2025-04-27T14:23:14Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5685227609,212,17.1,5685227607,141,88.1,5685227599,107,,5685227613,213,5.71,5685227601,56,Left,5685227603,140,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176997,557,1,2,61,40,6wwwud48qahpwrfxs20334qk5,1,84.5,88.1,2025-04-27T14:23:13.808Z,2025-04-27T14:23:16Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,5685227837,213,5.23,5685227827,168,,5685227829,56,Left,5685227833,141,82.4,5685227825,3,,5685227835,212,4.5,5685227831,140,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177067,558,1,2,61,43,6wwwud48qahpwrfxs20334qk5,1,87.8,85.1,2025-04-27T14:23:16.599Z,2025-04-27T14:23:19Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,5685228241,140,81.2,5685228245,212,8.7,5685228231,56,Left,5685228243,141,92.9,5685228247,213,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177119,559,1,2,61,45,6wwwud48qahpwrfxs20334qk5,1,81.2,92.9,2025-04-27T14:23:19.359Z,2025-04-27T14:23:21Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,5685228489,56,Left,5685228507,213,3.16,5685228503,212,13.3,5685228499,141,92.6,5685228495,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177145,560,1,2,61,47,6wwwud48qahpwrfxs20334qk5,1,68.5,92.6,2025-04-27T14:23:21.287Z,2025-04-27T14:23:22Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,5685228677,213,4.66,5685228671,140,68.1,5685228669,56,Left,5685228675,212,8.4,5685228673,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177213,561,1,2,61,49,6wwwud48qahpwrfxs20334qk5,1,68.1,80.3,2025-04-27T14:23:22.552Z,2025-04-27T14:23:26Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,5685229063,212,7.6,5685229057,56,Left,5685229065,213,0.60,5685229059,140,74.1,5685229061,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
