id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2746801287,280,74,1,44,47,8cfkisxf1fkxdqtt6tx1tup48,1,23.0,21.9,2024-11-10T12:44:59.688Z,2024-11-10T14:08:27Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5355668857,285,,5355668855,56,Back,5355668923,233,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746801331,282,1,1,44,52,8cfkisxf1fkxdqtt6tx1tup48,1,26.4,29.5,2024-11-10T12:45:04.537Z,2024-11-10T12:45:06Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,5355669087,141,11.4,5355669083,56,Back,5355669089,212,13.6,5355669091,213,5.16,5355669085,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746801345,283,1,1,44,53,8cfkisxf1fkxdqtt6tx1tup48,0,32.6,10.1,2024-11-10T12:45:06.033Z,2024-11-10T12:45:08Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5355669191,213,1.14,5355669179,140,38.9,5355669175,56,Back,5355669183,141,31.3,5355669187,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746801393,511,1,1,44,57,8gxd9ry2580pu1b1dd5ny9ymy,1,68.7,54.3,2024-11-10T12:45:09.863Z,2024-11-10T12:45:11Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355669415,140,72.2,5355669419,212,9.2,5355669421,213,1.16,5355669413,56,Center,5355669417,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746801409,512,1,1,44,59,8gxd9ry2580pu1b1dd5ny9ymy,1,72.2,66.7,2024-11-10T12:45:11.327Z,2024-11-10T12:45:13Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5355669505,56,Center,5355669509,141,64.3,5355669511,212,4.0,5355669507,140,75.7,5355669513,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746801417,513,1,1,45,0,8gxd9ry2580pu1b1dd5ny9ymy,0,75.2,63.2,2024-11-10T12:45:13.015Z,2024-11-10T13:00:06Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355669573,236,,5355669531,56,Center,5355669535,141,65.0,5355669539,213,0.45,5355669575,233,284,5355669579,286,,5355669533,140,77.6,5355669537,212,2.8,,,,,,,,,,,,,,,,,,,,,,,,
2746801423,284,74,1,45,0,8cfkisxf1fkxdqtt6tx1tup48,1,27.2,27.0,2024-11-10T12:45:13.016Z,2024-11-10T14:08:28Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5355669603,233,513,5355669565,285,,5355669563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746801465,514,1,1,45,3,8gxd9ry2580pu1b1dd5ny9ymy,1,69.4,46.1,2024-11-10T12:45:15.495Z,2024-11-10T12:45:18Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5355669855,140,75.9,5355669863,213,1.25,5355669853,56,Center,5355669857,141,76.4,5355669861,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746801485,515,1,1,45,6,8gxd9ry2580pu1b1dd5ny9ymy,0,75.9,76.4,2024-11-10T12:45:18.607Z,2024-11-10T12:45:20Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5355669977,140,90.2,5355669973,155,,5355669983,213,5.54,5355669979,141,56.0,5355669981,212,20.4,5355669975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746801601,285,12,1,45,9,8cfkisxf1fkxdqtt6tx1tup48,1,14.1,51.8,2024-11-10T12:45:21.305Z,2024-11-10T12:45:30Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5355670619,140,16.0,5355670623,212,18.6,5355670621,141,24.6,5355670617,56,Back,5355670625,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746801619,516,1,1,45,12,8gxd9ry2580pu1b1dd5ny9ymy,1,97.2,73.0,2024-11-10T12:45:24.927Z,2024-11-10T12:45:41Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,1.0,5355670681,2,,5355670691,212,23.6,5355670685,56,Center,5355671601,210,13,5355670689,141,39.1,5355671603,154,,5355670693,213,4.49,5355670683,155,,5355670687,140,,,,,,,,,92.3,,,,,,,,,,,,,
2746801649,517,44,1,45,17,8gxd9ry2580pu1b1dd5ny9ymy,1,92.0,42.4,2024-11-10T12:45:29.856Z,2024-11-10T14:08:06Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5355670919,233,286,5355670835,56,Center,5355670837,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746801613,286,44,1,45,17,8cfkisxf1fkxdqtt6tx1tup48,0,8.0,57.6,2024-11-10T12:45:29.857Z,2024-11-10T14:08:07Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5355670663,285,,5355670661,56,Back,5355670969,233,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746801653,518,13,1,45,17,8gxd9ry2580pu1b1dd5ny9ymy,1,93.6,45.2,2024-11-10T12:45:30.079Z,2024-11-10T14:42:44Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5355671679,103,23.6,5355671669,29,,5355670855,22,,5355670857,17,,5355671325,328,,5355671321,15,,5355671671,154,,5355671673,55,516,5355671677,102,5355671667,75,,5355670859,56,5355671681,230,99.3,38.8,Center,5355671683,231,48.2,,,,,,,,,
2746801835,287,5,1,45,19,8cfkisxf1fkxdqtt6tx1tup48,1,-1.2,64.7,2024-11-10T12:45:31.505Z,2024-11-10T14:11:48Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5355672059,233,519,5355671949,346,,5355671947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746801677,519,5,1,45,19,8gxd9ry2580pu1b1dd5ny9ymy,0,101.2,35.3,2024-11-10T12:45:31.505Z,2024-11-10T14:11:48Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5355671001,56,Center,5355672115,233,287,5355671003,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746801843,288,70,1,45,33,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-10T12:45:45.476Z,2024-11-10T12:45:46Z,,,,5355671995,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802201,289,1,1,45,53,8cfkisxf1fkxdqtt6tx1tup48,0,5.2,41.8,2024-11-10T12:46:05.945Z,2024-11-10T12:46:14Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5355673951,213,0.01,5355673957,74,,5355673953,1,,5355673941,124,,5355673949,212,58.1,5355673945,140,60.5,5355673947,141,42.8,5355673943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2746802177,520,44,1,45,58,8gxd9ry2580pu1b1dd5ny9ymy,1,40.0,50.0,2024-11-10T12:46:11.039Z,2024-11-10T14:08:07Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355673841,56,Back,5355674169,233,290,5355673843,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802213,290,44,1,45,58,8cfkisxf1fkxdqtt6tx1tup48,0,60.0,50.0,2024-11-10T12:46:11.040Z,2024-11-10T14:08:08Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5355673999,56,Center,5355674001,286,,5355674195,233,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802205,521,1,1,45,59,8gxd9ry2580pu1b1dd5ny9ymy,0,41.0,36.4,2024-11-10T12:46:11.311Z,2024-11-10T13:02:01Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355673969,140,33.3,5355673971,141,63.7,5355673965,3,,5355673975,213,1.98,5355673967,56,Back,5355673973,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746804207,305,61,1,46,0,8cfkisxf1fkxdqtt6tx1tup48,1,65.5,31.3,2024-11-10T12:46:12.297Z,2024-11-10T13:01:49Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5355684055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802227,522,1,1,46,0,8gxd9ry2580pu1b1dd5ny9ymy,1,33.4,64.8,2024-11-10T12:46:13.247Z,2024-11-10T12:46:14Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5355674063,56,Back,5355674073,212,6.8,5355674077,213,3.72,5355674069,141,59.4,5355674065,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802271,524,1,1,46,2,8gxd9ry2580pu1b1dd5ny9ymy,0,28.0,59.4,2024-11-10T12:46:14.551Z,2024-11-10T12:46:16Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5355674297,212,29.7,5355674293,140,55.4,5355674291,56,Center,5355674299,213,0.25,5355674295,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802301,291,1,1,46,4,8cfkisxf1fkxdqtt6tx1tup48,0,41.4,19.4,2024-11-10T12:46:17.249Z,2024-11-10T12:49:46Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5355674439,213,0.52,5355674433,141,42.5,5355674437,212,31.4,5355674421,157,,5355674441,1,,5355674429,140,67.3,5355674425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802329,525,1,1,46,5,8gxd9ry2580pu1b1dd5ny9ymy,0,36.9,67.0,2024-11-10T12:46:17.495Z,2024-11-10T12:46:19Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5355674551,1,,5355674539,3,,5355674541,56,Center,5355674549,213,0.20,5355674545,141,76.4,5355674547,212,33.0,5355674543,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802347,292,50,1,46,8,8cfkisxf1fkxdqtt6tx1tup48,1,55.8,32.8,2024-11-10T12:46:20.558Z,2024-11-10T12:49:48Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5355674655,56,Center,5355674755,233,526,5355674657,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802365,526,7,1,46,8,8gxd9ry2580pu1b1dd5ny9ymy,0,44.2,67.2,2024-11-10T12:46:20.559Z,2024-11-10T12:49:42Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5355674715,56,Back,5355674749,233,292,5355674717,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802375,293,1,1,46,10,8cfkisxf1fkxdqtt6tx1tup48,1,60.1,36.7,2024-11-10T12:46:22.313Z,2024-11-10T12:46:24Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5355674775,3,,5355674781,141,24.1,5355674779,140,66.3,5355674777,56,Center,5355674787,213,5.36,5355674783,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802385,294,50,1,46,11,8cfkisxf1fkxdqtt6tx1tup48,1,66.8,27.6,2024-11-10T12:46:23.646Z,2024-11-10T12:46:34Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5355675385,233,527,5355674833,56,Center,5355674837,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802457,527,7,1,46,11,8gxd9ry2580pu1b1dd5ny9ymy,1,33.2,72.4,2024-11-10T12:46:23.647Z,2024-11-10T12:49:40Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5355675255,285,,5355675379,233,294,5355675253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802463,528,50,1,46,13,8gxd9ry2580pu1b1dd5ny9ymy,1,40.2,73.0,2024-11-10T12:46:25.399Z,2024-11-10T14:07:49Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5355675267,286,,5355675315,233,295,5355675265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802417,295,7,1,46,13,8cfkisxf1fkxdqtt6tx1tup48,0,59.8,27.0,2024-11-10T12:46:25.400Z,2024-11-10T14:07:49Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5355675025,56,Center,5355675277,233,528,5355675027,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802483,529,61,1,46,14,8gxd9ry2580pu1b1dd5ny9ymy,0,38.1,73.2,2024-11-10T12:46:26.942Z,2024-11-10T12:49:37Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5355675337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802461,296,4,1,46,16,8cfkisxf1fkxdqtt6tx1tup48,1,56.0,18.1,2024-11-10T12:46:29.048Z,2024-11-10T13:00:39Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5355727173,233,530,5355675399,295,,5355675405,286,,5355675401,56,Right,5355675397,13,,5355675403,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802595,530,4,1,46,16,8gxd9ry2580pu1b1dd5ny9ymy,0,44.0,81.9,2024-11-10T12:46:29.049Z,2024-11-10T13:00:38Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5355676015,152,,5355676019,285,,5355727183,233,296,5355676011,13,,5355676013,56,Back,5355728647,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802873,297,1,1,46,45,8cfkisxf1fkxdqtt6tx1tup48,1,59.6,25.6,2024-11-10T12:46:57.497Z,2024-11-10T12:46:58Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5355677257,140,53.3,5355677261,212,8.7,5355677253,152,,5355677259,141,17.4,5355677255,56,Right,5355677251,5,,5355677263,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802955,298,1,1,46,46,8cfkisxf1fkxdqtt6tx1tup48,1,53.7,17.0,2024-11-10T12:46:58.321Z,2024-11-10T12:47:03Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5355677675,140,56.4,5355677681,213,1.28,5355677679,212,9.9,5355677673,56,Center,5355677677,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802971,299,1,1,46,51,8cfkisxf1fkxdqtt6tx1tup48,1,43.2,31.9,2024-11-10T12:47:03.432Z,2024-11-10T12:47:05Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5355677737,140,24.5,5355677743,212,20.3,5355677741,141,24.4,5355677735,56,Back,5355677745,213,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746802993,300,1,1,46,52,8cfkisxf1fkxdqtt6tx1tup48,0,24.5,24.4,2024-11-10T12:47:04.866Z,2024-11-10T12:47:06Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,5355677889,140,66.5,5355677885,157,,5355677891,141,69.9,5355677895,213,0.61,5355677887,56,Center,5355677893,212,53.9,5355677897,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746803099,531,1,1,46,55,8gxd9ry2580pu1b1dd5ny9ymy,1,38.6,14.6,2024-11-10T12:47:08.071Z,2024-11-10T12:50:16Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355678437,56,Back,5355678453,213,0.71,5355678445,141,22.1,5355678449,212,7.8,5355678429,3,,5355678441,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746803131,533,1,1,47,0,8gxd9ry2580pu1b1dd5ny9ymy,0,44.3,15.3,2024-11-10T12:47:12.417Z,2024-11-10T12:50:06Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5355678603,56,Center,5355678613,1,,5355678607,141,27.7,5355678611,213,0.19,5355678601,157,,5355678605,140,85.3,5355678609,212,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746803229,303,1,1,47,6,8cfkisxf1fkxdqtt6tx1tup48,0,22.7,79.9,2024-11-10T12:47:18.304Z,2024-11-10T12:47:20Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5355679051,1,,5355679039,198,,5355679037,157,,5355679049,213,6.28,5355679045,141,79.6,5355679041,56,Left,5355679047,212,47.9,5355679043,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,
2746803265,304,30,1,47,9,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-10T12:47:22.113Z,2024-11-10T15:16:22Z,,,,5355679249,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746803261,534,30,1,47,9,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-10T12:47:22.113Z,2024-11-10T12:47:22Z,,,,5355679237,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746814075,536,18,2,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-10T13:02:07.080Z,2024-11-10T13:02:08Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5355735203,44,Midfielder,5355735201,42,,5355735291,55,537,5355735205,59,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746814081,537,19,2,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-10T13:02:07.081Z,2024-11-10T13:02:09Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5355735253,55,536,5355735239,42,,5355735251,44,Midfielder,5355735243,145,7,5355735247,292,6,5355735245,59,11,5355735249,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746814889,311,32,2,45,0,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-10T13:03:10.940Z,2024-11-10T13:03:11Z,,,,5355739355,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746814905,538,32,2,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-10T13:03:10.940Z,2024-11-10T13:03:12Z,,,,5355739419,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746815255,312,1,2,45,0,8cfkisxf1fkxdqtt6tx1tup48,1,50.2,50.3,2024-11-10T13:03:10.941Z,2024-11-10T13:06:54Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,5355741191,141,50.3,5355741189,140,34.2,5355741195,213,3.14,5355741187,56,Back,5355741197,279,S,5355741193,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746815263,313,1,2,45,2,8cfkisxf1fkxdqtt6tx1tup48,0,33.0,54.0,2024-11-10T13:03:13.292Z,2024-11-10T13:07:42Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5355741241,157,,5355741247,140,89.0,5355741243,56,Center,5355741251,141,59.7,5355741263,1,,5355741259,213,0.07,5355741255,212,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746815223,539,12,2,45,2,8gxd9ry2580pu1b1dd5ny9ymy,1,11.2,60.6,2024-11-10T13:03:13.690Z,2024-11-10T13:08:15Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5355740975,140,10.3,5355740979,212,14.2,5355740973,56,Back,5355740977,141,39.8,5355740981,213,4.65,5355740999,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746815261,540,1,2,45,3,8gxd9ry2580pu1b1dd5ny9ymy,0,10.1,39.7,2024-11-10T13:03:14.081Z,2024-11-10T13:08:04Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355741227,157,,5355741233,141,47.5,5355741237,213,0.22,5355741229,56,Back,5355741231,140,33.2,5355741235,212,24.8,5355741239,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746815389,314,1,2,45,10,8cfkisxf1fkxdqtt6tx1tup48,1,71.4,56.1,2024-11-10T13:03:21.028Z,2024-11-10T13:03:25Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5355741949,141,12.6,5355741951,212,29.8,5355741945,56,Right,5355741947,140,67.7,5355741953,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746815401,315,1,2,45,14,8cfkisxf1fkxdqtt6tx1tup48,1,64.2,8.3,2024-11-10T13:03:25.251Z,2024-11-10T13:03:26Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5355742017,141,17.7,5355742021,213,1.41,5355742013,56,Right,5355742019,212,6.5,5355742015,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746815459,316,1,2,45,14,8cfkisxf1fkxdqtt6tx1tup48,1,66.3,19.2,2024-11-10T13:03:25.939Z,2024-11-10T13:03:30Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5355742343,56,Right,5355742347,141,12.2,5355742345,140,87.7,5355742351,213,6.07,5355742349,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746815481,317,1,2,45,19,8cfkisxf1fkxdqtt6tx1tup48,0,89.7,11.3,2024-11-10T13:03:30.099Z,2024-11-10T13:03:34Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5355742483,140,91.3,5355742493,213,1.10,5355742489,212,3.7,5355742485,141,16.1,5355742481,56,Right,5355742851,236,,5355742857,286,,5355742853,233,541,,,,,,,,,,,,,,,,,,,,,,,,
2746815541,541,74,2,45,19,8gxd9ry2580pu1b1dd5ny9ymy,1,8.4,83.6,2024-11-10T13:03:30.100Z,2024-11-10T14:08:28Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5355742881,233,317,5355742801,285,,5355742799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746815517,318,6,2,45,21,8cfkisxf1fkxdqtt6tx1tup48,1,91.4,16.2,2024-11-10T13:03:32.348Z,2024-11-10T14:07:43Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5355744249,233,542,5355742817,56,Right,5355742819,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746815557,542,6,2,45,21,8gxd9ry2580pu1b1dd5ny9ymy,0,8.6,83.8,2024-11-10T13:03:32.348Z,2024-11-10T14:07:43Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5355742979,56,Back,5355742981,73,,5355744283,233,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746815935,319,1,2,45,48,8cfkisxf1fkxdqtt6tx1tup48,0,99.6,0.2,2024-11-10T13:03:59.691Z,2024-11-10T13:04:01Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5355744899,56,Center,5355744895,155,,5355744903,141,40.4,5355744891,2,,5355744907,213,1.79,5355744897,223,,5355744901,140,93.9,5355744893,6,,5355744905,212,,,,,,,,,28.0,,,,,,,,,,,,,
2746815945,543,43,2,45,50,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-10T13:04:01.202Z,2024-11-10T13:04:10Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5355744945,212,14.6,5355744941,140,21.2,5355744943,141,55.4,5355744947,213,6.24,5355744939,56,Back,5355745705,144,12,5355744953,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816041,544,4,2,45,55,8gxd9ry2580pu1b1dd5ny9ymy,1,6.2,54.6,2024-11-10T13:04:06.234Z,2024-11-10T15:16:55Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5355745481,13,,5355745489,285,,5355745485,152,,5355745487,265,,5355745483,56,Back,5355745523,233,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816029,320,4,2,45,55,8cfkisxf1fkxdqtt6tx1tup48,0,93.8,45.4,2024-11-10T13:04:06.235Z,2024-11-10T15:16:52Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5355745557,233,544,5355745463,265,,5355745459,56,Center,5355745465,286,,5355745461,152,,5355745457,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816115,545,1,2,46,0,8gxd9ry2580pu1b1dd5ny9ymy,1,8.1,60.2,2024-11-10T13:04:11.234Z,2024-11-10T13:04:13Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5355745841,212,15.3,5355745843,213,5.14,5355745839,141,39.7,5355745835,56,Back,5355745831,5,,5355745837,140,14.2,5355745833,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816143,546,1,2,46,1,8gxd9ry2580pu1b1dd5ny9ymy,1,14.2,39.7,2024-11-10T13:04:12.833Z,2024-11-10T13:04:15Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355746013,140,24.7,5355746017,212,20.0,5355746011,56,Back,5355746015,141,15.2,5355746019,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816229,547,1,2,46,4,8gxd9ry2580pu1b1dd5ny9ymy,1,25.0,14.9,2024-11-10T13:04:15.713Z,2024-11-10T13:04:21Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355746499,140,18.5,5355746501,141,29.8,5355746505,213,2.16,5355746497,56,Back,5355746503,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816287,548,1,2,46,10,8gxd9ry2580pu1b1dd5ny9ymy,1,19.2,28.9,2024-11-10T13:04:21.690Z,2024-11-10T13:04:25Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355746805,213,0.26,5355746797,56,Back,5355746801,141,33.6,5355746803,212,12.6,5355746799,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816309,549,1,2,46,14,8gxd9ry2580pu1b1dd5ny9ymy,1,29.6,32.7,2024-11-10T13:04:25.018Z,2024-11-10T13:04:27Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5355746955,213,5.54,5355746949,140,46.8,5355746951,141,8.2,5355746953,212,24.6,5355746947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816369,550,1,2,46,15,8gxd9ry2580pu1b1dd5ny9ymy,1,46.6,8.3,2024-11-10T13:04:26.890Z,2024-11-10T13:04:30Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355747237,213,2.50,5355747233,212,29.1,5355747227,140,24.4,5355747225,56,Back,5355747229,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
