id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2714973777,429,4,1,40,47,bd4qakf7j0wwie8wke9km7uj8,0,68.8,61.2,2024-08-30T18:10:31.270Z,2024-08-30T18:10:43Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5181784125,286,,5181784121,152,,5181784123,265,,5181784117,13,,5181785055,233,381,5181784119,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714974583,382,1,1,41,5,f1h34qp5zbfl489q8vnkhiq9s,1,31.3,30.4,2024-08-30T18:10:49.716Z,2024-08-30T18:11:02Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5181788397,212,19.6,5181788389,152,,5181788387,5,,5181788393,140,14.0,5181788391,56,Back,5181788399,213,2.75,5181788395,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714974653,383,1,1,41,18,f1h34qp5zbfl489q8vnkhiq9s,0,27.6,29.9,2024-08-30T18:11:02.404Z,2024-08-30T18:11:05Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5181788841,213,0.14,5181788837,212,51.5,5181788845,1,,5181788835,141,40.1,5181788831,56,Center,5181788829,157,,5181788833,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714974773,430,1,1,41,21,bd4qakf7j0wwie8wke9km7uj8,1,23.5,67.7,2024-08-30T18:11:05.524Z,2024-08-30T18:11:10Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5181789601,212,22.7,5181789597,140,43.4,5181789603,213,5.89,5181789599,141,54.8,5181789595,56,Back,5181789593,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714974787,431,44,1,41,24,bd4qakf7j0wwie8wke9km7uj8,1,40.1,49.5,2024-08-30T18:11:08.594Z,2024-08-30T18:30:53Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5181789669,56,Back,5181789671,285,,5181789715,233,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714974737,384,44,1,41,24,f1h34qp5zbfl489q8vnkhiq9s,0,59.9,50.5,2024-08-30T18:11:08.595Z,2024-08-30T18:30:53Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5181789737,233,431,5181789335,56,Center,5181789337,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714974849,432,1,1,41,25,bd4qakf7j0wwie8wke9km7uj8,1,43.4,54.8,2024-08-30T18:11:09.189Z,2024-08-30T18:26:05Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5181790107,140,18.2,5181790125,1,,5181790121,213,4.00,5181790099,3,,5181790103,56,Back,5181790115,212,40.4,5181790111,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714974887,433,1,1,41,30,bd4qakf7j0wwie8wke9km7uj8,0,18.2,10.0,2024-08-30T18:11:14.236Z,2024-08-30T18:11:15Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5181790327,1,,5181790319,140,26.0,5181790315,157,,5181790323,212,11.1,5181790317,56,Back,5181790325,213,5.54,5181790321,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714974993,385,5,1,41,31,f1h34qp5zbfl489q8vnkhiq9s,1,72.2,101.0,2024-08-30T18:11:15.490Z,2024-08-30T18:31:11Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5181790885,56,Left,5181790959,233,434,5181790887,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714974897,434,5,1,41,31,bd4qakf7j0wwie8wke9km7uj8,0,27.8,-1.0,2024-08-30T18:11:15.490Z,2024-08-30T18:31:12Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5181790377,347,,5181790375,56,Back,5181791117,233,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714975047,386,1,1,41,35,f1h34qp5zbfl489q8vnkhiq9s,1,69.4,100.0,2024-08-30T18:11:19.202Z,2024-08-30T18:11:21Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5181791293,213,3.89,5181791283,107,,5181791287,140,58.6,5181791289,141,85.5,5181791285,56,Left,5181791291,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714975067,387,1,1,41,36,f1h34qp5zbfl489q8vnkhiq9s,1,58.6,85.5,2024-08-30T18:11:20.611Z,2024-08-30T18:11:21Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5181791387,212,5.5,5181791379,140,61.4,5181791383,141,92.3,5181791375,56,Left,5181791391,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714975085,388,1,1,41,37,f1h34qp5zbfl489q8vnkhiq9s,0,61.4,92.3,2024-08-30T18:11:21.587Z,2024-08-30T18:11:22Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5181791473,56,Left,5181791481,213,5.50,5181791477,141,81.8,5181791479,212,10.1,5181791475,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714975091,435,8,1,41,38,bd4qakf7j0wwie8wke9km7uj8,1,33.1,24.2,2024-08-30T18:11:22.703Z,2024-08-30T18:11:22Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5181791523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714975153,437,1,1,41,40,bd4qakf7j0wwie8wke9km7uj8,0,33.1,24.2,2024-08-30T18:11:24.517Z,2024-08-30T18:11:32Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5181791895,1,,5181791891,212,39.4,5181791893,213,0.58,5181791879,56,Center,5181793011,157,,5181791887,141,56.0,5181791883,140,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714975163,389,8,1,41,41,f1h34qp5zbfl489q8vnkhiq9s,1,36.8,52.1,2024-08-30T18:11:25.755Z,2024-08-30T18:11:25Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5181791929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714975471,391,1,1,41,44,f1h34qp5zbfl489q8vnkhiq9s,1,37.3,49.1,2024-08-30T18:11:27.771Z,2024-08-30T18:11:36Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5181793601,212,45.9,5181793605,213,5.61,5181793609,1,,5181793597,141,7.0,5181793595,140,71.5,5181793593,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714975561,392,1,1,41,52,f1h34qp5zbfl489q8vnkhiq9s,1,85.9,4.4,2024-08-30T18:11:36.059Z,2024-08-30T18:11:39Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5181794051,140,94.3,5181794055,212,12.8,5181794053,141,18.1,5181794057,213,0.81,5181794049,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714975613,393,1,1,41,55,f1h34qp5zbfl489q8vnkhiq9s,1,94.3,18.1,2024-08-30T18:11:38.922Z,2024-08-30T18:17:56Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,1.0,,5181794343,155,,5181794349,140,93.3,5181847325,210,15,5181847331,154,,5181794341,2,,5181794351,141,55.8,5181794347,56,Center,5181794355,213,1.61,5181794353,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714975631,394,15,1,41,56,f1h34qp5zbfl489q8vnkhiq9s,1,93.3,55.8,2024-08-30T18:11:40.266Z,2024-08-30T18:17:59Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5181794465,22,,5181847385,103,19,5181847381,102,49.2,5181846621,20,,5181794469,17,,5181847389,100,,5181847357,29,,5181847363,154,,5181847397,231,51.1,5181846629,82,5181847395,230,5181847353,78,,5181847391,146,5181847431,233,438,99.3,5181847393,147,5181794471,56,54.5,,94.6,Center,5181847373,55,393,5181847387,328,,,
2714975661,438,10,1,41,56,bd4qakf7j0wwie8wke9km7uj8,1,5.4,45.5,2024-08-30T18:11:40.366Z,2024-08-30T18:17:57Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5181794621,94,,5181847501,233,394,5181794623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714975717,395,61,1,42,0,f1h34qp5zbfl489q8vnkhiq9s,0,73.8,24.1,2024-08-30T18:11:44.346Z,2024-08-30T18:11:44Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5181794897,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714975975,439,1,1,42,8,bd4qakf7j0wwie8wke9km7uj8,1,13.2,71.9,2024-08-30T18:11:51.989Z,2024-08-30T18:16:31Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5181796207,212,15.9,5181796193,157,,5181796205,141,84.5,5181796209,213,0.57,5181796211,1,,5181796201,140,25.9,5181796197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714976007,440,1,1,42,9,bd4qakf7j0wwie8wke9km7uj8,0,25.9,84.5,2024-08-30T18:11:52.813Z,2024-08-30T18:25:43Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5181796435,1,,5181796385,56,Back,5181796389,141,100.0,5181796431,212,26.0,5181796379,157,,5181796433,213,0.42,5181796387,140,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714975965,396,5,1,42,10,f1h34qp5zbfl489q8vnkhiq9s,1,50.4,-0.5,2024-08-30T18:11:54.427Z,2024-08-30T18:25:48Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5181796167,347,,5181796165,56,Right,5181796489,233,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714976019,441,5,1,42,10,bd4qakf7j0wwie8wke9km7uj8,0,49.6,100.5,2024-08-30T18:11:54.427Z,2024-08-30T18:31:12Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5181796463,347,,5181796563,233,396,5181796461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714976073,397,1,1,42,11,f1h34qp5zbfl489q8vnkhiq9s,1,47.3,0.0,2024-08-30T18:11:55.563Z,2024-08-30T18:25:50Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5181796817,140,21.9,5181796823,213,2.55,5181796821,212,32.1,5181796825,1,,5181796813,107,,5181796819,141,25.0,5181796815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714976109,398,1,1,42,14,f1h34qp5zbfl489q8vnkhiq9s,1,19.9,26.8,2024-08-30T18:11:57.906Z,2024-08-30T18:11:59Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5181797055,213,5.47,5181797041,56,Back,5181797053,212,19.0,5181797045,140,32.4,5181797049,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714976259,399,1,1,42,15,f1h34qp5zbfl489q8vnkhiq9s,1,32.4,6.5,2024-08-30T18:11:59.338Z,2024-08-30T18:12:05Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5181797927,141,23.5,5181797923,56,Back,5181797931,213,1.83,5181797929,212,12.0,5181797925,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714976327,400,1,1,42,21,f1h34qp5zbfl489q8vnkhiq9s,1,39.3,31.7,2024-08-30T18:12:04.835Z,2024-08-30T18:12:08Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5181798397,213,2.26,5181798389,56,Back,5181798393,141,57.6,5181798391,140,25.6,5181798395,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714976453,401,1,1,42,24,f1h34qp5zbfl489q8vnkhiq9s,1,25.6,57.6,2024-08-30T18:12:08.170Z,2024-08-30T18:12:13Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5181799105,212,16.8,5181799101,140,34.5,5181799103,141,37.0,5181799099,56,Back,5181799107,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714976601,402,1,1,42,29,f1h34qp5zbfl489q8vnkhiq9s,1,36.5,39.5,2024-08-30T18:12:13.098Z,2024-08-30T18:12:18Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5181799937,212,19.0,5181799933,140,26.1,5181799931,56,Back,5181799939,213,4.10,5181799935,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714976641,403,1,1,42,34,f1h34qp5zbfl489q8vnkhiq9s,0,31.6,11.5,2024-08-30T18:12:18.523Z,2024-08-30T18:17:28Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5181800143,140,83.2,5181800149,213,0.12,5181800145,141,20.9,5181800141,56,Right,5181800151,1,,5181800139,155,,5181800147,212,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714976673,442,44,1,42,37,bd4qakf7j0wwie8wke9km7uj8,1,35.2,66.4,2024-08-30T18:12:21.092Z,2024-08-30T18:30:53Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5181804903,233,408,5181800285,285,,5181800283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714977415,408,44,1,42,37,f1h34qp5zbfl489q8vnkhiq9s,0,64.8,33.6,2024-08-30T18:12:21.093Z,2024-08-30T18:30:54Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5181804361,286,,5181804359,56,Center,5181804981,233,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714976687,443,1,1,42,37,bd4qakf7j0wwie8wke9km7uj8,0,24.3,75.5,2024-08-30T18:12:21.189Z,2024-08-30T18:12:21Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5181800371,3,,5181800379,212,7.0,5181800375,140,27.5,5181800377,141,84.5,5181800381,213,1.07,5181800373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714976783,404,1,1,42,40,f1h34qp5zbfl489q8vnkhiq9s,1,81.3,18.4,2024-08-30T18:12:24.057Z,2024-08-30T18:17:31Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5181800885,213,5.43,5181800881,141,4.9,5181800877,56,Right,5181800879,140,89.0,5181800883,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714976829,405,1,1,42,42,f1h34qp5zbfl489q8vnkhiq9s,0,89.0,4.9,2024-08-30T18:12:26.706Z,2024-08-30T18:12:27Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5181801167,141,57.0,5181801157,155,,5181801163,140,92.9,5181801181,1,,5181801179,213,1.46,5181801171,212,35.7,5181801155,2,,5181801159,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714976839,444,12,1,42,43,bd4qakf7j0wwie8wke9km7uj8,1,10.8,43.7,2024-08-30T18:12:27.516Z,2024-08-30T18:12:31Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5181801203,56,Back,5181801207,141,60.8,5181801299,15,,5181801205,140,24.1,5181801209,212,18.2,5181801211,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714977025,406,3,1,42,47,f1h34qp5zbfl489q8vnkhiq9s,1,74.6,43.2,2024-08-30T18:12:31.666Z,2024-08-30T18:30:55Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5181802115,286,,5181802279,233,445,5181802113,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714976979,445,45,1,42,47,bd4qakf7j0wwie8wke9km7uj8,0,25.4,56.8,2024-08-30T18:12:31.666Z,2024-08-30T18:30:56Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5181801927,56,Back,5181802303,233,406,5181801929,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714977037,407,15,1,42,49,f1h34qp5zbfl489q8vnkhiq9s,1,76.2,40.4,2024-08-30T18:12:32.771Z,2024-08-30T18:12:44Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5181803649,458,,5181802183,18,,5181802181,22,,5181803665,233,446,5181803647,215,,5181803641,78,,5181803645,103,14.6,5181803643,102,49.8,5181802187,56,Center,5181803653,147,5181802599,20,5181803651,146,97.6,,,,,,,,,,,,49.6,,,,,,,,,,
2714977121,446,10,1,42,49,bd4qakf7j0wwie8wke9km7uj8,1,3.5,47.3,2024-08-30T18:12:32.871Z,2024-08-30T18:12:44Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5181802669,182,,5181803757,233,407,5181802671,56,Back,5181802831,177,,5181802667,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714977677,449,1,1,43,11,bd4qakf7j0wwie8wke9km7uj8,0,19.5,69.0,2024-08-30T18:12:55.092Z,2024-08-30T18:13:00Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5181805725,213,6.12,5181805721,141,50.7,5181805723,212,78.1,5181805717,56,Center,5181805715,198,,5181805719,140,92.9,5181805713,157,,5181805727,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714977829,410,1,1,43,20,f1h34qp5zbfl489q8vnkhiq9s,1,11.6,46.3,2024-08-30T18:13:04.131Z,2024-08-30T18:17:17Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5181841835,287,,5181806569,140,17.4,5181806565,56,Back,5181806577,212,26.3,5181806563,123,,5181806575,141,83.9,5181806579,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714977947,411,1,1,43,25,f1h34qp5zbfl489q8vnkhiq9s,1,17.4,86.1,2024-08-30T18:13:09.195Z,2024-08-30T18:13:11Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5181807189,1,,5181807169,155,,5181807183,212,56.2,5181807187,213,5.65,5181807171,56,Center,5181807179,141,37.1,5181807175,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714977961,412,1,1,43,27,f1h34qp5zbfl489q8vnkhiq9s,0,60.5,37.1,2024-08-30T18:13:11.410Z,2024-08-30T18:13:12Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5181807247,213,5.81,5181807235,3,,5181807239,56,Center,5181807243,141,26.0,5181807241,140,74.7,5181807245,212,16.7,5181807237,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714978055,451,1,1,43,29,bd4qakf7j0wwie8wke9km7uj8,1,34.8,77.3,2024-08-30T18:13:13.369Z,2024-08-30T18:13:15Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5181807825,212,29.0,5181807821,140,11.3,5181807823,141,54.8,5181807819,56,Back,5181807827,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714978131,452,1,1,43,31,bd4qakf7j0wwie8wke9km7uj8,1,11.3,54.8,2024-08-30T18:13:15.252Z,2024-08-30T18:13:18Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5181808293,213,0.00,5181808279,56,Back,5181808281,140,24.2,5181808289,212,13.5,5181808285,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714978299,453,1,1,43,34,bd4qakf7j0wwie8wke9km7uj8,1,28.2,48.7,2024-08-30T18:13:18.388Z,2024-08-30T18:13:25Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5181809253,56,Back,5181809259,212,19.6,5181809255,140,31.3,5181809257,141,77.1,5181809261,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714978431,454,1,1,43,41,bd4qakf7j0wwie8wke9km7uj8,1,35.1,84.0,2024-08-30T18:13:24.892Z,2024-08-30T18:13:30Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5181809997,141,56.9,5181810003,212,18.8,5181809987,56,Back,5181810005,213,4.92,5181809991,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714978539,455,1,1,43,46,bd4qakf7j0wwie8wke9km7uj8,1,43.8,58.1,2024-08-30T18:13:30.676Z,2024-08-30T18:13:34Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5181810677,212,25.2,5181810669,56,Back,5181810673,140,33.2,5181810675,141,24.8,5181810679,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714978607,456,1,1,43,50,bd4qakf7j0wwie8wke9km7uj8,1,32.2,14.3,2024-08-30T18:13:34.147Z,2024-08-30T18:13:37Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5181811025,213,1.00,5181811017,141,34.4,5181811015,140,40.6,5181811019,212,16.3,5181811013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714978709,457,1,1,43,53,bd4qakf7j0wwie8wke9km7uj8,1,46.4,36.2,2024-08-30T18:13:37.244Z,2024-08-30T18:13:40Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5181811537,213,0.89,5181811529,140,77.2,5181811525,56,Left,5181811539,1,,5181811521,155,,5181811535,212,51.6,5181811533,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714978853,458,1,1,43,56,bd4qakf7j0wwie8wke9km7uj8,0,77.2,95.3,2024-08-30T18:13:40.219Z,2024-08-30T18:16:55Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5181812327,56,Left,5181812333,212,9.8,5181812329,140,81.8,5181812331,141,82.8,5181812335,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714983327,418,61,1,44,1,f1h34qp5zbfl489q8vnkhiq9s,0,21.4,17.2,2024-08-30T18:13:44.767Z,2024-08-30T18:17:00Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5181836941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714978835,413,83,1,44,1,f1h34qp5zbfl489q8vnkhiq9s,0,29.4,21.5,2024-08-30T18:13:44.794Z,2024-08-30T18:17:02Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5181812707,399,m031ocyfq011rual3olkegdm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714978861,459,3,1,44,1,bd4qakf7j0wwie8wke9km7uj8,0,73.4,89.6,2024-08-30T18:13:45.531Z,2024-08-30T18:15:34Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5181812401,56,Left,5181812403,286,,5181812921,233,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714978909,414,7,1,44,1,f1h34qp5zbfl489q8vnkhiq9s,1,26.6,10.4,2024-08-30T18:13:45.532Z,2024-08-30T18:13:56Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5181812655,56,Back,5181812737,233,459,5181812657,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714979071,415,5,1,44,3,f1h34qp5zbfl489q8vnkhiq9s,0,28.7,-1.3,2024-08-30T18:13:47.123Z,2024-08-30T18:31:13Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5181813505,347,,5181813583,233,460,5181813501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714978901,460,5,1,44,3,bd4qakf7j0wwie8wke9km7uj8,1,71.3,101.3,2024-08-30T18:13:47.123Z,2024-08-30T18:31:13Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5181812621,56,Left,5181813537,233,415,5181812623,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714979917,461,1,1,44,34,bd4qakf7j0wwie8wke9km7uj8,1,79.3,100.0,2024-08-30T18:14:17.979Z,2024-08-30T18:14:24Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5181818039,141,55.4,5181818035,56,Center,5181818033,107,,5181818043,213,5.11,5181818037,140,91.8,5181818045,1,,5181818041,212,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714979907,416,4,1,44,40,f1h34qp5zbfl489q8vnkhiq9s,1,8.6,43.8,2024-08-30T18:14:24.153Z,2024-08-30T20:28:44Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5181818087,285,,5181818075,13,,5181818079,56,Back,5181818325,233,462,5181818083,152,,5181818085,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714979927,462,4,1,44,40,bd4qakf7j0wwie8wke9km7uj8,0,91.4,56.2,2024-08-30T18:14:24.154Z,2024-08-30T21:25:52Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5181818239,13,,5181818247,286,,5181818243,152,,5181818719,233,416,5181818241,56,Center,5181818245,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714981005,464,70,1,44,59,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-30T18:14:42.767Z,2024-08-30T18:15:07Z,,,,,5181823821,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714980729,417,30,1,45,11,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-08-30T18:14:54.794Z,2024-08-30T18:14:55Z,,,,,5181822109,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
