id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2799136525,349,12,1,44,31,b2vft81kyjurzbmekvgrqwr64,1,20.9,31.0,2025-04-11T17:14:51.542Z,2025-04-11T17:15:02Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,5641153593,140,38.3,5641153595,141,28.8,5641153599,213,6.20,5641153597,212,18.3,5641153591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799136441,419,1,1,44,32,ajtb177oqwawkdwbqhldmq6mx,1,70.7,65.5,2025-04-11T17:14:52.240Z,2025-04-11T17:14:55Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5641153093,56,Center,5641153095,140,70.1,5641153097,141,73.0,5641153099,212,5.1,5641153101,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799136485,420,1,1,44,35,ajtb177oqwawkdwbqhldmq6mx,1,70.1,73.0,2025-04-11T17:14:55.368Z,2025-04-11T17:14:59Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5641153337,140,65.3,5641153339,141,66.9,5641153341,212,6.5,5641153343,213,3.83,5641153335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799136529,421,1,1,44,39,ajtb177oqwawkdwbqhldmq6mx,1,65.3,66.9,2025-04-11T17:14:58.928Z,2025-04-11T17:15:02Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5641153603,140,64.3,5641153605,141,89.9,5641153609,213,1.64,5641153607,212,15.7,5641153601,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799136545,422,1,1,44,42,ajtb177oqwawkdwbqhldmq6mx,0,63.1,84.7,2025-04-11T17:15:02.448Z,2025-04-11T17:15:04Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5641153709,155,,5641153717,212,28.8,5641153713,140,86.1,5641153715,141,61.5,5641153719,213,5.70,5641153711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799136555,350,43,1,44,45,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-04-11T17:15:05.558Z,2025-04-11T17:16:03Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5641158617,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799136597,351,4,1,44,48,b2vft81kyjurzbmekvgrqwr64,1,12.3,38.6,2025-04-11T17:15:07.887Z,2025-04-11T18:40:01Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5641215153,398,,5641153999,56,Back,5641154007,285,,5641154119,233,423,5641154001,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799136609,423,4,1,44,48,ajtb177oqwawkdwbqhldmq6mx,0,87.7,61.4,2025-04-11T17:15:07.888Z,2025-04-11T18:40:02Z,8viazilbghyogmhd7w3lg2six,S. Koch,,5641156267,398,,5641154141,233,351,5641157735,55,424,5641154111,56,Center,5641154113,152,,5641154117,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140223,391,70,1,44,59,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-04-11T17:15:18.865Z,2025-04-11T17:19:00Z,,,,5641173983,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799137045,424,17,1,45,16,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-04-11T17:15:36.585Z,2025-04-11T17:15:54Z,8viazilbghyogmhd7w3lg2six,S. Koch,,5641157691,55,423,5641156983,392,,5641156985,13,243,5641156979,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799137711,352,1,1,45,50,b2vft81kyjurzbmekvgrqwr64,1,13.0,32.8,2025-04-11T17:16:10.840Z,2025-04-11T17:16:17Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5641159917,157,,5641159931,1,,5641159927,212,53.6,5641159919,152,,5641159921,56,Right,5641159929,213,5.93,5641159925,141,5.6,5641159923,140,60.9,5641159915,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799137775,353,1,1,45,57,b2vft81kyjurzbmekvgrqwr64,1,60.9,5.6,2025-04-11T17:16:17.183Z,2025-04-11T17:21:59Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641160263,3,,5641160265,168,,5641160269,140,66.1,5641160271,141,14.1,5641160267,56,Right,5641160275,213,0.81,5641160273,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799137837,354,1,1,45,58,b2vft81kyjurzbmekvgrqwr64,0,58.5,8.6,2025-04-11T17:16:18.335Z,2025-04-11T17:28:43Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5641186457,140,69.4,5641160589,56,Center,5641186469,213,0.91,5641186461,141,30.3,5641186453,155,,5641186465,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799137823,425,1,1,45,59,ajtb177oqwawkdwbqhldmq6mx,0,26.3,72.6,2025-04-11T17:16:18.991Z,2025-04-11T17:29:17Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5641160519,212,65.9,5641160517,141,69.7,5641160511,56,Center,5641160509,157,,5641160521,213,6.25,5641160525,1,,5641160513,140,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799138123,356,1,1,46,12,b2vft81kyjurzbmekvgrqwr64,0,14.3,40.4,2025-04-11T17:16:31.983Z,2025-04-11T17:16:36Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5641161975,213,6.02,5641161973,212,59.7,5641161967,56,Right,5641161971,141,17.7,5641161969,140,69.2,5641161965,199,,5641161977,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799138209,426,12,1,46,20,ajtb177oqwawkdwbqhldmq6mx,1,26.0,96.3,2025-04-11T17:16:40.593Z,2025-04-11T17:16:42Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,5641162425,56,Back,5641162433,141,100.0,5641162539,167,,5641162493,15,,5641162429,140,30.2,5641162441,213,0.66,5641162437,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799138235,357,5,1,46,20,b2vft81kyjurzbmekvgrqwr64,1,68.4,-1.2,2025-04-11T17:16:40.651Z,2025-04-11T17:16:43Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5641162585,56,Right,5641162657,233,427,5641162587,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799138221,427,5,1,46,21,ajtb177oqwawkdwbqhldmq6mx,0,33.1,101.2,2025-04-11T17:16:41.441Z,2025-04-11T17:16:43Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,5641162529,56,Back,5641162675,233,357,5641162531,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799138259,358,1,1,46,22,b2vft81kyjurzbmekvgrqwr64,1,64.0,0.0,2025-04-11T17:16:42.575Z,2025-04-11T17:16:44Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641162705,213,1.18,5641162699,140,67.4,5641162703,212,9.4,5641162701,141,11.7,5641162695,107,,5641162697,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799138281,359,1,1,46,24,b2vft81kyjurzbmekvgrqwr64,1,67.4,11.7,2025-04-11T17:16:43.951Z,2025-04-11T17:16:45Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5641162871,213,4.31,5641162863,140,64.7,5641162865,141,1.9,5641162861,56,Right,5641162869,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799138339,360,1,1,46,25,b2vft81kyjurzbmekvgrqwr64,1,65.8,3.2,2025-04-11T17:16:45.823Z,2025-04-11T17:16:49Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641163197,141,53.6,5641163189,155,,5641163205,213,1.16,5641163193,140,80.2,5641163199,212,37.5,5641163191,56,Center,5641163187,2,,5641163209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799138349,361,1,1,46,29,b2vft81kyjurzbmekvgrqwr64,0,80.2,53.6,2025-04-11T17:16:49.168Z,2025-04-11T17:16:49Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5641163259,56,Center,5641163267,213,5.96,5641163261,140,87.9,5641163265,212,8.5,5641163263,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799138973,366,61,1,46,30,b2vft81kyjurzbmekvgrqwr64,1,80.3,53.4,2025-04-11T17:16:50.204Z,2025-04-11T17:17:35Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,5641166825,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799138379,428,1,1,46,30,ajtb177oqwawkdwbqhldmq6mx,1,22.3,49.6,2025-04-11T17:16:50.344Z,2025-04-11T17:16:51Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5641163465,141,38.6,5641163463,140,23.6,5641163469,213,4.89,5641163461,56,Back,5641163467,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799138403,430,1,1,46,32,ajtb177oqwawkdwbqhldmq6mx,1,23.6,38.6,2025-04-11T17:16:52.216Z,2025-04-11T17:16:53Z,8viazilbghyogmhd7w3lg2six,S. Koch,,5641163577,141,38.6,5641163579,212,0.9,5641163581,213,3.14,5641163575,140,22.7,5641163573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799138407,431,61,1,46,33,ajtb177oqwawkdwbqhldmq6mx,0,22.7,38.6,2025-04-11T17:16:52.991Z,2025-04-11T17:17:06Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5641163611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799138521,363,1,1,46,37,b2vft81kyjurzbmekvgrqwr64,1,76.9,89.1,2025-04-11T17:16:57.584Z,2025-04-11T17:17:09Z,dwuxps3jv2852642q000wep6,V. Rasmussen,1.0,5641164265,212,36.4,5641164255,2,,5641164263,141,43.1,5641164935,210,13,5641164259,56,Center,5641164269,1,,5641164261,140,94.6,5641164937,154,,5641164257,155,,5641164267,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799138523,364,13,1,46,38,b2vft81kyjurzbmekvgrqwr64,1,94.6,43.1,2025-04-11T17:16:58.256Z,2025-04-11T19:22:37Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641165015,231,49.8,5641165007,102,40.5,5641164997,29,,5641165011,230,99.1,5641164273,22,,5641164275,60,,5641165009,103,12.5,5641900779,328,,5641164277,56,Center,5641900777,108,,5641164995,75,,5641165003,55,5641165001,154,,5641164671,72,,,,,,,,,,363,,,,,,,,,
2799138571,432,5,1,46,40,ajtb177oqwawkdwbqhldmq6mx,1,-1.2,59.0,2025-04-11T17:17:00.728Z,2025-04-11T17:17:06Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5641164593,346,,5641164689,233,365,5641164591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799138577,365,5,1,46,43,b2vft81kyjurzbmekvgrqwr64,0,101.2,41.0,2025-04-11T17:17:03.240Z,2025-04-11T17:17:07Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641164649,346,,5641164647,56,Center,5641164709,233,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139027,433,1,1,47,13,ajtb177oqwawkdwbqhldmq6mx,0,4.9,38.6,2025-04-11T17:17:32.920Z,2025-04-11T17:17:36Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5641167131,213,6.09,5641167127,141,22.1,5641167133,1,,5641167135,74,,5641167129,212,58.4,5641167121,124,,5641167125,140,59.5,5641167123,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139049,434,61,1,47,18,ajtb177oqwawkdwbqhldmq6mx,1,59.5,22.1,2025-04-11T17:17:37.997Z,2025-04-11T17:19:53Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,5641167255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139133,368,1,1,47,18,b2vft81kyjurzbmekvgrqwr64,1,30.8,60.2,2025-04-11T17:17:38.817Z,2025-04-11T17:17:42Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5641167721,56,Back,5641167729,213,1.13,5641167727,212,14.6,5641167725,141,79.7,5641167723,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139147,369,1,1,47,22,b2vft81kyjurzbmekvgrqwr64,1,36.7,79.7,2025-04-11T17:17:42.633Z,2025-04-11T17:17:44Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5641167821,213,0.27,5641167819,212,17.8,5641167817,141,86.6,5641167813,56,Left,5641167815,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139153,370,1,1,47,22,b2vft81kyjurzbmekvgrqwr64,0,54.7,87.8,2025-04-11T17:17:42.833Z,2025-04-11T17:29:03Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5641167859,56,Left,5641167861,140,60.3,5641167867,213,0.18,5641167865,212,6.0,5641167863,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139141,435,61,1,47,23,ajtb177oqwawkdwbqhldmq6mx,1,38.7,10.4,2025-04-11T17:17:43.207Z,2025-04-11T17:17:43Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5641167777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139171,371,61,1,47,24,b2vft81kyjurzbmekvgrqwr64,1,60.4,89.6,2025-04-11T17:17:44.098Z,2025-04-11T17:28:51Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5641167953,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139285,436,5,1,47,25,ajtb177oqwawkdwbqhldmq6mx,1,40.8,-1.8,2025-04-11T17:17:44.888Z,2025-04-11T17:17:52Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5641168533,347,,5641168593,233,372,5641168529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139195,372,5,1,47,26,b2vft81kyjurzbmekvgrqwr64,0,58.4,101.8,2025-04-11T17:17:46.186Z,2025-04-11T17:17:52Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5641168621,233,436,5641168119,56,Left,5641168121,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139321,437,1,1,47,31,ajtb177oqwawkdwbqhldmq6mx,0,39.3,0.0,2025-04-11T17:17:51.376Z,2025-04-11T17:17:53Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5641168741,213,0.25,5641168737,141,11.1,5641168743,1,,5641168731,107,,5641168739,212,34.0,5641168735,140,70.7,5641168733,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139351,373,1,1,47,34,b2vft81kyjurzbmekvgrqwr64,1,25.0,89.0,2025-04-11T17:17:54.001Z,2025-04-11T17:17:55Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5641168923,141,90.3,5641168925,212,13.0,5641168919,56,Back,5641168921,140,37.4,5641168917,3,,5641168927,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139363,374,1,1,47,35,b2vft81kyjurzbmekvgrqwr64,0,37.4,90.3,2025-04-11T17:17:55.720Z,2025-04-11T17:17:56Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5641169007,56,Back,5641169009,140,41.0,5641169021,213,5.22,5641169017,212,7.8,5641169013,141,80.3,5641169005,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139425,438,1,1,47,39,ajtb177oqwawkdwbqhldmq6mx,0,60.9,5.8,2025-04-11T17:17:59.416Z,2025-04-11T17:18:00Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5641169387,212,21.0,5641169389,213,0.24,5641169381,56,Right,5641169385,141,13.1,5641169383,140,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139463,375,1,1,47,41,b2vft81kyjurzbmekvgrqwr64,0,24.4,85.6,2025-04-11T17:18:01.265Z,2025-04-11T17:18:02Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5641169609,213,5.96,5641169601,56,Center,5641169603,140,55.7,5641169605,141,69.4,5641169599,157,,5641169607,212,34.7,5641169611,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139501,439,1,1,47,44,ajtb177oqwawkdwbqhldmq6mx,1,33.5,22.4,2025-04-11T17:18:04.535Z,2025-04-11T17:18:05Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5641169795,213,5.80,5641169793,212,24.6,5641169787,56,Right,5641169791,141,5.5,5641169789,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139513,440,1,1,47,45,ajtb177oqwawkdwbqhldmq6mx,1,54.2,5.5,2025-04-11T17:18:05.583Z,2025-04-11T17:18:06Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5641169887,213,3.05,5641169879,56,Back,5641169881,140,41.0,5641169883,141,7.4,5641169885,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139521,441,1,1,47,46,ajtb177oqwawkdwbqhldmq6mx,0,41.0,7.4,2025-04-11T17:18:06.216Z,2025-04-11T17:18:06Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5641169939,141,6.1,5641169935,140,44.5,5641169943,212,3.8,5641169945,213,6.05,5641169933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139525,376,1,1,47,46,b2vft81kyjurzbmekvgrqwr64,0,54.5,86.5,2025-04-11T17:18:06.433Z,2025-04-11T17:18:07Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5641169963,213,0.70,5641169955,56,Left,5641169959,141,91.2,5641169957,140,58.1,5641169961,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139531,442,61,1,47,47,ajtb177oqwawkdwbqhldmq6mx,1,44.5,6.1,2025-04-11T17:18:07.544Z,2025-04-11T17:18:07Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5641169993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139545,443,5,1,47,48,ajtb177oqwawkdwbqhldmq6mx,0,44.8,-1.8,2025-04-11T17:18:08.319Z,2025-04-11T17:18:11Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5641170161,233,377,5641170039,56,Back,5641170041,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139569,377,5,1,47,48,b2vft81kyjurzbmekvgrqwr64,1,55.1,101.7,2025-04-11T17:18:08.330Z,2025-04-11T17:18:11Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5641170111,56,Left,5641170113,347,,5641170145,233,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139585,378,1,1,47,50,b2vft81kyjurzbmekvgrqwr64,0,55.4,100.0,2025-04-11T17:18:10.168Z,2025-04-11T17:18:11Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5641170193,107,,5641170195,56,Left,5641170203,213,5.64,5641170201,212,20.5,5641170197,140,71.0,5641170199,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139593,444,1,1,47,51,ajtb177oqwawkdwbqhldmq6mx,1,19.5,9.4,2025-04-11T17:18:11.175Z,2025-04-11T17:18:12Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5641170257,141,6.5,5641170249,3,,5641170259,212,10.6,5641170251,56,Back,5641170261,213,6.10,5641170255,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139605,445,1,1,47,52,ajtb177oqwawkdwbqhldmq6mx,0,29.4,6.5,2025-04-11T17:18:12.280Z,2025-04-11T17:18:13Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5641170331,213,0.34,5641170327,141,22.5,5641170333,1,,5641170319,157,,5641170329,212,32.9,5641170325,140,59.0,5641170323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139657,446,44,1,47,57,ajtb177oqwawkdwbqhldmq6mx,1,25.1,18.4,2025-04-11T17:18:16.928Z,2025-04-11T18:40:48Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5641170633,285,,5641170985,233,380,5641170631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139697,380,44,1,47,57,b2vft81kyjurzbmekvgrqwr64,0,74.9,81.6,2025-04-11T17:18:16.929Z,2025-04-11T18:40:48Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,5641170997,233,446,5641170899,56,Left,5641170901,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139661,447,1,1,47,57,ajtb177oqwawkdwbqhldmq6mx,0,18.4,16.5,2025-04-11T17:18:17.392Z,2025-04-11T17:18:17Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5641170665,212,3.1,5641170663,141,15.0,5641170659,56,Back,5641170661,140,21.2,5641170657,3,,5641170667,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139689,379,1,1,47,57,b2vft81kyjurzbmekvgrqwr64,0,46.3,79.6,2025-04-11T17:18:17.705Z,2025-04-11T17:18:20Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5641170859,157,,5641170869,213,0.02,5641170861,56,Left,5641170865,141,80.3,5641170863,140,70.6,5641170867,212,25.5,5641170871,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139721,381,1,1,48,1,b2vft81kyjurzbmekvgrqwr64,1,69.2,82.6,2025-04-11T17:18:20.889Z,2025-04-11T17:18:22Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5641171043,213,2.57,5641171031,56,Left,5641171039,212,8.1,5641171035,141,89.1,5641171033,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139791,382,1,1,48,1,b2vft81kyjurzbmekvgrqwr64,1,62.7,89.1,2025-04-11T17:18:21.802Z,2025-04-11T17:18:25Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5641171431,141,90.3,5641171427,56,Left,5641171433,212,19.3,5641171435,213,0.04,5641171429,140,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139829,383,1,1,48,5,b2vft81kyjurzbmekvgrqwr64,0,81.1,90.3,2025-04-11T17:18:25.746Z,2025-04-11T17:18:27Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,5641171611,56,Center,5641171619,213,5.05,5641171607,2,,5641171613,140,90.3,5641171615,141,49.3,5641171617,212,29.5,5641171609,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139843,448,12,1,48,7,ajtb177oqwawkdwbqhldmq6mx,1,7.5,53.7,2025-04-11T17:18:27.815Z,2025-04-11T17:18:42Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5641171703,140,20.4,5641171705,141,76.0,5641171735,15,,5641171709,213,0.84,5641171701,56,Back,5641171707,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139923,384,1,1,48,11,b2vft81kyjurzbmekvgrqwr64,1,75.8,29.7,2025-04-11T17:18:31.177Z,2025-04-11T17:18:34Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5641172235,212,17.4,5641172233,141,19.2,5641172231,140,90.9,5641172229,56,Right,5641172237,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139971,385,1,1,48,14,b2vft81kyjurzbmekvgrqwr64,1,89.7,23.9,2025-04-11T17:18:33.906Z,2025-04-11T17:18:37Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641172531,56,Center,5641172539,212,14.1,5641172533,140,79.3,5641172535,141,37.1,5641172541,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140003,386,1,1,48,17,b2vft81kyjurzbmekvgrqwr64,1,79.3,37.1,2025-04-11T17:18:37.522Z,2025-04-11T17:20:52Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,1.0,5641172707,213,0.66,5641182979,210,15,5641172697,155,,5641172701,140,89.9,5641182981,154,,5641172703,141,49.9,5641172705,212,14.1,5641172699,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
