id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2726980681,518,83,2,57,49,b2vft81kyjurzbmekvgrqwr64,0,26.5,66.9,2024-09-28T14:15:04.931Z,2024-09-28T15:22:42Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5248230639,399,6k7khwtkxpem9z17bl5rrf2p6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726980723,579,1,2,57,50,a9vw7ikerpr4cuweeeka5aneg,0,71.4,26.4,2024-09-28T14:15:05.761Z,2024-09-28T14:15:07Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5247490301,140,84.8,5247490297,56,Center,5247490305,212,20.4,5247490309,213,0.81,5247490303,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726980871,519,12,2,57,52,b2vft81kyjurzbmekvgrqwr64,1,10.0,44.9,2024-09-28T14:15:08.379Z,2024-09-28T14:15:11Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5247491123,212,9.1,5247491117,56,Back,5247491119,140,18.3,5247491121,141,48.7,5247491125,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726980839,580,15,2,57,54,a9vw7ikerpr4cuweeeka5aneg,1,74.7,46.1,2024-09-28T14:15:09.746Z,2024-09-28T14:15:17Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5247492653,103,5.1,5247490959,18,,5247492659,146,97.8,5247491945,72,,5247492655,215,,5247492661,147,49.1,5247490961,56,Center,5247492651,102,50.2,5247490957,22,,5247492657,458,,5247492649,78,5247492753,233,,,,,,,,520,,,,,,,,,,,,
2726980903,520,10,2,57,54,b2vft81kyjurzbmekvgrqwr64,1,7.7,48.2,2024-09-28T14:15:09.846Z,2024-09-28T14:15:17Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5247491277,182,,5247491267,173,,5247491281,56,Back,5247492533,233,580,5247491271,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726981549,522,1,2,58,6,b2vft81kyjurzbmekvgrqwr64,1,9.0,47.3,2024-09-28T14:15:21.963Z,2024-09-28T14:15:24Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5247494549,123,,5247494555,141,30.9,5247494557,212,18.6,5247494551,56,Back,5247494553,140,23.2,5247494559,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726981627,523,1,2,58,8,b2vft81kyjurzbmekvgrqwr64,1,23.2,30.9,2024-09-28T14:15:24.450Z,2024-09-28T14:15:26Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247494951,56,Back,5247494959,213,4.32,5247494953,140,17.9,5247494955,141,11.4,5247494957,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726981761,524,1,2,58,10,b2vft81kyjurzbmekvgrqwr64,0,17.1,10.4,2024-09-28T14:15:26.131Z,2024-09-28T14:15:28Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5247495615,140,62.8,5247495609,155,,5247495619,141,17.4,5247495633,1,,5247495629,213,0.10,5247495623,212,48.2,5247495613,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726982019,584,1,2,58,16,a9vw7ikerpr4cuweeeka5aneg,1,28.3,76.3,2024-09-28T14:15:32.457Z,2024-09-28T14:15:34Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5247496881,140,9.7,5247496889,213,3.60,5247496883,141,62.0,5247496885,212,21.8,5247496877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726982273,585,1,2,58,18,a9vw7ikerpr4cuweeeka5aneg,1,9.7,62.0,2024-09-28T14:15:34.113Z,2024-09-28T14:15:39Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5247498187,212,22.0,5247498185,141,34.6,5247498189,213,5.28,5247498183,140,20.9,5247498181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726982549,586,1,2,58,23,a9vw7ikerpr4cuweeeka5aneg,1,29.7,23.9,2024-09-28T14:15:39.481Z,2024-09-28T14:15:45Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5247499625,140,26.7,5247499621,56,Back,5247499631,213,1.90,5247499627,141,37.4,5247499629,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726982641,587,1,2,58,29,a9vw7ikerpr4cuweeeka5aneg,1,30.0,41.9,2024-09-28T14:15:44.905Z,2024-09-28T14:15:47Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5247500169,212,19.1,5247500163,56,Back,5247500171,213,1.66,5247500167,141,69.9,5247500165,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726982793,588,1,2,58,32,a9vw7ikerpr4cuweeeka5aneg,1,28.3,69.9,2024-09-28T14:15:47.698Z,2024-09-28T14:15:50Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5247500959,213,1.46,5247500947,56,Back,5247500951,140,29.2,5247500957,212,8.5,5247500955,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726982967,589,1,2,58,34,a9vw7ikerpr4cuweeeka5aneg,1,31.1,76.3,2024-09-28T14:15:50.489Z,2024-09-28T14:15:54Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5247501863,140,36.3,5247501869,213,0.30,5247501867,212,5.7,5247501861,56,Back,5247501865,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726983007,590,1,2,58,39,a9vw7ikerpr4cuweeeka5aneg,1,40.5,75.0,2024-09-28T14:15:54.811Z,2024-09-28T14:15:56Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5247502045,212,9.1,5247502037,56,Back,5247502041,141,64.9,5247502049,213,4.00,5247502039,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726983323,591,1,2,58,40,a9vw7ikerpr4cuweeeka5aneg,1,34.8,64.9,2024-09-28T14:15:55.906Z,2024-09-28T14:16:09Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,1.0,,5247503697,140,58.2,5247505015,210,15,5247503707,1,,5247503705,213,5.51,5247503699,141,29.7,5247503691,56,Center,5247503701,212,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726983343,592,15,2,58,46,a9vw7ikerpr4cuweeeka5aneg,1,80.1,49.6,2024-09-28T14:16:02.369Z,2024-09-28T14:16:10Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5247505083,29,,5247503819,18,,5247505137,146,96.5,5247505123,103,6.3,5247505139,147,49.8,5247505129,215,,5247503823,56,Center,5247505111,55,591,5247505081,78,,5247504491,72,,5247505117,102,5247505215,233,5247503817,22,,,,,50.6,526,,,,,,,,,,,,
2726983381,526,10,2,58,46,b2vft81kyjurzbmekvgrqwr64,1,3.3,50.0,2024-09-28T14:16:02.469Z,2024-09-28T14:16:08Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5247504865,233,592,5247503985,178,,5247503983,173,,5247503987,182,,5247503989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726984237,528,1,2,59,3,b2vft81kyjurzbmekvgrqwr64,0,10.4,47.8,2024-09-28T14:16:18.851Z,2024-09-28T14:16:26Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5247508663,213,6.13,5247508659,212,96.4,5247508647,56,Center,5247508651,140,100.0,5247508665,1,,5247508655,141,25.8,5247508643,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726984253,529,5,2,59,10,b2vft81kyjurzbmekvgrqwr64,0,101.2,22.0,2024-09-28T14:16:26.201Z,2024-09-28T15:13:18Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5247508705,346,,5247511901,233,593,5247508703,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726984771,593,5,2,59,10,a9vw7ikerpr4cuweeeka5aneg,1,-1.2,78.0,2024-09-28T14:16:26.201Z,2024-09-28T15:13:17Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5247511643,346,,5247511641,56,Back,5247511831,233,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726990471,610,1,2,59,25,a9vw7ikerpr4cuweeeka5aneg,1,4.8,59.6,2024-09-28T14:16:41.369Z,2024-09-28T15:10:26Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5247546949,124,,5247543309,213,4.53,5247543295,56,Back,5247543299,140,3.9,5247543305,141,52.1,5247546951,237,,5247543307,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726984891,594,1,2,59,26,a9vw7ikerpr4cuweeeka5aneg,1,3.9,53.6,2024-09-28T14:16:42.050Z,2024-09-28T15:10:27Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5247512241,141,36.1,5247512245,213,5.11,5247512243,212,12.9,5247512239,140,8.7,5247512237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726984955,595,1,2,59,28,a9vw7ikerpr4cuweeeka5aneg,1,8.7,36.1,2024-09-28T14:16:43.681Z,2024-09-28T14:16:44Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5247512607,56,Back,5247512621,212,10.9,5247512623,213,2.01,5247512613,140,4.3,5247512617,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726985111,596,1,2,59,28,a9vw7ikerpr4cuweeeka5aneg,0,4.3,50.6,2024-09-28T14:16:44.514Z,2024-09-28T14:16:48Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5247513483,212,35.3,5247513481,141,71.7,5247513479,140,35.0,5247513475,157,,5247513477,56,Back,5247513491,1,,5247513485,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726985235,530,1,2,59,33,b2vft81kyjurzbmekvgrqwr64,0,57.1,23.1,2024-09-28T14:16:49.355Z,2024-09-28T14:16:51Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5247514137,141,29.7,5247514133,140,73.1,5247514129,56,Center,5247514127,3,,5247514141,212,17.4,5247514145,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726985283,597,1,2,59,35,a9vw7ikerpr4cuweeeka5aneg,1,28.9,73.2,2024-09-28T14:16:51.153Z,2024-09-28T14:16:52Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5247514391,213,1.50,5247514385,140,29.5,5247514383,56,Back,5247514389,212,8.5,5247514387,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726985335,598,1,2,59,36,a9vw7ikerpr4cuweeeka5aneg,1,29.5,85.6,2024-09-28T14:16:52.170Z,2024-09-28T14:16:53Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5247514733,56,Back,5247514739,212,6.2,5247514741,213,5.80,5247514737,141,81.4,5247514735,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726985413,599,1,2,59,37,a9vw7ikerpr4cuweeeka5aneg,1,35.2,81.4,2024-09-28T14:16:53.537Z,2024-09-28T14:16:55Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5247515123,56,Back,5247515137,212,10.8,5247515139,213,0.52,5247515133,141,89.3,5247515127,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726985737,600,1,2,59,39,a9vw7ikerpr4cuweeeka5aneg,1,44.4,89.3,2024-09-28T14:16:54.865Z,2024-09-28T14:17:02Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5247516713,213,5.57,5247516705,140,61.1,5247516703,56,Center,5247516709,212,23.1,5247516707,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726985755,601,4,2,59,47,a9vw7ikerpr4cuweeeka5aneg,1,67.8,68.4,2024-09-28T14:17:02.714Z,2024-09-28T15:10:53Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5247516909,286,,5247516899,56,Center,5247516907,265,,5247516893,13,,5247517165,233,531,5247516905,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726985749,531,4,2,59,47,b2vft81kyjurzbmekvgrqwr64,0,32.2,31.6,2024-09-28T14:17:02.715Z,2024-09-28T15:10:53Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5247517039,13,,5247517043,152,,5247517047,285,,5247517281,233,601,5247517045,265,,5247517041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726987527,602,1,2,60,27,a9vw7ikerpr4cuweeeka5aneg,1,73.3,72.4,2024-09-28T14:17:43.073Z,2024-09-28T22:01:23Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5247526715,5,,5247526725,141,35.5,5247526727,212,28.8,5247526717,155,,5247526721,56,Center,5247526729,213,5.23,5247526719,152,,5247526713,2,,5247526723,140,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726987671,603,44,2,60,30,a9vw7ikerpr4cuweeeka5aneg,1,87.6,36.2,2024-09-28T14:17:45.696Z,2024-09-28T16:13:35Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5247527603,286,,5247527709,233,532,5247527601,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726987575,532,44,2,60,30,b2vft81kyjurzbmekvgrqwr64,0,12.4,63.8,2024-09-28T14:17:45.697Z,2024-09-28T16:13:36Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5247527041,285,,5247527791,233,603,5247527039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726987831,604,1,2,60,30,a9vw7ikerpr4cuweeeka5aneg,1,86.8,35.5,2024-09-28T14:17:45.768Z,2024-09-28T22:01:24Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,1.0,,5250540789,154,,5247528529,212,10.6,5247528519,140,93.9,5247528523,141,46.6,5247528515,56,Center,5250540787,210,15,5247528535,213,0.79,5247528509,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726988661,607,44,2,60,31,a9vw7ikerpr4cuweeeka5aneg,1,92.8,44.6,2024-09-28T14:17:47.498Z,2024-09-28T16:13:36Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5247534893,286,,5247534979,233,534,5247534891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726988219,534,44,2,60,31,b2vft81kyjurzbmekvgrqwr64,0,7.2,55.4,2024-09-28T14:17:47.499Z,2024-09-28T16:13:36Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5247530673,285,,5247530671,56,Back,5247535039,233,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726987845,605,15,2,60,32,a9vw7ikerpr4cuweeeka5aneg,1,93.9,46.6,2024-09-28T14:17:47.687Z,2024-09-28T22:01:24Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5247537067,147,47.7,5247537071,231,50.5,5247537129,233,533,5247537065,146,97.8,5247537063,100,,5247537059,102,48.2,5247535693,24,,5247528601,56,Center,5247535709,82,,5248190697,21,,5247537061,103,5247537027,154,5248194269,101,,5247537023,78,,19,,5247537055,55,604,5247537025,29,,5247537069,230,5247528597,17,,99.1
2726987677,533,10,2,60,32,b2vft81kyjurzbmekvgrqwr64,1,2.2,52.3,2024-09-28T14:17:47.787Z,2024-09-28T15:21:17Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5247537273,233,605,5247528415,14,,5247527639,56,Back,5247527637,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726988409,535,6,2,60,35,b2vft81kyjurzbmekvgrqwr64,0,9.2,51.7,2024-09-28T14:17:50.684Z,2024-09-28T15:21:17Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5247531991,73,,5247531989,56,Back,5248115567,233,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726988149,606,6,2,60,35,a9vw7ikerpr4cuweeeka5aneg,1,90.8,48.3,2024-09-28T14:17:50.684Z,2024-09-28T15:21:17Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5248115449,233,535,5247530633,75,,5247530631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726989203,536,18,2,61,13,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-28T14:18:29.375Z,2024-09-28T14:18:39Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5247535867,44,Forward,5247536039,55,537,5247535871,59,9,5247535861,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726989219,537,19,2,61,13,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-28T14:18:29.376Z,2024-09-28T14:18:39Z,6xhxqcmi0g6h61y2pl9v89xjo,J. Sneftrup,,,5247535955,292,9,5247535957,293,1,5247535951,145,9,5247535947,42,,5247535963,55,536,5247535959,44,Forward,5247535953,59,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726989779,608,1,2,61,31,a9vw7ikerpr4cuweeeka5aneg,0,99.5,0.5,2024-09-28T14:18:46.610Z,2024-09-28T16:15:08Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5247539411,141,54.2,5247539407,56,Center,5247539405,223,,5247539413,212,36.8,5247539403,155,,5247539415,213,1.69,5247539409,140,95.2,5248730407,233,539,5247539417,1,,5247539401,6,,5247539399,2,,,,,,,,,,,,,,,,,,,,,,
2726989835,538,44,2,61,35,b2vft81kyjurzbmekvgrqwr64,1,6.6,45.7,2024-09-28T14:18:50.912Z,2024-09-28T14:18:55Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5247539673,285,,5247539669,56,Back,5247539823,233,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726989799,609,44,2,61,35,a9vw7ikerpr4cuweeeka5aneg,0,93.4,54.3,2024-09-28T14:18:50.913Z,2024-09-28T14:18:56Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5247539509,56,Center,5247539511,286,,5247539897,233,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726989843,539,11,2,61,35,b2vft81kyjurzbmekvgrqwr64,1,9.4,45.4,2024-09-28T14:18:51.379Z,2024-09-28T16:15:08Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5248730455,233,608,5247539721,88,,5247539719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726990397,541,1,2,61,51,b2vft81kyjurzbmekvgrqwr64,1,10.8,46.1,2024-09-28T14:19:06.851Z,2024-09-28T14:19:08Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5247542865,141,37.9,5247542861,140,28.4,5247542867,212,19.3,5247542869,213,5.99,5247542857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726990411,542,1,2,61,52,b2vft81kyjurzbmekvgrqwr64,1,28.4,37.9,2024-09-28T14:19:08.034Z,2024-09-28T14:19:09Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5247542979,141,18.8,5247542981,212,22.3,5247542983,213,3.76,5247542977,140,11.1,5247543057,156,,5247542975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726990691,543,43,2,61,56,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-28T14:19:12.059Z,2024-09-28T14:19:27Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247544413,56,Back,5247546927,144,1,5247544421,141,16.1,5247544417,140,36.2,5247544427,213,6.23,5247544425,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726990847,544,4,2,62,3,b2vft81kyjurzbmekvgrqwr64,1,23.2,16.2,2024-09-28T14:19:18.776Z,2024-09-28T14:19:26Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247545277,56,Back,5247545289,285,,5247545523,233,611,5247545283,265,,5247545279,152,,5247545273,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726990819,611,4,2,62,3,a9vw7ikerpr4cuweeeka5aneg,0,76.8,83.8,2024-09-28T14:19:18.777Z,2024-09-28T15:00:30Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5247545193,152,,5247545191,56,Left,5247545189,13,,5247545197,286,,5247545195,265,,5247545585,233,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726991271,545,1,2,62,13,b2vft81kyjurzbmekvgrqwr64,1,23.2,14.6,2024-09-28T14:19:28.923Z,2024-09-28T14:19:30Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5247547521,141,32.2,5247547515,152,,5247547525,213,1.42,5247547519,140,24.9,5247547517,56,Back,5247547513,5,,5247547523,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726991299,546,1,2,62,14,b2vft81kyjurzbmekvgrqwr64,1,24.9,32.2,2024-09-28T14:19:29.747Z,2024-09-28T14:19:31Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5247547691,213,4.43,5247547685,141,12.0,5247547681,56,Back,5247547689,212,14.3,5247547683,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726991435,547,1,2,62,15,b2vft81kyjurzbmekvgrqwr64,1,21.1,12.0,2024-09-28T14:19:31.163Z,2024-09-28T14:19:34Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5247548451,212,45.2,5247548455,1,,5247548447,140,64.0,5247548449,141,17.7,5247548453,213,0.09,5247548445,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726991459,548,1,2,62,19,b2vft81kyjurzbmekvgrqwr64,1,64.0,17.7,2024-09-28T14:19:34.763Z,2024-09-28T14:19:35Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5247548577,212,11.7,5247548647,156,,5247548575,141,18.6,5247548579,213,3.09,5247548569,56,Right,5247548571,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726991791,549,1,2,62,21,b2vft81kyjurzbmekvgrqwr64,1,59.0,15.8,2024-09-28T14:19:36.909Z,2024-09-28T14:19:43Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5247550435,141,25.8,5247550437,212,31.4,5247550431,56,Center,5247550439,213,0.22,5247550429,155,,5247550433,140,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726991737,612,4,2,62,27,a9vw7ikerpr4cuweeeka5aneg,1,11.6,81.6,2024-09-28T14:19:42.961Z,2024-09-28T15:10:54Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5247550781,152,,5247550779,56,Back,5247550783,285,,5247551729,233,550,5247550777,294,,5247550775,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726991809,550,4,2,62,27,b2vft81kyjurzbmekvgrqwr64,0,88.4,18.4,2024-09-28T14:19:42.962Z,2024-09-28T15:10:54Z,6xhxqcmi0g6h61y2pl9v89xjo,J. Sneftrup,,,5247552199,233,612,5247551567,56,Right,5247551559,13,,5247551577,286,,5247551561,294,,5247551571,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726992133,613,1,2,62,35,a9vw7ikerpr4cuweeeka5aneg,0,9.0,89.0,2024-09-28T14:19:51.160Z,2024-09-28T15:00:48Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5247552323,141,92.1,5247552317,152,,5247552319,56,Back,5247552327,213,0.14,5247552395,189,,5247552325,212,15.5,5247552315,5,,5247552321,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726992251,551,1,2,62,41,b2vft81kyjurzbmekvgrqwr64,0,69.8,27.1,2024-09-28T14:19:56.635Z,2024-09-28T16:00:59Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247553087,212,20.7,5247553085,141,37.6,5247553089,213,0.35,5247553083,140,88.3,5247553079,155,,5247553081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726992317,614,12,2,62,42,a9vw7ikerpr4cuweeeka5aneg,1,12.2,65.4,2024-09-28T14:19:58.272Z,2024-09-28T14:20:00Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5247553435,212,17.2,5247553431,140,15.3,5247553569,15,,5247553499,213,1.38,5247553433,141,90.3,5247553429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726992405,615,1,2,62,44,a9vw7ikerpr4cuweeeka5aneg,0,15.5,90.2,2024-09-28T14:20:00.456Z,2024-09-28T15:01:05Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5247553929,213,6.11,5247553917,56,Back,5247553919,140,18.4,5247553921,141,89.4,5247553925,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726992465,552,1,2,62,46,b2vft81kyjurzbmekvgrqwr64,1,65.3,14.3,2024-09-28T14:20:01.868Z,2024-09-28T14:20:03Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5247554315,141,24.9,5247554321,213,1.30,5247554311,56,Center,5247554319,212,7.5,5247554313,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
