id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2707242973,443,1,2,51,12,7gkglopz9cjsysn2u6sbhuvc5,1,33.0,8.5,2024-08-10T13:10:51.271Z,2024-08-10T13:10:55Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5139120833,141,8.6,5139120837,213,3.13,5139120829,56,Back,5139120831,140,25.5,5139120835,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243005,444,1,2,51,16,7gkglopz9cjsysn2u6sbhuvc5,1,29.6,27.6,2024-08-10T13:10:55.606Z,2024-08-10T13:10:59Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5139121023,56,Back,5139121029,212,25.1,5139121027,141,64.5,5139121025,140,29.0,5139121031,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243045,445,1,2,51,20,7gkglopz9cjsysn2u6sbhuvc5,1,31.3,63.4,2024-08-10T13:10:59.118Z,2024-08-10T13:11:02Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5139121263,56,Left,5139121271,213,0.69,5139121269,212,29.4,5139121267,141,90.8,5139121265,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243087,446,1,2,51,23,7gkglopz9cjsysn2u6sbhuvc5,1,53.4,90.2,2024-08-10T13:11:02.750Z,2024-08-10T13:11:06Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5139121503,212,13.8,5139121505,213,3.42,5139121499,140,40.7,5139121501,141,84.7,5139121497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243147,447,1,2,51,27,7gkglopz9cjsysn2u6sbhuvc5,1,41.8,69.0,2024-08-10T13:11:06.223Z,2024-08-10T13:11:10Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5139121839,212,16.8,5139121837,141,44.3,5139121835,140,42.6,5139121841,213,4.76,5139121833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243185,448,1,2,51,31,7gkglopz9cjsysn2u6sbhuvc5,1,49.8,26.1,2024-08-10T13:11:10.358Z,2024-08-10T13:11:14Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5139122071,141,8.2,5139122075,213,5.38,5139122069,140,59.0,5139122067,56,Right,5139122073,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243195,449,1,2,51,34,7gkglopz9cjsysn2u6sbhuvc5,1,62.9,29.4,2024-08-10T13:11:13.918Z,2024-08-10T13:11:15Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5139122123,56,Center,5139122129,212,7.0,5139122127,141,39.7,5139122125,140,62.4,5139122131,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243211,450,1,2,51,36,7gkglopz9cjsysn2u6sbhuvc5,1,62.4,38.6,2024-08-10T13:11:15.142Z,2024-08-10T13:11:17Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5139122205,212,20.6,5139122199,56,Center,5139122201,140,53.7,5139122203,141,65.7,5139122207,213,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243279,451,1,2,51,38,7gkglopz9cjsysn2u6sbhuvc5,1,53.7,65.7,2024-08-10T13:11:17.582Z,2024-08-10T13:11:22Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5139122547,141,94.1,5139122549,212,23.2,5139122545,140,65.9,5139122551,213,0.99,5139122543,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243287,452,1,2,51,43,7gkglopz9cjsysn2u6sbhuvc5,0,69.7,88.1,2024-08-10T13:11:22.550Z,2024-08-10T13:11:23Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5139122603,56,Left,5139122615,213,4.96,5139122611,212,2.9,5139122605,140,70.4,5139122607,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243313,463,8,2,51,46,b8oqgvx1ijeyn6y1cn6929ix4,1,30.3,17.3,2024-08-10T13:11:25.312Z,2024-08-10T13:11:25Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5139122725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243395,465,1,2,51,49,b8oqgvx1ijeyn6y1cn6929ix4,0,32.4,25.3,2024-08-10T13:11:28.046Z,2024-08-10T13:11:31Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5139123175,1,,5139123163,155,,5139123171,212,50.9,5139123173,213,0.11,5139123167,140,80.6,5139123169,141,33.6,5139123165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243449,454,1,2,51,52,7gkglopz9cjsysn2u6sbhuvc5,1,21.9,69.9,2024-08-10T13:11:31.342Z,2024-08-10T13:11:37Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5139123489,212,21.2,5139123487,141,56.9,5139123485,140,3.6,5139123483,56,Back,5139123491,213,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243477,455,1,2,51,57,7gkglopz9cjsysn2u6sbhuvc5,0,3.6,47.5,2024-08-10T13:11:36.815Z,2024-08-10T13:11:39Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5139123641,140,40.4,5139123645,212,42.0,5139123647,213,5.88,5139123649,1,,5139123639,56,Back,5139123637,157,,5139123643,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243509,466,1,2,52,0,b8oqgvx1ijeyn6y1cn6929ix4,1,65.3,81.7,2024-08-10T13:11:39.894Z,2024-08-10T13:11:41Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5139123833,3,,5139123841,212,11.9,5139123839,141,71.2,5139123837,140,56.2,5139123835,56,Center,5139123843,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243541,468,1,2,52,2,b8oqgvx1ijeyn6y1cn6929ix4,1,56.2,71.2,2024-08-10T13:11:41.710Z,2024-08-10T13:11:45Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5139124019,212,25.1,5139124015,140,34.9,5139124017,141,88.0,5139124013,56,Back,5139124021,213,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243567,469,1,2,52,6,b8oqgvx1ijeyn6y1cn6929ix4,1,33.4,87.4,2024-08-10T13:11:45.285Z,2024-08-10T13:11:47Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5139124193,56,Back,5139124199,212,17.8,5139124197,141,61.2,5139124195,140,33.3,5139124201,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243585,470,1,2,52,8,b8oqgvx1ijeyn6y1cn6929ix4,1,34.7,64.5,2024-08-10T13:11:47.454Z,2024-08-10T13:11:49Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5139124307,212,9.9,5139124309,213,0.27,5139124305,141,68.4,5139124301,56,Back,5139124303,140,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243621,471,1,2,52,10,b8oqgvx1ijeyn6y1cn6929ix4,1,43.9,68.4,2024-08-10T13:11:49.237Z,2024-08-10T13:11:51Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5139124477,213,3.72,5139124473,141,54.3,5139124467,56,Back,5139124475,212,17.6,5139124471,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243665,472,1,2,52,12,b8oqgvx1ijeyn6y1cn6929ix4,1,30.0,54.6,2024-08-10T13:11:51.453Z,2024-08-10T13:11:55Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5139124735,141,68.2,5139124731,56,Back,5139124739,213,0.90,5139124737,212,11.8,5139124733,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243713,473,1,2,52,16,b8oqgvx1ijeyn6y1cn6929ix4,1,40.4,70.9,2024-08-10T13:11:55.309Z,2024-08-10T13:11:58Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5139125003,141,49.7,5139124999,56,Back,5139125007,213,4.14,5139125001,140,31.6,5139125005,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243761,474,1,2,52,19,b8oqgvx1ijeyn6y1cn6929ix4,0,35.2,49.4,2024-08-10T13:11:58.662Z,2024-08-10T13:12:01Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5139125297,155,,5139125299,56,Left,5139125313,1,,5139125307,212,48.3,5139125303,141,86.2,5139125301,140,74.5,5139125311,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243809,456,1,2,52,23,7gkglopz9cjsysn2u6sbhuvc5,0,22.3,31.3,2024-08-10T13:12:02.174Z,2024-08-10T13:12:06Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5139125581,212,23.3,5139125573,3,,5139125583,213,5.05,5139125579,141,0.0,5139125575,56,Back,5139125577,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243817,457,5,2,52,27,7gkglopz9cjsysn2u6sbhuvc5,0,31.0,-1.0,2024-08-10T13:12:06.007Z,2024-08-10T14:24:44Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5139125601,56,Back,5139125941,233,475,5139125603,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243877,475,5,2,52,27,b8oqgvx1ijeyn6y1cn6929ix4,1,69.0,101.0,2024-08-10T13:12:06.007Z,2024-08-10T14:24:44Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5139125931,347,,5139125929,56,Left,5139125937,233,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243937,476,1,2,52,32,b8oqgvx1ijeyn6y1cn6929ix4,1,66.2,100.0,2024-08-10T13:12:11.357Z,2024-08-10T13:12:17Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5139126259,56,Left,5139126257,107,,5139126261,140,88.4,5139126265,212,24.2,5139126263,141,91.8,5139126267,213,6.02,5139126269,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243927,458,83,2,52,36,7gkglopz9cjsysn2u6sbhuvc5,0,12.6,10.3,2024-08-10T13:12:15.878Z,2024-08-10T13:12:17Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5139126331,399,1nn1wc14k9zd3wtu73loj7kes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243939,477,1,2,52,37,b8oqgvx1ijeyn6y1cn6929ix4,0,89.1,92.4,2024-08-10T13:12:16.870Z,2024-08-10T13:12:17Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5139126301,213,4.16,5139126299,212,4.6,5139126295,140,86.8,5139126297,141,86.6,5139126293,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707243991,460,1,2,52,39,7gkglopz9cjsysn2u6sbhuvc5,1,13.8,7.1,2024-08-10T13:12:17.998Z,2024-08-10T14:01:19Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5139126529,213,0.76,5139126527,212,15.4,5139126523,140,24.4,5139126525,141,22.8,5139126521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707244003,461,1,2,52,41,7gkglopz9cjsysn2u6sbhuvc5,0,24.4,22.8,2024-08-10T13:12:20.726Z,2024-08-10T14:01:18Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5139126603,141,15.8,5139126607,213,5.37,5139126605,212,6.0,5139126595,56,Back,5139126599,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707267295,808,83,2,52,42,7gkglopz9cjsysn2u6sbhuvc5,0,27.3,32.2,2024-08-10T13:12:20.955Z,2024-08-10T14:01:15Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5139251137,399,8h3cyhuw5049gcxrsld3rw1ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707244035,462,45,2,52,44,7gkglopz9cjsysn2u6sbhuvc5,0,26.4,17.0,2024-08-10T13:12:23.742Z,2024-08-10T14:02:50Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5139126761,285,,5139126759,56,Back,5139252077,233,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707244031,479,3,2,52,44,b8oqgvx1ijeyn6y1cn6929ix4,1,73.6,83.0,2024-08-10T13:12:23.742Z,2024-08-10T14:02:50Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5139126733,286,,5139252023,233,462,5139126731,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707244069,480,4,2,52,47,b8oqgvx1ijeyn6y1cn6929ix4,1,73.6,79.8,2024-08-10T13:12:26.188Z,2024-08-10T13:12:32Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5139126961,265,,5139126959,152,,5139126957,56,Left,5139126981,233,463,5139126955,13,,5139126963,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707244055,463,4,2,52,47,7gkglopz9cjsysn2u6sbhuvc5,0,26.4,20.2,2024-08-10T13:12:26.189Z,2024-08-10T14:45:09Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5139126877,265,,5139126879,285,,5139126873,56,Back,5139126871,13,,5139127013,233,480,5139126875,152,,5139475865,55,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707244165,464,17,2,52,52,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-10T13:12:31.309Z,2024-08-10T14:45:09Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5139128051,13,243,5139128049,392,,5139128047,31,,5139475813,55,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707244687,481,1,2,53,31,b8oqgvx1ijeyn6y1cn6929ix4,1,71.0,83.9,2024-08-10T13:13:10.404Z,2024-08-10T13:13:29Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,1.0,,5139131433,210,13,5139130371,140,90.1,5139130375,212,32.8,5139130367,152,,5139130369,56,Center,5139130373,141,45.8,5139131435,154,,5139130365,155,,5139130361,2,,5139130363,5,,5139130377,213,5.37,5139130379,1,,,,,,,,,,,,,,,,,,,,,
2707244697,482,13,2,53,33,b8oqgvx1ijeyn6y1cn6929ix4,1,88.6,42.6,2024-08-10T13:13:12.613Z,2024-08-10T17:32:22Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5139131473,230,98.8,5139131467,103,12.5,5139131469,146,96.0,5139130929,153,,5139130927,328,,5139131457,29,,5139131459,154,,5139131475,231,49.8,5139131471,147,53.1,5139131455,73,,5139130421,17,,5139130923,15,,5139131461,55,481,5139130921,24,5139131465,102,5139130423,56,Center,63.9,,,,,,,,,
2707244795,466,1,2,53,40,7gkglopz9cjsysn2u6sbhuvc5,1,11.5,46.9,2024-08-10T13:13:19.677Z,2024-08-10T13:13:23Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5139130901,140,30.0,5139130905,212,31.6,5139130991,287,,5139130897,123,,5139130899,56,Back,5139130907,213,0.91,5139130903,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707244855,467,1,2,53,44,7gkglopz9cjsysn2u6sbhuvc5,1,32.3,85.0,2024-08-10T13:13:23.470Z,2024-08-10T13:13:27Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5139131307,212,14.9,5139131309,213,3.86,5139131305,141,70.6,5139131291,56,Back,5139131293,140,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707244889,468,1,2,53,48,7gkglopz9cjsysn2u6sbhuvc5,1,22.2,67.2,2024-08-10T13:13:27.061Z,2024-08-10T13:13:30Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5139131563,140,15.3,5139131579,212,15.1,5139131581,213,4.21,5139131565,141,47.8,5139131561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707244957,469,1,2,53,50,7gkglopz9cjsysn2u6sbhuvc5,1,14.7,46.6,2024-08-10T13:13:29.343Z,2024-08-10T13:13:36Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5139131979,212,9.0,5139131975,140,19.9,5139131977,141,36.1,5139131973,56,Back,5139131981,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245005,470,1,2,53,57,7gkglopz9cjsysn2u6sbhuvc5,0,30.5,27.1,2024-08-10T13:13:36.445Z,2024-08-10T13:13:40Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5139132251,140,81.2,5139132255,212,53.2,5139132249,56,Center,5139132247,155,,5139132253,141,28.9,5139132257,213,0.02,5139132259,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245021,483,1,2,54,1,b8oqgvx1ijeyn6y1cn6929ix4,0,19.8,69.0,2024-08-10T13:13:40.653Z,2024-08-10T13:13:41Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5139132327,1,,5139132323,212,20.7,5139132319,140,30.9,5139132317,56,Back,5139132325,213,0.97,5139132321,141,94.2,5139132315,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245097,471,1,2,54,5,7gkglopz9cjsysn2u6sbhuvc5,0,75.9,9.7,2024-08-10T13:13:44.437Z,2024-08-10T13:13:50Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5139132823,1,,5139132817,213,1.34,5139132799,196,,5139132797,155,,5139132807,140,89.9,5139132813,212,64.3,5139132811,141,100.0,5139132801,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245105,472,5,2,54,10,7gkglopz9cjsysn2u6sbhuvc5,0,90.0,101.6,2024-08-10T13:13:49.842Z,2024-08-10T13:14:15Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5139132839,56,Left,5139134609,233,484,5139132841,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245419,484,5,2,54,10,b8oqgvx1ijeyn6y1cn6929ix4,1,10.0,-1.6,2024-08-10T13:13:49.842Z,2024-08-10T14:24:45Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5139134569,233,472,5139134541,56,Back,5139134545,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245469,485,1,2,54,34,b8oqgvx1ijeyn6y1cn6929ix4,0,12.6,0.0,2024-08-10T13:14:13.644Z,2024-08-10T13:14:16Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5139134697,1,,5139134693,212,32.4,5139134689,140,42.5,5139134687,56,Back,5139134695,213,0.25,5139134691,141,10.0,5139134685,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245533,475,1,2,54,40,7gkglopz9cjsysn2u6sbhuvc5,1,54.4,85.4,2024-08-10T13:14:19.517Z,2024-08-10T14:01:35Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5139135023,3,,5139135033,141,90.0,5139135029,140,58.6,5139135037,212,5.4,5139135041,213,0.62,5139135025,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245541,476,44,2,54,40,7gkglopz9cjsysn2u6sbhuvc5,1,59.1,90.5,2024-08-10T13:14:19.619Z,2024-08-10T14:20:42Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5139135075,56,Left,5139135077,286,,5139135215,233,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245515,486,44,2,54,40,b8oqgvx1ijeyn6y1cn6929ix4,0,40.9,9.5,2024-08-10T13:14:19.620Z,2024-08-10T14:20:43Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5139134893,285,,5139134891,56,Back,5139135265,233,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245547,477,1,2,54,40,7gkglopz9cjsysn2u6sbhuvc5,0,58.6,90.0,2024-08-10T13:14:19.844Z,2024-08-10T14:25:45Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5139135105,56,Left,5139135111,212,7.2,5139135109,141,82.4,5139135107,140,63.4,5139135113,213,5.49,5139135103,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245559,487,1,2,54,41,b8oqgvx1ijeyn6y1cn6929ix4,0,25.3,16.7,2024-08-10T13:14:20.859Z,2024-08-10T13:14:24Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5139135185,213,6.10,5139135173,56,Back,5139135183,212,22.4,5139135171,3,,5139135175,140,46.3,5139135179,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707267969,809,44,2,54,43,7gkglopz9cjsysn2u6sbhuvc5,1,54.8,86.4,2024-08-10T13:14:22.954Z,2024-08-10T14:20:43Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5139277561,233,806,5139253663,56,Left,5139277567,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707272423,806,44,2,54,44,b8oqgvx1ijeyn6y1cn6929ix4,0,45.2,13.6,2024-08-10T13:14:22.955Z,2024-08-10T14:20:44Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5139277369,56,Back,5139277373,285,,5139277581,233,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245589,478,12,2,54,44,7gkglopz9cjsysn2u6sbhuvc5,1,43.7,87.8,2024-08-10T13:14:23.732Z,2024-08-10T14:06:49Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5139135313,140,51.4,5139135407,167,,5139135319,213,0.85,5139135317,212,12.2,5139135355,15,,5139135311,56,Left,5139135315,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245605,479,5,2,54,45,7gkglopz9cjsysn2u6sbhuvc5,0,52.8,101.1,2024-08-10T13:14:24.445Z,2024-08-10T14:24:45Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5139136247,233,488,5139135387,347,,5139135385,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245739,488,5,2,54,45,b8oqgvx1ijeyn6y1cn6929ix4,1,47.2,-1.1,2024-08-10T13:14:24.445Z,2024-08-10T14:07:02Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5139136147,56,Back,5139136149,347,,5139136193,233,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245777,489,1,2,54,59,b8oqgvx1ijeyn6y1cn6929ix4,0,48.4,0.0,2024-08-10T13:14:38.827Z,2024-08-10T13:14:41Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5139136347,213,0.35,5139136349,1,,5139136339,56,Right,5139136337,107,,5139136343,141,11.3,5139136341,140,71.1,5139136345,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245783,480,44,2,55,2,7gkglopz9cjsysn2u6sbhuvc5,1,28.4,77.8,2024-08-10T13:14:41.954Z,2024-08-10T14:20:44Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5139282359,233,807,5139136393,285,,5139136391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707273133,807,44,2,55,3,b8oqgvx1ijeyn6y1cn6929ix4,0,71.6,22.2,2024-08-10T13:14:41.955Z,2024-08-10T14:20:44Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5139282343,286,,5139282393,233,480,5139282341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245803,481,1,2,55,3,7gkglopz9cjsysn2u6sbhuvc5,0,25.9,77.3,2024-08-10T13:14:42.349Z,2024-08-10T14:02:23Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5139136505,141,90.3,5139136499,3,,5139136501,56,Back,5139136509,213,0.81,5139136507,212,12.2,5139136503,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245809,490,3,2,55,5,b8oqgvx1ijeyn6y1cn6929ix4,0,66.3,6.4,2024-08-10T13:14:44.572Z,2024-08-10T13:14:53Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5139136525,56,Right,5139136527,286,,5139136687,233,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245823,482,7,2,55,5,7gkglopz9cjsysn2u6sbhuvc5,1,33.7,93.6,2024-08-10T13:14:44.573Z,2024-08-10T14:02:22Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5139136603,285,,5139136665,233,490,5139136597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707245887,483,1,2,55,7,7gkglopz9cjsysn2u6sbhuvc5,1,35.4,93.8,2024-08-10T13:14:46.596Z,2024-08-10T14:02:49Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5139136883,56,Back,5139136893,212,8.3,5139136887,140,27.8,5139136895,213,3.41,5139136891,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
