id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId
2734839537,458,83,2,49,20,aqtkb4mgrz8c6iqfufj6qjbv9,0,59.1,31.3,2024-10-18T18:08:07.903Z,2024-10-18T18:08:13Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5290489485,399,8ewvm6ux4yvpwgrzjkc1chqwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734839599,441,1,2,49,21,b8oqgvx1ijeyn6y1cn6929ix4,1,53.0,73.6,2024-10-18T18:08:08.707Z,2024-10-18T18:08:10Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5290489203,213,5.88,5290489195,141,66.4,5290489199,212,12.4,5290489189,140,63.8,5290489187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734839615,442,1,2,49,23,b8oqgvx1ijeyn6y1cn6929ix4,1,63.8,66.4,2024-10-18T18:08:10.427Z,2024-10-18T18:08:12Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5290489279,140,69.0,5290489275,168,,5290489277,56,Center,5290489283,212,9.0,5290489281,141,76.9,5290489285,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734839639,443,1,2,49,24,b8oqgvx1ijeyn6y1cn6929ix4,1,69.0,76.9,2024-10-18T18:08:11.523Z,2024-10-18T18:10:26Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5290489389,212,12.5,5290506063,3,,5290489387,141,60.5,5290489379,56,Center,5290489393,213,5.18,5290489383,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734839681,444,50,2,49,26,b8oqgvx1ijeyn6y1cn6929ix4,1,76.8,58.0,2024-10-18T18:08:13.887Z,2024-10-18T19:10:01Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5290489575,286,,5290509767,233,459,5290489571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734839731,459,7,2,49,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.2,42.0,2024-10-18T18:08:13.888Z,2024-10-18T19:10:01Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5290489973,233,444,5290489843,285,,5290489841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734839747,460,3,2,49,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,25.6,45.2,2024-10-18T18:08:16.551Z,2024-10-18T19:10:02Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5290489911,285,,5290489909,56,Back,5290490595,233,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734839835,445,7,2,49,29,b8oqgvx1ijeyn6y1cn6929ix4,1,74.4,54.8,2024-10-18T18:08:16.552Z,2024-10-18T19:10:02Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,1.0,,5290490413,286,,5290490519,233,460,5290490411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734839849,446,15,2,49,32,b8oqgvx1ijeyn6y1cn6929ix4,1,77.4,60.7,2024-10-18T18:08:19.523Z,2024-10-18T20:09:48Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5290491947,55,445,5291251269,78,,5290490477,22,,5290491969,147,52.3,5290491945,29,,5290491995,233,461,5290491951,102,50.6,5290491957,215,,5290491965,146,95.2,5290491059,72,,5290491953,103,5290490479,18,,1.9,5290490481,56,,,,,,,,,,,,,Center,,
2734839879,461,10,2,49,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,2.3,49.1,2024-10-18T18:08:19.623Z,2024-10-18T18:08:27Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5290490789,180,,5290491159,233,446,5290490639,182,,5290490643,56,Back,5290490787,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840251,464,1,2,49,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,12.1,42.2,2024-10-18T18:08:36.144Z,2024-10-18T18:08:41Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5290492679,56,Center,5290492675,198,,5290492673,157,,5290492683,140,63.7,5290492693,212,54.4,5290492697,213,0.09,5290492689,141,49.1,5290492699,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734915999,876,44,2,49,52,b8oqgvx1ijeyn6y1cn6929ix4,1,39.0,52.3,2024-10-18T18:08:39.281Z,2024-10-18T19:09:20Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5290902771,56,Back,5290902773,285,,5290902795,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840261,465,44,2,49,52,aqtkb4mgrz8c6iqfufj6qjbv9,0,61.0,47.7,2024-10-18T18:08:39.282Z,2024-10-18T19:09:20Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5290902883,233,876,5290492741,286,,5290492737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840305,447,1,2,49,52,b8oqgvx1ijeyn6y1cn6929ix4,1,34.7,48.8,2024-10-18T18:08:39.651Z,2024-10-18T19:09:22Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5290492961,3,,5290492969,212,9.3,5290492965,140,26.4,5290492971,213,2.78,5290492967,141,53.7,5290492963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840369,448,1,2,49,54,b8oqgvx1ijeyn6y1cn6929ix4,0,26.4,53.7,2024-10-18T18:08:41.731Z,2024-10-18T18:08:44Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5290493337,1,,5290493333,212,36.1,5290493331,141,30.1,5290493335,213,5.82,5290493325,157,,5290493329,140,57.2,5290493327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840411,466,8,2,49,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.5,70.2,2024-10-18T18:08:46.232Z,2024-10-18T18:08:46Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5290493543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840573,450,61,2,50,2,b8oqgvx1ijeyn6y1cn6929ix4,1,71.1,4.1,2024-10-18T18:08:49.787Z,2024-10-18T18:08:57Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5290494339,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840583,451,61,2,50,3,b8oqgvx1ijeyn6y1cn6929ix4,0,72.2,8.6,2024-10-18T18:08:50.772Z,2024-10-18T19:10:24Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5290494417,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840615,467,1,2,50,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.0,82.7,2024-10-18T18:08:52.152Z,2024-10-18T18:08:55Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5290494611,213,5.83,5290494607,212,7.9,5290494603,141,77.6,5290494601,140,30.8,5290494599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840595,452,83,2,50,6,b8oqgvx1ijeyn6y1cn6929ix4,0,72.0,13.5,2024-10-18T18:08:53.987Z,2024-10-18T18:08:56Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5290494773,399,2tcdx5rp7vujnlid4oqqxdogk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840637,469,1,2,50,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.2,79.0,2024-10-18T18:08:54.967Z,2024-10-18T18:08:58Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5290494711,212,10.2,5290494713,213,2.66,5290494709,141,85.9,5290494705,56,Back,5290494707,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840749,470,1,2,50,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,22.7,85.6,2024-10-18T18:08:58.424Z,2024-10-18T18:09:02Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5290495419,141,57.6,5290495417,140,3.8,5290495413,56,Back,5290495423,212,27.5,5290495427,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840857,471,1,2,50,14,aqtkb4mgrz8c6iqfufj6qjbv9,0,4.3,51.3,2024-10-18T18:09:02.241Z,2024-10-18T18:09:09Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5290495999,155,,5290496011,1,,5290496003,140,40.1,5290496331,189,,5290496007,212,46.3,5290496005,141,11.6,5290496009,213,5.66,5290496001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841043,453,61,2,50,27,b8oqgvx1ijeyn6y1cn6929ix4,1,60.5,90.3,2024-10-18T18:09:14.723Z,2024-10-18T18:09:20Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5290497207,189,,5290496981,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841063,454,5,2,50,28,b8oqgvx1ijeyn6y1cn6929ix4,0,63.3,100.7,2024-10-18T18:09:15.300Z,2024-10-18T19:14:48Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5290498113,233,472,5290497089,347,,5290497087,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841229,472,5,2,50,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.7,-0.7000000000000001,2024-10-18T18:09:15.300Z,2024-10-18T19:14:47Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5290497983,56,Back,5290498059,233,454,5290497985,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841291,473,1,2,50,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.6,0.0,2024-10-18T18:09:22.608Z,2024-10-18T18:09:25Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5290498271,213,0.33,5290498275,1,,5290498261,107,,5290498265,140,60.1,5290498269,212,31.7,5290498263,56,Right,5290498267,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841303,474,44,2,50,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.6,11.4,2024-10-18T18:09:24.808Z,2024-10-18T18:09:30Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5290498329,56,Right,5290498391,233,455,5290498331,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841297,455,44,2,50,37,b8oqgvx1ijeyn6y1cn6929ix4,0,37.4,88.6,2024-10-18T18:09:24.809Z,2024-10-18T18:09:29Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5290498307,285,,5290498427,233,474,5290498305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841427,475,1,2,50,37,aqtkb4mgrz8c6iqfufj6qjbv9,0,60.0,13.8,2024-10-18T18:09:25.009Z,2024-10-18T18:09:30Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5290499011,213,0.02,5290498999,3,,5290499001,168,,5290499005,140,72.9,5290499009,212,13.5,5290499007,141,14.1,5290499003,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841407,456,1,2,50,39,b8oqgvx1ijeyn6y1cn6929ix4,0,23.8,89.6,2024-10-18T18:09:26.444Z,2024-10-18T18:09:30Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5290498903,157,,5290498907,56,Back,5290498913,141,89.3,5290498917,213,6.27,5290498919,1,,5290498915,212,18.3,5290498911,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841439,476,44,2,50,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.6,10.1,2024-10-18T18:09:28.656Z,2024-10-18T18:09:35Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5290499079,286,,5290499077,56,Right,5290499185,233,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841415,457,44,2,50,41,b8oqgvx1ijeyn6y1cn6929ix4,0,42.4,89.9,2024-10-18T18:09:28.657Z,2024-10-18T18:09:39Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5290499225,233,476,5290498949,56,Back,5290498951,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841447,477,1,2,50,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.3,9.4,2024-10-18T18:09:29.096Z,2024-10-18T18:09:31Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5290499133,213,1.51,5290499131,212,10.2,5290499125,56,Center,5290499129,141,24.3,5290499123,3,,5290499127,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841543,478,1,2,50,43,aqtkb4mgrz8c6iqfufj6qjbv9,0,56.9,24.3,2024-10-18T18:09:30.721Z,2024-10-18T18:09:37Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5290499731,140,57.5,5290499739,1,,5290499735,212,7.0,5290499737,213,1.48,5290499733,141,34.6,5290499729,56,Center,5290499725,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841479,458,44,2,50,45,b8oqgvx1ijeyn6y1cn6929ix4,1,41.2,68.0,2024-10-18T18:09:32.756Z,2024-10-18T19:13:57Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5290499309,285,,5290499999,233,479,5290499307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841559,479,44,2,50,45,aqtkb4mgrz8c6iqfufj6qjbv9,0,58.8,32.0,2024-10-18T18:09:32.757Z,2024-10-18T19:13:57Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5290499801,286,,5290499799,56,Center,5290500059,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841495,459,1,2,50,45,b8oqgvx1ijeyn6y1cn6929ix4,0,38.9,72.4,2024-10-18T18:09:33.084Z,2024-10-18T18:09:34Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5290499401,212,21.0,5290499397,140,58.9,5290499393,3,,5290499395,56,Center,5290499399,141,71.7,5290499403,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841589,480,61,2,50,47,aqtkb4mgrz8c6iqfufj6qjbv9,0,40.6,34.3,2024-10-18T18:09:34.865Z,2024-10-18T18:09:38Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5290499983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841551,460,1,2,50,48,b8oqgvx1ijeyn6y1cn6929ix4,1,45.5,76.0,2024-10-18T18:09:35.436Z,2024-10-18T18:09:53Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,1.0,,5290499779,213,5.67,5290499769,140,58.7,5290499765,56,Center,5290499777,212,16.9,5290499773,141,61.7,5290502151,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841681,462,13,2,50,53,b8oqgvx1ijeyn6y1cn6929ix4,1,73.5,46.8,2024-10-18T18:09:40.780Z,2024-10-18T20:19:17Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5290502195,29,,5290502197,55,460,5290502193,74,,5290502203,103,75,5290501329,20,,5290502207,215,,5290500451,56,Center,5290500449,18,,5290502201,102,49.2,5290502217,231,50.4,5290502215,230,5291255643,22,,98.2,,,,,,,,,,,,,,,,,
2734841701,463,5,2,50,54,b8oqgvx1ijeyn6y1cn6929ix4,0,101.5,44.6,2024-10-18T18:09:41.385Z,2024-10-18T19:14:49Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5290500541,346,,5290503675,233,481,5290500539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734842269,481,5,2,50,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,-1.5,55.4,2024-10-18T18:09:41.385Z,2024-10-18T19:14:48Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5290503587,346,,5290503647,233,463,5290503585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734842299,482,1,2,51,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,4.1,46.2,2024-10-18T18:10:03.760Z,2024-10-18T18:10:42Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5290503767,212,9.9,5290503755,124,,5290503759,56,Back,5290503763,141,33.8,5290503761,140,9.1,5290503771,213,5.27,5290503775,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734843063,486,1,2,51,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,10.9,33.0,2024-10-18T18:10:04.984Z,2024-10-18T18:10:40Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5290507817,141,41.2,5290507813,56,Back,5290507819,212,6.3,5290507815,140,8.2,5290507821,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734842335,483,1,2,51,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.6,47.6,2024-10-18T18:10:05.712Z,2024-10-18T18:10:08Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5290503953,141,41.0,5290503949,56,Center,5290503957,213,6.20,5290503951,140,56.3,5290503959,1,,5290503955,212,51.3,5290503947,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734842345,484,61,2,51,20,aqtkb4mgrz8c6iqfufj6qjbv9,0,55.7,41.9,2024-10-18T18:10:07.920Z,2024-10-18T18:10:08Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5290504027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734842363,464,4,2,51,21,b8oqgvx1ijeyn6y1cn6929ix4,1,48.4,47.6,2024-10-18T18:10:08.797Z,2024-10-18T19:09:46Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5290504169,265,,5290504165,56,Back,5290504171,286,,5290504167,152,,5290504351,233,485,5290504163,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734842379,485,4,2,51,21,aqtkb4mgrz8c6iqfufj6qjbv9,0,51.6,52.4,2024-10-18T18:10:08.798Z,2024-10-18T19:09:46Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5290504277,56,Center,5290504275,13,,5290504279,152,,5290504427,233,464,5290504281,265,,5290504283,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734843055,465,27,2,51,47,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-18T18:10:34.710Z,2024-10-18T19:15:14Z,,,,,5290507773,41,Injury,5290947321,233,487,5290507775,53,4uuqid6t4nspn0wspyltz3bx0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734843327,487,27,2,51,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-18T18:10:34.710Z,2024-10-18T19:15:15Z,,,,,5290947375,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844053,466,28,2,52,41,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-18T18:11:28.935Z,2024-10-18T19:15:15Z,,,,,5290947421,233,488,5290513149,55,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844167,488,28,2,52,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-18T18:11:28.935Z,2024-10-18T19:15:16Z,,,,,5290513785,55,487,5290947467,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844241,467,1,2,52,47,b8oqgvx1ijeyn6y1cn6929ix4,0,53.0,50.9,2024-10-18T18:11:34.950Z,2024-10-18T18:11:36Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5290514149,140,77.0,5290514141,5,,5290514145,152,,5290514143,155,,5290514159,213,0.42,5290514147,56,Center,5290514155,212,27.6,5290514151,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844269,489,12,2,52,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,17.9,34.8,2024-10-18T18:11:37.233Z,2024-10-18T18:11:46Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5290514349,15,,5290514319,213,5.48,5290514315,212,13.0,5290514311,140,26.5,5290514309,56,Back,5290514313,141,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844339,468,1,2,52,52,b8oqgvx1ijeyn6y1cn6929ix4,1,74.3,87.1,2024-10-18T18:11:39.470Z,2024-10-18T18:11:40Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5290514683,141,88.6,5290514679,56,Left,5290514681,140,65.1,5290514689,213,3.04,5290514685,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844393,469,1,2,52,53,b8oqgvx1ijeyn6y1cn6929ix4,1,64.7,88.6,2024-10-18T18:11:40.510Z,2024-10-18T18:11:42Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5290515001,212,19.2,5290515003,213,5.28,5290514997,140,74.6,5290514991,56,Center,5290514999,141,64.8,5290514989,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844411,470,1,2,52,55,b8oqgvx1ijeyn6y1cn6929ix4,1,74.6,64.8,2024-10-18T18:11:42.422Z,2024-10-18T18:11:43Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5290515153,140,73.5,5290515157,212,3.8,5290515151,56,Center,5290515155,141,70.2,5290515159,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844423,471,61,2,52,56,b8oqgvx1ijeyn6y1cn6929ix4,0,74.8,70.9,2024-10-18T18:11:43.469Z,2024-10-18T18:11:58Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5290515241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844493,490,44,2,52,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.0,33.4,2024-10-18T18:11:45.413Z,2024-10-18T19:13:58Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5290515597,285,,5290515667,233,472,5290515593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844459,472,44,2,52,58,b8oqgvx1ijeyn6y1cn6929ix4,0,75.0,66.6,2024-10-18T18:11:45.414Z,2024-10-18T19:13:58Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5290515447,286,,5290515721,233,490,5290515445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844543,491,1,2,52,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.7,31.6,2024-10-18T18:11:46.065Z,2024-10-18T18:11:48Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5290515851,140,22.0,5290515855,141,23.0,5290515847,3,,5290515863,213,4.26,5290515861,212,6.5,5290515849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844557,492,1,2,52,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.5,20.9,2024-10-18T18:11:47.018Z,2024-10-18T18:11:49Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5290515913,56,Back,5290515911,157,,5290515919,140,34.9,5290515927,1,,5290515923,212,14.2,5290515921,141,17.7,5290515925,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844595,474,45,2,53,1,b8oqgvx1ijeyn6y1cn6929ix4,0,67.7,72.2,2024-10-18T18:11:48.544Z,2024-10-18T18:11:56Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5290516105,286,,5290516253,233,493,5290516103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844599,493,3,2,53,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.3,27.8,2024-10-18T18:11:48.544Z,2024-10-18T18:11:57Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5290516125,56,Back,5290516197,233,474,5290516201,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844563,473,43,2,53,1,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-18T18:11:49.046Z,2024-10-18T18:12:19Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5290519493,144,61,5290515975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844615,494,50,2,53,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.4,30.2,2024-10-18T18:11:50.273Z,2024-10-18T18:11:57Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5290516339,233,475,5290516163,285,,5290516161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844625,475,7,2,53,2,b8oqgvx1ijeyn6y1cn6929ix4,0,69.6,69.8,2024-10-18T18:11:50.274Z,2024-10-18T18:16:38Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5290516231,286,,5290516229,56,Center,5290516279,233,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
