id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/16/value
2743728419,403,1,2,46,43,dbl7ir1qugqz8nvp1vzn8im50,1,4.9,75.9,2024-11-03T15:03:44.646Z,2024-11-03T15:03:47Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5338886621,212,14.5,5338886617,140,6.0,5338886619,141,97.2,5338886615,56,Back,5338886623,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743728465,404,1,2,46,45,dbl7ir1qugqz8nvp1vzn8im50,1,5.9,96.6,2024-11-03T15:03:46.646Z,2024-11-03T15:03:49Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5338886803,213,6.16,5338886799,141,93.5,5338886797,140,21.5,5338886795,56,Back,5338886801,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743728479,405,4,2,46,48,dbl7ir1qugqz8nvp1vzn8im50,1,28.2,90.5,2024-11-03T15:03:49.645Z,2024-11-03T15:03:55Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5338886901,13,,5338886907,265,,5338886909,285,,5338887055,233,563,5338886905,152,,5338886903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743728491,563,4,2,46,48,6wwwud48qahpwrfxs20334qk5,0,71.8,9.5,2024-11-03T15:03:49.646Z,2024-11-03T15:03:52Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5338887081,233,405,5338886969,152,,5338886973,286,,5338886967,56,Right,5338886965,13,,5338886971,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743728753,406,1,2,47,2,dbl7ir1qugqz8nvp1vzn8im50,1,23.2,96.6,2024-11-03T15:04:03.949Z,2024-11-03T15:04:08Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5338888445,212,11.2,5338888443,141,89.9,5338888435,5,,5338888439,56,Back,5338888441,140,13.5,5338888447,213,3.56,5338888437,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743728869,407,1,2,47,6,dbl7ir1qugqz8nvp1vzn8im50,1,18.3,85.4,2024-11-03T15:04:07.885Z,2024-11-03T15:04:14Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5338889059,56,Back,5338889061,140,15.3,5338889067,213,4.59,5338889063,141,47.5,5338889065,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743728971,408,1,2,47,13,dbl7ir1qugqz8nvp1vzn8im50,1,26.9,33.1,2024-11-03T15:04:14.469Z,2024-11-03T15:04:22Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5338889659,140,40.2,5338889657,56,Back,5338889661,141,6.5,5338889663,212,22.9,5338889665,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729059,409,1,2,47,20,dbl7ir1qugqz8nvp1vzn8im50,1,71.5,2.0,2024-11-03T15:04:22.117Z,2024-11-03T15:04:27Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5338890129,56,Right,5338890133,141,3.1,5338890131,140,77.5,5338890137,213,0.12,5338890135,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743728977,564,83,2,47,20,6wwwud48qahpwrfxs20334qk5,0,28.1,97.7,2024-11-03T15:04:22.245Z,2024-11-03T15:04:33Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5338890337,399,5wmik73cqursg7sv3w14ue5pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729065,410,50,2,47,26,dbl7ir1qugqz8nvp1vzn8im50,1,74.4,3.8,2024-11-03T15:04:27.453Z,2024-11-03T15:05:36Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5338890169,56,Right,5338896713,233,565,5338890171,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729095,565,7,2,47,26,6wwwud48qahpwrfxs20334qk5,0,25.6,96.2,2024-11-03T15:04:27.454Z,2024-11-03T15:05:35Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5338890319,56,Back,5338890365,233,410,5338890321,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729181,412,61,2,47,26,dbl7ir1qugqz8nvp1vzn8im50,1,68.4,3.7,2024-11-03T15:04:27.688Z,2024-11-03T15:04:37Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5338890765,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729093,411,5,2,47,27,dbl7ir1qugqz8nvp1vzn8im50,0,72.0,-1.8,2024-11-03T15:04:28.550Z,2024-11-03T15:04:36Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5338890303,347,,5338890867,233,566,5338890301,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729189,566,5,2,47,27,6wwwud48qahpwrfxs20334qk5,1,28.0,101.8,2024-11-03T15:04:28.550Z,2024-11-03T16:07:12Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5338890829,233,411,5338890807,347,,5338890805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729253,567,1,2,47,29,6wwwud48qahpwrfxs20334qk5,1,23.1,100.0,2024-11-03T15:04:30.652Z,2024-11-03T15:09:26Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5338891155,212,11.1,5338891143,107,,5338891145,56,Back,5338891157,213,3.90,5338891151,141,90.2,5338891147,140,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729265,568,1,2,47,33,6wwwud48qahpwrfxs20334qk5,1,13.3,69.1,2024-11-03T15:04:34.566Z,2024-11-03T15:04:38Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5338891237,140,19.1,5338891241,212,41.0,5338891239,141,9.5,5338891243,213,4.86,5338891235,56,Back,5338891245,1,,5338891233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729293,569,1,2,47,36,6wwwud48qahpwrfxs20334qk5,1,19.0,9.5,2024-11-03T15:04:38.044Z,2024-11-03T15:04:41Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5338891409,141,28.6,5338891407,140,15.2,5338891411,212,13.6,5338891413,213,1.87,5338891405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729301,570,1,2,47,39,6wwwud48qahpwrfxs20334qk5,1,15.2,28.6,2024-11-03T15:04:40.876Z,2024-11-03T15:04:41Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338891465,212,11.5,5338891463,141,37.4,5338891461,140,24.5,5338891467,213,0.55,5338891459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729347,571,1,2,47,40,6wwwud48qahpwrfxs20334qk5,1,24.5,37.4,2024-11-03T15:04:41.812Z,2024-11-03T15:04:44Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5338891729,213,3.76,5338891723,140,17.8,5338891725,141,30.0,5338891727,212,8.6,5338891721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729385,572,1,2,47,43,6wwwud48qahpwrfxs20334qk5,1,20.4,32.2,2024-11-03T15:04:44.412Z,2024-11-03T15:04:47Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338891931,141,71.2,5338891935,213,1.82,5338891927,56,Back,5338891933,212,27.3,5338891929,140,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729411,573,1,2,47,46,6wwwud48qahpwrfxs20334qk5,1,13.8,71.5,2024-11-03T15:04:47.652Z,2024-11-03T15:04:50Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5338892069,140,25.5,5338892073,212,13.8,5338892075,213,0.48,5338892067,56,Back,5338892071,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729485,574,1,2,47,48,6wwwud48qahpwrfxs20334qk5,1,23.7,74.1,2024-11-03T15:04:49.860Z,2024-11-03T15:04:54Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5338892433,141,51.5,5338892429,56,Back,5338892435,212,24.9,5338892431,140,5.0,5338892437,213,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729507,575,1,2,47,52,6wwwud48qahpwrfxs20334qk5,0,3.9,51.8,2024-11-03T15:04:53.926Z,2024-11-03T15:04:56Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5338892531,56,Back,5338892537,141,66.9,5338892543,213,0.29,5338892529,155,,5338892533,140,36.5,5338892547,1,,5338892539,212,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729519,413,1,2,47,54,dbl7ir1qugqz8nvp1vzn8im50,0,59.1,25.2,2024-11-03T15:04:56.284Z,2024-11-03T15:04:56Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5338892617,212,8.8,5338892611,56,Center,5338892615,141,31.5,5338892619,213,0.51,5338892613,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729587,576,1,2,47,56,6wwwud48qahpwrfxs20334qk5,1,28.8,55.4,2024-11-03T15:04:57.517Z,2024-11-03T15:05:01Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5338892997,141,77.2,5338892991,3,,5338892999,212,16.6,5338893001,213,1.10,5338892995,140,36.0,5338892993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729691,577,1,2,48,0,6wwwud48qahpwrfxs20334qk5,1,31.7,76.6,2024-11-03T15:05:01.492Z,2024-11-03T15:05:07Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5338893489,213,4.71,5338893491,1,,5338893483,140,31.8,5338893485,141,17.4,5338893487,212,40.3,5338893481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729741,578,1,2,48,6,6wwwud48qahpwrfxs20334qk5,1,57.9,11.0,2024-11-03T15:05:07.620Z,2024-11-03T15:05:10Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5338893759,212,13.5,5338893761,213,1.95,5338893757,141,29.4,5338893753,56,Center,5338893755,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729865,579,1,2,48,8,6wwwud48qahpwrfxs20334qk5,1,50.9,28.5,2024-11-03T15:05:10.164Z,2024-11-03T15:05:16Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5338894405,212,9.6,5338894401,140,59.1,5338894407,213,0.45,5338894403,141,34.6,5338894399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729913,580,1,2,48,14,6wwwud48qahpwrfxs20334qk5,1,76.4,28.3,2024-11-03T15:05:16.085Z,2024-11-03T15:05:18Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5338894655,140,77.0,5338894653,56,Center,5338894661,213,1.49,5338894657,141,40.0,5338894659,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729957,581,1,2,48,16,6wwwud48qahpwrfxs20334qk5,1,77.0,40.0,2024-11-03T15:05:17.505Z,2024-11-03T15:06:13Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5338894933,140,91.7,5338894939,213,5.78,5338894935,141,27.4,5338894937,212,17.7,5338894931,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743729985,582,1,2,48,17,6wwwud48qahpwrfxs20334qk5,1,92.5,27.4,2024-11-03T15:05:18.460Z,2024-11-03T15:06:21Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,1.0,5338895069,56,Center,5338895073,141,37.3,5338902545,210,16,5338895075,212,8.1,5338902549,22,,5338895105,195,,5338895071,140,88.2,5338902547,154,,5338895077,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,
2743730507,583,16,2,48,18,6wwwud48qahpwrfxs20334qk5,1,88.3,37.9,2024-11-03T15:05:19.484Z,2024-11-03T16:51:10Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5338898267,374,2024-11-03 15:05:18.597,5338902681,103,5.7,5338902687,231,49.6,5338902675,55,582,5338902685,230,99.5,5338902679,102,50.9,5338898011,56,Center,5338902669,29,,5338902673,154,,5338898009,17,,5338902665,78,5338898271,375,5338898263,20,,5338898007,22,,5338902683,328,48:17.277,,,,,,,,
2743731211,414,1,2,49,10,dbl7ir1qugqz8nvp1vzn8im50,1,50.1,50.0,2024-11-03T15:06:11.572Z,2024-11-03T15:06:14Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5338901659,212,24.8,5338901669,279,G,5338901661,213,3.62,5338901651,140,29.2,5338901649,56,Back,5338901655,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743731305,415,1,2,49,13,dbl7ir1qugqz8nvp1vzn8im50,1,29.1,33.3,2024-11-03T15:06:14.572Z,2024-11-03T15:06:17Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5338902109,212,20.5,5338902111,213,1.59,5338902107,141,63.4,5338902103,56,Back,5338902105,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743731427,416,1,2,49,16,dbl7ir1qugqz8nvp1vzn8im50,1,31.1,69.1,2024-11-03T15:06:17.460Z,2024-11-03T15:06:22Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5338902781,141,93.5,5338902783,212,18.2,5338902779,140,38.3,5338902785,213,1.14,5338902777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743731439,417,61,2,49,19,dbl7ir1qugqz8nvp1vzn8im50,0,44.8,95.0,2024-11-03T15:06:20.388Z,2024-11-03T16:10:02Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5338902835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743731475,584,56,2,49,19,6wwwud48qahpwrfxs20334qk5,1,50.5,4.1,2024-11-03T15:06:20.779Z,2024-11-03T16:10:00Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5338903035,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743731453,418,5,2,49,20,dbl7ir1qugqz8nvp1vzn8im50,0,52.8,101.5,2024-11-03T15:06:22.301Z,2024-11-03T16:07:13Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5338904959,233,585,5338902901,56,Left,5338902903,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743731507,585,5,2,49,20,6wwwud48qahpwrfxs20334qk5,1,47.2,-1.5,2024-11-03T15:06:22.301Z,2024-11-03T16:07:12Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5338903185,347,,5338903183,56,Back,5338904873,233,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743731659,586,1,2,49,31,6wwwud48qahpwrfxs20334qk5,1,32.6,0.0,2024-11-03T15:06:33.258Z,2024-11-03T15:06:42Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5338904095,56,Back,5338904101,212,8.9,5338905097,107,,5338904097,140,39.3,5338904099,141,7.7,5338904103,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743731671,587,1,2,49,32,6wwwud48qahpwrfxs20334qk5,1,39.3,7.7,2024-11-03T15:06:34.170Z,2024-11-03T15:06:34Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5338904139,141,7.1,5338904141,212,3.4,5338904137,140,36.1,5338904135,56,Back,5338904143,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743731703,588,1,2,49,33,6wwwud48qahpwrfxs20334qk5,1,36.1,7.1,2024-11-03T15:06:34.736Z,2024-11-03T15:06:36Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5338904305,56,Back,5338904335,212,28.6,5338904337,213,2.80,5338904331,140,10.4,5338904333,141,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743731795,589,1,2,49,34,6wwwud48qahpwrfxs20334qk5,1,10.4,21.0,2024-11-03T15:06:36.131Z,2024-11-03T15:06:40Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338904771,140,8.7,5338904779,212,18.2,5338904781,213,1.67,5338904775,141,47.6,5338904769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743732221,590,1,2,49,50,6wwwud48qahpwrfxs20334qk5,0,19.1,51.6,2024-11-03T15:06:52.003Z,2024-11-03T15:06:55Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5338907159,1,,5338907147,157,,5338907149,56,Center,5338907157,213,0.08,5338907151,140,94.6,5338907153,141,60.5,5338907155,212,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743732377,420,1,2,49,56,dbl7ir1qugqz8nvp1vzn8im50,1,13.4,41.5,2024-11-03T15:06:58.189Z,2024-11-03T15:07:01Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5338907955,56,Back,5338907965,1,,5338907963,213,1.32,5338907953,123,,5338907957,140,21.7,5338907961,212,34.7,5338908037,287,,5338907959,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743732575,421,1,2,50,3,dbl7ir1qugqz8nvp1vzn8im50,1,29.6,93.3,2024-11-03T15:07:04.803Z,2024-11-03T15:07:09Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5338909145,213,4.21,5338909133,56,Back,5338909135,140,22.8,5338909139,141,74.1,5338909141,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743732633,422,1,2,50,7,dbl7ir1qugqz8nvp1vzn8im50,1,29.1,81.5,2024-11-03T15:07:09.044Z,2024-11-03T15:07:10Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5338909439,56,Back,5338909445,212,19.7,5338909447,213,0.48,5338909441,140,45.7,5338909443,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743732693,423,1,2,50,9,dbl7ir1qugqz8nvp1vzn8im50,1,43.9,94.2,2024-11-03T15:07:10.756Z,2024-11-03T15:07:13Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5338909761,141,84.1,5338909757,56,Back,5338909767,213,3.62,5338909759,140,31.3,5338909763,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743732859,424,1,2,50,11,dbl7ir1qugqz8nvp1vzn8im50,1,29.7,83.9,2024-11-03T15:07:13.227Z,2024-11-03T15:07:19Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5338910695,140,23.2,5338910693,56,Back,5338910701,213,4.40,5338910697,141,53.0,5338910699,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743732961,425,1,2,50,18,dbl7ir1qugqz8nvp1vzn8im50,1,32.7,67.8,2024-11-03T15:07:19.348Z,2024-11-03T15:07:22Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5338911265,141,93.3,5338911267,212,17.4,5338911261,56,Back,5338911263,140,33.5,5338911269,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743732983,426,1,2,50,21,dbl7ir1qugqz8nvp1vzn8im50,0,33.5,93.3,2024-11-03T15:07:22.596Z,2024-11-03T15:07:59Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5338911389,213,5.83,5338911383,141,75.3,5338911375,155,,5338911377,56,Center,5338911387,212,27.9,5338911381,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743733013,591,1,2,50,23,6wwwud48qahpwrfxs20334qk5,0,30.6,16.0,2024-11-03T15:07:24.690Z,2024-11-03T15:08:49Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338921409,140,36.8,5338921419,213,5.97,5338921413,141,12.9,5338911557,56,Back,5338921417,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743733037,427,1,2,50,23,dbl7ir1qugqz8nvp1vzn8im50,0,53.5,82.0,2024-11-03T15:07:25.140Z,2024-11-03T15:07:32Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5338911705,213,0.61,5338911701,141,100.0,5338911699,140,71.5,5338911703,212,23.1,5338911697,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743733053,428,5,2,50,24,dbl7ir1qugqz8nvp1vzn8im50,0,72.3,101.3,2024-11-03T15:07:25.929Z,2024-11-03T16:07:13Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5338911775,56,Left,5338911777,347,,5338912631,233,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743733161,592,5,2,50,24,6wwwud48qahpwrfxs20334qk5,1,27.7,-1.3,2024-11-03T15:07:25.929Z,2024-11-03T16:07:13Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338912479,347,,5338912569,233,428,5338912477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743733241,593,1,2,50,29,6wwwud48qahpwrfxs20334qk5,1,22.7,0.0,2024-11-03T15:07:30.961Z,2024-11-03T15:07:33Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5338912889,213,2.37,5338912887,212,14.5,5338912881,56,Back,5338912879,107,,5338912883,140,12.8,5338912885,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743733597,594,1,2,50,31,6wwwud48qahpwrfxs20334qk5,1,12.8,13.2,2024-11-03T15:07:33.298Z,2024-11-03T15:07:52Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338914903,56,Back,5338914905,140,4.6,5338914909,212,22.2,5338914907,141,43.3,5338914911,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743733687,595,1,2,50,50,6wwwud48qahpwrfxs20334qk5,1,15.2,44.2,2024-11-03T15:07:52.242Z,2024-11-03T15:07:56Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5338915447,140,25.2,5338915453,213,1.21,5338915445,56,Back,5338915451,212,29.7,5338915449,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743733797,596,1,2,50,54,6wwwud48qahpwrfxs20334qk5,1,31.3,88.4,2024-11-03T15:07:55.881Z,2024-11-03T15:08:01Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5338916037,1,,5338916031,141,49.4,5338916035,213,4.08,5338916027,56,Back,5338916029,140,12.7,5338916033,212,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743733973,597,1,2,51,5,6wwwud48qahpwrfxs20334qk5,1,18.0,50.0,2024-11-03T15:08:07.041Z,2024-11-03T15:08:10Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5338917127,56,Back,5338917143,213,1.39,5338917135,141,89.6,5338917131,140,22.8,5338917139,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743734135,598,1,2,51,8,6wwwud48qahpwrfxs20334qk5,1,25.5,90.0,2024-11-03T15:08:10.265Z,2024-11-03T15:08:16Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5338918083,140,14.5,5338918089,213,4.16,5338918079,56,Back,5338918087,212,22.0,5338918085,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743734201,599,1,2,51,15,6wwwud48qahpwrfxs20334qk5,0,18.9,57.5,2024-11-03T15:08:16.698Z,2024-11-03T15:08:19Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5338918409,213,6.01,5338918411,1,,5338918401,56,Center,5338918407,212,61.9,5338918399,157,,5338918403,140,75.7,5338918405,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743734327,429,1,2,51,18,dbl7ir1qugqz8nvp1vzn8im50,1,25.5,62.9,2024-11-03T15:08:19.899Z,2024-11-03T15:08:24Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5338919055,140,20.1,5338919053,56,Back,5338919051,3,,5338919057,141,86.0,5338919061,213,1.92,5338919059,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743734371,430,1,2,51,23,dbl7ir1qugqz8nvp1vzn8im50,1,15.9,88.6,2024-11-03T15:08:24.388Z,2024-11-03T15:08:26Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5338919293,212,12.0,5338919285,140,4.5,5338919289,141,87.8,5338919295,213,3.19,5338919283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743734453,431,1,2,51,24,dbl7ir1qugqz8nvp1vzn8im50,0,4.3,88.0,2024-11-03T15:08:25.874Z,2024-11-03T15:08:30Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5338919755,140,31.9,5338919763,1,,5338919753,56,Back,5338919751,157,,5338919757,141,66.9,5338919761,213,5.82,5338919759,212,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743734465,600,44,2,51,27,6wwwud48qahpwrfxs20334qk5,1,66.2,29.7,2024-11-03T15:08:29.218Z,2024-11-03T16:02:56Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5338919935,233,432,5338919791,286,,5338919789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743734459,432,44,2,51,27,dbl7ir1qugqz8nvp1vzn8im50,0,33.8,70.3,2024-11-03T15:08:29.219Z,2024-11-03T16:02:56Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5338919785,285,,5338919987,233,600,5338919783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
