id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2742682465,386,12,2,47,14,8cfkisxf1fkxdqtt6tx1tup48,1,20.7,37.7,2024-11-02T15:03:52.317Z,2024-11-02T15:03:58Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5333325239,141,16.4,5333325241,212,41.3,5333325243,213,5.92,5333325235,56,Right,5333325237,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742682713,523,1,2,47,24,7gkglopz9cjsysn2u6sbhuvc5,1,42.9,71.8,2024-11-02T15:04:02.232Z,2024-11-02T15:04:04Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5333326427,56,Left,5333326439,213,0.68,5333326435,141,85.0,5333326437,212,14.3,5333326433,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742682875,524,1,2,47,26,7gkglopz9cjsysn2u6sbhuvc5,1,53.3,83.0,2024-11-02T15:04:04.536Z,2024-11-02T15:04:08Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5333327193,213,3.55,5333327189,212,11.3,5333327183,140,43.4,5333327179,56,Back,5333327185,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742682983,525,1,2,47,30,7gkglopz9cjsysn2u6sbhuvc5,0,42.4,72.0,2024-11-02T15:04:08.282Z,2024-11-02T15:04:11Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5333327771,141,100.0,5333327767,56,Left,5333327765,155,,5333327775,213,0.38,5333327773,212,54.1,5333327769,140,90.2,5333327777,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742683683,387,5,2,47,34,8cfkisxf1fkxdqtt6tx1tup48,1,15.4,-1.6,2024-11-02T15:04:11.675Z,2024-11-02T16:21:12Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5333331111,56,Back,5333331113,347,,5333331209,233,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742682995,526,5,2,47,34,7gkglopz9cjsysn2u6sbhuvc5,0,84.6,101.6,2024-11-02T15:04:11.675Z,2024-11-02T16:21:12Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5333327819,347,,5333327813,56,Left,5333331353,233,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742683881,388,1,2,47,52,8cfkisxf1fkxdqtt6tx1tup48,1,29.2,0.0,2024-11-02T15:04:30.590Z,2024-11-02T15:04:36Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5333332051,56,Back,5333332059,213,0.79,5333332055,141,11.6,5333332053,140,37.1,5333332057,212,11.8,5333332049,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742683897,389,1,2,47,58,8cfkisxf1fkxdqtt6tx1tup48,0,34.2,8.4,2024-11-02T15:04:36.038Z,2024-11-02T15:04:45Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5333333403,212,10.7,5333332153,56,Back,5333333405,213,3.74,5333333399,140,25.8,5333333401,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742683929,390,5,2,47,59,8cfkisxf1fkxdqtt6tx1tup48,0,28.0,-1.7000000000000002,2024-11-02T15:04:36.849Z,2024-11-02T16:21:13Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5333332309,347,,5333332307,56,Back,5333333427,233,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742684131,527,5,2,47,59,7gkglopz9cjsysn2u6sbhuvc5,1,72.0,101.7,2024-11-02T15:04:36.849Z,2024-11-02T16:21:13Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5333333323,347,,5333333387,233,390,5333333321,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742684293,528,1,2,48,6,7gkglopz9cjsysn2u6sbhuvc5,1,82.4,100.0,2024-11-02T15:04:44.464Z,2024-11-02T15:04:48Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5333334047,56,Left,5333334051,141,89.4,5333334045,107,,5333334053,212,8.4,5333334055,213,4.85,5333334049,140,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742684319,391,83,2,48,10,8cfkisxf1fkxdqtt6tx1tup48,0,21.4,18.3,2024-11-02T15:04:48.398Z,2024-11-02T15:14:30Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5333440565,399,11cna826ls27ahux2w0ckapqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742684305,529,61,2,48,11,7gkglopz9cjsysn2u6sbhuvc5,0,83.8,89.6,2024-11-02T15:04:48.664Z,2024-11-02T15:04:49Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5333334139,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742684455,393,1,2,48,15,8cfkisxf1fkxdqtt6tx1tup48,0,21.4,18.2,2024-11-02T15:04:53.446Z,2024-11-02T15:05:21Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5333334969,213,0.41,5333334973,1,,5333334947,155,,5333334963,212,56.3,5333334951,56,Center,5333334959,141,50.9,5333334955,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742684639,531,1,2,48,17,7gkglopz9cjsysn2u6sbhuvc5,0,33.4,54.9,2024-11-02T15:04:54.954Z,2024-11-02T15:04:58Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5333335843,56,Right,5333335847,140,53.5,5333335865,212,31.6,5333335853,141,20.3,5333335879,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742684867,395,1,2,48,25,8cfkisxf1fkxdqtt6tx1tup48,0,87.2,81.1,2024-11-02T15:05:02.853Z,2024-11-02T15:05:03Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5333336901,56,Center,5333336911,212,13.8,5333336903,140,88.5,5333336915,213,4.81,5333336907,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742684895,532,8,2,48,26,7gkglopz9cjsysn2u6sbhuvc5,1,13.2,36.6,2024-11-02T15:05:04.360Z,2024-11-02T15:05:04Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5333337045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742685011,533,50,2,48,30,7gkglopz9cjsysn2u6sbhuvc5,1,8.2,31.3,2024-11-02T15:05:08.009Z,2024-11-02T15:53:59Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5333337681,285,,5333361501,233,396,5333337679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742685217,396,7,2,48,30,8cfkisxf1fkxdqtt6tx1tup48,0,91.8,68.7,2024-11-02T15:05:08.010Z,2024-11-02T15:53:59Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5333361417,233,533,5333338745,286,,5333338743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742685109,534,61,2,48,33,7gkglopz9cjsysn2u6sbhuvc5,1,10.2,32.8,2024-11-02T15:05:11.200Z,2024-11-02T15:08:58Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5333338177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742685241,397,61,2,48,36,8cfkisxf1fkxdqtt6tx1tup48,1,98.9,72.7,2024-11-02T15:05:14.501Z,2024-11-02T15:05:14Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5333338881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742685271,398,5,2,48,37,8cfkisxf1fkxdqtt6tx1tup48,0,100.7,73.8,2024-11-02T15:05:15.521Z,2024-11-02T16:21:14Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5333339147,233,535,5333339029,346,,5333339027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742685227,535,5,2,48,37,7gkglopz9cjsysn2u6sbhuvc5,1,-0.7000000000000001,26.2,2024-11-02T15:05:15.521Z,2024-11-02T16:18:25Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5333338809,56,Back,5333339081,233,398,5333338811,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742685637,536,1,2,48,47,7gkglopz9cjsysn2u6sbhuvc5,1,3.4,57.5,2024-11-02T15:05:25.416Z,2024-11-02T15:05:26Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5333340871,212,3.5,5333340867,140,2.8,5333340863,124,,5333340865,56,Back,5333340875,213,4.53,5333340869,141,52.4,5333340881,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742685749,537,1,2,48,48,7gkglopz9cjsysn2u6sbhuvc5,1,2.8,52.4,2024-11-02T15:05:26.249Z,2024-11-02T15:05:29Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5333341393,213,0.93,5333341389,141,69.3,5333341387,140,10.9,5333341391,212,14.3,5333341385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742685949,538,1,2,48,55,7gkglopz9cjsysn2u6sbhuvc5,0,24.5,72.1,2024-11-02T15:05:33.280Z,2024-11-02T15:05:34Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5333342305,56,Center,5333342303,157,,5333342307,140,65.2,5333342309,141,51.5,5333342313,213,5.97,5333342315,1,,5333342311,212,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742686071,400,1,2,48,58,8cfkisxf1fkxdqtt6tx1tup48,1,30.8,72.6,2024-11-02T15:05:35.733Z,2024-11-02T15:05:38Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5333342899,140,19.0,5333342901,141,56.1,5333342903,212,16.7,5333342897,56,Back,5333342905,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742686157,401,1,2,49,0,8cfkisxf1fkxdqtt6tx1tup48,1,19.0,56.1,2024-11-02T15:05:37.869Z,2024-11-02T15:05:40Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5333343261,56,Back,5333343269,213,6.07,5333343265,141,51.8,5333343263,140,32.1,5333343267,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742686281,402,1,2,49,2,8cfkisxf1fkxdqtt6tx1tup48,1,31.1,51.2,2024-11-02T15:05:40.141Z,2024-11-02T15:05:44Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5333343951,141,20.4,5333343947,56,Back,5333343949,140,30.1,5333343955,213,4.66,5333343953,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742686425,403,1,2,49,6,8cfkisxf1fkxdqtt6tx1tup48,1,30.1,20.4,2024-11-02T15:05:44.101Z,2024-11-02T15:05:48Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5333344719,141,42.4,5333344723,213,2.48,5333344715,56,Back,5333344721,212,24.3,5333344717,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742686513,404,1,2,49,10,8cfkisxf1fkxdqtt6tx1tup48,1,12.0,45.1,2024-11-02T15:05:48.534Z,2024-11-02T15:05:51Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5333345181,140,62.5,5333345189,1,,5333345185,212,56.6,5333345183,141,74.2,5333345187,213,0.36,5333345177,157,,5333345179,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742686591,405,1,2,49,13,8cfkisxf1fkxdqtt6tx1tup48,1,62.8,74.4,2024-11-02T15:05:51.238Z,2024-11-02T15:05:54Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5333345551,56,Center,5333345559,213,4.91,5333345555,141,45.4,5333345553,140,66.5,5333345557,212,20.1,5333345549,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742686711,406,1,2,49,16,8cfkisxf1fkxdqtt6tx1tup48,1,66.5,45.5,2024-11-02T15:05:53.838Z,2024-11-02T15:05:58Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5333346241,213,5.22,5333346239,212,18.9,5333346233,56,Center,5333346237,141,21.2,5333346235,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742686761,407,1,2,49,20,8cfkisxf1fkxdqtt6tx1tup48,1,82.7,17.0,2024-11-02T15:05:58.437Z,2024-11-02T15:06:00Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5333346465,56,Center,5333346471,212,7.0,5333346467,140,77.1,5333346469,141,22.7,5333346473,213,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742686927,408,1,2,49,22,8cfkisxf1fkxdqtt6tx1tup48,1,77.1,22.7,2024-11-02T15:05:59.837Z,2024-11-02T15:06:04Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5333347221,140,71.3,5333347227,212,9.3,5333347223,141,12.3,5333347231,213,4.00,5333347219,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742686977,409,1,2,49,27,8cfkisxf1fkxdqtt6tx1tup48,1,71.3,12.3,2024-11-02T15:06:04.701Z,2024-11-02T15:06:06Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5333347455,213,1.67,5333347441,56,Center,5333347449,212,14.4,5333347447,141,33.3,5333347443,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742687001,410,1,2,49,28,8cfkisxf1fkxdqtt6tx1tup48,1,69.9,33.3,2024-11-02T15:06:05.829Z,2024-11-02T15:06:06Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5333347563,213,4.86,5333347557,140,71.6,5333347555,56,Right,5333347559,141,15.5,5333347561,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742687045,411,1,2,49,29,8cfkisxf1fkxdqtt6tx1tup48,1,71.6,15.5,2024-11-02T15:06:06.669Z,2024-11-02T15:06:07Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5333347775,213,5.87,5333347773,212,16.3,5333347769,140,85.8,5333347767,56,Right,5333347771,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742687247,412,1,2,49,30,8cfkisxf1fkxdqtt6tx1tup48,1,85.8,5.8,2024-11-02T15:06:07.725Z,2024-11-02T15:06:12Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5333348509,140,98.5,5333348507,56,Center,5333348519,213,1.09,5333348513,141,43.7,5333348517,212,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742687287,413,1,2,49,34,8cfkisxf1fkxdqtt6tx1tup48,0,98.6,43.9,2024-11-02T15:06:12.023Z,2024-11-02T16:52:11Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5333348737,140,96.2,5333348745,213,1.75,5333348733,56,Center,5333348743,212,13.9,5333348741,141,64.0,5333355855,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742687369,541,1,2,49,35,7gkglopz9cjsysn2u6sbhuvc5,1,1.5,30.7,2024-11-02T15:06:13.199Z,2024-11-02T15:06:15Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5333349171,141,14.6,5333349167,56,Back,5333349175,213,5.41,5333349169,140,10.2,5333349173,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742687385,542,3,2,49,37,7gkglopz9cjsysn2u6sbhuvc5,0,12.9,12.8,2024-11-02T15:06:15.583Z,2024-11-02T15:54:00Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5333349229,56,Back,5333350389,233,414,5333349231,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742687527,414,7,2,49,37,8cfkisxf1fkxdqtt6tx1tup48,1,87.1,87.2,2024-11-02T15:06:15.584Z,2024-11-02T15:53:59Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5333350049,286,,5333350283,233,542,5333350045,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742687427,543,83,2,49,39,7gkglopz9cjsysn2u6sbhuvc5,0,9.3,14.9,2024-11-02T15:06:17.544Z,2024-11-02T15:06:23Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5333350395,399,1icurh5jrnw1e6jdgqxjnhdnu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742687559,415,61,2,49,42,8cfkisxf1fkxdqtt6tx1tup48,0,91.0,88.0,2024-11-02T15:06:20.637Z,2024-11-02T15:06:21Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5333350197,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742687625,416,5,2,49,44,8cfkisxf1fkxdqtt6tx1tup48,0,88.1,101.7,2024-11-02T15:06:21.662Z,2024-11-02T16:09:19Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5333350555,347,,5333350717,233,544,5333350553,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742687589,544,5,2,49,44,7gkglopz9cjsysn2u6sbhuvc5,1,11.9,-1.7000000000000002,2024-11-02T15:06:21.662Z,2024-11-02T16:21:14Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5333350665,233,416,5333350333,56,Back,5333350335,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742687977,545,1,2,49,53,7gkglopz9cjsysn2u6sbhuvc5,0,9.4,0.0,2024-11-02T15:06:31.328Z,2024-11-02T15:06:33Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5333352343,140,22.5,5333352349,141,6.8,5333352341,56,Back,5333352351,212,14.9,5333352339,107,,5333352353,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742688025,417,44,2,49,55,8cfkisxf1fkxdqtt6tx1tup48,1,77.1,94.4,2024-11-02T15:06:32.871Z,2024-11-02T15:54:10Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5333352589,286,,5333352587,56,Left,5333352775,233,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742687993,546,44,2,49,55,7gkglopz9cjsysn2u6sbhuvc5,0,22.9,5.6,2024-11-02T15:06:32.872Z,2024-11-02T15:54:11Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5333352461,56,Back,5333352821,233,417,5333352463,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742688031,418,1,2,49,55,8cfkisxf1fkxdqtt6tx1tup48,0,76.5,96.3,2024-11-02T15:06:32.989Z,2024-11-02T16:20:48Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5333352623,141,100.0,5333352619,56,Left,5333352627,213,0.61,5333352625,212,6.0,5333352621,140,81.2,5333352617,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742688053,419,5,2,49,56,8cfkisxf1fkxdqtt6tx1tup48,0,83.6,101.6,2024-11-02T15:06:34.433Z,2024-11-02T15:06:44Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5333352711,347,,5333353859,233,547,5333352709,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742688259,547,5,2,49,56,7gkglopz9cjsysn2u6sbhuvc5,1,16.4,-1.6,2024-11-02T15:06:34.433Z,2024-11-02T16:21:15Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5333353739,56,Back,5333353791,233,419,5333353741,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742688461,548,1,2,50,5,7gkglopz9cjsysn2u6sbhuvc5,1,19.7,0.0,2024-11-02T15:06:42.975Z,2024-11-02T15:06:47Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5333354711,141,25.8,5333354701,107,,5333354709,140,13.3,5333354715,213,1.91,5333354713,212,20.1,5333354705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742688629,549,1,2,50,9,7gkglopz9cjsysn2u6sbhuvc5,1,19.9,35.8,2024-11-02T15:06:46.895Z,2024-11-02T15:06:51Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5333355539,140,11.1,5333355541,141,63.3,5333355543,212,20.9,5333355545,213,2.03,5333355537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742688779,550,1,2,50,13,7gkglopz9cjsysn2u6sbhuvc5,1,10.7,62.1,2024-11-02T15:06:51.448Z,2024-11-02T15:06:55Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5333356265,1,,5333356263,213,0.67,5333356261,212,32.5,5333356255,56,Back,5333356253,155,,5333356257,140,35.0,5333356259,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742688923,551,1,2,50,17,7gkglopz9cjsysn2u6sbhuvc5,0,35.1,92.1,2024-11-02T15:06:55.575Z,2024-11-02T15:06:59Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5333356935,56,Left,5333356933,157,,5333356951,213,0.00,5333356939,140,69.9,5333356955,1,,5333356943,141,92.1,5333356947,212,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742689161,421,1,2,50,23,8cfkisxf1fkxdqtt6tx1tup48,1,39.6,6.4,2024-11-02T15:07:01.125Z,2024-11-02T15:07:05Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5333358119,212,40.3,5333358115,141,49.9,5333358109,140,13.5,5333358123,213,2.32,5333358127,1,,5333358105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742689231,422,1,2,50,27,8cfkisxf1fkxdqtt6tx1tup48,0,14.4,50.7,2024-11-02T15:07:05.142Z,2024-11-02T15:07:06Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5333358477,141,63.4,5333358469,56,Center,5333358473,140,77.3,5333358467,157,,5333358481,212,66.6,5333358487,213,0.13,5333358491,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742689527,553,1,2,50,30,7gkglopz9cjsysn2u6sbhuvc5,1,34.6,36.3,2024-11-02T15:07:08.162Z,2024-11-02T15:07:14Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5333360049,212,19.6,5333360041,140,17.0,5333360045,141,46.1,5333360051,213,2.80,5333360035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742689805,554,1,2,50,36,7gkglopz9cjsysn2u6sbhuvc5,1,14.4,48.2,2024-11-02T15:07:14.590Z,2024-11-02T15:07:22Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5333361367,213,4.89,5333361353,140,15.2,5333361363,212,4.8,5333361357,141,41.2,5333361347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742689955,555,1,2,50,44,7gkglopz9cjsysn2u6sbhuvc5,1,22.1,32.8,2024-11-02T15:07:22.542Z,2024-11-02T15:07:26Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5333362103,141,44.5,5333362107,213,1.23,5333362105,212,8.4,5333362101,140,24.8,5333362099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742690015,556,1,2,50,48,7gkglopz9cjsysn2u6sbhuvc5,0,29.2,52.4,2024-11-02T15:07:26.567Z,2024-11-02T15:07:28Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333362399,141,64.3,5333362391,56,Center,5333362389,155,,5333362407,213,0.26,5333362395,140,58.5,5333362403,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742690241,424,1,2,50,51,8cfkisxf1fkxdqtt6tx1tup48,1,40.1,35.7,2024-11-02T15:07:28.678Z,2024-11-02T15:07:33Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5333363361,56,Back,5333363369,213,3.01,5333363367,212,25.9,5333363363,140,15.6,5333363365,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742690293,425,1,2,50,55,8cfkisxf1fkxdqtt6tx1tup48,0,15.6,40.9,2024-11-02T15:07:32.958Z,2024-11-02T15:07:34Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5333363641,56,Back,5333363649,213,0.55,5333363647,212,38.3,5333363643,140,46.8,5333363645,141,70.2,5333363639,155,,5333363653,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742690407,558,1,2,50,58,7gkglopz9cjsysn2u6sbhuvc5,1,55.3,29.2,2024-11-02T15:07:36.303Z,2024-11-02T15:07:37Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333364169,212,5.6,5333364171,213,5.74,5333364167,141,24.9,5333364163,56,Center,5333364165,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742690459,559,1,2,50,59,7gkglopz9cjsysn2u6sbhuvc5,1,60.3,24.9,2024-11-02T15:07:37.222Z,2024-11-02T15:07:39Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5333364463,56,Center,5333364471,212,8.8,5333364467,141,31.0,5333364465,140,52.9,5333364473,213,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742690587,560,1,2,51,1,7gkglopz9cjsysn2u6sbhuvc5,1,54.2,38.3,2024-11-02T15:07:38.887Z,2024-11-02T15:07:41Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333365043,212,12.6,5333365037,140,42.3,5333365045,213,3.03,5333365033,56,Back,5333365041,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742690651,561,1,2,51,3,7gkglopz9cjsysn2u6sbhuvc5,1,44.4,44.0,2024-11-02T15:07:41.622Z,2024-11-02T15:07:43Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5333365365,213,5.18,5333365361,212,6.5,5333365357,141,35.5,5333365353,56,Back,5333365355,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
