id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2726413607,472,1,2,55,41,b8oqgvx1ijeyn6y1cn6929ix4,1,78.9,36.0,2024-09-27T18:13:46.258Z,2024-09-27T18:13:47Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5244432307,213,0.85,5244432303,141,57.6,5244432299,56,Center,5244432305,212,19.6,5244432301,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726413615,473,61,2,55,42,b8oqgvx1ijeyn6y1cn6929ix4,0,91.2,57.6,2024-09-27T18:13:47.669Z,2024-09-27T18:32:45Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5244432355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726413595,522,1,2,55,42,dbl7ir1qugqz8nvp1vzn8im50,0,24.8,69.7,2024-09-27T18:13:47.777Z,2024-09-27T19:10:04Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5244432233,140,16.6,5244432237,141,49.3,5244432245,213,4.16,5244432241,212,16.3,5244432231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726420041,515,61,2,55,43,b8oqgvx1ijeyn6y1cn6929ix4,1,84.9,40.5,2024-09-27T18:13:48.045Z,2024-09-27T19:20:46Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5244582079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726413643,474,1,2,55,44,b8oqgvx1ijeyn6y1cn6929ix4,0,92.2,55.8,2024-09-27T18:13:49.298Z,2024-09-27T19:20:48Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5244432491,140,94.4,5244432495,212,4.8,5244432493,141,49.6,5244432497,213,5.21,5244432489,56,Center,5244586299,236,,5244586301,233,525,5244586305,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726413641,525,74,2,55,44,dbl7ir1qugqz8nvp1vzn8im50,1,13.7,60.5,2024-09-27T18:13:49.299Z,2024-09-27T19:20:49Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5244586241,56,Back,5244586243,285,,5244586369,233,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726413647,526,12,2,55,45,dbl7ir1qugqz8nvp1vzn8im50,1,11.7,62.4,2024-09-27T18:13:50.185Z,2024-09-27T19:20:51Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5244588693,212,27.0,5244588689,140,15.7,5244588685,167,,5244588687,56,Back,5244588695,213,1.41,5244588691,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726414065,475,5,2,55,50,b8oqgvx1ijeyn6y1cn6929ix4,1,75.5,-1.7000000000000002,2024-09-27T18:13:54.937Z,2024-09-27T19:20:08Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5244434685,56,Right,5244434689,347,,5244593311,233,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726413785,527,5,2,55,50,dbl7ir1qugqz8nvp1vzn8im50,0,24.5,101.7,2024-09-27T18:13:54.937Z,2024-09-27T19:20:08Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5244433311,347,,5244593353,233,475,5244433309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726414165,476,1,2,56,1,b8oqgvx1ijeyn6y1cn6929ix4,1,67.2,0.0,2024-09-27T18:14:06.841Z,2024-09-27T18:14:10Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5244435197,140,61.9,5244435203,213,1.96,5244435195,56,Right,5244435191,107,,5244435199,141,18.9,5244435201,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726414199,477,1,2,56,5,b8oqgvx1ijeyn6y1cn6929ix4,1,62.6,21.9,2024-09-27T18:14:10.386Z,2024-09-27T18:14:11Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5244435363,141,53.9,5244435367,213,1.47,5244435361,140,64.6,5244435365,212,21.9,5244435359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726414259,478,1,2,56,6,b8oqgvx1ijeyn6y1cn6929ix4,1,66.5,60.6,2024-09-27T18:14:11.561Z,2024-09-27T18:14:14Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5244435693,140,84.1,5244435697,212,26.6,5244435699,213,0.80,5244435691,56,Left,5244435695,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726414433,479,1,2,56,9,b8oqgvx1ijeyn6y1cn6929ix4,1,84.1,88.7,2024-09-27T18:14:13.850Z,2024-09-27T18:14:21Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5244436583,140,94.8,5244436587,212,11.8,5244436585,141,83.2,5244436589,213,5.96,5244436581,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726414493,480,1,2,56,16,b8oqgvx1ijeyn6y1cn6929ix4,1,92.9,90.3,2024-09-27T18:14:21.321Z,2024-09-27T18:14:28Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5244436871,212,9.0,5244436865,56,Left,5244436869,141,92.4,5244436873,213,2.98,5244436867,140,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726414507,481,1,2,56,19,b8oqgvx1ijeyn6y1cn6929ix4,0,84.4,92.4,2024-09-27T18:14:24.561Z,2024-09-27T18:14:25Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5244436993,56,Center,5244436989,2,,5244436997,141,45.2,5244436999,212,33.8,5244436991,155,,5244436995,140,94.6,5244437003,1,,5244437001,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726414511,528,12,2,56,20,dbl7ir1qugqz8nvp1vzn8im50,1,10.4,51.5,2024-09-27T18:14:25.322Z,2024-09-27T18:14:29Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5244437043,15,,5244437011,56,Back,5244437019,213,0.45,5244437015,141,65.2,5244437017,212,21.4,5244437013,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726414729,529,1,2,56,24,dbl7ir1qugqz8nvp1vzn8im50,0,28.8,65.2,2024-09-27T18:14:29.346Z,2024-09-27T18:14:35Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5244438273,56,Center,5244438283,1,,5244438277,141,37.0,5244438275,140,76.2,5244438279,212,53.3,5244438271,157,,5244438281,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726415253,483,61,2,56,25,b8oqgvx1ijeyn6y1cn6929ix4,1,75.5,34.6,2024-09-27T18:14:30.305Z,2024-09-27T19:09:40Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5244441163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726415219,482,1,2,56,31,b8oqgvx1ijeyn6y1cn6929ix4,0,29.4,61.7,2024-09-27T18:14:36.785Z,2024-09-27T18:14:58Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5244441017,141,41.2,5244441013,56,Back,5244441019,212,14.5,5244441021,213,4.44,5244441015,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726415737,488,27,2,57,0,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-27T18:15:05.074Z,2024-09-27T19:07:11Z,,,,,5244789203,233,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726415523,530,27,2,57,0,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-09-27T18:15:05.074Z,2024-09-27T19:07:22Z,,,,,5244789227,233,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726415603,485,43,2,57,7,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-27T18:15:12.289Z,2024-09-27T18:39:47Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5244617945,144,1,5244442963,140,33.0,5244442967,212,14.7,5244442969,213,4.83,5244442965,141,33.7,5244442961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726415759,489,28,2,57,7,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-27T18:15:12.721Z,2024-09-27T19:07:16Z,,,,,5244443787,55,488,5244444789,233,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726415535,531,28,2,57,7,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-09-27T18:15:12.721Z,2024-09-27T19:07:20Z,,,,,5244442623,55,530,5244444835,233,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726424561,562,1,2,57,9,b8oqgvx1ijeyn6y1cn6929ix4,1,24.2,80.8,2024-09-27T18:15:14.215Z,2024-09-27T19:07:04Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5244623779,140,26.8,5244623785,213,4.82,5244623781,141,42.5,5244623777,56,Back,5244623783,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726415623,486,1,2,57,10,b8oqgvx1ijeyn6y1cn6929ix4,0,32.5,30.3,2024-09-27T18:15:14.913Z,2024-09-27T18:15:15Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5244443077,141,16.4,5244443083,1,,5244443073,56,Right,5244443081,213,6.12,5244443075,140,88.2,5244443079,212,59.2,5244443071,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726415741,533,12,2,57,11,dbl7ir1qugqz8nvp1vzn8im50,1,12.5,80.9,2024-09-27T18:15:16.696Z,2024-09-27T19:20:55Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244443797,167,,5244443733,213,3.61,5244443729,212,15.4,5244443721,140,0.0,5244443725,141,70.6,5244443719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726415667,487,6,2,57,12,b8oqgvx1ijeyn6y1cn6929ix4,1,96.0,24.6,2024-09-27T18:15:17.561Z,2024-09-27T19:04:50Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5244443439,75,,5244443909,233,534,5244443437,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726415753,534,6,2,57,12,dbl7ir1qugqz8nvp1vzn8im50,0,4.0,75.4,2024-09-27T18:15:17.561Z,2024-09-27T19:04:51Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244443939,233,487,5244443855,56,Back,5244443857,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726416129,535,43,2,57,32,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-09-27T18:15:37.569Z,2024-09-27T18:15:39Z,,,,,5244445921,144,28,5244445753,55,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726416559,490,1,2,57,46,b8oqgvx1ijeyn6y1cn6929ix4,1,99.5,0.5,2024-09-27T18:15:51.610Z,2024-09-27T18:16:09Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,1.0,,5244448141,223,,5244448145,140,96.2,5244448149,212,38.5,5244448143,56,Center,5244448147,141,56.9,5244448139,155,,5244448135,2,,5244448153,1,,5244449961,210,13,5244449963,154,,5244448151,213,1.66,5244448137,6,,,,,,,,,,,,,,,,,,,
2726416571,491,13,2,57,50,b8oqgvx1ijeyn6y1cn6929ix4,1,93.6,51.9,2024-09-27T18:15:55.355Z,2024-09-27T19:55:41Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5244450019,231,50.2,5244450017,230,99.3,5244449221,328,,5244448181,56,Center,5245145509,17,,5244450007,103,73.6,5244450009,214,,5244450001,55,490,5244450005,102,53.1,5244449995,74,,5244449999,154,,5244449213,25,,5244449997,29,,5244449215,15,,,,,,,,,,,,,
2726416583,492,5,2,57,51,b8oqgvx1ijeyn6y1cn6929ix4,0,101.4,50.2,2024-09-27T18:15:56.001Z,2024-09-27T19:20:08Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5244449655,233,536,5244448233,346,,5244448231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726416831,536,5,2,57,51,dbl7ir1qugqz8nvp1vzn8im50,1,-1.4,49.8,2024-09-27T18:15:56.001Z,2024-09-27T18:39:25Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244449623,233,492,5244449509,346,,5244449507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726417393,493,18,2,58,20,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-27T18:16:25.656Z,2024-09-27T18:17:09Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5244452625,44,Midfielder,5244452623,42,,5244452627,59,18,5244452823,55,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726417415,494,19,2,58,20,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-27T18:16:25.657Z,2024-09-27T20:09:13Z,1u46uhxe7outj2f8tsga2nx0p,E. Agyiri,,,5244452735,293,5,5244452741,44,Midfielder,5244452717,42,,5244452729,292,6,5244452725,59,21,5244452721,145,9,5244452747,55,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726418067,495,18,2,58,22,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-27T18:16:27.653Z,2024-09-27T18:17:17Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5244456241,42,,5244456245,59,9,5244456243,44,Forward,5244456329,55,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726418077,496,19,2,58,22,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-27T18:16:27.654Z,2024-09-27T18:17:18Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5244456299,55,495,5244456295,293,2,5244456291,59,29,5244456293,292,6,5244456285,42,,5244456289,145,2,5244456297,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726417847,537,1,2,58,41,dbl7ir1qugqz8nvp1vzn8im50,1,4.2,43.4,2024-09-27T18:16:45.848Z,2024-09-27T18:16:48Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5244454959,140,4.1,5244454965,212,7.3,5244454961,141,54.2,5244454955,124,,5244454971,213,1.59,5244455021,189,,5244454983,237,,5244454957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726417903,538,1,2,58,43,dbl7ir1qugqz8nvp1vzn8im50,1,4.1,54.2,2024-09-27T18:16:48.168Z,2024-09-27T18:16:50Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5244455279,56,Back,5244455281,140,9.4,5244455285,212,12.8,5244455287,213,1.12,5244455283,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726418007,539,1,2,58,45,dbl7ir1qugqz8nvp1vzn8im50,0,29.1,76.7,2024-09-27T18:16:50.688Z,2024-09-27T19:21:47Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5244455923,140,41.9,5244455927,212,21.3,5244455929,213,0.89,5244455925,141,100.0,5244455921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726418185,497,5,2,58,51,b8oqgvx1ijeyn6y1cn6929ix4,1,62.6,-2.0,2024-09-27T18:16:56.624Z,2024-09-27T19:20:09Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5244456801,56,Right,5244456803,347,,5244460619,233,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726418017,540,5,2,58,51,dbl7ir1qugqz8nvp1vzn8im50,0,37.4,102.0,2024-09-27T18:16:56.624Z,2024-09-27T19:20:09Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5244460671,233,497,5244455965,56,Back,5244455973,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726418279,498,1,2,58,59,b8oqgvx1ijeyn6y1cn6929ix4,1,64.3,0.0,2024-09-27T18:17:04.640Z,2024-09-27T18:17:10Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5244457357,213,2.63,5244457349,56,Back,5244457353,141,18.8,5244457347,107,,5244457361,1,,5244457355,212,28.0,5244457351,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726418321,499,1,2,59,5,b8oqgvx1ijeyn6y1cn6929ix4,1,39.0,19.4,2024-09-27T18:17:10.169Z,2024-09-27T18:17:12Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5244457615,213,2.21,5244457611,141,40.0,5244457607,56,Back,5244457613,212,17.4,5244457609,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726418357,500,1,2,59,7,b8oqgvx1ijeyn6y1cn6929ix4,1,29.5,41.5,2024-09-27T18:17:12.168Z,2024-09-27T18:17:14Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5244457801,213,1.47,5244457797,141,66.1,5244457799,212,16.8,5244457795,140,31.1,5244457791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726418417,501,1,2,59,9,b8oqgvx1ijeyn6y1cn6929ix4,1,29.1,66.7,2024-09-27T18:17:13.936Z,2024-09-27T18:17:16Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5244458131,140,17.6,5244458135,212,15.9,5244458137,213,3.85,5244458133,141,51.6,5244458129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726418489,502,1,2,59,11,b8oqgvx1ijeyn6y1cn6929ix4,1,22.1,54.0,2024-09-27T18:17:16.681Z,2024-09-27T18:17:19Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5244458447,56,Back,5244458451,141,10.7,5244458455,213,4.96,5244458453,212,30.4,5244458449,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726418541,503,1,2,59,14,b8oqgvx1ijeyn6y1cn6929ix4,1,29.3,10.7,2024-09-27T18:17:19.817Z,2024-09-27T18:17:22Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5244458741,213,0.34,5244458739,212,18.0,5244458735,140,45.5,5244458737,141,19.5,5244458733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726418601,504,1,2,59,17,b8oqgvx1ijeyn6y1cn6929ix4,1,49.5,18.3,2024-09-27T18:17:22.106Z,2024-09-27T18:17:25Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5244459087,212,15.8,5244459083,140,62.2,5244459085,141,5.8,5244459089,213,5.72,5244459081,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726418611,505,61,2,59,20,b8oqgvx1ijeyn6y1cn6929ix4,0,62.2,5.8,2024-09-27T18:17:24.962Z,2024-09-27T18:17:25Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5244459143,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726418637,506,5,2,59,20,b8oqgvx1ijeyn6y1cn6929ix4,0,58.9,-2.0,2024-09-27T18:17:25.824Z,2024-09-27T19:20:10Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5244460635,233,541,5244459277,56,Right,5244459279,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726418869,541,5,2,59,20,dbl7ir1qugqz8nvp1vzn8im50,1,41.1,102.0,2024-09-27T18:17:25.824Z,2024-09-27T19:20:10Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5244460575,233,506,5244460551,56,Back,5244460553,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726418907,542,1,2,59,33,dbl7ir1qugqz8nvp1vzn8im50,1,39.5,100.0,2024-09-27T18:17:38.159Z,2024-09-27T18:17:39Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244460769,140,36.9,5244460765,107,,5244460775,213,4.46,5244460771,141,86.5,5244460773,212,10.9,5244460767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726418921,543,1,2,59,34,dbl7ir1qugqz8nvp1vzn8im50,1,36.9,86.5,2024-09-27T18:17:39.168Z,2024-09-27T18:17:40Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5244460847,212,3.4,5244460851,213,1.73,5244460939,156,,5244460843,141,91.4,5244460841,140,36.4,5244460839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726419033,544,1,2,59,37,dbl7ir1qugqz8nvp1vzn8im50,1,36.3,91.5,2024-09-27T18:17:42.560Z,2024-09-27T19:21:50Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244461481,140,36.7,5244461485,212,40.2,5244461489,1,,5244461479,56,Back,5244461483,141,32.4,5244461487,213,4.72,5244461477,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726419115,545,1,2,59,40,dbl7ir1qugqz8nvp1vzn8im50,1,36.7,32.4,2024-09-27T18:17:45.816Z,2024-09-27T18:17:49Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244461931,212,22.4,5244461927,140,57.1,5244461933,213,5.99,5244461929,141,22.8,5244461925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726419143,546,1,2,59,44,dbl7ir1qugqz8nvp1vzn8im50,0,61.9,27.9,2024-09-27T18:17:49.103Z,2024-09-27T18:17:50Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5244462093,213,5.75,5244462085,56,Right,5244462089,141,15.3,5244462091,212,16.9,5244462087,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726419223,508,1,2,59,47,b8oqgvx1ijeyn6y1cn6929ix4,1,28.3,89.1,2024-09-27T18:17:52.192Z,2024-09-27T18:17:54Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5244462471,140,37.0,5244462475,212,9.8,5244462469,56,Back,5244462473,141,94.5,5244462477,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726419243,509,3,2,59,48,b8oqgvx1ijeyn6y1cn6929ix4,1,36.4,85.8,2024-09-27T18:17:53.825Z,2024-09-27T18:17:59Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5244462565,286,,5244462617,233,547,5244462563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726419239,547,45,2,59,48,dbl7ir1qugqz8nvp1vzn8im50,0,63.6,14.2,2024-09-27T18:17:53.825Z,2024-09-27T18:18:01Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5244462553,56,Right,5244462555,285,,5244462675,233,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726419349,510,1,2,59,50,b8oqgvx1ijeyn6y1cn6929ix4,1,40.5,95.1,2024-09-27T18:17:54.976Z,2024-09-27T18:18:00Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5244463091,140,40.1,5244463095,212,7.2,5244463089,56,Back,5244463097,213,4.65,5244463093,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726419355,511,1,2,59,53,b8oqgvx1ijeyn6y1cn6929ix4,0,53.9,84.8,2024-09-27T18:17:57.856Z,2024-09-27T18:18:00Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5244463143,141,90.9,5244463139,56,Left,5244463149,213,0.23,5244463141,140,70.5,5244463145,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726419333,548,8,2,59,54,dbl7ir1qugqz8nvp1vzn8im50,1,28.4,17.9,2024-09-27T18:17:59.281Z,2024-09-27T18:17:59Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5244463021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726419361,550,1,2,59,55,dbl7ir1qugqz8nvp1vzn8im50,1,28.4,17.9,2024-09-27T18:17:59.983Z,2024-09-27T18:18:00Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5244463181,56,Back,5244463189,213,0.79,5244463185,141,26.8,5244463187,212,8.5,5244463183,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726419381,551,1,2,59,55,dbl7ir1qugqz8nvp1vzn8im50,1,34.1,26.8,2024-09-27T18:18:00.767Z,2024-09-27T18:18:02Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5244463287,140,25.6,5244463291,212,10.1,5244463293,213,2.65,5244463285,56,Back,5244463289,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726419565,552,1,2,59,57,dbl7ir1qugqz8nvp1vzn8im50,1,25.6,33.9,2024-09-27T18:18:01.903Z,2024-09-27T18:18:09Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5244464307,56,Back,5244464311,141,43.7,5244464317,213,2.21,5244464309,140,20.9,5244464313,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
