id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2719415441,546,1,2,52,58,8gxd9ry2580pu1b1dd5ny9ymy,0,75.9,91.1,2024-09-13T18:11:25.698Z,2024-09-13T18:11:29Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5206158991,141,39.7,5206158993,212,40.7,5206158999,1,,5206158995,213,5.25,5206158979,2,,5206158983,155,,5206158981,5,,5206158987,56,Center,5206158989,140,95.7,5206158985,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719415491,488,61,2,53,4,bd4qakf7j0wwie8wke9km7uj8,1,2.1,60.5,2024-09-13T18:11:32.010Z,2024-09-13T18:11:32Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5206159231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719415519,489,6,2,53,5,bd4qakf7j0wwie8wke9km7uj8,0,1.4,61.2,2024-09-13T18:11:32.363Z,2024-09-13T19:02:44Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5206159445,233,547,5206159335,56,Back,5206159337,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719415497,547,6,2,53,5,8gxd9ry2580pu1b1dd5ny9ymy,1,98.6,38.8,2024-09-13T18:11:32.363Z,2024-09-13T18:11:36Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5206159399,233,489,5206159361,56,Center,5206159363,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719416115,548,1,2,53,32,8gxd9ry2580pu1b1dd5ny9ymy,0,99.5,0.5,2024-09-13T18:11:59.803Z,2024-09-13T18:12:02Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5206162499,2,,5206162511,141,48.4,5206162503,155,,5206162501,6,,5206162515,212,32.7,5206162507,56,Center,5206162519,1,,5206162505,223,,5206162517,213,1.65,5206162509,140,,,,,,,,,,,,,,,97.1,,,,,,,,,,,,
2719416149,490,12,2,53,36,bd4qakf7j0wwie8wke9km7uj8,1,9.8,46.4,2024-09-13T18:12:03.580Z,2024-09-13T19:24:31Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5206162705,212,22.1,5206162707,213,1.32,5206162703,141,77.9,5206162701,140,15.1,5206162753,15,,5206162699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719416253,491,4,2,53,39,bd4qakf7j0wwie8wke9km7uj8,1,16.2,81.6,2024-09-13T18:12:07.044Z,2024-09-13T18:30:48Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5206163511,233,549,5206163271,285,,5206163267,152,,5206163265,56,Back,5206294749,294,,5206163263,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719416249,549,4,2,53,39,8gxd9ry2580pu1b1dd5ny9ymy,0,83.8,18.4,2024-09-13T18:12:07.045Z,2024-09-13T18:30:48Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5206163573,233,491,5206163451,294,,5206163453,56,Right,5206163457,286,,5206163455,152,,5206163449,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719417159,492,1,2,54,11,bd4qakf7j0wwie8wke9km7uj8,0,19.6,81.0,2024-09-13T18:12:38.533Z,2024-09-13T18:12:47Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5206168023,213,6.18,5206168025,1,,5206168013,140,100.0,5206168003,157,,5206168015,141,68.0,5206168019,212,85.4,5206168005,152,,5206168009,56,Center,5206167999,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719417173,493,43,2,54,20,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-09-13T18:12:47.697Z,2024-09-13T18:13:20Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5206168087,346,0,5206168085,56,Center,5206171769,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719417167,550,56,2,54,20,8gxd9ry2580pu1b1dd5ny9ymy,1,2.1,30.7,2024-09-13T18:12:47.915Z,2024-09-13T18:12:48Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206168051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719417629,553,4,2,54,21,8gxd9ry2580pu1b1dd5ny9ymy,1,3.0,30.8,2024-09-13T18:12:48.788Z,2024-09-13T18:13:16Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206171213,233,494,5206170613,285,,5206170611,265,,5206170605,13,,5206170609,152,,5206170607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719417619,494,4,2,54,21,bd4qakf7j0wwie8wke9km7uj8,0,97.0,69.2,2024-09-13T18:12:48.789Z,2024-09-13T19:24:28Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5206170555,13,,5206170559,152,,5206170557,56,Center,5206170563,286,,5206170561,265,,5206170893,233,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719417395,551,43,2,54,21,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-13T18:12:48.924Z,2024-09-13T18:13:15Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206171111,144,5,5206169313,233,493,5206169261,56,Back,5206169263,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719417801,554,1,2,54,49,8gxd9ry2580pu1b1dd5ny9ymy,1,3.2,33.9,2024-09-13T18:13:16.978Z,2024-09-13T18:13:18Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5206171427,140,7.6,5206171425,56,Back,5206171429,141,49.4,5206171433,213,1.16,5206171431,212,11.5,5206171423,152,,5206171421,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719417833,555,1,2,54,50,8gxd9ry2580pu1b1dd5ny9ymy,1,7.6,49.4,2024-09-13T18:13:17.900Z,2024-09-13T18:13:18Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206171565,56,Back,5206171569,141,39.8,5206171567,140,21.7,5206171573,213,5.87,5206171571,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719417877,556,1,2,54,51,8gxd9ry2580pu1b1dd5ny9ymy,0,21.5,38.0,2024-09-13T18:13:18.762Z,2024-09-13T18:13:20Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5206171813,213,3.70,5206171801,140,0.0,5206171797,56,Back,5206171805,141,16.2,5206171809,212,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719417923,495,6,2,54,53,bd4qakf7j0wwie8wke9km7uj8,1,100.0,81.6,2024-09-13T18:13:20.409Z,2024-09-13T19:02:44Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5206172317,56,Left,5206172319,73,,5206172329,233,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719417889,557,6,2,54,53,8gxd9ry2580pu1b1dd5ny9ymy,0,0.0,18.4,2024-09-13T18:13:20.409Z,2024-09-13T18:13:29Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5206171927,73,,5206171925,56,Back,5206172369,233,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719418613,496,1,2,55,22,bd4qakf7j0wwie8wke9km7uj8,1,99.5,99.5,2024-09-13T18:13:49.550Z,2024-09-13T19:44:56Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,1.0,,5206175977,140,95.2,5206175981,141,58.7,5206175985,213,4.55,5206175971,56,Center,5206175965,155,,5206175967,223,,5206175961,2,,5206175983,212,28.1,5206739285,210,13,5206739287,154,5206175963,6,,,,,,,,,,,,,,,,,,,,,,,,,
2719418631,497,44,2,55,27,bd4qakf7j0wwie8wke9km7uj8,1,96.4,59.3,2024-09-13T18:13:54.666Z,2024-09-13T19:03:23Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5206176199,233,558,5206176127,286,,5206176125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719418597,558,44,2,55,27,8gxd9ry2580pu1b1dd5ny9ymy,0,3.6,40.7,2024-09-13T18:13:54.667Z,2024-09-13T19:03:23Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5206175877,56,Back,5206175879,285,,5206176285,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719418699,499,13,2,55,28,bd4qakf7j0wwie8wke9km7uj8,1,95.2,58.7,2024-09-13T18:13:55.638Z,2024-09-13T19:44:57Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5206176903,102,57.5,5206176461,56,Center,5206739353,55,496,5206176911,230,99.4,5206176915,231,51.3,5206176897,15,,5206739347,29,,5206176895,25,,5206739349,154,,5206176901,86,5206176905,103,5206176457,61,5206176907,328,,,,,,,,,,,40.3,,,,,,,,,,
2719418671,498,5,2,55,30,bd4qakf7j0wwie8wke9km7uj8,0,100.8,56.6,2024-09-13T18:13:57.787Z,2024-09-13T19:10:36Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5206176321,56,Center,5206176323,346,,5206176431,233,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719418663,559,5,2,55,30,8gxd9ry2580pu1b1dd5ny9ymy,1,-0.8,43.4,2024-09-13T18:13:57.787Z,2024-09-13T18:30:51Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5206176361,233,498,5206176275,56,Back,5206176277,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719418769,560,1,2,55,31,8gxd9ry2580pu1b1dd5ny9ymy,1,3.1,50.6,2024-09-13T18:13:58.387Z,2024-09-13T18:30:53Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5206176839,212,30.8,5206176845,237,,5206176835,140,20.4,5206176837,141,87.1,5206176841,213,0.94,5206176831,124,,5206176833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719418907,561,1,2,55,36,8gxd9ry2580pu1b1dd5ny9ymy,1,24.0,82.3,2024-09-13T18:14:03.347Z,2024-09-13T18:14:09Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5206177585,213,4.83,5206177583,212,13.0,5206177581,141,63.3,5206177577,56,Back,5206177579,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719418929,562,1,2,55,42,8gxd9ry2580pu1b1dd5ny9ymy,1,34.6,37.6,2024-09-13T18:14:09.363Z,2024-09-13T18:14:10Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5206177673,56,Center,5206177677,141,30.0,5206177681,213,6.05,5206177679,212,21.9,5206177675,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719418981,563,1,2,55,43,8gxd9ry2580pu1b1dd5ny9ymy,1,60.1,26.7,2024-09-13T18:14:10.540Z,2024-09-13T18:14:13Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5206177983,56,Right,5206177987,141,9.8,5206177989,212,19.1,5206177985,140,74.6,5206177991,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719418987,564,3,2,55,46,8gxd9ry2580pu1b1dd5ny9ymy,0,78.2,6.2,2024-09-13T18:14:13.283Z,2024-09-13T18:14:20Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5206178023,56,Right,5206178285,233,500,5206178025,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719419023,500,7,2,55,46,bd4qakf7j0wwie8wke9km7uj8,1,21.8,93.8,2024-09-13T18:14:13.284Z,2024-09-13T18:14:19Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5206178173,167,,5206178177,285,,5206178251,233,564,5206178175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719419105,501,5,2,55,47,bd4qakf7j0wwie8wke9km7uj8,0,20.6,101.8,2024-09-13T18:14:14.499Z,2024-09-13T19:10:36Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5206178701,233,565,5206178601,56,Back,5206178603,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719419109,565,5,2,55,47,8gxd9ry2580pu1b1dd5ny9ymy,1,79.4,-1.8,2024-09-13T18:14:14.499Z,2024-09-13T18:14:24Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5206178623,56,Right,5206178645,233,501,5206178625,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719419179,566,1,2,55,53,8gxd9ry2580pu1b1dd5ny9ymy,1,84.5,0.0,2024-09-13T18:14:20.188Z,2024-09-13T18:31:28Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5206179015,213,2.69,5206179005,140,68.0,5206179009,141,11.0,5206179013,212,19.2,5206299087,189,,5206179003,56,Right,5206178999,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719419275,567,1,2,55,57,8gxd9ry2580pu1b1dd5ny9ymy,1,67.1,11.9,2024-09-13T18:14:24.179Z,2024-09-13T18:14:28Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5206179513,212,16.5,5206179511,141,28.2,5206179515,213,2.41,5206179509,140,55.4,5206179505,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719419317,568,1,2,56,1,8gxd9ry2580pu1b1dd5ny9ymy,1,51.7,32.5,2024-09-13T18:14:28.547Z,2024-09-13T18:14:31Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5206179723,140,46.4,5206179721,56,Back,5206179727,212,26.6,5206179725,141,70.8,5206179729,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719419535,569,1,2,56,4,8gxd9ry2580pu1b1dd5ny9ymy,1,56.9,77.9,2024-09-13T18:14:31.211Z,2024-09-13T18:14:41Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206180931,213,0.22,5206180923,56,Left,5206180925,140,77.3,5206180929,212,21.9,5206180927,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719419561,502,83,2,56,12,bd4qakf7j0wwie8wke9km7uj8,1,7.7,6.4,2024-09-13T18:14:39.686Z,2024-09-13T18:33:45Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5206315229,399,6dzg820946z4848whaa6ny2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719419549,570,3,2,56,13,8gxd9ry2580pu1b1dd5ny9ymy,0,92.0,94.6,2024-09-13T18:14:40.685Z,2024-09-13T19:24:26Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5206181009,286,,5206181007,56,Left,5206314591,233,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719419579,503,7,2,56,13,bd4qakf7j0wwie8wke9km7uj8,0,8.0,5.4,2024-09-13T18:14:40.686Z,2024-09-13T18:34:01Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5206317361,56,Back,5206317435,233,570,5206317363,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719446567,660,1,2,56,15,bd4qakf7j0wwie8wke9km7uj8,1,24.5,24.8,2024-09-13T18:14:42.779Z,2024-09-13T18:35:37Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5206330061,213,6.16,5206330053,56,Back,5206330055,140,43.7,5206330059,212,20.3,5206330057,141,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719419685,504,1,2,56,20,bd4qakf7j0wwie8wke9km7uj8,0,31.4,9.7,2024-09-13T18:14:47.662Z,2024-09-13T19:24:22Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5206181897,286,,5206181893,233,571,5206181891,236,,5206181823,56,Back,5206181831,213,0.79,5206181829,212,8.4,5206181825,140,37.0,5206181827,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719419697,571,74,2,56,20,8gxd9ry2580pu1b1dd5ny9ymy,1,68.0,79.3,2024-09-13T18:14:47.663Z,2024-09-13T19:10:10Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5206181881,285,,5206181877,56,Left,5206181947,233,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719419815,572,3,2,56,23,8gxd9ry2580pu1b1dd5ny9ymy,1,62.2,76.9,2024-09-13T18:14:50.403Z,2024-09-13T19:24:18Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206333115,286,,5206348463,233,674,5206333111,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449945,674,45,2,56,23,bd4qakf7j0wwie8wke9km7uj8,0,37.8,23.1,2024-09-13T18:14:50.403Z,2024-09-13T19:03:07Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5206348391,285,,5206348477,233,572,5206348389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719419839,574,1,2,56,25,8gxd9ry2580pu1b1dd5ny9ymy,1,58.0,72.8,2024-09-13T18:14:52.901Z,2024-09-13T18:39:08Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206355013,213,5.63,5206355011,212,10.8,5206355005,56,Center,5206355009,141,63.2,5206355007,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719419997,575,1,2,56,33,8gxd9ry2580pu1b1dd5ny9ymy,1,67.4,70.3,2024-09-13T18:15:00.701Z,2024-09-13T18:39:26Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5206357055,212,3.8,5206357059,213,0.73,5206357049,56,Center,5206357051,140,70.1,5206357053,141,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719420013,576,61,2,56,33,8gxd9ry2580pu1b1dd5ny9ymy,1,66.8,74.6,2024-09-13T18:15:00.884Z,2024-09-13T18:39:38Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5206358427,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719420443,511,45,2,56,34,bd4qakf7j0wwie8wke9km7uj8,0,40.4,21.4,2024-09-13T18:15:01.720Z,2024-09-13T18:45:16Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5206395835,56,Back,5206395913,233,577,5206395837,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719420017,577,3,2,56,34,8gxd9ry2580pu1b1dd5ny9ymy,1,59.6,78.6,2024-09-13T18:15:01.720Z,2024-09-13T18:45:15Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206392167,286,,5206392165,56,Center,5206395867,233,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719420339,580,61,2,56,35,8gxd9ry2580pu1b1dd5ny9ymy,0,63.0,77.9,2024-09-13T18:15:02.197Z,2024-09-13T18:45:29Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206398447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719461211,854,1,2,56,35,8gxd9ry2580pu1b1dd5ny9ymy,1,59.0,68.9,2024-09-13T18:15:02.605Z,2024-09-13T18:47:11Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5206410779,140,67.7,5206410783,212,9.7,5206410777,56,Center,5206410781,141,64.0,5206410785,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719461185,852,1,2,56,35,8gxd9ry2580pu1b1dd5ny9ymy,1,73.6,60.3,2024-09-13T18:15:02.885Z,2024-09-13T18:47:17Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5206411439,56,Center,5206411445,212,9.4,5206411447,213,2.96,5206411441,140,64.8,5206411443,141,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719461193,853,1,2,56,35,8gxd9ry2580pu1b1dd5ny9ymy,0,65.5,52.6,2024-09-13T18:15:03.077Z,2024-09-13T18:47:30Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5206412817,212,18.1,5206412727,155,,5206412813,141,60.9,5206412729,56,Center,5206412777,140,81.9,5206412821,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719420021,506,12,2,56,37,bd4qakf7j0wwie8wke9km7uj8,1,14.3,30.2,2024-09-13T18:15:04.367Z,2024-09-13T18:47:46Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5206183451,15,,5206183423,213,5.94,5206183421,212,8.1,5206183417,140,21.6,5206183419,141,26.2,5206183415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719420137,578,83,2,56,39,8gxd9ry2580pu1b1dd5ny9ymy,0,66.6,80.5,2024-09-13T18:15:06.419Z,2024-09-13T18:15:10Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5206184481,399,6zhj070huc77sl5o5bx6ey5g4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719420379,508,1,2,56,44,bd4qakf7j0wwie8wke9km7uj8,1,25.3,6.7,2024-09-13T18:15:11.223Z,2024-09-13T18:15:15Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5206185351,212,31.1,5206185353,213,2.30,5206185347,140,5.7,5206185345,56,Back,5206185349,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719420421,509,1,2,56,48,bd4qakf7j0wwie8wke9km7uj8,0,5.7,40.9,2024-09-13T18:15:15.199Z,2024-09-13T18:15:17Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5206185577,213,5.84,5206185575,212,38.3,5206185579,1,,5206185573,141,16.9,5206185571,140,38.7,5206185569,56,Back,5206185567,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719420521,581,1,2,56,53,8gxd9ry2580pu1b1dd5ny9ymy,0,56.3,73.0,2024-09-13T18:15:20.411Z,2024-09-13T18:15:21Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5206186073,213,5.59,5206186071,212,7.5,5206186069,141,66.0,5206186065,56,Center,5206186067,140,61.8,5206186063,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719420575,512,1,2,56,54,bd4qakf7j0wwie8wke9km7uj8,1,36.4,28.6,2024-09-13T18:15:21.471Z,2024-09-13T18:15:23Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5206186317,141,34.9,5206186319,212,8.1,5206186315,140,43.0,5206186313,56,Back,5206186311,3,,5206186321,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719420597,513,44,2,56,55,bd4qakf7j0wwie8wke9km7uj8,1,44.6,33.0,2024-09-13T18:15:22.323Z,2024-09-13T19:03:24Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5206186449,285,,5206186527,233,582,5206186447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719420563,582,44,2,56,55,8gxd9ry2580pu1b1dd5ny9ymy,0,55.4,67.0,2024-09-13T18:15:22.324Z,2024-09-13T19:03:24Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5206186265,286,,5206186263,56,Center,5206186593,233,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719420637,514,1,2,56,55,bd4qakf7j0wwie8wke9km7uj8,0,43.0,34.9,2024-09-13T18:15:23.095Z,2024-09-13T18:47:48Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5206186645,3,,5206186649,140,49.7,5206186647,56,Back,5206186655,213,6.11,5206186651,141,33.1,5206186653,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719420661,584,1,2,56,59,8gxd9ry2580pu1b1dd5ny9ymy,1,45.0,67.9,2024-09-13T18:15:26.219Z,2024-09-13T18:15:27Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206186791,141,47.5,5206186793,212,14.7,5206186789,140,40.5,5206186795,213,4.38,5206186787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719420711,585,1,2,56,59,8gxd9ry2580pu1b1dd5ny9ymy,1,40.5,47.5,2024-09-13T18:15:27.043Z,2024-09-13T18:15:28Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5206187053,140,42.2,5206187051,56,Back,5206187059,213,1.46,5206187055,141,71.4,5206187057,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719420871,586,1,2,57,1,8gxd9ry2580pu1b1dd5ny9ymy,1,41.3,70.2,2024-09-13T18:15:28.812Z,2024-09-13T18:15:37Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206187911,213,4.52,5206187903,56,Back,5206187907,141,48.2,5206187905,140,38.5,5206187909,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
