id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2715020915,512,1,1,42,10,aqtkb4mgrz8c6iqfufj6qjbv9,0,79.3,84.4,2024-08-30T18:43:57.084Z,2024-08-30T18:51:24Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5182082591,140,87.9,5182038635,56,Center,5182082597,213,5.49,5182082593,141,70.9,5182082595,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715030361,374,12,1,42,12,b8oqgvx1ijeyn6y1cn6929ix4,1,15.6,38.9,2024-08-30T18:43:58.327Z,2024-08-30T18:51:52Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5182089349,212,2.0,5182089345,141,37.9,5182089353,213,5.94,5182089337,56,Back,5182089339,140,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715021029,513,61,1,42,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,88.8,81.7,2024-08-30T18:43:58.523Z,2024-08-30T18:51:22Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,1.0,,5182039197,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715021041,514,15,1,42,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,89.5,70.2,2024-08-30T18:44:01.831Z,2024-08-30T20:49:16Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5182039277,56,Center,5182041513,103,19,5182041515,146,93.6,5182040937,20,,5182040965,82,,5182041503,78,,5182041519,230,97.7,5182041505,29,,5182041517,147,62.5,5182039275,64,,5182039273,22,5182041537,233,342,5182041511,102,50.2,5182041507,55,513,5182041521,231,,,,,54.0,,,,,
2715021007,342,10,1,42,15,b8oqgvx1ijeyn6y1cn6929ix4,1,6.4,37.5,2024-08-30T18:44:01.931Z,2024-08-30T18:56:30Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5182039081,56,Back,5182039079,94,,5182041585,233,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715021077,515,61,1,42,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,89.5,70.2,2024-08-30T18:44:05.039Z,2024-08-30T18:44:24Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5182039509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715021091,343,5,1,42,20,b8oqgvx1ijeyn6y1cn6929ix4,1,-0.9,38.3,2024-08-30T18:44:06.860Z,2024-08-30T20:23:49Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5182039795,233,516,5182135209,346,,5182039583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715021113,516,5,1,42,20,aqtkb4mgrz8c6iqfufj6qjbv9,0,100.9,61.7,2024-08-30T18:44:06.860Z,2024-08-30T19:03:52Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5182039725,56,Center,5182039829,233,343,5182135179,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715021779,344,1,1,42,45,b8oqgvx1ijeyn6y1cn6929ix4,1,5.2,62.3,2024-08-30T18:44:32.220Z,2024-08-30T18:44:36Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5182043331,212,57.2,5182043327,140,58.6,5182043323,124,,5182043339,74,,5182043325,56,Left,5182043335,1,,5182043333,213,0.20,5182043329,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715021795,345,44,1,42,50,b8oqgvx1ijeyn6y1cn6929ix4,1,62.6,71.3,2024-08-30T18:44:36.651Z,2024-08-30T21:09:54Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5182043553,233,517,5182043433,286,,5182043431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715021813,517,44,1,42,50,aqtkb4mgrz8c6iqfufj6qjbv9,0,37.4,28.7,2024-08-30T18:44:36.652Z,2024-08-30T21:09:54Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5182043621,233,345,5182043519,285,,5182043515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715021851,346,1,1,42,50,b8oqgvx1ijeyn6y1cn6929ix4,0,58.6,79.0,2024-08-30T18:44:36.780Z,2024-08-30T18:44:39Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5182043721,141,86.0,5182043717,56,Left,5182043713,3,,5182043723,212,21.5,5182043719,140,78.6,5182043715,168,,5182043725,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715021957,519,1,1,42,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,17.7,16.1,2024-08-30T18:44:40.052Z,2024-08-30T18:44:43Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5182044347,56,Back,5182044351,141,42.1,5182044353,212,23.5,5182044349,140,3.0,5182044355,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715022067,520,1,1,42,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,3.4,36.6,2024-08-30T18:44:43.108Z,2024-08-30T18:44:48Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5182045005,140,11.1,5182045003,56,Back,5182045011,213,5.15,5182045007,141,11.3,5182045009,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715022213,521,1,1,43,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,20.1,14.1,2024-08-30T18:44:48.396Z,2024-08-30T18:44:53Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5182045747,213,1.12,5182045745,212,23.0,5182045743,141,44.6,5182045741,140,29.6,5182045739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715022321,522,1,1,43,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.6,53.3,2024-08-30T18:44:53.180Z,2024-08-30T18:44:57Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5182046265,213,1.12,5182046263,212,27.7,5182046259,140,54.0,5182046261,141,90.0,5182046257,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715022337,523,1,1,43,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.5,88.9,2024-08-30T18:44:57.068Z,2024-08-30T18:44:58Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5182046349,140,60.9,5182046353,212,11.8,5182046347,56,Center,5182046357,213,5.43,5182046351,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715022399,524,1,1,43,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.9,75.9,2024-08-30T18:44:58.308Z,2024-08-30T18:45:01Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,,5182046653,141,78.7,5182046657,212,19.3,5182046661,213,3.04,5182046643,56,Back,5182046647,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715022471,525,1,1,43,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.8,74.1,2024-08-30T18:45:01.020Z,2024-08-30T18:45:04Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5182047037,213,4.82,5182047035,212,16.2,5182047029,56,Back,5182047033,141,50.4,5182047031,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715022485,526,1,1,43,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.6,43.9,2024-08-30T18:45:04.277Z,2024-08-30T18:45:05Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5182047113,213,0.25,5182047109,141,47.6,5182047105,56,Center,5182047111,212,10.0,5182047107,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715022515,527,1,1,43,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.8,47.6,2024-08-30T18:45:05.213Z,2024-08-30T18:45:06Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5182047267,213,2.56,5182047261,140,43.0,5182047257,56,Back,5182047265,212,16.0,5182047263,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715022563,528,1,1,43,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.5,60.5,2024-08-30T18:45:06.324Z,2024-08-30T18:45:09Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5182047551,212,24.5,5182047547,140,57.7,5182047549,141,89.0,5182047545,56,Left,5182047553,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715022633,529,1,1,43,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.0,89.0,2024-08-30T18:45:09.316Z,2024-08-30T18:45:12Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5182047937,141,67.5,5182047939,212,22.0,5182047935,140,41.4,5182047941,213,3.87,5182047933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715022689,530,1,1,43,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.9,64.6,2024-08-30T18:45:11.924Z,2024-08-30T18:45:15Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5182048231,141,28.8,5182048227,56,Center,5182048235,213,5.30,5182048229,140,57.5,5182048233,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715022729,531,1,1,43,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.9,26.8,2024-08-30T18:45:14.877Z,2024-08-30T18:45:16Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5182048423,140,67.5,5182048425,141,40.0,5182048429,213,0.68,5182048427,212,14.3,5182048421,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715022795,532,1,1,43,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.5,40.0,2024-08-30T18:45:16.252Z,2024-08-30T18:51:58Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5182048841,212,6.7,5182048839,141,44.5,5182048835,56,Center,5182048879,156,,5182048843,213,2.67,5182048837,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715022893,533,1,1,43,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.5,50.3,2024-08-30T18:45:21.253Z,2024-08-30T18:45:24Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5182049333,213,1.26,5182049329,141,85.3,5182049325,56,Left,5182049331,212,25.0,5182049327,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715022935,534,1,1,43,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.3,85.3,2024-08-30T18:45:23.852Z,2024-08-30T18:52:15Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5182049517,141,54.0,5182049509,2,,5182049515,140,88.4,5182049513,56,Center,5182049521,213,5.32,5182049511,155,,5182049519,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715022945,535,61,1,43,39,aqtkb4mgrz8c6iqfufj6qjbv9,0,89.2,53.7,2024-08-30T18:45:25.397Z,2024-08-30T18:52:21Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5182049561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715023415,348,1,1,43,51,b8oqgvx1ijeyn6y1cn6929ix4,1,14.7,37.6,2024-08-30T18:45:37.677Z,2024-08-30T18:45:43Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5182052051,213,5.91,5182052047,212,53.0,5182052043,140,61.6,5182052045,141,8.9,5182052039,199,,5182052041,56,Right,5182052053,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715023465,349,1,1,43,57,b8oqgvx1ijeyn6y1cn6929ix4,1,61.6,8.9,2024-08-30T18:45:43.636Z,2024-08-30T18:45:45Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5182052353,213,0.92,5182052345,56,Center,5182052349,141,29.2,5182052343,168,,5182052347,140,71.6,5182052341,3,,5182052351,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715023469,350,50,1,43,59,b8oqgvx1ijeyn6y1cn6929ix4,1,72.2,29.2,2024-08-30T18:45:45.709Z,2024-08-30T20:05:35Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5182052769,233,536,5182052375,286,,5182052373,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715023521,536,7,1,43,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.8,70.8,2024-08-30T18:45:45.710Z,2024-08-30T20:05:34Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5182052655,56,Back,5182052735,233,350,5182052657,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715031147,548,1,1,44,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.5,75.6,2024-08-30T18:45:48.327Z,2024-08-30T18:52:56Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5182093851,56,Back,5182093857,212,19.5,5182093853,140,29.1,5182093859,213,4.42,5182093855,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715023583,538,1,1,44,4,aqtkb4mgrz8c6iqfufj6qjbv9,0,28.6,46.0,2024-08-30T18:45:50.990Z,2024-08-30T18:52:58Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5182052913,157,,5182052923,213,6.09,5182052919,141,36.0,5182052915,56,Center,5182052925,1,,5182052917,140,62.0,5182052921,212,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715023771,352,1,1,44,9,b8oqgvx1ijeyn6y1cn6929ix4,1,52.9,68.2,2024-08-30T18:45:55.669Z,2024-08-30T18:45:59Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5182054027,141,90.3,5182054031,212,17.9,5182054025,140,62.2,5182054035,213,0.99,5182054023,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715023879,353,1,1,44,13,b8oqgvx1ijeyn6y1cn6929ix4,1,68.9,90.8,2024-08-30T18:45:59.388Z,2024-08-30T18:46:03Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5182054671,140,55.1,5182054681,213,3.60,5182054669,56,Left,5182054679,212,16.2,5182054675,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715023989,354,1,1,44,17,b8oqgvx1ijeyn6y1cn6929ix4,1,63.1,72.3,2024-08-30T18:46:03.566Z,2024-08-30T18:46:10Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5182055291,56,Right,5182055305,1,,5182055289,196,,5182055303,213,5.12,5182055299,141,6.2,5182055285,155,,5182055295,140,81.6,5182055301,212,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715024045,355,1,1,44,24,b8oqgvx1ijeyn6y1cn6929ix4,1,79.7,5.5,2024-08-30T18:46:10.565Z,2024-08-30T18:46:13Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5182055601,141,11.7,5182055597,140,73.0,5182055605,212,8.2,5182055607,213,2.60,5182055595,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715024089,356,1,1,44,26,b8oqgvx1ijeyn6y1cn6929ix4,1,72.8,11.0,2024-08-30T18:46:13.052Z,2024-08-30T18:46:14Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5182055821,140,67.4,5182055819,56,Right,5182055827,213,2.35,5182055825,212,8.1,5182055823,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715024125,357,1,1,44,28,b8oqgvx1ijeyn6y1cn6929ix4,1,68.3,21.8,2024-08-30T18:46:14.685Z,2024-08-30T18:46:16Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5182055993,56,Center,5182055999,212,8.7,5182056001,213,2.38,5182055995,140,62.3,5182055997,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715024173,358,1,1,44,30,b8oqgvx1ijeyn6y1cn6929ix4,1,61.6,31.5,2024-08-30T18:46:16.781Z,2024-08-30T18:46:18Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5182056229,213,2.97,5182056225,141,37.1,5182056223,140,40.2,5182056221,56,Back,5182056227,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715024247,359,1,1,44,32,b8oqgvx1ijeyn6y1cn6929ix4,1,40.2,37.1,2024-08-30T18:46:18.557Z,2024-08-30T18:46:21Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5182056567,213,1.45,5182056553,56,Back,5182056559,141,74.1,5182056555,140,43.0,5182056563,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715024373,360,1,1,44,35,b8oqgvx1ijeyn6y1cn6929ix4,1,42.9,75.1,2024-08-30T18:46:21.542Z,2024-08-30T18:46:26Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5182057369,196,,5182057379,141,8.9,5182057391,1,,5182057387,213,5.48,5182057377,140,84.4,5182057367,155,,5182057373,56,Right,5182057383,212,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715024455,361,1,1,44,40,b8oqgvx1ijeyn6y1cn6929ix4,1,85.4,7.9,2024-08-30T18:46:26.389Z,2024-08-30T18:46:29Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5182057787,212,12.2,5182057781,56,Center,5182057791,213,0.85,5182057783,140,93.1,5182057785,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715024553,362,1,1,44,42,b8oqgvx1ijeyn6y1cn6929ix4,0,98.0,29.9,2024-08-30T18:46:29.221Z,2024-08-30T18:46:56Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5182060765,195,,5182058321,140,96.2,5182058327,213,1.74,5182058323,141,46.4,5182058325,212,11.4,5182058319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715024573,539,12,1,44,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,4.9,60.2,2024-08-30T18:46:33.374Z,2024-08-30T18:53:11Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5182058569,167,,5182058435,212,7.0,5182058433,141,58.1,5182058429,56,Back,5182058437,213,3.35,5182058431,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715024563,363,6,1,44,47,b8oqgvx1ijeyn6y1cn6929ix4,1,98.6,44.2,2024-08-30T18:46:34.110Z,2024-08-30T20:01:58Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5182058601,75,,5182058599,56,Center,5182058643,233,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715024581,540,6,1,44,47,aqtkb4mgrz8c6iqfufj6qjbv9,0,1.4,55.8,2024-08-30T18:46:34.110Z,2024-08-30T20:01:58Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5182058631,73,,5182058665,233,363,5182058629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715025521,364,1,1,45,21,b8oqgvx1ijeyn6y1cn6929ix4,0,99.5,0.5,2024-08-30T18:47:07.822Z,2024-08-30T18:47:14Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5182063495,223,,5182063493,155,,5182063497,56,Center,5182063501,141,47.0,5182063499,140,96.1,5182063503,212,31.8,5182063505,213,1.68,5182063491,6,,5182063489,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715025543,541,44,1,45,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,3.8,52.0,2024-08-30T18:47:12.711Z,2024-08-30T21:09:55Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5182063709,233,365,5182063569,56,Back,5182063571,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715025531,365,44,1,45,26,b8oqgvx1ijeyn6y1cn6929ix4,0,96.2,48.0,2024-08-30T18:47:12.712Z,2024-08-30T21:09:55Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5182063529,286,,5182063885,233,541,5182063527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715025549,542,11,1,45,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,3.0,40.9,2024-08-30T18:47:13.606Z,2024-08-30T18:47:14Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5182063599,56,Back,5182063601,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715025701,543,1,1,45,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,10.1,39.1,2024-08-30T18:47:15.591Z,2024-08-30T18:47:19Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5182064413,1,,5182064409,212,77.1,5182064401,199,,5182064403,56,Left,5182064405,140,71.7,5182064407,141,100.0,5182064411,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715025867,366,5,1,45,33,b8oqgvx1ijeyn6y1cn6929ix4,1,28.4,-1.0,2024-08-30T18:47:19.616Z,2024-08-30T20:23:50Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5182065251,56,Back,5182065255,347,,5182065399,233,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715025717,544,5,1,45,33,aqtkb4mgrz8c6iqfufj6qjbv9,0,71.6,101.0,2024-08-30T18:47:19.616Z,2024-08-30T20:23:50Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5182064481,56,Left,5182064483,347,,5182065461,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715025877,367,70,1,45,39,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-30T18:47:26.273Z,2024-08-30T18:47:26Z,,,,,5182065331,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715026269,369,1,1,45,54,b8oqgvx1ijeyn6y1cn6929ix4,1,34.7,0.0,2024-08-30T18:47:41.166Z,2024-08-30T18:47:42Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5182067345,140,60.5,5182067349,212,28.4,5182067353,1,,5182067343,56,Right,5182067341,107,,5182067347,141,11.3,5182067351,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715026323,370,1,1,45,56,b8oqgvx1ijeyn6y1cn6929ix4,1,60.5,11.3,2024-08-30T18:47:42.638Z,2024-08-30T18:47:44Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5182067649,213,2.46,5182067645,141,19.1,5182067637,56,Right,5182067641,140,54.3,5182067647,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715026331,371,1,1,45,58,b8oqgvx1ijeyn6y1cn6929ix4,0,54.3,19.1,2024-08-30T18:47:44.774Z,2024-08-30T18:47:45Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5182067717,212,2.6,5182067711,56,Center,5182067713,140,55.1,5182067715,141,22.7,5182067719,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715026351,545,8,1,46,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.2,83.8,2024-08-30T18:47:46.343Z,2024-08-30T21:14:52Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5182067833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715026503,372,1,1,46,4,b8oqgvx1ijeyn6y1cn6929ix4,1,45.7,50.6,2024-08-30T18:47:51.103Z,2024-08-30T18:47:53Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5182068529,213,5.62,5182068519,155,,5182068521,56,Right,5182068523,140,70.3,5182068525,141,20.7,5182068531,1,,5182068527,212,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715026521,373,30,1,46,4,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-30T18:47:51.272Z,2024-08-30T18:47:54Z,,,,,5182068601,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715026453,546,30,1,46,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-30T18:47:51.272Z,2024-08-30T18:47:51Z,,,,,5182068311,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715040555,572,18,2,45,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-30T19:04:42.091Z,2024-08-30T19:05:47Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5182144271,59,8,5182144395,55,573,5182144269,44,Midfielder,5182144267,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715040569,573,19,2,45,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-30T19:04:42.092Z,2024-08-30T20:11:28Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5182144319,42,,5182144329,55,572,5182546399,292,6,5182546401,293,2,5182144325,59,23,5182144323,145,7,5182144327,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715040719,574,18,2,45,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-30T19:04:42.191Z,2024-08-30T19:05:55Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5182145039,44,Midfielder,5182145041,59,34,5182145037,42,,5182145139,55,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
