id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2709556395,428,1,1,45,56,b2vft81kyjurzbmekvgrqwr64,1,45.6,70.5,2024-08-17T11:46:15.526Z,2024-08-17T11:46:26Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5151879921,1,,5151879911,56,Right,5151879917,212,41.8,5151879915,141,14.6,5151879909,155,,5151879919,213,5.14,5151879913,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709556413,430,30,1,46,4,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-17T11:46:23.662Z,2024-08-17T11:46:26Z,,,,5151880011,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709556423,453,30,1,46,4,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-17T11:46:23.662Z,2024-08-17T11:46:27Z,,,,5151880073,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571527,479,18,2,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-17T12:00:46.954Z,2024-08-17T12:04:44Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5151960851,59,16,5151960847,44,Forward,5151960845,42,,5151960921,55,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571535,480,19,2,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-17T12:00:46.955Z,2024-08-17T12:04:45Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,5151960899,292,6,5151960901,293,5,5151960905,55,479,5151960903,44,Midfielder,5151960897,59,7,5151960895,145,7,5151960891,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709569757,440,32,2,45,0,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-17T12:00:56.954Z,2024-08-17T12:02:47Z,,,,5151951543,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709569819,462,32,2,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-17T12:00:56.954Z,2024-08-17T12:02:48Z,,,,5151951761,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709570253,463,1,2,46,57,8gxd9ry2580pu1b1dd5ny9ymy,1,65.3,72.4,2024-08-17T12:02:54.327Z,2024-08-17T13:56:00Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5151954287,141,75.0,5151954285,140,55.3,5151954283,56,Center,5151954291,213,2.97,5151954289,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709570277,464,1,2,46,59,8gxd9ry2580pu1b1dd5ny9ymy,1,58.7,68.7,2024-08-17T12:02:56.424Z,2024-08-17T12:02:58Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5151954419,141,42.7,5151954423,213,5.26,5151954421,212,20.7,5151954415,56,Center,5151954417,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709570337,465,1,2,47,1,8gxd9ry2580pu1b1dd5ny9ymy,1,69.1,42.5,2024-08-17T12:02:58.751Z,2024-08-17T12:29:28Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,1.0,5151954781,212,11.2,5151954779,141,26.8,5152054309,210,15,5151954783,213,4.40,5151954777,140,65.8,5151954775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709570341,466,15,2,47,4,8gxd9ry2580pu1b1dd5ny9ymy,1,75.3,31.3,2024-08-17T12:03:01.854Z,2024-08-17T14:03:45Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5152054091,20,,5152054357,103,22.8,5152054351,55,465,5152054363,147,48.7,5151954803,56,Center,5152054347,79,,5152266943,233,877,5152054349,29,,5152054361,146,5152054355,102,49.2,98.8,5152054359,215,,5151954799,22,,5151954801,18,,,,,,,,,,,,,,,
2709625493,877,10,2,47,5,b2vft81kyjurzbmekvgrqwr64,1,4.5,51.2,2024-08-17T12:03:01.954Z,2024-08-17T13:19:41Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,5152266895,173,,5152266897,178,,5152266901,56,Back,5152266961,233,466,5152266899,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709570547,442,1,2,47,20,b2vft81kyjurzbmekvgrqwr64,1,8.4,41.0,2024-08-17T12:03:17.930Z,2024-08-17T13:08:47Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,5151955879,141,45.4,5151955883,212,35.3,5152212391,189,,5151955887,213,0.08,5151955873,56,Back,5151955891,1,,5151955875,140,41.9,5151955871,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709570551,443,50,2,47,23,b2vft81kyjurzbmekvgrqwr64,1,40.8,57.8,2024-08-17T12:03:19.983Z,2024-08-17T12:03:25Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,5151955903,56,Back,5151955963,233,467,5151955905,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709570555,467,7,2,47,23,8gxd9ry2580pu1b1dd5ny9ymy,1,59.2,42.2,2024-08-17T12:03:19.984Z,2024-08-17T12:03:26Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5151955921,56,Center,5151955923,285,,5151955933,233,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709570691,469,1,2,47,28,8gxd9ry2580pu1b1dd5ny9ymy,1,65.9,4.7,2024-08-17T12:03:25.615Z,2024-08-17T12:03:33Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5151956667,56,Right,5151956669,140,86.6,5151956673,212,21.8,5151956671,141,6.4,5151956675,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709570707,470,1,2,47,33,8gxd9ry2580pu1b1dd5ny9ymy,0,90.3,6.8,2024-08-17T12:03:30.816Z,2024-08-17T12:30:08Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5151956747,212,27.0,5151956739,140,94.0,5151956743,141,46.1,5151956735,155,,5151956737,56,Center,5151956753,213,1.43,5151956733,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709570771,444,12,2,47,34,b2vft81kyjurzbmekvgrqwr64,1,7.9,57.0,2024-08-17T12:03:31.721Z,2024-08-17T12:03:39Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5151957077,56,Back,5151957081,141,65.7,5151957085,213,0.18,5151957079,140,39.2,5151957083,212,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709570899,446,4,2,47,42,b2vft81kyjurzbmekvgrqwr64,1,37.8,81.4,2024-08-17T12:03:39.494Z,2024-08-17T13:14:40Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5152055507,233,471,5151957779,152,,5151957781,265,,5152055511,286,,5151957775,13,,5151957777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709570767,471,4,2,47,42,8gxd9ry2580pu1b1dd5ny9ymy,0,62.2,18.6,2024-08-17T12:03:39.495Z,2024-08-17T13:14:40Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5152055517,233,446,5151957457,152,,5151957461,265,,5151957465,285,,5151957453,56,Right,5151957449,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709570773,445,43,2,47,42,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-17T12:03:39.497Z,2024-08-17T12:29:58Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5151957091,56,Back,5152055359,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709570965,447,1,2,47,58,b2vft81kyjurzbmekvgrqwr64,1,36.4,70.9,2024-08-17T12:03:55.297Z,2024-08-17T12:30:34Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5152056489,189,,5151958037,152,,5151958035,5,,5151958039,56,Center,5151958043,141,74.2,5151958045,212,25.0,5151958047,213,0.09,5151958041,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709570993,448,1,2,47,59,b2vft81kyjurzbmekvgrqwr64,1,60.1,74.2,2024-08-17T12:03:56.937Z,2024-08-17T12:30:43Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5151958193,140,40.1,5151958199,213,3.39,5151958197,212,21.7,5151958195,141,66.4,5151958191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571015,449,1,2,48,2,b2vft81kyjurzbmekvgrqwr64,1,40.1,66.4,2024-08-17T12:03:59.536Z,2024-08-17T12:30:41Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5151958291,212,10.2,5151958289,141,60.6,5151958293,213,5.89,5151958287,140,49.1,5151958285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571129,450,1,2,48,4,b2vft81kyjurzbmekvgrqwr64,1,49.1,60.6,2024-08-17T12:04:01.233Z,2024-08-17T12:31:33Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5151958877,213,4.93,5151958871,140,56.4,5151958875,212,35.8,5151958873,141,9.2,5151958869,56,Right,5151958867,155,,5151958879,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709588677,675,1,2,48,5,b2vft81kyjurzbmekvgrqwr64,1,33.3,7.4,2024-08-17T12:04:02.059Z,2024-08-17T12:31:31Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5152058643,140,24.9,5152058645,141,16.8,5152058641,56,Back,5152058647,212,10.9,5152058649,213,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571139,451,1,2,48,14,b2vft81kyjurzbmekvgrqwr64,1,21.8,20.9,2024-08-17T12:04:11.648Z,2024-08-17T12:31:59Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5151958929,56,Back,5151958933,141,53.9,5151958937,213,1.98,5151958931,140,12.6,5151958935,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571159,452,1,2,48,16,b2vft81kyjurzbmekvgrqwr64,0,12.6,53.9,2024-08-17T12:04:13.121Z,2024-08-17T12:31:57Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,5151959043,157,,5151959047,140,63.7,5151959045,56,Center,5151959049,141,60.6,5151959053,213,0.08,5151959051,212,53.8,5151959055,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571211,472,1,2,48,18,8gxd9ry2580pu1b1dd5ny9ymy,1,43.7,24.4,2024-08-17T12:04:15.951Z,2024-08-17T12:04:19Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5151959333,56,Right,5151959335,140,63.6,5151959337,141,19.5,5151959331,3,,5151959339,212,21.2,5151959341,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571261,474,1,2,48,22,8gxd9ry2580pu1b1dd5ny9ymy,1,61.3,26.5,2024-08-17T12:04:19.192Z,2024-08-17T12:04:22Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5151959559,141,8.5,5151959563,213,5.17,5151959557,140,67.0,5151959555,56,Right,5151959561,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571295,475,1,2,48,25,8gxd9ry2580pu1b1dd5ny9ymy,1,70.9,18.6,2024-08-17T12:04:22.159Z,2024-08-17T12:04:25Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5151959733,212,12.2,5151959727,56,Center,5151959735,213,1.27,5151959731,141,35.8,5151959729,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571297,476,1,2,48,28,8gxd9ry2580pu1b1dd5ny9ymy,0,66.7,33.1,2024-08-17T12:04:25.326Z,2024-08-17T12:33:25Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5151959741,140,68.2,5151959747,213,5.21,5151959745,212,3.3,5151959743,141,28.8,5151959739,56,Center,5152062657,233,453,5152062655,236,,5152062661,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571417,453,74,2,48,28,b2vft81kyjurzbmekvgrqwr64,1,31.1,54.0,2024-08-17T12:04:25.327Z,2024-08-17T13:18:39Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5151960313,285,,5152062711,233,476,5151960311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709580857,539,50,2,48,30,b2vft81kyjurzbmekvgrqwr64,1,33.2,77.0,2024-08-17T12:04:27.348Z,2024-08-17T13:31:26Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5152066173,233,481,5152066137,56,Back,5152066139,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571579,481,7,2,48,30,8gxd9ry2580pu1b1dd5ny9ymy,0,66.8,23.0,2024-08-17T12:04:27.349Z,2024-08-17T12:34:39Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5152066157,233,539,5151981175,56,Center,5151981177,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571385,477,83,2,48,33,8gxd9ry2580pu1b1dd5ny9ymy,0,56.6,5.8,2024-08-17T12:04:30.078Z,2024-08-17T12:35:19Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5152068137,399,ebd3uvtt54wkdsahc2127j02c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709584335,582,1,2,48,34,b2vft81kyjurzbmekvgrqwr64,1,29.8,77.5,2024-08-17T12:04:31.895Z,2024-08-17T12:35:15Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5152067975,140,45.0,5152067977,141,95.3,5152067981,213,0.65,5152067979,212,20.0,5152067973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571423,454,61,2,48,35,b2vft81kyjurzbmekvgrqwr64,0,41.4,86.8,2024-08-17T12:04:32.920Z,2024-08-17T12:35:29Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5151960327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571451,455,5,2,48,37,b2vft81kyjurzbmekvgrqwr64,0,44.5,101.7,2024-08-17T12:04:34.239Z,2024-08-17T13:25:28Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5151960459,347,,5152068571,233,478,5151960457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571403,478,5,2,48,37,8gxd9ry2580pu1b1dd5ny9ymy,1,55.5,-1.7000000000000002,2024-08-17T12:04:34.239Z,2024-08-17T13:25:28Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5151960257,347,,5151960255,56,Right,5152068553,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571589,482,1,2,48,50,8gxd9ry2580pu1b1dd5ny9ymy,1,44.3,0.0,2024-08-17T12:04:47.471Z,2024-08-17T12:19:41Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5151999687,140,31.5,5151999685,56,Back,5151999683,107,,5151999691,212,17.9,5151999689,141,16.0,5151999693,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571599,483,1,2,48,50,8gxd9ry2580pu1b1dd5ny9ymy,1,34.3,26.0,2024-08-17T12:04:47.879Z,2024-08-17T12:19:39Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5152002109,212,16.5,5152002111,213,0.82,5152002103,56,Back,5152002105,140,45.0,5152002107,141,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571601,484,1,2,48,51,8gxd9ry2580pu1b1dd5ny9ymy,1,40.9,47.4,2024-08-17T12:04:48.214Z,2024-08-17T12:14:19Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5152005913,213,0.00,5152005911,212,7.9,5152005909,141,47.4,5152005907,140,48.4,5152005905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709582319,612,1,2,48,52,8gxd9ry2580pu1b1dd5ny9ymy,1,54.1,47.3,2024-08-17T12:04:48.970Z,2024-08-17T12:17:30Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5152022239,213,3.07,5152022229,152,,5152022235,141,48.4,5152022231,56,Back,5152022237,212,10.5,5152022227,5,,5152022233,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709583803,630,1,2,48,53,8gxd9ry2580pu1b1dd5ny9ymy,0,44.6,49.6,2024-08-17T12:04:50.153Z,2024-08-17T12:19:36Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5152031003,140,64.7,5152031009,213,0.15,5152031005,141,54.2,5152031007,212,21.3,5152031001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571663,457,1,2,48,53,b2vft81kyjurzbmekvgrqwr64,1,23.1,31.6,2024-08-17T12:04:50.888Z,2024-08-17T12:04:52Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5151961509,56,Back,5151961515,141,43.6,5151961511,140,25.0,5151961523,213,1.33,5151961519,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571693,458,1,2,48,55,b2vft81kyjurzbmekvgrqwr64,1,25.0,43.6,2024-08-17T12:04:51.992Z,2024-08-17T12:04:54Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5151961679,140,36.1,5151961683,212,17.5,5151961681,141,24.4,5151961685,213,5.44,5151961677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571703,459,1,2,48,57,b2vft81kyjurzbmekvgrqwr64,1,36.1,24.4,2024-08-17T12:04:54.248Z,2024-08-17T12:04:55Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5151961719,141,20.9,5151961723,213,3.27,5151961721,212,18.7,5151961715,56,Back,5151961717,140,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571749,460,1,2,48,58,b2vft81kyjurzbmekvgrqwr64,1,18.4,20.9,2024-08-17T12:04:55.017Z,2024-08-17T12:04:59Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5151961961,56,Back,5151961967,212,22.4,5151961965,141,10.7,5151961963,140,38.7,5151961969,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571793,461,1,2,49,2,b2vft81kyjurzbmekvgrqwr64,1,48.4,21.0,2024-08-17T12:04:59.224Z,2024-08-17T12:05:02Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5151962185,212,20.0,5151962181,141,40.7,5151962189,213,0.74,5151962173,56,Center,5151962175,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571799,462,50,2,49,5,b2vft81kyjurzbmekvgrqwr64,1,62.4,41.6,2024-08-17T12:05:02.329Z,2024-08-17T13:31:27Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5151962211,56,Center,5151962213,286,,5151962507,233,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571805,485,7,2,49,5,8gxd9ry2580pu1b1dd5ny9ymy,1,37.6,58.4,2024-08-17T12:05:02.330Z,2024-08-17T13:31:26Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5151962307,233,462,5151962245,56,Back,5151962247,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571825,487,1,2,49,6,8gxd9ry2580pu1b1dd5ny9ymy,1,44.8,58.2,2024-08-17T12:05:03.631Z,2024-08-17T12:05:05Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5151962347,56,Back,5151962351,141,37.3,5151962353,212,14.4,5151962349,140,46.7,5151962359,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571877,488,1,2,49,7,8gxd9ry2580pu1b1dd5ny9ymy,1,46.7,37.3,2024-08-17T12:05:04.694Z,2024-08-17T12:05:09Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5151962583,140,39.5,5151962589,213,2.43,5151962581,56,Back,5151962587,212,10.0,5151962585,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709572381,466,83,2,49,10,b2vft81kyjurzbmekvgrqwr64,0,61.3,50.9,2024-08-17T12:05:07.287Z,2024-08-17T12:06:03Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5151965833,399,bfvdr7ckiersz26ya2kq9f1g4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571881,489,61,2,49,12,8gxd9ry2580pu1b1dd5ny9ymy,0,40.2,48.1,2024-08-17T12:05:09.270Z,2024-08-17T12:05:09Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5151962607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709571921,464,13,2,49,15,b2vft81kyjurzbmekvgrqwr64,1,78.8,63.4,2024-08-17T12:05:12.881Z,2024-08-17T14:11:11Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5151962823,22,,5151963091,72,,5151963247,74,,5151962829,56,Center,5151963251,103,68.1,5151963257,231,50.7,5152394913,18,,5151963249,102,51.3,5151963253,458,5151963255,230,97.2,,,,,,,,,,,,,,,,,,,,,,,,
2709571935,465,5,2,49,16,b2vft81kyjurzbmekvgrqwr64,0,101.0,60.8,2024-08-17T12:05:13.933Z,2024-08-17T13:25:29Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5151962913,56,Center,5151966061,233,490,5151962917,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709572491,490,5,2,49,16,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.0,39.2,2024-08-17T12:05:13.933Z,2024-08-17T13:25:29Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5151966039,233,465,5151966019,346,,5151966017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709572529,491,1,2,50,11,8gxd9ry2580pu1b1dd5ny9ymy,1,4.8,61.8,2024-08-17T12:06:08.100Z,2024-08-17T12:06:11Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5151966239,56,Back,5151966243,140,3.6,5151966247,141,53.0,5151966249,212,6.1,5151966251,213,4.50,5151966255,237,,5151966235,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709572641,492,1,2,50,14,8gxd9ry2580pu1b1dd5ny9ymy,0,7.7,49.1,2024-08-17T12:06:11.517Z,2024-08-17T12:06:18Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5151966823,157,,5151966833,213,0.00,5151966825,56,Center,5151966827,140,84.7,5151966831,212,80.9,5151966835,1,,5151966829,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709572701,468,1,2,50,23,b2vft81kyjurzbmekvgrqwr64,1,14.1,43.7,2024-08-17T12:06:20.079Z,2024-08-17T12:06:23Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,5151967131,212,12.5,5151967125,56,Back,5151967127,140,18.7,5151967133,213,5.11,5151967129,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709572761,469,1,2,50,26,b2vft81kyjurzbmekvgrqwr64,0,17.4,30.6,2024-08-17T12:06:23.449Z,2024-08-17T12:06:28Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5151967463,56,Right,5151967467,141,15.5,5151967461,157,,5151967465,140,80.1,5151967473,1,,5151967469,212,66.6,5151967471,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709572771,493,1,2,50,31,8gxd9ry2580pu1b1dd5ny9ymy,1,30.6,78.2,2024-08-17T12:06:28.348Z,2024-08-17T12:06:29Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5151967505,56,Back,5151967507,140,22.6,5151967503,3,,5151967513,213,3.22,5151967509,141,77.2,5151967511,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709572783,494,1,2,50,32,8gxd9ry2580pu1b1dd5ny9ymy,0,22.5,76.7,2024-08-17T12:06:29.452Z,2024-08-17T12:06:31Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5151967601,157,,5151967605,140,61.2,5151967607,141,74.2,5151967603,56,Center,5151967613,1,,5151967609,212,40.7,5151967611,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709572825,470,1,2,50,34,b2vft81kyjurzbmekvgrqwr64,0,43.3,18.5,2024-08-17T12:06:31.519Z,2024-08-17T12:06:33Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5151967857,140,66.8,5151967855,56,Center,5151967853,3,,5151967865,213,0.52,5151967861,212,28.4,5151967859,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709572835,495,44,2,50,36,8gxd9ry2580pu1b1dd5ny9ymy,1,35.8,60.0,2024-08-17T12:06:33.524Z,2024-08-17T13:26:53Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5151967899,56,Back,5151968037,233,471,5151967901,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709572857,471,44,2,50,36,b2vft81kyjurzbmekvgrqwr64,0,64.2,40.0,2024-08-17T12:06:33.525Z,2024-08-17T13:26:53Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5151968015,286,,5151968057,233,495,5151968013,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
