id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2799167433,451,1,1,47,35,dbl7ir1qugqz8nvp1vzn8im50,0,25.0,63.7,2025-04-11T17:49:04.854Z,2025-04-11T17:49:07Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641326029,212,15.2,5641326023,56,Back,5641326031,213,0.23,5641326025,140,39.1,5641326027,141,68.8,5641326021,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799167451,367,44,1,47,37,f1h34qp5zbfl489q8vnkhiq9s,1,65.4,32.1,2025-04-11T17:49:06.485Z,2025-04-11T17:51:05Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5641326209,233,452,5641326105,56,Center,5641326107,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799167445,452,44,1,47,37,dbl7ir1qugqz8nvp1vzn8im50,0,34.6,67.9,2025-04-11T17:49:06.486Z,2025-04-11T17:49:08Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5641326085,285,,5641326083,56,Back,5641326255,233,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799167461,368,1,1,47,37,f1h34qp5zbfl489q8vnkhiq9s,0,69.8,33.0,2025-04-11T17:49:07.045Z,2025-04-11T17:49:07Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5641326161,56,Center,5641326167,212,3.3,5641326165,141,28.9,5641326159,3,,5641326163,140,71.5,5641326169,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799167533,453,1,1,47,40,dbl7ir1qugqz8nvp1vzn8im50,0,33.2,76.4,2025-04-11T17:49:09.222Z,2025-04-11T17:49:12Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5641326501,141,74.7,5641326499,140,42.6,5641326505,213,6.17,5641326507,1,,5641326497,56,Back,5641326495,157,,5641326503,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799167551,369,44,1,47,41,f1h34qp5zbfl489q8vnkhiq9s,1,55.6,28.2,2025-04-11T17:49:11.093Z,2025-04-11T19:05:01Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5641326595,56,Center,5641326599,233,454,5641326597,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799167539,454,44,1,47,41,dbl7ir1qugqz8nvp1vzn8im50,0,44.4,71.8,2025-04-11T17:49:11.094Z,2025-04-11T19:05:01Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5641326531,56,Back,5641326533,285,,5641326611,233,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799167565,370,1,1,47,42,f1h34qp5zbfl489q8vnkhiq9s,0,52.5,33.1,2025-04-11T17:49:12.085Z,2025-04-11T17:49:13Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5641326665,212,8.1,5641326657,3,,5641326667,213,0.56,5641326661,140,59.0,5641326663,141,39.4,5641326659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799167571,455,1,1,47,43,dbl7ir1qugqz8nvp1vzn8im50,0,36.9,75.0,2025-04-11T17:49:12.774Z,2025-04-11T17:51:26Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5641326707,212,18.0,5641326705,141,68.8,5641326699,3,,5641326701,56,Center,5641326703,140,53.6,5641326709,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799167605,371,1,1,47,45,f1h34qp5zbfl489q8vnkhiq9s,1,43.2,32.4,2025-04-11T17:49:14.620Z,2025-04-11T17:49:16Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5641326897,213,1.06,5641326895,212,9.7,5641326889,56,Back,5641326891,140,47.7,5641326893,141,44.9,5641326887,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799167913,372,1,1,47,46,f1h34qp5zbfl489q8vnkhiq9s,1,48.5,46.3,2025-04-11T17:49:16.053Z,2025-04-11T19:00:49Z,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,5641328503,213,2.00,5641328495,56,Back,5641328497,140,41.2,5641328499,141,71.1,5641328501,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799167665,456,43,1,47,51,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-11T17:49:20.541Z,2025-04-11T17:51:25Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5641336809,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799167979,374,30,1,48,6,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-11T17:49:35.831Z,2025-04-11T17:49:47Z,,,,,5641328805,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799167837,457,30,1,48,6,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-11T17:49:35.831Z,2025-04-11T17:49:36Z,,,,,5641328139,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799180989,461,18,2,45,0,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-11T18:04:12.691Z,2025-04-11T18:04:13Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5641395927,44,Midfielder,5641395925,42,,5641396005,55,462,5641395929,59,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799181001,462,19,2,45,0,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-11T18:04:12.692Z,2025-04-11T18:04:14Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5641395967,42,,5641395975,292,6,5641395977,293,1,5641395971,145,8,5641395973,59,23,5641395979,44,Midfielder,5641395981,55,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799181335,378,32,2,45,0,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-11T18:04:28.525Z,2025-04-11T18:04:28Z,,,,,5641397651,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799181355,463,32,2,45,0,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-11T18:04:28.525Z,2025-04-11T18:04:30Z,,,,,5641397717,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799181449,379,1,2,45,0,f1h34qp5zbfl489q8vnkhiq9s,1,49.9,49.7,2025-04-11T18:04:28.526Z,2025-04-11T18:04:32Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5641398133,141,51.5,5641398139,279,S,5641398131,140,30.5,5641398137,213,3.08,5641398135,212,20.4,5641398129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799181613,380,1,2,45,3,f1h34qp5zbfl489q8vnkhiq9s,1,30.9,46.6,2025-04-11T18:04:32.219Z,2025-04-11T18:04:41Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5641399061,141,73.9,5641399055,157,,5641399067,1,,5641399057,56,Center,5641399065,213,0.38,5641399059,140,74.6,5641399063,212,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799181559,464,4,2,45,9,dbl7ir1qugqz8nvp1vzn8im50,1,24.8,25.0,2025-04-11T18:04:37.808Z,2025-04-11T19:04:24Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641399361,233,381,5641398869,294,,5641398873,56,Back,5641398881,285,,5641398877,152,,5641398867,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799181623,381,4,2,45,9,f1h34qp5zbfl489q8vnkhiq9s,0,75.2,75.0,2025-04-11T18:04:37.809Z,2025-04-11T19:04:24Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5641399301,294,,5641399377,233,464,5641399305,152,,5641399307,286,,5641399299,13,,5641399303,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799181845,465,1,2,45,23,dbl7ir1qugqz8nvp1vzn8im50,0,31.2,26.5,2025-04-11T18:04:51.712Z,2025-04-11T18:04:53Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5641400289,56,Center,5641400283,5,,5641400291,140,62.6,5641400297,213,0.76,5641400295,212,45.6,5641400285,157,,5641400287,152,,5641400299,1,,5641400293,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799181915,382,1,2,45,25,f1h34qp5zbfl489q8vnkhiq9s,1,36.7,32.5,2025-04-11T18:04:54.019Z,2025-04-11T18:04:57Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5641400681,141,39.5,5641400679,140,41.6,5641400685,213,0.75,5641400675,3,,5641400677,56,Back,5641400683,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799182037,384,1,2,45,33,f1h34qp5zbfl489q8vnkhiq9s,0,70.4,46.3,2025-04-11T18:05:02.067Z,2025-04-11T18:05:03Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5641401307,236,,5641401201,56,Center,5641401207,212,2.0,5641401205,141,48.2,5641401309,233,466,5641401313,286,,5641401203,140,71.9,5641401209,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799182025,466,74,2,45,33,dbl7ir1qugqz8nvp1vzn8im50,1,29.9,59.9,2025-04-11T18:05:02.068Z,2025-04-11T18:05:04Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5641401155,56,Back,5641401157,285,,5641401351,233,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799182073,467,61,2,45,35,dbl7ir1qugqz8nvp1vzn8im50,1,31.6,63.4,2025-04-11T18:05:04.125Z,2025-04-11T18:05:34Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641401399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799182133,385,1,2,45,36,f1h34qp5zbfl489q8vnkhiq9s,1,66.3,20.7,2025-04-11T18:05:05.331Z,2025-04-11T18:05:07Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5641401697,140,62.4,5641401703,213,4.07,5641401701,212,6.9,5641401699,141,12.6,5641401693,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799182175,386,1,2,45,38,f1h34qp5zbfl489q8vnkhiq9s,1,62.9,12.6,2025-04-11T18:05:07.259Z,2025-04-11T18:05:09Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5641401959,213,1.80,5641401953,140,60.8,5641401955,141,26.7,5641401957,212,9.8,5641401951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799182263,387,1,2,45,40,f1h34qp5zbfl489q8vnkhiq9s,1,59.9,28.3,2025-04-11T18:05:09.506Z,2025-04-11T18:05:12Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5641402383,213,5.91,5641402375,56,Right,5641402377,140,84.5,5641402381,212,27.7,5641402379,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799182345,388,1,2,45,43,f1h34qp5zbfl489q8vnkhiq9s,1,86.0,13.1,2025-04-11T18:05:12.306Z,2025-04-11T18:05:17Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5641402785,2,,5641402787,155,,5641402799,1,,5641402793,141,76.9,5641402791,140,87.4,5641402789,56,Center,5641402797,213,1.54,5641402795,212,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799182361,389,1,2,45,48,f1h34qp5zbfl489q8vnkhiq9s,1,85.9,80.6,2025-04-11T18:05:16.923Z,2025-04-11T18:05:18Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5641402911,56,Center,5641402917,212,8.6,5641402913,140,79.8,5641402919,213,3.88,5641402915,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799182387,390,1,2,45,49,f1h34qp5zbfl489q8vnkhiq9s,1,79.6,72.7,2025-04-11T18:05:18.299Z,2025-04-11T18:05:20Z,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,5641403071,212,15.0,5641403075,213,0.16,5641403067,141,76.3,5641403065,140,93.7,5641403063,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799182441,391,1,2,45,51,f1h34qp5zbfl489q8vnkhiq9s,0,93.2,76.6,2025-04-11T18:05:20.227Z,2025-04-11T18:05:24Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5641403423,212,21.1,5641403419,141,45.7,5641403407,155,,5641403411,56,Center,5641403425,213,4.62,5641403415,140,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799182505,468,44,2,45,55,dbl7ir1qugqz8nvp1vzn8im50,1,7.6,53.3,2025-04-11T18:05:23.546Z,2025-04-11T19:05:02Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641403669,285,,5641403699,233,392,5641403667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799182451,392,44,2,45,55,f1h34qp5zbfl489q8vnkhiq9s,0,92.4,46.7,2025-04-11T18:05:23.547Z,2025-04-11T19:05:02Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5641403457,56,Center,5641403753,233,468,5641403459,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799182707,469,12,2,45,55,dbl7ir1qugqz8nvp1vzn8im50,1,5.8,51.8,2025-04-11T18:05:23.904Z,2025-04-11T19:05:59Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641404615,212,13.6,5641404607,140,16.0,5641404621,213,5.62,5641404603,56,Back,5641404611,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799182533,393,13,2,45,57,f1h34qp5zbfl489q8vnkhiq9s,1,78.1,53.0,2025-04-11T18:05:26.435Z,2025-04-11T18:05:39Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5641405225,458,,5641403803,22,,5641405229,230,96.3,5641403805,18,,5641404543,72,,5641403807,56,Center,5641405215,215,,5641405207,102,46.2,5641405211,103,62.5,5641405203,74,,5641405231,231,,,,,,,,,,,,,,,,50.5,,,,,,,,
2799182677,394,5,2,46,1,f1h34qp5zbfl489q8vnkhiq9s,0,101.3,61.0,2025-04-11T18:05:29.868Z,2025-04-11T19:36:44Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5641777395,233,470,5641404467,346,,5641404465,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799183129,470,5,2,46,1,dbl7ir1qugqz8nvp1vzn8im50,1,-1.3,39.0,2025-04-11T18:05:29.868Z,2025-04-11T19:36:43Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641406805,56,Back,5641406809,346,,5641777315,233,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799183229,471,1,2,46,25,dbl7ir1qugqz8nvp1vzn8im50,1,4.2,50.9,2025-04-11T18:05:54.296Z,2025-04-11T18:06:00Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641407295,213,0.37,5641407297,1,,5641407289,140,51.3,5641407291,141,78.7,5641407293,212,52.9,5641407287,56,Center,5641407285,124,,5641407303,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799183235,472,61,2,46,31,dbl7ir1qugqz8nvp1vzn8im50,0,51.3,78.7,2025-04-11T18:05:59.895Z,2025-04-11T18:08:20Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5641407329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799183265,396,1,2,46,32,f1h34qp5zbfl489q8vnkhiq9s,1,32.8,19.8,2025-04-11T18:06:01.172Z,2025-04-11T18:06:02Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5641407493,212,8.7,5641407495,213,0.61,5641407487,56,Back,5641407489,140,39.6,5641407491,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799183291,397,1,2,46,33,f1h34qp5zbfl489q8vnkhiq9s,1,39.1,26.7,2025-04-11T18:06:02.026Z,2025-04-11T18:06:03Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5641407613,141,18.2,5641407609,56,Back,5641407615,212,12.2,5641407617,213,3.64,5641407611,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799183335,398,1,2,46,34,f1h34qp5zbfl489q8vnkhiq9s,1,28.8,18.3,2025-04-11T18:06:03.379Z,2025-04-11T18:06:06Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5641407829,213,1.80,5641407825,141,35.7,5641407823,140,26.2,5641407827,212,12.1,5641407819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799183405,399,1,2,46,37,f1h34qp5zbfl489q8vnkhiq9s,1,29.7,44.3,2025-04-11T18:06:06.362Z,2025-04-11T18:06:09Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5641408177,141,74.2,5641408175,140,36.6,5641408179,212,21.6,5641408173,56,Back,5641408181,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799183477,400,1,2,46,40,f1h34qp5zbfl489q8vnkhiq9s,0,36.1,82.0,2025-04-11T18:06:09.218Z,2025-04-11T18:06:13Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5641408535,1,,5641408529,141,100.0,5641408531,212,35.3,5641408527,140,67.2,5641408533,213,0.39,5641408525,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799183487,401,5,2,46,44,f1h34qp5zbfl489q8vnkhiq9s,0,67.0,102.0,2025-04-11T18:06:13.159Z,2025-04-11T18:06:23Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5641408583,347,,5641409485,233,473,5641408581,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799183669,473,5,2,46,44,dbl7ir1qugqz8nvp1vzn8im50,1,33.0,-2.0,2025-04-11T18:06:13.159Z,2025-04-11T19:05:48Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5641409369,56,Back,5641409451,233,401,5641409371,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799183749,474,1,2,46,53,dbl7ir1qugqz8nvp1vzn8im50,0,33.2,0.0,2025-04-11T18:06:22.214Z,2025-04-11T18:06:25Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5641409753,213,0.44,5641409757,1,,5641409747,140,64.1,5641409745,56,Right,5641409749,141,21.0,5641409743,107,,5641409751,212,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799183795,402,12,2,46,57,f1h34qp5zbfl489q8vnkhiq9s,1,28.4,75.4,2025-04-11T18:06:26.394Z,2025-04-11T18:06:27Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5641409969,140,34.9,5641409967,56,Back,5641409975,213,6.08,5641409973,212,7.0,5641409971,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799183835,404,1,2,47,0,f1h34qp5zbfl489q8vnkhiq9s,1,36.3,75.0,2025-04-11T18:06:28.697Z,2025-04-11T18:06:29Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5641410149,56,Back,5641410151,140,30.4,5641410159,213,2.65,5641410153,141,79.9,5641410157,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799183919,405,1,2,47,1,f1h34qp5zbfl489q8vnkhiq9s,1,30.3,80.0,2025-04-11T18:06:29.713Z,2025-04-11T18:06:34Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5641410579,213,3.53,5641410573,140,10.3,5641410575,141,67.3,5641410577,212,22.7,5641410571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799183973,406,1,2,47,5,f1h34qp5zbfl489q8vnkhiq9s,0,10.6,62.7,2025-04-11T18:06:34.306Z,2025-04-11T18:06:36Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5641410865,1,,5641410857,140,41.6,5641410855,56,Back,5641410861,212,34.7,5641410863,213,5.93,5641410853,157,,5641410859,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799184017,475,1,2,47,9,dbl7ir1qugqz8nvp1vzn8im50,1,49.1,51.3,2025-04-11T18:06:37.727Z,2025-04-11T18:06:39Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641411131,213,0.98,5641411129,212,15.7,5641411123,56,Center,5641411121,3,,5641411127,141,70.5,5641411125,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799184069,477,1,2,47,11,dbl7ir1qugqz8nvp1vzn8im50,1,57.4,70.5,2025-04-11T18:06:39.839Z,2025-04-11T18:06:41Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5641411317,141,84.5,5641411319,212,20.9,5641411313,56,Back,5641411315,140,39.7,5641411321,213,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799184107,478,1,2,47,12,dbl7ir1qugqz8nvp1vzn8im50,1,39.7,84.5,2025-04-11T18:06:41.487Z,2025-04-11T18:06:43Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641411533,140,32.7,5641411539,213,3.86,5641411535,141,75.0,5641411537,212,9.8,5641411531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799184139,479,1,2,47,15,dbl7ir1qugqz8nvp1vzn8im50,1,32.7,75.0,2025-04-11T18:06:43.678Z,2025-04-11T18:06:45Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5641411709,56,Back,5641411713,141,93.9,5641411711,140,39.0,5641411715,212,14.5,5641411717,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799184193,480,1,2,47,16,dbl7ir1qugqz8nvp1vzn8im50,1,39.0,93.9,2025-04-11T18:06:45.183Z,2025-04-11T18:06:47Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641412013,141,85.9,5641412009,56,Back,5641412017,213,5.62,5641412015,212,8.8,5641412011,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799184285,481,1,2,47,21,dbl7ir1qugqz8nvp1vzn8im50,1,59.2,85.0,2025-04-11T18:06:49.535Z,2025-04-11T18:06:51Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5641412505,56,Left,5641412507,140,66.4,5641412511,141,90.9,5641412515,212,8.6,5641412517,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799184301,482,1,2,47,23,dbl7ir1qugqz8nvp1vzn8im50,1,79.9,87.4,2025-04-11T18:06:51.705Z,2025-04-11T18:06:52Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641412583,56,Center,5641412589,212,17.9,5641412591,213,4.88,5641412579,2,,5641412587,141,61.5,5641412585,140,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799184335,483,61,2,47,25,dbl7ir1qugqz8nvp1vzn8im50,0,82.7,61.5,2025-04-11T18:06:54.254Z,2025-04-11T18:06:54Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5641412737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799184357,484,43,2,47,26,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-11T18:06:55.151Z,2025-04-11T18:07:06Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5641412853,56,Center,5641412855,285,0,5641414209,144,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799184369,407,3,2,47,26,f1h34qp5zbfl489q8vnkhiq9s,0,13.6,43.2,2025-04-11T18:06:55.385Z,2025-04-11T19:04:43Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5641412893,285,,5641412889,56,Back,5641413655,233,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799184483,485,7,2,47,26,dbl7ir1qugqz8nvp1vzn8im50,0,86.4,56.8,2025-04-11T18:06:55.386Z,2025-04-11T19:04:42Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5641413627,233,407,5641413445,286,,5641413443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799184493,408,12,2,47,28,f1h34qp5zbfl489q8vnkhiq9s,1,10.4,50.7,2025-04-11T18:06:57.394Z,2025-04-11T18:07:01Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5641413515,141,54.3,5641413519,213,0.11,5641413517,212,22.0,5641413507,56,Back,5641413511,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799185345,489,8,2,47,30,dbl7ir1qugqz8nvp1vzn8im50,1,69.4,36.0,2025-04-11T18:06:58.695Z,2025-04-11T18:07:53Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5641418195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
