id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2793584461,402,1,1,39,56,bd4qakf7j0wwie8wke9km7uj8,1,76.5,8.3,2025-03-30T12:42:35.159Z,2025-03-30T12:46:56Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5610415317,213,3.99,5610415309,141,0.7,5610415305,140,72.2,5610415313,212,6.9,5610415301,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584869,403,1,1,40,0,bd4qakf7j0wwie8wke9km7uj8,1,71.9,6.4,2025-03-30T12:42:39.511Z,2025-03-30T12:47:10Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610417387,141,14.7,5610417389,212,17.6,5610417391,213,2.82,5610417385,140,56.0,5610417383,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585385,411,1,1,40,2,bd4qakf7j0wwie8wke9km7uj8,1,53.5,23.1,2025-03-30T12:42:41.751Z,2025-03-30T12:47:38Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610420183,213,1.63,5610420181,212,31.3,5610420177,140,51.7,5610420175,56,Center,5610420179,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585881,415,1,1,40,5,bd4qakf7j0wwie8wke9km7uj8,1,46.7,54.0,2025-03-30T12:42:44.472Z,2025-03-30T12:48:03Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5610422847,212,21.1,5610422849,213,4.63,5610422843,140,45.1,5610422845,141,23.1,5610422841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793586031,416,1,1,40,8,bd4qakf7j0wwie8wke9km7uj8,1,52.7,15.8,2025-03-30T12:42:47.239Z,2025-03-30T12:48:13Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610423629,213,5.38,5610423627,212,11.0,5610423621,56,Right,5610423625,141,3.1,5610423623,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793586145,417,1,1,40,9,bd4qakf7j0wwie8wke9km7uj8,1,57.7,5.6,2025-03-30T12:42:48.463Z,2025-03-30T12:50:35Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610424155,213,1.88,5610424149,140,54.5,5610424153,212,11.1,5610424151,141,21.2,5610424147,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793588179,437,1,1,40,10,bd4qakf7j0wwie8wke9km7uj8,0,52.8,15.2,2025-03-30T12:42:48.844Z,2025-03-30T12:50:12Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610435147,213,6.23,5610435149,1,,5610435139,56,Right,5610435137,155,,5610435141,140,100.0,5610435145,212,51.1,5610435143,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793579243,376,79,1,40,11,bd4qakf7j0wwie8wke9km7uj8,0,0.0,0.0,2025-03-30T12:42:50.434Z,2025-03-30T14:17:48Z,,,,,5610387771,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793588549,438,5,1,40,15,bd4qakf7j0wwie8wke9km7uj8,0,101.4,14.0,2025-03-30T12:42:53.844Z,2025-03-30T14:08:39Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610437081,346,,5610950747,233,935,5610437079,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793683591,935,5,1,40,15,b2vft81kyjurzbmekvgrqwr64,1,-1.4,86.0,2025-03-30T12:42:53.844Z,2025-03-30T14:08:38Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5610950685,233,438,5610945821,56,Back,5610950631,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793579517,404,79,1,40,18,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-03-30T12:42:56.935Z,2025-03-30T12:42:57Z,,,,,5610389265,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793579671,405,79,1,40,24,b2vft81kyjurzbmekvgrqwr64,0,0.0,0.0,2025-03-30T12:43:03.398Z,2025-03-30T12:43:03Z,,,,,5610390017,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793580381,406,43,1,40,56,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-03-30T12:43:35.238Z,2025-03-30T14:17:20Z,,,,,5610393667,344,0,5611019873,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793580389,377,79,1,40,56,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-03-30T12:43:35.414Z,2025-03-30T12:43:35Z,,,,,5610393719,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793580565,408,1,1,41,0,b2vft81kyjurzbmekvgrqwr64,1,65.3,49.3,2025-03-30T12:43:39.095Z,2025-03-30T12:43:44Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610394691,56,Center,5610394693,140,76.3,5610394695,141,73.8,5610394701,213,0.96,5610394697,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793580575,409,1,1,41,5,b2vft81kyjurzbmekvgrqwr64,0,73.2,72.0,2025-03-30T12:43:44.275Z,2025-03-30T12:43:45Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5610394759,213,5.58,5610394757,212,5.2,5610394793,233,378,5610394791,236,,5610394797,286,,5610394753,140,77.0,5610394751,56,Center,5610394749,155,,5610394755,141,67.0,5610394747,2,,,,,,,,,,,,,,,,,,,
2793580561,378,12,1,41,5,bd4qakf7j0wwie8wke9km7uj8,1,20.7,28.0,2025-03-30T12:43:44.375Z,2025-03-30T12:43:46Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610394847,233,409,5610394681,56,Back,5610394677,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793580771,410,1,1,41,13,b2vft81kyjurzbmekvgrqwr64,1,67.2,71.7,2025-03-30T12:43:52.606Z,2025-03-30T12:53:45Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5610395857,212,43.3,5610395861,213,3.99,5610395851,140,39.9,5610395853,141,23.9,5610395849,56,Back,5610395865,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793580881,411,1,1,41,16,b2vft81kyjurzbmekvgrqwr64,1,40.7,26.4,2025-03-30T12:43:55.590Z,2025-03-30T12:43:59Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5610396349,140,44.2,5610396357,141,64.3,5610396361,212,26.0,5610396345,56,Back,5610396363,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793580961,412,1,1,41,20,b2vft81kyjurzbmekvgrqwr64,1,44.2,64.3,2025-03-30T12:43:59.598Z,2025-03-30T12:44:03Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5610396811,140,57.9,5610396813,141,78.7,5610396817,213,0.60,5610396809,56,Center,5610396815,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793580983,413,1,1,41,24,b2vft81kyjurzbmekvgrqwr64,1,57.9,78.7,2025-03-30T12:44:03.055Z,2025-03-30T12:44:04Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5610396935,56,Left,5610396939,141,89.9,5610396943,213,0.40,5610396937,140,75.1,5610396941,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581039,414,1,1,41,25,b2vft81kyjurzbmekvgrqwr64,1,75.1,89.9,2025-03-30T12:44:03.910Z,2025-03-30T12:44:06Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5610397203,140,57.7,5610397201,56,Center,5610397207,212,20.9,5610397205,141,75.1,5610397209,213,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581081,415,1,1,41,27,b2vft81kyjurzbmekvgrqwr64,1,59.3,75.6,2025-03-30T12:44:06.278Z,2025-03-30T12:44:08Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5610397405,141,61.4,5610397409,212,9.9,5610397403,140,57.2,5610397401,56,Center,5610397419,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581127,416,1,1,41,29,b2vft81kyjurzbmekvgrqwr64,1,57.2,61.4,2025-03-30T12:44:08.078Z,2025-03-30T12:44:10Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5610397603,56,Back,5610397607,141,44.3,5610397613,213,4.06,5610397605,140,48.8,5610397609,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581219,417,1,1,41,31,b2vft81kyjurzbmekvgrqwr64,1,48.3,45.2,2025-03-30T12:44:10.526Z,2025-03-30T12:44:14Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5610398099,213,5.20,5610398095,141,22.1,5610398097,212,17.8,5610398091,56,Center,5610398093,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581229,418,1,1,41,35,b2vft81kyjurzbmekvgrqwr64,0,53.0,24.4,2025-03-30T12:44:14.591Z,2025-03-30T12:44:15Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610398143,140,57.6,5610398145,141,17.0,5610398141,56,Right,5610398149,213,5.48,5610398147,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581275,379,8,1,41,37,bd4qakf7j0wwie8wke9km7uj8,1,40.0,94.7,2025-03-30T12:44:16.761Z,2025-03-30T12:51:51Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5610398373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581357,381,1,1,41,41,bd4qakf7j0wwie8wke9km7uj8,0,30.8,82.1,2025-03-30T12:44:20.071Z,2025-03-30T12:44:22Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5610398865,212,32.0,5610398863,141,35.1,5610398861,140,30.6,5610398859,56,Back,5610398867,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581337,419,8,1,41,41,b2vft81kyjurzbmekvgrqwr64,1,60.2,28.0,2025-03-30T12:44:20.142Z,2025-03-30T12:51:56Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5610398707,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581419,420,3,1,41,46,b2vft81kyjurzbmekvgrqwr64,0,66.1,39.8,2025-03-30T12:44:24.878Z,2025-03-30T14:14:42Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5610399189,286,,5610399281,233,382,5610399187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581411,382,7,1,41,46,bd4qakf7j0wwie8wke9km7uj8,0,33.9,60.2,2025-03-30T12:44:24.879Z,2025-03-30T14:14:41Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610399137,56,Back,5610399141,285,,5610399237,233,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581519,422,1,1,41,48,b2vft81kyjurzbmekvgrqwr64,1,61.4,42.4,2025-03-30T12:44:27.334Z,2025-03-30T12:44:30Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5610399703,140,73.2,5610399701,56,Right,5610399707,212,19.3,5610399705,141,20.6,5610399709,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581569,423,1,1,41,51,b2vft81kyjurzbmekvgrqwr64,0,75.8,26.8,2025-03-30T12:44:30.278Z,2025-03-30T12:44:36Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5610400337,4,,5610400017,56,Center,5610400025,213,0.80,5610400015,155,,5610400021,141,46.3,5610400023,212,18.5,5610400019,140,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581585,383,44,1,41,53,bd4qakf7j0wwie8wke9km7uj8,1,11.4,53.5,2025-03-30T12:44:32.812Z,2025-03-30T14:14:24Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610400197,233,424,5610400083,56,Back,5610400085,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581579,424,44,1,41,53,b2vft81kyjurzbmekvgrqwr64,0,88.6,46.5,2025-03-30T12:44:32.813Z,2025-03-30T14:14:24Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5610400069,56,Center,5610400211,233,383,5610400071,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581593,384,12,1,41,54,bd4qakf7j0wwie8wke9km7uj8,1,10.7,53.1,2025-03-30T12:44:33.615Z,2025-03-30T12:44:36Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610400113,140,11.9,5610400111,56,Back,5610400117,141,70.3,5610400145,15,,5610400123,213,1.46,5610400121,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581627,385,12,1,41,55,bd4qakf7j0wwie8wke9km7uj8,1,11.9,70.3,2025-03-30T12:44:34.743Z,2025-03-30T12:44:37Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5610400311,212,21.8,5610400305,56,Back,5610400313,213,1.43,5610400397,167,,5610400309,141,100.0,5610400307,140,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581633,386,5,1,41,56,bd4qakf7j0wwie8wke9km7uj8,0,20.8,101.7,2025-03-30T12:44:35.769Z,2025-03-30T14:08:40Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5610400353,347,,5610400351,56,Back,5610400661,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581667,425,5,1,41,56,b2vft81kyjurzbmekvgrqwr64,1,79.2,-1.7,2025-03-30T12:44:35.769Z,2025-03-30T14:08:39Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5610400603,233,386,5610400577,347,,5610400573,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581717,426,1,1,41,59,b2vft81kyjurzbmekvgrqwr64,1,69.5,0.0,2025-03-30T12:44:38.470Z,2025-03-30T12:44:40Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610400857,212,19.3,5610400849,107,,5610400859,213,0.50,5610400853,140,85.6,5610400855,141,12.5,5610400851,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581759,427,1,1,42,1,b2vft81kyjurzbmekvgrqwr64,1,85.6,12.5,2025-03-30T12:44:40.654Z,2025-03-30T12:44:43Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5610401041,56,Center,5610401053,212,14.5,5610401045,140,73.4,5610401055,213,2.66,5610401049,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581783,428,1,1,42,4,b2vft81kyjurzbmekvgrqwr64,0,77.1,30.1,2025-03-30T12:44:42.886Z,2025-03-30T12:53:15Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5610449483,213,2.48,5610449519,236,,5610449471,140,73.5,5610449525,286,,5610449475,141,34.4,5610401177,56,Center,5610450275,233,387,5610449479,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,
2793581821,387,74,1,42,4,bd4qakf7j0wwie8wke9km7uj8,1,29.0,72.9,2025-03-30T12:44:42.887Z,2025-03-30T13:22:10Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5610436897,233,428,5610401361,56,Back,5610401363,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581845,429,1,1,42,6,b2vft81kyjurzbmekvgrqwr64,1,77.7,28.5,2025-03-30T12:44:45.294Z,2025-03-30T12:53:22Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5610401505,140,65.9,5610401511,213,3.14,5610401509,212,12.4,5610401503,56,Center,5610401507,141,28.5,5610436875,233,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581899,430,1,1,42,8,b2vft81kyjurzbmekvgrqwr64,1,65.9,28.5,2025-03-30T12:44:47.606Z,2025-03-30T12:50:44Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5610401805,141,56.3,5610401803,140,65.7,5610401799,56,Center,5610401809,213,1.58,5610401807,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581941,431,1,1,42,11,b2vft81kyjurzbmekvgrqwr64,1,65.7,56.3,2025-03-30T12:44:50.471Z,2025-03-30T12:44:53Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5610402045,140,78.6,5610402049,212,32.3,5610402051,213,5.15,5610402053,1,,5610402041,155,,5610402043,56,Right,5610402047,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581977,432,1,1,42,15,b2vft81kyjurzbmekvgrqwr64,1,91.0,11.6,2025-03-30T12:44:54.262Z,2025-03-30T12:44:55Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5610402297,140,79.8,5610402303,213,2.39,5610402301,212,16.2,5610402299,141,27.9,5610402295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793581987,433,1,1,42,16,b2vft81kyjurzbmekvgrqwr64,1,79.8,27.9,2025-03-30T12:44:55.454Z,2025-03-30T12:44:56Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5610402335,141,11.3,5610402339,213,5.44,5610402333,140,89.3,5610402331,56,Right,5610402337,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582025,434,1,1,42,17,b2vft81kyjurzbmekvgrqwr64,1,89.3,11.3,2025-03-30T12:44:56.061Z,2025-03-30T12:44:58Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5610402547,56,Center,5610402553,212,16.4,5610402551,141,23.1,5610402549,140,75.7,5610402555,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582073,435,1,1,42,19,b2vft81kyjurzbmekvgrqwr64,1,77.5,23.6,2025-03-30T12:44:58.086Z,2025-03-30T12:45:01Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610402913,141,26.7,5610402911,140,89.4,5610402917,213,0.17,5610402909,56,Center,5610402915,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582085,436,50,1,42,22,b2vft81kyjurzbmekvgrqwr64,1,89.6,24.7,2025-03-30T12:45:01.150Z,2025-03-30T14:14:42Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5610402983,286,,5610402981,56,Center,5610403371,233,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582125,388,7,1,42,22,bd4qakf7j0wwie8wke9km7uj8,1,10.4,75.3,2025-03-30T12:45:01.151Z,2025-03-30T14:14:42Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5610403265,233,436,5610403193,56,Back,5610403195,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582165,390,1,1,42,25,bd4qakf7j0wwie8wke9km7uj8,0,3.3,93.8,2025-03-30T12:45:03.919Z,2025-03-30T12:45:06Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5610403395,236,,5610403401,286,,5610403387,212,2.1,5610403381,56,Back,5610403383,140,5.0,5610403391,1,,5610403389,213,0.52,5610403379,157,,5610403385,141,95.3,5610403397,233,437,,,,,,,,,,,,,,,,,,
2793582155,437,74,1,42,25,b2vft81kyjurzbmekvgrqwr64,1,84.7,7.3,2025-03-30T12:45:03.920Z,2025-03-30T12:45:06Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5610403429,233,390,5610403339,56,Right,5610403341,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582197,391,5,1,42,26,bd4qakf7j0wwie8wke9km7uj8,1,12.5,101.8,2025-03-30T12:45:05.561Z,2025-03-30T14:08:40Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5610403571,56,Back,5610403573,347,,5610403753,233,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582223,438,5,1,42,26,b2vft81kyjurzbmekvgrqwr64,0,87.5,-1.8,2025-03-30T12:45:05.561Z,2025-03-30T14:08:40Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5610403807,233,391,5610403719,56,Right,5610403721,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582593,392,1,1,42,44,bd4qakf7j0wwie8wke9km7uj8,0,5.4,100.0,2025-03-30T12:45:23.839Z,2025-03-30T12:45:26Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5610405625,56,Back,5610405631,212,25.4,5610405633,213,6.09,5610405629,141,94.1,5610405623,107,,5610405635,1,,5610405627,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582631,439,1,1,42,48,b2vft81kyjurzbmekvgrqwr64,0,55.6,7.6,2025-03-30T12:45:26.861Z,2025-03-30T12:45:27Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5610405783,3,,5610405785,56,Center,5610405789,141,21.2,5610405791,212,11.9,5610405793,213,0.89,5610405787,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582673,393,1,1,42,49,bd4qakf7j0wwie8wke9km7uj8,0,23.8,91.4,2025-03-30T12:45:27.935Z,2025-03-30T12:45:29Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5610406009,213,0.20,5610406003,141,95.4,5610406005,212,13.5,5610406001,140,36.4,5610405997,3,,5610405999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582687,440,8,1,42,50,b2vft81kyjurzbmekvgrqwr64,1,62.0,8.4,2025-03-30T12:45:28.854Z,2025-03-30T14:09:54Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610406087,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583145,394,5,1,42,50,bd4qakf7j0wwie8wke9km7uj8,1,38.2,102.0,2025-03-30T12:45:29.816Z,2025-03-30T14:08:41Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5610408419,56,Back,5610408421,347,,5610408451,233,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582757,441,5,1,42,50,b2vft81kyjurzbmekvgrqwr64,0,61.8,-2.0,2025-03-30T12:45:29.816Z,2025-03-30T14:08:41Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610406433,347,,5610406431,56,Right,5610408499,233,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583209,395,1,1,43,9,bd4qakf7j0wwie8wke9km7uj8,1,34.9,100.0,2025-03-30T12:45:47.959Z,2025-03-30T12:45:51Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5610408725,107,,5610408733,212,33.4,5610408731,141,95.3,5610408737,1,,5610408729,140,66.4,5610408735,213,6.15,5610408727,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583223,396,61,1,43,12,bd4qakf7j0wwie8wke9km7uj8,0,66.8,92.6,2025-03-30T12:45:51.208Z,2025-03-30T12:45:51Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5610408781,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583351,443,1,1,43,13,b2vft81kyjurzbmekvgrqwr64,1,36.3,18.3,2025-03-30T12:45:52.037Z,2025-03-30T12:45:58Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610409487,212,26.0,5610409483,140,30.6,5610409481,56,Back,5610409489,213,1.80,5610409485,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583477,444,1,1,43,19,b2vft81kyjurzbmekvgrqwr64,1,32.1,56.1,2025-03-30T12:45:57.862Z,2025-03-30T12:46:04Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5610410111,212,30.2,5610410105,56,Center,5610410113,213,0.39,5610410109,141,72.9,5610410107,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583547,445,1,1,43,25,b2vft81kyjurzbmekvgrqwr64,1,57.6,76.1,2025-03-30T12:46:03.942Z,2025-03-30T12:46:06Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5610410457,140,51.9,5610410463,213,4.10,5610410461,212,10.4,5610410459,141,63.6,5610410455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583629,446,1,1,43,27,b2vft81kyjurzbmekvgrqwr64,1,53.3,64.0,2025-03-30T12:46:06.494Z,2025-03-30T12:46:10Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5610410887,213,4.29,5610410879,56,Back,5610410885,212,13.6,5610410883,141,45.7,5610410881,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583669,447,1,1,43,31,b2vft81kyjurzbmekvgrqwr64,1,48.0,45.7,2025-03-30T12:46:10.167Z,2025-03-30T12:46:12Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5610411059,140,65.0,5610411065,213,5.73,5610411057,56,Center,5610411063,212,21.0,5610411061,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583813,448,1,1,43,33,b2vft81kyjurzbmekvgrqwr64,1,62.3,28.9,2025-03-30T12:46:11.878Z,2025-03-30T12:46:20Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5610411831,213,5.69,5610411825,140,81.6,5610411823,56,Right,5610411827,141,8.9,5610411829,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583837,449,1,1,43,41,b2vft81kyjurzbmekvgrqwr64,1,87.3,12.6,2025-03-30T12:46:20.430Z,2025-03-30T12:46:22Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5610411979,56,Right,5610411987,213,3.32,5610411981,140,74.7,5610411983,141,9.1,5610411985,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
