id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value
2786096455,344,12,1,47,40,bd4qakf7j0wwie8wke9km7uj8,1,7.3,86.6,2025-03-09T13:47:54.023Z,2025-03-09T13:49:07Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5569367601,185,,5569367661,233,410,5569367603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786097227,352,1,1,47,41,bd4qakf7j0wwie8wke9km7uj8,1,1.9,82.3,2025-03-09T13:47:54.705Z,2025-03-09T13:49:07Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5569371491,56,Back,5569371497,212,3.7,5569371495,141,85.1,5569371493,140,4.9,5569371499,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786096461,411,43,1,47,42,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-09T13:47:55.956Z,2025-03-09T13:48:31Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5569367633,141,17.7,5569367637,213,3.14,5569367631,140,96.7,5569369651,144,1,5569367635,212,0,5569367629,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786096555,346,1,1,47,45,bd4qakf7j0wwie8wke9km7uj8,1,9.9,89.4,2025-03-09T13:47:59.104Z,2025-03-09T13:48:04Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569368117,140,39.1,5569368123,213,0.10,5569368113,155,,5569368121,212,30.8,5569368115,56,Back,5569368119,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786096563,347,61,1,47,49,bd4qakf7j0wwie8wke9km7uj8,0,39.1,94.1,2025-03-09T13:48:03.455Z,2025-03-09T15:05:43Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5569368163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786096567,348,5,1,47,49,bd4qakf7j0wwie8wke9km7uj8,0,38.8,102.0,2025-03-09T13:48:03.598Z,2025-03-09T15:02:57Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5569368391,233,412,5569368181,347,,5569368179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786096599,412,5,1,47,49,7gkglopz9cjsysn2u6sbhuvc5,1,61.2,-2.0,2025-03-09T13:48:03.598Z,2025-03-09T15:02:57Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5569368369,233,348,5569368349,56,Right,5569368351,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786096663,413,1,1,47,54,7gkglopz9cjsysn2u6sbhuvc5,1,70.5,0.0,2025-03-09T13:48:08.132Z,2025-03-09T13:48:12Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5569368671,56,Center,5569368677,212,27.7,5569368673,140,90.0,5569368681,1,,5569368675,141,25.5,5569368669,107,,5569368679,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786096653,349,4,1,47,57,bd4qakf7j0wwie8wke9km7uj8,1,10.1,74.9,2025-03-09T13:48:11.688Z,2025-03-09T13:48:15Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5569368809,233,414,5569368743,152,,5569368741,56,Back,5569368739,294,,5569368735,13,,5569368745,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786096667,414,4,1,47,57,7gkglopz9cjsysn2u6sbhuvc5,0,89.8,24.7,2025-03-09T13:48:11.689Z,2025-03-09T13:48:15Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5569368777,286,,5569368771,294,,5569368773,56,Center,5569368775,152,,5569368819,233,349,5569368769,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786097021,350,1,1,48,27,bd4qakf7j0wwie8wke9km7uj8,1,14.9,82.9,2025-03-09T13:48:41.367Z,2025-03-09T13:48:45Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5569370473,213,0.03,5569370463,152,,5569370471,212,52.6,5569370467,140,65.0,5569370461,157,,5569370469,141,85.6,5569370459,5,,5569370465,56,Left,5569370475,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786097025,351,30,1,48,31,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-03-09T13:48:45.507Z,2025-03-09T13:48:46Z,,,,,5569370483,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786097029,415,30,1,48,31,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-09T13:48:45.507Z,2025-03-09T13:48:46Z,,,,,5569370489,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786105511,359,32,2,45,0,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-03-09T14:02:39.953Z,2025-03-09T14:02:40Z,,,,,5569414651,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786105533,422,32,2,45,0,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-09T14:02:39.953Z,2025-03-09T14:02:42Z,,,,,5569414727,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786105573,360,1,2,45,0,bd4qakf7j0wwie8wke9km7uj8,1,50.1,49.9,2025-03-09T14:02:39.954Z,2025-03-09T14:02:43Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5569414961,213,3.50,5569414957,141,39.5,5569414963,279,S,5569414953,56,Back,5569414955,140,31.9,5569414959,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786105617,361,1,2,45,2,bd4qakf7j0wwie8wke9km7uj8,0,31.9,39.5,2025-03-09T14:02:42.201Z,2025-03-09T14:02:46Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5569415243,212,43.3,5569415227,157,,5569415231,56,Right,5569415247,1,,5569415239,141,5.5,5569415235,140,66.8,5569415245,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786105641,423,1,2,45,6,7gkglopz9cjsysn2u6sbhuvc5,0,35.1,86.9,2025-03-09T14:02:46.636Z,2025-03-09T14:02:47Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5569415367,3,,5569415371,140,60.7,5569415369,56,Left,5569415383,213,0.03,5569415379,212,26.9,5569415375,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786105681,362,1,2,45,9,bd4qakf7j0wwie8wke9km7uj8,0,37.5,5.6,2025-03-09T14:02:48.977Z,2025-03-09T14:02:50Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5569415579,56,Right,5569415589,1,,5569415583,141,4.6,5569415587,213,6.25,5569415577,157,,5569415585,212,22.4,5569415581,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786105751,424,1,2,45,11,7gkglopz9cjsysn2u6sbhuvc5,1,41.6,93.8,2025-03-09T14:02:51.532Z,2025-03-09T14:02:53Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5569415915,140,48.2,5569415919,212,7.2,5569415917,141,96.9,5569415911,3,,5569415921,213,0.30,5569415913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786105761,425,61,2,45,12,7gkglopz9cjsysn2u6sbhuvc5,0,48.2,96.9,2025-03-09T14:02:52.436Z,2025-03-09T15:09:02Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5569415947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786105785,363,1,2,45,13,bd4qakf7j0wwie8wke9km7uj8,1,52.7,4.3,2025-03-09T14:02:53.136Z,2025-03-09T14:02:55Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5569416067,140,33.0,5569416071,212,20.7,5569416065,56,Back,5569416073,213,3.14,5569416069,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786105813,364,1,2,45,15,bd4qakf7j0wwie8wke9km7uj8,0,33.3,4.3,2025-03-09T14:02:55.065Z,2025-03-09T14:02:56Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5569416247,56,Right,5569416263,1,,5569416257,212,25.2,5569416243,157,,5569416261,213,0.23,5569416249,140,56.7,5569416255,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786105771,426,1,2,45,17,7gkglopz9cjsysn2u6sbhuvc5,0,44.6,76.3,2025-03-09T14:02:57.148Z,2025-03-09T14:06:34Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5569437439,213,0.59,5569415997,56,Left,5569437433,141,86.7,5569437435,212,12.7,5569437429,3,,5569437431,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786105879,365,50,2,45,20,bd4qakf7j0wwie8wke9km7uj8,1,50.8,10.6,2025-03-09T14:03:00.019Z,2025-03-09T14:03:05Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5569416551,56,Right,5569416683,233,427,5569416553,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786105889,427,7,2,45,20,7gkglopz9cjsysn2u6sbhuvc5,1,49.2,89.4,2025-03-09T14:03:00.020Z,2025-03-09T14:03:04Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5569416591,167,,5569416613,233,365,5569416595,285,,5569416593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786106071,366,5,2,45,21,bd4qakf7j0wwie8wke9km7uj8,1,53.2,-1.4,2025-03-09T14:03:00.993Z,2025-03-09T15:02:57Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5569417381,56,Right,5569417383,347,,5569417429,233,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786105985,428,5,2,45,21,7gkglopz9cjsysn2u6sbhuvc5,0,46.8,101.4,2025-03-09T14:03:00.993Z,2025-03-09T15:02:58Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5569417017,56,Back,5569417021,347,,5569417475,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786106129,367,1,2,45,28,bd4qakf7j0wwie8wke9km7uj8,1,53.2,0.0,2025-03-09T14:03:08.416Z,2025-03-09T14:03:11Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5569417661,212,13.9,5569417657,140,41.2,5569417653,107,,5569417663,213,2.71,5569417655,56,Back,5569417659,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786106141,368,1,2,45,31,bd4qakf7j0wwie8wke9km7uj8,0,42.1,4.3,2025-03-09T14:03:11.209Z,2025-03-09T14:03:12Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5569417749,140,72.7,5569417745,157,,5569417757,213,0.46,5569417751,141,27.6,5569417761,1,,5569417747,56,Center,5569417753,212,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786106199,429,12,2,45,35,7gkglopz9cjsysn2u6sbhuvc5,1,35.0,74.0,2025-03-09T14:03:14.956Z,2025-03-09T14:07:09Z,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,5569441185,15,,5569441045,141,78.3,5569441049,213,0.18,5569441041,56,Center,5569441047,212,16.6,5569441043,140,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786106265,369,1,2,45,36,bd4qakf7j0wwie8wke9km7uj8,0,53.7,14.7,2025-03-09T14:03:16.256Z,2025-03-09T15:02:31Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5569418349,212,5.5,5569418345,140,58.9,5569418351,213,0.15,5569418343,56,Right,5569418347,141,15.9,5569418341,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786106323,431,1,2,45,39,7gkglopz9cjsysn2u6sbhuvc5,1,41.4,80.9,2025-03-09T14:03:19.243Z,2025-03-09T14:03:21Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5569418585,140,40.9,5569418587,141,74.8,5569418583,56,Back,5569418591,213,4.59,5569418589,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786106587,432,1,2,45,41,7gkglopz9cjsysn2u6sbhuvc5,0,40.0,72.0,2025-03-09T14:03:21.300Z,2025-03-09T14:07:22Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5569419853,56,Left,5569419863,1,,5569419857,141,98.1,5569419851,157,,5569419861,213,0.28,5569419859,212,63.6,5569419855,140,98.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786106599,433,81,2,45,47,7gkglopz9cjsysn2u6sbhuvc5,0,37.4,71.4,2025-03-09T14:03:27.852Z,2025-03-09T14:03:48Z,,,,,5569419915,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786106811,370,5,2,45,49,bd4qakf7j0wwie8wke9km7uj8,1,3.0,-1.5,2025-03-09T14:03:28.968Z,2025-03-09T15:02:58Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5569747957,233,434,5569420905,347,,5569420903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786106667,434,5,2,45,49,7gkglopz9cjsysn2u6sbhuvc5,0,97.0,101.5,2025-03-09T14:03:28.968Z,2025-03-09T15:02:58Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5569420243,347,,5569420241,56,Left,5569747973,233,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786106899,371,1,2,46,9,bd4qakf7j0wwie8wke9km7uj8,1,7.4,0.0,2025-03-09T14:03:49.151Z,2025-03-09T14:05:49Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5569421389,141,6.8,5569421395,1,,5569421385,56,Back,5569421383,107,,5569421391,212,23.2,5569421387,140,28.8,5569421393,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786106909,372,61,2,46,13,bd4qakf7j0wwie8wke9km7uj8,0,28.8,7.3,2025-03-09T14:03:53.728Z,2025-03-09T14:03:54Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5569421417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786106925,435,1,2,46,14,7gkglopz9cjsysn2u6sbhuvc5,1,66.1,76.0,2025-03-09T14:03:53.963Z,2025-03-09T14:03:55Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5569421483,141,73.3,5569421479,56,Center,5569421481,140,63.6,5569421487,213,3.75,5569421485,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786106965,436,1,2,46,14,7gkglopz9cjsysn2u6sbhuvc5,1,63.6,73.3,2025-03-09T14:03:54.842Z,2025-03-09T14:03:56Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5569421631,140,68.1,5569421629,56,Left,5569421637,213,0.79,5569421635,212,6.7,5569421633,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786106975,437,61,2,46,16,7gkglopz9cjsysn2u6sbhuvc5,0,68.1,80.3,2025-03-09T14:03:56.468Z,2025-03-09T15:01:51Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5569421657,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786113691,487,83,2,46,17,7gkglopz9cjsysn2u6sbhuvc5,0,60.5,88.6,2025-03-09T14:03:57.828Z,2025-03-09T14:09:48Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5569457333,399,cf6zq49y8v1ekw07e7yi3uac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786107013,373,50,2,46,18,bd4qakf7j0wwie8wke9km7uj8,1,32.0,5.4,2025-03-09T14:03:58.090Z,2025-03-09T14:04:03Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5569421797,56,Back,5569421857,233,438,5569421799,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786107021,438,7,2,46,18,7gkglopz9cjsysn2u6sbhuvc5,1,68.0,94.6,2025-03-09T14:03:58.091Z,2025-03-09T14:04:02Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5569421843,233,373,5569421821,167,,5569421847,286,,5569421823,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786107055,374,5,2,46,18,bd4qakf7j0wwie8wke9km7uj8,1,31.8,-1.9,2025-03-09T14:03:58.811Z,2025-03-09T15:02:59Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5569421985,56,Back,5569422165,233,439,5569421989,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786107085,439,5,2,46,18,7gkglopz9cjsysn2u6sbhuvc5,0,68.2,101.9,2025-03-09T14:03:58.811Z,2025-03-09T15:02:59Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5569422161,347,,5569422159,56,Left,5569422211,233,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786107367,375,1,2,46,30,bd4qakf7j0wwie8wke9km7uj8,1,31.2,0.0,2025-03-09T14:04:09.975Z,2025-03-09T14:04:15Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5569423607,1,,5569423601,141,5.5,5569423597,56,Right,5569423603,212,30.4,5569423605,213,0.16,5569423599,140,59.8,5569423595,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786107371,376,61,2,46,35,bd4qakf7j0wwie8wke9km7uj8,1,60.4,6.2,2025-03-09T14:04:15.355Z,2025-03-09T15:03:03Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5569423635,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786107395,440,1,2,46,35,7gkglopz9cjsysn2u6sbhuvc5,1,32.4,88.1,2025-03-09T14:04:15.482Z,2025-03-09T14:04:17Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5569423771,140,27.1,5569423775,212,6.3,5569423777,213,3.63,5569423773,141,83.8,5569423769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786107423,442,1,2,46,38,7gkglopz9cjsysn2u6sbhuvc5,0,30.1,80.8,2025-03-09T14:04:18.450Z,2025-03-09T14:04:19Z,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,5569423945,212,44.0,5569423947,213,5.87,5569423937,157,,5569423941,140,68.4,5569423949,1,,5569423943,141,54.6,5569423939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786107621,378,1,2,46,47,bd4qakf7j0wwie8wke9km7uj8,0,28.3,61.4,2025-03-09T14:04:27.624Z,2025-03-09T14:04:30Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5569424925,155,,5569424927,56,Center,5569424933,212,54.7,5569424929,140,80.4,5569424931,141,59.4,5569424937,1,,5569424935,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786107651,443,12,2,46,50,7gkglopz9cjsysn2u6sbhuvc5,1,17.4,34.6,2025-03-09T14:04:30.346Z,2025-03-09T14:04:31Z,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,5569425061,212,9.7,5569425055,56,Back,5569425057,140,25.9,5569425063,213,5.89,5569425059,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786107671,444,1,2,46,51,7gkglopz9cjsysn2u6sbhuvc5,1,25.9,29.2,2025-03-09T14:04:31.643Z,2025-03-09T14:04:33Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5569425175,141,38.9,5569425181,1,,5569425179,213,0.34,5569425169,157,,5569425177,212,20.0,5569425171,56,Back,5569425173,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786107731,445,1,2,46,53,7gkglopz9cjsysn2u6sbhuvc5,1,43.9,38.9,2025-03-09T14:04:33.306Z,2025-03-09T14:04:37Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5569425461,56,Center,5569425467,212,10.8,5569425463,140,50.7,5569425465,141,50.9,5569425459,3,,5569425469,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786107743,446,4,2,46,57,7gkglopz9cjsysn2u6sbhuvc5,1,52.2,48.5,2025-03-09T14:04:37.338Z,2025-03-09T14:04:41Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5569425583,286,,5569425579,56,Center,5569425581,152,,5569425575,13,,5569425785,233,379,5569425577,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786107737,379,4,2,46,57,bd4qakf7j0wwie8wke9km7uj8,0,48.3,50.5,2025-03-09T14:04:37.339Z,2025-03-09T14:04:40Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5569425689,152,,5569425685,295,,5569425813,233,446,5569425679,13,,5569425691,285,,5569425687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786108035,447,1,2,47,5,7gkglopz9cjsysn2u6sbhuvc5,1,52.0,51.2,2025-03-09T14:04:45.122Z,2025-03-09T14:04:51Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5569426977,213,1.18,5569426975,212,28.4,5569426971,140,62.4,5569426965,5,,5569426967,152,,5569426969,56,Left,5569426973,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786108049,448,4,2,47,11,7gkglopz9cjsysn2u6sbhuvc5,1,65.8,90.8,2025-03-09T14:04:51.230Z,2025-03-09T14:04:58Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5569427353,152,,5569427347,295,,5569427403,233,380,5569427351,56,Left,5569427345,13,,5569427355,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786108011,380,4,2,47,11,bd4qakf7j0wwie8wke9km7uj8,0,34.2,9.2,2025-03-09T14:04:51.231Z,2025-03-09T14:04:59Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5569427157,13,,5569427167,152,,5569427165,56,Back,5569427171,285,,5569427161,295,,5569427427,233,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786108205,449,1,2,47,17,7gkglopz9cjsysn2u6sbhuvc5,1,57.9,83.9,2025-03-09T14:04:57.898Z,2025-03-09T15:01:14Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5569427871,213,4.88,5569427857,5,,5569427867,141,61.2,5569427861,56,Center,5569427863,140,60.4,5569427859,152,,5569427869,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786108213,450,43,2,47,19,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-09T14:04:59.026Z,2025-03-09T15:01:20Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5569742153,144,56,5569427887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786108269,451,1,2,47,20,7gkglopz9cjsysn2u6sbhuvc5,1,60.4,61.2,2025-03-09T14:05:00.618Z,2025-03-09T15:01:26Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5569428185,56,Center,5569428189,141,36.9,5569428193,213,4.57,5569428187,140,58.1,5569428191,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786108287,452,1,2,47,21,7gkglopz9cjsysn2u6sbhuvc5,1,58.1,36.9,2025-03-09T14:05:01.889Z,2025-03-09T15:01:25Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5569428275,56,Center,5569428281,212,17.8,5569428279,141,63.0,5569428283,213,1.63,5569428277,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786108343,453,1,2,47,23,7gkglopz9cjsysn2u6sbhuvc5,1,55.8,64.2,2025-03-09T14:05:03.091Z,2025-03-09T14:05:06Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5569428593,213,2.34,5569428581,56,Back,5569428591,212,13.9,5569428585,140,46.6,5569428589,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786108375,454,1,2,47,26,7gkglopz9cjsysn2u6sbhuvc5,1,46.6,79.0,2025-03-09T14:05:05.969Z,2025-03-09T14:05:08Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5569428779,56,Left,5569428783,141,93.5,5569428785,212,14.1,5569428787,213,0.77,5569428781,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786108389,455,1,2,47,28,7gkglopz9cjsysn2u6sbhuvc5,0,56.2,93.5,2025-03-09T14:05:08.049Z,2025-03-09T14:05:08Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5569428879,140,63.0,5569428883,212,8.9,5569428877,56,Left,5569428885,213,5.64,5569428881,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786108457,381,61,2,47,30,bd4qakf7j0wwie8wke9km7uj8,0,32.3,10.0,2025-03-09T14:05:10.304Z,2025-03-09T15:09:26Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5569429279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
