id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2792136045,605,55,2,51,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.6,74.2,2025-03-28T19:07:14.183Z,2025-03-28T20:36:46Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602958163,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792136255,606,1,2,52,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.6,87.2,2025-03-28T19:07:39.030Z,2025-03-28T19:07:40Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5602642879,140,8.8,5602642885,213,3.70,5602642875,241,,5602642881,141,72.1,5602642873,5,,5602642877,56,Back,5602642883,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792136339,607,1,2,52,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,9.6,70.5,2025-03-28T19:07:39.854Z,2025-03-28T19:07:43Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5602643299,157,,5602643309,213,5.68,5602643311,1,,5602643305,141,29.5,5602643307,212,49.3,5602643303,140,48.3,5602643301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792136359,608,1,2,52,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.8,27.6,2025-03-28T19:07:43.765Z,2025-03-28T19:07:44Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5602643425,140,42.8,5602643491,156,,5602643429,212,6.0,5602643423,56,Back,5602643427,141,31.8,5602643431,213,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792136441,609,1,2,52,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.2,34.2,2025-03-28T19:07:45.543Z,2025-03-28T19:07:47Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602643781,155,,5602643787,141,4.0,5602643783,56,Right,5602643791,213,5.39,5602643785,140,60.1,5602643789,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792136447,610,61,2,52,30,aqtkb4mgrz8c6iqfufj6qjbv9,0,60.1,3.5,2025-03-28T19:07:46.926Z,2025-03-28T19:07:47Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5602643833,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792136587,368,56,2,52,36,7gkglopz9cjsysn2u6sbhuvc5,1,32.9,96.3,2025-03-28T19:07:53.454Z,2025-03-28T19:07:53Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5602644587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792136647,369,5,2,52,36,7gkglopz9cjsysn2u6sbhuvc5,1,29.2,101.6,2025-03-28T19:07:53.558Z,2025-03-28T19:54:00Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5602644863,347,,5602644965,233,614,5602644861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792136597,614,5,2,52,36,aqtkb4mgrz8c6iqfufj6qjbv9,0,70.8,-1.6,2025-03-28T19:07:53.558Z,2025-03-28T19:07:59Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5602645015,233,369,5602644639,347,,5602644637,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792137023,370,1,2,52,54,7gkglopz9cjsysn2u6sbhuvc5,0,26.1,100.0,2025-03-28T19:08:11.093Z,2025-03-28T19:08:13Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5602646921,107,,5602646933,141,90.0,5602646937,213,5.83,5602646925,56,Back,5602646929,140,41.0,5602646935,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792137065,615,1,2,52,56,aqtkb4mgrz8c6iqfufj6qjbv9,0,57.9,6.5,2025-03-28T19:08:12.838Z,2025-03-28T19:08:16Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602647153,157,,5602647165,1,,5602647157,140,77.0,5602647155,56,Right,5602647163,213,0.29,5602647161,212,20.9,5602647159,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792137079,371,44,2,52,58,7gkglopz9cjsysn2u6sbhuvc5,1,24.6,83.2,2025-03-28T19:08:15.244Z,2025-03-28T19:54:29Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5602647331,233,616,5602647277,56,Back,5602647279,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792137073,616,44,2,52,58,aqtkb4mgrz8c6iqfufj6qjbv9,0,75.4,16.8,2025-03-28T19:08:15.245Z,2025-03-28T19:54:30Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5602647217,56,Right,5602647219,286,,5602647361,233,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792137125,372,1,2,52,59,7gkglopz9cjsysn2u6sbhuvc5,0,27.5,80.5,2025-03-28T19:08:16.101Z,2025-03-28T19:20:13Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5602647525,213,0.22,5602647509,3,,5602647523,212,7.6,5602647521,141,82.9,5602647517,140,34.6,5602647513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792137161,618,1,2,53,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.2,17.1,2025-03-28T19:08:17.757Z,2025-03-28T19:08:20Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602647717,140,70.1,5602647721,212,7.5,5602647723,213,5.13,5602647719,141,7.0,5602647715,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792137185,619,1,2,53,3,aqtkb4mgrz8c6iqfufj6qjbv9,0,69.0,8.6,2025-03-28T19:08:19.950Z,2025-03-28T19:08:21Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5602647855,141,28.0,5602647851,56,Center,5602647853,140,79.5,5602647857,212,17.2,5602647859,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792137213,373,1,2,53,5,7gkglopz9cjsysn2u6sbhuvc5,1,24.4,57.5,2025-03-28T19:08:22.285Z,2025-03-28T19:08:23Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5602648021,56,Back,5602648025,141,62.0,5602648029,213,0.28,5602648023,140,34.4,5602648027,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792137229,374,1,2,53,6,7gkglopz9cjsysn2u6sbhuvc5,1,34.4,62.0,2025-03-28T19:08:23.061Z,2025-03-28T19:20:26Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5602648103,212,5.8,5602648099,140,29.8,5602648101,141,66.6,5602648097,56,Back,5602648105,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792137339,376,1,2,53,9,7gkglopz9cjsysn2u6sbhuvc5,1,30.5,66.0,2025-03-28T19:08:25.821Z,2025-03-28T19:08:28Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5602648727,213,0.18,5602648723,141,70.6,5602648721,140,47.1,5602648725,212,17.7,5602648719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792137499,377,1,2,53,11,7gkglopz9cjsysn2u6sbhuvc5,1,53.8,71.5,2025-03-28T19:08:28.397Z,2025-03-28T19:08:38Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5602649569,213,0.57,5602649549,140,76.9,5602649555,141,94.5,5602649561,212,28.9,5602649545,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792137509,378,50,2,53,21,7gkglopz9cjsysn2u6sbhuvc5,1,94.4,75.5,2025-03-28T19:08:37.845Z,2025-03-28T19:54:23Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5602736689,233,620,5602649619,56,Center,5602650075,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792137563,620,7,2,53,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,5.6,24.5,2025-03-28T19:08:37.846Z,2025-03-28T19:54:23Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602649903,56,Back,5602649905,285,,5602736647,233,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792137527,379,6,2,53,26,7gkglopz9cjsysn2u6sbhuvc5,1,95.6,74.8,2025-03-28T19:08:42.837Z,2025-03-28T20:36:41Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5602649775,56,Center,5602649777,73,,5602650345,233,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792137615,622,6,2,53,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,4.4,25.2,2025-03-28T19:08:42.837Z,2025-03-28T20:36:41Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602650299,56,Back,5602650421,233,379,5602650301,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792138115,380,1,2,53,49,7gkglopz9cjsysn2u6sbhuvc5,1,99.5,99.5,2025-03-28T19:09:06.565Z,2025-03-28T19:09:12Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5602652883,223,,5602652873,6,,5602652867,2,,5602652891,141,60.5,5602652887,56,Center,5602652895,213,4.50,5602652889,140,94.0,5602652893,212,27.1,5602652879,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792138119,381,61,2,53,52,7gkglopz9cjsysn2u6sbhuvc5,0,94.0,60.5,2025-03-28T19:09:09.637Z,2025-03-28T19:09:10Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5602652915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792138149,623,1,2,53,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.1,33.7,2025-03-28T19:09:10.957Z,2025-03-28T19:09:11Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5602653129,213,5.86,5602653127,212,12.4,5602653121,140,17.9,5602653125,141,26.2,5602653117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792138217,625,1,2,53,57,aqtkb4mgrz8c6iqfufj6qjbv9,0,22.7,8.6,2025-03-28T19:09:13.973Z,2025-03-28T19:09:15Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602653547,213,0.07,5602653535,56,Back,5602653537,140,37.6,5602653533,155,,5602653539,141,10.3,5602653541,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792138393,383,1,2,54,5,7gkglopz9cjsysn2u6sbhuvc5,0,72.4,95.7,2025-03-28T19:09:21.876Z,2025-03-28T19:09:22Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5602654493,212,20.2,5602654487,56,Center,5602654489,140,80.1,5602654495,213,5.12,5602654491,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792138701,626,12,2,54,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.1,39.8,2025-03-28T19:09:22.966Z,2025-03-28T19:09:38Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602656299,212,38.1,5602656297,141,34.6,5602656293,56,Center,5602656295,140,57.2,5602656301,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792138555,384,1,2,54,12,7gkglopz9cjsysn2u6sbhuvc5,1,42.9,74.7,2025-03-28T19:09:28.740Z,2025-03-28T19:09:32Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5602655423,212,11.2,5602655417,56,Back,5602655421,141,88.3,5602655425,213,0.97,5602655419,140,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792138567,385,27,2,54,15,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-28T19:09:31.982Z,2025-03-28T19:09:39Z,,,,5602656363,233,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792138709,627,27,2,54,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-03-28T19:09:31.982Z,2025-03-28T19:09:40Z,,,,5602656395,233,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792138953,386,28,2,54,23,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-28T19:09:40.414Z,2025-03-28T19:16:59Z,,,,5602657569,55,385,5602707807,233,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792138741,628,28,2,54,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-03-28T19:09:40.414Z,2025-03-28T19:16:59Z,,,,5602707861,233,386,5602656475,55,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792139063,388,1,2,54,38,7gkglopz9cjsysn2u6sbhuvc5,1,44.0,84.1,2025-03-28T19:09:55.564Z,2025-03-28T19:22:37Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5602658153,212,18.8,5602658149,140,30.2,5602658143,56,Back,5602658155,213,3.83,5602658151,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792139099,389,1,2,54,40,7gkglopz9cjsysn2u6sbhuvc5,1,27.9,54.6,2025-03-28T19:09:57.284Z,2025-03-28T19:09:58Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5602658333,141,50.0,5602658337,213,3.43,5602658329,56,Back,5602658331,140,17.8,5602658335,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792139155,390,1,2,54,41,7gkglopz9cjsysn2u6sbhuvc5,0,17.8,50.0,2025-03-28T19:09:58.294Z,2025-03-28T19:10:01Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5602658643,213,0.62,5602658635,56,Left,5602658641,212,60.7,5602658639,141,100.0,5602658633,157,,5602658637,140,64.8,5602658645,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792139161,391,5,2,54,45,7gkglopz9cjsysn2u6sbhuvc5,0,62.4,102.0,2025-03-28T19:10:01.753Z,2025-03-28T19:54:01Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5602658691,56,Left,5602662105,233,630,5602658693,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792139773,630,5,2,54,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.6,-2.0,2025-03-28T19:10:01.753Z,2025-03-28T19:54:00Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602662057,233,391,5602661743,56,Back,5602661745,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792139781,631,18,2,55,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-03-28T19:10:31.330Z,2025-03-28T19:10:32Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,5602661957,55,632,5602661785,42,,5602661787,44,Midfielder,5602661789,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792139799,632,19,2,55,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-03-28T19:10:31.331Z,2025-03-28T19:53:33Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5602661881,42,,5602942837,293,4,5602661899,55,631,5602942835,292,6,5602661893,59,27,5602661897,44,Midfielder,5602661889,145,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792139957,633,18,2,55,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-03-28T19:10:37.972Z,2025-03-28T19:10:39Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,5602662769,59,22,5602662767,44,Forward,5602662765,42,,5602662853,55,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792139969,634,19,2,55,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-03-28T19:10:37.973Z,2025-03-28T19:53:26Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5602662821,55,633,5602662819,44,Midfielder,5602662807,42,,5602942259,292,7,5602662815,59,17,5602662811,145,11,5602942261,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792140155,635,1,2,55,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.5,0.0,2025-03-28T19:10:41.852Z,2025-03-28T19:10:47Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5602663869,212,14.4,5602663865,140,27.9,5602663867,141,10.0,5602663863,56,Back,5602663861,107,,5602663871,213,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792140221,636,1,2,55,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.4,12.2,2025-03-28T19:10:47.140Z,2025-03-28T19:10:50Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602664177,212,30.9,5602664173,140,7.8,5602664179,213,2.25,5602664171,56,Back,5602664175,141,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792140275,637,1,2,55,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,8.1,49.4,2025-03-28T19:10:50.101Z,2025-03-28T19:10:53Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5602664507,56,Back,5602664515,213,1.34,5602664511,141,77.5,5602664509,140,12.3,5602664513,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792140309,638,1,2,55,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,12.5,85.1,2025-03-28T19:10:53.228Z,2025-03-28T19:10:55Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5602664749,141,80.9,5602664745,56,Back,5602664751,212,29.6,5602664747,140,40.6,5602664753,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792140313,639,1,2,55,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.8,80.3,2025-03-28T19:10:55.316Z,2025-03-28T19:10:56Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5602664779,212,5.9,5602664781,213,3.47,5602664773,56,Back,5602664777,141,77.5,5602664775,140,34.5,5602664845,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792140393,640,1,2,55,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.5,77.5,2025-03-28T19:10:56.221Z,2025-03-28T19:11:01Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602665245,56,Back,5602665249,141,69.7,5602665253,213,5.79,5602665251,212,11.3,5602665247,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792140401,641,4,2,55,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.4,79.4,2025-03-28T19:10:59.892Z,2025-03-28T20:57:20Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5602665429,56,Back,5602665425,13,,5602665431,152,,5603313159,233,278,5602665427,295,,5602665433,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792118551,278,4,2,55,43,7gkglopz9cjsysn2u6sbhuvc5,0,55.6,20.6,2025-03-28T19:10:59.893Z,2025-03-28T20:58:06Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5603316177,295,,5603312441,13,,5603312443,152,,5603312447,285,,5602549523,56,Right,5603312477,233,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792140683,642,1,2,55,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.5,75.0,2025-03-28T19:11:11.868Z,2025-03-28T19:11:14Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602666777,152,,5602666781,140,36.6,5602666791,213,4.72,5602666785,141,49.7,5602666779,56,Back,5602666789,212,17.2,5602666775,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792140795,643,1,2,55,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.4,49.9,2025-03-28T19:11:14.757Z,2025-03-28T19:11:19Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602667399,140,42.3,5602667405,213,5.17,5602667403,212,18.9,5602667397,56,Back,5602667401,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792140865,644,1,2,56,2,aqtkb4mgrz8c6iqfufj6qjbv9,0,47.5,28.3,2025-03-28T19:11:19.245Z,2025-03-28T19:11:22Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602667769,140,73.4,5602667765,155,,5602667775,213,0.92,5602667777,1,,5602667773,212,44.9,5602667767,56,Left,5602667771,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792140909,394,1,2,56,6,7gkglopz9cjsysn2u6sbhuvc5,1,26.2,23.3,2025-03-28T19:11:22.915Z,2025-03-28T19:11:24Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,5602667999,3,,5602668001,56,Back,5602668007,212,9.9,5602668003,140,34.4,5602668005,141,30.4,5602668009,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792140981,396,1,2,56,7,7gkglopz9cjsysn2u6sbhuvc5,1,34.4,30.4,2025-03-28T19:11:24.428Z,2025-03-28T19:11:27Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5602668353,56,Back,5602668357,141,39.7,5602668361,212,6.3,5602668363,213,1.49,5602668355,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792141063,397,2,2,56,10,7gkglopz9cjsysn2u6sbhuvc5,1,38.6,38.9,2025-03-28T19:11:27.572Z,2025-03-28T19:11:32Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5602668877,7,ag1psg17osvgbq5fz9xo7kmj8,5602668781,141,64.2,5602668881,56,Center,5602668879,1,,5602668779,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792141077,645,55,2,56,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.0,54.3,2025-03-28T19:11:27.573Z,2025-03-28T20:36:46Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602728461,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792141187,646,1,2,56,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.4,43.4,2025-03-28T19:11:35.716Z,2025-03-28T19:11:36Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602669403,213,1.28,5602669393,241,,5602669397,140,35.0,5602669391,5,,5602669401,212,6.0,5602669399,141,51.8,5602669395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792141209,647,1,2,56,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.0,51.8,2025-03-28T19:11:36.228Z,2025-03-28T19:11:37Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602669493,140,31.4,5602669497,212,7.4,5602669491,56,Back,5602669503,213,4.17,5602669495,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792141289,648,1,2,56,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.4,42.5,2025-03-28T19:11:36.908Z,2025-03-28T19:11:40Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602669909,141,40.9,5602669913,212,9.9,5602669903,140,40.8,5602669899,56,Back,5602669915,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792141367,649,1,2,56,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.9,33.9,2025-03-28T19:11:40.092Z,2025-03-28T19:11:43Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602670313,141,8.6,5602670317,213,5.55,5602670315,212,25.6,5602670309,56,Right,5602670311,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792141391,650,1,2,56,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.4,12.8,2025-03-28T19:11:43.268Z,2025-03-28T19:11:44Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5602670449,212,12.5,5602670437,56,Back,5602670445,141,8.6,5602670453,213,3.37,5602670441,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792141483,651,1,2,56,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.7,8.9,2025-03-28T19:11:44.467Z,2025-03-28T19:11:48Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602670919,212,16.9,5602670921,213,1.85,5602670913,56,Back,5602670917,141,32.8,5602670915,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792141527,652,1,2,56,31,aqtkb4mgrz8c6iqfufj6qjbv9,0,29.6,30.6,2025-03-28T19:11:48.436Z,2025-03-28T19:19:42Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602671125,213,6.08,5602671115,140,52.2,5602671129,1,,5602671117,141,23.3,5602671121,212,24.2,5602671111,56,Center,5602671109,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792141523,398,1,2,56,33,7gkglopz9cjsysn2u6sbhuvc5,0,26.4,77.9,2025-03-28T19:11:50.645Z,2025-03-28T19:19:07Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5602721687,212,17.2,5602721683,140,41.7,5602721681,56,Back,5602721689,213,5.91,5602721679,157,,5602721691,1,,5602721685,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
