id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/16/value
2817998097,537,1,2,55,41,8gxd9ry2580pu1b1dd5ny9ymy,1,2.7,45.4,2025-05-23T18:13:35.992Z,2025-05-23T18:13:37Z,4qz1pnlx3d0m5wkhpocl0euj8,A. Ravn,,5745144259,141,51.9,5745144263,213,0.69,5745144251,5,,5745144255,56,Back,5745144257,140,7.8,5745144253,241,,5745144261,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998115,538,1,2,55,42,8gxd9ry2580pu1b1dd5ny9ymy,0,8.6,49.6,2025-05-23T18:13:37.592Z,2025-05-23T18:13:41Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5745144333,213,6.25,5745144327,140,55.0,5745144323,157,,5745144329,141,47.5,5745144335,1,,5745144331,212,48.7,5745144325,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998123,575,44,2,55,45,a9vw7ikerpr4cuweeeka5aneg,1,42.4,50.6,2025-05-23T18:13:40.303Z,2025-05-23T19:02:25Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,5745144379,285,,5745144417,233,539,5745144377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998117,539,44,2,55,45,8gxd9ry2580pu1b1dd5ny9ymy,0,57.6,49.4,2025-05-23T18:13:40.304Z,2025-05-23T19:02:25Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5745144433,233,575,5745144349,56,Center,5745144353,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998145,576,1,2,55,45,a9vw7ikerpr4cuweeeka5aneg,1,38.1,47.3,2025-05-23T18:13:40.463Z,2025-05-23T18:44:25Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,5745144497,141,44.8,5745144493,56,Back,5745144491,3,,5745144499,212,11.3,5745144501,213,6.13,5745144495,140,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998161,577,1,2,55,48,a9vw7ikerpr4cuweeeka5aneg,1,48.7,44.8,2025-05-23T18:13:42.959Z,2025-05-23T18:13:45Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5745144587,212,13.9,5745144579,56,Center,5745144583,141,51.5,5745144591,213,0.33,5745144581,140,61.2,5745144577,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998165,578,61,2,55,50,a9vw7ikerpr4cuweeeka5aneg,0,65.3,48.2,2025-05-23T18:13:45.207Z,2025-05-23T18:13:45Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5745144599,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998191,540,4,2,55,54,8gxd9ry2580pu1b1dd5ny9ymy,1,45.2,50.8,2025-05-23T18:13:49.104Z,2025-05-23T19:01:42Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5745144753,152,,5745144749,13,,5745144757,286,,5745144755,265,,5745144837,233,579,5745144751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998209,579,4,2,55,54,a9vw7ikerpr4cuweeeka5aneg,0,54.8,49.2,2025-05-23T18:13:49.105Z,2025-05-23T20:02:13Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5745144801,13,,5745144809,285,,5745144805,152,,5745144807,265,,5745144925,233,540,5745144803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998255,541,1,2,55,56,8gxd9ry2580pu1b1dd5ny9ymy,1,35.8,41.3,2025-05-23T18:13:51.576Z,2025-05-23T18:13:57Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745145071,212,61.1,5745145061,155,,5745145069,141,89.9,5745145075,1,,5745145065,56,Left,5745145057,5,,5745145067,140,84.8,5745145073,213,0.57,5745145063,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998285,542,1,2,56,2,8gxd9ry2580pu1b1dd5ny9ymy,1,88.4,89.9,2025-05-23T18:13:57.520Z,2025-05-23T18:14:01Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5745145179,56,Left,5745145183,141,88.2,5745145185,212,9.1,5745145181,140,79.8,5745145187,213,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998291,543,3,2,56,6,8gxd9ry2580pu1b1dd5ny9ymy,1,85.2,86.0,2025-05-23T18:14:00.848Z,2025-05-23T18:14:06Z,7ymn0ytcqi6l43nqraxt9s1zo,A. Johansen,,5745145207,56,Left,5745145209,286,,5745145223,233,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998287,580,45,2,56,6,a9vw7ikerpr4cuweeeka5aneg,0,14.8,14.0,2025-05-23T18:14:00.848Z,2025-05-23T18:14:08Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5745145191,56,Back,5745145229,233,543,5745145193,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998305,544,1,2,56,7,8gxd9ry2580pu1b1dd5ny9ymy,0,85.0,82.7,2025-05-23T18:14:01.936Z,2025-05-23T18:14:06Z,7ymn0ytcqi6l43nqraxt9s1zo,A. Johansen,,5745145313,140,86.0,5745145315,141,69.2,5745145319,213,4.83,5745145311,56,Center,5745145317,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998315,581,12,2,56,9,a9vw7ikerpr4cuweeeka5aneg,1,9.8,34.0,2025-05-23T18:14:04.231Z,2025-05-23T18:14:09Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,5745145353,140,11.6,5745145357,212,4.2,5745145415,233,545,5745145355,141,28.5,5745145359,213,5.18,5745145351,56,Back,5745145413,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998309,545,74,2,56,9,8gxd9ry2580pu1b1dd5ny9ymy,1,86.2,68.7,2025-05-23T18:14:04.232Z,2025-05-23T18:14:09Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5745145423,233,581,5745145325,285,,5745145323,56,Center,5745145327,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998321,546,5,2,56,12,8gxd9ry2580pu1b1dd5ny9ymy,0,83.8,101.4,2025-05-23T18:14:07.648Z,2025-05-23T19:09:52Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5745145393,56,Left,5745145395,347,,5745145547,233,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998349,582,5,2,56,12,a9vw7ikerpr4cuweeeka5aneg,1,16.2,-1.4,2025-05-23T18:14:07.648Z,2025-05-23T19:09:52Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,5745145537,56,Back,5745145543,233,546,5745145539,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998359,583,1,2,56,18,a9vw7ikerpr4cuweeeka5aneg,1,17.3,0.0,2025-05-23T18:14:13.630Z,2025-05-23T18:14:15Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5745145611,141,12.5,5745145609,140,42.6,5745145615,213,0.35,5745145605,107,,5745145607,56,Back,5745145617,1,,5745145613,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998363,584,1,2,56,19,a9vw7ikerpr4cuweeeka5aneg,1,42.6,12.5,2025-05-23T18:14:14.454Z,2025-05-23T18:14:16Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5745145637,213,3.33,5745145643,156,,5745145633,141,10.4,5745145631,140,35.6,5745145629,56,Back,5745145635,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998369,585,1,2,56,21,a9vw7ikerpr4cuweeeka5aneg,1,35.4,14.6,2025-05-23T18:14:16.447Z,2025-05-23T18:14:17Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,5745145677,212,4.0,5745145671,56,Back,5745145679,213,4.93,5745145675,141,8.9,5745145673,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998389,586,1,2,56,22,a9vw7ikerpr4cuweeeka5aneg,0,36.2,8.9,2025-05-23T18:14:17.272Z,2025-05-23T18:14:21Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5745145805,140,65.0,5745145811,213,1.02,5745145801,157,,5745145809,212,57.3,5745145803,56,Left,5745145813,1,,5745145807,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998395,547,1,2,56,27,8gxd9ry2580pu1b1dd5ny9ymy,1,34.4,26.2,2025-05-23T18:14:21.816Z,2025-05-23T18:14:24Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5745145873,141,35.0,5745145869,140,28.1,5745145879,213,2.41,5745145877,212,8.9,5745145867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998435,549,1,2,56,31,8gxd9ry2580pu1b1dd5ny9ymy,1,22.7,55.5,2025-05-23T18:14:25.960Z,2025-05-23T18:14:33Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745146075,212,10.9,5745146069,56,Back,5745146071,140,30.1,5745146073,141,44.3,5745146077,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998451,550,1,2,56,38,8gxd9ry2580pu1b1dd5ny9ymy,1,31.6,48.4,2025-05-23T18:14:32.928Z,2025-05-23T18:14:34Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5745146133,56,Back,5745146137,141,55.1,5745146135,140,38.6,5745146141,213,0.55,5745146139,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998473,551,1,2,56,39,8gxd9ry2580pu1b1dd5ny9ymy,1,43.7,46.6,2025-05-23T18:14:34.687Z,2025-05-23T18:14:38Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5745146253,140,53.3,5745146255,141,48.2,5745146257,212,10.1,5745146251,56,Center,5745146259,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998487,552,1,2,56,43,8gxd9ry2580pu1b1dd5ny9ymy,0,45.7,48.5,2025-05-23T18:14:38.240Z,2025-05-23T18:14:40Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5745146359,140,55.5,5745146365,213,5.09,5745146357,56,Right,5745146363,212,28.1,5745146361,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998493,587,8,2,56,46,a9vw7ikerpr4cuweeeka5aneg,1,38.8,86.5,2025-05-23T18:14:41.248Z,2025-05-23T18:14:41Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5745146389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998515,553,1,2,56,48,8gxd9ry2580pu1b1dd5ny9ymy,0,39.8,16.0,2025-05-23T18:14:43.511Z,2025-05-23T18:14:45Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745146519,213,0.03,5745146511,56,Back,5745146515,141,16.1,5745146571,233,588,5745146569,236,,5745146517,212,2.6,5745146513,140,42.3,5745146575,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998525,588,74,2,56,48,a9vw7ikerpr4cuweeeka5aneg,1,59.6,76.9,2025-05-23T18:14:43.512Z,2025-05-23T19:01:52Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,5745146555,56,Center,5745146591,233,553,5745146559,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998539,590,1,2,56,51,a9vw7ikerpr4cuweeeka5aneg,1,59.2,67.0,2025-05-23T18:14:46.214Z,2025-05-23T18:14:48Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,5745146639,213,0.35,5745146629,140,73.6,5745146635,212,16.1,5745146627,56,Center,5745146633,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998543,591,1,2,56,53,a9vw7ikerpr4cuweeeka5aneg,0,85.7,76.7,2025-05-23T18:14:48.318Z,2025-05-23T18:14:49Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,5745146661,56,Center,5745146667,212,10.6,5745146669,213,5.48,5745146663,140,92.7,5745146665,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998555,554,8,2,56,54,8gxd9ry2580pu1b1dd5ny9ymy,1,10.3,28.4,2025-05-23T18:14:48.784Z,2025-05-23T18:19:47Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745146747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998565,555,6,2,56,55,8gxd9ry2580pu1b1dd5ny9ymy,0,2.0,29.8,2025-05-23T18:14:50.510Z,2025-05-23T19:02:32Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745146833,56,Back,5745146835,73,,5745146853,233,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998553,592,6,2,56,55,a9vw7ikerpr4cuweeeka5aneg,1,98.0,70.2,2025-05-23T18:14:50.510Z,2025-05-23T19:02:32Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,5745146849,233,555,5745146775,73,,5745146773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998791,593,1,2,57,39,a9vw7ikerpr4cuweeeka5aneg,0,99.5,99.5,2025-05-23T18:15:33.816Z,2025-05-23T18:15:39Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,5745148161,141,46.0,5745148171,1,,5745148149,223,,5745148153,56,Center,5745148169,213,4.50,5745148141,2,,5745148145,155,,5745148165,212,37.2,5745148157,140,5745148143,6,,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998799,556,44,2,57,43,8gxd9ry2580pu1b1dd5ny9ymy,1,6.2,54.0,2025-05-23T18:15:37.887Z,2025-05-23T19:02:26Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745148201,233,594,5745148183,285,,5745148181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998801,594,44,2,57,43,a9vw7ikerpr4cuweeeka5aneg,0,93.8,46.0,2025-05-23T18:15:37.888Z,2025-05-23T19:02:26Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5745148189,56,Center,5745148191,286,,5745148223,233,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998813,557,12,2,57,43,8gxd9ry2580pu1b1dd5ny9ymy,1,3.2,54.2,2025-05-23T18:15:38.063Z,2025-05-23T18:15:41Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745148263,141,72.3,5745148257,56,Back,5745148279,15,,5745148271,213,1.17,5745148261,140,8.2,5745148267,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998827,595,1,2,57,50,a9vw7ikerpr4cuweeeka5aneg,0,91.9,8.0,2025-05-23T18:15:45.239Z,2025-05-23T18:15:46Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,5745148375,236,,5745148357,212,6.6,5745148353,140,92.5,5745148359,213,1.47,5745148381,286,,5745148351,56,Right,5745148377,233,558,5745148355,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998833,558,74,2,57,50,8gxd9ry2580pu1b1dd5ny9ymy,1,4.0,87.6,2025-05-23T18:15:45.240Z,2025-05-23T19:01:53Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5745148373,285,,5745148399,233,595,5745148371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998849,559,5,2,57,51,8gxd9ry2580pu1b1dd5ny9ymy,0,7.6,101.0,2025-05-23T18:15:46.680Z,2025-05-23T19:09:53Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5745148471,56,Back,5745148473,347,,5745148959,233,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998921,596,5,2,57,51,a9vw7ikerpr4cuweeeka5aneg,1,92.4,-1.0,2025-05-23T18:15:46.680Z,2025-05-23T19:09:52Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,5745148941,347,,5745148947,233,559,5745148937,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998929,597,1,2,58,16,a9vw7ikerpr4cuweeeka5aneg,0,92.8,0.0,2025-05-23T18:16:11.119Z,2025-05-23T18:16:13Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5745149019,141,37.3,5745149015,56,Center,5745149023,213,1.71,5745149021,212,26.6,5745149017,140,89.2,5745149013,107,,5745149025,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998945,560,12,2,58,19,8gxd9ry2580pu1b1dd5ny9ymy,1,4.6,67.7,2025-05-23T18:16:14.558Z,2025-05-23T19:36:54Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5745149121,212,18.7,5745149119,141,79.1,5745149109,56,Back,5745149141,15,,5745149113,140,20.8,5745149123,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998953,598,1,2,58,20,a9vw7ikerpr4cuweeeka5aneg,1,74.7,27.6,2025-05-23T18:16:15.159Z,2025-05-23T18:16:16Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5745149147,140,91.3,5745149143,3,,5745149151,212,20.7,5745149153,213,5.71,5745149149,141,11.1,5745149145,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998981,599,1,2,58,21,a9vw7ikerpr4cuweeeka5aneg,0,91.3,11.1,2025-05-23T18:16:16.047Z,2025-05-23T18:16:20Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5745149311,141,63.7,5745149309,140,100.0,5745149305,155,,5745149315,213,1.30,5745149307,56,Center,5745149317,1,,5745149313,212,37.2,5745149303,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817998999,561,5,2,58,25,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.0,38.2,2025-05-23T18:16:19.789Z,2025-05-23T19:09:53Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5745149409,346,,5745149497,233,600,5745149405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817999003,600,5,2,58,25,a9vw7ikerpr4cuweeeka5aneg,0,101.0,61.8,2025-05-23T18:16:19.789Z,2025-05-23T19:09:54Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5745149425,346,,5745149423,56,Center,5745149507,233,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817999103,562,1,2,58,37,8gxd9ry2580pu1b1dd5ny9ymy,1,4.4,50.1,2025-05-23T18:16:32.158Z,2025-05-23T18:16:37Z,4qz1pnlx3d0m5wkhpocl0euj8,A. Ravn,,5745149975,140,24.2,5745149987,237,,5745149983,1,,5745149979,212,35.7,5745149971,124,,5745149973,56,Back,5745149981,213,5.33,5745149977,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817999109,563,1,2,58,42,8gxd9ry2580pu1b1dd5ny9ymy,1,27.8,7.7,2025-05-23T18:16:37.143Z,2025-05-23T18:16:38Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745150019,140,25.2,5745150021,141,25.6,5745150017,56,Back,5745150023,212,12.5,5745150025,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817999121,564,1,2,58,43,8gxd9ry2580pu1b1dd5ny9ymy,1,26.4,34.7,2025-05-23T18:16:38.198Z,2025-05-23T18:16:41Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745150091,141,62.1,5745150089,140,26.1,5745150087,56,Back,5745150095,213,1.59,5745150093,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817999135,565,1,2,58,46,8gxd9ry2580pu1b1dd5ny9ymy,1,26.2,62.0,2025-05-23T18:16:40.854Z,2025-05-23T18:16:43Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5745150203,140,39.9,5745150207,212,15.3,5745150205,141,54.5,5745150209,213,5.94,5745150201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817999143,566,1,2,58,48,8gxd9ry2580pu1b1dd5ny9ymy,1,42.2,53.0,2025-05-23T18:16:43.662Z,2025-05-23T18:16:45Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5745150227,141,44.0,5745150229,212,8.7,5745150225,140,36.3,5745150231,213,3.92,5745150223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817999147,567,1,2,58,50,8gxd9ry2580pu1b1dd5ny9ymy,1,35.9,44.0,2025-05-23T18:16:45.190Z,2025-05-23T18:16:45Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5745150251,141,57.8,5745150247,56,Back,5745150249,140,35.5,5745150255,213,1.62,5745150253,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817999165,568,1,2,58,50,8gxd9ry2580pu1b1dd5ny9ymy,1,35.5,57.8,2025-05-23T18:16:45.670Z,2025-05-23T18:16:48Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5745150355,212,21.8,5745150353,141,89.4,5745150349,56,Back,5745150357,213,1.39,5745150351,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817999217,569,1,2,58,53,8gxd9ry2580pu1b1dd5ny9ymy,1,37.9,89.4,2025-05-23T18:16:47.974Z,2025-05-23T18:16:54Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5745150651,213,3.95,5745150645,141,74.3,5745150639,56,Back,5745150641,140,28.6,5745150649,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817999255,570,1,2,58,59,8gxd9ry2580pu1b1dd5ny9ymy,1,32.8,58.7,2025-05-23T18:16:54.686Z,2025-05-23T18:16:59Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5745150849,56,Back,5745150855,212,29.0,5745150853,141,16.3,5745150851,140,29.8,5745150857,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817999265,571,3,2,59,4,8gxd9ry2580pu1b1dd5ny9ymy,0,39.0,13.4,2025-05-23T18:16:59.022Z,2025-05-23T18:17:08Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745151059,233,603,5745150881,56,Back,5745151057,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817999285,603,7,2,59,4,a9vw7ikerpr4cuweeeka5aneg,1,61.0,86.6,2025-05-23T18:16:59.023Z,2025-05-23T18:17:06Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,5745150993,56,Left,5745150995,285,,5745150991,167,,5745151035,233,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817999299,572,5,2,59,6,8gxd9ry2580pu1b1dd5ny9ymy,1,46.6,-0.6,2025-05-23T18:17:00.926Z,2025-05-23T19:09:54Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745151071,56,Back,5745151233,233,604,5745151073,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817999325,604,5,2,59,6,a9vw7ikerpr4cuweeeka5aneg,0,53.4,100.6,2025-05-23T18:17:00.926Z,2025-05-23T19:09:54Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,5745151187,56,Left,5745151243,233,572,5745151189,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817999319,573,1,2,59,8,8gxd9ry2580pu1b1dd5ny9ymy,1,39.7,0.0,2025-05-23T18:17:03.645Z,2025-05-23T18:17:07Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5745151177,212,13.6,5745151173,140,30.0,5745151169,107,,5745151179,213,2.42,5745151171,56,Back,5745151175,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817999349,574,1,2,59,12,8gxd9ry2580pu1b1dd5ny9ymy,1,29.0,8.5,2025-05-23T18:17:06.806Z,2025-05-23T18:17:11Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745151357,212,8.7,5745151351,56,Back,5745151359,213,1.80,5745151355,141,20.9,5745151353,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817999371,575,1,2,59,16,8gxd9ry2580pu1b1dd5ny9ymy,1,29.0,23.3,2025-05-23T18:17:11.261Z,2025-05-23T18:17:13Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745151477,213,0.01,5745151473,141,23.5,5745151469,56,Back,5745151471,140,37.9,5745151475,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
