id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2754044317,434,13,1,41,0,f1h34qp5zbfl489q8vnkhiq9s,1,91.1,36.7,2024-12-01T13:42:35.807Z,2024-12-01T13:42:42Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395166499,102,59.0,5395166497,83,,5395166509,231,49.6,5395165843,63,,5395166171,20,,5395166507,230,99.3,5395166505,458,,5395165841,22,,5395165847,56,Center,5395166501,103,22.2,5395166503,215,,,,,,,,,,,,,,,,,,,,,
2754044363,320,5,1,41,2,7gkglopz9cjsysn2u6sbhuvc5,1,-0.8,43.2,2024-12-01T13:42:37.606Z,2024-12-01T15:14:36Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5395166105,346,,5395166103,56,Back,5395166121,233,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754044331,435,5,1,41,2,f1h34qp5zbfl489q8vnkhiq9s,0,100.8,56.8,2024-12-01T13:42:37.606Z,2024-12-01T13:42:41Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395166201,233,320,5395165935,346,,5395165933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754045007,321,1,1,41,31,7gkglopz9cjsysn2u6sbhuvc5,0,4.4,55.7,2024-12-01T13:43:07.008Z,2024-12-01T13:43:11Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5395169481,212,55.8,5395169465,124,,5395169469,56,Center,5395169483,213,0.11,5395169489,74,,5395169479,141,64.9,5395169485,1,,5395169475,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754045045,436,44,1,41,35,f1h34qp5zbfl489q8vnkhiq9s,1,40.7,36.4,2024-12-01T13:43:10.638Z,2024-12-01T13:43:15Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395169663,56,Back,5395169665,285,,5395169697,233,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754045019,322,44,1,41,35,7gkglopz9cjsysn2u6sbhuvc5,0,59.3,63.6,2024-12-01T13:43:10.639Z,2024-12-01T13:43:17Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5395169553,56,Center,5395169557,286,,5395169725,233,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754045117,437,1,1,41,35,f1h34qp5zbfl489q8vnkhiq9s,0,37.5,38.6,2024-12-01T13:43:10.831Z,2024-12-01T15:16:55Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395170029,212,16.6,5395170031,213,1.53,5395170021,3,,5395170025,140,38.1,5395170027,141,63.0,5395170023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754045141,323,1,1,41,38,7gkglopz9cjsysn2u6sbhuvc5,1,60.1,34.0,2024-12-01T13:43:13.976Z,2024-12-01T13:43:18Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5395170167,56,Right,5395170165,3,,5395170171,141,9.1,5395170169,140,57.1,5395170173,212,17.2,5395170175,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754045213,324,1,1,41,42,7gkglopz9cjsysn2u6sbhuvc5,1,64.7,10.6,2024-12-01T13:43:17.984Z,2024-12-01T13:43:20Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5395170529,56,Right,5395170543,212,10.3,5395170533,140,56.6,5395170539,141,19.2,5395170547,213,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754045239,325,1,1,41,45,7gkglopz9cjsysn2u6sbhuvc5,1,56.6,19.2,2024-12-01T13:43:20.688Z,2024-12-01T13:47:51Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5395170695,56,Right,5395170697,140,64.2,5395170703,213,5.78,5395170699,141,12.8,5395170701,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754050235,354,1,1,41,46,7gkglopz9cjsysn2u6sbhuvc5,0,55.9,9.7,2024-12-01T13:43:21.602Z,2024-12-01T13:47:49Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5395197961,212,3.3,5395197959,141,12.3,5395197957,140,58.5,5395197963,213,0.57,5395197955,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754045343,438,8,1,41,51,f1h34qp5zbfl489q8vnkhiq9s,1,56.7,87.3,2024-12-01T13:43:26.896Z,2024-12-01T13:45:20Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5395171273,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754045499,326,1,1,41,52,7gkglopz9cjsysn2u6sbhuvc5,0,31.9,7.9,2024-12-01T13:43:27.872Z,2024-12-01T13:48:56Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5395172101,56,Right,5395172103,140,60.7,5395172113,1,,5395172109,213,6.08,5395172097,157,,5395172105,141,0.0,5395172107,212,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754045509,327,5,1,41,56,7gkglopz9cjsysn2u6sbhuvc5,0,66.0,-1.2,2024-12-01T13:43:32.048Z,2024-12-01T15:14:37Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5395172163,347,,5395172161,56,Right,5395172427,233,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754045557,439,5,1,41,56,f1h34qp5zbfl489q8vnkhiq9s,1,34.0,101.2,2024-12-01T13:43:32.048Z,2024-12-01T15:14:37Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5395172369,56,Back,5395172373,347,,5395172391,233,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754045625,440,1,1,42,0,f1h34qp5zbfl489q8vnkhiq9s,1,25.0,100.0,2024-12-01T13:43:36.023Z,2024-12-01T13:43:39Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395172689,141,75.5,5395172691,212,17.5,5395172687,140,26.5,5395172685,56,Back,5395172683,107,,5395172693,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754045705,441,1,1,42,4,f1h34qp5zbfl489q8vnkhiq9s,1,27.5,71.9,2024-12-01T13:43:39.775Z,2024-12-01T13:43:44Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395173153,140,25.6,5395173155,141,41.0,5395173157,212,21.1,5395173151,56,Back,5395173159,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754045775,442,1,1,42,8,f1h34qp5zbfl489q8vnkhiq9s,1,25.7,41.0,2024-12-01T13:43:43.831Z,2024-12-01T13:43:46Z,aqc0qritba195wf770gyd1149,A. Skipper,,5395173577,212,16.7,5395173571,140,27.3,5395173581,213,1.47,5395173567,56,Back,5395173573,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754045869,443,1,1,42,11,f1h34qp5zbfl489q8vnkhiq9s,1,27.3,65.3,2024-12-01T13:43:46.703Z,2024-12-01T13:43:51Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395174059,213,4.62,5395174051,56,Back,5395174055,141,41.6,5395174057,212,16.2,5395174053,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754045961,444,1,1,42,15,f1h34qp5zbfl489q8vnkhiq9s,1,26.1,37.0,2024-12-01T13:43:50.943Z,2024-12-01T13:43:54Z,aqc0qritba195wf770gyd1149,A. Skipper,,5395174561,56,Back,5395174569,213,1.80,5395174567,212,20.2,5395174565,141,66.0,5395174563,140,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754046029,445,1,1,42,19,f1h34qp5zbfl489q8vnkhiq9s,1,27.1,63.6,2024-12-01T13:43:54.807Z,2024-12-01T13:43:58Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395174885,141,88.5,5395174887,212,21.6,5395174889,213,0.90,5395174883,140,39.9,5395174881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754046101,446,1,1,42,22,f1h34qp5zbfl489q8vnkhiq9s,1,39.3,88.4,2024-12-01T13:43:57.879Z,2024-12-01T13:44:01Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395175213,212,8.1,5395175211,141,76.7,5395175215,213,4.53,5395175207,56,Back,5395175209,140,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754046145,447,1,1,42,25,f1h34qp5zbfl489q8vnkhiq9s,1,47.4,56.7,2024-12-01T13:44:00.984Z,2024-12-01T13:44:04Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395175513,140,55.3,5395175517,212,23.7,5395175515,141,24.1,5395175511,56,Center,5395175519,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754046187,448,1,1,42,29,f1h34qp5zbfl489q8vnkhiq9s,1,54.2,29.8,2024-12-01T13:44:04.375Z,2024-12-01T13:44:07Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395175737,212,27.1,5395175733,141,11.2,5395175741,213,5.80,5395175731,140,77.0,5395175729,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754046215,449,1,1,42,32,f1h34qp5zbfl489q8vnkhiq9s,0,76.8,11.2,2024-12-01T13:44:07.303Z,2024-12-01T13:44:09Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395175903,212,14.0,5395175899,140,89.8,5395175905,213,0.22,5395175897,56,Right,5395175901,141,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754046295,328,8,1,42,33,7gkglopz9cjsysn2u6sbhuvc5,1,23.6,87.5,2024-12-01T13:44:08.448Z,2024-12-01T13:44:18Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5395176367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754046261,450,1,1,42,35,f1h34qp5zbfl489q8vnkhiq9s,1,83.8,13.6,2024-12-01T13:44:10.472Z,2024-12-01T13:44:11Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395176143,140,63.4,5395176141,56,Right,5395176147,212,21.7,5395176145,141,18.8,5395176149,213,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754046309,451,1,1,42,36,f1h34qp5zbfl489q8vnkhiq9s,1,63.4,18.8,2024-12-01T13:44:11.687Z,2024-12-01T13:44:14Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395176427,141,12.1,5395176425,140,82.5,5395176429,212,20.6,5395176431,213,6.06,5395176423,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754046417,452,1,1,42,38,f1h34qp5zbfl489q8vnkhiq9s,1,82.5,12.1,2024-12-01T13:44:13.671Z,2024-12-01T13:44:19Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395177043,213,3.16,5395177035,56,Right,5395177037,140,67.1,5395177041,212,16.2,5395177039,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754046479,453,1,1,42,44,f1h34qp5zbfl489q8vnkhiq9s,0,68.0,29.3,2024-12-01T13:44:19.336Z,2024-12-01T13:44:22Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395177375,56,Center,5395177387,213,0.24,5395177385,212,35.6,5395177377,140,100.0,5395177389,1,,5395177373,155,,5395177381,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754046515,329,5,1,42,46,7gkglopz9cjsysn2u6sbhuvc5,1,-1.2,61.7,2024-12-01T13:44:21.935Z,2024-12-01T15:14:37Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5395177547,56,Back,5395177839,233,454,5395177549,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754046557,454,5,1,42,46,f1h34qp5zbfl489q8vnkhiq9s,0,101.2,38.3,2024-12-01T13:44:21.935Z,2024-12-01T15:14:38Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395177857,233,329,5395177773,56,Center,5395177775,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754046997,330,1,1,43,9,7gkglopz9cjsysn2u6sbhuvc5,1,3.9,59.4,2024-12-01T13:44:44.752Z,2024-12-01T13:44:48Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5395180239,74,,5395180235,1,,5395180223,124,,5395180229,141,60.3,5395180231,212,65.8,5395180233,213,0.01,5395180227,140,66.6,5395180225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047001,331,44,1,43,13,7gkglopz9cjsysn2u6sbhuvc5,1,64.6,69.7,2024-12-01T13:44:48.400Z,2024-12-01T15:12:14Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5395180259,286,,5395180475,233,455,5395180257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047029,455,44,1,43,13,f1h34qp5zbfl489q8vnkhiq9s,0,35.4,30.3,2024-12-01T13:44:48.401Z,2024-12-01T15:12:15Z,aqc0qritba195wf770gyd1149,A. Skipper,,5395180405,285,,5395180399,56,Back,5395180497,233,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047061,332,1,1,43,13,7gkglopz9cjsysn2u6sbhuvc5,0,66.6,60.3,2024-12-01T13:44:48.617Z,2024-12-01T13:44:51Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5395180565,212,20.8,5395180567,213,0.14,5395180555,3,,5395180557,168,,5395180559,56,Center,5395180563,141,64.6,5395180561,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047133,456,12,1,43,14,f1h34qp5zbfl489q8vnkhiq9s,1,7.2,18.1,2024-12-01T13:44:49.361Z,2024-12-01T15:17:01Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395180989,167,,5395180909,140,8.7,5395180915,213,4.83,5395180907,56,Back,5395180911,141,0.0,5395180913,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047137,333,5,1,43,18,7gkglopz9cjsysn2u6sbhuvc5,1,91.0,101.2,2024-12-01T13:44:53.313Z,2024-12-01T15:14:38Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5395181049,233,457,5395180943,347,,5395180941,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047145,457,5,1,43,18,f1h34qp5zbfl489q8vnkhiq9s,0,9.0,-1.2,2024-12-01T13:44:53.313Z,2024-12-01T15:14:39Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395181087,233,333,5395180975,347,,5395180973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047643,334,1,1,43,45,7gkglopz9cjsysn2u6sbhuvc5,1,88.2,100.0,2024-12-01T13:45:21.008Z,2024-12-01T13:45:24Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5395183839,56,Center,5395183837,107,,5395183845,212,20.0,5395183847,213,4.88,5395183841,140,91.3,5395183843,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047665,335,1,1,43,48,7gkglopz9cjsysn2u6sbhuvc5,0,91.3,72.7,2024-12-01T13:45:24.121Z,2024-12-01T13:45:25Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5395183907,3,,5395183917,212,8.9,5395183915,141,60.0,5395183919,213,4.95,5395183909,168,,5395183913,140,93.3,5395183911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047685,458,12,1,43,50,f1h34qp5zbfl489q8vnkhiq9s,1,9.0,36.5,2024-12-01T13:45:25.249Z,2024-12-01T13:45:27Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395184017,56,Back,5395184085,15,,5395184023,212,16.6,5395184025,213,6.10,5395184021,141,32.0,5395184019,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047739,336,15,1,43,52,7gkglopz9cjsysn2u6sbhuvc5,1,81.2,51.7,2024-12-01T13:45:27.545Z,2024-12-01T15:57:34Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5395208089,102,48.8,5395939433,328,,5395208099,230,97.6,5395208085,160,,5395208087,78,,5395208095,146,89.9,5395208097,147,50.4,5395939431,108,,5395208091,103,19,5395184357,18,,5395208129,233,459,5395208101,231,5395184359,56,Center,50.4,5395208093,458,,5395207665,72,,5395207669,82,,,,,,
2754047741,459,10,1,43,52,f1h34qp5zbfl489q8vnkhiq9s,1,11.8,47.7,2024-12-01T13:45:27.645Z,2024-12-01T13:49:21Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395184377,56,Back,5395184375,94,,5395208149,233,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047779,337,1,1,43,53,7gkglopz9cjsysn2u6sbhuvc5,1,75.0,63.9,2024-12-01T13:45:29.137Z,2024-12-01T13:45:30Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5395184591,56,Center,5395184599,213,3.91,5395184597,212,6.7,5395184595,141,57.0,5395184593,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047845,338,1,1,43,55,7gkglopz9cjsysn2u6sbhuvc5,1,70.4,57.0,2024-12-01T13:45:30.697Z,2024-12-01T13:45:34Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5395184911,140,26.1,5395184913,141,23.6,5395184909,56,Back,5395184919,1,,5395184917,213,3.60,5395184915,212,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047973,339,1,1,43,59,7gkglopz9cjsysn2u6sbhuvc5,1,26.3,24.0,2024-12-01T13:45:34.473Z,2024-12-01T13:45:40Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5395185655,1,,5395185643,157,,5395185649,141,32.7,5395185653,213,0.10,5395185651,212,61.8,5395185647,140,84.9,5395185645,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047965,460,4,1,44,4,f1h34qp5zbfl489q8vnkhiq9s,1,17.6,58.4,2024-12-01T13:45:40.081Z,2024-12-01T13:45:47Z,,,,5395185969,56,Back,5395185973,285,,5395185971,152,,5395185967,10,,5395185991,233,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047983,340,4,1,44,4,7gkglopz9cjsysn2u6sbhuvc5,0,82.4,41.6,2024-12-01T13:45:40.082Z,2024-12-01T13:45:47Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5395186017,233,460,5395185915,10,,5395185917,56,Center,5395185921,286,,5395185919,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048589,461,1,1,44,33,f1h34qp5zbfl489q8vnkhiq9s,0,12.9,52.1,2024-12-01T13:46:08.442Z,2024-12-01T13:46:13Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,5395189129,213,6.10,5395189131,1,,5395189125,141,37.1,5395189127,212,56.7,5395189119,152,,5395189121,56,Center,5395189123,140,66.0,5395189115,5,,5395189117,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048573,341,44,1,44,35,7gkglopz9cjsysn2u6sbhuvc5,1,31.9,61.0,2024-12-01T13:46:10.826Z,2024-12-01T15:12:15Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5395189023,285,,5395189427,233,462,5395189021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048605,462,44,1,44,35,f1h34qp5zbfl489q8vnkhiq9s,0,68.1,39.0,2024-12-01T13:46:10.827Z,2024-12-01T15:12:16Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,5395189231,56,Center,5395189233,286,,5395189479,233,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048617,342,61,1,44,35,7gkglopz9cjsysn2u6sbhuvc5,1,28.5,57.8,2024-12-01T13:46:11.177Z,2024-12-01T13:49:37Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5395189295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048721,344,1,1,44,38,7gkglopz9cjsysn2u6sbhuvc5,1,28.9,71.5,2024-12-01T13:46:13.785Z,2024-12-01T13:46:17Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5395189863,56,Back,5395189865,140,36.1,5395189867,141,78.2,5395189871,213,0.54,5395189869,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048731,345,61,1,44,42,7gkglopz9cjsysn2u6sbhuvc5,1,37.1,80.2,2024-12-01T13:46:17.467Z,2024-12-01T13:46:18Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5395189919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048917,346,1,1,44,46,7gkglopz9cjsysn2u6sbhuvc5,1,75.8,72.0,2024-12-01T13:46:21.978Z,2024-12-01T13:46:33Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,1.0,5395190889,212,9.5,5395191609,210,13,5395190887,141,58.1,5395190885,140,74.7,5395190891,213,4.59,5395191611,154,,5395190883,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048923,347,13,1,44,47,7gkglopz9cjsysn2u6sbhuvc5,1,79.4,60.5,2024-12-01T13:46:22.826Z,2024-12-01T15:59:15Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5395191671,29,,5395191667,23,,5395191673,154,,5395191669,85,,5395191187,72,,5395945605,328,,5395191687,231,50,5395191681,103,59.7,5395190919,56,Center,5395190917,18,,5395191683,230,97.6,5395191679,102,5395191675,55,346,47.4,,,,,,,,,,,,,,
2754049107,348,5,1,44,49,7gkglopz9cjsysn2u6sbhuvc5,0,101.6,53.3,2024-12-01T13:46:24.457Z,2024-12-01T15:14:39Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5395191821,56,Center,5395191823,346,,5395210633,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049099,463,5,1,44,49,f1h34qp5zbfl489q8vnkhiq9s,1,-1.6,46.7,2024-12-01T13:46:24.457Z,2024-12-01T15:14:39Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395191799,56,Back,5395210619,233,348,5395191801,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754051543,365,70,1,44,59,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-12-01T13:46:34.192Z,2024-12-01T13:48:40Z,,,,5395204971,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049187,464,1,1,44,59,f1h34qp5zbfl489q8vnkhiq9s,1,4.1,47.8,2024-12-01T13:46:34.706Z,2024-12-01T13:47:05Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,5395192369,124,,5395192373,140,20.2,5395192371,56,Back,5395192377,212,19.7,5395192387,237,,5395192375,141,62.6,5395194981,189,,5395192379,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049229,465,1,1,45,6,f1h34qp5zbfl489q8vnkhiq9s,1,20.2,62.6,2024-12-01T13:46:41.242Z,2024-12-01T13:46:43Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395192571,141,18.4,5395192567,56,Right,5395192565,155,,5395192617,189,,5395192569,140,69.2,5395192573,212,59.6,5395192575,213,5.75,5395192577,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049355,466,1,1,45,8,f1h34qp5zbfl489q8vnkhiq9s,1,69.2,18.4,2024-12-01T13:46:43.401Z,2024-12-01T13:46:50Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395193259,212,14.1,5395193255,140,82.6,5395193257,141,18.1,5395193261,213,6.27,5395193253,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049363,467,50,1,45,13,f1h34qp5zbfl489q8vnkhiq9s,1,70.0,25.6,2024-12-01T13:46:48.841Z,2024-12-01T13:46:53Z,6hmsrr08cllpl4iumu92zskbt,L. From,,5395193453,233,349,5395193283,286,,5395193281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049369,349,7,1,45,13,7gkglopz9cjsysn2u6sbhuvc5,1,30.0,74.4,2024-12-01T13:46:48.842Z,2024-12-01T13:46:54Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5395193381,233,467,5395193303,56,Back,5395193305,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049613,351,1,1,45,20,7gkglopz9cjsysn2u6sbhuvc5,1,67.3,37.7,2024-12-01T13:46:55.770Z,2024-12-01T13:47:14Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,1.0,5395195787,210,13,5395194589,212,9.6,5395194591,213,4.81,5395194585,140,68.2,5395194587,141,23.6,5395194583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049619,352,13,1,45,21,7gkglopz9cjsysn2u6sbhuvc5,1,75.0,37.8,2024-12-01T13:46:56.363Z,2024-12-01T16:03:26Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5395195811,29,,5395194625,56,Center,5395195813,55,351,5395195825,231,48.2,5395195301,72,,5395195819,103,72.2,5395195821,215,,5395195809,74,,5395194623,18,,5395195807,23,,5395195817,102,49.6,5395195823,230,,,,98.5,,,,,,,,,,,,,,
