id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2812066309,487,1,2,45,8,dbl7ir1qugqz8nvp1vzn8im50,1,41.7,66.7,2025-05-09T17:33:28.785Z,2025-05-09T17:33:31Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5712434937,56,Left,5712434945,212,34.8,5712434939,140,73.0,5712434941,141,83.5,5712434949,1,,5712434935,155,,5712434947,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066315,488,1,2,45,10,dbl7ir1qugqz8nvp1vzn8im50,0,73.0,83.5,2025-05-09T17:33:31.248Z,2025-05-09T17:33:32Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712435005,140,88.0,5712435011,213,0.08,5712435001,168,,5712435009,212,15.8,5712435003,56,Left,5712434999,3,,5712435007,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066325,384,12,2,45,11,a9vw7ikerpr4cuweeeka5aneg,1,11.2,14.7,2025-05-09T17:33:32.421Z,2025-05-09T17:33:39Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5712435101,15,,5712435067,140,27.4,5712435071,212,17.3,5712435073,213,6.09,5712435065,56,Back,5712435069,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066373,489,1,2,45,13,dbl7ir1qugqz8nvp1vzn8im50,0,69.4,88.9,2025-05-09T17:33:33.887Z,2025-05-09T17:33:38Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712435411,141,82.4,5712435415,213,6.06,5712435405,3,,5712435407,56,Left,5712435413,212,20.0,5712435409,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066397,385,12,2,45,18,a9vw7ikerpr4cuweeeka5aneg,1,9.5,20.4,2025-05-09T17:33:39.093Z,2025-05-09T17:33:41Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5712435537,213,3.84,5712435531,140,7.1,5712435533,141,17.3,5712435535,212,3.3,5712435529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066391,490,43,2,45,19,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-09T17:33:40.508Z,2025-05-09T17:34:04Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712437161,144,61,5712435491,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066399,491,3,2,45,20,dbl7ir1qugqz8nvp1vzn8im50,0,93.8,82.8,2025-05-09T17:33:41.524Z,2025-05-09T17:33:47Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712435641,233,386,5712435539,56,Left,5712435541,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066403,386,7,2,45,20,a9vw7ikerpr4cuweeeka5aneg,1,6.2,17.2,2025-05-09T17:33:41.525Z,2025-05-09T17:33:45Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5712435555,167,,5712435559,285,,5712435621,233,491,5712435557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066411,387,43,2,45,21,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-05-09T17:33:42.492Z,2025-05-09T17:33:48Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5712435797,56,Back,5712435799,73,0,5712435963,144,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066457,388,5,2,45,22,a9vw7ikerpr4cuweeeka5aneg,0,9.6,-1.8,2025-05-09T17:33:43.128Z,2025-05-09T18:45:33Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5712435949,233,492,5712435861,56,Back,5712435863,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066435,492,5,2,45,22,dbl7ir1qugqz8nvp1vzn8im50,1,90.4,101.8,2025-05-09T17:33:43.128Z,2025-05-09T17:34:20Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712435725,56,Left,5712435727,347,,5712435907,233,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066461,493,1,2,45,24,dbl7ir1qugqz8nvp1vzn8im50,1,89.2,100.0,2025-05-09T17:33:45.552Z,2025-05-09T17:33:47Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712435875,107,,5712435883,212,18.4,5712435877,56,Left,5712435881,141,86.8,5712435879,140,74.7,5712435885,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066497,494,1,2,45,26,dbl7ir1qugqz8nvp1vzn8im50,1,74.7,86.8,2025-05-09T17:33:47.464Z,2025-05-09T17:33:50Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5712436099,213,1.02,5712436095,141,92.9,5712436093,140,77.1,5712436097,212,4.9,5712436091,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066561,495,1,2,45,29,dbl7ir1qugqz8nvp1vzn8im50,1,74.8,90.3,2025-05-09T17:33:50.576Z,2025-05-09T17:33:56Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712436449,141,76.7,5712436457,213,3.55,5712436441,56,Center,5712436453,212,23.2,5712436445,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066581,496,1,2,45,35,dbl7ir1qugqz8nvp1vzn8im50,1,57.2,76.7,2025-05-09T17:33:55.816Z,2025-05-09T17:33:56Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5712436561,213,6.14,5712436557,141,75.0,5712436559,212,7.9,5712436553,56,Center,5712436555,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066591,497,1,2,45,35,dbl7ir1qugqz8nvp1vzn8im50,1,64.6,75.0,2025-05-09T17:33:56.696Z,2025-05-09T17:33:58Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5712436597,213,3.03,5712436593,141,77.8,5712436639,156,,5712436591,140,48.3,5712436595,212,17.2,5712436589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066613,498,1,2,45,37,dbl7ir1qugqz8nvp1vzn8im50,1,48.3,77.8,2025-05-09T17:33:58.320Z,2025-05-09T17:34:00Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5712436731,140,58.6,5712436735,212,12.7,5712436729,56,Left,5712436737,213,0.55,5712436733,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066685,499,1,2,45,39,dbl7ir1qugqz8nvp1vzn8im50,1,58.6,87.5,2025-05-09T17:34:00Z,2025-05-09T17:34:05Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712437209,140,56.4,5712437213,212,11.6,5712437215,213,4.51,5712437211,141,70.8,5712437207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066725,500,1,2,45,44,dbl7ir1qugqz8nvp1vzn8im50,1,55.7,70.5,2025-05-09T17:34:05.640Z,2025-05-09T17:34:09Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5712437467,140,47.9,5712437469,141,43.1,5712437473,213,4.30,5712437471,212,20.4,5712437465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066799,501,1,2,45,48,dbl7ir1qugqz8nvp1vzn8im50,0,53.1,34.9,2025-05-09T17:34:09.633Z,2025-05-09T17:35:11Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5712437809,155,,5712437833,1,,5712437825,212,41.9,5712437819,141,80.5,5712437815,140,79.9,5712437813,56,Left,5712437827,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066795,389,44,2,45,52,a9vw7ikerpr4cuweeeka5aneg,1,20.0,26.6,2025-05-09T17:34:13.579Z,2025-05-09T18:46:03Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5712437801,56,Back,5712437803,285,,5712438097,233,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066829,502,44,2,45,52,dbl7ir1qugqz8nvp1vzn8im50,0,80.0,73.4,2025-05-09T17:34:13.580Z,2025-05-09T18:46:04Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712438083,233,389,5712437997,56,Center,5712437999,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067835,413,1,2,45,53,a9vw7ikerpr4cuweeeka5aneg,1,13.8,23.1,2025-05-09T17:34:14.180Z,2025-05-09T17:36:08Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5712444989,141,41.7,5712444983,3,,5712444991,212,16.3,5712444987,140,4.0,5712444985,56,Back,5712444993,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066839,503,43,2,45,55,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-09T17:34:16.305Z,2025-05-09T17:35:14Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712438043,56,Left,5712441429,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066969,392,1,2,46,6,a9vw7ikerpr4cuweeeka5aneg,0,9.5,35.4,2025-05-09T17:34:26.954Z,2025-05-09T17:34:29Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5712438829,198,,5712438851,213,0.17,5712438847,212,55.7,5712438833,56,Center,5712438841,141,49.4,5712438825,157,,5712438837,140,61.8,5712438853,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066995,504,1,2,46,9,dbl7ir1qugqz8nvp1vzn8im50,1,42.3,42.8,2025-05-09T17:34:29.928Z,2025-05-09T17:34:32Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5712439003,213,0.85,5712438995,56,Center,5712438999,141,67.3,5712438993,3,,5712439001,212,22.1,5712438997,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812066997,505,61,2,46,11,dbl7ir1qugqz8nvp1vzn8im50,0,56.1,67.3,2025-05-09T17:34:32.760Z,2025-05-09T17:34:33Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5712439013,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067017,393,1,2,46,13,a9vw7ikerpr4cuweeeka5aneg,1,43.1,26.1,2025-05-09T17:34:34.373Z,2025-05-09T17:52:38Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5712439129,213,4.32,5712439123,140,40.0,5712439125,141,14.6,5712439121,56,Back,5712439127,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067019,394,1,2,46,14,a9vw7ikerpr4cuweeeka5aneg,1,40.0,14.6,2025-05-09T17:34:35.214Z,2025-05-09T17:34:36Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5712439137,56,Back,5712439143,212,10.9,5712439145,213,1.30,5712439141,141,30.1,5712439139,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067033,395,1,2,46,15,a9vw7ikerpr4cuweeeka5aneg,1,42.8,30.1,2025-05-09T17:34:36.094Z,2025-05-09T17:34:38Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5712439241,140,61.4,5712439239,56,Right,5712439245,212,20.5,5712439247,213,5.97,5712439243,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067041,396,1,2,46,17,a9vw7ikerpr4cuweeeka5aneg,1,63.1,18.9,2025-05-09T17:34:38.277Z,2025-05-09T17:34:41Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5712439285,140,39.4,5712439293,212,25.1,5712439281,56,Back,5712439297,213,3.27,5712439289,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067063,397,1,2,46,21,a9vw7ikerpr4cuweeeka5aneg,0,33.5,11.3,2025-05-09T17:34:42.175Z,2025-05-09T17:34:43Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5712439465,141,79.3,5712439471,1,,5712439461,56,Left,5712439463,140,55.5,5712439469,213,1.11,5712439459,196,,5712439467,212,51.7,5712439457,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067079,506,61,2,46,23,dbl7ir1qugqz8nvp1vzn8im50,0,43.8,22.2,2025-05-09T17:34:44.656Z,2025-05-09T17:34:44Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5712439549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067117,398,1,2,46,26,a9vw7ikerpr4cuweeeka5aneg,1,35.8,75.4,2025-05-09T17:34:46.949Z,2025-05-09T17:34:48Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5712439793,141,88.1,5712439797,213,0.96,5712439795,212,10.5,5712439789,56,Back,5712439791,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067169,399,1,2,46,27,a9vw7ikerpr4cuweeeka5aneg,1,41.5,88.1,2025-05-09T17:34:48.245Z,2025-05-09T17:34:52Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5712440037,141,78.8,5712440041,213,3.96,5712440033,56,Back,5712440039,212,8.6,5712440035,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067187,400,1,2,46,31,a9vw7ikerpr4cuweeeka5aneg,1,38.2,71.8,2025-05-09T17:34:52.222Z,2025-05-09T17:34:53Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5712440135,212,9.0,5712440129,56,Back,5712440131,140,43.9,5712440133,141,62.0,5712440137,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067221,401,1,2,46,32,a9vw7ikerpr4cuweeeka5aneg,1,41.7,65.5,2025-05-09T17:34:53.662Z,2025-05-09T17:34:57Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5712440315,140,30.0,5712440317,141,76.7,5712440321,213,2.59,5712440319,212,14.5,5712440313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067277,402,1,2,46,36,a9vw7ikerpr4cuweeeka5aneg,1,30.5,76.1,2025-05-09T17:34:56.950Z,2025-05-09T17:35:01Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5712440615,140,41.5,5712440621,213,0.05,5712440617,141,77.0,5712440619,212,11.6,5712440613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067287,403,4,2,46,40,a9vw7ikerpr4cuweeeka5aneg,1,55.2,73.7,2025-05-09T17:35:01.718Z,2025-05-09T18:38:01Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5712440775,13,,5712440833,233,507,5712440783,286,,5712440777,295,,5712440781,152,,5712440779,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067283,507,4,2,46,40,dbl7ir1qugqz8nvp1vzn8im50,0,44.8,26.3,2025-05-09T17:35:01.719Z,2025-05-09T18:38:02Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5712440813,152,,5712440815,285,,5712440809,295,,5712440837,233,403,5712440807,13,,5712440811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067389,404,1,2,46,49,a9vw7ikerpr4cuweeeka5aneg,1,55.9,77.9,2025-05-09T17:35:10.349Z,2025-05-09T17:52:19Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5712441235,152,,5712441243,212,9.0,5712441239,140,59.8,5712441233,5,,5712441241,141,89.7,5712441245,213,1.10,5712441237,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067411,405,1,2,46,50,a9vw7ikerpr4cuweeeka5aneg,1,59.8,89.7,2025-05-09T17:35:11.686Z,2025-05-09T17:52:17Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5712441339,140,43.2,5712441343,141,77.6,5712441349,213,3.58,5712441335,56,Back,5712441347,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067511,406,1,2,46,58,a9vw7ikerpr4cuweeeka5aneg,1,41.0,81.4,2025-05-09T17:35:19.263Z,2025-05-09T17:52:09Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5712441903,212,10.0,5712441899,140,33.9,5712441897,56,Back,5712441905,213,3.87,5712441901,141,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067517,407,1,2,47,0,a9vw7ikerpr4cuweeeka5aneg,1,37.3,79.7,2025-05-09T17:35:20.921Z,2025-05-09T17:35:21Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5712441947,140,41.8,5712441951,212,8.3,5712441949,141,89.7,5712441953,213,0.96,5712441945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067567,408,1,2,47,0,a9vw7ikerpr4cuweeeka5aneg,1,41.8,89.7,2025-05-09T17:35:21.686Z,2025-05-09T17:35:25Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5712442221,212,20.6,5712442217,140,60.8,5712442219,141,82.0,5712442223,213,6.03,5712442215,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067617,409,1,2,47,4,a9vw7ikerpr4cuweeeka5aneg,1,60.8,82.0,2025-05-09T17:35:25.287Z,2025-05-09T17:35:29Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5712442459,213,0.44,5712442453,140,73.3,5712442457,212,14.5,5712442455,141,91.1,5712442451,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067571,508,83,2,47,4,dbl7ir1qugqz8nvp1vzn8im50,0,38.2,29.8,2025-05-09T17:35:25.345Z,2025-05-09T17:35:56Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5712442659,399,81w1fqi66z0ibawynhraybaxg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067647,410,1,2,47,8,a9vw7ikerpr4cuweeeka5aneg,1,82.5,90.8,2025-05-09T17:35:28.950Z,2025-05-09T17:35:31Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5712442631,140,83.1,5712442629,56,Left,5712442635,212,3.0,5712442637,213,1.36,5712442633,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067693,411,1,2,47,10,a9vw7ikerpr4cuweeeka5aneg,0,85.6,91.8,2025-05-09T17:35:31.646Z,2025-05-09T17:35:37Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5712442897,140,96.8,5712442903,213,4.96,5712442893,155,,5712442899,141,24.6,5712442891,2,,5712442901,212,47.2,5712442905,1,,5712442895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067733,509,12,2,47,16,dbl7ir1qugqz8nvp1vzn8im50,1,5.4,66.1,2025-05-09T17:35:37.521Z,2025-05-09T17:35:41Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712443151,140,15.9,5712443157,213,1.15,5712443229,167,,5712443149,56,Back,5712443153,141,100.0,5712443155,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067831,412,5,2,47,18,a9vw7ikerpr4cuweeeka5aneg,1,84.6,-2.0,2025-05-09T17:35:38.935Z,2025-05-09T17:35:50Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5712443637,347,,5712443665,233,510,5712443635,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812067743,510,5,2,47,18,dbl7ir1qugqz8nvp1vzn8im50,0,15.4,102.0,2025-05-09T17:35:38.935Z,2025-05-09T18:45:33Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712443703,233,412,5712443193,347,,5712443191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812068131,414,1,2,47,48,a9vw7ikerpr4cuweeeka5aneg,1,90.0,0.0,2025-05-09T17:36:09.583Z,2025-05-09T17:36:13Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5712445327,1,,5712445323,212,28.6,5712445315,107,,5712445321,141,40.6,5712445317,56,Center,5712445319,140,94.8,5712445325,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812068139,415,44,2,47,51,a9vw7ikerpr4cuweeeka5aneg,1,91.0,41.8,2025-05-09T17:36:12.320Z,2025-05-09T18:46:04Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5712445411,233,511,5712445345,56,Center,5712445347,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812068127,511,44,2,47,51,dbl7ir1qugqz8nvp1vzn8im50,0,9.0,58.2,2025-05-09T17:36:12.321Z,2025-05-09T18:46:05Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5712445293,56,Back,5712445435,233,415,5712445297,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812068145,416,1,2,47,51,a9vw7ikerpr4cuweeeka5aneg,0,94.8,40.6,2025-05-09T17:36:12.327Z,2025-05-09T17:41:28Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5712445371,3,,5712445387,212,6.9,5712445389,213,1.69,5712445383,141,50.6,5712445375,56,Center,5712445379,140,94.0,5712445373,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812068181,512,12,2,47,53,dbl7ir1qugqz8nvp1vzn8im50,1,10.0,42.5,2025-05-09T17:36:14.153Z,2025-05-09T17:40:03Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5712445571,212,24.1,5712445567,140,27.9,5712445573,213,0.68,5712445569,141,64.8,5712445565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812068189,417,44,2,47,55,a9vw7ikerpr4cuweeeka5aneg,1,70.2,29.8,2025-05-09T17:36:16.441Z,2025-05-09T17:36:21Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5712445619,233,513,5712445595,286,,5712445593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812068187,513,44,2,47,55,dbl7ir1qugqz8nvp1vzn8im50,0,29.8,70.2,2025-05-09T17:36:16.442Z,2025-05-09T17:40:01Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5712445589,56,Back,5712445669,233,417,5712445591,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812068241,418,2,2,47,56,a9vw7ikerpr4cuweeeka5aneg,1,67.0,22.1,2025-05-09T17:36:16.911Z,2025-05-09T17:36:25Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5712446083,7,6qko3f8w2ap9ynbuq2g55i5n8,5712446085,1,,5712445933,141,43.1,5712446087,56,Center,5712445931,140,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812068309,514,55,2,47,56,dbl7ir1qugqz8nvp1vzn8im50,1,9.5,55.2,2025-05-09T17:36:16.912Z,2025-05-09T18:38:20Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712461205,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812068385,515,1,2,48,15,dbl7ir1qugqz8nvp1vzn8im50,0,9.3,56.9,2025-05-09T17:36:35.931Z,2025-05-09T17:36:38Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5712446761,141,55.2,5712446751,5,,5712446755,241,,5712446765,213,6.26,5712446757,56,Center,5712446767,1,,5712446759,140,53.8,5712446753,157,,5712446763,212,,,,,,,,,,,,,,,,,,,46.7,,,,,,,,,
2812068403,419,1,2,48,18,a9vw7ikerpr4cuweeeka5aneg,1,34.6,43.4,2025-05-09T17:36:39.175Z,2025-05-09T17:36:41Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5712446859,213,0.13,5712446853,140,62.5,5712446857,212,29.5,5712446849,3,,5712446855,141,49.0,5712446851,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812068407,420,1,2,48,20,a9vw7ikerpr4cuweeeka5aneg,0,62.5,49.0,2025-05-09T17:36:41.542Z,2025-05-09T17:36:42Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5712446887,213,0.38,5712446883,141,53.6,5712446875,3,,5712446881,140,69.9,5712446877,168,,5712446885,212,8.4,5712446879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812068421,516,1,2,48,21,dbl7ir1qugqz8nvp1vzn8im50,0,37.6,42.1,2025-05-09T17:36:42.346Z,2025-05-09T17:36:44Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5712446965,212,32.4,5712446961,140,65.7,5712446959,56,Center,5712446963,141,61.7,5712446969,1,,5712446957,157,,5712446967,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812068475,421,1,2,48,23,a9vw7ikerpr4cuweeeka5aneg,1,29.1,41.2,2025-05-09T17:36:44.431Z,2025-05-09T17:36:48Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5712447269,3,,5712447279,213,0.65,5712447273,140,50.5,5712447277,212,28.2,5712447275,141,66.3,5712447271,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
