id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2707227121,465,1,1,45,13,bd4qakf7j0wwie8wke9km7uj8,1,75.9,82.6,2024-08-10T12:45:19.250Z,2024-08-10T12:46:57Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5139030935,56,Right,5139030939,141,2.2,5139030945,1,,5139030937,140,90.2,5139037021,196,,5139030941,212,56.7,5139030933,155,,5139030943,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707227125,466,61,1,45,19,bd4qakf7j0wwie8wke9km7uj8,0,90.2,2.2,2024-08-10T12:45:24.930Z,2024-08-10T12:45:25Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5139030949,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707227341,378,5,1,45,20,b2vft81kyjurzbmekvgrqwr64,1,13.5,101.5,2024-08-10T12:45:25.451Z,2024-08-10T14:07:20Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5139032095,56,Back,5139032169,233,467,5139032097,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707227131,467,5,1,45,20,bd4qakf7j0wwie8wke9km7uj8,0,86.5,-1.5,2024-08-10T12:45:25.451Z,2024-08-10T14:07:20Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5139032179,233,378,5139031013,347,,5139031011,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707227329,468,70,1,45,37,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-10T12:45:42.454Z,2024-08-10T12:45:42Z,,,,,5139031997,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707227385,379,1,1,45,39,b2vft81kyjurzbmekvgrqwr64,1,15.0,100.0,2024-08-10T12:45:44.345Z,2024-08-10T12:45:47Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5139032337,107,,5139032347,213,5.77,5139032341,140,38.8,5139032349,1,,5139032339,56,Back,5139032345,212,28.7,5139032343,141,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707227391,380,1,1,45,42,b2vft81kyjurzbmekvgrqwr64,1,38.8,81.1,2024-08-10T12:45:47.705Z,2024-08-10T12:46:47Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5139032419,156,,5139032393,140,27.1,5139032399,213,2.83,5139032395,141,86.9,5139032397,212,12.9,5139032391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707227407,381,1,1,45,44,b2vft81kyjurzbmekvgrqwr64,0,27.1,86.9,2024-08-10T12:45:49.834Z,2024-08-10T12:45:50Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5139032507,140,61.1,5139032501,157,,5139032513,212,38.9,5139032503,56,Center,5139032517,1,,5139032511,141,64.3,5139032515,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707227421,469,1,1,45,45,bd4qakf7j0wwie8wke9km7uj8,1,56.2,32.8,2024-08-10T12:45:50.578Z,2024-08-10T12:45:52Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5139032571,141,22.7,5139032575,213,3.62,5139032567,56,Back,5139032569,140,43.6,5139032573,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707227463,471,1,1,45,48,bd4qakf7j0wwie8wke9km7uj8,0,47.5,16.4,2024-08-10T12:45:53.945Z,2024-08-10T12:45:56Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5139032805,213,6.05,5139032803,212,24.9,5139032797,56,Right,5139032799,140,70.6,5139032801,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707227501,382,1,1,45,51,b2vft81kyjurzbmekvgrqwr64,0,31.3,77.3,2024-08-10T12:45:57.267Z,2024-08-10T14:01:58Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5139032997,1,,5139032975,157,,5139032989,212,67.6,5139032985,141,59.6,5139032993,213,6.10,5139032977,56,Center,5139032981,140,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707227611,472,5,1,45,52,bd4qakf7j0wwie8wke9km7uj8,1,41.7,-1.2,2024-08-10T12:45:57.326Z,2024-08-10T14:07:21Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5139254143,233,779,5139033607,347,,5139033603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707267677,779,5,1,45,52,b2vft81kyjurzbmekvgrqwr64,0,58.3,101.2,2024-08-10T12:45:57.326Z,2024-08-10T14:07:21Z,lu9bber07etravimh00k745x,J. Bøge,,,5139254147,233,472,5139252319,56,Left,5139252321,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707227639,383,30,1,46,1,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-10T12:46:06.612Z,2024-08-10T12:46:09Z,,,,,5139033795,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707227617,473,30,1,46,1,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-10T12:46:06.612Z,2024-08-10T12:46:07Z,,,,,5139033641,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707236651,391,32,2,45,0,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-10T13:01:22.181Z,2024-08-10T13:01:24Z,,,,,5139084215,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707236647,479,32,2,45,0,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-10T13:01:22.181Z,2024-08-10T13:01:22Z,,,,,5139084213,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707236691,480,1,2,45,0,bd4qakf7j0wwie8wke9km7uj8,1,50.2,50.0,2024-08-10T13:01:22.182Z,2024-08-10T13:01:25Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5139084373,140,28.4,5139084379,213,3.79,5139084375,141,24.7,5139084381,279,S,5139084377,212,28.6,5139084371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707236705,481,1,2,45,3,bd4qakf7j0wwie8wke9km7uj8,1,28.4,24.7,2024-08-10T13:01:25.283Z,2024-08-10T13:01:26Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5139084463,141,38.0,5139084465,212,11.1,5139084459,56,Back,5139084467,213,0.95,5139084461,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707236729,482,1,2,45,4,bd4qakf7j0wwie8wke9km7uj8,0,34.5,38.0,2024-08-10T13:01:26.347Z,2024-08-10T13:01:27Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5139084577,56,Center,5139084581,141,24.1,5139084583,212,27.7,5139084585,213,5.93,5139084579,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707236745,392,61,2,45,7,b2vft81kyjurzbmekvgrqwr64,0,38.3,69.3,2024-08-10T13:01:29.780Z,2024-08-10T13:01:29Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5139084673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707236789,483,1,2,45,10,bd4qakf7j0wwie8wke9km7uj8,1,72.4,23.4,2024-08-10T13:01:32.883Z,2024-08-10T13:01:34Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5139084947,141,12.0,5139084943,56,Right,5139084945,140,72.7,5139084949,212,7.8,5139084951,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707236837,484,1,2,45,11,bd4qakf7j0wwie8wke9km7uj8,0,72.7,12.0,2024-08-10T13:01:33.851Z,2024-08-10T13:01:41Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5139085243,1,,5139085233,56,Left,5139085375,345,,5139085229,2,,5139085239,212,66.6,5139085235,140,98.5,5139085241,213,1.15,5139085231,155,,5139085237,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,
2707236967,393,5,2,45,17,b2vft81kyjurzbmekvgrqwr64,1,4.6,-1.2,2024-08-10T13:01:39.567Z,2024-08-10T14:07:21Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5139085961,233,485,5139085939,56,Back,5139085941,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707236847,485,5,2,45,17,bd4qakf7j0wwie8wke9km7uj8,0,95.4,101.2,2024-08-10T13:01:39.567Z,2024-08-10T14:07:22Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5139085989,233,393,5139085299,56,Left,5139085301,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237017,394,1,2,45,31,b2vft81kyjurzbmekvgrqwr64,1,9.2,0.0,2024-08-10T13:01:53.251Z,2024-08-10T13:01:57Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5139086251,213,0.49,5139086249,212,26.8,5139086245,140,31.8,5139086241,107,,5139086247,141,16.4,5139086243,56,Back,5139086253,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237055,395,1,2,45,35,b2vft81kyjurzbmekvgrqwr64,1,20.8,18.0,2024-08-10T13:01:57.427Z,2024-08-10T13:02:08Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5139086531,212,14.2,5139086529,141,12.3,5139086525,140,33.8,5139086533,213,6.01,5139086521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237059,396,61,2,45,38,b2vft81kyjurzbmekvgrqwr64,0,34.8,15.3,2024-08-10T13:02:01.076Z,2024-08-10T13:02:01Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5139086549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237131,487,1,2,45,42,bd4qakf7j0wwie8wke9km7uj8,1,67.0,61.7,2024-08-10T13:02:04.891Z,2024-08-10T13:02:08Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5139087035,141,25.2,5139087033,140,61.9,5139087039,213,4.50,5139087031,56,Center,5139087037,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237149,488,1,2,45,46,bd4qakf7j0wwie8wke9km7uj8,0,62.0,25.2,2024-08-10T13:02:08.403Z,2024-08-10T13:02:10Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5139087177,1,,5139087171,141,56.0,5139087175,213,0.66,5139087167,56,Center,5139087165,155,,5139087169,140,87.6,5139087173,212,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237177,397,12,2,45,48,b2vft81kyjurzbmekvgrqwr64,1,13.6,44.8,2024-08-10T13:02:10.676Z,2024-08-10T13:02:13Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5139087327,141,64.0,5139087321,56,Back,5139087325,140,40.6,5139087331,213,0.43,5139087329,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237225,400,4,2,45,52,b2vft81kyjurzbmekvgrqwr64,1,35.6,59.8,2024-08-10T13:02:15.121Z,2024-08-10T13:29:12Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5139087657,265,,5139087651,13,,5139087995,233,489,5139087659,286,,5139087653,56,Back,5139087655,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237203,489,4,2,45,52,bd4qakf7j0wwie8wke9km7uj8,0,64.4,40.2,2024-08-10T13:02:15.122Z,2024-08-10T13:29:12Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5139087979,285,,5139087975,152,,5139087973,56,Center,5139088115,233,400,5139087977,265,,5139087971,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237213,399,43,2,45,53,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-10T13:02:16.003Z,2024-08-10T13:02:19Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5139087737,144,61,5139087519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237361,401,1,2,46,6,b2vft81kyjurzbmekvgrqwr64,1,46.0,47.3,2024-08-10T13:02:28.755Z,2024-08-10T13:02:34Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5139088507,56,Center,5139088513,212,25.9,5139088509,140,60.7,5139088505,152,,5139088515,213,0.93,5139088503,5,,5139088511,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237399,402,1,2,46,11,b2vft81kyjurzbmekvgrqwr64,1,60.7,77.8,2024-08-10T13:02:34.139Z,2024-08-10T13:02:38Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5139088707,141,69.4,5139088711,213,5.78,5139088709,212,11.8,5139088703,56,Center,5139088705,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237401,403,3,2,46,16,b2vft81kyjurzbmekvgrqwr64,1,69.4,82.1,2024-08-10T13:02:38.274Z,2024-08-10T14:19:31Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5139256653,233,490,5139088749,56,Left,5139088751,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237347,490,45,2,46,16,bd4qakf7j0wwie8wke9km7uj8,0,30.6,17.9,2024-08-10T13:02:38.274Z,2024-08-10T14:19:31Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5139088439,285,,5139088437,56,Back,5139256625,233,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237415,404,1,2,46,16,b2vft81kyjurzbmekvgrqwr64,0,70.5,69.4,2024-08-10T13:02:39.059Z,2024-08-10T13:04:20Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5139088831,141,75.7,5139088837,1,,5139088835,213,0.13,5139088829,140,100.0,5139088833,212,32.6,5139088827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237423,405,5,2,46,16,b2vft81kyjurzbmekvgrqwr64,0,100.8,73.5,2024-08-10T13:02:39.179Z,2024-08-10T14:07:22Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5139088881,56,Center,5139089651,233,491,5139088883,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237553,491,5,2,46,16,bd4qakf7j0wwie8wke9km7uj8,1,-0.8,26.5,2024-08-10T13:02:39.179Z,2024-08-10T14:07:22Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5139089595,56,Back,5139089597,346,,5139089623,233,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237565,492,1,2,46,32,bd4qakf7j0wwie8wke9km7uj8,1,4.2,50.1,2024-08-10T13:02:54.234Z,2024-08-10T13:02:56Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5139089667,212,12.7,5139089661,56,Back,5139089669,213,4.94,5139089665,141,31.9,5139089663,140,6.9,5139089673,237,,5139089659,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237577,493,1,2,46,32,bd4qakf7j0wwie8wke9km7uj8,1,6.9,31.9,2024-08-10T13:02:55.033Z,2024-08-10T13:02:57Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5139089743,213,5.49,5139089741,212,23.4,5139089737,140,22.6,5139089739,141,7.4,5139089735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237621,494,1,2,46,34,bd4qakf7j0wwie8wke9km7uj8,1,23.3,12.5,2024-08-10T13:02:57.137Z,2024-08-10T13:03:00Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5139089959,141,24.3,5139089955,56,Back,5139089961,212,10.7,5139089957,140,30.1,5139089963,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237643,495,1,2,46,38,bd4qakf7j0wwie8wke9km7uj8,1,21.6,26.1,2024-08-10T13:03:00.682Z,2024-08-10T13:03:02Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5139090079,140,5.0,5139090085,213,2.41,5139090081,141,49.1,5139090077,56,Back,5139090083,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237673,496,1,2,46,40,bd4qakf7j0wwie8wke9km7uj8,0,6.1,48.5,2024-08-10T13:03:02.595Z,2024-08-10T13:03:05Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5139090303,141,11.1,5139090299,56,Right,5139090301,140,54.4,5139090307,213,5.82,5139090309,1,,5139090297,157,,5139090305,212,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237693,406,1,2,46,45,b2vft81kyjurzbmekvgrqwr64,0,24.5,68.8,2024-08-10T13:03:07.412Z,2024-08-10T13:03:08Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5139090431,141,59.4,5139090423,56,Back,5139090435,213,5.99,5139090417,3,,5139090427,140,44.8,5139090433,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237731,497,1,2,46,46,bd4qakf7j0wwie8wke9km7uj8,1,32.2,16.5,2024-08-10T13:03:08.466Z,2024-08-10T13:03:12Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5139090659,140,44.3,5139090655,3,,5139090665,213,6.09,5139090657,56,Back,5139090661,141,12.8,5139090663,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237781,498,1,2,46,49,bd4qakf7j0wwie8wke9km7uj8,1,53.6,22.5,2024-08-10T13:03:11.945Z,2024-08-10T13:03:16Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5139090969,212,21.9,5139090963,140,55.0,5139090959,56,Center,5139090967,141,54.6,5139090971,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237785,407,45,2,46,54,b2vft81kyjurzbmekvgrqwr64,0,38.2,42.2,2024-08-10T13:03:16.530Z,2024-08-10T13:03:20Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5139090989,285,,5139090987,56,Back,5139091119,233,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237793,499,3,2,46,54,bd4qakf7j0wwie8wke9km7uj8,1,61.8,57.8,2024-08-10T13:03:16.530Z,2024-08-10T13:03:20Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5139091003,56,Center,5139091005,286,,5139091083,233,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237851,500,1,2,46,54,bd4qakf7j0wwie8wke9km7uj8,1,65.7,48.4,2024-08-10T13:03:17.010Z,2024-08-10T13:03:21Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5139091293,140,67.2,5139091295,141,26.2,5139091299,213,4.82,5139091297,212,15.2,5139091291,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237853,501,61,2,46,57,bd4qakf7j0wwie8wke9km7uj8,0,74.0,27.0,2024-08-10T13:03:19.889Z,2024-08-10T13:03:21Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5139091303,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237897,408,12,2,46,58,b2vft81kyjurzbmekvgrqwr64,1,25.1,62.3,2024-08-10T13:03:20.842Z,2024-08-10T13:04:00Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5139093333,233,502,5139091513,140,30.5,5139091517,212,6.3,5139091511,56,Back,5139093331,397,,5139091519,213,5.85,5139091515,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707237857,502,74,2,46,58,bd4qakf7j0wwie8wke9km7uj8,1,74.9,27.4,2024-08-10T13:03:20.843Z,2024-08-10T13:04:01Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5139091317,56,Center,5139093407,233,408,5139093307,397,,5139091319,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707238153,503,61,2,46,59,bd4qakf7j0wwie8wke9km7uj8,0,77.7,41.6,2024-08-10T13:03:21.346Z,2024-08-10T13:03:55Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5139092991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707238149,409,12,2,47,2,b2vft81kyjurzbmekvgrqwr64,1,20.8,41.0,2024-08-10T13:03:24.340Z,2024-08-10T13:03:53Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5139092973,213,5.99,5139092965,56,Center,5139092969,141,25.9,5139092971,212,35.9,5139092967,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707238155,410,27,2,47,30,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-10T13:03:52.558Z,2024-08-10T14:07:37Z,,,,,5139277235,233,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707238391,504,27,2,47,30,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-10T13:03:52.558Z,2024-08-10T14:07:36Z,,,,,5139094323,41,Injury,5139094325,53,7h02v4ymnko5fh01iylbh34es,5139277211,233,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707238445,411,28,2,48,0,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-10T13:04:22.221Z,2024-08-10T13:04:27Z,,,,,5139094825,233,505,5139094601,55,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707238485,505,28,2,48,0,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-10T13:04:22.221Z,2024-08-10T13:04:26Z,,,,,5139094803,55,504,5139094819,233,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707238737,414,1,2,48,19,b2vft81kyjurzbmekvgrqwr64,1,20.6,63.7,2024-08-10T13:04:41.556Z,2024-08-10T13:04:47Z,lu9bber07etravimh00k745x,J. Bøge,,,5139096083,213,5.13,5139096081,212,35.9,5139096077,140,34.5,5139096085,1,,5139096079,141,15.5,5139096075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707238791,415,1,2,48,24,b2vft81kyjurzbmekvgrqwr64,1,49.2,20.6,2024-08-10T13:04:46.915Z,2024-08-10T13:04:50Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5139096373,140,33.4,5139096375,141,49.4,5139096379,213,2.27,5139096377,212,25.7,5139096371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707238849,416,1,2,48,28,b2vft81kyjurzbmekvgrqwr64,1,35.9,47.3,2024-08-10T13:04:50.620Z,2024-08-10T13:04:55Z,lu9bber07etravimh00k745x,J. Bøge,,,5139096669,212,23.8,5139096663,56,Back,5139096665,140,44.9,5139096667,141,79.4,5139096671,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707238967,417,1,2,48,32,b2vft81kyjurzbmekvgrqwr64,1,44.9,79.4,2024-08-10T13:04:54.971Z,2024-08-10T13:05:03Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5139097205,140,81.7,5139097209,212,38.9,5139097207,141,85.4,5139097213,1,,5139097203,56,Left,5139097211,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707238985,418,1,2,48,41,b2vft81kyjurzbmekvgrqwr64,0,87.8,86.3,2024-08-10T13:05:03.316Z,2024-08-10T13:05:04Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5139097289,141,60.8,5139097285,56,Center,5139097291,212,17.9,5139097281,2,,5139097287,140,91.9,5139097293,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707239145,508,1,2,48,50,bd4qakf7j0wwie8wke9km7uj8,1,11.8,46.0,2024-08-10T13:05:12.752Z,2024-08-10T13:05:16Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5139098235,213,4.93,5139098231,141,22.1,5139098227,56,Back,5139098233,212,16.6,5139098225,123,,5139098229,140,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707239169,509,1,2,48,54,bd4qakf7j0wwie8wke9km7uj8,1,18.9,22.5,2024-08-10T13:05:16.311Z,2024-08-10T13:05:19Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5139098389,213,2.18,5139098383,140,7.0,5139098385,141,48.8,5139098381,56,Back,5139098387,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707239233,510,1,2,48,56,bd4qakf7j0wwie8wke9km7uj8,1,6.8,49.0,2024-08-10T13:05:18.903Z,2024-08-10T13:05:24Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5139098785,141,81.7,5139098783,140,19.3,5139098789,213,1.04,5139098787,212,25.8,5139098781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707239259,511,1,2,49,2,bd4qakf7j0wwie8wke9km7uj8,0,24.2,93.5,2024-08-10T13:05:24.560Z,2024-08-10T13:05:26Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5139098915,56,Center,5139098927,1,,5139098921,212,48.2,5139098919,141,73.8,5139098917,140,68.3,5139098913,155,,5139098923,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707239301,419,1,2,49,6,b2vft81kyjurzbmekvgrqwr64,1,17.4,35.4,2024-08-10T13:05:28.701Z,2024-08-10T13:05:31Z,lu9bber07etravimh00k745x,J. Bøge,,,5139099165,213,5.71,5139099155,157,,5139099159,140,27.9,5139099161,141,24.9,5139099167,1,,5139099157,56,Back,5139099163,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
