id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value
2717051101,454,1,2,46,59,b2vft81kyjurzbmekvgrqwr64,1,40.5,16.4,2024-09-02T18:03:37.852Z,2024-09-02T18:03:41Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5193051811,213,0.35,5193051803,56,Center,5193051801,155,,5193051805,140,64.9,5193051807,141,30.1,5193051809,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051115,455,1,2,47,3,b2vft81kyjurzbmekvgrqwr64,1,68.7,31.3,2024-09-02T18:03:41.619Z,2024-09-02T18:03:45Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5193051889,212,15.0,5193051883,56,Center,5193051887,141,50.6,5193051885,140,61.7,5193051891,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051125,456,1,2,47,7,b2vft81kyjurzbmekvgrqwr64,1,63.5,53.0,2024-09-02T18:03:45.804Z,2024-09-02T18:03:48Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5193051969,56,Left,5193051973,141,82.7,5193051971,140,71.9,5193051975,212,22.0,5193051977,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051141,457,1,2,47,10,b2vft81kyjurzbmekvgrqwr64,1,74.0,82.7,2024-09-02T18:03:48.739Z,2024-09-02T18:03:52Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5193052065,56,Center,5193052067,140,68.4,5193052069,141,67.0,5193052073,213,4.21,5193052071,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051151,458,1,2,47,13,b2vft81kyjurzbmekvgrqwr64,1,64.9,64.9,2024-09-02T18:03:52.196Z,2024-09-02T18:03:56Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5193052149,140,73.4,5193052153,212,10.1,5193052151,141,71.7,5193052147,56,Center,5193052155,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051155,459,1,2,47,17,b2vft81kyjurzbmekvgrqwr64,0,65.3,72.1,2024-09-02T18:03:56.315Z,2024-09-02T18:03:56Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5193052171,213,0.86,5193052165,140,72.4,5193052167,141,84.8,5193052169,212,11.4,5193052163,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051165,460,1,2,47,20,b2vft81kyjurzbmekvgrqwr64,0,66.3,78.5,2024-09-02T18:03:58.803Z,2024-09-02T18:03:59Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5193052209,213,0.48,5193052205,141,83.3,5193052207,212,7.1,5193052201,56,Left,5193052203,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051169,458,8,2,47,22,ajtb177oqwawkdwbqhldmq6mx,1,38.2,13.1,2024-09-02T18:04:01.292Z,2024-09-02T18:12:29Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5193065515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051179,459,1,2,47,23,ajtb177oqwawkdwbqhldmq6mx,1,19.2,11.9,2024-09-02T18:04:02.420Z,2024-09-02T18:12:38Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5193065799,212,13.1,5193065795,141,22.9,5193065789,56,Back,5193065791,140,29.5,5193065803,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051183,460,1,2,47,24,ajtb177oqwawkdwbqhldmq6mx,1,29.2,19.2,2024-09-02T18:04:02.564Z,2024-09-02T18:12:56Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5193066337,213,1.26,5193066335,212,16.6,5193066329,56,Back,5193066333,141,42.5,5193066331,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051217,462,1,2,47,28,ajtb177oqwawkdwbqhldmq6mx,1,47.8,43.7,2024-09-02T18:04:06.475Z,2024-09-02T18:04:10Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5193052445,56,Center,5193052447,140,63.7,5193052449,141,77.0,5193052453,213,0.94,5193052451,212,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051221,463,1,2,47,32,ajtb177oqwawkdwbqhldmq6mx,1,74.8,69.7,2024-09-02T18:04:10.459Z,2024-09-02T18:04:13Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5193052485,212,18.5,5193052487,213,0.29,5193052483,141,77.6,5193052479,56,Center,5193052481,140,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051223,464,1,2,47,34,ajtb177oqwawkdwbqhldmq6mx,0,92.4,76.4,2024-09-02T18:04:12.868Z,2024-09-02T18:04:14Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5193052497,140,94.5,5193052495,56,Center,5193052499,141,56.4,5193052501,212,13.8,5193052503,213,4.87,5193052491,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051231,465,43,2,47,36,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-02T18:04:15.395Z,2024-09-02T19:09:37Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5193165931,144,6,5193052535,56,Center,5193052537,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051239,461,43,2,47,37,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-02T18:04:15.779Z,2024-09-02T19:09:32Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5193052541,56,Back,5193052543,140,0.0,5193052565,167,0,5193052549,213,3.25,5193165763,144,12,5193052547,212,11.6,5193052545,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051551,465,4,2,47,38,b2vft81kyjurzbmekvgrqwr64,1,9.2,44.2,2024-09-02T18:04:16.610Z,2024-09-02T19:09:20Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5193054123,56,Back,5193054121,13,,5193054127,265,,5193054125,152,,5193054129,285,,5193054157,233,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051549,469,4,2,47,38,ajtb177oqwawkdwbqhldmq6mx,0,90.8,55.8,2024-09-02T18:04:16.611Z,2024-09-02T20:41:54Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5193054173,233,465,5193054131,13,,5193054133,56,Center,5193054139,286,,5193054137,265,,5193054135,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051243,462,43,2,47,38,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-02T18:04:17.013Z,2024-09-02T18:05:49Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5193052571,73,0,5193054225,144,6,5193052569,56,Back,5193052577,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051327,463,27,2,48,9,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-02T18:04:48.083Z,2024-09-02T19:05:57Z,,,,,5193160207,233,466,5193053081,53,9yxhg70gpwi3e9s84c8qwg0yx,5193053079,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051347,466,27,2,48,9,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-02T18:04:48.083Z,2024-09-02T19:05:58Z,,,,,5193160215,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051499,464,28,2,48,57,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-02T18:05:35.724Z,2024-09-02T19:05:58Z,,,,,5193160223,233,468,5193053863,55,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051531,468,28,2,48,57,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-02T18:05:35.724Z,2024-09-02T19:05:58Z,,,,,5193160241,233,464,5193054027,55,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051593,466,1,2,49,12,b2vft81kyjurzbmekvgrqwr64,0,11.2,40.3,2024-09-02T18:05:50.955Z,2024-09-02T18:05:55Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5193054359,152,,5193054365,141,25.5,5193054367,212,64.9,5193054363,140,72.3,5193054357,157,,5193054355,5,,5193054361,56,Center,5193054369,213,6.13,5193054371,1,,,,,,,,,,,,,,,,,,,,,,
2717051599,470,44,2,49,16,ajtb177oqwawkdwbqhldmq6mx,1,33.3,78.8,2024-09-02T18:05:54.601Z,2024-09-02T19:18:14Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5193054387,285,,5193054393,233,467,5193054385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051597,467,44,2,49,16,b2vft81kyjurzbmekvgrqwr64,0,66.7,21.2,2024-09-02T18:05:54.602Z,2024-09-02T19:18:14Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5193054377,56,Center,5193054379,286,,5193054417,233,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051607,471,1,2,49,16,ajtb177oqwawkdwbqhldmq6mx,1,40.5,84.2,2024-09-02T18:05:55.185Z,2024-09-02T19:19:40Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5193054439,3,,5193054445,141,80.0,5193054447,212,15.8,5193054449,213,6.10,5193054443,140,55.3,5193054441,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051613,472,1,2,49,17,ajtb177oqwawkdwbqhldmq6mx,0,55.3,80.0,2024-09-02T18:05:55.473Z,2024-09-02T19:32:08Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5193054469,212,5.8,5193054465,140,49.8,5193054467,141,80.0,5193054471,213,3.14,5193054463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051803,473,1,2,49,18,b2vft81kyjurzbmekvgrqwr64,1,47.4,25.4,2024-09-02T18:05:57.415Z,2024-09-02T19:32:16Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5193055589,56,Back,5193056391,213,4.40,5193056385,140,44.7,5193056387,141,12.5,5193056389,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051635,468,1,2,49,21,b2vft81kyjurzbmekvgrqwr64,1,58.9,21.0,2024-09-02T18:06:00.323Z,2024-09-02T19:03:12Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5193054583,212,8.1,5193054579,140,66.5,5193054581,141,19.2,5193054585,213,6.13,5193054577,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051637,469,3,2,49,24,b2vft81kyjurzbmekvgrqwr64,0,69.2,18.0,2024-09-02T18:06:03.257Z,2024-09-02T19:03:10Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5193054649,233,473,5193054599,286,,5193054597,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051645,473,7,2,49,24,ajtb177oqwawkdwbqhldmq6mx,0,29.8,79.4,2024-09-02T18:06:03.258Z,2024-09-02T18:06:32Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5193054645,233,469,5193054639,56,Back,5193054641,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717069249,849,61,2,49,25,b2vft81kyjurzbmekvgrqwr64,1,47.7,16.4,2024-09-02T18:06:03.422Z,2024-09-02T19:03:07Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5193155353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051651,474,43,2,49,27,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-02T18:06:05.466Z,2024-09-02T18:06:25Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5193054691,56,Back,5193054693,285,0,5193055081,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051653,475,3,2,49,27,ajtb177oqwawkdwbqhldmq6mx,0,29.8,86.4,2024-09-02T18:06:05.921Z,2024-09-02T18:06:14Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5193054697,285,,5193054695,56,Back,5193054735,233,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051655,470,7,2,49,27,b2vft81kyjurzbmekvgrqwr64,0,70.2,13.6,2024-09-02T18:06:05.922Z,2024-09-02T18:06:13Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5193054701,286,,5193054699,56,Right,5193054725,233,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051665,476,1,2,49,32,ajtb177oqwawkdwbqhldmq6mx,1,28.9,92.7,2024-09-02T18:06:10.617Z,2024-09-02T18:06:11Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5193054775,140,31.1,5193054777,141,79.7,5193054773,56,Back,5193054781,213,4.97,5193054779,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051679,478,1,2,49,33,ajtb177oqwawkdwbqhldmq6mx,1,31.1,79.7,2024-09-02T18:06:11.889Z,2024-09-02T18:06:15Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5193054883,213,2.94,5193054875,56,Back,5193054877,140,12.3,5193054881,212,20.1,5193054879,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051695,479,1,2,49,37,ajtb177oqwawkdwbqhldmq6mx,1,5.8,83.8,2024-09-02T18:06:15.723Z,2024-09-02T18:06:20Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5193054975,213,6.21,5193054977,1,,5193054967,56,Back,5193054965,157,,5193054971,141,79.4,5193054973,212,43.7,5193054969,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051699,480,43,2,49,41,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-02T18:06:19.914Z,2024-09-02T18:06:29Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5193055137,144,50,5193055057,233,471,5193054991,56,Back,5193054993,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051705,471,43,2,49,41,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-02T18:06:19.915Z,2024-09-02T18:06:31Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5193055005,56,Center,5193055007,285,0,5193055201,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051701,481,4,2,49,42,ajtb177oqwawkdwbqhldmq6mx,1,42.7,77.4,2024-09-02T18:06:21.202Z,2024-09-02T19:10:28Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5193055013,13,,5193055113,233,472,5193167541,295,,5193055021,286,,5193055017,152,,5193055015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051711,472,4,2,49,42,b2vft81kyjurzbmekvgrqwr64,0,57.3,22.6,2024-09-02T18:06:21.203Z,2024-09-02T19:05:33Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5193055101,13,,5193055103,295,,5193055117,233,481,5193055109,285,,5193055107,152,,5193055105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051751,482,1,2,50,0,ajtb177oqwawkdwbqhldmq6mx,1,30.8,66.6,2024-09-02T18:06:38.760Z,2024-09-02T20:41:51Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5193055317,212,14.0,5193055315,141,85.3,5193055307,5,,5193055311,56,Back,5193055313,140,36.3,5193055319,213,1.14,5193055309,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051773,483,1,2,50,1,ajtb177oqwawkdwbqhldmq6mx,1,36.3,85.3,2024-09-02T18:06:39.770Z,2024-09-02T18:06:44Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5193055445,213,4.73,5193055439,140,36.6,5193055437,56,Back,5193055441,141,60.3,5193055443,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051775,484,1,2,50,6,ajtb177oqwawkdwbqhldmq6mx,1,36.6,60.2,2024-09-02T18:06:44.489Z,2024-09-02T18:06:45Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5193055451,140,14.0,5193055453,141,52.8,5193055457,213,3.35,5193055455,212,24.3,5193055449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051785,485,1,2,50,6,ajtb177oqwawkdwbqhldmq6mx,1,14.0,52.8,2024-09-02T18:06:45.297Z,2024-09-02T18:06:46Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5193055507,56,Back,5193055515,213,1.00,5193055511,141,75.0,5193055513,212,17.9,5193055509,140,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051793,486,1,2,50,8,ajtb177oqwawkdwbqhldmq6mx,1,23.2,75.0,2024-09-02T18:06:46.784Z,2024-09-02T18:06:48Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5193055549,140,23.0,5193055545,56,Back,5193055555,212,8.1,5193055557,213,1.60,5193055553,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051807,487,1,2,50,9,ajtb177oqwawkdwbqhldmq6mx,1,23.0,86.9,2024-09-02T18:06:48.304Z,2024-09-02T18:06:51Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5193055611,213,4.65,5193055603,56,Back,5193055609,212,14.0,5193055605,140,22.1,5193055607,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051821,488,1,2,50,13,ajtb177oqwawkdwbqhldmq6mx,1,22.9,67.8,2024-09-02T18:06:51.960Z,2024-09-02T18:06:56Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5193055681,212,19.9,5193055679,141,42.5,5193055677,140,13.4,5193055683,213,4.19,5193055675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051829,489,1,2,50,17,ajtb177oqwawkdwbqhldmq6mx,1,14.2,45.2,2024-09-02T18:06:56.032Z,2024-09-02T18:06:59Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5193055755,140,39.3,5193055757,141,31.8,5193055761,213,5.95,5193055759,212,27.9,5193055753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051851,490,1,2,50,20,ajtb177oqwawkdwbqhldmq6mx,1,39.2,31.6,2024-09-02T18:06:59.417Z,2024-09-02T18:07:05Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5193055895,141,9.8,5193055897,212,20.6,5193055899,213,3.95,5193055893,140,25.6,5193055891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051861,491,1,2,50,27,ajtb177oqwawkdwbqhldmq6mx,1,34.8,8.8,2024-09-02T18:07:05.528Z,2024-09-02T18:07:08Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5193055963,212,13.7,5193055957,56,Back,5193055961,141,25.2,5193055959,140,27.2,5193055965,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051867,492,1,2,50,30,ajtb177oqwawkdwbqhldmq6mx,1,27.2,25.2,2024-09-02T18:07:08.464Z,2024-09-02T20:41:50Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5193055989,141,67.8,5193055991,212,29.5,5193055993,213,1.76,5193055985,56,Back,5193055987,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051897,493,1,2,50,31,ajtb177oqwawkdwbqhldmq6mx,1,21.9,67.8,2024-09-02T18:07:09.944Z,2024-09-02T18:07:16Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5193056155,140,28.0,5193056161,213,1.17,5193056157,141,89.9,5193056159,212,16.3,5193056153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051955,494,1,2,50,37,ajtb177oqwawkdwbqhldmq6mx,1,27.9,92.1,2024-09-02T18:07:16.384Z,2024-09-02T18:07:24Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5193056461,56,Back,5193056463,140,13.8,5193056469,213,4.19,5193056465,141,54.6,5193056467,212,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051985,495,1,2,50,46,ajtb177oqwawkdwbqhldmq6mx,1,28.0,53.3,2024-09-02T18:07:24.680Z,2024-09-02T18:08:01Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5193056613,213,1.39,5193056611,212,19.4,5193056609,141,81.4,5193056605,56,Back,5193056607,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717051997,496,1,2,50,51,ajtb177oqwawkdwbqhldmq6mx,1,31.4,81.4,2024-09-02T18:07:30.096Z,2024-09-02T18:07:31Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5193056691,141,91.8,5193056687,56,Left,5193056693,212,27.7,5193056689,140,56.9,5193056695,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717052007,497,1,2,50,53,ajtb177oqwawkdwbqhldmq6mx,1,56.9,91.8,2024-09-02T18:07:31.696Z,2024-09-02T18:07:33Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5193056759,213,3.75,5193056753,140,25.0,5193056751,56,Back,5193056761,1,,5193056757,212,40.8,5193056755,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717052023,498,1,2,50,54,ajtb177oqwawkdwbqhldmq6mx,1,25.0,57.6,2024-09-02T18:07:33.272Z,2024-09-02T18:07:36Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5193056855,212,23.1,5193056857,213,5.12,5193056849,56,Back,5193056851,140,33.8,5193056853,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717052031,499,1,2,50,57,ajtb177oqwawkdwbqhldmq6mx,0,33.2,26.4,2024-09-02T18:07:36.200Z,2024-09-02T18:07:38Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5193056911,212,30.9,5193056913,213,6.00,5193056903,155,,5193056905,56,Right,5193056907,140,61.5,5193056909,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717052051,475,61,2,51,1,b2vft81kyjurzbmekvgrqwr64,1,37.6,70.0,2024-09-02T18:07:39.977Z,2024-09-02T20:41:53Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5193057013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717052055,476,61,2,51,2,b2vft81kyjurzbmekvgrqwr64,1,47.3,66.3,2024-09-02T18:07:41.408Z,2024-09-02T20:41:49Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5193057033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717052061,477,61,2,51,4,b2vft81kyjurzbmekvgrqwr64,1,41.8,59.9,2024-09-02T18:07:43.105Z,2024-09-02T20:43:24Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5193057071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717052069,478,1,2,51,5,b2vft81kyjurzbmekvgrqwr64,1,41.8,59.9,2024-09-02T18:07:44.146Z,2024-09-02T18:20:34Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5193057117,141,74.8,5193057115,140,31.2,5193057119,212,15.1,5193057113,56,Back,5193057121,213,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717052075,479,1,2,51,6,b2vft81kyjurzbmekvgrqwr64,1,31.2,74.8,2024-09-02T18:07:45.169Z,2024-09-02T18:07:46Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5193057157,213,4.36,5193057149,140,24.2,5193057147,56,Back,5193057151,141,45.8,5193057153,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717052081,480,1,2,51,7,b2vft81kyjurzbmekvgrqwr64,1,24.2,45.8,2024-09-02T18:07:46.128Z,2024-09-02T18:07:47Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5193057207,212,22.4,5193057199,56,Back,5193057211,213,0.41,5193057201,140,43.7,5193057203,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717052091,481,1,2,51,8,b2vft81kyjurzbmekvgrqwr64,1,43.7,59.0,2024-09-02T18:07:47.225Z,2024-09-02T18:07:48Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5193057261,140,47.4,5193057263,141,80.2,5193057259,56,Back,5193057267,213,1.31,5193057265,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717052099,482,43,2,51,9,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-02T18:07:48.241Z,2024-09-02T18:07:54Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5193057325,213,1.43,5193057319,140,48.1,5193057321,141,87.7,5193057323,212,5.2,5193057317,56,Back,5193057407,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717052101,483,61,2,51,10,b2vft81kyjurzbmekvgrqwr64,0,46.8,92.9,2024-09-02T18:07:48.609Z,2024-09-02T19:24:29Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5193057337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717052107,484,5,2,51,11,b2vft81kyjurzbmekvgrqwr64,0,46.3,101.5,2024-09-02T18:07:50.113Z,2024-09-02T19:13:15Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5193057481,233,500,5193057359,56,Back,5193057361,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
