id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/17/value
2730083533,468,1,2,48,5,7gkglopz9cjsysn2u6sbhuvc5,1,55.7,28.9,2024-10-04T18:06:32.737Z,2024-10-04T18:06:39Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5264496315,56,Back,5264496323,213,2.21,5264496319,141,54.9,5264496321,212,22.1,5264496317,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730083619,469,1,2,48,11,7gkglopz9cjsysn2u6sbhuvc5,1,55.6,27.1,2024-10-04T18:06:38.938Z,2024-10-04T18:06:44Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5264496789,140,61.3,5264496793,212,15.5,5264496791,141,6.1,5264496795,213,5.11,5264496787,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730083723,470,1,2,48,17,7gkglopz9cjsysn2u6sbhuvc5,1,82.4,8.8,2024-10-04T18:06:44.425Z,2024-10-04T18:06:49Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5264497295,213,3.54,5264497291,141,3.8,5264497287,56,Right,5264497289,140,74.7,5264497293,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730083751,519,83,2,48,20,aqtkb4mgrz8c6iqfufj6qjbv9,0,22.0,85.3,2024-10-04T18:06:47.402Z,2024-10-04T18:07:09Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5264497767,399,duahzgqspyuy2gu31u3s8ky96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730083783,471,1,2,48,21,7gkglopz9cjsysn2u6sbhuvc5,1,68.3,16.7,2024-10-04T18:06:48.673Z,2024-10-04T18:06:51Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5264497545,56,Center,5264497547,140,67.2,5264497553,213,1.67,5264497549,141,33.4,5264497551,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730083803,472,1,2,48,24,7gkglopz9cjsysn2u6sbhuvc5,1,66.3,31.8,2024-10-04T18:06:51.665Z,2024-10-04T18:06:53Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5264497663,213,5.16,5264497655,56,Right,5264497657,140,72.6,5264497661,212,15.2,5264497659,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730083817,473,61,2,48,26,7gkglopz9cjsysn2u6sbhuvc5,0,72.4,10.9,2024-10-04T18:06:53.234Z,2024-10-04T18:06:53Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5264497737,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730083825,474,5,2,48,26,7gkglopz9cjsysn2u6sbhuvc5,0,75.6,-1.9,2024-10-04T18:06:53.810Z,2024-10-04T19:01:18Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5264497789,56,Right,5264497791,347,,5264498829,233,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730083971,520,5,2,48,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.4,101.9,2024-10-04T18:06:53.810Z,2024-10-04T19:01:18Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5264498707,347,,5264498705,56,Back,5264498775,233,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084023,521,1,2,48,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,22.2,100.0,2024-10-04T18:07:02.274Z,2024-10-04T18:07:04Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5264498995,141,82.1,5264498991,56,Back,5264498999,213,5.39,5264498989,107,,5264498997,212,17.3,5264498993,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084039,522,1,2,48,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.5,82.1,2024-10-04T18:07:03.858Z,2024-10-04T18:07:05Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5264499095,213,4.11,5264499091,141,69.4,5264499087,56,Back,5264499089,140,26.9,5264499093,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084117,523,1,2,48,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.9,69.4,2024-10-04T18:07:05.146Z,2024-10-04T18:07:08Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5264499493,141,53.3,5264499491,140,22.4,5264499497,213,4.30,5264499489,56,Back,5264499495,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084175,524,1,2,48,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.6,52.4,2024-10-04T18:07:09.259Z,2024-10-04T18:07:11Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5264499899,213,5.36,5264499901,1,,5264499895,141,12.5,5264499891,56,Back,5264499893,140,48.0,5264499889,155,,5264499897,212,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084279,525,1,2,48,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.1,12.5,2024-10-04T18:07:11.322Z,2024-10-04T18:07:16Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5264500387,56,Right,5264500395,213,6.26,5264500391,141,11.4,5264500393,212,27.1,5264500389,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084287,526,1,2,48,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,81.6,13.2,2024-10-04T18:07:16.050Z,2024-10-04T18:07:17Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5264500437,2,,5264500453,212,22.5,5264500445,56,Center,5264500457,213,1.45,5264500447,140,84.2,5264500451,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084429,475,12,2,48,51,7gkglopz9cjsysn2u6sbhuvc5,1,14.4,44.9,2024-10-04T18:07:18.834Z,2024-10-04T18:07:24Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5264501273,213,0.47,5264501263,56,Back,5264501265,140,35.6,5264501267,141,61.5,5264501271,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084393,527,1,2,48,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.4,35.2,2024-10-04T18:07:20.730Z,2024-10-04T18:07:22Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5264501039,140,67.5,5264501043,212,9.3,5264501035,3,,5264501037,56,Center,5264501045,213,5.19,5264501041,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084397,528,1,2,48,55,aqtkb4mgrz8c6iqfufj6qjbv9,0,67.5,23.0,2024-10-04T18:07:22.434Z,2024-10-04T18:07:23Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5264501071,140,67.9,5264501067,3,,5264501075,141,26.7,5264501079,213,1.41,5264501077,212,2.6,5264501069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084439,476,61,2,48,57,7gkglopz9cjsysn2u6sbhuvc5,1,26.7,67.9,2024-10-04T18:07:24.436Z,2024-10-04T18:07:24Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5264501305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084529,478,1,2,48,59,7gkglopz9cjsysn2u6sbhuvc5,1,20.4,69.7,2024-10-04T18:07:26.633Z,2024-10-04T18:07:28Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5264501737,56,Back,5264501745,213,1.49,5264501741,141,79.4,5264501739,140,20.9,5264501743,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084497,529,83,2,48,59,aqtkb4mgrz8c6iqfufj6qjbv9,0,69.2,24.4,2024-10-04T18:07:27.050Z,2024-10-04T18:11:00Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5264502291,399,bvw5oc4c040ey5dt5wn0choiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084603,479,1,2,49,1,7gkglopz9cjsysn2u6sbhuvc5,1,12.2,79.4,2024-10-04T18:07:28.281Z,2024-10-04T18:07:31Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264502177,56,Back,5264502183,212,15.3,5264502185,213,4.14,5264502179,140,4.3,5264502181,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084655,480,1,2,49,4,7gkglopz9cjsysn2u6sbhuvc5,1,4.1,59.6,2024-10-04T18:07:31.449Z,2024-10-04T18:07:33Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5264502461,56,Back,5264502465,141,89.9,5264502473,1,,5264502469,213,0.46,5264502459,157,,5264502467,212,46.0,5264502463,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084683,481,44,2,49,6,7gkglopz9cjsysn2u6sbhuvc5,1,40.6,87.6,2024-10-04T18:07:33.600Z,2024-10-04T19:15:59Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264502585,285,,5264521589,233,541,5264502583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087059,541,44,2,49,6,aqtkb4mgrz8c6iqfufj6qjbv9,0,59.4,12.4,2024-10-04T18:07:33.601Z,2024-10-04T19:15:59Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5264521483,286,,5264521613,233,481,5264521481,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084689,482,61,2,49,7,7gkglopz9cjsysn2u6sbhuvc5,1,40.4,87.2,2024-10-04T18:07:34.571Z,2024-10-04T18:07:35Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264502623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084749,483,1,2,49,8,7gkglopz9cjsysn2u6sbhuvc5,1,47.9,96.7,2024-10-04T18:07:35.833Z,2024-10-04T18:07:44Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5264502983,212,18.3,5264502985,213,3.11,5264502979,140,30.5,5264502981,141,97.5,5264502975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084717,530,83,2,49,8,aqtkb4mgrz8c6iqfufj6qjbv9,0,53.6,17.1,2024-10-04T18:07:35.986Z,2024-10-04T18:07:38Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5264503077,399,7j35sfip0xb51mpa91wzikrh0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084761,484,3,2,49,9,7gkglopz9cjsysn2u6sbhuvc5,0,37.0,94.5,2024-10-04T18:07:37.161Z,2024-10-04T19:28:03Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5264503137,286,,5264503047,56,Back,5264503133,233,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084755,531,7,2,49,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.0,5.5,2024-10-04T18:07:37.162Z,2024-10-04T19:28:02Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5264503015,56,Right,5264503017,285,,5264503103,233,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084883,485,5,2,49,11,7gkglopz9cjsysn2u6sbhuvc5,1,43.0,101.8,2024-10-04T18:07:38.709Z,2024-10-04T19:01:18Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5264503757,233,532,5264503687,56,Back,5264503689,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730084795,532,5,2,49,11,aqtkb4mgrz8c6iqfufj6qjbv9,0,57.0,-1.8,2024-10-04T18:07:38.709Z,2024-10-04T19:01:19Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5264503223,56,Right,5264503801,233,485,5264503225,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730085011,486,1,2,49,22,7gkglopz9cjsysn2u6sbhuvc5,1,36.1,100.0,2024-10-04T18:07:49.401Z,2024-10-04T18:07:50Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264504423,141,90.5,5264504429,212,9.7,5264504419,140,41.5,5264504435,213,5.34,5264504411,107,,5264504415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730085037,487,1,2,49,23,7gkglopz9cjsysn2u6sbhuvc5,1,41.4,90.3,2024-10-04T18:07:50.377Z,2024-10-04T18:07:55Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5264504549,140,27.6,5264504553,212,15.3,5264504555,213,2.82,5264504551,141,97.5,5264505059,156,,5264504547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730085043,488,1,2,49,24,7gkglopz9cjsysn2u6sbhuvc5,0,27.6,97.5,2024-10-04T18:07:51.401Z,2024-10-04T18:07:51Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264504593,141,94.8,5264504597,213,6.05,5264504591,140,34.9,5264504589,56,Back,5264504595,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730085065,533,8,2,49,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.2,4.1,2024-10-04T18:07:52.610Z,2024-10-04T18:07:52Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5264504669,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730085129,489,5,2,49,25,7gkglopz9cjsysn2u6sbhuvc5,1,39.3,101.8,2024-10-04T18:07:52.713Z,2024-10-04T19:01:19Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264505001,56,Back,5264505005,347,,5264505133,233,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730085093,534,5,2,49,25,aqtkb4mgrz8c6iqfufj6qjbv9,0,60.7,-1.8,2024-10-04T18:07:52.713Z,2024-10-04T19:01:19Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5264504753,56,Right,5264505225,233,489,5264504755,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730085337,490,1,2,49,28,7gkglopz9cjsysn2u6sbhuvc5,1,40.4,100.0,2024-10-04T18:07:55.970Z,2024-10-04T18:08:04Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264506207,141,86.8,5264506217,1,,5264506203,140,67.4,5264506213,212,30.2,5264506215,213,5.93,5264506187,107,,5264506195,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730085353,491,4,2,49,37,7gkglopz9cjsysn2u6sbhuvc5,1,65.2,92.6,2024-10-04T18:08:04.248Z,2024-10-04T19:01:39Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264506409,286,,5264506503,233,535,5264506405,56,Left,5264506401,13,,5264506403,295,,5264506407,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730085365,535,4,2,49,37,aqtkb4mgrz8c6iqfufj6qjbv9,0,34.8,7.4,2024-10-04T18:08:04.249Z,2024-10-04T19:01:40Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5264506419,56,Back,5264506423,285,,5264506415,13,,5264506593,233,491,5264506417,295,,5264506421,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730086101,492,2,2,50,4,7gkglopz9cjsysn2u6sbhuvc5,1,64.7,90.9,2024-10-04T18:08:31.897Z,2024-10-04T18:10:15Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5264510915,7,ju24rgwcctj5yizl54o91gfe,5264511275,5,,5264510919,56,Center,5264510147,140,91.6,5264510917,1,,5264510149,141,44.2,5264510913,8,,5264511277,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730086475,538,1,2,50,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,11.0,55.7,2024-10-04T18:08:53.762Z,2024-10-04T18:08:57Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5264512287,241,,5264512291,140,86.0,5264512283,5,,5264512295,212,78.9,5264512293,141,48.5,5264512285,157,,5264512301,1,,5264512297,213,6.22,5264512289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730086565,494,1,2,50,32,7gkglopz9cjsysn2u6sbhuvc5,1,14.1,55.8,2024-10-04T18:08:59.314Z,2024-10-04T18:09:00Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5264512719,123,,5264512723,140,24.0,5264512779,287,,5264512727,212,27.9,5264512729,213,1.19,5264512725,141,93.9,5264512721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730086789,495,1,2,50,34,7gkglopz9cjsysn2u6sbhuvc5,1,26.1,94.5,2024-10-04T18:09:01.465Z,2024-10-04T18:09:12Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264513983,212,12.1,5264513973,56,Back,5264513987,213,4.83,5264513975,140,27.5,5264513979,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730086739,539,83,2,50,42,aqtkb4mgrz8c6iqfufj6qjbv9,0,64.9,10.7,2024-10-04T18:09:09.289Z,2024-10-04T18:09:16Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5264514521,399,78iynnu6cnznv6fxpo4br4mlm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730086799,496,4,2,50,45,7gkglopz9cjsysn2u6sbhuvc5,1,30.8,96.4,2024-10-04T18:09:12.257Z,2024-10-04T19:01:40Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5264514467,233,540,5264514067,56,Back,5264514071,265,,5264514065,13,,5264514069,152,,5264514073,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730086803,540,4,2,50,45,aqtkb4mgrz8c6iqfufj6qjbv9,0,69.2,3.6,2024-10-04T18:09:12.258Z,2024-10-04T19:45:14Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5264514379,13,,5264514385,265,,5264514381,56,Right,5264514473,233,496,5264514383,152,,5264514387,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087029,497,1,2,50,51,7gkglopz9cjsysn2u6sbhuvc5,1,26.2,98.4,2024-10-04T18:09:18.426Z,2024-10-04T18:09:22Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5264515193,5,,5264515197,56,Back,5264515203,212,21.4,5264515199,140,10.4,5264515205,213,3.83,5264515201,141,78.5,5264515195,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087153,498,1,2,50,57,7gkglopz9cjsysn2u6sbhuvc5,1,9.2,71.4,2024-10-04T18:09:24.514Z,2024-10-04T18:09:28Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5264515901,213,5.04,5264515895,140,15.0,5264515899,212,18.8,5264515897,141,45.2,5264515893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087211,499,1,2,51,1,7gkglopz9cjsysn2u6sbhuvc5,1,31.8,47.5,2024-10-04T18:09:28.265Z,2024-10-04T18:09:30Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5264516231,141,45.4,5264516235,213,6.22,5264516227,56,Center,5264516229,140,52.0,5264516233,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087257,500,1,2,51,3,7gkglopz9cjsysn2u6sbhuvc5,1,44.1,46.6,2024-10-04T18:09:30.520Z,2024-10-04T18:09:32Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264516473,140,36.7,5264516477,212,23.0,5264516479,213,4.37,5264516471,56,Back,5264516475,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087335,501,1,2,51,5,7gkglopz9cjsysn2u6sbhuvc5,1,36.0,16.4,2024-10-04T18:09:32.593Z,2024-10-04T18:09:35Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5264516873,140,55.0,5264516877,212,20.2,5264516879,213,6.13,5264516875,141,11.9,5264516871,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087385,502,1,2,51,8,7gkglopz9cjsysn2u6sbhuvc5,1,55.1,12.0,2024-10-04T18:09:35.592Z,2024-10-04T18:09:38Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5264517183,140,68.7,5264517187,141,3.2,5264517189,212,15.5,5264517193,213,5.89,5264517179,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087403,503,3,2,51,11,7gkglopz9cjsysn2u6sbhuvc5,0,68.5,3.1,2024-10-04T18:09:38.312Z,2024-10-04T18:09:43Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5264517269,56,Right,5264517853,211,,5264517723,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087415,504,5,2,51,11,7gkglopz9cjsysn2u6sbhuvc5,0,68.2,-2.0,2024-10-04T18:09:38.666Z,2024-10-04T19:01:20Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5264517759,233,542,5264517337,56,Right,5264517339,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087473,542,5,2,51,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.8,102.0,2024-10-04T18:09:38.666Z,2024-10-04T19:01:20Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5264517635,56,Back,5264517637,347,,5264517713,233,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087513,543,1,2,51,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.0,100.0,2024-10-04T18:09:41.497Z,2024-10-04T18:09:43Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5264517849,213,4.56,5264517841,56,Back,5264517845,141,80.6,5264517839,107,,5264517843,140,30.9,5264517847,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087535,544,1,2,51,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.9,80.6,2024-10-04T18:09:43.008Z,2024-10-04T18:09:44Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5264517981,212,9.7,5264517979,141,94.5,5264517975,56,Back,5264517983,213,1.80,5264517977,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087571,545,1,2,51,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.8,94.5,2024-10-04T18:09:44.137Z,2024-10-04T18:09:45Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5264518175,212,9.7,5264518171,140,28.9,5264518177,213,4.72,5264518169,56,Back,5264518173,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087633,546,1,2,51,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.7,78.8,2024-10-04T18:09:45.633Z,2024-10-04T18:09:48Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5264518481,141,49.3,5264518485,212,20.3,5264518479,140,25.6,5264518489,213,4.55,5264518475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087699,547,1,2,51,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.6,49.3,2024-10-04T18:09:48.385Z,2024-10-04T18:09:50Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5264518805,212,21.3,5264518801,140,28.6,5264518797,56,Back,5264518807,213,4.86,5264518803,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087741,548,1,2,51,23,aqtkb4mgrz8c6iqfufj6qjbv9,0,28.7,18.3,2024-10-04T18:09:50.724Z,2024-10-04T18:09:52Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5264519055,140,42.2,5264519051,56,Back,5264519063,212,14.7,5264519059,141,12.5,5264519067,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087887,505,8,2,51,28,7gkglopz9cjsysn2u6sbhuvc5,1,57.2,93.5,2024-10-04T18:09:55.561Z,2024-10-04T19:08:13Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264519829,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087897,506,5,2,51,29,7gkglopz9cjsysn2u6sbhuvc5,0,75.3,101.7,2024-10-04T18:09:57.121Z,2024-10-04T19:01:21Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264521367,233,549,5264519887,347,,5264519885,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088151,549,5,2,51,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.7,-1.7000000000000002,2024-10-04T18:09:57.121Z,2024-10-04T19:01:20Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5264521341,233,506,5264521299,56,Back,5264521301,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
