id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2779174269,568,1,2,57,56,f1h34qp5zbfl489q8vnkhiq9s,1,11.0,54.6,2025-02-22T13:16:53.250Z,2025-02-22T13:17:00Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5531618531,212,41.7,5531619205,1,,5531618527,140,44.1,5531618525,56,Back,5531618533,213,5.70,5531618529,141,20.6,5531618523,123,,5531618607,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779174391,569,50,2,58,3,f1h34qp5zbfl489q8vnkhiq9s,1,66.2,7.8,2025-02-22T13:16:59.946Z,2025-02-22T14:14:56Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5531619247,286,,5531619563,233,585,5531619245,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779174419,585,7,2,58,3,b8oqgvx1ijeyn6y1cn6929ix4,1,33.8,92.2,2025-02-22T13:16:59.947Z,2025-02-22T14:14:56Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5531619481,56,Back,5531619483,285,,5531619511,233,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779174451,586,43,2,58,5,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-02-22T13:17:02.894Z,2025-02-22T13:18:20Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5531626079,144,3,5531619651,286,0,5531619649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779174507,588,1,2,58,8,b8oqgvx1ijeyn6y1cn6929ix4,1,36.9,94.7,2025-02-22T13:17:05.734Z,2025-02-22T13:17:08Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5531620003,212,20.8,5531619997,140,53.4,5531619999,141,77.9,5531619995,56,Center,5531620007,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779174647,589,1,2,58,11,b8oqgvx1ijeyn6y1cn6929ix4,1,53.4,77.9,2025-02-22T13:17:08.198Z,2025-02-22T13:17:17Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5531620807,212,16.0,5531620801,56,Left,5531620805,141,92.0,5531620809,213,0.64,5531620803,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779174635,570,83,2,58,19,f1h34qp5zbfl489q8vnkhiq9s,0,19.3,15.3,2025-02-22T13:17:16.441Z,2025-02-22T13:17:20Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5531621159,399,4zpmxlmdfa5wx79cr0q14pfx1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779174697,590,1,2,58,20,b8oqgvx1ijeyn6y1cn6929ix4,1,81.1,92.6,2025-02-22T13:17:17.014Z,2025-02-22T13:17:19Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5531621103,140,67.5,5531621109,213,3.07,5531621101,56,Left,5531621105,141,94.2,5531621107,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779174749,591,1,2,58,22,b8oqgvx1ijeyn6y1cn6929ix4,1,67.5,94.2,2025-02-22T13:17:19.831Z,2025-02-22T13:17:23Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5531621371,213,5.51,5531621363,56,Left,5531621369,212,10.7,5531621365,140,74.8,5531621367,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779174777,592,1,2,58,26,b8oqgvx1ijeyn6y1cn6929ix4,1,71.1,82.9,2025-02-22T13:17:23.006Z,2025-02-22T13:17:24Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5531621535,212,8.3,5531621529,56,Left,5531621531,140,63.3,5531621533,141,84.7,5531621537,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779174841,593,1,2,58,27,b8oqgvx1ijeyn6y1cn6929ix4,1,63.3,84.7,2025-02-22T13:17:24.318Z,2025-02-22T13:17:28Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5531621837,56,Back,5531621843,212,19.9,5531621839,140,45.4,5531621845,213,3.48,5531621841,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779174865,594,1,2,58,31,b8oqgvx1ijeyn6y1cn6929ix4,1,58.1,81.5,2025-02-22T13:17:28.390Z,2025-02-22T13:17:30Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5531621997,141,95.7,5531621999,212,9.8,5531621993,56,Left,5531621995,140,56.5,5531622001,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779174941,595,1,2,58,33,b8oqgvx1ijeyn6y1cn6929ix4,1,56.5,95.7,2025-02-22T13:17:30.064Z,2025-02-22T13:17:34Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5531622371,140,64.1,5531622375,212,8.9,5531622369,56,Left,5531622377,213,5.82,5531622373,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779174937,571,83,2,58,37,f1h34qp5zbfl489q8vnkhiq9s,0,29.4,27.9,2025-02-22T13:17:33.986Z,2025-02-22T13:17:36Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5531622471,399,e3546n3qj447qgmizao50zx1w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779174957,596,1,2,58,37,b8oqgvx1ijeyn6y1cn6929ix4,1,64.1,89.7,2025-02-22T13:17:34.318Z,2025-02-22T13:17:36Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5531622449,213,4.68,5531622443,140,63.9,5531622447,212,7.2,5531622445,141,79.1,5531622441,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779174981,597,1,2,58,39,b8oqgvx1ijeyn6y1cn6929ix4,0,63.9,79.1,2025-02-22T13:17:36.078Z,2025-02-22T13:17:37Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5531622555,56,Center,5531622561,141,44.8,5531622565,212,26.3,5531622559,140,75.5,5531622569,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779174993,572,8,2,58,40,f1h34qp5zbfl489q8vnkhiq9s,1,27.8,55.8,2025-02-22T13:17:37.594Z,2025-02-22T13:17:37Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531622637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779175113,574,1,2,58,47,f1h34qp5zbfl489q8vnkhiq9s,1,59.6,74.4,2025-02-22T13:17:44.057Z,2025-02-22T13:17:45Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531623245,141,84.8,5531623241,56,Left,5531623247,212,9.8,5531623243,140,66.1,5531623249,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779175209,575,1,2,58,48,f1h34qp5zbfl489q8vnkhiq9s,1,66.2,85.0,2025-02-22T13:17:45.721Z,2025-02-22T13:17:50Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5531623691,213,6.13,5531623683,140,89.7,5531623679,56,Left,5531623689,212,25.0,5531623687,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779175215,576,1,2,58,53,f1h34qp5zbfl489q8vnkhiq9s,0,93.9,91.4,2025-02-22T13:17:50.553Z,2025-02-22T13:17:51Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5531623737,56,Left,5531623743,212,4.5,5531623739,140,90.6,5531623741,141,87.2,5531623745,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779175297,599,1,2,58,55,b8oqgvx1ijeyn6y1cn6929ix4,1,9.2,8.2,2025-02-22T13:17:52.457Z,2025-02-22T13:17:58Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5531624187,213,0.04,5531624179,56,Back,5531624183,141,9.5,5531624181,140,27.9,5531624185,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779175299,600,61,2,58,56,b8oqgvx1ijeyn6y1cn6929ix4,0,29.7,12.2,2025-02-22T13:17:53.830Z,2025-02-22T13:52:46Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5531624191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779175273,577,5,2,58,59,f1h34qp5zbfl489q8vnkhiq9s,1,68.8,101.0,2025-02-22T13:17:56.545Z,2025-02-22T14:14:11Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531807929,347,,5531807655,233,601,5531624223,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779175339,601,5,2,58,59,b8oqgvx1ijeyn6y1cn6929ix4,0,31.2,-1.0,2025-02-22T13:17:56.545Z,2025-02-22T14:17:00Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5531807461,233,577,5531807959,347,,5531624699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779224177,884,1,2,59,23,f1h34qp5zbfl489q8vnkhiq9s,1,72.1,100.0,2025-02-22T13:18:19.939Z,2025-02-22T14:07:31Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531884359,107,,5531884369,213,4.17,5531884363,140,64.6,5531884367,212,15.3,5531884365,141,82.4,5531884361,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779175697,578,1,2,59,24,f1h34qp5zbfl489q8vnkhiq9s,1,59.5,86.1,2025-02-22T13:18:21.624Z,2025-02-22T14:07:37Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5531626223,141,85.4,5531626229,213,3.17,5531629873,189,,5531626221,140,41.7,5531626225,212,18.7,5531626219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779175721,579,1,2,59,25,f1h34qp5zbfl489q8vnkhiq9s,1,38.3,79.7,2025-02-22T13:18:22.904Z,2025-02-22T13:18:24Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531626373,212,21.8,5531626361,56,Back,5531626365,140,33.8,5531626369,141,48.4,5531626377,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779175747,580,1,2,59,27,f1h34qp5zbfl489q8vnkhiq9s,1,33.9,48.4,2025-02-22T13:18:24.480Z,2025-02-22T13:18:26Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5531626549,212,10.3,5531626543,56,Back,5531626551,213,5.32,5531626547,141,36.0,5531626545,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779175833,581,1,2,59,28,f1h34qp5zbfl489q8vnkhiq9s,1,38.7,27.0,2025-02-22T13:18:25.824Z,2025-02-22T13:18:31Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5531626957,56,Right,5531626959,140,54.2,5531626965,213,5.59,5531626961,141,7.3,5531626963,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779175891,582,1,2,59,33,f1h34qp5zbfl489q8vnkhiq9s,1,47.0,12.2,2025-02-22T13:18:30.817Z,2025-02-22T13:18:34Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5531627283,212,32.0,5531627285,213,2.26,5531627281,141,48.4,5531627279,140,27.6,5531627277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779175927,583,1,2,59,37,f1h34qp5zbfl489q8vnkhiq9s,1,27.8,48.1,2025-02-22T13:18:34.192Z,2025-02-22T13:18:37Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5531627533,212,15.2,5531627529,140,31.6,5531627535,213,1.30,5531627531,141,69.6,5531627527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779175971,584,1,2,59,39,f1h34qp5zbfl489q8vnkhiq9s,1,34.9,74.5,2025-02-22T13:18:36.825Z,2025-02-22T13:18:39Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531627729,141,65.8,5531627733,213,5.85,5531627725,56,Back,5531627731,212,14.0,5531627727,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779176001,585,1,2,59,41,f1h34qp5zbfl489q8vnkhiq9s,1,47.1,65.7,2025-02-22T13:18:38.817Z,2025-02-22T13:18:41Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5531627947,213,0.92,5531627939,56,Left,5531627943,141,88.9,5531627941,140,58.5,5531627945,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779176009,586,2,2,59,44,f1h34qp5zbfl489q8vnkhiq9s,1,64.6,93.2,2025-02-22T13:18:41.160Z,2025-02-22T13:19:37Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531628351,56,Left,5531627999,141,90.8,5531628349,7,9n2nm6smh0txgv2482qbwhixg,5531627997,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779176035,602,43,2,59,46,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-02-22T13:18:43.652Z,2025-02-22T13:18:48Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5531628453,144,3,5531628139,56,Back,5531628141,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779176341,604,1,2,60,2,b8oqgvx1ijeyn6y1cn6929ix4,1,32.3,7.6,2025-02-22T13:18:59.524Z,2025-02-22T13:19:01Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5531629719,141,13.1,5531629713,241,,5531629721,212,6.3,5531629717,140,27.5,5531629715,56,Back,5531629709,5,,5531629723,213,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779176433,605,1,2,60,4,b8oqgvx1ijeyn6y1cn6929ix4,1,27.5,13.1,2025-02-22T13:19:01.237Z,2025-02-22T13:19:08Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5531630269,141,39.1,5531630271,212,24.3,5531630267,140,11.6,5531630273,213,2.33,5531630265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779176493,606,1,2,60,11,b8oqgvx1ijeyn6y1cn6929ix4,1,18.7,50.4,2025-02-22T13:19:08.636Z,2025-02-22T13:19:12Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5531630563,141,72.6,5531630559,56,Back,5531630565,212,15.4,5531630561,140,21.7,5531630567,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779176561,607,1,2,60,15,b8oqgvx1ijeyn6y1cn6929ix4,1,27.0,74.1,2025-02-22T13:19:12.180Z,2025-02-22T13:19:17Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5531630967,56,Back,5531630973,212,18.9,5531630969,140,12.3,5531630971,141,58.1,5531630975,213,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779176607,608,1,2,60,20,b8oqgvx1ijeyn6y1cn6929ix4,1,11.5,56.7,2025-02-22T13:19:16.940Z,2025-02-22T13:19:20Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5531631277,141,76.0,5531631275,140,21.4,5531631281,213,0.90,5531631279,212,16.7,5531631273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779176727,609,1,2,60,23,b8oqgvx1ijeyn6y1cn6929ix4,1,26.3,78.2,2025-02-22T13:19:20.260Z,2025-02-22T13:19:27Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5531631863,213,4.80,5531631859,141,31.9,5531631861,212,31.6,5531631855,56,Back,5531631857,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779176787,610,1,2,60,30,b8oqgvx1ijeyn6y1cn6929ix4,1,61.4,10.6,2025-02-22T13:19:27.660Z,2025-02-22T13:19:31Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5531632137,140,56.1,5531632139,141,26.5,5531632141,212,12.2,5531632145,213,2.05,5531632135,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779176827,611,1,2,60,34,b8oqgvx1ijeyn6y1cn6929ix4,1,55.5,46.6,2025-02-22T13:19:30.980Z,2025-02-22T13:19:33Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5531632385,140,49.8,5531632383,56,Back,5531632391,213,1.83,5531632387,141,80.3,5531632389,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779176867,612,1,2,60,36,b8oqgvx1ijeyn6y1cn6929ix4,1,49.8,80.3,2025-02-22T13:19:33.660Z,2025-02-22T13:19:36Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5531632587,141,55.2,5531632593,213,4.39,5531632585,140,44.3,5531632591,212,18.0,5531632583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779176941,613,1,2,60,39,b8oqgvx1ijeyn6y1cn6929ix4,1,44.4,55.2,2025-02-22T13:19:35.956Z,2025-02-22T13:19:40Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5531632991,141,36.1,5531632995,213,4.74,5531632993,212,13.0,5531632987,56,Back,5531632989,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779176973,614,1,2,60,43,b8oqgvx1ijeyn6y1cn6929ix4,1,47.5,36.9,2025-02-22T13:19:40.725Z,2025-02-22T13:19:42Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5531633167,213,0.76,5531633159,56,Center,5531633163,141,44.3,5531633165,212,7.3,5531633161,140,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779176993,615,1,2,60,45,b8oqgvx1ijeyn6y1cn6929ix4,1,53.0,42.8,2025-02-22T13:19:42.517Z,2025-02-22T13:19:44Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5531633257,140,56.8,5531633261,212,7.7,5531633255,56,Center,5531633259,141,52.4,5531633263,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779177059,616,1,2,60,47,b8oqgvx1ijeyn6y1cn6929ix4,1,55.4,57.2,2025-02-22T13:19:44.301Z,2025-02-22T13:19:48Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5531633663,212,18.1,5531633661,141,82.6,5531633665,213,1.87,5531633659,140,50.4,5531633657,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779177099,617,1,2,60,51,b8oqgvx1ijeyn6y1cn6929ix4,1,54.4,83.2,2025-02-22T13:19:48.131Z,2025-02-22T13:19:50Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5531633815,56,Center,5531633823,212,6.6,5531633825,213,4.84,5531633821,141,73.6,5531633819,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779177127,618,1,2,60,53,b8oqgvx1ijeyn6y1cn6929ix4,0,54.3,72.9,2025-02-22T13:19:50.659Z,2025-02-22T13:19:53Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5531633989,212,32.5,5531633979,56,Center,5531633977,155,,5531633993,1,,5531633991,213,5.70,5531633985,141,46.7,5531633981,140,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779177133,587,43,2,60,56,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-02-22T13:19:53.808Z,2025-02-22T13:20:18Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531634039,56,Back,5531634041,285,0,5531635767,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779177139,588,12,2,60,57,f1h34qp5zbfl489q8vnkhiq9s,1,18.3,66.4,2025-02-22T13:19:53.968Z,2025-02-22T13:19:56Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531634081,56,Back,5531634085,141,56.6,5531634083,140,16.0,5531634089,213,4.36,5531634097,15,,5531634087,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779177215,590,1,2,60,59,f1h34qp5zbfl489q8vnkhiq9s,1,16.0,56.6,2025-02-22T13:19:56.039Z,2025-02-22T13:20:00Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531634487,141,75.0,5531634489,212,17.5,5531634483,56,Back,5531634485,140,27.6,5531634491,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779177281,591,1,2,61,3,f1h34qp5zbfl489q8vnkhiq9s,0,35.6,82.8,2025-02-22T13:20:00.111Z,2025-02-22T13:20:07Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5531634837,213,0.84,5531634835,212,16.2,5531634829,56,Back,5531634831,140,45.9,5531634833,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779177327,592,5,2,61,9,f1h34qp5zbfl489q8vnkhiq9s,0,44.4,101.0,2025-02-22T13:20:05.989Z,2025-02-22T14:17:01Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531635099,56,Back,5531635101,347,,5531637173,233,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779177703,619,5,2,61,9,b8oqgvx1ijeyn6y1cn6929ix4,1,55.6,-1.0,2025-02-22T13:20:05.989Z,2025-02-22T14:17:01Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5531637137,233,592,5531637083,56,Right,5531637085,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779180097,615,18,2,61,37,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-02-22T13:20:34.201Z,2025-02-22T13:24:02Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5531649095,44,Midfielder,5531649093,42,,5531650437,189,,5531649097,59,10,5531649165,55,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779180101,616,19,2,61,37,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-02-22T13:20:34.202Z,2025-02-22T14:27:21Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5531650265,293,4,5531649125,42,,5531649135,55,615,5531649131,59,15,5531650581,189,,5531649129,145,4,5531649133,44,Defender,5532014667,292,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779177789,593,18,2,61,38,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-02-22T13:20:34.996Z,2025-02-22T13:21:48Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5531637609,55,594,5531637545,42,,5531637549,59,7,5531637547,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779177795,594,19,2,61,38,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-02-22T13:20:34.997Z,2025-02-22T14:27:32Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5532014105,292,7,5531637591,59,11,5531637595,55,593,5531641891,293,1,5531637589,145,7,5531637585,42,,5531637593,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779177809,620,43,2,61,47,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-02-22T13:20:44.764Z,2025-02-22T13:20:46Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5531637727,144,61,5531637625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779178019,622,1,2,62,1,b8oqgvx1ijeyn6y1cn6929ix4,0,54.7,0.0,2025-02-22T13:20:57.962Z,2025-02-22T13:21:01Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5531638763,141,16.2,5531638761,140,70.3,5531638765,212,20.1,5531638757,107,,5531638767,213,0.62,5531638759,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779178039,595,44,2,62,3,f1h34qp5zbfl489q8vnkhiq9s,1,29.2,83.6,2025-02-22T13:21:00.513Z,2025-02-22T14:19:59Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5531638889,233,623,5531638853,56,Back,5531638855,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779178023,623,44,2,62,3,b8oqgvx1ijeyn6y1cn6929ix4,0,70.8,16.4,2025-02-22T13:21:00.514Z,2025-02-22T14:19:59Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5531638779,286,,5531638909,233,595,5531638777,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779178059,596,12,2,62,4,f1h34qp5zbfl489q8vnkhiq9s,1,28.3,83.5,2025-02-22T13:21:01.359Z,2025-02-22T15:05:11Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5531638977,213,0.39,5531819997,15,,5531638969,56,Back,5531638973,141,87.7,5531638975,212,7.6,5531638971,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779178067,597,1,2,62,6,f1h34qp5zbfl489q8vnkhiq9s,0,35.0,87.7,2025-02-22T13:21:03.063Z,2025-02-22T13:27:59Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5531639031,1,,5531639027,212,6.0,5531639019,157,,5531639025,141,80.9,5531639021,56,Back,5531639029,213,5.41,5531639023,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
