id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2723153775,473,43,1,44,41,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-21T11:46:24.901Z,2024-09-21T11:56:13Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5226587161,144,61,5226535191,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723153985,350,12,1,44,42,ajtb177oqwawkdwbqhldmq6mx,1,9.0,31.8,2024-09-21T11:46:26.139Z,2024-09-21T11:46:34Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5226536319,141,35.1,5226536315,56,Back,5226536317,140,39.0,5226536323,213,0.07,5226536321,212,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723153883,474,1,1,44,43,a9vw7ikerpr4cuweeeka5aneg,1,61.0,62.6,2024-09-21T11:46:27.314Z,2024-09-21T11:46:29Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226535703,213,5.40,5226535701,212,14.6,5226535697,140,69.8,5226535699,141,46.0,5226535695,56,Center,5226535693,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723153905,475,1,1,44,45,a9vw7ikerpr4cuweeeka5aneg,1,70.8,43.3,2024-09-21T11:46:29.241Z,2024-09-21T11:46:30Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5226535769,56,Center,5226535777,213,0.57,5226535775,212,12.3,5226535773,141,53.1,5226535771,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723153955,476,1,1,44,46,a9vw7ikerpr4cuweeeka5aneg,1,80.7,53.1,2024-09-21T11:46:30.442Z,2024-09-21T11:46:44Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,1.0,,5226537339,154,,5226536131,141,39.2,5226536133,212,9.5,5226537337,210,15,5226536127,56,Center,5226536129,140,81.9,5226536135,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723153965,477,15,1,44,49,a9vw7ikerpr4cuweeeka5aneg,1,81.9,43.4,2024-09-21T11:46:32.987Z,2024-09-21T11:46:45Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5226536183,56,Center,5226537409,29,,5226537407,80,,5226537413,55,476,5226536591,72,,5226536595,82,,5226537433,231,48.9,5226536177,18,,5226536175,22,,5226537411,154,5226537427,146,5226537429,147,43.9,5226537435,233,351,5226537425,103,19,5226537421,102,5226537431,230,,83.8,98.0,47.7,,,,,,
2723153991,351,10,1,44,49,ajtb177oqwawkdwbqhldmq6mx,1,16.2,56.1,2024-09-21T11:46:33.087Z,2024-09-21T12:19:42Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5226536351,94,,5226536353,56,Back,5226537487,233,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723153997,352,6,1,44,50,ajtb177oqwawkdwbqhldmq6mx,0,15.7,54.0,2024-09-21T11:46:33.722Z,2024-09-21T13:20:14Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5226536487,233,478,5226536419,73,,5226536417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723153975,478,6,1,44,50,a9vw7ikerpr4cuweeeka5aneg,1,84.3,46.0,2024-09-21T11:46:33.722Z,2024-09-21T13:20:14Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5226536379,56,Center,5226536383,75,,5226536479,233,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723154353,479,1,1,45,7,a9vw7ikerpr4cuweeeka5aneg,0,99.5,0.5,2024-09-21T11:46:50.627Z,2024-09-21T11:46:53Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5226538241,2,,5226538243,6,,5226538247,223,,5226538245,155,,5226538249,56,Center,5226538253,141,55.5,5226538251,140,94.2,5226538257,213,1.72,5226538255,212,37.8,5226538259,1,,,,,,,,,,,,,,,,,,,,,,,,,
2723154367,353,12,1,45,10,ajtb177oqwawkdwbqhldmq6mx,1,7.5,45.8,2024-09-21T11:46:53.691Z,2024-09-21T11:46:57Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5226538751,167,,5226538289,56,Back,5226538291,140,12.6,5226538293,141,0.0,5226538295,212,32.9,5226538343,15,,5226538297,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723154439,354,5,1,45,13,ajtb177oqwawkdwbqhldmq6mx,0,14.2,-2.0,2024-09-21T11:46:56.901Z,2024-09-21T13:16:23Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5226539207,233,480,5226538681,56,Back,5226538683,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723154509,480,5,1,45,13,a9vw7ikerpr4cuweeeka5aneg,1,85.8,102.0,2024-09-21T11:46:56.901Z,2024-09-21T13:16:23Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5226539093,56,Left,5226539163,233,354,5226539095,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723154605,481,1,1,45,17,a9vw7ikerpr4cuweeeka5aneg,1,83.0,100.0,2024-09-21T11:47:00.698Z,2024-09-21T11:47:05Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5226539593,140,71.1,5226539591,56,Left,5226539597,212,14.8,5226539601,213,3.71,5226539595,141,90.3,5226539589,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723154607,482,4,1,45,21,a9vw7ikerpr4cuweeeka5aneg,1,76.5,89.0,2024-09-21T11:47:04.738Z,2024-09-21T13:20:07Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5226539643,13,,5226539651,286,,5226539847,233,355,5226539649,265,,5226539645,56,Left,5226539647,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723154623,355,4,1,45,21,ajtb177oqwawkdwbqhldmq6mx,0,23.5,11.0,2024-09-21T11:47:04.739Z,2024-09-21T13:20:07Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5226539771,56,Back,5226539789,285,,5226539777,152,,5226539783,265,,5226539857,233,482,5226539767,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723155285,483,1,1,45,47,a9vw7ikerpr4cuweeeka5aneg,1,77.1,93.0,2024-09-21T11:47:31.218Z,2024-09-21T11:47:58Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,1.0,,5226545801,154,,5226543271,152,,5226543281,213,5.21,5226543277,141,50.3,5226543279,212,33.0,5226543275,140,92.0,5226543265,2,,5226543269,155,,5226543267,5,,5226543273,56,5226545799,210,5226543283,1,,,,,,,,,,,,Center,15,,,,,,,,
2723155277,356,43,1,45,49,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-21T11:47:33.482Z,2024-09-21T13:20:02Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5227056557,144,44,5226543235,285,0,5226543233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723155299,484,15,1,45,50,a9vw7ikerpr4cuweeeka5aneg,1,93.1,52.6,2024-09-21T11:47:34.214Z,2024-09-21T14:05:45Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5227171537,100,,5226545823,78,,5226545301,328,,5226545297,15,,5226545841,146,94.6,5226545295,24,,5226543335,56,Center,5226545829,55,483,5226545835,103,19,5226545845,147,5226545303,82,5226545833,102,50.6,5226543333,17,,5226545851,230,98.1,5226545855,231,5226545827,154,52.2,,,49.8,5226545825,29,5226545883,233,,357
2723155293,357,10,1,45,50,ajtb177oqwawkdwbqhldmq6mx,1,5.9,50.2,2024-09-21T11:47:34.314Z,2024-09-21T12:45:36Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5226543311,56,Back,5226545925,233,484,5226543309,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723205999,666,12,1,45,51,ajtb177oqwawkdwbqhldmq6mx,1,8.8,45.1,2024-09-21T11:47:34.988Z,2024-09-21T12:41:44Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5226810667,212,4.6,5226810669,213,0.10,5226810665,141,45.8,5226810663,140,13.2,5226810661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723206139,667,61,1,45,52,ajtb177oqwawkdwbqhldmq6mx,1,10.5,45.8,2024-09-21T11:47:36.093Z,2024-09-21T12:41:56Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5226811357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723155383,358,12,1,45,53,ajtb177oqwawkdwbqhldmq6mx,1,9.1,51.8,2024-09-21T11:47:37.547Z,2024-09-21T12:45:34Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5226543763,141,64.0,5226543761,140,28.3,5226543759,56,Back,5226543765,212,21.8,5226543767,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723155395,485,13,1,45,57,a9vw7ikerpr4cuweeeka5aneg,1,76.3,39.1,2024-09-21T11:47:41.177Z,2024-09-21T11:48:08Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5226546367,20,,5226546365,24,,5226546911,231,49.8,5226543809,18,,5226546903,103,73.6,5226546899,77,,5226546907,458,,5226543811,56,Center,5226546905,215,,5226546909,230,5226546901,102,,,,,,,,,,,,,,98.9,56.1,,,,,,,,
2723155457,359,5,1,45,57,ajtb177oqwawkdwbqhldmq6mx,1,-0.6000000000000001,52.8,2024-09-21T11:47:41.243Z,2024-09-21T11:47:46Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5226544169,56,Back,5226544255,233,486,5226544171,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723155451,486,5,1,45,57,a9vw7ikerpr4cuweeeka5aneg,0,100.6,47.2,2024-09-21T11:47:41.243Z,2024-09-21T13:16:23Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5226544125,346,,5226544275,233,359,5226544123,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723156361,360,1,1,46,42,ajtb177oqwawkdwbqhldmq6mx,1,3.3,50.6,2024-09-21T11:48:26.483Z,2024-09-21T11:48:28Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5226548867,56,Right,5226548869,140,56.6,5226548865,124,,5226548871,141,18.8,5226548873,212,60.0,5226548885,74,,5226548877,213,5.91,5226548881,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723156371,361,44,1,46,44,ajtb177oqwawkdwbqhldmq6mx,1,58.8,17.8,2024-09-21T11:48:28.226Z,2024-09-21T11:48:32Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5226548923,56,Right,5226548931,233,487,5226548925,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723156367,487,44,1,46,44,a9vw7ikerpr4cuweeeka5aneg,0,41.2,82.2,2024-09-21T11:48:28.227Z,2024-09-21T11:48:33Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5226548967,233,361,5226548905,56,Back,5226548907,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723156451,362,1,1,46,44,ajtb177oqwawkdwbqhldmq6mx,0,56.6,18.8,2024-09-21T11:48:28.491Z,2024-09-21T11:48:32Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5226549257,56,Right,5226549259,140,70.3,5226549265,213,6.20,5226549255,168,,5226549253,3,,5226549261,141,17.0,5226549263,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723156537,489,1,1,46,47,a9vw7ikerpr4cuweeeka5aneg,1,26.3,93.9,2024-09-21T11:48:30.847Z,2024-09-21T11:48:37Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5226549797,141,95.1,5226549799,212,43.0,5226549795,140,67.2,5226549791,157,,5226549803,1,,5226549793,56,Left,5226549801,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723156555,363,45,1,46,53,ajtb177oqwawkdwbqhldmq6mx,0,24.8,9.4,2024-09-21T11:48:37.499Z,2024-09-21T13:20:42Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5226549853,285,,5226549851,56,Back,5226550193,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723156609,490,3,1,46,53,a9vw7ikerpr4cuweeeka5aneg,1,75.2,90.6,2024-09-21T11:48:37.499Z,2024-09-21T13:20:42Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5226550127,56,Left,5226550129,286,,5226550169,233,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723156719,491,1,1,46,57,a9vw7ikerpr4cuweeeka5aneg,1,76.7,63.4,2024-09-21T11:48:40.937Z,2024-09-21T11:48:47Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5226550689,140,88.9,5226550687,56,Center,5226550695,213,5.14,5226550691,141,22.1,5226550693,212,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723156737,492,1,1,47,3,a9vw7ikerpr4cuweeeka5aneg,0,88.1,22.8,2024-09-21T11:48:47.194Z,2024-09-21T14:06:14Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5227081195,236,,5227081197,233,364,5226591787,2,,5226550809,212,5.0,5226550805,140,88.8,5226550807,141,30.0,5227081203,286,,5226550803,56,Center,5226550811,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723156753,364,12,1,47,3,ajtb177oqwawkdwbqhldmq6mx,1,8.6,68.7,2024-09-21T11:48:47.294Z,2024-09-21T13:24:03Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5227081119,185,,5226550899,56,Back,5227081235,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723156777,365,6,1,47,6,ajtb177oqwawkdwbqhldmq6mx,0,9.4,75.6,2024-09-21T11:48:50.434Z,2024-09-21T11:48:58Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5226551409,233,493,5226551095,73,,5226551093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723156825,493,6,1,47,6,a9vw7ikerpr4cuweeeka5aneg,1,90.6,24.4,2024-09-21T11:48:50.434Z,2024-09-21T13:20:14Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5226551359,56,Center,5226551387,233,365,5226551361,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723157013,494,1,1,47,18,a9vw7ikerpr4cuweeeka5aneg,1,99.5,0.5,2024-09-21T11:49:02.475Z,2024-09-21T11:57:41Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,1.0,,5226592789,210,15,5226552357,141,62.4,5226552363,212,42.8,5226552351,56,Center,5226552339,2,,5226552347,223,,5226552341,6,,5226592791,154,,5226552367,213,1.75,5226552353,140,5226552343,155,5226552371,1,,,,,,,,,,,,92.3,,,,,,,,,
2723157027,495,15,1,47,24,a9vw7ikerpr4cuweeeka5aneg,1,92.3,62.4,2024-09-21T11:49:07.790Z,2024-09-21T11:57:41Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5226592833,108,,5226592823,154,,5226592397,72,,5226552419,17,,5226592395,25,,5226592819,76,,5226592831,103,11.4,5226592821,29,,5226592825,55,494,5226592839,147,5226592835,328,5226552421,56,Center,5226592829,102,52.8,5226592847,233,366,5226592837,146,,,53.6,,,99.1,,,,,,
2723156993,366,10,1,47,24,ajtb177oqwawkdwbqhldmq6mx,1,2.0,47.0,2024-09-21T11:49:07.890Z,2024-09-21T11:57:37Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5226552671,177,,5226552237,178,,5226592463,233,495,5226552239,182,,5226552241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723157101,496,70,1,47,30,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-21T11:49:13.942Z,2024-09-21T11:49:14Z,,,,,5226552867,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723157121,368,30,1,47,31,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-21T11:49:15.130Z,2024-09-21T11:49:15Z,,,,,5226552999,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723157163,497,30,1,47,31,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-21T11:49:15.130Z,2024-09-21T11:49:17Z,,,,,5226553151,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723169887,379,32,2,45,0,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-21T12:04:16.517Z,2024-09-21T12:04:18Z,,,,,5226622041,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723169879,506,32,2,45,0,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-21T12:04:16.517Z,2024-09-21T12:04:16Z,,,,,5226622009,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723169917,507,1,2,45,0,a9vw7ikerpr4cuweeeka5aneg,1,50.1,50.0,2024-09-21T12:04:16.518Z,2024-09-21T12:04:19Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5226622249,56,Back,5226622255,212,16.7,5226622259,279,S,5226622257,213,3.75,5226622253,141,36.0,5226622251,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723169945,508,1,2,45,1,a9vw7ikerpr4cuweeeka5aneg,1,37.1,36.0,2024-09-21T12:04:18.435Z,2024-09-21T12:04:21Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226622397,140,31.0,5226622395,56,Back,5226622399,141,65.8,5226622403,213,1.88,5226622401,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723170071,509,1,2,45,4,a9vw7ikerpr4cuweeeka5aneg,1,31.3,66.7,2024-09-21T12:04:21.187Z,2024-09-21T12:04:28Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5226623057,56,Back,5226623065,213,5.90,5226623059,140,41.0,5226623061,141,60.6,5226623063,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723170123,510,1,2,45,11,a9vw7ikerpr4cuweeeka5aneg,1,52.9,69.4,2024-09-21T12:04:28.195Z,2024-09-21T12:04:31Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226623369,212,30.9,5226623355,56,Back,5226623357,140,38.3,5226623361,141,30.0,5226623373,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723170217,511,1,2,45,14,a9vw7ikerpr4cuweeeka5aneg,1,38.3,29.4,2024-09-21T12:04:31.219Z,2024-09-21T12:04:38Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226623861,213,1.63,5226623853,56,Back,5226623857,141,64.5,5226623855,140,37.0,5226623859,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723170317,512,1,2,45,21,a9vw7ikerpr4cuweeeka5aneg,1,53.9,72.9,2024-09-21T12:04:37.892Z,2024-09-21T12:04:45Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5226624447,213,0.29,5226624445,212,47.1,5226624449,1,,5226624439,56,Left,5226624443,141,92.7,5226624441,140,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723170325,513,61,2,45,28,a9vw7ikerpr4cuweeeka5aneg,0,97.0,92.9,2024-09-21T12:04:44.868Z,2024-09-21T12:04:45Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5226624477,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723170331,380,61,2,45,28,ajtb177oqwawkdwbqhldmq6mx,0,3.8,4.0,2024-09-21T12:04:45.395Z,2024-09-21T12:04:45Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5226624491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723170359,381,5,2,45,30,ajtb177oqwawkdwbqhldmq6mx,0,6.7,-1.2,2024-09-21T12:04:46.651Z,2024-09-21T13:16:24Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5226624621,347,,5226625149,233,514,5226624619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723170437,514,5,2,45,30,a9vw7ikerpr4cuweeeka5aneg,1,93.3,101.2,2024-09-21T12:04:46.651Z,2024-09-21T13:16:23Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5226625125,233,381,5226625075,56,Left,5226625077,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723170541,515,1,2,45,35,a9vw7ikerpr4cuweeeka5aneg,1,94.7,100.0,2024-09-21T12:04:52.187Z,2024-09-21T12:04:57Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5226625539,56,Left,5226625549,213,4.04,5226625545,141,83.6,5226625535,107,,5226625547,212,15.3,5226625543,140,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723170503,382,83,2,45,39,ajtb177oqwawkdwbqhldmq6mx,0,13.9,11.9,2024-09-21T12:04:56.035Z,2024-09-21T12:04:59Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5226625759,399,81w1fqi66z0ibawynhraybaxg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723170575,516,1,2,45,41,a9vw7ikerpr4cuweeeka5aneg,1,76.5,80.9,2024-09-21T12:04:57.628Z,2024-09-21T12:04:59Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5226625701,56,Center,5226625723,213,4.17,5226625711,141,57.2,5226625705,140,67.3,5226625717,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723170641,517,1,2,45,44,a9vw7ikerpr4cuweeeka5aneg,0,66.7,51.8,2024-09-21T12:05:01.475Z,2024-09-21T12:05:02Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226626019,141,0.0,5226626015,56,Right,5226626017,140,63.5,5226626025,1,,5226626021,212,36.5,5226626023,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723170739,383,5,2,45,45,ajtb177oqwawkdwbqhldmq6mx,1,36.0,101.7,2024-09-21T12:05:02.299Z,2024-09-21T13:16:24Z,ct7z1lwc3kc5oblzcewgipzl6,A. Bredahl,,,5226626565,347,,5226626599,233,518,5226626563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723170649,518,5,2,45,45,a9vw7ikerpr4cuweeeka5aneg,0,64.0,-1.7000000000000002,2024-09-21T12:05:02.299Z,2024-09-21T13:16:25Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226626053,347,,5226626051,56,Right,5226626635,233,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723170763,384,1,2,45,50,ajtb177oqwawkdwbqhldmq6mx,1,35.0,100.0,2024-09-21T12:05:07.499Z,2024-09-21T12:05:09Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5226626699,107,,5226626701,56,Back,5226626703,140,25.5,5226626707,212,14.3,5226626709,213,3.94,5226626705,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723170773,385,1,2,45,52,ajtb177oqwawkdwbqhldmq6mx,0,25.5,86.6,2024-09-21T12:05:09.163Z,2024-09-21T12:05:10Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5226626789,1,,5226626785,212,23.0,5226626787,213,6.27,5226626781,140,47.4,5226626783,141,86.2,5226626777,157,,5226626779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723170919,520,1,2,45,59,a9vw7ikerpr4cuweeeka5aneg,1,74.3,36.9,2024-09-21T12:05:15.571Z,2024-09-21T12:05:19Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226627615,212,22.1,5226627617,213,4.71,5226627605,56,Right,5226627609,140,74.3,5226627613,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723170953,521,1,2,46,2,a9vw7ikerpr4cuweeeka5aneg,1,76.2,8.0,2024-09-21T12:05:19.035Z,2024-09-21T12:05:21Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5226627819,140,76.1,5226627825,212,13.4,5226627817,56,Center,5226627827,213,1.58,5226627823,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723171011,522,1,2,46,4,a9vw7ikerpr4cuweeeka5aneg,1,76.1,28.6,2024-09-21T12:05:21.332Z,2024-09-21T12:05:24Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226628113,213,1.86,5226628111,212,18.0,5226628107,140,71.2,5226628109,141,53.9,5226628105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
