id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2742236993,513,1,2,55,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.5,4.9,2024-11-01T19:11:03.915Z,2024-11-01T19:11:05Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5330942845,141,8.3,5330942839,56,Back,5330942843,140,43.2,5330942835,3,,5330942851,213,0.17,5330942849,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742237037,514,1,2,55,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.2,8.3,2024-11-01T19:11:05.347Z,2024-11-01T19:11:08Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5330943089,140,40.0,5330943093,212,4.3,5330943091,141,4.3,5330943095,213,3.82,5330943087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742237097,515,1,2,55,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.8,4.9,2024-11-01T19:11:08.004Z,2024-11-01T19:12:36Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5330943387,213,1.22,5330943383,141,53.9,5330943389,1,,5330943381,140,55.3,5330943377,155,,5330943385,212,35.4,5330943379,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742237113,516,44,2,55,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.5,65.0,2024-11-01T19:11:10.475Z,2024-11-01T19:58:19Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5330943465,56,Center,5330943527,233,575,5330943467,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742237117,575,44,2,55,22,8gxd9ry2580pu1b1dd5ny9ymy,0,36.5,35.0,2024-11-01T19:11:10.476Z,2024-11-01T19:58:19Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5330943725,233,516,5330943485,285,,5330943483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742237149,517,1,2,55,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.3,53.9,2024-11-01T19:11:10.812Z,2024-11-01T19:11:12Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5330943651,141,57.8,5330943649,140,64.4,5330943645,56,Center,5330943641,3,,5330943659,212,9.9,5330943665,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742237173,518,1,2,55,24,aqtkb4mgrz8c6iqfufj6qjbv9,0,67.4,54.3,2024-11-01T19:11:12.507Z,2024-11-01T19:11:14Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5330943793,140,80.3,5330943797,212,14.1,5330943795,141,48.5,5330943791,56,Center,5330943799,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742237197,576,8,2,55,27,8gxd9ry2580pu1b1dd5ny9ymy,1,26.7,50.9,2024-11-01T19:11:15.032Z,2024-11-01T19:11:15Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5330943915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742237249,578,1,2,55,28,8gxd9ry2580pu1b1dd5ny9ymy,1,29.8,56.1,2024-11-01T19:11:16.463Z,2024-11-01T19:11:18Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5330944251,213,5.77,5330944249,212,4.6,5330944245,140,33.6,5330944243,56,Back,5330944247,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742237345,579,1,2,55,30,8gxd9ry2580pu1b1dd5ny9ymy,1,25.1,71.6,2024-11-01T19:11:18.391Z,2024-11-01T19:11:28Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5330944743,212,21.1,5330944745,213,3.63,5330944741,141,57.0,5330944737,56,Back,5330944739,140,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742237277,519,83,2,55,31,aqtkb4mgrz8c6iqfufj6qjbv9,0,66.8,38.9,2024-11-01T19:11:19.228Z,2024-11-01T19:11:23Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5330944905,399,d9hh01mit4geyadol3gmzco9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742237367,580,1,2,55,34,8gxd9ry2580pu1b1dd5ny9ymy,0,8.0,63.1,2024-11-01T19:11:21.856Z,2024-11-01T19:11:24Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5330944869,213,0.12,5330944863,140,63.8,5330944867,212,59.0,5330944871,1,,5330944859,157,,5330944865,141,73.9,5330944861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742237485,521,1,2,55,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.9,41.8,2024-11-01T19:11:28.440Z,2024-11-01T19:11:29Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5330945477,212,12.1,5330945473,140,25.3,5330945479,213,4.83,5330945471,56,Back,5330945475,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742237493,522,1,2,55,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.3,21.9,2024-11-01T19:11:29.668Z,2024-11-01T19:11:30Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5330945519,212,9.8,5330945513,56,Back,5330945517,141,33.4,5330945515,140,31.9,5330945521,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742237525,523,1,2,55,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.9,33.4,2024-11-01T19:11:30.412Z,2024-11-01T19:11:32Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5330945681,140,12.2,5330945685,212,20.8,5330945687,213,3.03,5330945683,141,36.7,5330945679,56,Back,5330945719,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742237743,524,1,2,55,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,13.4,42.2,2024-11-01T19:11:35.564Z,2024-11-01T19:11:42Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5330946909,213,0.64,5330946903,140,24.9,5330946907,212,15.1,5330946905,141,55.5,5330946899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742237799,525,1,2,55,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.9,44.2,2024-11-01T19:11:42.748Z,2024-11-01T19:11:45Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5330947251,213,6.07,5330947249,212,25.7,5330947245,140,47.8,5330947243,56,Back,5330947247,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742237871,526,1,2,55,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.8,33.4,2024-11-01T19:11:45.188Z,2024-11-01T19:11:49Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5330947669,212,20.2,5330947671,213,4.01,5330947667,141,10.7,5330947663,56,Back,5330947665,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742237925,527,1,2,56,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.5,14.4,2024-11-01T19:11:48.964Z,2024-11-01T19:11:51Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5330947971,212,16.1,5330947969,141,37.0,5330947973,213,1.88,5330947967,140,27.9,5330947965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742238009,528,1,2,56,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.9,47.2,2024-11-01T19:11:50.844Z,2024-11-01T19:11:54Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5330948439,56,Back,5330948443,141,88.3,5330948447,213,1.37,5330948445,212,28.5,5330948441,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742238069,529,1,2,56,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.3,90.6,2024-11-01T19:11:54.340Z,2024-11-01T19:11:57Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5330948761,213,5.71,5330948757,141,75.7,5330948753,56,Center,5330948759,212,18.7,5330948755,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742238095,530,1,2,56,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,51.3,75.7,2024-11-01T19:11:56.420Z,2024-11-01T19:11:58Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5330948889,212,16.0,5330948883,56,Back,5330948887,141,73.0,5330948893,213,3.26,5330948885,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742238139,531,1,2,56,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.3,73.0,2024-11-01T19:11:58.420Z,2024-11-01T19:12:00Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5330949135,140,34.9,5330949139,212,28.4,5330949137,141,31.3,5330949141,213,4.66,5330949133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742238185,532,1,2,56,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.9,31.3,2024-11-01T19:12:00.620Z,2024-11-01T19:12:03Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5330949385,140,49.1,5330949391,213,0.19,5330949389,212,15.2,5330949387,141,35.5,5330949383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742238283,533,1,2,56,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.1,35.5,2024-11-01T19:12:03.004Z,2024-11-01T19:12:07Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5330949917,213,4.89,5330949913,141,8.9,5330949911,140,52.2,5330949909,56,Right,5330949915,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742238295,534,3,2,56,18,aqtkb4mgrz8c6iqfufj6qjbv9,0,55.8,8.8,2024-11-01T19:12:06.710Z,2024-11-01T19:12:13Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5330949981,286,,5330950155,233,581,5330949979,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742238305,581,7,2,56,18,8gxd9ry2580pu1b1dd5ny9ymy,1,44.2,91.2,2024-11-01T19:12:06.711Z,2024-11-01T19:12:12Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5330950097,233,534,5330950029,167,,5330950035,56,Back,5330950037,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742238903,535,5,2,56,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,52.2,-2.0,2024-11-01T19:12:08.240Z,2024-11-01T19:58:47Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5330953133,56,Right,5330953135,347,,5330953231,233,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742238397,582,5,2,56,20,8gxd9ry2580pu1b1dd5ny9ymy,0,47.8,102.0,2024-11-01T19:12:08.240Z,2024-11-01T19:58:47Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5330950487,347,,5330953251,233,535,5330950485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742239297,536,1,2,57,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.0,0.0,2024-11-01T19:12:53.973Z,2024-11-01T19:12:55Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5330955319,213,2.05,5330955317,212,25.6,5330955313,140,36.8,5330955309,107,,5330955369,189,,5330955311,56,Back,5330955315,141,31.5,5330955321,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742239387,537,1,2,57,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.6,39.1,2024-11-01T19:12:56.109Z,2024-11-01T19:12:59Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5330955751,213,5.32,5330955749,212,8.3,5330955745,141,29.1,5330955737,56,Back,5330955741,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742239463,538,1,2,57,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.0,44.6,2024-11-01T19:12:58.901Z,2024-11-01T19:13:02Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5330956119,140,27.0,5330956117,56,Back,5330956123,212,11.6,5330956121,141,43.0,5330956125,213,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742239563,539,1,2,57,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.4,38.6,2024-11-01T19:13:02.125Z,2024-11-01T19:13:06Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5330956575,56,Back,5330956579,141,8.0,5330956581,212,21.7,5330956577,140,35.4,5330956585,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742239629,540,1,2,57,19,aqtkb4mgrz8c6iqfufj6qjbv9,0,45.7,11.7,2024-11-01T19:13:06.798Z,2024-11-01T19:13:09Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5330956975,56,Center,5330956983,213,0.95,5330956971,155,,5330956981,212,54.7,5330956973,196,,5330956985,1,,5330956977,140,75.9,5330956979,141,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742239667,583,1,2,57,22,8gxd9ry2580pu1b1dd5ny9ymy,1,28.0,34.2,2024-11-01T19:13:10.248Z,2024-11-01T19:13:11Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5330957139,140,34.0,5330957135,3,,5330957143,212,10.7,5330957145,213,5.34,5330957137,56,Back,5330957141,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742239775,584,1,2,57,23,8gxd9ry2580pu1b1dd5ny9ymy,0,34.0,21.5,2024-11-01T19:13:11.625Z,2024-11-01T19:13:16Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5330957715,56,Center,5330957711,157,,5330957725,212,40.6,5330957727,213,0.29,5330957723,141,38.5,5330957719,140,71.1,5330957729,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742239861,541,1,2,57,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,22.1,61.5,2024-11-01T19:13:17.982Z,2024-11-01T19:13:20Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5330958159,140,4.7,5330958165,213,3.44,5330958161,141,53.3,5330958163,212,19.1,5330958157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742239939,542,1,2,57,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,4.3,53.3,2024-11-01T19:13:20.045Z,2024-11-01T19:13:23Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5330958559,212,12.9,5330958561,213,1.24,5330958557,141,71.2,5330958553,56,Back,5330958555,140,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240003,543,1,2,57,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,12.4,73.6,2024-11-01T19:13:23.005Z,2024-11-01T19:13:27Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5330958897,56,Back,5330958903,212,20.7,5330958901,141,60.8,5330958899,140,30.3,5330958905,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240087,544,1,2,57,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.4,59.3,2024-11-01T19:13:26.845Z,2024-11-01T19:13:30Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5330959361,56,Back,5330959365,141,21.3,5330959369,213,4.84,5330959367,212,26.1,5330959363,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240143,545,1,2,57,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.9,20.7,2024-11-01T19:13:30.765Z,2024-11-01T19:13:34Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5330959689,213,5.93,5330959681,141,6.1,5330959673,56,Right,5330959685,212,28.5,5330959677,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240161,546,1,2,57,46,aqtkb4mgrz8c6iqfufj6qjbv9,0,64.1,6.2,2024-11-01T19:13:34.310Z,2024-11-01T19:13:35Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5330959821,213,1.24,5330959809,140,67.9,5330959813,141,23.3,5330959817,212,12.3,5330959807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240221,585,8,2,57,51,8gxd9ry2580pu1b1dd5ny9ymy,1,30.9,76.6,2024-11-01T19:13:39.088Z,2024-11-01T19:15:05Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5330960185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240273,587,1,2,57,53,8gxd9ry2580pu1b1dd5ny9ymy,1,30.3,76.6,2024-11-01T19:13:41.152Z,2024-11-01T19:13:42Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5330960427,56,Back,5330960433,212,9.7,5330960431,141,88.3,5330960435,213,0.96,5330960429,140,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240341,588,43,2,57,54,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-01T19:13:41.983Z,2024-11-01T19:13:52Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5330960831,141,58.4,5330960835,213,5.19,5330960827,56,Back,5330960829,140,45.5,5330961521,144,1,5330960833,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240349,589,4,2,57,57,8gxd9ry2580pu1b1dd5ny9ymy,1,42.4,70.8,2024-11-01T19:13:45.068Z,2024-11-01T19:13:51Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5330960979,265,,5330960977,152,,5330960973,13,,5330960981,286,,5330961031,233,547,5330960975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240331,547,4,2,57,57,aqtkb4mgrz8c6iqfufj6qjbv9,0,57.6,29.2,2024-11-01T19:13:45.069Z,2024-11-01T19:13:52Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5330960809,265,,5330960807,152,,5330960803,13,,5330960811,285,,5330961087,233,589,5330960805,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240689,590,1,2,58,17,8gxd9ry2580pu1b1dd5ny9ymy,1,34.5,73.2,2024-11-01T19:14:04.839Z,2024-11-01T19:14:05Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5330962747,140,41.5,5330962743,152,,5330962749,141,88.3,5330962755,213,0.95,5330962741,5,,5330962745,56,Back,5330962753,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240725,591,1,2,58,17,8gxd9ry2580pu1b1dd5ny9ymy,0,41.5,88.3,2024-11-01T19:14:05.647Z,2024-11-01T19:16:36Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5330962951,213,6.04,5330962949,212,22.7,5330962945,140,62.5,5330962947,141,80.3,5330962943,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240781,548,1,2,58,18,aqtkb4mgrz8c6iqfufj6qjbv9,0,36.5,19.9,2024-11-01T19:14:05.983Z,2024-11-01T19:32:13Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5331061091,140,37.5,5331061095,212,1.5,5331061089,56,Back,5331061149,286,,5331061143,236,,5331061097,213,5.51,5331061093,141,18.4,5331061145,233,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240733,592,74,2,58,18,8gxd9ry2580pu1b1dd5ny9ymy,1,62.5,80.3,2024-11-01T19:14:05.984Z,2024-11-01T19:57:42Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5330978105,285,,5330962985,56,Left,5331061205,233,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240785,549,1,2,58,19,aqtkb4mgrz8c6iqfufj6qjbv9,0,26.8,9.2,2024-11-01T19:14:07.111Z,2024-11-01T19:32:42Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5331063801,213,0.73,5331063791,140,42.7,5331063797,212,22.5,5331063793,141,31.3,5331063789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240773,593,43,2,58,21,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-01T19:14:08.849Z,2024-11-01T19:14:30Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5330963171,56,Left,5330965157,144,7,5330963173,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240789,594,1,2,58,21,8gxd9ry2580pu1b1dd5ny9ymy,1,64.3,81.4,2024-11-01T19:14:09.704Z,2024-11-01T19:34:38Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5330963239,56,Back,5330963245,212,23.9,5330963241,140,41.9,5330963243,141,87.8,5330963247,213,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240799,595,1,2,58,23,8gxd9ry2580pu1b1dd5ny9ymy,1,41.9,87.8,2024-11-01T19:14:11.144Z,2024-11-01T19:14:12Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5330963295,56,Center,5330963297,140,51.8,5330963303,213,5.34,5330963299,141,66.9,5330963301,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240817,596,1,2,58,24,8gxd9ry2580pu1b1dd5ny9ymy,1,51.8,66.9,2024-11-01T19:14:11.960Z,2024-11-01T19:14:12Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5330963409,141,74.4,5330963411,212,10.8,5330963413,213,0.49,5330963407,140,60.9,5330963405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240821,597,1,2,58,24,8gxd9ry2580pu1b1dd5ny9ymy,1,60.9,74.4,2024-11-01T19:14:12.623Z,2024-11-01T19:14:16Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5330963443,141,60.5,5330963449,213,4.82,5330963471,156,,5330963445,212,9.5,5330963441,140,61.9,5330963439,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240889,598,1,2,58,28,8gxd9ry2580pu1b1dd5ny9ymy,0,63.8,67.5,2024-11-01T19:14:16.711Z,2024-11-01T19:14:20Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5330963843,141,71.1,5330964111,236,,5330963847,213,0.37,5330963845,212,6.9,5330964117,286,,5330964113,233,550,5330963841,140,69.9,5330963839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240937,550,74,2,58,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.6,31.8,2024-11-01T19:14:16.712Z,2024-11-01T19:57:43Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5330964057,285,,5330964055,56,Back,5330964119,233,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240931,599,13,2,58,30,8gxd9ry2580pu1b1dd5ny9ymy,1,78.0,56.2,2024-11-01T19:14:18.416Z,2024-11-01T20:11:50Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5330964025,22,,5330964521,72,,5330964867,103,76.4,5330964879,231,50,5330964869,215,,5330964877,230,99.0,5330964873,458,,5331268193,77,,5330964865,102,5330964029,56,5330964027,18,,,,58.0,Center,,,,,,,,,,,,,,,,,,,,,,
2742241205,551,5,2,58,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,-1.3,43.2,2024-11-01T19:14:20.716Z,2024-11-01T19:58:48Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5330965739,233,600,5330965627,346,,5330965623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742240955,600,5,2,58,33,8gxd9ry2580pu1b1dd5ny9ymy,0,101.3,56.8,2024-11-01T19:14:20.716Z,2024-11-01T19:58:48Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5330965759,233,551,5330964165,56,Center,5330964167,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742241245,552,1,2,58,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,4.2,50.1,2024-11-01T19:14:35.511Z,2024-11-01T19:14:37Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5330965859,189,,5330965825,213,5.23,5330965821,212,24.3,5330965815,56,Back,5330965831,237,,5330965817,140,15.7,5330965813,124,,5330965819,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742241293,553,1,2,58,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,15.7,19.1,2024-11-01T19:14:39.495Z,2024-11-01T19:14:40Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5330966087,56,Back,5330966085,155,,5330966089,140,44.7,5330966093,212,37.1,5330966097,1,,5330966095,213,0.61,5330966091,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742241307,554,1,2,58,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.7,50.3,2024-11-01T19:14:40.590Z,2024-11-01T19:34:41Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5330966223,156,,5330966159,212,11.8,5330966155,141,54.9,5330966151,140,33.9,5330966149,56,Back,5330966163,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
