id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2715014473,481,7,2,51,22,a9vw7ikerpr4cuweeeka5aneg,0,14.8,10.2,2024-08-30T18:39:27.407Z,2024-08-30T19:59:55Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5182009363,285,,5182009361,56,Back,5182013679,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715014555,482,1,2,51,23,a9vw7ikerpr4cuweeeka5aneg,0,20.0,7.4,2024-08-30T18:39:28.919Z,2024-08-30T18:39:30Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5182004689,56,Right,5182004691,140,52.2,5182004687,157,,5182004693,141,0.0,5182004695,212,34.3,5182004697,213,6.12,5182004699,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715014585,483,5,2,51,25,a9vw7ikerpr4cuweeeka5aneg,0,47.7,-1.1,2024-08-30T18:39:30.462Z,2024-08-30T20:00:55Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5182005461,233,497,5182004823,347,,5182004821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715014689,497,5,2,51,25,8gxd9ry2580pu1b1dd5ny9ymy,1,52.3,101.1,2024-08-30T18:39:30.462Z,2024-08-30T20:00:55Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5182005433,233,483,5182005381,56,Left,5182005383,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715014791,498,1,2,51,30,8gxd9ry2580pu1b1dd5ny9ymy,1,59.8,100.0,2024-08-30T18:39:35.507Z,2024-08-30T20:57:35Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5182005929,107,,5182005939,213,5.45,5182005933,140,76.2,5182005931,56,Center,5182005937,212,25.5,5182005935,141,74.1,5182005945,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715014813,499,1,2,51,34,8gxd9ry2580pu1b1dd5ny9ymy,0,81.8,73.9,2024-08-30T18:39:39.883Z,2024-08-30T18:39:41Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5182006075,212,13.6,5182006069,56,Center,5182006077,213,5.28,5182006061,2,,5182006073,141,57.0,5182006067,155,,5182006071,140,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715014849,484,12,2,51,36,a9vw7ikerpr4cuweeeka5aneg,1,7.6,47.9,2024-08-30T18:39:41.568Z,2024-08-30T18:39:45Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5182006249,141,54.2,5182006335,15,,5182006247,140,2.8,5182006251,212,6.6,5182006253,213,2.44,5182006245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715014979,485,12,2,51,40,a9vw7ikerpr4cuweeeka5aneg,1,2.8,54.2,2024-08-30T18:39:45.576Z,2024-08-30T18:39:48Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5182007003,56,Back,5182007005,140,3.3,5182007011,213,1.45,5182007007,141,60.6,5182007009,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715014999,486,12,2,51,41,a9vw7ikerpr4cuweeeka5aneg,1,3.3,60.6,2024-08-30T18:39:46.455Z,2024-08-30T19:47:03Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5182007085,56,Back,5182007145,15,,5182007093,213,2.45,5182007087,140,0.0,5182007091,212,5.4,5182007177,167,,5182007089,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715015011,487,6,2,51,43,a9vw7ikerpr4cuweeeka5aneg,0,2.6,69.4,2024-08-30T18:39:48.164Z,2024-08-30T19:59:41Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5182007309,73,,5182007307,56,Back,5182007409,233,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715014913,500,6,2,51,43,8gxd9ry2580pu1b1dd5ny9ymy,1,97.4,30.6,2024-08-30T18:39:48.164Z,2024-08-30T19:59:41Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5182007345,233,487,5182006837,75,,5182006835,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715015747,501,1,2,52,13,8gxd9ry2580pu1b1dd5ny9ymy,0,99.5,0.5,2024-08-30T18:40:17.989Z,2024-08-30T20:57:37Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5182011045,2,,5182011069,1,,5182011057,223,,5182011061,140,91.4,5182011055,155,,5182447179,233,488,5182011059,56,Center,5182011067,213,1.80,5182011051,6,5182011065,212,37.4,,5182011063,141,,,,,,,,,54.0,,,,,,,,,,,,,,,,
2715022053,526,44,2,52,14,a9vw7ikerpr4cuweeeka5aneg,1,3.8,52.5,2024-08-30T18:40:19.043Z,2024-08-30T20:00:21Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5182044927,56,Back,5182441513,233,503,5182044929,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016409,503,44,2,52,14,8gxd9ry2580pu1b1dd5ny9ymy,0,96.2,47.5,2024-08-30T18:40:19.044Z,2024-08-30T20:00:21Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5182014537,56,Center,5182441539,233,526,5182014539,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016023,488,41,2,52,14,a9vw7ikerpr4cuweeeka5aneg,1,2.8,50.7,2024-08-30T18:40:19.775Z,2024-08-30T19:48:01Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5182447161,213,0.56,5182447155,141,55.2,5182447159,212,5.7,5182447151,140,7.4,5182447221,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715022891,529,12,2,52,15,a9vw7ikerpr4cuweeeka5aneg,1,2.7,53.4,2024-08-30T18:40:20.060Z,2024-08-30T19:48:05Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5182049317,141,54.3,5182049319,212,1.6,5182049321,213,0.39,5182049315,140,4.1,5182049313,56,Back,5182049311,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715015865,502,13,2,52,18,8gxd9ry2580pu1b1dd5ny9ymy,1,94.5,43.4,2024-08-30T18:40:23.732Z,2024-08-30T19:36:12Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5182011679,56,Center,5182367625,81,,5182367635,458,,5182367637,230,98.8,5182367627,102,43.2,5182367623,25,,5182367633,328,,5182367631,214,,5182011677,60,5182366523,20,,,5182367639,231,5182367629,103,73.6,,,,,,46.9,,,,,,,,,,,,,,,,
2715016315,489,5,2,52,24,a9vw7ikerpr4cuweeeka5aneg,1,-1.2,68.8,2024-08-30T18:40:28.972Z,2024-08-30T20:00:56Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5182013959,346,,5182013957,56,Back,5182462783,233,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715096789,946,43,2,52,24,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-30T18:40:28.972Z,2024-08-30T19:50:14Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5182462665,144,5,5182450941,233,489,5182450883,346,0,5182450881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715098727,947,5,2,52,24,8gxd9ry2580pu1b1dd5ny9ymy,0,101.2,31.2,2024-08-30T18:40:28.972Z,2024-08-30T20:00:56Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5182461747,346,,5182462843,233,489,5182461745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016401,490,1,2,52,39,a9vw7ikerpr4cuweeeka5aneg,1,5.0,39.4,2024-08-30T18:40:44.416Z,2024-08-30T18:40:46Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5182014497,213,1.37,5182014501,237,,5182014489,56,Back,5182014487,124,,5182014491,140,6.3,5182014495,212,6.7,5182014493,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016525,491,1,2,52,41,a9vw7ikerpr4cuweeeka5aneg,0,9.1,49.0,2024-08-30T18:40:46.128Z,2024-08-30T18:40:50Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5182015075,213,0.02,5182015069,140,68.5,5182015077,1,,5182015073,212,62.4,5182015067,56,Center,5182015071,141,50.4,5182015065,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016581,504,1,2,52,46,8gxd9ry2580pu1b1dd5ny9ymy,1,67.9,49.6,2024-08-30T18:40:50.980Z,2024-08-30T18:40:53Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5182015379,3,,5182015395,213,0.32,5182015387,141,57.2,5182015391,212,16.3,5182015383,140,82.6,5182015381,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016619,505,1,2,52,48,8gxd9ry2580pu1b1dd5ny9ymy,0,82.7,57.2,2024-08-30T18:40:53.748Z,2024-08-30T19:49:23Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,,5182015599,141,53.4,5182015603,212,4.5,5182015593,56,Center,5182015589,168,,5182015597,140,86.2,5182015587,3,,5182015607,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016611,492,3,2,52,50,a9vw7ikerpr4cuweeeka5aneg,0,35.0,46.4,2024-08-30T18:40:54.984Z,2024-08-30T19:59:56Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5182515083,286,,5182455299,233,506,5182015547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016633,506,7,2,52,50,8gxd9ry2580pu1b1dd5ny9ymy,1,65.0,53.6,2024-08-30T18:40:54.985Z,2024-08-30T19:59:56Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5182455335,285,,5182455253,233,492,5182015673,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016727,508,1,2,52,51,8gxd9ry2580pu1b1dd5ny9ymy,1,86.2,53.4,2024-08-30T18:40:56.485Z,2024-08-30T18:41:28Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5182016177,141,83.2,5182016179,212,25.5,5182016181,213,2.22,5182016175,140,71.5,5182016173,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016745,509,1,2,52,57,8gxd9ry2580pu1b1dd5ny9ymy,1,69.9,84.5,2024-08-30T18:41:01.989Z,2024-08-30T18:41:03Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5182016265,213,0.61,5182016259,140,75.5,5182016263,212,7.2,5182016261,141,90.6,5182016257,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016809,510,1,2,52,58,8gxd9ry2580pu1b1dd5ny9ymy,1,75.5,90.6,2024-08-30T18:41:03.588Z,2024-08-30T18:41:07Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5182016591,141,77.0,5182016587,56,Center,5182016593,212,14.2,5182016595,213,3.85,5182016589,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016839,511,1,2,53,2,8gxd9ry2580pu1b1dd5ny9ymy,1,65.1,76.9,2024-08-30T18:41:07.181Z,2024-08-30T18:41:09Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5182016795,212,6.1,5182016791,141,85.1,5182016787,56,Left,5182016789,140,67.4,5182016799,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016879,512,1,2,53,4,8gxd9ry2580pu1b1dd5ny9ymy,1,67.4,85.1,2024-08-30T18:41:09.164Z,2024-08-30T18:41:11Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5182017035,212,6.7,5182017031,140,73.6,5182017033,141,87.4,5182017039,213,0.24,5182017029,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016935,513,1,2,53,8,8gxd9ry2580pu1b1dd5ny9ymy,1,70.8,76.7,2024-08-30T18:41:13.293Z,2024-08-30T18:41:13Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5182017299,141,63.7,5182017295,56,Center,5182017301,212,9.3,5182017303,213,4.38,5182017297,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016959,514,1,2,53,8,8gxd9ry2580pu1b1dd5ny9ymy,0,67.9,63.7,2024-08-30T18:41:13.789Z,2024-08-30T18:41:14Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5182017417,140,76.9,5182017419,141,67.9,5182017423,213,0.29,5182017421,212,9.9,5182017415,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017039,494,1,2,53,9,a9vw7ikerpr4cuweeeka5aneg,1,23.1,25.3,2024-08-30T18:41:14.832Z,2024-08-30T18:41:17Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5182017795,140,40.4,5182017797,141,24.0,5182017793,56,Back,5182017799,212,18.2,5182017801,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017171,495,1,2,53,12,a9vw7ikerpr4cuweeeka5aneg,1,40.4,24.0,2024-08-30T18:41:17.792Z,2024-08-30T18:41:23Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5182018505,212,20.2,5182018499,56,Back,5182018507,213,1.98,5182018501,140,32.7,5182018503,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017289,496,1,2,53,17,a9vw7ikerpr4cuweeeka5aneg,1,53.7,62.4,2024-08-30T18:41:22.840Z,2024-08-30T18:41:28Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5182019263,140,64.1,5182019261,56,Center,5182019269,213,0.32,5182019265,141,67.8,5182019267,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017325,497,1,2,53,23,a9vw7ikerpr4cuweeeka5aneg,0,80.1,83.8,2024-08-30T18:41:28.504Z,2024-08-30T18:41:30Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5182019457,141,69.3,5182019459,212,10.3,5182019461,213,4.41,5182019453,56,Center,5182019455,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017381,515,8,2,53,27,8gxd9ry2580pu1b1dd5ny9ymy,1,22.3,27.4,2024-08-30T18:41:32.533Z,2024-08-30T18:41:32Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5182019697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017505,517,1,2,53,29,8gxd9ry2580pu1b1dd5ny9ymy,1,27.8,25.2,2024-08-30T18:41:34.173Z,2024-08-30T18:41:37Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5182020327,56,Back,5182020337,212,14.8,5182020341,213,5.90,5182020333,141,17.0,5182020331,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017513,518,4,2,53,31,8gxd9ry2580pu1b1dd5ny9ymy,1,41.8,18.8,2024-08-30T18:41:36.941Z,2024-08-30T19:59:32Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5182020629,286,,5182020621,13,,5182020623,295,,5182020627,152,,5182020625,56,Back,5182020705,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017521,498,4,2,53,31,a9vw7ikerpr4cuweeeka5aneg,0,58.2,81.2,2024-08-30T18:41:36.942Z,2024-08-30T19:59:32Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5182020669,56,Left,5182021967,55,499,5182020749,233,518,5182020675,285,,5182020663,13,,5182020667,295,,5182020673,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017677,499,17,2,53,39,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-30T18:41:44.417Z,2024-08-30T18:41:48Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5182021937,393,,5182021939,13,243,5182021935,31,,5182021941,55,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715018521,519,1,2,54,12,8gxd9ry2580pu1b1dd5ny9ymy,0,56.2,24.7,2024-08-30T18:42:17.486Z,2024-08-30T20:57:48Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5182025611,140,73.3,5182025607,152,,5182025615,141,46.4,5182025609,56,Center,5182025621,213,0.69,5182025619,212,23.2,5182025605,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715018553,500,1,2,54,13,a9vw7ikerpr4cuweeeka5aneg,0,24.7,68.7,2024-08-30T18:42:18.625Z,2024-08-30T18:42:20Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5182025827,56,Back,5182025837,1,,5182025835,213,0.54,5182025825,157,,5182025829,140,42.1,5182025833,212,21.3,5182025831,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715018607,501,43,2,54,18,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-30T18:42:23.225Z,2024-08-30T18:42:28Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5182026959,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715018617,520,61,2,54,18,8gxd9ry2580pu1b1dd5ny9ymy,0,65.8,11.1,2024-08-30T18:42:23.661Z,2024-08-30T18:42:23Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5182026169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715018645,502,3,2,54,19,a9vw7ikerpr4cuweeeka5aneg,0,33.2,93.4,2024-08-30T18:42:24.369Z,2024-08-30T18:42:31Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5182026307,56,Back,5182026733,285,,5182026735,233,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715018703,521,7,2,54,19,8gxd9ry2580pu1b1dd5ny9ymy,1,66.8,6.6,2024-08-30T18:42:24.370Z,2024-08-30T18:42:30Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5182026835,286,,5182026577,167,,5182026627,233,502,5182026581,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019005,503,5,2,54,20,a9vw7ikerpr4cuweeeka5aneg,1,32.5,101.8,2024-08-30T18:42:25.849Z,2024-08-30T20:00:56Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5182028325,233,522,5182028213,56,Back,5182028215,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715018827,522,5,2,54,20,8gxd9ry2580pu1b1dd5ny9ymy,0,67.5,-1.8,2024-08-30T18:42:25.849Z,2024-08-30T20:00:57Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5182027277,56,Right,5182028391,233,503,5182027279,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019127,504,1,2,54,32,a9vw7ikerpr4cuweeeka5aneg,1,33.7,100.0,2024-08-30T18:42:37.937Z,2024-08-30T18:42:43Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5182028955,1,,5182028933,107,,5182028943,140,61.7,5182028951,212,30.5,5182028953,213,6.02,5182028947,141,90.0,5182028937,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019135,505,61,2,54,38,a9vw7ikerpr4cuweeeka5aneg,1,63.6,83.2,2024-08-30T18:42:43.177Z,2024-08-30T20:57:51Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5182028969,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019155,506,1,2,54,39,a9vw7ikerpr4cuweeeka5aneg,1,62.3,73.9,2024-08-30T18:42:44.225Z,2024-08-30T18:42:45Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5182029123,140,61.0,5182029133,213,2.41,5182029121,56,Center,5182029129,212,1.8,5182029125,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019209,507,1,2,54,40,a9vw7ikerpr4cuweeeka5aneg,1,61.0,75.7,2024-08-30T18:42:45.009Z,2024-08-30T20:57:53Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5182029445,212,24.8,5182029443,141,41.5,5182029441,140,52.8,5182029439,56,Center,5182029447,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019385,508,1,2,54,42,a9vw7ikerpr4cuweeeka5aneg,1,59.9,37.9,2024-08-30T18:42:47.473Z,2024-08-30T18:42:56Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5182030411,140,85.2,5182030413,141,25.8,5182030415,212,27.8,5182030409,56,Center,5182030417,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019401,509,1,2,54,50,a9vw7ikerpr4cuweeeka5aneg,1,84.7,22.7,2024-08-30T18:42:55.849Z,2024-08-30T18:42:57Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5182030495,212,7.0,5182030493,141,12.6,5182030491,140,86.2,5182030489,56,Right,5182030497,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019443,510,1,2,54,51,a9vw7ikerpr4cuweeeka5aneg,1,86.2,12.6,2024-08-30T18:42:56.833Z,2024-08-30T18:42:58Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5182030679,141,11.7,5182030677,140,96.3,5182030675,56,Right,5182030683,213,6.23,5182030681,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019469,511,1,2,54,53,a9vw7ikerpr4cuweeeka5aneg,1,96.3,11.7,2024-08-30T18:42:58.049Z,2024-08-30T18:42:59Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5182030843,141,11.0,5182030845,212,6.3,5182030841,140,90.3,5182030847,213,3.22,5182030839,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019501,512,1,2,54,54,a9vw7ikerpr4cuweeeka5aneg,0,90.3,11.0,2024-08-30T18:42:59.137Z,2024-08-30T18:43:00Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5182031019,155,,5182031027,212,6.2,5182031017,2,,5182031029,213,1.42,5182031025,141,20.0,5182031023,140,91.2,5182031021,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019507,524,61,2,54,55,8gxd9ry2580pu1b1dd5ny9ymy,1,6.9,80.8,2024-08-30T18:43:00.621Z,2024-08-30T18:43:00Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5182031053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019579,525,12,2,54,57,8gxd9ry2580pu1b1dd5ny9ymy,1,5.4,68.8,2024-08-30T18:43:02.198Z,2024-08-30T18:43:04Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5182031449,140,19.0,5182031525,167,,5182031455,213,1.01,5182031451,141,100.0,5182031453,212,26.7,5182031447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019699,513,5,2,54,58,a9vw7ikerpr4cuweeeka5aneg,1,82.4,-2.0,2024-08-30T18:43:03.155Z,2024-08-30T20:00:57Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5182032099,233,526,5182032007,56,Right,5182032009,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019587,526,5,2,54,58,8gxd9ry2580pu1b1dd5ny9ymy,0,17.6,102.0,2024-08-30T18:43:03.155Z,2024-08-30T20:00:57Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5182032179,233,513,5182031505,56,Back,5182031507,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715020113,514,1,2,55,16,a9vw7ikerpr4cuweeeka5aneg,1,83.4,0.0,2024-08-30T18:43:21.074Z,2024-08-30T18:43:25Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5182034175,56,Center,5182034183,213,1.92,5182034181,212,17.3,5182034177,140,77.8,5182034173,107,,5182034179,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715020173,515,1,2,55,20,a9vw7ikerpr4cuweeeka5aneg,1,74.1,23.9,2024-08-30T18:43:25.690Z,2024-08-30T18:43:27Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5182034545,56,Right,5182034559,213,3.53,5182034553,141,15.9,5182034557,212,14.4,5182034549,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715020277,516,1,2,55,22,a9vw7ikerpr4cuweeeka5aneg,1,61.4,15.9,2024-08-30T18:43:27.618Z,2024-08-30T18:43:31Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5182035095,56,Center,5182035105,212,6.9,5182035099,141,24.1,5182035097,140,65.2,5182035109,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
