id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/13/value
2802172217,538,1,2,58,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,22.3,74.4,2025-04-17T14:13:32.994Z,2025-04-17T14:13:36Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5657808839,140,7.8,5657808845,213,4.02,5657808841,141,47.6,5657808843,212,23.7,5657808837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172225,539,1,2,58,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.8,47.6,2025-04-17T14:13:36.026Z,2025-04-17T14:13:38Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5657808899,56,Back,5657808903,141,26.2,5657808907,213,4.98,5657808901,140,11.6,5657808905,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172237,540,1,2,58,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,13.4,25.2,2025-04-17T14:13:38.069Z,2025-04-17T14:13:41Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5657808959,56,Back,5657808965,212,12.2,5657808967,213,0.90,5657808961,140,20.6,5657808963,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172249,541,1,2,58,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,19.1,38.0,2025-04-17T14:13:41.626Z,2025-04-17T14:13:45Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5657809059,213,2.52,5657809051,56,Back,5657809055,141,53.3,5657809057,212,17.8,5657809053,140,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172251,542,1,2,58,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,5.3,53.3,2025-04-17T14:13:45.426Z,2025-04-17T14:13:48Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5657809089,140,16.3,5657809093,212,12.6,5657809087,56,Back,5657809091,141,45.8,5657809095,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172265,543,1,2,58,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,13.6,41.2,2025-04-17T14:13:48.514Z,2025-04-17T14:13:56Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5657809213,212,23.9,5657809207,56,Back,5657809215,213,5.24,5657809211,141,10.7,5657809209,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172275,544,1,2,58,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.7,40.7,2025-04-17T14:13:55.971Z,2025-04-17T14:13:59Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5657809287,1,,5657809281,141,89.7,5657809285,213,1.25,5657809283,212,35.1,5657809279,140,66.2,5657809277,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172281,545,1,2,58,31,aqtkb4mgrz8c6iqfufj6qjbv9,0,71.1,86.2,2025-04-17T14:13:59.667Z,2025-04-17T14:14:02Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5657809325,140,82.7,5657809327,141,45.8,5657809323,56,Center,5657809329,212,30.1,5657809331,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172295,487,43,2,58,35,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-04-17T14:14:03.425Z,2025-04-18T12:33:53Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5658887913,464,0,5657809407,285,0,5657809405,56,Back,5657809413,233,546,5658889215,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172285,546,43,2,58,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-17T14:14:03.425Z,2025-04-18T12:33:54Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5658889229,144,45,5657809355,56,Center,5657809357,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802359203,819,3,2,58,35,ajtb177oqwawkdwbqhldmq6mx,0,21.1,51.9,2025-04-17T14:14:03.832Z,2025-04-18T12:34:06Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5658889549,467,1fjkjzsei9slx2t4zhsqdkve1,5658889547,464,,5658889545,285,,5658889543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802173553,587,43,2,58,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-17T14:14:04.025Z,2025-04-18T12:33:22Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5658888603,144,83,5657817331,399,e8vt8711wb40afht2v13omket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172305,488,4,2,58,41,ajtb177oqwawkdwbqhldmq6mx,1,23.6,48.8,2025-04-17T14:14:09.586Z,2025-04-18T12:34:12Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657809469,233,547,5657809459,13,,5657809461,56,Back,5657809465,265,,5657809463,152,,5658889663,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172303,547,4,2,58,41,aqtkb4mgrz8c6iqfufj6qjbv9,0,76.4,51.2,2025-04-17T14:14:09.587Z,2025-04-18T12:34:12Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5657809453,152,,5658889679,286,,5657809449,13,,5657809451,56,Center,5657809455,265,,5657809491,233,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172387,489,1,2,59,1,ajtb177oqwawkdwbqhldmq6mx,1,27.9,26.1,2025-04-17T14:14:29.289Z,2025-04-17T14:14:32Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657809869,56,Back,5657809877,141,48.1,5657809873,140,16.7,5657809883,213,2.24,5657809881,212,19.0,5657809861,5,,5657809865,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172409,490,1,2,59,4,ajtb177oqwawkdwbqhldmq6mx,1,17.6,57.5,2025-04-17T14:14:32.761Z,2025-04-17T14:17:16Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5657809989,212,37.2,5657809979,56,Center,5657809991,213,6.24,5657809983,140,53.0,5657809993,1,,5657809985,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172413,491,1,2,59,8,ajtb177oqwawkdwbqhldmq6mx,1,53.0,56.7,2025-04-17T14:14:36.683Z,2025-04-17T14:17:17Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,5657810009,56,Back,5657810015,212,12.4,5657810017,213,2.37,5657810011,140,44.5,5657810013,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172423,492,1,2,59,9,ajtb177oqwawkdwbqhldmq6mx,1,44.5,69.3,2025-04-17T14:14:36.993Z,2025-04-18T12:35:29Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5657810059,212,25.5,5657810053,56,Center,5657810057,141,43.7,5657810063,213,5.53,5657810055,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172433,493,3,2,59,10,ajtb177oqwawkdwbqhldmq6mx,0,58.2,48.7,2025-04-17T14:14:38.042Z,2025-04-18T13:47:53Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,5658890669,286,,5657810101,56,Center,5658988087,233,841,5658890741,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802359517,841,7,2,59,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.8,51.3,2025-04-17T14:14:38.043Z,2025-04-18T13:47:53Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5658891413,56,Back,5658891415,285,,5658891417,385,,5658988079,233,493,5658891419,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802359661,842,1,2,59,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.6,34.9,2025-04-17T14:14:40.330Z,2025-04-18T12:35:59Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,5658892289,212,3.6,5658892293,1,,5658892281,157,,5658892285,140,37.4,5658892287,141,36.9,5658892291,213,2.76,5658892283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172435,494,43,2,59,12,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-04-17T14:14:40.801Z,2025-04-18T12:36:03Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,5657810127,212,3.6,5657810121,56,Center,5657810125,141,66.3,5658892399,144,1,5657810123,140,67.0,5657810129,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172445,548,1,2,59,14,aqtkb4mgrz8c6iqfufj6qjbv9,0,24.5,35.1,2025-04-17T14:14:42.714Z,2025-04-17T14:14:43Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5657810159,213,0.57,5657810149,3,,5657810153,140,34.3,5657810157,212,12.2,5657810151,56,Back,5657810155,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172447,495,61,2,59,15,ajtb177oqwawkdwbqhldmq6mx,1,66.7,72.3,2025-04-17T14:14:43.021Z,2025-04-17T14:18:09Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5657810165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172455,496,1,2,59,16,ajtb177oqwawkdwbqhldmq6mx,0,69.1,54.4,2025-04-17T14:14:43.961Z,2025-04-18T12:36:20Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,5657810189,213,4.95,5657810183,140,76.1,5657810185,141,8.8,5657810187,212,31.9,5657810181,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172475,550,1,2,59,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.7,90.5,2025-04-17T14:14:49.162Z,2025-04-17T14:14:50Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5657810341,141,78.2,5657810345,213,5.45,5657810343,212,11.3,5657810339,140,31.0,5657810337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172483,551,1,2,59,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.0,78.2,2025-04-17T14:14:50.578Z,2025-04-17T14:14:52Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5657810399,140,11.5,5657810401,141,72.6,5657810405,213,3.33,5657810403,212,20.8,5657810397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172499,552,1,2,59,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,15.8,72.9,2025-04-17T14:14:52.458Z,2025-04-17T14:14:58Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5657810489,213,5.58,5657810483,140,23.7,5657810485,141,62.6,5657810487,212,10.9,5657810481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172511,553,1,2,59,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.4,46.0,2025-04-17T14:14:58.026Z,2025-04-17T14:15:02Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5657810571,213,5.65,5657810569,212,24.3,5657810563,56,Center,5657810565,140,65.0,5657810567,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172517,554,1,2,59,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.4,22.2,2025-04-17T14:15:01.898Z,2025-04-17T14:15:04Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5657810603,140,82.4,5657810607,212,21.6,5657810601,56,Right,5657810605,141,4.4,5657810609,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172539,555,1,2,59,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,82.3,4.3,2025-04-17T14:15:04.522Z,2025-04-17T14:15:10Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,5657810733,141,12.8,5657810737,213,0.48,5657810735,212,12.5,5657810731,140,92.9,5657810729,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172557,556,1,2,59,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,93.3,3.4,2025-04-17T14:15:10.618Z,2025-04-17T14:15:12Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5657810823,140,78.9,5657810827,212,17.1,5657810825,141,15.3,5657810821,56,Right,5657810829,213,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172561,557,1,2,59,44,aqtkb4mgrz8c6iqfufj6qjbv9,0,74.2,27.2,2025-04-17T14:15:12.770Z,2025-04-18T12:36:46Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5657810869,141,28.9,5657810871,212,16.3,5657810865,56,Center,5657810873,213,0.07,5657810867,140,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172573,497,12,2,59,46,ajtb177oqwawkdwbqhldmq6mx,1,12.6,73.6,2025-04-17T14:15:14.626Z,2025-04-17T14:15:16Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657810947,141,88.9,5657810945,140,22.1,5657810943,56,Back,5657810949,212,14.4,5657810951,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172603,499,1,2,59,48,ajtb177oqwawkdwbqhldmq6mx,1,22.6,89.6,2025-04-17T14:15:15.969Z,2025-04-17T14:15:20Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5657811097,212,6.7,5657811091,56,Back,5657811095,141,80.2,5657811093,140,24.5,5657811099,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172607,500,3,2,59,51,ajtb177oqwawkdwbqhldmq6mx,1,28.6,83.8,2025-04-17T14:15:19.339Z,2025-04-18T12:36:53Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,5657811109,285,,5658893553,464,,5657811107,56,Back,5657811117,233,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172599,558,45,2,59,51,aqtkb4mgrz8c6iqfufj6qjbv9,0,71.4,16.2,2025-04-17T14:15:19.339Z,2025-04-17T15:13:58Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5657811133,233,500,5657811069,286,,5657811067,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172609,501,50,2,59,52,ajtb177oqwawkdwbqhldmq6mx,1,26.6,82.2,2025-04-17T14:15:20.825Z,2025-04-18T13:47:53Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,5657811113,285,,5658988101,233,559,5657811111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172619,559,7,2,59,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.4,17.8,2025-04-17T14:15:20.826Z,2025-04-18T13:47:53Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,5658893875,383,,5658988091,233,501,5657811181,286,,5657811179,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172621,560,61,2,59,55,aqtkb4mgrz8c6iqfufj6qjbv9,0,73.1,47.3,2025-04-17T14:15:23.834Z,2025-04-17T14:15:24Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5657811197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172633,503,43,2,60,0,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-04-17T14:15:28.417Z,2025-04-17T14:15:37Z,,,,5657811433,144,79,5657811261,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172639,561,43,2,60,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-17T14:15:29.241Z,2025-04-17T14:15:40Z,,,,5657811279,344,0,5657811509,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172675,504,1,2,60,3,ajtb177oqwawkdwbqhldmq6mx,1,29.5,49.7,2025-04-17T14:15:31.882Z,2025-04-17T14:15:38Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657811469,140,45.3,5657811471,141,18.8,5657811475,213,5.38,5657811473,212,26.8,5657811467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172681,505,1,2,60,10,ajtb177oqwawkdwbqhldmq6mx,1,42.9,16.8,2025-04-17T14:15:38.290Z,2025-04-17T14:15:40Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,5657811497,56,Right,5657811499,140,60.1,5657811501,141,10.9,5657811505,213,6.06,5657811503,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172685,506,1,2,60,12,ajtb177oqwawkdwbqhldmq6mx,1,60.0,10.9,2025-04-17T14:15:40.113Z,2025-04-17T14:15:41Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5657811539,212,5.0,5657811533,56,Right,5657811541,213,1.27,5657811535,140,61.4,5657811537,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172695,507,1,2,60,13,ajtb177oqwawkdwbqhldmq6mx,1,62.5,18.3,2025-04-17T14:15:40.985Z,2025-04-17T14:15:43Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,5657811591,141,11.0,5657811595,213,3.49,5657811593,212,14.7,5657811587,56,Back,5657811589,140,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172711,508,1,2,60,15,ajtb177oqwawkdwbqhldmq6mx,1,43.9,10.9,2025-04-17T14:15:43.281Z,2025-04-17T14:15:46Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5657811691,212,13.7,5657811685,56,Back,5657811687,140,39.8,5657811693,213,1.89,5657811689,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172719,509,1,2,60,17,ajtb177oqwawkdwbqhldmq6mx,1,38.7,31.8,2025-04-17T14:15:45.881Z,2025-04-17T14:15:47Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657811729,213,1.05,5657811723,140,46.2,5657811721,56,Back,5657811727,212,15.9,5657811725,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172721,510,1,2,60,19,ajtb177oqwawkdwbqhldmq6mx,1,46.2,52.1,2025-04-17T14:15:46.914Z,2025-04-17T14:15:48Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,5657811737,141,33.7,5657811735,140,37.7,5657811741,213,4.09,5657811733,56,Back,5657811739,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172731,511,1,2,60,19,ajtb177oqwawkdwbqhldmq6mx,1,38.4,33.7,2025-04-17T14:15:47.841Z,2025-04-17T14:15:50Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657811789,212,13.1,5657811785,140,32.2,5657811787,141,50.4,5657811791,213,2.09,5657811783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172739,512,1,2,60,20,ajtb177oqwawkdwbqhldmq6mx,1,32.2,49.6,2025-04-17T14:15:48.674Z,2025-04-18T12:39:40Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657811849,141,24.7,5657811853,213,5.79,5657811851,212,35.5,5657811855,1,,5657811845,56,Center,5657811847,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802360485,820,61,2,60,21,ajtb177oqwawkdwbqhldmq6mx,1,56.2,23.4,2025-04-17T14:15:49.331Z,2025-04-18T12:39:37Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5658896823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172751,513,4,2,60,22,ajtb177oqwawkdwbqhldmq6mx,1,55.4,23.8,2025-04-17T14:15:50.289Z,2025-04-18T12:39:33Z,,,,5657812197,233,562,5657888125,10,,5657812173,152,,5657812171,56,Center,5657812175,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172765,562,4,2,60,22,aqtkb4mgrz8c6iqfufj6qjbv9,0,44.6,76.2,2025-04-17T14:15:50.290Z,2025-04-18T12:39:36Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5657888175,10,,5657812189,152,,5657812201,233,513,5657812187,56,Back,5657812191,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172835,514,1,2,60,37,ajtb177oqwawkdwbqhldmq6mx,1,56.1,26.0,2025-04-17T14:16:05.754Z,2025-04-17T15:04:24Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657812449,5,,5657812461,213,5.71,5657812453,56,Right,5657812455,140,66.2,5657812451,152,,5657812457,141,16.0,5657812459,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802180697,815,1,2,60,39,ajtb177oqwawkdwbqhldmq6mx,1,66.0,11.1,2025-04-17T14:16:06.894Z,2025-04-18T12:41:21Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5657859989,141,3.5,5657859991,212,9.2,5657859993,213,3.74,5657859987,140,58.8,5657859985,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802360883,821,1,2,60,40,ajtb177oqwawkdwbqhldmq6mx,1,60.8,5.5,2025-04-17T14:16:08.831Z,2025-04-18T12:41:20Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5658899267,56,Right,5658899269,140,56.0,5658899271,141,19.3,5658899275,213,2.06,5658899273,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802173431,533,1,2,60,45,ajtb177oqwawkdwbqhldmq6mx,1,59.8,30.3,2025-04-17T14:16:13.153Z,2025-04-17T15:04:22Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657816403,140,69.8,5657816407,212,13.9,5657816401,56,Right,5657816405,141,17.0,5657816409,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172861,515,1,2,60,53,ajtb177oqwawkdwbqhldmq6mx,1,45.1,33.4,2025-04-17T14:16:21.282Z,2025-04-18T12:42:36Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657812639,141,64.5,5657812643,213,1.66,5657812641,212,21.2,5657812637,140,43.2,5657812635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172869,516,1,2,60,54,ajtb177oqwawkdwbqhldmq6mx,0,42.9,66.9,2025-04-17T14:16:21.921Z,2025-04-18T12:42:38Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657812689,56,Center,5657812697,213,0.02,5657812695,212,25.7,5657812691,140,67.4,5657812693,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172891,563,8,2,60,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.2,17.0,2025-04-17T14:16:23.002Z,2025-04-18T12:42:47Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5658899505,383,,5657812811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802361017,822,1,2,60,56,ajtb177oqwawkdwbqhldmq6mx,0,54.6,75.5,2025-04-17T14:16:24.784Z,2025-04-18T12:42:26Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5658900261,141,77.2,5658900253,157,,5658900265,212,3.0,5658900267,213,0.40,5658900255,56,Center,5658900257,140,57.2,5658900269,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172907,564,61,2,60,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.3,17.0,2025-04-17T14:16:25.550Z,2025-04-18T12:42:51Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5657812895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172893,517,61,2,60,57,ajtb177oqwawkdwbqhldmq6mx,1,57.8,74.4,2025-04-17T14:16:25.575Z,2025-04-18T12:42:58Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657812813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172917,518,3,2,61,9,ajtb177oqwawkdwbqhldmq6mx,1,89.2,68.2,2025-04-17T14:16:37.225Z,2025-04-18T12:43:09Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5657812969,56,Center,5657813003,233,565,5658901195,465,,5657812971,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172919,565,45,2,61,9,aqtkb4mgrz8c6iqfufj6qjbv9,0,10.8,31.8,2025-04-17T14:16:37.225Z,2025-04-17T15:13:59Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,5657812977,56,Back,5657813009,233,518,5657812979,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172921,519,1,2,61,9,ajtb177oqwawkdwbqhldmq6mx,0,88.5,66.3,2025-04-17T14:16:37.818Z,2025-04-17T15:04:13Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5657812989,213,4.73,5657812983,140,88.6,5657812981,56,Center,5657812987,212,7.3,5657812985,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172931,566,12,2,61,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,8.5,40.6,2025-04-17T14:16:39.153Z,2025-04-17T14:21:46Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5657813067,213,5.57,5657813065,212,21.4,5657813061,140,24.0,5657813063,141,20.1,5657813059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802172939,520,1,2,61,13,ajtb177oqwawkdwbqhldmq6mx,1,75.6,69.4,2025-04-17T14:16:41.081Z,2025-04-17T15:04:11Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,5657813125,213,2.88,5657813121,141,74.8,5657813123,212,14.1,5657813117,56,Center,5657813119,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
